DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Counties Manukau,European or Other,45-49,Unknown/Other,7,6,6,5,<5,<5,6
Counties Manukau,European or Other,5-11,Female,3645,2207,NA,NA,NA,NA,6977
Counties Manukau,European or Other,5-11,Male,3930,2354,NA,NA,NA,NA,7487
Counties Manukau,European or Other,50-54,Female,6905,6861,"6,860","5,642","5,566","1,210",7447
Counties Manukau,European or Other,50-54,Male,7076,7027,"7,025","5,402","5,333","1,007",7779
Counties Manukau,European or Other,55-59,Female,6493,6444,"6,442","5,471","5,403","1,563",7086
Counties Manukau,European or Other,55-59,Male,6988,6941,"6,939","5,601","5,535","1,327",7725
Counties Manukau,European or Other,60-64,Female,6292,6248,"6,248","5,504","5,450","2,055",6557
Counties Manukau,European or Other,60-64,Male,6591,6557,"6,556","5,599","5,533","1,816",6943
Counties Manukau,European or Other,65-69,Female,5118,5096,"5,096","4,647","4,600","2,686",5491
Counties Manukau,European or Other,65-69,Male,5273,5253,"5,251","4,718","4,667","2,605",5531
Counties Manukau,European or Other,70-74,Female,4725,4713,"4,713","4,400","4,371","2,989",5106
Counties Manukau,European or Other,70-74,Male,4616,4608,"4,608","4,299","4,261","2,846",4951
Counties Manukau,European or Other,75-79,Female,4054,4050,"4,049","3,828","3,799","2,814",4028
Counties Manukau,European or Other,75-79,Male,3656,3650,"3,649","3,466","3,437","2,540",3727
Counties Manukau,European or Other,80-84,Female,3050,3041,"3,040","2,913","2,895","2,169",3109
Counties Manukau,European or Other,80-84,Male,2517,2515,"2,515","2,419","2,393","1,806",2470
Counties Manukau,European or Other,85-89,Female,1739,1730,"1,730","1,652","1,631","1,211",1749
Counties Manukau,European or Other,85-89,Male,1250,1250,"1,250","1,201","1,192",929,1246
Counties Manukau,European or Other,90+,Female,1132,1129,"1,129","1,074","1,060",793,1179
Counties Manukau,European or Other,90+,Male,606,604,604,587,580,442,652
Counties Manukau,Maori,12-17,Female,4236,3839,"1,407",100,<5,<5,5154
Counties Manukau,Maori,12-17,Male,4389,3965,"1,450",98,<5,<5,5452
Counties Manukau,Maori,18-24,Female,4884,4699,"4,695","1,448",<5,20,5557
Counties Manukau,Maori,18-24,Male,4847,4620,"4,616","1,129",<5,18,5464
Counties Manukau,Maori,25-29,Female,3272,3158,"3,156","1,173",<5,17,4031
Counties Manukau,Maori,25-29,Male,2908,2779,"2,777",808,<5,17,3444
Counties Manukau,Maori,30-34,Female,3160,3045,"3,042","1,249",<5,37,3691
Counties Manukau,Maori,30-34,Male,2650,2528,"2,526",846,<5,26,3060
Counties Manukau,Maori,35-39,Female,2429,2367,"2,362","1,201",<5,36,2672
Counties Manukau,Maori,35-39,Male,1944,1867,"1,864",776,<5,23,2166
Counties Manukau,Maori,40-44,Female,2169,2115,"2,113","1,196",<5,90,2467
Counties Manukau,Maori,40-44,Male,1744,1697,"1,697",873,<5,62,2013
Counties Manukau,Maori,45-49,Female,2128,2098,"2,098","1,367",<5,140,2468
Counties Manukau,Maori,45-49,Male,1784,1741,"1,740","1,051",<5,78,2053
Counties Manukau,Maori,5-11,Female,2034,848,NA,NA,NA,NA,6555
Counties Manukau,Maori,5-11,Male,1984,822,NA,NA,NA,NA,6936
Counties Manukau,Maori,50-54,Female,2374,2329,"2,327","1,655","1,592",440,2564
Counties Manukau,Maori,50-54,Male,1895,1858,"1,858","1,253","1,211",274,2165
Counties Manukau,Maori,55-59,Female,1970,1946,"1,946","1,505","1,461",486,2162
Counties Manukau,Maori,55-59,Male,1670,1641,"1,641","1,251","1,213",349,1858
Counties Manukau,Maori,60-64,Female,1639,1631,"1,630","1,385","1,343",553,1703
Counties Manukau,Maori,60-64,Male,1415,1401,"1,399","1,165","1,145",468,1399
Counties Manukau,Maori,65-69,Female,1151,1144,"1,144","1,001",981,502,1174
Counties Manukau,Maori,65-69,Male,910,908,908,802,788,386,890
Counties Manukau,Maori,70-74,Female,763,757,757,686,673,369,778
Counties Manukau,Maori,70-74,Male,597,593,593,530,525,307,560
Counties Manukau,Maori,75-79,Female,388,385,385,347,341,194,410
Counties Manukau,Maori,75-79,Male,315,314,314,292,289,184,317
Counties Manukau,Maori,80-84,Female,229,228,228,206,203,119,257
Counties Manukau,Maori,80-84,Male,147,146,146,137,133,91,146
Counties Manukau,Maori,85-89,Female,95,95,95,86,82,52,87
Counties Manukau,Maori,85-89,Male,54,54,54,50,49,31,51
Counties Manukau,Maori,90+,Female,34,34,34,29,29,17,35
Counties Manukau,Maori,90+,Male,7,7,7,7,7,<5,12
Counties Manukau,Pacific Peoples,12-17,Female,7215,6614,"2,402",296,<5,<5,8457
Counties Manukau,Pacific Peoples,12-17,Male,7202,6587,"2,392",230,<5,<5,8611
Counties Manukau,Pacific Peoples,12-17,Unknown/Other,11,9,5,<5,<5,<5,10
Counties Manukau,Pacific Peoples,18-24,Female,9245,9125,"9,121","3,729",<5,35,10266
Counties Manukau,Pacific Peoples,18-24,Male,9015,8747,"8,741","2,723",<5,14,10067
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,21,20,20,7,<5,<5,27
Counties Manukau,Pacific Peoples,25-29,Female,6201,6082,"6,080","2,833",<5,41,7025
Counties Manukau,Pacific Peoples,25-29,Male,5856,5686,"5,683","1,973",<5,16,6681
Counties Manukau,Pacific Peoples,25-29,Unknown/Other,23,21,21,<5,<5,<5,18
Counties Manukau,Pacific Peoples,30-34,Female,5556,5469,"5,464","2,865",<5,94,6164
Counties Manukau,Pacific Peoples,30-34,Male,5257,5134,"5,132","2,178",<5,28,5851
Counties Manukau,Pacific Peoples,30-34,Unknown/Other,12,12,12,5,<5,<5,8
Counties Manukau,Pacific Peoples,35-39,Female,4669,4612,"4,606","2,802",<5,105,5112
Counties Manukau,Pacific Peoples,35-39,Male,4419,4332,"4,329","2,289",<5,41,4848
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,7,<5,<5,<5,8
Counties Manukau,Pacific Peoples,40-44,Female,4290,4251,"4,248","2,917",<5,206,4660
Counties Manukau,Pacific Peoples,40-44,Male,4159,4086,"4,085","2,518",<5,97,4503
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,10,10,10,<5,<5,<5,12
Counties Manukau,Pacific Peoples,45-49,Female,4101,4077,"4,076","3,040",<5,246,4485
Counties Manukau,Pacific Peoples,45-49,Male,3646,3610,"3,606","2,442",<5,138,4030
Counties Manukau,Pacific Peoples,5-11,Female,4372,1927,NA,NA,NA,NA,9563
Counties Manukau,Pacific Peoples,5-11,Male,4441,1885,NA,NA,NA,NA,10205
Counties Manukau,Pacific Peoples,50-54,Female,4111,4084,"4,082","3,094","2,952",657,4463
Counties Manukau,Pacific Peoples,50-54,Male,3711,3674,"3,673","2,716","2,604",595,4060
Counties Manukau,Pacific Peoples,50-54,Unknown/Other,6,5,5,<5,<5,<5,6
Counties Manukau,Pacific Peoples,55-59,Female,3759,3725,"3,724","2,939","2,827",716,4016
Counties Manukau,Pacific Peoples,55-59,Male,3333,3305,"3,305","2,648","2,542",677,3647
Counties Manukau,Pacific Peoples,60-64,Female,3022,3006,"3,003","2,478","2,376",727,3080
Counties Manukau,Pacific Peoples,60-64,Male,2678,2663,"2,662","2,276","2,203",704,2740
Counties Manukau,Pacific Peoples,65-69,Female,2255,2245,"2,243","1,923","1,861",719,2291
Counties Manukau,Pacific Peoples,65-69,Male,2016,2006,"2,004","1,765","1,709",712,2033
Counties Manukau,Pacific Peoples,70-74,Female,1640,1630,"1,629","1,433","1,396",565,1662
Counties Manukau,Pacific Peoples,70-74,Male,1399,1392,"1,392","1,237","1,215",597,1440
Counties Manukau,Pacific Peoples,75-79,Female,1064,1056,"1,054",899,875,333,1117
Counties Manukau,Pacific Peoples,75-79,Male,842,833,833,749,730,349,875
Counties Manukau,Pacific Peoples,80-84,Female,577,567,566,447,427,160,640
Counties Manukau,Pacific Peoples,80-84,Male,406,405,404,350,339,140,443
Counties Manukau,Pacific Peoples,85-89,Female,257,253,253,205,198,69,278
Counties Manukau,Pacific Peoples,85-89,Male,149,146,146,118,112,40,161
Counties Manukau,Pacific Peoples,90+,Female,104,101,101,80,73,22,135
Counties Manukau,Pacific Peoples,90+,Male,30,30,30,26,26,13,44
Counties Manukau,Unknown,12-17,Female,57,55,28,5,<5,<5,59
Counties Manukau,Unknown,12-17,Male,68,59,23,<5,<5,<5,66
Counties Manukau,Unknown,18-24,Female,126,125,125,64,<5,<5,90
Counties Manukau,Unknown,18-24,Male,138,134,133,58,<5,<5,126
Counties Manukau,Unknown,18-24,Unknown/Other,19,18,18,9,<5,<5,20
Counties Manukau,Unknown,25-29,Female,165,160,160,98,<5,<5,121
Counties Manukau,Unknown,25-29,Male,164,146,146,51,<5,<5,147
Counties Manukau,Unknown,25-29,Unknown/Other,19,19,19,9,<5,<5,23
Counties Manukau,Unknown,30-34,Female,139,135,135,78,<5,<5,102
Counties Manukau,Unknown,30-34,Male,193,182,182,97,<5,<5,158
Counties Manukau,Unknown,30-34,Unknown/Other,12,12,12,9,<5,<5,11
Counties Manukau,Unknown,35-39,Female,118,116,116,76,<5,<5,80
Counties Manukau,Unknown,35-39,Male,204,193,193,112,<5,<5,162
Counties Manukau,Unknown,35-39,Unknown/Other,15,14,14,7,<5,<5,14
Counties Manukau,Unknown,40-44,Female,84,84,84,60,<5,<5,91
Counties Manukau,Unknown,40-44,Male,218,214,214,128,<5,<5,188
Counties Manukau,Unknown,40-44,Unknown/Other,12,12,12,10,<5,<5,9
Counties Manukau,Unknown,45-49,Female,100,100,100,69,<5,5,77
Counties Manukau,Unknown,45-49,Male,233,224,224,146,<5,<5,193
Counties Manukau,Unknown,45-49,Unknown/Other,6,5,5,<5,<5,<5,7
Counties Manukau,Unknown,5-11,Female,39,25,NA,NA,NA,NA,50
Counties Manukau,Unknown,5-11,Male,45,22,NA,NA,NA,NA,44
Counties Manukau,Unknown,50-54,Female,84,84,84,60,57,10,60
Counties Manukau,Unknown,50-54,Male,231,225,225,153,147,19,207
Counties Manukau,Unknown,55-59,Female,75,73,73,51,51,9,64
Counties Manukau,Unknown,55-59,Male,265,258,258,184,182,34,243
Counties Manukau,Unknown,60-64,Female,72,69,69,48,46,15,69
Counties Manukau,Unknown,60-64,Male,189,186,186,146,146,29,223
Counties Manukau,Unknown,65-69,Female,66,63,63,43,43,18,79
Counties Manukau,Unknown,65-69,Male,158,155,155,127,126,50,188
Counties Manukau,Unknown,70-74,Female,62,61,61,43,43,24,57
Counties Manukau,Unknown,70-74,Male,135,134,134,113,113,73,159
Counties Manukau,Unknown,75-79,Female,43,41,41,39,39,25,48
Counties Manukau,Unknown,75-79,Male,100,99,99,94,93,58,93
Counties Manukau,Unknown,80-84,Female,31,31,31,27,27,20,27
Counties Manukau,Unknown,80-84,Male,41,41,41,39,38,26,39
Counties Manukau,Unknown,85-89,Female,34,34,34,31,31,18,29
Counties Manukau,Unknown,85-89,Male,15,15,15,13,13,9,18
Counties Manukau,Unknown,90+,Female,13,12,12,10,10,5,9
Hawkes Bay,Asian,12-17,Female,301,286,100,11,<5,<5,330
Hawkes Bay,Asian,12-17,Male,342,317,107,5,<5,<5,344
Hawkes Bay,Asian,18-24,Female,270,268,268,175,<5,<5,293
Hawkes Bay,Asian,18-24,Male,293,290,290,143,<5,<5,337
Hawkes Bay,Asian,18-24,Unknown/Other,7,7,7,5,<5,<5,8
Hawkes Bay,Asian,25-29,Female,419,417,417,302,<5,8,491
Hawkes Bay,Asian,25-29,Male,599,595,595,317,<5,<5,671
Hawkes Bay,Asian,25-29,Unknown/Other,24,24,24,16,<5,<5,29
Hawkes Bay,Asian,30-34,Female,713,710,710,531,<5,28,740
Hawkes Bay,Asian,30-34,Male,783,777,776,506,<5,14,772
Hawkes Bay,Asian,30-34,Unknown/Other,27,27,27,24,<5,<5,27
Hawkes Bay,Asian,35-39,Female,505,505,505,399,<5,16,510
Hawkes Bay,Asian,35-39,Male,654,649,649,494,<5,8,628
Hawkes Bay,Asian,35-39,Unknown/Other,23,23,23,20,<5,<5,18
Hawkes Bay,Asian,40-44,Female,409,407,407,325,<5,13,401
Hawkes Bay,Asian,40-44,Male,494,490,490,392,<5,10,444
Hawkes Bay,Asian,40-44,Unknown/Other,20,20,20,17,<5,<5,23
Hawkes Bay,Asian,45-49,Female,297,293,293,233,<5,17,314
Hawkes Bay,Asian,45-49,Male,344,343,343,292,<5,15,296
Hawkes Bay,Asian,45-49,Unknown/Other,10,10,10,7,<5,<5,10
Hawkes Bay,Asian,5-11,Female,312,182,NA,NA,NA,NA,487
Hawkes Bay,Asian,5-11,Male,297,173,NA,NA,NA,NA,514
Hawkes Bay,Asian,50-54,Female,240,239,239,210,200,35,226
Hawkes Bay,Asian,50-54,Male,210,208,208,165,154,11,192
Hawkes Bay,Asian,55-59,Female,199,196,196,171,167,36,206
Hawkes Bay,Asian,55-59,Male,165,164,164,144,140,27,165
Hawkes Bay,Asian,60-64,Female,158,158,158,135,129,43,171
Hawkes Bay,Asian,60-64,Male,119,118,118,98,96,17,114
Hawkes Bay,Asian,65-69,Female,141,140,140,123,120,50,149
Hawkes Bay,Asian,65-69,Male,76,76,76,67,64,25,78
Hawkes Bay,Asian,70-74,Female,86,86,86,75,75,25,102
Hawkes Bay,Asian,70-74,Male,53,53,53,45,45,16,63
Hawkes Bay,Asian,75-79,Female,53,53,53,49,47,25,48
Hawkes Bay,Asian,75-79,Male,45,45,45,36,34,14,49
Hawkes Bay,Asian,80-84,Female,36,35,35,28,28,19,44
Hawkes Bay,Asian,80-84,Male,26,26,26,24,23,12,30
Hawkes Bay,Asian,85-89,Female,22,22,22,19,18,8,18
Hawkes Bay,Asian,85-89,Male,22,22,22,22,21,16,22
Hawkes Bay,Asian,90+,Female,10,10,10,10,10,7,9
Hawkes Bay,Asian,90+,Male,6,6,6,5,<5,<5,5
Hawkes Bay,European or Other,12-17,Female,3455,3206,"1,164",135,<5,<5,3928
Hawkes Bay,European or Other,12-17,Male,3441,3209,"1,155",105,<5,<5,4085
Hawkes Bay,European or Other,18-24,Female,3105,3072,"3,072","1,630",<5,20,3469
Hawkes Bay,European or Other,18-24,Male,3489,3433,"3,432","1,308",<5,24,3863
Hawkes Bay,European or Other,25-29,Female,2401,2372,"2,371","1,363",<5,20,2826
Hawkes Bay,European or Other,25-29,Male,2417,2369,"2,369",998,<5,11,2762
Hawkes Bay,European or Other,25-29,Unknown/Other,5,5,5,<5,<5,<5,5
Hawkes Bay,European or Other,30-34,Female,2830,2789,"2,788","1,649",<5,61,3262
Hawkes Bay,European or Other,30-34,Male,2734,2678,"2,678","1,314",<5,26,3076
Hawkes Bay,European or Other,30-34,Unknown/Other,8,8,8,<5,<5,<5,7
Hawkes Bay,European or Other,35-39,Female,2720,2683,"2,683","1,792",<5,82,3027
Hawkes Bay,European or Other,35-39,Male,2542,2489,"2,488","1,371",<5,41,2873
Hawkes Bay,European or Other,35-39,Unknown/Other,6,6,6,<5,<5,<5,7
Hawkes Bay,European or Other,40-44,Female,2924,2891,"2,889","2,102",<5,92,3230
Hawkes Bay,European or Other,40-44,Male,2719,2688,"2,688","1,731",<5,56,2979
Hawkes Bay,European or Other,45-49,Female,3414,3387,"3,386","2,626",<5,196,3867
Hawkes Bay,European or Other,45-49,Male,3051,3009,"3,008","2,090",<5,72,3598
Hawkes Bay,European or Other,5-11,Female,1989,1019,NA,NA,NA,NA,4057
Hawkes Bay,European or Other,5-11,Male,2079,1097,NA,NA,NA,NA,4053
Hawkes Bay,European or Other,50-54,Female,4018,3993,"3,993","3,239","3,170",596,4328
Hawkes Bay,European or Other,50-54,Male,3704,3671,"3,671","2,735","2,696",409,4026
Hawkes Bay,European or Other,55-59,Female,4014,3987,"3,987","3,410","3,366",817,4449
Hawkes Bay,European or Other,55-59,Male,3799,3778,"3,778","3,037","3,007",626,4190
Hawkes Bay,European or Other,60-64,Female,4327,4298,"4,297","3,804","3,776","1,307",4544
Hawkes Bay,European or Other,60-64,Male,4114,4096,"4,094","3,524","3,487",997,4319
Hawkes Bay,European or Other,65-69,Female,3951,3935,"3,935","3,608","3,579","1,946",4186
Hawkes Bay,European or Other,65-69,Male,3666,3650,"3,648","3,322","3,306","1,643",3890
Hawkes Bay,European or Other,70-74,Female,3790,3779,"3,779","3,544","3,515","2,244",4031
Hawkes Bay,European or Other,70-74,Male,3520,3510,"3,510","3,302","3,280","2,031",3753
Hawkes Bay,European or Other,75-79,Female,3059,3049,"3,049","2,898","2,875","2,008",3022
Hawkes Bay,European or Other,75-79,Male,2814,2811,"2,811","2,677","2,662","1,872",2762
Hawkes Bay,European or Other,80-84,Female,2203,2197,"2,196","2,102","2,086","1,426",2154
Hawkes Bay,European or Other,80-84,Male,1809,1805,"1,805","1,740","1,727","1,245",1783
Hawkes Bay,European or Other,85-89,Female,1204,1202,"1,202","1,155","1,148",786,1252
Hawkes Bay,European or Other,85-89,Male,881,876,876,848,840,595,898
Hawkes Bay,European or Other,90+,Female,755,755,755,716,707,449,790
Hawkes Bay,European or Other,90+,Male,439,438,438,429,426,291,453
Hawkes Bay,Maori,12-17,Female,2331,2100,811,45,<5,<5,2929
Hawkes Bay,Maori,12-17,Male,2214,1947,708,36,<5,<5,2864
Hawkes Bay,Maori,18-24,Female,2300,2186,"2,182",673,<5,6,2708
Hawkes Bay,Maori,18-24,Male,2373,2246,"2,244",536,<5,7,2665
Hawkes Bay,Maori,25-29,Female,1500,1427,"1,427",542,<5,8,1865
Hawkes Bay,Maori,25-29,Male,1405,1318,"1,316",368,<5,<5,1791
Hawkes Bay,Maori,30-34,Female,1520,1465,"1,465",605,<5,16,1790
Hawkes Bay,Maori,30-34,Male,1268,1206,"1,206",376,<5,6,1491
Hawkes Bay,Maori,35-39,Female,1259,1221,"1,220",605,<5,16,1388
Hawkes Bay,Maori,35-39,Male,1064,1008,"1,008",375,<5,7,1224
Hawkes Bay,Maori,40-44,Female,1104,1066,"1,066",625,<5,45,1344
Hawkes Bay,Maori,40-44,Male,976,933,933,449,<5,20,1137
Hawkes Bay,Maori,45-49,Female,1191,1165,"1,165",730,<5,75,1382
Hawkes Bay,Maori,45-49,Male,988,962,962,540,<5,39,1165
Hawkes Bay,Maori,5-11,Female,1031,371,NA,NA,NA,NA,3471
Hawkes Bay,Maori,5-11,Male,982,335,NA,NA,NA,NA,3606
Hawkes Bay,Maori,50-54,Female,1282,1264,"1,264",875,848,206,1363
Hawkes Bay,Maori,50-54,Male,1027,1001,"1,001",666,646,140,1104
Hawkes Bay,Maori,55-59,Female,1142,1132,"1,132",857,834,238,1265
Hawkes Bay,Maori,55-59,Male,901,884,884,611,588,139,1058
Hawkes Bay,Maori,60-64,Female,1091,1085,"1,085",883,858,312,1139
Hawkes Bay,Maori,60-64,Male,886,877,877,717,696,248,930
Hawkes Bay,Maori,65-69,Female,810,804,804,712,700,303,809
Hawkes Bay,Maori,65-69,Male,695,690,690,602,593,240,666
Hawkes Bay,Maori,70-74,Female,623,620,620,568,554,301,565
Hawkes Bay,Maori,70-74,Male,500,498,498,458,451,234,482
Hawkes Bay,Maori,75-79,Female,323,322,322,285,282,153,321
Hawkes Bay,Maori,75-79,Male,218,217,217,208,205,124,205
Hawkes Bay,Maori,80-84,Female,173,171,171,159,156,79,168
Hawkes Bay,Maori,80-84,Male,134,134,134,122,120,75,137
Hawkes Bay,Maori,85-89,Female,78,78,78,70,68,45,93
Hawkes Bay,Maori,85-89,Male,37,36,36,31,31,16,44
Hawkes Bay,Maori,90+,Female,43,42,42,37,37,22,25
Hawkes Bay,Maori,90+,Male,20,20,20,16,16,9,12
Hawkes Bay,Pacific Peoples,12-17,Female,340,305,108,13,<5,<5,383
Hawkes Bay,Pacific Peoples,12-17,Male,331,298,122,16,<5,<5,390
Hawkes Bay,Pacific Peoples,18-24,Female,373,364,364,158,<5,<5,391
Hawkes Bay,Pacific Peoples,18-24,Male,950,932,931,543,<5,<5,637
Hawkes Bay,Pacific Peoples,25-29,Female,296,286,286,158,<5,<5,296
Hawkes Bay,Pacific Peoples,25-29,Male,1135,1118,"1,117",729,<5,<5,635
Hawkes Bay,Pacific Peoples,25-29,Unknown/Other,23,23,23,15,<5,<5,5
Hawkes Bay,Pacific Peoples,30-34,Female,260,256,256,137,<5,<5,244
Hawkes Bay,Pacific Peoples,30-34,Male,1066,1050,"1,050",715,<5,<5,581
Hawkes Bay,Pacific Peoples,30-34,Unknown/Other,20,19,19,12,<5,<5,12
Hawkes Bay,Pacific Peoples,35-39,Female,242,237,236,145,<5,5,221
Hawkes Bay,Pacific Peoples,35-39,Male,787,781,781,529,<5,<5,473
Hawkes Bay,Pacific Peoples,40-44,Female,201,195,195,134,<5,11,194
Hawkes Bay,Pacific Peoples,40-44,Male,549,545,545,355,<5,<5,361
Hawkes Bay,Pacific Peoples,40-44,Unknown/Other,15,15,15,9,<5,<5,8
Hawkes Bay,Pacific Peoples,45-49,Female,191,189,189,143,<5,10,184
Hawkes Bay,Pacific Peoples,45-49,Male,420,416,416,300,<5,11,290
Hawkes Bay,Pacific Peoples,5-11,Female,194,83,NA,NA,NA,NA,492
Hawkes Bay,Pacific Peoples,5-11,Male,221,90,NA,NA,NA,NA,513
Hawkes Bay,Pacific Peoples,50-54,Female,151,151,151,106,96,25,165
Hawkes Bay,Pacific Peoples,50-54,Male,223,222,222,150,135,16,203
Hawkes Bay,Pacific Peoples,55-59,Female,138,136,136,101,93,26,149
Hawkes Bay,Pacific Peoples,55-59,Male,158,156,156,113,108,26,144
Hawkes Bay,Pacific Peoples,60-64,Female,109,109,109,92,86,22,104
Hawkes Bay,Pacific Peoples,60-64,Male,120,120,120,93,89,30,124
Hawkes Bay,Pacific Peoples,65-69,Female,78,77,77,74,72,31,87
Hawkes Bay,Pacific Peoples,65-69,Male,88,88,88,80,76,24,83
Hawkes Bay,Pacific Peoples,70-74,Female,65,64,64,53,53,23,50
Hawkes Bay,Pacific Peoples,70-74,Male,57,57,57,50,45,23,64
Hawkes Bay,Pacific Peoples,75-79,Female,31,31,30,28,28,15,34
Hawkes Bay,Pacific Peoples,75-79,Male,22,22,22,21,21,14,24
Hawkes Bay,Pacific Peoples,80-84,Female,16,16,16,14,14,7,18
Hawkes Bay,Pacific Peoples,80-84,Male,10,10,10,10,9,6,13
Hawkes Bay,Pacific Peoples,85-89,Female,15,15,15,15,15,6,12
Hawkes Bay,Pacific Peoples,85-89,Male,8,8,8,6,6,<5,8
Hawkes Bay,Unknown,12-17,Female,20,19,<5,<5,<5,<5,17
Hawkes Bay,Unknown,12-17,Male,17,17,7,<5,<5,<5,20
Hawkes Bay,Unknown,18-24,Female,10,10,10,<5,<5,<5,9
Hawkes Bay,Unknown,18-24,Male,43,43,43,25,<5,<5,33
Hawkes Bay,Unknown,25-29,Female,46,44,44,27,<5,<5,40
Hawkes Bay,Unknown,25-29,Male,115,107,107,74,<5,<5,50
Hawkes Bay,Unknown,25-29,Unknown/Other,8,7,7,5,<5,<5,12
Hawkes Bay,Unknown,30-34,Female,49,48,48,40,<5,<5,47
Hawkes Bay,Unknown,30-34,Male,131,125,125,76,<5,<5,75
Hawkes Bay,Unknown,30-34,Unknown/Other,7,6,6,<5,<5,<5,6
Hawkes Bay,Unknown,35-39,Female,37,35,35,24,<5,<5,27
Hawkes Bay,Unknown,35-39,Male,123,116,116,77,<5,<5,58
Hawkes Bay,Unknown,35-39,Unknown/Other,6,6,6,<5,<5,<5,7
Hawkes Bay,Unknown,40-44,Female,37,37,37,22,<5,<5,30
Hawkes Bay,Unknown,40-44,Male,94,91,91,54,<5,<5,68
Hawkes Bay,Unknown,45-49,Female,21,21,21,13,<5,<5,12
Hawkes Bay,Unknown,45-49,Male,81,80,80,58,<5,<5,59
Hawkes Bay,Unknown,5-11,Female,21,14,NA,NA,NA,NA,27
Hawkes Bay,Unknown,5-11,Male,15,6,NA,NA,NA,NA,24
Hawkes Bay,Unknown,50-54,Female,17,16,16,10,10,<5,14
Hawkes Bay,Unknown,50-54,Male,70,66,66,38,36,<5,58
Hawkes Bay,Unknown,55-59,Female,14,14,14,6,6,<5,15
Hawkes Bay,Unknown,55-59,Male,54,52,52,36,34,5,56
Hawkes Bay,Unknown,60-64,Female,11,11,11,8,8,<5,13
Hawkes Bay,Unknown,60-64,Male,45,44,44,31,31,<5,44
Hawkes Bay,Unknown,65-69,Female,15,15,15,13,12,8,20
Hawkes Bay,Unknown,65-69,Male,29,29,29,18,18,7,38
Hawkes Bay,Unknown,70-74,Female,12,12,12,8,8,6,15
Hawkes Bay,Unknown,70-74,Male,29,28,28,23,23,13,32
Hawkes Bay,Unknown,75-79,Female,6,6,6,6,6,<5,5
Hawkes Bay,Unknown,75-79,Male,10,9,9,9,9,5,9
Hawkes Bay,Unknown,80-84,Male,5,5,5,5,5,5,6
Hutt Valley,Asian,12-17,Female,709,667,216,42,<5,<5,735
Hutt Valley,Asian,12-17,Male,699,654,214,37,<5,<5,698
Hutt Valley,Asian,18-24,Female,669,664,664,485,<5,6,682
Hutt Valley,Asian,18-24,Male,733,731,730,465,<5,11,772
Hutt Valley,Asian,25-29,Female,799,798,798,622,<5,13,940
Hutt Valley,Asian,25-29,Male,1027,1023,"1,023",632,<5,7,1167
Hutt Valley,Asian,25-29,Unknown/Other,5,5,5,5,<5,<5,5
Hutt Valley,Asian,30-34,Female,1535,1532,"1,532","1,206",<5,62,1607
Hutt Valley,Asian,30-34,Male,1387,1384,"1,384",931,<5,25,1450
Hutt Valley,Asian,35-39,Female,1415,1409,"1,408","1,133",<5,69,1386
Hutt Valley,Asian,35-39,Male,1450,1449,"1,449","1,123",<5,39,1432
Hutt Valley,Asian,40-44,Female,954,950,950,820,<5,47,944
Hutt Valley,Asian,40-44,Male,1067,1064,"1,064",866,<5,35,999
Hutt Valley,Asian,45-49,Female,726,722,722,629,<5,65,727
Hutt Valley,Asian,45-49,Male,676,673,673,577,<5,20,667
Hutt Valley,Asian,5-11,Female,929,659,NA,NA,NA,NA,1228
Hutt Valley,Asian,5-11,Male,956,646,NA,NA,NA,NA,1270
Hutt Valley,Asian,50-54,Female,599,592,591,519,507,150,615
Hutt Valley,Asian,50-54,Male,576,573,573,503,473,99,565
Hutt Valley,Asian,55-59,Female,526,525,525,471,461,143,563
Hutt Valley,Asian,55-59,Male,408,407,407,368,357,96,410
Hutt Valley,Asian,60-64,Female,490,485,485,425,416,166,518
Hutt Valley,Asian,60-64,Male,343,343,343,322,315,96,355
Hutt Valley,Asian,65-69,Female,449,447,447,387,381,193,470
Hutt Valley,Asian,65-69,Male,360,354,354,310,302,162,374
Hutt Valley,Asian,70-74,Female,313,313,312,280,276,136,314
Hutt Valley,Asian,70-74,Male,248,248,247,231,225,126,258
Hutt Valley,Asian,75-79,Female,158,157,157,140,137,90,162
Hutt Valley,Asian,75-79,Male,152,152,152,141,139,69,144
Hutt Valley,Asian,80-84,Female,116,116,116,106,102,61,128
Hutt Valley,Asian,80-84,Male,91,89,89,82,81,50,97
Hutt Valley,Asian,85-89,Female,75,75,75,71,70,36,74
Hutt Valley,Asian,85-89,Male,43,43,43,40,40,22,50
Hutt Valley,Asian,90+,Female,31,31,31,27,27,19,30
Hutt Valley,Asian,90+,Male,21,21,20,20,20,14,17
Hutt Valley,European or Other,12-17,Female,2850,2708,928,190,<5,<5,3107
Hutt Valley,European or Other,12-17,Male,3003,2865,996,167,<5,<5,3304
Hutt Valley,European or Other,12-17,Unknown/Other,19,16,10,<5,<5,<5,12
Hutt Valley,European or Other,18-24,Female,2911,2900,"2,899","1,783",<5,34,3222
Hutt Valley,European or Other,18-24,Male,3315,3281,"3,280","1,711",<5,25,3596
