SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
159100,Homai East,Counties Manukau,5-11,406,226,109,NA,NA,NA,NA,56%,27%,NA,NA
159200,Homai West,Counties Manukau,12+,"4,188","3,715","3,642","3,380","1,901",744,271,89%,87%,56%,36%
159200,Homai West,Counties Manukau,5-11,736,344,168,NA,NA,NA,NA,47%,23%,NA,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,581","3,313","3,300","3,126","2,316","1,190",547,93%,92%,74%,46%
159300,The Gardens (Auckland),Counties Manukau,5-11,416,274,166,NA,NA,NA,NA,66%,40%,NA,NA
159400,Clarks Beach,Counties Manukau,12+,"1,326","1,244","1,232","1,173",850,552,264,94%,93%,72%,48%
159400,Clarks Beach,Counties Manukau,5-11,143,76,49,NA,NA,NA,NA,53%,34%,NA,NA
159500,Clendon Park West,Counties Manukau,12+,"2,711","2,414","2,375","2,220","1,265",522,224,89%,88%,57%,43%
159500,Clendon Park West,Counties Manukau,5-11,449,202,108,NA,NA,NA,NA,45%,24%,NA,NA
159600,Hillpark North,Counties Manukau,12+,"2,097","1,941","1,918","1,834","1,263",533,245,93%,91%,69%,46%
159600,Hillpark North,Counties Manukau,5-11,231,145,82,NA,NA,NA,NA,63%,35%,NA,NA
159700,Clendon Park East,Counties Manukau,12+,"1,878","1,673","1,634","1,513",850,327,116,89%,87%,56%,35%
159700,Clendon Park East,Counties Manukau,5-11,309,167,78,NA,NA,NA,NA,54%,25%,NA,NA
159800,Karaka Creek,Counties Manukau,12+,"1,415","1,313","1,296","1,211",865,587,237,93%,92%,71%,40%
159800,Karaka Creek,Counties Manukau,5-11,135,83,37,NA,NA,NA,NA,61%,27%,NA,NA
159900,Rowandale West,Counties Manukau,12+,"2,869","2,545","2,482","2,286","1,290",518,216,89%,87%,56%,42%
159900,Rowandale West,Counties Manukau,5-11,573,234,106,NA,NA,NA,NA,41%,18%,NA,NA
160000,Rowandale East,Counties Manukau,12+,"3,341","2,947","2,893","2,664","1,524",641,250,88%,87%,57%,39%
160000,Rowandale East,Counties Manukau,5-11,595,283,117,NA,NA,NA,NA,48%,20%,NA,NA
160100,Manurewa Central,Counties Manukau,12+,"3,342","3,008","2,968","2,818","1,785",754,368,90%,89%,63%,49%
160100,Manurewa Central,Counties Manukau,5-11,428,215,112,NA,NA,NA,NA,50%,26%,NA,NA
160200,Weymouth North,Counties Manukau,12+,"4,134","3,721","3,646","3,367","2,040",803,379,90%,88%,61%,47%
160200,Weymouth North,Counties Manukau,5-11,729,360,157,NA,NA,NA,NA,49%,22%,NA,NA
160300,Hillpark South,Counties Manukau,12+,"2,750","2,511","2,479","2,366","1,552",741,320,91%,90%,66%,43%
160300,Hillpark South,Counties Manukau,5-11,316,194,106,NA,NA,NA,NA,61%,34%,NA,NA
160400,Alfriston,Counties Manukau,12+,"3,660","3,322","3,299","3,137","2,233","1,156",593,91%,90%,71%,51%
160400,Alfriston,Counties Manukau,5-11,392,234,131,NA,NA,NA,NA,60%,33%,NA,NA
160500,Weymouth East,Counties Manukau,12+,"3,165","2,800","2,758","2,553","1,547",645,253,88%,87%,61%,39%
160500,Weymouth East,Counties Manukau,5-11,527,239,133,NA,NA,NA,NA,45%,25%,NA,NA
160600,Leabank,Counties Manukau,12+,"3,772","3,343","3,263","3,074","1,736",783,284,89%,87%,56%,36%
160600,Leabank,Counties Manukau,5-11,619,232,82,NA,NA,NA,NA,37%,13%,NA,NA
160700,Weymouth South,Counties Manukau,12+,"3,204","2,828","2,779","2,601","1,647",790,390,88%,87%,63%,49%
160700,Weymouth South,Counties Manukau,5-11,449,204,115,NA,NA,NA,NA,45%,26%,NA,NA
160800,Manurewa East,Counties Manukau,12+,"2,635","2,372","2,326","2,176","1,309",594,257,90%,88%,60%,43%
160800,Manurewa East,Counties Manukau,5-11,340,129,57,NA,NA,NA,NA,38%,17%,NA,NA
160900,Manurewa South,Counties Manukau,12+,"3,445","3,076","3,011","2,846","1,728",668,283,89%,87%,61%,42%
160900,Manurewa South,Counties Manukau,5-11,506,246,125,NA,NA,NA,NA,49%,25%,NA,NA
161000,Randwick Park East,Counties Manukau,12+,"2,250","2,020","1,993","1,884","1,215",474,180,90%,89%,64%,38%
161000,Randwick Park East,Counties Manukau,5-11,292,172,89,NA,NA,NA,NA,59%,30%,NA,NA
161100,Wattle Downs West,Counties Manukau,12+,"3,323","3,103","3,078","2,937","2,241","1,178",685,93%,93%,76%,58%
161100,Wattle Downs West,Counties Manukau,5-11,411,291,187,NA,NA,NA,NA,71%,45%,NA,NA
161200,Wattle Downs North,Counties Manukau,12+,"2,046","1,759","1,716","1,593",851,363,153,86%,84%,53%,42%
161200,Wattle Downs North,Counties Manukau,5-11,399,162,72,NA,NA,NA,NA,41%,18%,NA,NA
161300,Randwick Park West,Counties Manukau,12+,"2,833","2,464","2,396","2,241","1,228",440,182,87%,85%,55%,41%
161300,Randwick Park West,Counties Manukau,5-11,538,259,109,NA,NA,NA,NA,48%,20%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,12+,"2,647","2,434","2,400","2,277","1,607",966,381,92%,91%,71%,39%
161400,Kingseat-Karaka,Counties Manukau,5-11,309,189,106,NA,NA,NA,NA,61%,34%,NA,NA
161500,Wattle Downs East,Counties Manukau,12+,"2,097","1,897","1,884","1,807","1,335",794,445,90%,90%,74%,56%
161500,Wattle Downs East,Counties Manukau,5-11,168,100,58,NA,NA,NA,NA,60%,35%,NA,NA
161600,Takanini North,Counties Manukau,12+,"2,249","1,987","1,953","1,855","1,130",421,184,88%,87%,61%,44%
161600,Takanini North,Counties Manukau,5-11,278,127,63,NA,NA,NA,NA,46%,23%,NA,NA
161700,Takanini Industrial,Counties Manukau,12+,44,39,39,39,22,8,Masked,89%,89%,56%,38%
161800,Conifer Grove West,Counties Manukau,12+,"2,993","2,831","2,815","2,705","2,059","1,042",552,95%,94%,76%,53%
161800,Conifer Grove West,Counties Manukau,5-11,244,190,126,NA,NA,NA,NA,78%,52%,NA,NA
161900,Conifer Grove East,Counties Manukau,12+,"1,873","1,660","1,635","1,559","1,005",473,221,89%,87%,64%,47%
161900,Conifer Grove East,Counties Manukau,5-11,273,131,67,NA,NA,NA,NA,48%,25%,NA,NA
162000,Takanini West,Counties Manukau,12+,"2,463","2,212","2,182","2,076","1,222",476,229,90%,89%,59%,48%
162000,Takanini West,Counties Manukau,5-11,355,162,90,NA,NA,NA,NA,46%,25%,NA,NA
162100,Takanini South,Counties Manukau,12+,"6,182","5,824","5,792","5,599","3,725",877,347,94%,94%,67%,40%
162100,Takanini South,Counties Manukau,5-11,720,497,293,NA,NA,NA,NA,69%,41%,NA,NA
162200,Takanini Central,Counties Manukau,12+,"1,078","1,019","1,016",989,802,522,318,95%,94%,81%,61%
162200,Takanini Central,Counties Manukau,5-11,78,52,24,NA,NA,NA,NA,67%,31%,NA,NA
162300,Ardmore,Counties Manukau,12+,"1,180","1,069","1,056",994,663,402,153,91%,89%,67%,38%
162300,Ardmore,Counties Manukau,5-11,123,55,28,NA,NA,NA,NA,45%,23%,NA,NA
162400,Glenbrook,Counties Manukau,12+,"2,311","2,078","2,055","1,954","1,348",803,312,90%,89%,69%,39%
162400,Glenbrook,Counties Manukau,5-11,238,120,70,NA,NA,NA,NA,50%,29%,NA,NA
162500,Hingaia,Counties Manukau,12+,"2,337","2,153","2,141","2,053","1,607","1,038",597,92%,92%,78%,58%
162500,Hingaia,Counties Manukau,5-11,231,166,111,NA,NA,NA,NA,72%,48%,NA,NA
162600,Takanini South East,Counties Manukau,12+,"3,070","2,874","2,842","2,747","1,823",336,153,94%,93%,66%,46%
162600,Takanini South East,Counties Manukau,5-11,467,261,146,NA,NA,NA,NA,56%,31%,NA,NA
162700,Kawakawa Bay-Orere,Counties Manukau,12+,"1,760","1,596","1,582","1,512","1,091",767,373,91%,90%,72%,49%
162700,Kawakawa Bay-Orere,Counties Manukau,5-11,150,85,41,NA,NA,NA,NA,57%,27%,NA,NA
162800,Papakura West,Counties Manukau,12+,"1,669","1,497","1,471","1,422","1,017",568,363,90%,88%,72%,64%
162800,Papakura West,Counties Manukau,5-11,159,84,52,NA,NA,NA,NA,53%,33%,NA,NA
162900,Clevedon,Counties Manukau,12+,"1,437","1,349","1,337","1,263",962,587,279,94%,93%,76%,48%
162900,Clevedon,Counties Manukau,5-11,145,94,67,NA,NA,NA,NA,65%,46%,NA,NA
163000,Papakura North,Counties Manukau,12+,"3,644","3,280","3,223","3,065","1,986",807,316,90%,88%,65%,39%
163000,Papakura North,Counties Manukau,5-11,513,284,137,NA,NA,NA,NA,55%,27%,NA,NA
163100,Pahurehure,Counties Manukau,12+,"2,890","2,694","2,672","2,524","1,815",970,422,93%,92%,72%,44%
163100,Pahurehure,Counties Manukau,5-11,326,204,125,NA,NA,NA,NA,63%,38%,NA,NA
163200,Papakura Central,Counties Manukau,12+,"2,990","2,718","2,679","2,568","1,733",856,396,91%,90%,67%,46%
163200,Papakura Central,Counties Manukau,5-11,278,155,87,NA,NA,NA,NA,56%,31%,NA,NA
163300,Papakura North East,Counties Manukau,12+,"3,617","3,390","3,354","3,199","2,124",734,313,94%,93%,66%,43%
163300,Papakura North East,Counties Manukau,5-11,443,255,118,NA,NA,NA,NA,58%,27%,NA,NA
163400,Karaka Lakes,Counties Manukau,12+,"2,363",Masked,"2,240","2,118","1,502",612,236,>95%,95%,71%,39%
163400,Karaka Lakes,Counties Manukau,5-11,361,260,166,NA,NA,NA,NA,72%,46%,NA,NA
163500,Papakura Kelvin,Counties Manukau,12+,"3,676","3,257","3,184","2,951","1,591",647,250,89%,87%,54%,39%
163500,Papakura Kelvin,Counties Manukau,5-11,634,283,124,NA,NA,NA,NA,45%,20%,NA,NA
163600,Papakura Massey Park,Counties Manukau,12+,"2,344","2,108","2,064","1,942","1,166",477,212,90%,88%,60%,44%
163600,Papakura Massey Park,Counties Manukau,5-11,372,174,82,NA,NA,NA,NA,47%,22%,NA,NA
163700,Rosehill,Counties Manukau,12+,"3,582","3,255","3,209","2,990","1,806",834,332,91%,90%,60%,40%
163700,Rosehill,Counties Manukau,5-11,526,249,107,NA,NA,NA,NA,47%,20%,NA,NA
163800,Patumahoe,Counties Manukau,12+,"2,073","1,943","1,932","1,824","1,339",769,329,94%,93%,73%,43%
163800,Patumahoe,Counties Manukau,5-11,276,160,77,NA,NA,NA,NA,58%,28%,NA,NA
163900,Papakura East,Counties Manukau,12+,"2,729","2,443","2,408","2,251","1,408",564,212,90%,88%,63%,38%
163900,Papakura East,Counties Manukau,5-11,428,223,99,NA,NA,NA,NA,52%,23%,NA,NA
164000,Opaheke,Counties Manukau,12+,"2,572","2,359","2,336","2,204","1,426",651,312,92%,91%,65%,48%
164000,Opaheke,Counties Manukau,5-11,315,166,80,NA,NA,NA,NA,53%,25%,NA,NA
164100,Papakura Industrial,Counties Manukau,12+,204,182,177,166,82,47,25,89%,87%,49%,53%
164200,Red Hill,Counties Manukau,12+,"2,414","2,179","2,127","1,998","1,162",544,238,90%,88%,58%,44%
164200,Red Hill,Counties Manukau,5-11,330,155,58,NA,NA,NA,NA,47%,18%,NA,NA
164300,Drury,Counties Manukau,12+,"1,482","1,321","1,303","1,257",840,407,192,89%,88%,67%,47%
164300,Drury,Counties Manukau,5-11,187,88,32,NA,NA,NA,NA,47%,17%,NA,NA
164400,Tamakae,Counties Manukau,12+,"2,191","2,010","1,979","1,880","1,354",882,424,92%,90%,72%,48%
164400,Tamakae,Counties Manukau,5-11,255,138,73,NA,NA,NA,NA,54%,29%,NA,NA
164500,Hamilton Estate,Counties Manukau,12+,"2,292","2,061","2,026","1,914","1,274",752,363,90%,88%,67%,48%
164500,Hamilton Estate,Counties Manukau,5-11,277,135,64,NA,NA,NA,NA,49%,23%,NA,NA
164600,Drury Rural,Counties Manukau,12+,"2,559","2,332","2,306","2,197","1,498",892,369,91%,90%,68%,41%
164600,Drury Rural,Counties Manukau,5-11,261,134,92,NA,NA,NA,NA,51%,35%,NA,NA
164700,Waiuku Central,Counties Manukau,12+,"1,120",994,981,932,615,357,172,89%,88%,66%,48%
164700,Waiuku Central,Counties Manukau,5-11,174,78,45,NA,NA,NA,NA,45%,26%,NA,NA
164800,Waiuku East,Counties Manukau,12+,"1,521","1,393","1,381","1,290",840,430,209,92%,91%,65%,49%
164800,Waiuku East,Counties Manukau,5-11,234,116,61,NA,NA,NA,NA,50%,26%,NA,NA
164900,Kendallvale,Counties Manukau,12+,953,867,862,811,582,395,150,91%,90%,72%,38%
164900,Kendallvale,Counties Manukau,5-11,96,56,23,NA,NA,NA,NA,58%,24%,NA,NA
165000,Puni,Counties Manukau,12+,"1,575","1,457","1,446","1,372",897,517,202,93%,92%,65%,39%
165000,Puni,Counties Manukau,5-11,191,97,34,NA,NA,NA,NA,51%,18%,NA,NA
165100,Ramarama,Counties Manukau,12+,"2,295","2,139","2,118","2,028","1,489",882,347,93%,92%,73%,39%
165100,Ramarama,Counties Manukau,5-11,223,125,61,NA,NA,NA,NA,56%,27%,NA,NA
165200,Hunua,Counties Manukau,12+,"1,303","1,147","1,136","1,088",778,467,201,88%,87%,72%,43%
165200,Hunua,Counties Manukau,5-11,117,69,39,NA,NA,NA,NA,59%,33%,NA,NA
165300,Pukekohe North West,Counties Manukau,12+,"4,018","3,647","3,585","3,377","2,090","1,099",554,91%,89%,62%,50%
165300,Pukekohe North West,Counties Manukau,5-11,562,227,89,NA,NA,NA,NA,40%,16%,NA,NA
165400,Anselmi Ridge,Counties Manukau,12+,"2,550","2,380","2,369","2,237","1,757","1,125",732,93%,93%,79%,65%
165400,Anselmi Ridge,Counties Manukau,5-11,275,189,103,NA,NA,NA,NA,69%,37%,NA,NA
165500,Pukekohe West,Counties Manukau,12+,"5,408","4,985","4,915","4,632","2,891","1,256",619,92%,91%,62%,49%
165500,Pukekohe West,Counties Manukau,5-11,816,377,193,NA,NA,NA,NA,46%,24%,NA,NA
165600,Cape Hill,Counties Manukau,12+,"1,302","1,208","1,205","1,120",812,359,165,93%,93%,72%,46%
165600,Cape Hill,Counties Manukau,5-11,182,111,69,NA,NA,NA,NA,61%,38%,NA,NA
165700,Rosa Birch Park,Counties Manukau,12+,"1,871","1,728","1,714","1,636","1,242",807,496,92%,92%,76%,61%
165700,Rosa Birch Park,Counties Manukau,5-11,168,95,48,NA,NA,NA,NA,57%,29%,NA,NA
165800,Rooseville Park,Counties Manukau,12+,"2,175","2,022","2,001","1,876","1,323",681,345,93%,92%,71%,51%
165800,Rooseville Park,Counties Manukau,5-11,259,155,92,NA,NA,NA,NA,60%,36%,NA,NA
165900,Cloverlea (Auckland),Counties Manukau,12+,"2,301","2,141","2,131","2,020","1,511",959,482,93%,93%,75%,50%
165900,Cloverlea (Auckland),Counties Manukau,5-11,235,131,56,NA,NA,NA,NA,56%,24%,NA,NA
166000,Pukekohe Central,Counties Manukau,12+,341,298,292,278,179,122,56,87%,86%,64%,46%
166100,Pukekohe Hospital,Counties Manukau,12+,"1,400","1,307","1,292","1,230",902,544,297,93%,92%,73%,55%
166100,Pukekohe Hospital,Counties Manukau,5-11,149,93,51,NA,NA,NA,NA,62%,34%,NA,NA
166200,Buckland,Counties Manukau,12+,"1,046",986,974,911,624,363,169,94%,93%,68%,47%
166200,Buckland,Counties Manukau,5-11,106,68,29,NA,NA,NA,NA,64%,27%,NA,NA
166300,Bombay Hills,Counties Manukau,12+,"1,817","1,642","1,627","1,544","1,060",689,278,90%,90%,69%,40%
166300,Bombay Hills,Counties Manukau,5-11,176,106,52,NA,NA,NA,NA,60%,30%,NA,NA
166400,Ararimu,Counties Manukau,12+,"1,889","1,665","1,644","1,536","1,072",640,244,88%,87%,70%,38%
166400,Ararimu,Counties Manukau,5-11,227,129,79,NA,NA,NA,NA,57%,35%,NA,NA
166500,Colville,Waikato,12+,"1,390","1,119","1,089","1,053",727,574,226,81%,78%,69%,39%
166500,Colville,Waikato,5-11,147,31,12,NA,NA,NA,NA,21%,8%,NA,NA
166700,Coromandel,Waikato,12+,"1,619","1,354","1,337","1,302",941,765,356,84%,83%,72%,47%
166700,Coromandel,Waikato,5-11,99,23,8,NA,NA,NA,NA,23%,8%,NA,NA
166900,Mercury Bay North,Waikato,12+,"1,728","1,437","1,413","1,364",972,757,317,83%,82%,71%,42%
166900,Mercury Bay North,Waikato,5-11,153,70,43,NA,NA,NA,NA,46%,28%,NA,NA
167000,Whitianga North,Waikato,12+,"1,542","1,382","1,365","1,321",975,751,358,90%,89%,74%,48%
167000,Whitianga North,Waikato,5-11,127,63,38,NA,NA,NA,NA,50%,30%,NA,NA
167100,Whitianga South,Waikato,12+,"3,927","3,475","3,422","3,302","2,439","1,936",929,88%,87%,74%,48%
167100,Whitianga South,Waikato,5-11,283,111,46,NA,NA,NA,NA,39%,16%,NA,NA
167200,Thames Coast,Waikato,12+,"1,662","1,435","1,419","1,378","1,062",861,398,86%,85%,77%,46%
167200,Thames Coast,Waikato,5-11,95,42,21,NA,NA,NA,NA,44%,22%,NA,NA
167300,Cooks Beach-Ferry Landing,Waikato,12+,468,405,401,395,296,240,125,87%,86%,75%,52%
167300,Cooks Beach-Ferry Landing,Waikato,5-11,42,11,Masked,NA,NA,NA,NA,26%,<5%,NA,NA
167400,Mercury Bay South,Waikato,12+,"1,245","1,048","1,029",988,683,486,212,84%,83%,69%,44%
167400,Mercury Bay South,Waikato,5-11,100,33,17,NA,NA,NA,NA,33%,17%,NA,NA
167500,Kauaeranga,Waikato,12+,512,428,419,405,310,228,88,84%,82%,77%,39%
167500,Kauaeranga,Waikato,5-11,67,34,15,NA,NA,NA,NA,51%,22%,NA,NA
167600,Thames North,Waikato,12+,"1,819","1,636","1,613","1,567","1,247",986,511,90%,89%,80%,52%
167600,Thames North,Waikato,5-11,125,65,37,NA,NA,NA,NA,52%,30%,NA,NA
167700,Thames Central,Waikato,12+,"1,048",952,940,916,719,529,285,91%,90%,78%,54%
167700,Thames Central,Waikato,5-11,55,27,11,NA,NA,NA,NA,49%,20%,NA,NA
167800,Thames South,Waikato,12+,"2,981","2,623","2,583","2,481","1,868","1,366",650,88%,87%,75%,48%
167800,Thames South,Waikato,5-11,266,118,77,NA,NA,NA,NA,44%,29%,NA,NA
167900,Hikuai,Waikato,12+,217,166,161,154,88,66,32,76%,74%,57%,48%
168000,Totora-Kopu,Waikato,12+,765,704,693,671,526,366,173,92%,91%,78%,47%
168000,Totora-Kopu,Waikato,5-11,66,36,21,NA,NA,NA,NA,55%,32%,NA,NA
168100,Tairua,Waikato,12+,"1,426","1,228","1,205","1,173",852,711,366,86%,85%,73%,51%
168100,Tairua,Waikato,5-11,110,34,14,NA,NA,NA,NA,31%,13%,NA,NA
168200,Pauanui,Waikato,12+,888,779,776,763,606,511,283,88%,87%,79%,55%
168200,Pauanui,Waikato,5-11,50,14,Masked,NA,NA,NA,NA,28%,8%,NA,NA
168300,Matatoki-Puriri,Waikato,12+,979,819,799,763,490,348,105,84%,82%,64%,30%
168300,Matatoki-Puriri,Waikato,5-11,123,52,35,NA,NA,NA,NA,42%,28%,NA,NA
168400,Whangamata Rural,Waikato,12+,425,360,356,344,236,187,97,85%,84%,69%,52%
168500,Whangamata,Waikato,12+,"3,767","3,349","3,309","3,208","2,399","1,989","1,069",89%,88%,75%,54%
168500,Whangamata,Waikato,5-11,303,84,37,NA,NA,NA,NA,28%,12%,NA,NA
168600,Miranda-Pukorokoro,Counties Manukau,12+,861,760,746,720,493,400,175,88%,87%,68%,44%
168600,Miranda-Pukorokoro,Counties Manukau,5-11,69,26,11,NA,NA,NA,NA,38%,16%,NA,NA
168700,Hauraki Plains North,Waikato,12+,"1,048",907,892,849,536,359,123,87%,85%,63%,34%
168700,Hauraki Plains North,Waikato,5-11,132,62,23,NA,NA,NA,NA,47%,17%,NA,NA
168800,Hauraki Plains East,Waikato,12+,"1,197","1,041","1,023",975,619,401,137,87%,85%,63%,34%
168800,Hauraki Plains East,Waikato,5-11,131,60,34,NA,NA,NA,NA,46%,26%,NA,NA
168900,Ngatea,Waikato,12+,"1,318","1,207","1,199","1,134",802,575,300,92%,91%,71%,52%
168900,Ngatea,Waikato,5-11,138,65,32,NA,NA,NA,NA,47%,23%,NA,NA
169000,Hauraki Plains South,Waikato,12+,"1,262","1,035","1,004",956,545,333,117,82%,80%,57%,35%
169000,Hauraki Plains South,Waikato,5-11,185,64,40,NA,NA,NA,NA,35%,22%,NA,NA
169100,Paeroa Rural,Waikato,12+,"1,744","1,442","1,411","1,342",805,569,195,83%,81%,60%,34%
169100,Paeroa Rural,Waikato,5-11,201,67,32,NA,NA,NA,NA,33%,16%,NA,NA
169200,Paeroa,Waikato,12+,"4,050","3,562","3,497","3,364","2,411","1,846",930,88%,86%,72%,50%
169200,Paeroa,Waikato,5-11,361,111,57,NA,NA,NA,NA,31%,16%,NA,NA
169300,Waihi Rural,Waikato,12+,"2,087","1,679","1,653","1,583","1,023",756,285,80%,79%,65%,38%
169300,Waihi Rural,Waikato,5-11,195,77,34,NA,NA,NA,NA,39%,17%,NA,NA
169400,Waihi North,Waikato,12+,"1,663","1,388","1,366","1,308",951,732,373,83%,82%,73%,51%
169400,Waihi North,Waikato,5-11,151,57,20,NA,NA,NA,NA,38%,13%,NA,NA
169500,Waihi East,Waikato,12+,"1,268","1,044","1,011",979,666,516,208,82%,80%,68%,40%
169500,Waihi East,Waikato,5-11,118,30,14,NA,NA,NA,NA,25%,12%,NA,NA
169600,Waihi South,Waikato,12+,"2,074","1,746","1,708","1,652","1,154",896,411,84%,82%,70%,46%
169600,Waihi South,Waikato,5-11,177,55,15,NA,NA,NA,NA,31%,8%,NA,NA
169700,Aka Aka,Counties Manukau,12+,"2,820","2,527","2,500","2,370","1,557",997,342,90%,89%,66%,34%
169700,Aka Aka,Counties Manukau,5-11,321,178,91,NA,NA,NA,NA,55%,28%,NA,NA
169800,Mangatangi,Counties Manukau,12+,956,872,864,809,516,287,92,91%,90%,64%,32%
169800,Mangatangi,Counties Manukau,5-11,133,59,25,NA,NA,NA,NA,44%,19%,NA,NA
169900,Tuakau Rural,Counties Manukau,12+,"1,491","1,366","1,340","1,265",828,515,212,92%,90%,65%,41%
169900,Tuakau Rural,Counties Manukau,5-11,113,71,37,NA,NA,NA,NA,63%,33%,NA,NA
170000,Tuakau North,Counties Manukau,12+,"2,743","2,542","2,504","2,360","1,465",753,337,93%,91%,62%,45%
170000,Tuakau North,Counties Manukau,5-11,404,177,71,NA,NA,NA,NA,44%,18%,NA,NA
170100,Onewhero,Counties Manukau,12+,"1,469","1,272","1,255","1,180",744,451,196,87%,85%,63%,43%
170100,Onewhero,Counties Manukau,5-11,175,69,35,NA,NA,NA,NA,39%,20%,NA,NA
170200,Pokeno Rural,Counties Manukau,12+,"1,587","1,407","1,402","1,324",896,514,212,89%,88%,68%,41%
170200,Pokeno Rural,Counties Manukau,5-11,164,86,39,NA,NA,NA,NA,52%,24%,NA,NA
170300,Tuakau South,Counties Manukau,12+,"1,761","1,649","1,619","1,525",955,509,214,94%,92%,63%,42%
170300,Tuakau South,Counties Manukau,5-11,245,106,40,NA,NA,NA,NA,43%,16%,NA,NA
170400,Port Waikato-Waikaretu,Counties Manukau,12+,710,610,602,585,392,291,110,86%,85%,67%,38%
170400,Port Waikato-Waikaretu,Counties Manukau,5-11,55,22,7,NA,NA,NA,NA,40%,13%,NA,NA
170500,Pokeno,Counties Manukau,12+,"4,179","3,945","3,916","3,757","2,632","1,015",396,94%,94%,70%,39%
170500,Pokeno,Counties Manukau,5-11,597,337,190,NA,NA,NA,NA,56%,32%,NA,NA
170600,Pukekawa,Counties Manukau,12+,"1,413","1,297","1,288","1,220",768,478,155,92%,91%,63%,32%
170600,Pukekawa,Counties Manukau,5-11,173,97,55,NA,NA,NA,NA,56%,32%,NA,NA
170700,Maramarua,Waikato,12+,"1,460","1,272","1,245","1,174",731,423,164,87%,85%,62%,39%
170700,Maramarua,Waikato,5-11,220,76,36,NA,NA,NA,NA,35%,16%,NA,NA
170800,Rangiriri,Waikato,12+,"1,692","1,485","1,469","1,407",899,546,202,88%,87%,64%,37%
170800,Rangiriri,Waikato,5-11,158,54,18,NA,NA,NA,NA,34%,11%,NA,NA
170900,Te Akau,Counties Manukau,12+,290,246,242,228,142,92,30,85%,83%,62%,33%
170900,Te Akau,Counties Manukau,5-11,51,18,11,NA,NA,NA,NA,35%,22%,NA,NA
170900,Te Akau,Waikato,12+,"1,420","1,244","1,231","1,167",748,475,146,88%,87%,64%,31%
170900,Te Akau,Waikato,5-11,153,73,37,NA,NA,NA,NA,48%,24%,NA,NA
171100,Te Kauwhata,Waikato,12+,"1,479","1,304","1,286","1,216",837,533,268,88%,87%,69%,50%
171100,Te Kauwhata,Waikato,5-11,223,86,31,NA,NA,NA,NA,39%,14%,NA,NA
171200,Huntly Rural,Waikato,12+,"1,953","1,705","1,665","1,585","1,002",643,243,87%,85%,63%,38%
171200,Huntly Rural,Waikato,5-11,216,85,29,NA,NA,NA,NA,39%,13%,NA,NA
171300,Waerenga,Waikato,12+,811,695,687,665,427,277,67,86%,85%,64%,24%
171300,Waerenga,Waikato,5-11,94,52,18,NA,NA,NA,NA,55%,19%,NA,NA
171400,Huntly West,Waikato,12+,"2,604","2,210","2,129","1,984","1,105",571,238,85%,82%,56%,42%
171400,Huntly West,Waikato,5-11,426,163,80,NA,NA,NA,NA,38%,19%,NA,NA
171500,Huntly East,Waikato,12+,"4,263","3,810","3,751","3,508","2,358","1,392",688,89%,88%,67%,49%
171500,Huntly East,Waikato,5-11,506,234,124,NA,NA,NA,NA,46%,25%,NA,NA
171600,Raglan,Waikato,12+,"3,183","2,659","2,609","2,501","1,607",958,445,84%,82%,64%,46%
171600,Raglan,Waikato,5-11,369,138,52,NA,NA,NA,NA,37%,14%,NA,NA
171700,Whitikahu,Waikato,12+,"1,655","1,488","1,469","1,375",825,418,113,90%,89%,60%,27%
171700,Whitikahu,Waikato,5-11,234,115,47,NA,NA,NA,NA,49%,20%,NA,NA
171800,Te Uku,Waikato,12+,"2,529","2,087","2,047","1,953","1,164",701,231,83%,81%,60%,33%
171800,Te Uku,Waikato,5-11,297,123,42,NA,NA,NA,NA,41%,14%,NA,NA
171900,Taupiri-Lake Kainui,Waikato,12+,"2,266","2,002","1,979","1,879","1,170",653,220,88%,87%,62%,34%
171900,Taupiri-Lake Kainui,Waikato,5-11,284,161,57,NA,NA,NA,NA,57%,20%,NA,NA
172000,Ngaruawahia North,Waikato,12+,"1,503","1,315","1,281","1,192",642,315,111,87%,85%,54%,35%
172000,Ngaruawahia North,Waikato,5-11,274,98,45,NA,NA,NA,NA,36%,16%,NA,NA
172100,Ngaruawahia Central,Waikato,12+,"2,624","2,285","2,238","2,106","1,182",613,210,87%,85%,56%,34%
172100,Ngaruawahia Central,Waikato,5-11,374,130,53,NA,NA,NA,NA,35%,14%,NA,NA
172200,Ngaruawahia South,Waikato,12+,"1,578","1,407","1,372","1,284",733,383,140,89%,87%,57%,37%
172200,Ngaruawahia South,Waikato,5-11,243,90,40,NA,NA,NA,NA,37%,16%,NA,NA
172300,Kainui-Gordonton,Waikato,12+,"1,497","1,336","1,321","1,239",793,458,145,89%,88%,64%,32%
172300,Kainui-Gordonton,Waikato,5-11,211,108,53,NA,NA,NA,NA,51%,25%,NA,NA
172400,Te Kowhai,Waikato,12+,"1,826","1,696","1,684","1,588","1,096",673,238,93%,92%,69%,35%
172400,Te Kowhai,Waikato,5-11,268,144,72,NA,NA,NA,NA,54%,27%,NA,NA
