SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
149900,Awhitu,Counties Manukau,5-11,271,117,47,NA,NA,NA,NA,43%,17%,NA,NA
150000,Harania North,Counties Manukau,12+,"3,608","3,172","3,088","2,844","1,524",651,239,88%,86%,54%,37%
150000,Harania North,Counties Manukau,5-11,606,285,103,NA,NA,NA,NA,47%,17%,NA,NA
150100,Otahuhu Central,Auckland,12+,"1,643","1,460","1,442","1,392",897,382,135,89%,88%,64%,35%
150100,Otahuhu Central,Auckland,5-11,103,71,41,NA,NA,NA,NA,69%,40%,NA,NA
150200,Mangere Central,Counties Manukau,12+,"3,227","2,881","2,823","2,605","1,529",689,239,89%,87%,59%,35%
150200,Mangere Central,Counties Manukau,5-11,539,266,138,NA,NA,NA,NA,49%,26%,NA,NA
150300,Otahuhu North,Auckland,12+,"3,439","3,078","3,023","2,833","1,744",701,229,90%,88%,62%,33%
150300,Otahuhu North,Auckland,5-11,504,277,120,NA,NA,NA,NA,55%,24%,NA,NA
150400,Howick West,Counties Manukau,12+,"3,658","3,343","3,319","3,115","2,270","1,108",458,91%,91%,73%,41%
150400,Howick West,Counties Manukau,5-11,423,265,173,NA,NA,NA,NA,63%,41%,NA,NA
150500,Pakuranga Heights North West,Counties Manukau,12+,"2,462","2,192","2,160","2,062","1,421",610,256,89%,88%,69%,42%
150500,Pakuranga Heights North West,Counties Manukau,5-11,299,165,95,NA,NA,NA,NA,55%,32%,NA,NA
150600,Mellons Bay,Counties Manukau,12+,"3,869","3,565","3,546","3,327","2,525","1,444",635,92%,92%,76%,44%
150600,Mellons Bay,Counties Manukau,5-11,424,299,212,NA,NA,NA,NA,71%,50%,NA,NA
150700,Pakuranga Heights East,Counties Manukau,12+,"2,700","2,462","2,443","2,293","1,572",666,261,91%,90%,69%,39%
150700,Pakuranga Heights East,Counties Manukau,5-11,324,206,123,NA,NA,NA,NA,64%,38%,NA,NA
150800,Sutton Park,Counties Manukau,12+,"3,346","2,923","2,880","2,650","1,531",669,221,87%,86%,58%,33%
150800,Sutton Park,Counties Manukau,5-11,538,309,140,NA,NA,NA,NA,57%,26%,NA,NA
150900,Otahuhu East,Auckland,12+,"2,070","1,867","1,848","1,758","1,102",432,165,90%,89%,63%,38%
150900,Otahuhu East,Auckland,5-11,266,128,78,NA,NA,NA,NA,48%,29%,NA,NA
151000,Mangere South,Counties Manukau,12+,"3,272","2,885","2,840","2,616","1,553",644,211,88%,87%,59%,33%
151000,Mangere South,Counties Manukau,5-11,449,233,105,NA,NA,NA,NA,52%,23%,NA,NA
151100,Onetangi,Auckland,12+,"1,265","1,103","1,084","1,038",716,475,240,87%,86%,69%,51%
151100,Onetangi,Auckland,5-11,95,51,31,NA,NA,NA,NA,54%,33%,NA,NA
151200,Harania South,Counties Manukau,12+,"2,966","2,644","2,605","2,414","1,422",638,225,89%,88%,59%,35%
151200,Harania South,Counties Manukau,5-11,458,222,101,NA,NA,NA,NA,48%,22%,NA,NA
151300,Highland Park (Auckland),Counties Manukau,12+,"4,272","3,919","3,885","3,724","2,797","1,527",710,92%,91%,75%,46%
151300,Highland Park (Auckland),Counties Manukau,5-11,365,239,153,NA,NA,NA,NA,65%,42%,NA,NA
151400,Otahuhu South West,Auckland,12+,"3,226","2,901","2,850","2,689","1,699",762,254,90%,88%,63%,33%
151400,Otahuhu South West,Auckland,5-11,394,212,127,NA,NA,NA,NA,54%,32%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,12+,"2,994","2,745","2,714","2,596","1,763",758,261,92%,91%,68%,34%
151500,Pakuranga Heights South West,Counties Manukau,5-11,378,235,139,NA,NA,NA,NA,62%,37%,NA,NA
151600,Mangere Mascot,Counties Manukau,12+,"3,333","2,943","2,892","2,661","1,566",764,268,88%,87%,59%,35%
151600,Mangere Mascot,Counties Manukau,5-11,478,239,105,NA,NA,NA,NA,50%,22%,NA,NA
151700,Waiheke East,Auckland,12+,"1,012",865,856,836,609,424,167,85%,85%,73%,39%
151700,Waiheke East,Auckland,5-11,66,32,20,NA,NA,NA,NA,48%,30%,NA,NA
151800,Massey Road West,Counties Manukau,12+,"3,281","2,901","2,849","2,673","1,615",711,258,88%,87%,60%,36%
151800,Massey Road West,Counties Manukau,5-11,493,242,114,NA,NA,NA,NA,49%,23%,NA,NA
151900,Otahuhu South,Auckland,12+,"3,236","2,940","2,899","2,753","1,788",788,297,91%,90%,65%,38%
151900,Otahuhu South,Auckland,5-11,409,223,103,NA,NA,NA,NA,55%,25%,NA,NA
152000,Howick Central,Counties Manukau,12+,"3,204","2,961","2,944","2,781","2,092","1,009",445,92%,92%,75%,44%
152000,Howick Central,Counties Manukau,5-11,364,240,148,NA,NA,NA,NA,66%,41%,NA,NA
152100,Massey Road North,Counties Manukau,12+,"3,017","2,698","2,660","2,502","1,602",641,211,89%,88%,64%,33%
152100,Massey Road North,Counties Manukau,5-11,426,235,102,NA,NA,NA,NA,55%,24%,NA,NA
152200,Botany Downs West,Counties Manukau,12+,"2,651","2,422","2,407","2,281","1,679",857,379,91%,91%,74%,44%
152200,Botany Downs West,Counties Manukau,5-11,302,202,138,NA,NA,NA,NA,67%,46%,NA,NA
152300,East Tamaki,Counties Manukau,12+,432,383,378,369,264,100,32,89%,88%,72%,32%
152400,Howick East,Counties Manukau,12+,"3,159","2,945","2,912","2,783","2,061","1,055",469,93%,92%,74%,44%
152400,Howick East,Counties Manukau,5-11,381,273,175,NA,NA,NA,NA,72%,46%,NA,NA
152500,Burswood,Counties Manukau,12+,"1,476","1,361","1,350","1,298",981,461,178,92%,91%,76%,39%
152500,Burswood,Counties Manukau,5-11,131,87,59,NA,NA,NA,NA,66%,45%,NA,NA
152600,Massey Road South,Counties Manukau,12+,"1,599","1,448","1,431","1,340",792,317,122,91%,89%,59%,38%
152600,Massey Road South,Counties Manukau,5-11,245,128,48,NA,NA,NA,NA,52%,20%,NA,NA
152800,Mangere South East,Counties Manukau,12+,"3,445","3,130","3,091","2,881","1,878",783,263,91%,90%,65%,34%
152800,Mangere South East,Counties Manukau,5-11,412,243,115,NA,NA,NA,NA,59%,28%,NA,NA
152900,Botany Downs East,Counties Manukau,12+,"1,990","1,888","1,876","1,780","1,368",684,323,95%,94%,77%,47%
152900,Botany Downs East,Counties Manukau,5-11,245,178,128,NA,NA,NA,NA,73%,52%,NA,NA
153000,Grange,Counties Manukau,12+,"1,987","1,797","1,767","1,662",968,391,111,90%,89%,58%,28%
153000,Grange,Counties Manukau,5-11,294,136,58,NA,NA,NA,NA,46%,20%,NA,NA
153100,Golflands,Counties Manukau,12+,"2,306","2,143","2,129","2,033","1,576",900,392,93%,92%,78%,44%
153100,Golflands,Counties Manukau,5-11,194,136,86,NA,NA,NA,NA,70%,44%,NA,NA
153200,Aorere North,Counties Manukau,12+,"1,308","1,183","1,164","1,092",659,265,114,90%,89%,60%,43%
153200,Aorere North,Counties Manukau,5-11,168,81,39,NA,NA,NA,NA,48%,23%,NA,NA
153300,Mangere East,Counties Manukau,12+,"3,581","3,289","3,245","3,060","2,029",819,317,92%,91%,66%,39%
153300,Mangere East,Counties Manukau,5-11,443,252,136,NA,NA,NA,NA,57%,31%,NA,NA
153400,Cockle Bay,Counties Manukau,12+,"3,924","3,670","3,652","3,465","2,680","1,537",699,94%,93%,77%,45%
153400,Cockle Bay,Counties Manukau,5-11,415,306,209,NA,NA,NA,NA,74%,50%,NA,NA
153500,Otara West,Counties Manukau,12+,"2,823","2,410","2,333","2,143","1,069",497,168,85%,83%,50%,34%
153500,Otara West,Counties Manukau,5-11,526,239,92,NA,NA,NA,NA,45%,17%,NA,NA
153600,Aorere Central,Counties Manukau,12+,"1,920","1,724","1,701","1,577",986,449,170,90%,89%,63%,38%
153600,Aorere Central,Counties Manukau,5-11,252,142,60,NA,NA,NA,NA,56%,24%,NA,NA
153700,Northpark North,Counties Manukau,12+,"2,703","2,435","2,419","2,309","1,730",886,340,90%,89%,75%,38%
153700,Northpark North,Counties Manukau,5-11,316,233,148,NA,NA,NA,NA,74%,47%,NA,NA
153800,Somerville,Counties Manukau,12+,"4,144","3,788","3,768","3,599","2,757","1,516",601,91%,91%,77%,40%
153800,Somerville,Counties Manukau,5-11,438,338,230,NA,NA,NA,NA,77%,53%,NA,NA
153900,Northpark South,Counties Manukau,12+,"2,091","1,898","1,887","1,784","1,321",759,307,91%,90%,74%,40%
153900,Northpark South,Counties Manukau,5-11,224,153,108,NA,NA,NA,NA,68%,48%,NA,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,500","4,124","4,086","3,886","2,580",975,353,92%,91%,66%,36%
154000,Papatoetoe North,Counties Manukau,5-11,481,282,149,NA,NA,NA,NA,59%,31%,NA,NA
154100,Dingwall,Counties Manukau,12+,"3,303","3,047","3,028","2,890","1,964",807,295,92%,92%,68%,37%
154100,Dingwall,Counties Manukau,5-11,362,240,142,NA,NA,NA,NA,66%,39%,NA,NA
154200,Aorere South,Counties Manukau,12+,"4,158","3,816","3,774","3,514","2,242",891,299,92%,91%,64%,34%
154200,Aorere South,Counties Manukau,5-11,564,341,174,NA,NA,NA,NA,60%,31%,NA,NA
154300,Shelly Park,Counties Manukau,12+,"2,596","2,420","2,403","2,254","1,722",895,371,93%,93%,76%,41%
154300,Shelly Park,Counties Manukau,5-11,304,207,156,NA,NA,NA,NA,68%,51%,NA,NA
154400,Otara Central,Counties Manukau,12+,"2,408","2,074","2,022","1,870","1,000",473,159,86%,84%,53%,34%
154400,Otara Central,Counties Manukau,5-11,354,158,63,NA,NA,NA,NA,45%,18%,NA,NA
154500,Huntington Park,Counties Manukau,12+,"1,845","1,718","1,707","1,630","1,248",679,360,93%,93%,77%,53%
154500,Huntington Park,Counties Manukau,5-11,153,109,68,NA,NA,NA,NA,71%,44%,NA,NA
154700,Botany North,Counties Manukau,12+,"2,548","2,276","2,264","2,142","1,687","1,097",581,89%,89%,79%,53%
154700,Botany North,Counties Manukau,5-11,198,129,74,NA,NA,NA,NA,65%,37%,NA,NA
154800,Papatoetoe West,Counties Manukau,12+,"4,328","3,908","3,871","3,666","2,399",905,325,90%,89%,65%,36%
154800,Papatoetoe West,Counties Manukau,5-11,552,355,194,NA,NA,NA,NA,64%,35%,NA,NA
154900,Papatoetoe Central,Counties Manukau,12+,"5,015","4,588","4,551","4,379","3,047","1,297",553,91%,91%,70%,43%
154900,Papatoetoe Central,Counties Manukau,5-11,501,349,228,NA,NA,NA,NA,70%,46%,NA,NA
155000,Sunkist Bay,Counties Manukau,12+,"2,814","2,640","2,628","2,459","1,845",924,374,94%,93%,75%,40%
155000,Sunkist Bay,Counties Manukau,5-11,374,263,155,NA,Masked,NA,NA,70%,41%,>95%,NA
155100,Otara East,Counties Manukau,12+,"3,311","2,878","2,802","2,563","1,375",587,171,87%,85%,54%,29%
155100,Otara East,Counties Manukau,5-11,578,242,93,NA,NA,NA,NA,42%,16%,NA,NA
155200,Redcastle,Counties Manukau,12+,"2,318","2,091","2,078","1,974","1,449",635,248,90%,90%,73%,39%
155200,Redcastle,Counties Manukau,5-11,262,187,128,NA,NA,NA,NA,71%,49%,NA,NA
155300,Botany East,Counties Manukau,12+,"1,838","1,720","1,706","1,606","1,232",662,248,94%,93%,77%,37%
155300,Botany East,Counties Manukau,5-11,169,144,89,NA,NA,NA,NA,85%,53%,NA,NA
155400,Botany South,Counties Manukau,12+,"2,685","2,454","2,436","2,297","1,730",828,315,91%,91%,75%,38%
155400,Botany South,Counties Manukau,5-11,252,179,104,NA,NA,NA,NA,71%,41%,NA,NA
155500,Manukau Central,Counties Manukau,12+,"1,155","1,054","1,038","1,018",595,221,90,91%,90%,58%,41%
155500,Manukau Central,Counties Manukau,5-11,68,36,12,NA,NA,NA,NA,53%,18%,NA,NA
155600,Papatoetoe East,Counties Manukau,12+,"4,152","3,787","3,750","3,552","2,271",850,295,91%,90%,64%,35%
155600,Papatoetoe East,Counties Manukau,5-11,471,265,146,NA,NA,NA,NA,56%,31%,NA,NA
155700,Otara South,Counties Manukau,12+,"3,279","2,830","2,760","2,574","1,350",610,212,86%,84%,52%,35%
155700,Otara South,Counties Manukau,5-11,570,265,109,NA,NA,NA,NA,46%,19%,NA,NA
155800,Ferguson,Counties Manukau,12+,"3,766","3,228","3,141","2,917","1,436",622,219,86%,83%,49%,35%
155800,Ferguson,Counties Manukau,5-11,684,282,103,NA,NA,NA,NA,41%,15%,NA,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,275","2,988","2,946","2,769","1,793",676,220,91%,90%,65%,33%
155900,Papatoetoe South West,Counties Manukau,5-11,421,249,123,NA,NA,NA,NA,59%,29%,NA,NA
156000,Botany Junction,Counties Manukau,12+,152,132,132,128,77,35,7,87%,87%,60%,20%
156100,Dannemora North,Counties Manukau,12+,"2,351","2,151","2,140","2,017","1,473",652,199,91%,91%,73%,31%
156100,Dannemora North,Counties Manukau,5-11,229,176,112,NA,NA,NA,NA,77%,49%,NA,NA
156200,Papatoetoe South,Counties Manukau,12+,"3,935","3,629","3,599","3,453","2,332",919,337,92%,91%,68%,37%
156200,Papatoetoe South,Counties Manukau,5-11,396,255,157,NA,NA,NA,NA,64%,40%,NA,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,771","2,525","2,506","2,381","1,810",933,347,91%,90%,76%,37%
156300,East Tamaki Heights,Counties Manukau,5-11,263,191,132,NA,NA,NA,NA,73%,50%,NA,NA
156400,Te Puru,Counties Manukau,12+,"3,820",Masked,"3,629","3,410","2,715","1,393",640,>95%,95%,80%,46%
156400,Te Puru,Counties Manukau,5-11,500,384,267,NA,NA,NA,NA,77%,53%,NA,NA
156500,Puhinui North,Counties Manukau,12+,"3,544","3,331","3,302","3,150","2,174",868,353,94%,93%,69%,41%
156500,Puhinui North,Counties Manukau,5-11,380,264,146,NA,NA,NA,NA,69%,38%,NA,NA
156600,Dannemora South,Counties Manukau,12+,"2,646","2,430","2,420","2,275","1,670",707,173,92%,91%,73%,24%
156600,Dannemora South,Counties Manukau,5-11,307,223,145,NA,NA,NA,NA,73%,47%,NA,NA
156700,Puhinui South,Counties Manukau,12+,"2,287","2,124","2,106","2,007","1,351",525,208,93%,92%,67%,40%
156700,Puhinui South,Counties Manukau,5-11,285,184,99,NA,NA,NA,NA,65%,35%,NA,NA
156800,Rongomai West,Counties Manukau,12+,"2,092","1,807","1,754","1,605",841,374,114,86%,84%,52%,30%
156800,Rongomai West,Counties Manukau,5-11,339,128,57,NA,NA,NA,NA,38%,17%,NA,NA
156900,Baverstock,Counties Manukau,12+,"3,805","3,469","3,457","3,255","2,380",998,267,91%,91%,73%,27%
156900,Baverstock,Counties Manukau,5-11,440,309,204,NA,NA,NA,NA,70%,46%,NA,NA
157000,Puhinui East,Counties Manukau,12+,"2,504","2,300","2,284","2,178","1,471",620,240,92%,91%,68%,39%
157000,Puhinui East,Counties Manukau,5-11,273,158,76,NA,NA,NA,NA,58%,28%,NA,NA
157100,Turanga,Counties Manukau,12+,"3,083","2,860","2,839","2,665","1,968","1,216",460,93%,92%,74%,38%
157100,Turanga,Counties Manukau,5-11,247,149,92,NA,NA,NA,NA,60%,37%,NA,NA
157200,Rongomai East,Counties Manukau,12+,"1,870","1,633","1,598","1,500",825,306,89,87%,85%,55%,29%
157200,Rongomai East,Counties Manukau,5-11,293,149,48,NA,NA,NA,NA,51%,16%,NA,NA
157300,Ormiston North,Counties Manukau,12+,"2,413","2,233","2,225","2,084","1,572",561,188,93%,92%,75%,34%
157300,Ormiston North,Counties Manukau,5-11,284,238,159,NA,NA,NA,NA,84%,56%,NA,NA
157400,Maraetai,Counties Manukau,12+,"2,257","2,118","2,108","1,988","1,532",911,412,94%,93%,77%,45%
157400,Maraetai,Counties Manukau,5-11,253,168,123,NA,NA,NA,NA,66%,49%,NA,NA
157500,Chapel Downs,Counties Manukau,12+,"3,131","2,841","2,814","2,686","1,791",684,236,91%,90%,67%,35%
157500,Chapel Downs,Counties Manukau,5-11,359,205,106,NA,NA,NA,NA,57%,30%,NA,NA
157600,Wiri West,Counties Manukau,12+,885,769,722,681,432,154,25,87%,82%,63%,16%
157600,Wiri West,Counties Manukau,5-11,61,31,15,NA,NA,NA,NA,51%,25%,NA,NA
157700,Clover Park North,Counties Manukau,12+,"4,100","3,562","3,508","3,241","1,868",797,256,87%,86%,58%,32%
157700,Clover Park North,Counties Manukau,5-11,646,294,103,NA,NA,NA,NA,46%,16%,NA,NA
157800,Mission Heights North,Counties Manukau,12+,"3,140","2,913","2,896","2,703","1,970",841,257,93%,92%,73%,31%
157800,Mission Heights North,Counties Manukau,5-11,371,283,202,NA,NA,NA,NA,76%,54%,NA,NA
157900,Clover Park South,Counties Manukau,12+,"3,623","3,284","3,246","3,043","2,022",816,256,91%,90%,66%,31%
157900,Clover Park South,Counties Manukau,5-11,525,303,170,NA,NA,NA,NA,58%,32%,NA,NA
158000,Donegal Park,Counties Manukau,12+,"4,184","3,899","3,863","3,716","2,654","1,053",500,93%,92%,71%,47%
158000,Donegal Park,Counties Manukau,5-11,420,327,205,NA,NA,NA,NA,78%,49%,NA,NA
158100,Ormiston South,Counties Manukau,12+,"6,388","5,962","5,934","5,611","4,129","1,265",342,93%,93%,74%,27%
158100,Ormiston South,Counties Manukau,5-11,853,688,451,NA,NA,NA,NA,81%,53%,NA,NA
158200,Mission Heights South,Counties Manukau,12+,"3,169","2,914","2,899","2,696","1,926",611,176,92%,91%,71%,29%
158200,Mission Heights South,Counties Manukau,5-11,448,361,217,NA,NA,NA,NA,81%,48%,NA,NA
158300,Hilltop (Auckland),Counties Manukau,12+,"3,565","3,292","3,270","3,113","2,079",785,253,92%,92%,67%,32%
158300,Hilltop (Auckland),Counties Manukau,5-11,384,250,154,NA,NA,NA,NA,65%,40%,NA,NA
158400,Wiri East,Counties Manukau,12+,"4,053","3,491","3,406","3,207","1,906",781,324,86%,84%,59%,41%
158400,Wiri East,Counties Manukau,5-11,644,287,123,NA,NA,NA,NA,45%,19%,NA,NA
158500,Goodwood Heights,Counties Manukau,12+,"4,111","3,809","3,776","3,619","2,524","1,167",401,93%,92%,70%,34%
158500,Goodwood Heights,Counties Manukau,5-11,409,278,153,NA,NA,NA,NA,68%,37%,NA,NA
158600,Ormiston East,Counties Manukau,12+,"4,111",Masked,Masked,"3,741","2,761",738,209,>95%,>95%,74%,28%
158600,Ormiston East,Counties Manukau,5-11,478,391,257,NA,NA,NA,NA,82%,54%,NA,NA
158700,Clendon Park North,Counties Manukau,12+,"2,712","2,385","2,320","2,148","1,167",495,162,88%,86%,54%,33%
158700,Clendon Park North,Counties Manukau,5-11,471,207,100,NA,NA,NA,NA,44%,21%,NA,NA
158800,Burbank,Counties Manukau,12+,"3,301","2,890","2,820","2,598","1,388",574,166,88%,85%,53%,29%
158800,Burbank,Counties Manukau,5-11,584,247,103,NA,NA,NA,NA,42%,18%,NA,NA
158900,Tuscany Heights,Counties Manukau,12+,"1,496","1,385","1,376","1,314",985,502,196,93%,92%,75%,39%
158900,Tuscany Heights,Counties Manukau,5-11,122,83,53,NA,NA,NA,NA,68%,43%,NA,NA
159000,Totara Heights,Counties Manukau,12+,"2,690","2,483","2,463","2,349","1,679",743,273,92%,92%,71%,37%
159000,Totara Heights,Counties Manukau,5-11,283,165,93,NA,NA,NA,NA,58%,33%,NA,NA
159100,Homai East,Counties Manukau,12+,"3,094","2,747","2,713","2,569","1,569",600,221,89%,88%,61%,37%
159100,Homai East,Counties Manukau,5-11,411,224,111,NA,NA,NA,NA,55%,27%,NA,NA
159200,Homai West,Counties Manukau,12+,"4,164","3,699","3,629","3,360","1,889",742,237,89%,87%,56%,32%
159200,Homai West,Counties Manukau,5-11,725,338,165,NA,NA,NA,NA,47%,23%,NA,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,581","3,315","3,302","3,120","2,311","1,179",503,93%,92%,74%,43%
159300,The Gardens (Auckland),Counties Manukau,5-11,423,278,168,NA,NA,NA,NA,66%,40%,NA,NA
159400,Clarks Beach,Counties Manukau,12+,"1,326",Masked,"1,251","1,188",868,550,239,>95%,94%,73%,43%
159400,Clarks Beach,Counties Manukau,5-11,144,78,49,NA,NA,NA,NA,54%,34%,NA,NA
159500,Clendon Park West,Counties Manukau,12+,"2,705","2,408","2,369","2,212","1,248",512,194,89%,88%,56%,38%
159500,Clendon Park West,Counties Manukau,5-11,453,204,107,NA,NA,NA,NA,45%,24%,NA,NA
159600,Hillpark North,Counties Manukau,12+,"2,097","1,935","1,911","1,823","1,259",519,211,92%,91%,69%,41%
159600,Hillpark North,Counties Manukau,5-11,233,143,81,NA,NA,NA,NA,61%,35%,NA,NA
159700,Clendon Park East,Counties Manukau,12+,"1,883","1,677","1,637","1,515",852,326,110,89%,87%,56%,34%
159700,Clendon Park East,Counties Manukau,5-11,313,167,78,NA,NA,NA,NA,53%,25%,NA,NA
159800,Karaka Creek,Counties Manukau,12+,"1,410","1,308","1,291","1,206",853,580,207,93%,92%,71%,36%
159800,Karaka Creek,Counties Manukau,5-11,134,82,37,NA,NA,NA,NA,61%,28%,NA,NA
159900,Rowandale West,Counties Manukau,12+,"2,875","2,552","2,487","2,281","1,291",513,186,89%,87%,57%,36%
159900,Rowandale West,Counties Manukau,5-11,581,234,104,NA,NA,NA,NA,40%,18%,NA,NA
160000,Rowandale East,Counties Manukau,12+,"3,347","2,963","2,908","2,668","1,531",638,228,89%,87%,57%,36%
160000,Rowandale East,Counties Manukau,5-11,586,280,116,NA,NA,NA,NA,48%,20%,NA,NA
160100,Manurewa Central,Counties Manukau,12+,"3,339","3,010","2,972","2,821","1,795",745,337,90%,89%,64%,45%
160100,Manurewa Central,Counties Manukau,5-11,427,214,110,NA,NA,NA,NA,50%,26%,NA,NA
160200,Weymouth North,Counties Manukau,12+,"4,146","3,722","3,648","3,355","2,038",790,361,90%,88%,61%,46%
160200,Weymouth North,Counties Manukau,5-11,726,351,152,NA,NA,NA,NA,48%,21%,NA,NA
160300,Hillpark South,Counties Manukau,12+,"2,769","2,537","2,507","2,386","1,567",748,299,92%,91%,66%,40%
160300,Hillpark South,Counties Manukau,5-11,317,195,106,NA,NA,NA,NA,62%,33%,NA,NA
160400,Alfriston,Counties Manukau,12+,"3,636","3,311","3,290","3,120","2,218","1,154",535,91%,90%,71%,46%
160400,Alfriston,Counties Manukau,5-11,395,235,129,NA,NA,NA,NA,59%,33%,NA,NA
160500,Weymouth East,Counties Manukau,12+,"3,169","2,808","2,764","2,553","1,535",640,243,89%,87%,60%,38%
160500,Weymouth East,Counties Manukau,5-11,540,241,134,NA,NA,NA,NA,45%,25%,NA,NA
160600,Leabank,Counties Manukau,12+,"3,757","3,334","3,256","3,055","1,723",771,249,89%,87%,56%,32%
160600,Leabank,Counties Manukau,5-11,619,234,84,NA,NA,NA,NA,38%,14%,NA,NA
160700,Weymouth South,Counties Manukau,12+,"3,204","2,823","2,774","2,601","1,640",777,362,88%,87%,63%,47%
160700,Weymouth South,Counties Manukau,5-11,446,205,113,NA,NA,NA,NA,46%,25%,NA,NA
160800,Manurewa East,Counties Manukau,12+,"2,628","2,369","2,325","2,171","1,294",590,231,90%,88%,60%,39%
160800,Manurewa East,Counties Manukau,5-11,340,130,56,NA,NA,NA,NA,38%,16%,NA,NA
160900,Manurewa South,Counties Manukau,12+,"3,462","3,099","3,032","2,852","1,735",660,256,90%,88%,61%,39%
160900,Manurewa South,Counties Manukau,5-11,507,245,120,NA,NA,NA,NA,48%,24%,NA,NA
161000,Randwick Park East,Counties Manukau,12+,"2,272","2,044","2,015","1,903","1,224",474,160,90%,89%,64%,34%
161000,Randwick Park East,Counties Manukau,5-11,293,175,87,NA,NA,NA,NA,60%,30%,NA,NA
161100,Wattle Downs West,Counties Manukau,12+,"3,328","3,110","3,087","2,944","2,247","1,175",619,93%,93%,76%,53%
161100,Wattle Downs West,Counties Manukau,5-11,409,288,187,NA,NA,NA,NA,70%,46%,NA,NA
161200,Wattle Downs North,Counties Manukau,12+,"2,048","1,763","1,722","1,594",848,353,124,86%,84%,53%,35%
161200,Wattle Downs North,Counties Manukau,5-11,405,164,70,NA,NA,NA,NA,40%,17%,NA,NA
161300,Randwick Park West,Counties Manukau,12+,"2,827","2,453","2,381","2,217","1,223",435,148,87%,84%,55%,34%
161300,Randwick Park West,Counties Manukau,5-11,544,260,106,NA,NA,NA,NA,48%,19%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,12+,"2,647","2,410","2,377","2,251","1,582",953,344,91%,90%,70%,36%
161400,Kingseat-Karaka,Counties Manukau,5-11,318,193,107,NA,NA,NA,NA,61%,34%,NA,NA
161500,Wattle Downs East,Counties Manukau,12+,"2,093","1,897","1,884","1,806","1,334",790,404,91%,90%,74%,51%
161500,Wattle Downs East,Counties Manukau,5-11,167,99,58,NA,NA,NA,NA,59%,35%,NA,NA
161600,Takanini North,Counties Manukau,12+,"2,243","1,983","1,948","1,844","1,127",424,168,88%,87%,61%,40%
161600,Takanini North,Counties Manukau,5-11,278,124,61,NA,NA,NA,NA,45%,22%,NA,NA
161700,Takanini Industrial,Counties Manukau,12+,46,40,40,40,22,8,Masked,87%,87%,55%,12%
161800,Conifer Grove West,Counties Manukau,12+,"2,987","2,826","2,810","2,696","2,056","1,039",502,95%,94%,76%,48%
161800,Conifer Grove West,Counties Manukau,5-11,241,188,121,NA,NA,NA,NA,78%,50%,NA,NA
161900,Conifer Grove East,Counties Manukau,12+,"1,873","1,654","1,631","1,551",993,465,201,88%,87%,64%,43%
161900,Conifer Grove East,Counties Manukau,5-11,276,132,65,NA,NA,NA,NA,48%,24%,NA,NA
162000,Takanini West,Counties Manukau,12+,"2,456","2,220","2,187","2,079","1,224",471,211,90%,89%,59%,45%
162000,Takanini West,Counties Manukau,5-11,356,164,89,NA,NA,NA,NA,46%,25%,NA,NA
162100,Takanini South,Counties Manukau,12+,"6,172","5,802","5,770","5,570","3,695",864,296,94%,93%,66%,34%
162100,Takanini South,Counties Manukau,5-11,722,495,279,NA,NA,NA,NA,69%,39%,NA,NA
162200,Takanini Central,Counties Manukau,12+,"1,078","1,021","1,018",988,802,521,306,95%,94%,81%,59%
162200,Takanini Central,Counties Manukau,5-11,74,50,24,NA,NA,NA,NA,68%,32%,NA,NA
162300,Ardmore,Counties Manukau,12+,"1,181","1,073","1,061",997,663,407,133,91%,90%,66%,33%
162300,Ardmore,Counties Manukau,5-11,120,54,27,NA,NA,NA,NA,45%,22%,NA,NA
162400,Glenbrook,Counties Manukau,12+,"2,298","2,070","2,045","1,940","1,336",793,282,90%,89%,69%,36%
162400,Glenbrook,Counties Manukau,5-11,233,116,67,NA,NA,NA,NA,50%,29%,NA,NA
162500,Hingaia,Counties Manukau,12+,"2,318","2,144","2,133","2,041","1,604","1,023",499,92%,92%,79%,49%
162500,Hingaia,Counties Manukau,5-11,227,163,108,NA,NA,NA,NA,72%,48%,NA,NA
162600,Takanini South East,Counties Manukau,12+,"3,028","2,834","2,802","2,710","1,800",329,130,94%,93%,66%,40%
162600,Takanini South East,Counties Manukau,5-11,462,258,140,NA,NA,NA,NA,56%,30%,NA,NA
162700,Kawakawa Bay-Orere,Counties Manukau,12+,"1,764","1,600","1,586","1,513","1,084",757,336,91%,90%,72%,44%
162700,Kawakawa Bay-Orere,Counties Manukau,5-11,150,82,38,NA,NA,NA,NA,55%,25%,NA,NA
162800,Papakura West,Counties Manukau,12+,"1,665","1,495","1,472","1,419","1,006",570,342,90%,88%,71%,60%
162800,Papakura West,Counties Manukau,5-11,158,84,52,NA,NA,NA,NA,53%,33%,NA,NA
