SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
151100,Onetangi,Auckland,5-11,95,51,31,NA,NA,NA,NA,54%,33%,NA,NA
151200,Harania South,Counties Manukau,12+,"2,979","2,656","2,622","2,430","1,439",661,262,89%,88%,59%,40%
151200,Harania South,Counties Manukau,5-11,467,228,103,NA,NA,NA,NA,49%,22%,NA,NA
151300,Highland Park (Auckland),Counties Manukau,12+,"4,290","3,932","3,896","3,746","2,817","1,541",794,92%,91%,75%,52%
151300,Highland Park (Auckland),Counties Manukau,5-11,362,242,154,NA,NA,NA,NA,67%,43%,NA,NA
151400,Otahuhu South West,Auckland,12+,"3,179","2,859","2,809","2,650","1,688",775,314,90%,88%,64%,41%
151400,Otahuhu South West,Auckland,5-11,398,214,126,NA,NA,NA,NA,54%,32%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,12+,"2,990","2,743","2,711","2,594","1,760",765,315,92%,91%,68%,41%
151500,Pakuranga Heights South West,Counties Manukau,5-11,365,230,135,NA,NA,NA,NA,63%,37%,NA,NA
151600,Mangere Mascot,Counties Manukau,12+,"3,348","2,947","2,898","2,684","1,580",788,300,88%,87%,59%,38%
151600,Mangere Mascot,Counties Manukau,5-11,484,247,122,NA,NA,NA,NA,51%,25%,NA,NA
151700,Waiheke East,Auckland,12+,"1,017",868,859,841,610,438,196,85%,84%,73%,45%
151700,Waiheke East,Auckland,5-11,68,31,20,NA,NA,NA,NA,46%,29%,NA,NA
151800,Massey Road West,Counties Manukau,12+,"3,279","2,892","2,843","2,669","1,615",723,311,88%,87%,61%,43%
151800,Massey Road West,Counties Manukau,5-11,494,246,113,NA,NA,NA,NA,50%,23%,NA,NA
151900,Otahuhu South,Auckland,12+,"3,228","2,931","2,890","2,748","1,794",799,333,91%,90%,65%,42%
151900,Otahuhu South,Auckland,5-11,400,216,102,NA,NA,NA,NA,54%,26%,NA,NA
152000,Howick Central,Counties Manukau,12+,"3,218","2,963","2,946","2,799","2,098","1,026",521,92%,92%,75%,51%
152000,Howick Central,Counties Manukau,5-11,359,241,149,NA,NA,NA,NA,67%,42%,NA,NA
152100,Massey Road North,Counties Manukau,12+,"3,013","2,697","2,659","2,508","1,611",661,243,90%,88%,64%,37%
152100,Massey Road North,Counties Manukau,5-11,424,230,105,NA,NA,NA,NA,54%,25%,NA,NA
152200,Botany Downs West,Counties Manukau,12+,"2,662","2,430","2,414","2,297","1,700",884,452,91%,91%,74%,51%
152200,Botany Downs West,Counties Manukau,5-11,299,202,140,NA,NA,NA,NA,68%,47%,NA,NA
152300,East Tamaki,Counties Manukau,12+,432,384,379,370,266,98,40,89%,88%,72%,41%
152400,Howick East,Counties Manukau,12+,"3,142","2,926","2,894","2,772","2,060","1,055",526,93%,92%,74%,50%
152400,Howick East,Counties Manukau,5-11,378,269,174,NA,NA,NA,NA,71%,46%,NA,NA
152500,Burswood,Counties Manukau,12+,"1,489","1,375","1,366","1,314",990,473,200,92%,92%,75%,42%
152500,Burswood,Counties Manukau,5-11,134,94,62,NA,NA,NA,NA,70%,46%,NA,NA
152600,Massey Road South,Counties Manukau,12+,"1,588","1,435","1,417","1,335",784,329,140,90%,89%,59%,43%
152600,Massey Road South,Counties Manukau,5-11,247,131,50,NA,NA,NA,NA,53%,20%,NA,NA
152800,Mangere South East,Counties Manukau,12+,"3,427","3,116","3,075","2,877","1,882",797,299,91%,90%,65%,38%
152800,Mangere South East,Counties Manukau,5-11,407,241,117,NA,NA,NA,NA,59%,29%,NA,NA
152900,Botany Downs East,Counties Manukau,12+,"1,991","1,883","1,871","1,778","1,365",688,361,95%,94%,77%,52%
152900,Botany Downs East,Counties Manukau,5-11,245,179,128,NA,NA,NA,NA,73%,52%,NA,NA
153000,Grange,Counties Manukau,12+,"2,001","1,807","1,775","1,677",979,402,144,90%,89%,58%,36%
153000,Grange,Counties Manukau,5-11,297,137,59,NA,NA,NA,NA,46%,20%,NA,NA
153100,Golflands,Counties Manukau,12+,"2,326","2,173","2,161","2,070","1,604",938,458,93%,93%,77%,49%
153100,Golflands,Counties Manukau,5-11,196,138,85,NA,NA,NA,NA,70%,43%,NA,NA
153200,Aorere North,Counties Manukau,12+,"1,305","1,182","1,164","1,098",665,283,128,91%,89%,61%,45%
153200,Aorere North,Counties Manukau,5-11,169,80,41,NA,NA,NA,NA,47%,24%,NA,NA
153300,Mangere East,Counties Manukau,12+,"3,574","3,272","3,225","3,055","2,031",841,349,92%,90%,66%,41%
153300,Mangere East,Counties Manukau,5-11,460,264,142,NA,NA,NA,NA,57%,31%,NA,NA
153400,Cockle Bay,Counties Manukau,12+,"3,904","3,653","3,632","3,454","2,682","1,557",788,94%,93%,78%,51%
153400,Cockle Bay,Counties Manukau,5-11,416,309,209,NA,NA,NA,NA,74%,50%,NA,NA
153500,Otara West,Counties Manukau,12+,"2,785","2,381","2,304","2,128","1,067",510,180,85%,83%,50%,35%
153500,Otara West,Counties Manukau,5-11,523,238,91,NA,NA,NA,NA,46%,17%,NA,NA
153600,Aorere Central,Counties Manukau,12+,"1,931","1,742","1,717","1,595","1,001",464,195,90%,89%,63%,42%
153600,Aorere Central,Counties Manukau,5-11,256,146,62,NA,NA,NA,NA,57%,24%,NA,NA
153700,Northpark North,Counties Manukau,12+,"2,687","2,427","2,411","2,305","1,727",900,392,90%,90%,75%,44%
153700,Northpark North,Counties Manukau,5-11,317,237,153,NA,NA,NA,NA,75%,48%,NA,NA
153800,Somerville,Counties Manukau,12+,"4,145","3,792","3,774","3,620","2,776","1,546",709,91%,91%,77%,46%
153800,Somerville,Counties Manukau,5-11,444,340,229,NA,NA,NA,NA,77%,52%,NA,NA
153900,Northpark South,Counties Manukau,12+,"2,087","1,890","1,878","1,781","1,319",755,356,91%,90%,74%,47%
153900,Northpark South,Counties Manukau,5-11,222,154,111,NA,NA,NA,NA,69%,50%,NA,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,520","4,128","4,086","3,903","2,598","1,001",399,91%,90%,67%,40%
154000,Papatoetoe North,Counties Manukau,5-11,476,281,159,NA,NA,NA,NA,59%,33%,NA,NA
154100,Dingwall,Counties Manukau,12+,"3,304","3,049","3,029","2,893","1,967",817,342,92%,92%,68%,42%
154100,Dingwall,Counties Manukau,5-11,358,243,147,NA,NA,NA,NA,68%,41%,NA,NA
154200,Aorere South,Counties Manukau,12+,"4,172","3,822","3,780","3,534","2,266",914,354,92%,91%,64%,39%
154200,Aorere South,Counties Manukau,5-11,566,346,179,NA,NA,NA,NA,61%,32%,NA,NA
154300,Shelly Park,Counties Manukau,12+,"2,586","2,409","2,392","2,256","1,717",906,427,93%,92%,76%,47%
154300,Shelly Park,Counties Manukau,5-11,301,206,154,NA,NA,NA,NA,68%,51%,NA,NA
154400,Otara Central,Counties Manukau,12+,"2,409","2,080","2,032","1,882","1,021",497,193,86%,84%,54%,39%
154400,Otara Central,Counties Manukau,5-11,360,161,66,NA,NA,NA,NA,45%,18%,NA,NA
154500,Huntington Park,Counties Manukau,12+,"1,835","1,704","1,694","1,622","1,247",683,390,93%,92%,77%,57%
154500,Huntington Park,Counties Manukau,5-11,151,108,70,NA,NA,NA,NA,72%,46%,NA,NA
154700,Botany North,Counties Manukau,12+,"2,563","2,275","2,263","2,144","1,695","1,116",621,89%,88%,79%,56%
154700,Botany North,Counties Manukau,5-11,200,132,77,NA,NA,NA,NA,66%,38%,NA,NA
154800,Papatoetoe West,Counties Manukau,12+,"4,339","3,932","3,891","3,694","2,419",934,375,91%,90%,65%,40%
154800,Papatoetoe West,Counties Manukau,5-11,552,346,192,NA,NA,NA,NA,63%,35%,NA,NA
154900,Papatoetoe Central,Counties Manukau,12+,"5,035","4,595","4,557","4,401","3,065","1,332",650,91%,91%,70%,49%
154900,Papatoetoe Central,Counties Manukau,5-11,489,345,229,NA,NA,NA,NA,71%,47%,NA,NA
155000,Sunkist Bay,Counties Manukau,12+,"2,804","2,628","2,616","2,454","1,849",948,429,94%,93%,75%,45%
155000,Sunkist Bay,Counties Manukau,5-11,373,263,156,NA,Masked,NA,NA,71%,42%,>95%,NA
155100,Otara East,Counties Manukau,12+,"3,281","2,843","2,770","2,550","1,364",588,200,87%,84%,53%,34%
155100,Otara East,Counties Manukau,5-11,576,249,94,NA,NA,NA,NA,43%,16%,NA,NA
155200,Redcastle,Counties Manukau,12+,"2,310","2,082","2,068","1,970","1,448",641,265,90%,90%,74%,41%
155200,Redcastle,Counties Manukau,5-11,260,186,128,NA,NA,NA,NA,72%,49%,NA,NA
155300,Botany East,Counties Manukau,12+,"1,821","1,696","1,682","1,585","1,223",665,276,93%,92%,77%,42%
155300,Botany East,Counties Manukau,5-11,167,144,90,NA,NA,NA,NA,86%,54%,NA,NA
155400,Botany South,Counties Manukau,12+,"2,673","2,446","2,429","2,299","1,736",841,380,92%,91%,76%,45%
155400,Botany South,Counties Manukau,5-11,255,182,108,NA,NA,NA,NA,71%,42%,NA,NA
155500,Manukau Central,Counties Manukau,12+,"1,126","1,027","1,015",998,589,232,102,91%,90%,59%,44%
155500,Manukau Central,Counties Manukau,5-11,68,35,14,NA,NA,NA,NA,51%,21%,NA,NA
155600,Papatoetoe East,Counties Manukau,12+,"4,176","3,802","3,763","3,576","2,288",874,355,91%,90%,64%,41%
155600,Papatoetoe East,Counties Manukau,5-11,469,268,148,NA,NA,NA,NA,57%,32%,NA,NA
155700,Otara South,Counties Manukau,12+,"3,282","2,827","2,762","2,585","1,359",642,235,86%,84%,53%,37%
155700,Otara South,Counties Manukau,5-11,563,265,111,NA,NA,NA,NA,47%,20%,NA,NA
155800,Ferguson,Counties Manukau,12+,"3,762","3,220","3,132","2,934","1,435",644,241,86%,83%,49%,37%
155800,Ferguson,Counties Manukau,5-11,683,276,101,NA,NA,NA,NA,40%,15%,NA,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,257","2,965","2,919","2,759","1,779",680,266,91%,90%,64%,39%
155900,Papatoetoe South West,Counties Manukau,5-11,414,239,123,NA,NA,NA,NA,58%,30%,NA,NA
156000,Botany Junction,Counties Manukau,12+,153,134,134,130,82,34,8,88%,88%,63%,24%
156100,Dannemora North,Counties Manukau,12+,"2,339","2,144","2,133","2,020","1,487",666,244,92%,91%,74%,37%
156100,Dannemora North,Counties Manukau,5-11,227,178,114,NA,NA,NA,NA,78%,50%,NA,NA
156200,Papatoetoe South,Counties Manukau,12+,"3,967","3,656","3,626","3,479","2,365",955,389,92%,91%,68%,41%
156200,Papatoetoe South,Counties Manukau,5-11,409,262,166,NA,NA,NA,NA,64%,41%,NA,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,782","2,531","2,512","2,395","1,824",960,404,91%,90%,76%,42%
156300,East Tamaki Heights,Counties Manukau,5-11,259,189,130,NA,NA,NA,NA,73%,50%,NA,NA
156400,Te Puru,Counties Manukau,12+,"3,834",Masked,Masked,"3,444","2,729","1,426",723,>95%,>95%,79%,51%
156400,Te Puru,Counties Manukau,5-11,512,396,278,NA,NA,NA,NA,77%,54%,NA,NA
156500,Puhinui North,Counties Manukau,12+,"3,553","3,343","3,314","3,168","2,190",893,409,94%,93%,69%,46%
156500,Puhinui North,Counties Manukau,5-11,380,259,149,NA,NA,NA,NA,68%,39%,NA,NA
156600,Dannemora South,Counties Manukau,12+,"2,651","2,437","2,427","2,284","1,682",730,246,92%,92%,74%,34%
156600,Dannemora South,Counties Manukau,5-11,306,223,149,NA,NA,NA,NA,73%,49%,NA,NA
156700,Puhinui South,Counties Manukau,12+,"2,293","2,126","2,108","2,018","1,365",543,241,93%,92%,68%,44%
156700,Puhinui South,Counties Manukau,5-11,283,185,107,NA,NA,NA,NA,65%,38%,NA,NA
156800,Rongomai West,Counties Manukau,12+,"2,107","1,828","1,772","1,627",853,386,129,87%,84%,52%,33%
156800,Rongomai West,Counties Manukau,5-11,336,125,56,NA,NA,NA,NA,37%,17%,NA,NA
156900,Baverstock,Counties Manukau,12+,"3,788","3,462","3,450","3,266","2,377","1,014",345,91%,91%,73%,34%
156900,Baverstock,Counties Manukau,5-11,444,309,208,NA,NA,NA,NA,70%,47%,NA,NA
157000,Puhinui East,Counties Manukau,12+,"2,524","2,316","2,301","2,201","1,475",630,272,92%,91%,67%,43%
157000,Puhinui East,Counties Manukau,5-11,268,160,80,NA,NA,NA,NA,60%,30%,NA,NA
157100,Turanga,Counties Manukau,12+,"3,124","2,893","2,872","2,703","1,997","1,251",548,93%,92%,74%,44%
157100,Turanga,Counties Manukau,5-11,246,150,93,NA,NA,NA,NA,61%,38%,NA,NA
157200,Rongomai East,Counties Manukau,12+,"1,840","1,603","1,569","1,475",819,336,105,87%,85%,56%,31%
157200,Rongomai East,Counties Manukau,5-11,292,150,52,NA,NA,NA,NA,51%,18%,NA,NA
157300,Ormiston North,Counties Manukau,12+,"2,444","2,259","2,250","2,115","1,603",581,232,92%,92%,76%,40%
157300,Ormiston North,Counties Manukau,5-11,286,241,162,NA,NA,NA,NA,84%,57%,NA,NA
157400,Maraetai,Counties Manukau,12+,"2,256","2,110","2,098","1,981","1,532",916,467,94%,93%,77%,51%
157400,Maraetai,Counties Manukau,5-11,248,163,122,NA,NA,NA,NA,66%,49%,NA,NA
157500,Chapel Downs,Counties Manukau,12+,"3,095","2,806","2,780","2,661","1,783",695,281,91%,90%,67%,40%
157500,Chapel Downs,Counties Manukau,5-11,352,203,109,NA,NA,NA,NA,58%,31%,NA,NA
157600,Wiri West,Counties Manukau,12+,922,801,760,713,456,179,40,87%,82%,64%,22%
157600,Wiri West,Counties Manukau,5-11,55,30,13,NA,NA,NA,NA,55%,24%,NA,NA
157700,Clover Park North,Counties Manukau,12+,"4,089","3,546","3,493","3,243","1,868",817,333,87%,85%,58%,41%
157700,Clover Park North,Counties Manukau,5-11,637,296,108,NA,NA,NA,NA,46%,17%,NA,NA
157800,Mission Heights North,Counties Manukau,12+,"3,131","2,905","2,891","2,716","1,964",852,309,93%,92%,72%,36%
157800,Mission Heights North,Counties Manukau,5-11,368,277,204,NA,NA,NA,NA,75%,55%,NA,NA
157900,Clover Park South,Counties Manukau,12+,"3,593","3,252","3,213","3,025","2,012",836,292,91%,89%,67%,35%
157900,Clover Park South,Counties Manukau,5-11,519,299,174,NA,NA,NA,NA,58%,34%,NA,NA
158000,Donegal Park,Counties Manukau,12+,"4,197","3,908","3,874","3,734","2,668","1,072",547,93%,92%,71%,51%
158000,Donegal Park,Counties Manukau,5-11,425,336,210,NA,NA,NA,NA,79%,49%,NA,NA
158100,Ormiston South,Counties Manukau,12+,"6,464","6,041","6,013","5,712","4,227","1,315",460,93%,93%,74%,35%
158100,Ormiston South,Counties Manukau,5-11,863,699,463,NA,NA,NA,NA,81%,54%,NA,NA
158200,Mission Heights South,Counties Manukau,12+,"3,191","2,936","2,923","2,732","1,941",626,226,92%,92%,71%,36%
158200,Mission Heights South,Counties Manukau,5-11,451,357,219,NA,NA,NA,NA,79%,49%,NA,NA
158300,Hilltop (Auckland),Counties Manukau,12+,"3,618","3,343","3,320","3,181","2,125",807,312,92%,92%,67%,39%
158300,Hilltop (Auckland),Counties Manukau,5-11,380,245,156,NA,NA,NA,NA,64%,41%,NA,NA
158400,Wiri East,Counties Manukau,12+,"4,096","3,530","3,445","3,252","1,931",822,374,86%,84%,59%,45%
158400,Wiri East,Counties Manukau,5-11,644,286,124,NA,NA,NA,NA,44%,19%,NA,NA
158500,Goodwood Heights,Counties Manukau,12+,"4,121","3,820","3,786","3,641","2,550","1,188",467,93%,92%,70%,39%
158500,Goodwood Heights,Counties Manukau,5-11,412,277,159,NA,NA,NA,NA,67%,39%,NA,NA
158600,Ormiston East,Counties Manukau,12+,"4,294",Masked,Masked,"3,930","2,902",787,279,>95%,>95%,74%,35%
158600,Ormiston East,Counties Manukau,5-11,508,418,280,NA,NA,NA,NA,82%,55%,NA,NA
158700,Clendon Park North,Counties Manukau,12+,"2,696","2,365","2,300","2,140","1,167",498,180,88%,85%,55%,36%
158700,Clendon Park North,Counties Manukau,5-11,466,209,106,NA,NA,NA,NA,45%,23%,NA,NA
158800,Burbank,Counties Manukau,12+,"3,273","2,865","2,796","2,591","1,384",588,198,88%,85%,53%,34%
158800,Burbank,Counties Manukau,5-11,583,249,102,NA,NA,NA,NA,43%,17%,NA,NA
158900,Tuscany Heights,Counties Manukau,12+,"1,516","1,403","1,393","1,332",994,517,241,93%,92%,75%,47%
158900,Tuscany Heights,Counties Manukau,5-11,126,89,57,NA,NA,NA,NA,71%,45%,NA,NA
159000,Totara Heights,Counties Manukau,12+,"2,703","2,489","2,466","2,360","1,690",765,310,92%,91%,72%,41%
159000,Totara Heights,Counties Manukau,5-11,282,163,94,NA,NA,NA,NA,58%,33%,NA,NA
159100,Homai East,Counties Manukau,12+,"3,091","2,741","2,706","2,569","1,573",621,264,89%,88%,61%,43%
159100,Homai East,Counties Manukau,5-11,406,226,111,NA,NA,NA,NA,56%,27%,NA,NA
159200,Homai West,Counties Manukau,12+,"4,189","3,710","3,634","3,381","1,899",741,285,89%,87%,56%,38%
159200,Homai West,Counties Manukau,5-11,732,340,166,NA,NA,NA,NA,46%,23%,NA,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,587","3,321","3,310","3,141","2,324","1,205",573,93%,92%,74%,48%
159300,The Gardens (Auckland),Counties Manukau,5-11,414,273,170,NA,NA,NA,NA,66%,41%,NA,NA
159400,Clarks Beach,Counties Manukau,12+,"1,343","1,264","1,251","1,192",862,561,279,94%,93%,72%,50%
159400,Clarks Beach,Counties Manukau,5-11,145,76,50,NA,NA,NA,NA,52%,34%,NA,NA
159500,Clendon Park West,Counties Manukau,12+,"2,691","2,395","2,357","2,207","1,259",521,229,89%,88%,57%,44%
159500,Clendon Park West,Counties Manukau,5-11,451,202,109,NA,NA,NA,NA,45%,24%,NA,NA
159600,Hillpark North,Counties Manukau,12+,"2,124","1,960","1,937","1,857","1,285",559,269,92%,91%,69%,48%
159600,Hillpark North,Counties Manukau,5-11,234,145,84,NA,NA,NA,NA,62%,36%,NA,NA
159700,Clendon Park East,Counties Manukau,12+,"1,880","1,667","1,628","1,509",847,332,123,89%,87%,56%,37%
159700,Clendon Park East,Counties Manukau,5-11,307,165,78,NA,NA,NA,NA,54%,25%,NA,NA
159800,Karaka Creek,Counties Manukau,12+,"1,432","1,329","1,312","1,228",880,601,252,93%,92%,72%,42%
159800,Karaka Creek,Counties Manukau,5-11,133,82,36,NA,NA,NA,NA,62%,27%,NA,NA
159900,Rowandale West,Counties Manukau,12+,"2,860","2,541","2,479","2,292","1,288",531,223,89%,87%,56%,42%
159900,Rowandale West,Counties Manukau,5-11,576,235,106,NA,NA,NA,NA,41%,18%,NA,NA
160000,Rowandale East,Counties Manukau,12+,"3,322","2,926","2,874","2,647","1,523",644,262,88%,87%,58%,41%
160000,Rowandale East,Counties Manukau,5-11,593,281,117,NA,NA,NA,NA,47%,20%,NA,NA
160100,Manurewa Central,Counties Manukau,12+,"3,325","2,998","2,961","2,812","1,784",768,372,90%,89%,63%,48%
160100,Manurewa Central,Counties Manukau,5-11,430,216,115,NA,NA,NA,NA,50%,27%,NA,NA
160200,Weymouth North,Counties Manukau,12+,"4,124","3,712","3,637","3,367","2,031",811,391,90%,88%,60%,48%
160200,Weymouth North,Counties Manukau,5-11,726,359,157,NA,NA,NA,NA,49%,22%,NA,NA
160300,Hillpark South,Counties Manukau,12+,"2,777","2,541","2,507","2,393","1,582",778,355,92%,90%,66%,46%
160300,Hillpark South,Counties Manukau,5-11,316,194,111,NA,NA,NA,NA,61%,35%,NA,NA
160400,Alfriston,Counties Manukau,12+,"3,667","3,322","3,301","3,144","2,229","1,168",623,91%,90%,71%,53%
160400,Alfriston,Counties Manukau,5-11,395,234,132,NA,NA,NA,NA,59%,33%,NA,NA
160500,Weymouth East,Counties Manukau,12+,"3,168","2,802","2,760","2,561","1,557",659,274,88%,87%,61%,42%
160500,Weymouth East,Counties Manukau,5-11,528,241,134,NA,NA,NA,NA,46%,25%,NA,NA
160600,Leabank,Counties Manukau,12+,"3,780","3,343","3,264","3,080","1,737",784,301,88%,86%,56%,38%
160600,Leabank,Counties Manukau,5-11,616,231,81,NA,NA,NA,NA,38%,13%,NA,NA
160700,Weymouth South,Counties Manukau,12+,"3,197","2,822","2,772","2,600","1,643",790,421,88%,87%,63%,53%
160700,Weymouth South,Counties Manukau,5-11,449,206,115,NA,NA,NA,NA,46%,26%,NA,NA
160800,Manurewa East,Counties Manukau,12+,"2,618","2,355","2,309","2,166","1,309",596,269,90%,88%,60%,45%
160800,Manurewa East,Counties Manukau,5-11,339,131,59,NA,NA,NA,NA,39%,17%,NA,NA
160900,Manurewa South,Counties Manukau,12+,"3,453","3,098","3,034","2,873","1,737",682,310,90%,88%,60%,45%
160900,Manurewa South,Counties Manukau,5-11,510,248,124,NA,NA,NA,NA,49%,24%,NA,NA
161000,Randwick Park East,Counties Manukau,12+,"2,261","2,027","1,999","1,895","1,225",492,199,90%,88%,65%,40%
161000,Randwick Park East,Counties Manukau,5-11,289,168,87,NA,NA,NA,NA,58%,30%,NA,NA
161100,Wattle Downs West,Counties Manukau,12+,"3,321","3,099","3,075","2,935","2,236","1,187",713,93%,93%,76%,60%
161100,Wattle Downs West,Counties Manukau,5-11,410,292,189,NA,NA,NA,NA,71%,46%,NA,NA
161200,Wattle Downs North,Counties Manukau,12+,"2,043","1,757","1,714","1,597",862,367,159,86%,84%,54%,43%
161200,Wattle Downs North,Counties Manukau,5-11,401,162,74,NA,NA,NA,NA,40%,18%,NA,NA
161300,Randwick Park West,Counties Manukau,12+,"2,846","2,471","2,403","2,251","1,233",446,196,87%,84%,55%,44%
161300,Randwick Park West,Counties Manukau,5-11,538,259,116,NA,NA,NA,NA,48%,22%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,12+,"2,664","2,444","2,408","2,289","1,619",985,417,92%,90%,71%,42%
161400,Kingseat-Karaka,Counties Manukau,5-11,309,189,107,NA,NA,NA,NA,61%,35%,NA,NA
161500,Wattle Downs East,Counties Manukau,12+,"2,098","1,894","1,881","1,806","1,338",801,456,90%,90%,74%,57%
161500,Wattle Downs East,Counties Manukau,5-11,167,99,58,NA,NA,NA,NA,59%,35%,NA,NA
161600,Takanini North,Counties Manukau,12+,"2,256","1,993","1,959","1,867","1,142",429,202,88%,87%,61%,47%
161600,Takanini North,Counties Manukau,5-11,282,131,65,NA,NA,NA,NA,46%,23%,NA,NA
161800,Conifer Grove West,Counties Manukau,12+,"3,004","2,840","2,823","2,715","2,078","1,059",575,95%,94%,77%,54%
161800,Conifer Grove West,Counties Manukau,5-11,246,194,127,NA,NA,NA,NA,79%,52%,NA,NA
161900,Conifer Grove East,Counties Manukau,12+,"1,869","1,649","1,626","1,553","1,003",474,234,88%,87%,65%,49%
161900,Conifer Grove East,Counties Manukau,5-11,276,131,67,NA,NA,NA,NA,47%,24%,NA,NA
162000,Takanini West,Counties Manukau,12+,"2,457","2,206","2,174","2,071","1,218",493,244,90%,88%,59%,49%
162000,Takanini West,Counties Manukau,5-11,355,161,91,NA,NA,NA,NA,45%,26%,NA,NA
162100,Takanini South,Counties Manukau,12+,"6,231","5,866","5,836","5,647","3,756",903,383,94%,94%,67%,42%
162100,Takanini South,Counties Manukau,5-11,728,502,300,NA,NA,NA,NA,69%,41%,NA,NA
162200,Takanini Central,Counties Manukau,12+,"1,088","1,029","1,026","1,001",811,535,340,95%,94%,81%,64%
162200,Takanini Central,Counties Manukau,5-11,78,52,26,NA,NA,NA,NA,67%,33%,NA,NA
162300,Ardmore,Counties Manukau,12+,"1,184","1,075","1,060","1,003",665,410,167,91%,90%,66%,41%
162300,Ardmore,Counties Manukau,5-11,123,56,28,NA,NA,NA,NA,46%,23%,NA,NA
162400,Glenbrook,Counties Manukau,12+,"2,331","2,101","2,077","1,978","1,357",817,326,90%,89%,69%,40%
162400,Glenbrook,Counties Manukau,5-11,240,122,70,NA,NA,NA,NA,51%,29%,NA,NA
162500,Hingaia,Counties Manukau,12+,"2,347","2,159","2,148","2,060","1,611","1,043",616,92%,92%,78%,59%
162500,Hingaia,Counties Manukau,5-11,232,167,111,NA,NA,NA,NA,72%,48%,NA,NA
162600,Takanini South East,Counties Manukau,12+,"3,121","2,930","2,895","2,797","1,866",351,167,94%,93%,67%,48%
162600,Takanini South East,Counties Manukau,5-11,471,264,150,NA,NA,NA,NA,56%,32%,NA,NA
162700,Kawakawa Bay-Orere,Counties Manukau,12+,"1,767","1,607","1,594","1,525","1,103",776,404,91%,90%,72%,52%
162700,Kawakawa Bay-Orere,Counties Manukau,5-11,155,87,42,NA,NA,NA,NA,56%,27%,NA,NA
162800,Papakura West,Counties Manukau,12+,"1,684","1,508","1,484","1,436","1,024",580,369,90%,88%,71%,64%
162800,Papakura West,Counties Manukau,5-11,158,85,54,NA,NA,NA,NA,54%,34%,NA,NA
162900,Clevedon,Counties Manukau,12+,"1,435","1,350","1,338","1,267",959,585,292,94%,93%,76%,50%
162900,Clevedon,Counties Manukau,5-11,144,92,66,NA,NA,NA,NA,64%,46%,NA,NA
163000,Papakura North,Counties Manukau,12+,"3,645","3,262","3,208","3,059","1,993",819,343,89%,88%,65%,42%
163000,Papakura North,Counties Manukau,5-11,511,282,140,NA,NA,NA,NA,55%,27%,NA,NA
163100,Pahurehure,Counties Manukau,12+,"2,887","2,699","2,676","2,531","1,820",981,448,93%,93%,72%,46%
163100,Pahurehure,Counties Manukau,5-11,326,204,125,NA,NA,NA,NA,63%,38%,NA,NA
163200,Papakura Central,Counties Manukau,12+,"2,987","2,710","2,671","2,564","1,728",858,418,91%,89%,67%,49%
163200,Papakura Central,Counties Manukau,5-11,279,157,87,NA,NA,NA,NA,56%,31%,NA,NA
163300,Papakura North East,Counties Manukau,12+,"3,645","3,420","3,383","3,230","2,147",750,340,94%,93%,66%,45%
163300,Papakura North East,Counties Manukau,5-11,448,262,122,NA,NA,NA,NA,58%,27%,NA,NA
163400,Karaka Lakes,Counties Manukau,12+,"2,378",Masked,"2,259","2,140","1,517",629,260,>95%,95%,71%,41%
163400,Karaka Lakes,Counties Manukau,5-11,363,259,167,NA,NA,NA,NA,71%,46%,NA,NA
163500,Papakura Kelvin,Counties Manukau,12+,"3,673","3,254","3,179","2,953","1,599",658,277,89%,87%,54%,42%
163500,Papakura Kelvin,Counties Manukau,5-11,632,282,126,NA,NA,NA,NA,45%,20%,NA,NA
163600,Papakura Massey Park,Counties Manukau,12+,"2,357","2,122","2,080","1,959","1,174",489,229,90%,88%,60%,47%
163600,Papakura Massey Park,Counties Manukau,5-11,374,177,84,NA,NA,NA,NA,47%,22%,NA,NA
163700,Rosehill,Counties Manukau,12+,"3,560","3,239","3,196","2,986","1,805",835,353,91%,90%,60%,42%
163700,Rosehill,Counties Manukau,5-11,520,242,104,NA,NA,NA,NA,47%,20%,NA,NA
163800,Patumahoe,Counties Manukau,12+,"2,082","1,947","1,934","1,829","1,341",778,353,94%,93%,73%,45%
163800,Patumahoe,Counties Manukau,5-11,274,158,76,NA,NA,NA,NA,58%,28%,NA,NA
163900,Papakura East,Counties Manukau,12+,"2,739","2,445","2,412","2,260","1,409",574,232,89%,88%,62%,40%
163900,Papakura East,Counties Manukau,5-11,426,221,100,NA,NA,NA,NA,52%,23%,NA,NA
164000,Opaheke,Counties Manukau,12+,"2,576","2,366","2,341","2,216","1,427",657,335,92%,91%,64%,51%
164000,Opaheke,Counties Manukau,5-11,312,162,77,NA,NA,NA,NA,52%,25%,NA,NA
164100,Papakura Industrial,Counties Manukau,12+,202,180,175,165,83,47,26,89%,87%,50%,55%
