DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
MidCentral,Unknown,70-74,Male,63,63,63,47,45,27,56
MidCentral,Unknown,75-79,Female,19,19,19,16,16,10,19
MidCentral,Unknown,75-79,Male,43,41,41,38,36,24,36
MidCentral,Unknown,80-84,Female,6,6,6,5,5,<5,10
MidCentral,Unknown,80-84,Male,14,14,14,13,13,10,13
Nelson Marlborough,Asian,12-17,Female,307,282,95,9,<5,<5,319
Nelson Marlborough,Asian,12-17,Male,329,303,104,7,<5,<5,339
Nelson Marlborough,Asian,18-24,Female,213,213,213,132,<5,<5,250
Nelson Marlborough,Asian,18-24,Male,305,304,304,156,<5,<5,341
Nelson Marlborough,Asian,18-24,Unknown/Other,9,9,9,<5,<5,<5,9
Nelson Marlborough,Asian,25-29,Female,390,387,387,281,<5,<5,452
Nelson Marlborough,Asian,25-29,Male,462,458,458,287,<5,<5,508
Nelson Marlborough,Asian,25-29,Unknown/Other,27,26,26,14,<5,<5,25
Nelson Marlborough,Asian,30-34,Female,583,579,579,449,<5,14,590
Nelson Marlborough,Asian,30-34,Male,560,557,555,373,<5,8,588
Nelson Marlborough,Asian,30-34,Unknown/Other,21,21,21,16,<5,<5,19
Nelson Marlborough,Asian,35-39,Female,550,547,545,428,<5,8,581
Nelson Marlborough,Asian,35-39,Male,493,492,492,399,<5,6,491
Nelson Marlborough,Asian,35-39,Unknown/Other,13,13,13,11,<5,<5,10
Nelson Marlborough,Asian,40-44,Female,403,401,401,321,<5,8,397
Nelson Marlborough,Asian,40-44,Male,349,347,347,279,<5,<5,335
Nelson Marlborough,Asian,45-49,Female,301,296,296,252,<5,8,325
Nelson Marlborough,Asian,45-49,Male,260,260,260,219,<5,7,280
Nelson Marlborough,Asian,5-11,Female,330,151,NA,NA,NA,NA,520
Nelson Marlborough,Asian,5-11,Male,296,117,NA,NA,NA,NA,484
Nelson Marlborough,Asian,50-54,Female,248,247,247,196,184,23,225
Nelson Marlborough,Asian,50-54,Male,201,200,200,176,164,10,172
Nelson Marlborough,Asian,55-59,Female,178,177,177,161,154,34,193
Nelson Marlborough,Asian,55-59,Male,123,123,123,101,98,18,118
Nelson Marlborough,Asian,60-64,Female,133,131,131,117,111,21,131
Nelson Marlborough,Asian,60-64,Male,78,78,78,71,70,9,82
Nelson Marlborough,Asian,65-69,Female,92,90,90,74,72,26,102
Nelson Marlborough,Asian,65-69,Male,45,44,44,38,36,8,44
Nelson Marlborough,Asian,70-74,Female,55,54,54,45,44,17,48
Nelson Marlborough,Asian,70-74,Male,34,34,34,25,23,7,35
Nelson Marlborough,Asian,75-79,Female,19,18,18,14,15,6,24
Nelson Marlborough,Asian,75-79,Male,17,17,17,16,15,9,18
Nelson Marlborough,Asian,80-84,Female,12,12,12,10,9,<5,13
Nelson Marlborough,Asian,85-89,Female,6,6,6,<5,<5,<5,5
Nelson Marlborough,European or Other,12-17,Female,3771,3555,"1,288",190,<5,<5,4444
Nelson Marlborough,European or Other,12-17,Male,3975,3725,"1,374",132,<5,<5,4647
Nelson Marlborough,European or Other,18-24,Female,3282,3240,"3,235","1,638",<5,12,3861
Nelson Marlborough,European or Other,18-24,Male,3827,3753,"3,749","1,431",<5,7,4357
Nelson Marlborough,European or Other,18-24,Unknown/Other,14,14,14,<5,<5,<5,12
Nelson Marlborough,European or Other,25-29,Female,2558,2517,"2,514","1,365",<5,16,3075
Nelson Marlborough,European or Other,25-29,Male,2756,2685,"2,680","1,141",<5,7,3270
Nelson Marlborough,European or Other,25-29,Unknown/Other,16,16,16,6,<5,<5,13
Nelson Marlborough,European or Other,30-34,Female,3184,3133,"3,132","1,901",<5,43,3637
Nelson Marlborough,European or Other,30-34,Male,3088,3020,"3,018","1,399",<5,19,3520
Nelson Marlborough,European or Other,30-34,Unknown/Other,19,19,19,9,<5,<5,23
Nelson Marlborough,European or Other,35-39,Female,3292,3248,"3,247","2,156",<5,61,3764
Nelson Marlborough,European or Other,35-39,Male,3068,3014,"3,014","1,682",<5,24,3507
Nelson Marlborough,European or Other,35-39,Unknown/Other,15,15,15,8,<5,<5,9
Nelson Marlborough,European or Other,40-44,Female,3357,3315,"3,314","2,431",<5,79,3816
Nelson Marlborough,European or Other,40-44,Male,3157,3104,"3,101","1,994",<5,27,3642
Nelson Marlborough,European or Other,45-49,Female,3813,3778,"3,772","2,926",<5,168,4476
Nelson Marlborough,European or Other,45-49,Male,3765,3715,"3,715","2,594",<5,72,4370
Nelson Marlborough,European or Other,5-11,Female,2299,1317,NA,NA,NA,NA,4552
Nelson Marlborough,European or Other,5-11,Male,2440,1397,NA,NA,NA,NA,4821
Nelson Marlborough,European or Other,50-54,Female,4612,4577,"4,572","3,676","3,545",553,5088
Nelson Marlborough,European or Other,50-54,Male,4392,4339,"4,336","3,252","3,148",373,4921
Nelson Marlborough,European or Other,55-59,Female,4778,4733,"4,729","4,049","3,922",878,5398
Nelson Marlborough,European or Other,55-59,Male,4668,4621,"4,620","3,723","3,629",622,5175
Nelson Marlborough,European or Other,60-64,Female,5038,5010,"5,007","4,489","4,373","1,340",5396
Nelson Marlborough,European or Other,60-64,Male,4983,4941,"4,935","4,231","4,134","1,012",5369
Nelson Marlborough,European or Other,65-69,Female,4664,4645,"4,641","4,278","4,190","2,124",4978
Nelson Marlborough,European or Other,65-69,Male,4597,4571,"4,566","4,155","4,060","1,918",4913
Nelson Marlborough,European or Other,70-74,Female,4454,4437,"4,427","4,160","4,078","2,479",4770
Nelson Marlborough,European or Other,70-74,Male,4368,4355,"4,352","4,119","4,056","2,343",4732
Nelson Marlborough,European or Other,75-79,Female,3344,3337,"3,333","3,179","3,135","2,031",3344
Nelson Marlborough,European or Other,75-79,Male,3385,3379,"3,371","3,212","3,170","2,067",3319
Nelson Marlborough,European or Other,80-84,Female,2285,2278,"2,276","2,191","2,158","1,413",2263
Nelson Marlborough,European or Other,80-84,Male,2130,2128,"2,126","2,038","2,001","1,350",2115
Nelson Marlborough,European or Other,85-89,Female,1261,1259,"1,256","1,208","1,184",730,1278
Nelson Marlborough,European or Other,85-89,Male,1006,1005,"1,003",961,948,651,1018
Nelson Marlborough,European or Other,90+,Female,752,749,749,715,701,446,805
Nelson Marlborough,European or Other,90+,Male,480,478,478,462,453,273,472
Nelson Marlborough,Maori,12-17,Female,788,706,235,20,<5,<5,957
Nelson Marlborough,Maori,12-17,Male,803,741,260,17,<5,<5,1020
Nelson Marlborough,Maori,18-24,Female,727,700,699,244,<5,<5,845
Nelson Marlborough,Maori,18-24,Male,827,787,785,171,<5,<5,932
Nelson Marlborough,Maori,25-29,Female,425,415,415,154,<5,<5,554
Nelson Marlborough,Maori,25-29,Male,477,454,454,141,<5,<5,602
Nelson Marlborough,Maori,30-34,Female,486,470,470,191,<5,5,572
Nelson Marlborough,Maori,30-34,Male,433,413,413,154,<5,<5,507
Nelson Marlborough,Maori,35-39,Female,406,388,388,199,<5,5,481
Nelson Marlborough,Maori,35-39,Male,348,340,340,132,<5,<5,426
Nelson Marlborough,Maori,40-44,Female,346,337,337,199,<5,17,411
Nelson Marlborough,Maori,40-44,Male,307,295,295,151,<5,<5,361
Nelson Marlborough,Maori,45-49,Female,375,367,367,247,<5,17,449
Nelson Marlborough,Maori,45-49,Male,336,330,330,182,<5,5,414
Nelson Marlborough,Maori,5-11,Female,432,173,NA,NA,NA,NA,1202
Nelson Marlborough,Maori,5-11,Male,436,163,NA,NA,NA,NA,1312
Nelson Marlborough,Maori,50-54,Female,443,436,436,331,317,58,496
Nelson Marlborough,Maori,50-54,Male,358,350,350,234,221,41,413
Nelson Marlborough,Maori,55-59,Female,422,417,417,335,320,94,467
Nelson Marlborough,Maori,55-59,Male,330,328,327,260,244,55,368
Nelson Marlborough,Maori,60-64,Female,380,375,375,314,305,96,410
Nelson Marlborough,Maori,60-64,Male,288,283,283,236,230,63,295
Nelson Marlborough,Maori,65-69,Female,267,264,264,243,237,112,266
Nelson Marlborough,Maori,65-69,Male,188,186,186,166,162,67,184
Nelson Marlborough,Maori,70-74,Female,210,210,210,188,186,87,216
Nelson Marlborough,Maori,70-74,Male,133,133,132,120,117,59,124
Nelson Marlborough,Maori,75-79,Female,127,126,126,116,114,64,127
Nelson Marlborough,Maori,75-79,Male,79,79,79,73,71,40,89
Nelson Marlborough,Maori,80-84,Female,50,49,49,46,45,26,53
Nelson Marlborough,Maori,80-84,Male,51,51,51,48,46,20,45
Nelson Marlborough,Maori,85-89,Female,19,19,19,19,19,10,20
Nelson Marlborough,Maori,85-89,Male,10,10,10,7,7,<5,11
Nelson Marlborough,Maori,90+,Female,13,12,12,12,12,7,12
Nelson Marlborough,Pacific Peoples,12-17,Female,150,133,47,<5,<5,<5,167
Nelson Marlborough,Pacific Peoples,12-17,Male,187,167,59,5,<5,<5,206
Nelson Marlborough,Pacific Peoples,18-24,Female,141,137,137,53,<5,<5,150
Nelson Marlborough,Pacific Peoples,18-24,Male,622,616,615,286,<5,<5,439
Nelson Marlborough,Pacific Peoples,18-24,Unknown/Other,58,57,57,26,<5,<5,59
Nelson Marlborough,Pacific Peoples,25-29,Female,123,122,121,70,<5,<5,105
Nelson Marlborough,Pacific Peoples,25-29,Male,723,710,706,369,<5,<5,501
Nelson Marlborough,Pacific Peoples,25-29,Unknown/Other,71,70,69,41,<5,<5,64
Nelson Marlborough,Pacific Peoples,30-34,Female,127,124,124,74,<5,<5,121
Nelson Marlborough,Pacific Peoples,30-34,Male,636,630,630,350,<5,<5,475
Nelson Marlborough,Pacific Peoples,30-34,Unknown/Other,58,57,57,39,<5,<5,43
Nelson Marlborough,Pacific Peoples,35-39,Female,130,126,126,85,<5,<5,128
Nelson Marlborough,Pacific Peoples,35-39,Male,600,596,594,323,<5,<5,409
Nelson Marlborough,Pacific Peoples,35-39,Unknown/Other,37,36,36,20,<5,<5,34
Nelson Marlborough,Pacific Peoples,40-44,Female,97,97,97,71,<5,<5,89
Nelson Marlborough,Pacific Peoples,40-44,Male,414,410,410,257,<5,<5,273
Nelson Marlborough,Pacific Peoples,40-44,Unknown/Other,24,24,24,16,<5,<5,22
Nelson Marlborough,Pacific Peoples,45-49,Female,83,83,83,62,<5,7,76
Nelson Marlborough,Pacific Peoples,45-49,Male,270,269,269,169,<5,<5,217
Nelson Marlborough,Pacific Peoples,45-49,Unknown/Other,8,8,8,<5,<5,<5,6
Nelson Marlborough,Pacific Peoples,5-11,Female,103,35,NA,NA,NA,NA,209
Nelson Marlborough,Pacific Peoples,5-11,Male,118,41,NA,NA,NA,NA,244
Nelson Marlborough,Pacific Peoples,50-54,Female,66,65,65,56,51,9,58
Nelson Marlborough,Pacific Peoples,50-54,Male,137,137,137,84,80,10,114
Nelson Marlborough,Pacific Peoples,55-59,Female,61,61,61,50,47,5,63
Nelson Marlborough,Pacific Peoples,55-59,Male,77,77,77,61,58,12,70
Nelson Marlborough,Pacific Peoples,60-64,Female,36,36,36,29,29,<5,37
Nelson Marlborough,Pacific Peoples,60-64,Male,41,41,41,32,31,7,45
Nelson Marlborough,Pacific Peoples,65-69,Female,24,24,24,23,22,10,28
Nelson Marlborough,Pacific Peoples,65-69,Male,28,28,28,25,25,9,31
Nelson Marlborough,Pacific Peoples,70-74,Female,19,19,19,17,16,13,19
Nelson Marlborough,Pacific Peoples,70-74,Male,15,15,15,15,15,7,15
Nelson Marlborough,Pacific Peoples,75-79,Female,14,14,14,13,13,9,13
Nelson Marlborough,Pacific Peoples,75-79,Male,6,5,5,5,5,<5,5
Nelson Marlborough,Pacific Peoples,80-84,Female,5,5,<5,5,5,<5,8
Nelson Marlborough,Unknown,12-17,Female,6,6,<5,<5,<5,<5,5
Nelson Marlborough,Unknown,12-17,Male,12,11,<5,<5,<5,<5,11
Nelson Marlborough,Unknown,18-24,Female,24,24,23,15,<5,<5,11
Nelson Marlborough,Unknown,18-24,Male,72,67,66,31,<5,<5,17
Nelson Marlborough,Unknown,25-29,Female,48,47,47,31,<5,<5,34
Nelson Marlborough,Unknown,25-29,Male,141,137,136,66,<5,<5,58
Nelson Marlborough,Unknown,25-29,Unknown/Other,7,7,7,<5,<5,<5,8
Nelson Marlborough,Unknown,30-34,Female,45,45,45,24,<5,<5,24
Nelson Marlborough,Unknown,30-34,Male,148,143,143,84,<5,<5,68
Nelson Marlborough,Unknown,35-39,Female,30,30,30,15,<5,<5,20
Nelson Marlborough,Unknown,35-39,Male,122,121,121,61,<5,<5,57
Nelson Marlborough,Unknown,40-44,Female,25,23,23,16,<5,<5,51
Nelson Marlborough,Unknown,40-44,Male,101,100,99,58,<5,<5,53
Nelson Marlborough,Unknown,45-49,Female,163,161,161,111,<5,6,92
Nelson Marlborough,Unknown,45-49,Male,74,72,72,43,<5,<5,46
Nelson Marlborough,Unknown,5-11,Female,14,6,NA,NA,NA,NA,13
Nelson Marlborough,Unknown,50-54,Female,68,68,67,41,39,6,60
Nelson Marlborough,Unknown,50-54,Male,69,66,66,41,37,6,30
Nelson Marlborough,Unknown,55-59,Female,61,59,59,41,41,8,52
Nelson Marlborough,Unknown,55-59,Male,48,47,47,28,24,<5,29
Nelson Marlborough,Unknown,60-64,Female,28,28,28,23,22,<5,36
Nelson Marlborough,Unknown,60-64,Male,34,34,34,25,22,<5,27
Nelson Marlborough,Unknown,65-69,Female,31,31,31,22,22,10,23
Nelson Marlborough,Unknown,65-69,Male,23,23,23,18,17,7,19
Nelson Marlborough,Unknown,70-74,Female,9,8,8,7,7,<5,7
Nelson Marlborough,Unknown,70-74,Male,22,21,21,16,13,6,12
Northland,Asian,12-17,Female,210,201,67,11,<5,<5,216
Northland,Asian,12-17,Male,206,197,74,14,<5,<5,232
Northland,Asian,18-24,Female,172,170,170,120,<5,<5,199
Northland,Asian,18-24,Male,214,212,212,94,<5,<5,256
Northland,Asian,25-29,Female,294,289,288,195,<5,<5,357
Northland,Asian,25-29,Male,429,429,429,227,<5,<5,490
Northland,Asian,30-34,Female,497,495,494,373,<5,16,587
Northland,Asian,30-34,Male,481,478,478,324,<5,11,535
Northland,Asian,35-39,Female,458,456,456,375,<5,17,477
Northland,Asian,35-39,Male,488,487,487,375,<5,15,472
Northland,Asian,35-39,Unknown/Other,5,5,5,<5,<5,<5,6
Northland,Asian,40-44,Female,326,320,318,249,<5,8,337
Northland,Asian,40-44,Male,368,365,365,293,<5,14,380
Northland,Asian,45-49,Female,244,244,244,192,<5,12,277
Northland,Asian,45-49,Male,243,243,243,202,<5,10,266
Northland,Asian,5-11,Female,234,121,NA,NA,NA,NA,370
Northland,Asian,5-11,Male,227,135,NA,NA,NA,NA,416
Northland,Asian,50-54,Female,292,288,288,233,219,25,314
Northland,Asian,50-54,Male,176,174,174,144,131,9,167
Northland,Asian,55-59,Female,217,214,214,178,172,34,241
Northland,Asian,55-59,Male,122,122,121,101,97,11,124
Northland,Asian,60-64,Female,202,201,201,170,163,37,214
Northland,Asian,60-64,Male,81,80,80,69,67,13,86
Northland,Asian,65-69,Female,142,141,141,124,118,45,143
Northland,Asian,65-69,Male,65,65,65,54,53,23,69
Northland,Asian,70-74,Female,85,85,85,78,75,23,97
Northland,Asian,70-74,Male,49,46,46,34,33,9,54
Northland,Asian,75-79,Female,42,42,42,37,36,15,42
Northland,Asian,75-79,Male,27,27,27,25,23,12,32
Northland,Asian,80-84,Female,19,19,19,19,19,7,21
Northland,Asian,80-84,Male,16,15,15,14,14,<5,14
Northland,Asian,85-89,Female,18,18,18,14,13,<5,15
Northland,European or Other,12-17,Female,2784,2621,949,101,<5,<5,3569
Northland,European or Other,12-17,Male,2924,2708,989,107,<5,<5,3695
Northland,European or Other,12-17,Unknown/Other,8,8,<5,<5,<5,<5,6
Northland,European or Other,18-24,Female,2482,2443,"2,443","1,166",<5,6,2947
Northland,European or Other,18-24,Male,2782,2702,"2,699",912,<5,5,3299
Northland,European or Other,25-29,Female,2046,2008,"2,004","1,047",<5,16,2639
Northland,European or Other,25-29,Male,2038,1964,"1,961",787,<5,6,2490
Northland,European or Other,25-29,Unknown/Other,7,7,7,5,<5,<5,5
Northland,European or Other,30-34,Female,2590,2526,"2,522","1,428",<5,24,3087
Northland,European or Other,30-34,Male,2342,2269,"2,265","1,071",<5,15,2987
Northland,European or Other,35-39,Female,2515,2474,"2,470","1,538",<5,60,3053
Northland,European or Other,35-39,Male,2503,2444,"2,442","1,260",<5,25,2984
Northland,European or Other,40-44,Female,2487,2437,"2,435","1,631",<5,54,2956
Northland,European or Other,40-44,Male,2352,2294,"2,291","1,342",<5,38,2797
Northland,European or Other,45-49,Female,2876,2840,"2,838","2,100",<5,88,3390
Northland,European or Other,45-49,Male,2762,2707,"2,705","1,688",<5,55,3367
Northland,European or Other,5-11,Female,1489,763,NA,NA,NA,NA,3740
Northland,European or Other,5-11,Male,1526,732,NA,NA,NA,NA,3814
Northland,European or Other,50-54,Female,3648,3611,"3,609","2,754","2,626",349,4291
Northland,European or Other,50-54,Male,3511,3456,"3,453","2,411","2,295",229,4171
Northland,European or Other,55-59,Female,4111,4072,"4,071","3,343","3,226",607,4802
Northland,European or Other,55-59,Male,3941,3896,"3,892","2,947","2,839",379,4739
Northland,European or Other,60-64,Female,4502,4469,"4,466","3,833","3,695",970,5091
Northland,European or Other,60-64,Male,4569,4534,"4,532","3,674","3,551",774,5138
Northland,European or Other,65-69,Female,4428,4406,"4,404","3,912","3,812","1,558",4875
Northland,European or Other,65-69,Male,4673,4640,"4,639","4,057","3,965","1,483",5246
Northland,European or Other,70-74,Female,4241,4224,"4,219","3,878","3,814","1,983",4576
Northland,European or Other,70-74,Male,4517,4504,"4,502","4,083","4,020","1,956",4914
Northland,European or Other,75-79,Female,3186,3174,"3,174","2,975","2,924","1,675",3262
Northland,European or Other,75-79,Male,3403,3389,"3,387","3,181","3,126","1,798",3451
Northland,European or Other,80-84,Female,2134,2126,"2,124","1,983","1,946","1,113",2167
Northland,European or Other,80-84,Male,2103,2096,"2,094","1,966","1,934","1,156",2177
Northland,European or Other,85-89,Female,1161,1158,"1,157","1,068","1,039",560,1195
Northland,European or Other,85-89,Male,1000,998,998,928,913,521,1014
Northland,European or Other,90+,Female,708,701,701,650,628,318,778
Northland,European or Other,90+,Male,427,426,426,397,388,184,474
Northland,Maori,12-17,Female,2992,2659,"1,020",55,<5,<5,3993
Northland,Maori,12-17,Male,3157,2754,986,32,<5,<5,4207
Northland,Maori,18-24,Female,2792,2653,"2,644",766,<5,<5,3531
Northland,Maori,18-24,Male,2912,2664,"2,656",537,<5,<5,3675
Northland,Maori,25-29,Female,1789,1683,"1,679",623,<5,<5,2344
Northland,Maori,25-29,Male,1750,1614,"1,610",383,<5,<5,2289
Northland,Maori,30-34,Female,1908,1809,"1,805",719,<5,11,2483
Northland,Maori,30-34,Male,1773,1641,"1,636",476,<5,6,2279
Northland,Maori,35-39,Female,1648,1584,"1,582",756,<5,19,1911
Northland,Maori,35-39,Male,1480,1400,"1,399",481,<5,9,1764
Northland,Maori,40-44,Female,1469,1422,"1,421",797,<5,17,1745
Northland,Maori,40-44,Male,1216,1171,"1,169",502,<5,6,1594
Northland,Maori,45-49,Female,1749,1707,"1,706","1,041",<5,32,2097
Northland,Maori,45-49,Male,1389,1344,"1,342",728,<5,14,1701
Northland,Maori,5-11,Female,1202,416,NA,NA,NA,NA,5126
Northland,Maori,5-11,Male,1319,404,NA,NA,NA,NA,5480
Northland,Maori,50-54,Female,1850,1823,"1,823","1,256","1,151",153,2131
Northland,Maori,50-54,Male,1537,1502,"1,501",945,873,98,1837
Northland,Maori,55-59,Female,1851,1815,"1,813","1,328","1,243",227,2149
Northland,Maori,55-59,Male,1548,1518,"1,515","1,086","1,030",147,1811
Northland,Maori,60-64,Female,1826,1811,"1,808","1,479","1,412",331,1970
Northland,Maori,60-64,Male,1453,1438,"1,438","1,171","1,118",232,1587
Northland,Maori,65-69,Female,1343,1326,"1,325","1,148","1,106",326,1461
Northland,Maori,65-69,Male,1045,1035,"1,034",876,845,228,1144
Northland,Maori,70-74,Female,953,951,951,840,806,301,994
Northland,Maori,70-74,Male,740,734,733,642,615,232,778
Northland,Maori,75-79,Female,538,530,530,480,463,178,573
Northland,Maori,75-79,Male,443,440,440,407,389,173,449
Northland,Maori,80-84,Female,313,313,312,277,267,113,344
Northland,Maori,80-84,Male,227,227,227,211,206,89,240
Northland,Maori,85-89,Female,148,146,146,124,120,45,157
Northland,Maori,85-89,Male,97,95,95,83,76,26,101
Northland,Maori,90+,Female,46,46,46,41,39,16,67
Northland,Maori,90+,Male,33,33,33,28,26,10,36
Northland,Pacific Peoples,12-17,Female,163,154,53,<5,<5,<5,214
Northland,Pacific Peoples,12-17,Male,179,157,56,<5,<5,<5,213
Northland,Pacific Peoples,18-24,Female,173,167,167,63,<5,<5,183
Northland,Pacific Peoples,18-24,Male,174,166,166,44,<5,<5,221
Northland,Pacific Peoples,25-29,Female,114,113,113,34,<5,<5,146
Northland,Pacific Peoples,25-29,Male,169,163,163,39,<5,<5,194
Northland,Pacific Peoples,30-34,Female,147,144,143,82,<5,<5,164
Northland,Pacific Peoples,30-34,Male,183,176,176,66,<5,<5,195
Northland,Pacific Peoples,35-39,Female,118,116,116,68,<5,<5,140
Northland,Pacific Peoples,35-39,Male,176,173,173,82,<5,<5,191
Northland,Pacific Peoples,40-44,Female,95,95,95,61,<5,<5,108
Northland,Pacific Peoples,40-44,Male,141,136,136,77,<5,<5,151
Northland,Pacific Peoples,45-49,Female,109,109,109,68,<5,<5,119
Northland,Pacific Peoples,45-49,Male,124,122,121,69,<5,<5,144
Northland,Pacific Peoples,5-11,Female,85,43,NA,NA,NA,NA,273
Northland,Pacific Peoples,5-11,Male,113,38,NA,NA,NA,NA,314
Northland,Pacific Peoples,50-54,Female,99,97,97,59,53,11,118
Northland,Pacific Peoples,50-54,Male,127,125,125,75,72,9,127
Northland,Pacific Peoples,55-59,Female,102,99,99,75,72,18,105
Northland,Pacific Peoples,55-59,Male,100,99,98,78,73,13,108
Northland,Pacific Peoples,60-64,Female,84,83,83,68,66,12,89
Northland,Pacific Peoples,60-64,Male,70,70,70,58,54,10,76
Northland,Pacific Peoples,65-69,Female,52,52,52,42,40,14,63
Northland,Pacific Peoples,65-69,Male,66,66,66,60,57,14,76
Northland,Pacific Peoples,70-74,Female,54,53,53,50,50,25,62
Northland,Pacific Peoples,70-74,Male,50,50,50,42,42,21,50
Northland,Pacific Peoples,75-79,Female,29,29,29,28,27,13,33
Northland,Pacific Peoples,75-79,Male,26,26,26,24,24,12,27
Northland,Pacific Peoples,80-84,Female,24,24,24,20,19,<5,19
Northland,Pacific Peoples,80-84,Male,6,6,6,5,5,<5,6
Northland,Unknown,12-17,Female,10,6,<5,<5,<5,<5,5
Northland,Unknown,12-17,Male,13,10,<5,<5,<5,<5,20
Northland,Unknown,18-24,Female,8,8,8,5,<5,<5,9
Northland,Unknown,18-24,Male,11,11,11,5,<5,<5,8
Northland,Unknown,25-29,Female,29,29,29,13,<5,<5,22
Northland,Unknown,25-29,Male,31,30,30,14,<5,<5,21
Northland,Unknown,30-34,Female,39,36,36,26,<5,<5,34
Northland,Unknown,30-34,Male,28,27,27,18,<5,<5,34
Northland,Unknown,35-39,Female,41,41,41,29,<5,<5,29
Northland,Unknown,35-39,Male,74,70,70,46,<5,<5,53
Northland,Unknown,40-44,Female,11,10,10,6,<5,<5,13
Northland,Unknown,40-44,Male,38,37,37,24,<5,<5,34
Northland,Unknown,45-49,Female,15,15,15,8,<5,<5,15
Northland,Unknown,45-49,Male,49,43,43,27,<5,<5,37
Northland,Unknown,5-11,Male,10,7,NA,NA,NA,NA,19
Northland,Unknown,50-54,Female,13,13,13,8,8,<5,16
Northland,Unknown,50-54,Male,46,45,45,25,23,<5,38
Northland,Unknown,55-59,Female,15,15,14,10,8,<5,18
Northland,Unknown,55-59,Male,48,46,46,27,27,<5,51
Northland,Unknown,60-64,Female,24,23,23,14,14,<5,26
Northland,Unknown,60-64,Male,34,33,33,18,18,5,31
Northland,Unknown,65-69,Female,9,9,9,5,5,<5,18
Northland,Unknown,65-69,Male,14,14,14,9,9,<5,20
Northland,Unknown,70-74,Female,6,6,6,<5,<5,<5,13
Northland,Unknown,70-74,Male,17,17,17,14,13,6,20
Northland,Unknown,75-79,Female,6,6,6,<5,<5,<5,7
Overseas / Unknown,Asian,12-17,Female,10,10,<5,<5,<5,<5,96
Overseas / Unknown,Asian,12-17,Male,7,7,<5,<5,<5,<5,108
Overseas / Unknown,Asian,18-24,Female,9,9,9,<5,<5,<5,231
Overseas / Unknown,Asian,18-24,Male,27,26,26,12,<5,<5,392
Overseas / Unknown,Asian,25-29,Female,26,26,26,18,<5,<5,283
Overseas / Unknown,Asian,25-29,Male,44,42,41,24,<5,<5,545
Overseas / Unknown,Asian,30-34,Female,23,23,23,15,<5,<5,249
Overseas / Unknown,Asian,30-34,Male,36,36,35,24,<5,<5,457
Overseas / Unknown,Asian,35-39,Female,23,23,23,16,<5,<5,163
Overseas / Unknown,Asian,35-39,Male,30,30,29,19,<5,<5,366
Overseas / Unknown,Asian,40-44,Female,17,17,17,11,<5,<5,98
Overseas / Unknown,Asian,40-44,Male,33,30,30,23,<5,<5,257
Overseas / Unknown,Asian,45-49,Female,7,7,7,5,<5,<5,84
Overseas / Unknown,Asian,45-49,Male,23,23,23,19,<5,<5,133
Overseas / Unknown,Asian,50-54,Female,11,11,11,6,5,<5,95
Overseas / Unknown,Asian,50-54,Male,7,7,7,<5,<5,<5,113
Overseas / Unknown,Asian,55-59,Female,11,11,11,9,9,<5,92
Overseas / Unknown,Asian,55-59,Male,6,6,6,5,<5,<5,71
Overseas / Unknown,Asian,60-64,Female,13,13,13,10,10,<5,70
Overseas / Unknown,Asian,60-64,Male,7,6,6,<5,<5,<5,66
Overseas / Unknown,Asian,65-69,Female,15,14,14,9,9,<5,45
Overseas / Unknown,Asian,70-74,Female,6,6,6,<5,<5,<5,22
Overseas / Unknown,European or Other,12-17,Female,29,26,<5,<5,<5,<5,205
Overseas / Unknown,European or Other,12-17,Male,26,23,<5,<5,<5,<5,224
Overseas / Unknown,European or Other,18-24,Female,65,63,63,29,<5,<5,290
Overseas / Unknown,European or Other,18-24,Male,54,53,53,18,<5,<5,696
Overseas / Unknown,European or Other,25-29,Female,76,75,75,38,<5,<5,417
Overseas / Unknown,European or Other,25-29,Male,94,91,91,47,<5,<5,1130
Overseas / Unknown,European or Other,30-34,Female,71,70,69,32,<5,<5,379
Overseas / Unknown,European or Other,30-34,Male,88,86,86,46,<5,<5,1100
Overseas / Unknown,European or Other,35-39,Female,66,63,63,28,<5,<5,237
Overseas / Unknown,European or Other,35-39,Male,65,61,61,26,<5,<5,791
Overseas / Unknown,European or Other,40-44,Female,32,31,31,16,<5,<5,179
Overseas / Unknown,European or Other,40-44,Male,50,48,48,28,<5,<5,610
Overseas / Unknown,European or Other,45-49,Female,59,59,59,28,<5,<5,226
Overseas / Unknown,European or Other,45-49,Male,60,60,60,29,<5,<5,585
Overseas / Unknown,European or Other,5-11,Female,17,9,NA,NA,NA,NA,85
Overseas / Unknown,European or Other,5-11,Male,17,11,NA,NA,NA,NA,96
Overseas / Unknown,European or Other,50-54,Female,59,58,58,33,32,10,233
Overseas / Unknown,European or Other,50-54,Male,44,43,43,24,24,<5,696
Overseas / Unknown,European or Other,55-59,Female,65,64,64,48,45,5,252
Overseas / Unknown,European or Other,55-59,Male,63,63,63,33,31,<5,500
Overseas / Unknown,European or Other,60-64,Female,52,50,50,27,24,7,245
Overseas / Unknown,European or Other,60-64,Male,45,44,43,28,27,9,415
Overseas / Unknown,European or Other,65-69,Female,49,48,48,32,32,11,164
Overseas / Unknown,European or Other,65-69,Male,40,38,38,16,16,8,244
