SA2 CODE 2018,SA2 2018,DHB, POPULATION , FIRST DOSE , SECOND DOSE , FIRST DOSE UPTAKE , SECOND DOSE UPTAKE 
226900,Marton South,Whanganui,1888,1577,1394, 835 , 738 
227000,Bulls,Whanganui,1634,1457,1326, 892 , 812 
227100,Kiwitea,MidCentral,1220,1086,973, 890 , 798 
227200,Tokorangi,MidCentral,1914,1712,1567, 894 , 819 
227300,Ohakea-Sanson,MidCentral,1027,944,848, 919 , 826 
227400,Oroua Downs,MidCentral,1091,987,879, 905 , 806 
227500,Awahuri,MidCentral,1730,1570,1414, 908 , 817 
227600,Pohangina-Apiti,MidCentral,993,869,780, 875 , 785 
227700,Mount Taylor,MidCentral,447,Masked,404, >950 , 904 
227800,Taikorea,MidCentral,1055,948,860, 899 , 815 
227900,Makino,MidCentral,2486,2234,2000, 899 , 805 
228000,Sandon,MidCentral,1947,1801,1651, 925 , 848 
228100,Kimbolton North,MidCentral,2949,2683,2468, 910 , 837 
228200,Warwick,MidCentral,1312,1169,1088, 891 , 829 
228300,Kimbolton West,MidCentral,2127,1901,1696, 894 , 797 
228400,Feilding Central,MidCentral,822,734,627, 893 , 763 
228500,Kimbolton South,MidCentral,1756,1565,1398, 891 , 796 
228600,Kauwhata,MidCentral,1664,1499,1347, 901 , 809 
228700,Taonui,MidCentral,1476,1366,1237, 925 , 838 
228800,Newbury,MidCentral,1596,1413,1243, 885 , 779 
228900,Palmerston North Airport,MidCentral,267,Masked,242, >950 , 906 
229000,Milson North,MidCentral,2024,1889,1725, 933 , 852 
229100,Cloverlea (Palmerston North City),MidCentral,1588,1466,1315, 923 , 828 
229200,Tremaine,MidCentral,569,479,413, 842 , 726 
229300,Milson South,MidCentral,2485,2291,2089, 922 , 841 
229400,Whakarongo,MidCentral,1459,1362,1255, 934 , 860 
229500,Westbrook,MidCentral,2410,2111,1842, 876 , 764 
229600,Takaro North,MidCentral,2666,2407,2134, 903 , 800 
229700,Pioneer West,MidCentral,228,202,187, 886 , 820 
229800,Palmerston North Hospital,MidCentral,2139,Masked,1912, >950 , 894 
229900,Highbury East,MidCentral,2349,1934,1601, 823 , 682 
230000,Park West,MidCentral,1671,1514,1393, 906 , 834 
230100,Takaro South,MidCentral,2053,1873,1672, 912 , 814 
230200,Roslyn (Palmerston North City),MidCentral,2040,1799,1608, 882 , 788 
230300,Kelvin Grove West,MidCentral,2023,1827,1601, 903 , 791 
230400,Kelvin Grove North,MidCentral,1863,Masked,1695, >950 , 910 
230500,Papaioea North,MidCentral,2024,1885,1723, 931 , 851 
230600,Palmerston North Central,MidCentral,986,882,770, 895 , 781 
230700,Awapuni North ,MidCentral,2829,2546,2237, 900 , 791 
230800,Terrace End,MidCentral,2848,2535,2246, 890 , 789 
230900,Maraetarata,MidCentral,1212,1126,1057, 929 , 872 
231000,Papaioea South,MidCentral,1658,1571,1442, 948 , 870 
231100,Royal Oak (Palmerston North City),MidCentral,2049,Masked,1896, >950 , 925 
231200,West End,MidCentral,2367,2215,1996, 936 , 843 
231300,Awapuni South ,MidCentral,2805,2651,2455, 945 , 875 
231400,Milverton,MidCentral,1593,Masked,1467, >950 , 921 
231500,Ruamahanga,MidCentral,2200,2063,1852, 938 , 842 
231600,Esplanade,MidCentral,1691,1601,1479, 947 , 875 
231700,Hokowhitu Central,MidCentral,2045,Masked,1914, >950 , 936 
231800,Hokowhitu East,MidCentral,2649,Masked,2354, >950 , 889 
231900,Turitea,MidCentral,386,Masked,Masked, >950 , >950 
232000,Ruahine,MidCentral,1423,Masked,1311, >950 , 921 
232100,Linton Camp,MidCentral,516,Masked,Masked, >950 , >950 
232200,Ashhurst,MidCentral,2422,2249,2039, 929 , 842 
232300,Hokowhitu South,MidCentral,1618,1501,1372, 928 , 848 
232400,Aokautere,MidCentral,683,624,589, 914 , 862 
232500,Pihauatua,MidCentral,1061,Masked,973, >950 , 917 
232600,Aokautere Rural,MidCentral,614,571,536, 930 , 873 
232700,Poutoa,MidCentral,3175,Masked,Masked, >950 , >950 
232800,Norsewood,MidCentral,1327,1120,994, 844 , 749 
232900,Papatawa,MidCentral,1142,1003,901, 878 , 789 
233000,Mangatainoka,MidCentral,1463,1293,1146, 884 , 783 
233100,Woodville,MidCentral,1377,1157,1030, 840 , 748 
233200,Dannevirke West,MidCentral,1863,1652,1477, 887 , 793 
233300,Dannevirke East,MidCentral,2832,2423,2123, 856 , 750 
233400,Waitahora,MidCentral,496,423,364, 853 , 734 
233500,Kaitawa,MidCentral,502,419,363, 835 , 723 
233600,Pahiatua,MidCentral,2227,1958,1753, 879 , 787 
233700,Nireaha-Eketahuna,MidCentral,1236,1044,890, 845 , 720 
233800,Owhanga,MidCentral,543,434,374, 799 , 689 
234000,Kere Kere,MidCentral,749,685,624, 915 , 833 
234100,Foxton Beach,MidCentral,1783,1562,1451, 876 , 814 
234200,Foxton North,MidCentral,1194,952,813, 797 , 681 
234300,Foxton South,MidCentral,1582,1317,1142, 832 , 722 
234400,Waitarere,MidCentral,2010,1782,1627, 887 , 809 
234500,Waikawa (Horowhenua District),MidCentral,712,608,547, 854 , 768 
234600,Miranui,MidCentral,1335,1241,1117, 930 , 837 
234700,Donnelly Park,MidCentral,1070,934,808, 873 , 755 
234800,Ohau-Manakau,MidCentral,2215,2031,1891, 917 , 854 
234900,Kawiu South,MidCentral,1979,1771,1596, 895 , 806 
235000,Makomako,MidCentral,1156,987,852, 854 , 737 
235100,Kawiu North,MidCentral,1580,1421,1311, 899 , 830 
235200,Levin Central,MidCentral,957,813,742, 850 , 775 
235300,Tararua,MidCentral,1090,936,827, 859 , 759 
235400,Shannon,MidCentral,1197,919,780, 768 , 652 
235500,Queenwood (Horowhenua District),MidCentral,1765,1518,1374, 860 , 778 
235600,Playford Park,MidCentral,1509,1277,1113, 846 , 738 
235700,Fairfield (Horowhenua District),MidCentral,1252,1114,991, 890 , 792 
235800,Taitoko,MidCentral,1439,1175,965, 817 , 671 
235900,Waiopehu,MidCentral,1216,1049,932, 863 , 766 
236000,Makahika,MidCentral,956,841,769, 880 , 804 
236100,Kimberley,MidCentral,377,325,299, 862 , 793 
236300,Otaki Beach,MidCentral,1631,1374,1204, 842 , 738 
236400,Forest Lakes (Kapiti Coast District),MidCentral,596,509,472, 854 , 792 
236500,Otaki,MidCentral,3050,2638,2328, 865 , 763 
236600,Te Horo,Capital and Coast,192,162,154, 844 , 802 
236600,Te Horo,MidCentral,1120,961,882, 858 , 788 
236700,Waitohu,MidCentral,885,767,689, 867 , 779 
236800,Waikanae Beach,Capital and Coast,2958,2707,2545, 915 , 860 
236900,Peka Peka,Capital and Coast,598,557,527, 931 , 881 
237000,Paraparaumu Beach North,Capital and Coast,3476,3195,2949, 919 , 848 
237100,Paraparaumu Beach West,Capital and Coast,2170,1981,1843, 913 , 849 
237200,Waikanae Park,Capital and Coast,2023,1839,1740, 909 , 860 
237300,Paraparaumu Beach East,Capital and Coast,2340,2206,2078, 943 , 888 
237400,Otaihanga,Capital and Coast,751,679,626, 904 , 834 
237500,Paraparaumu North,Capital and Coast,3148,2908,2723, 924 , 865 
237600,Waikanae West,Capital and Coast,4011,3675,3476, 916 , 867 
237700,Otaki Forks,MidCentral,690,625,573, 906 , 830 
237800,Paraparaumu Central,Capital and Coast,3399,3096,2879, 911 , 847 
237900,Maungakotukutuku,Capital and Coast,1198,1062,993, 886 , 829 
238000,Raumati Beach West,Capital and Coast,2533,2386,2256, 942 , 891 
238100,Waikanae East,Capital and Coast,2147,1968,1839, 917 , 857 
238300,Raumati Beach East,Capital and Coast,2053,1898,1762, 925 , 858 
238400,Paraparaumu East,Capital and Coast,1865,1578,1424, 846 , 764 
238500,Raumati South,Capital and Coast,3148,2853,2648, 906 , 841 
238600,Paekakariki,Capital and Coast,1446,1315,1223, 909 , 846 
238800,Pukerua Bay,Capital and Coast,1453,1337,1256, 920 , 864 
238900,Paekakariki Hill,Capital and Coast,325,Masked,295, >950 , 908 
239000,Plimmerton,Capital and Coast,1884,1750,1651, 929 , 876 
239100,Titahi Bay North,Capital and Coast,2223,2006,1797, 902 , 808 
239200,Titahi Bay South,Capital and Coast,3050,2716,2422, 890 , 794 
239300,Elsdon-Takapuwahia,Capital and Coast,2015,1752,1522, 869 , 755 
239400,Pauatahanui,Capital and Coast,826,779,738, 943 , 893 
239500,Onepoto,Capital and Coast,1599,1478,1342, 924 , 839 
239600,Camborne,Capital and Coast,1654,1563,1487, 945 , 899 
239800,Paremata,Capital and Coast,2097,Masked,1927, >950 , 919 
239900,Porirua Central,Capital and Coast,459,436,398, 950 , 867 
240000,Papakowhai,Capital and Coast,2014,1894,1794, 940 , 891 
240100,Aotea,Capital and Coast,3091,Masked,2919, >950 , 944 
240200,Postgate,Capital and Coast,2277,2131,1956, 936 , 859 
240300,Ascot Park,Capital and Coast,2344,2035,1792, 868 , 765 
240400,Whitby,Capital and Coast,2623,Masked,2378, >950 , 907 
240500,Porirua East,Capital and Coast,1790,1525,1306, 852 , 730 
240600,Endeavour,Capital and Coast,4432,Masked,4065, >950 , 917 
240700,Cannons Creek North,Capital and Coast,2732,2252,1883, 824 , 689 
240800,Waitangirua,Capital and Coast,3468,2851,2349, 822 , 677 
240900,Ranui Heights ,Capital and Coast,1092,978,899, 896 , 823 
241000,Cannons Creek East,Capital and Coast,3071,2542,2168, 828 , 706 
241100,Cannons Creek South,Capital and Coast,1363,1136,919, 833 , 674 
241200,Akatarawa,Hutt Valley,565,517,465, 915 , 823 
241300,Riverstone Terraces,Hutt Valley,1491,Masked,1338, >950 , 897 
241400,Heretaunga,Hutt Valley,2139,1994,1843, 932 , 862 
241500,Birchville-Brown Owl,Hutt Valley,3015,2756,2490, 914 , 826 
241600,Poets Block,Hutt Valley,2040,1900,1747, 931 , 856 
241700,Brentwood (Upper Hutt City),Hutt Valley,1939,1791,1608, 924 , 829 
241800,Silverstream (Upper Hutt City),Hutt Valley,3091,2929,2774, 948 , 897 
241900,Elderslea,Hutt Valley,2925,2622,2386, 896 , 816 
242000,Trentham North,Hutt Valley,2802,2558,2349, 913 , 838 
242100,Totara Park,Hutt Valley,2338,2185,1970, 935 , 843 
242200,Trentham South,Hutt Valley,1363,Masked,1253, >950 , 919 
242300,Mangaroa,Hutt Valley,1754,1637,1516, 933 , 864 
242400,Ebdentown,Hutt Valley,2123,1969,1813, 927 , 854 
242500,Wallaceville,Hutt Valley,2023,1896,1688, 937 , 834 
242600,Maoribank,Hutt Valley,2737,2463,2217, 900 , 810 
242700,Te Marua,Hutt Valley,834,749,678, 898 , 813 
242800,Pinehaven,Hutt Valley,1627,1522,1414, 935 , 869 
242900,Clouston Park,Hutt Valley,1936,1757,1612, 908 , 833 
243000,Upper Hutt Central,Hutt Valley,540,503,465, 931 , 861 
243100,Belmont Park,Hutt Valley,290,Masked,248, >950 , 855 
243200,Maungaraki,Hutt Valley,3325,Masked,2985, >950 , 898 
243300,Korokoro,Hutt Valley,1212,1139,1073, 940 , 885 
243400,Kelson,Hutt Valley,2348,2211,2081, 942 , 886 
243500,Normandale,Hutt Valley,1766,Masked,1619, >950 , 917 
243600,Belmont (Lower Hutt City),Hutt Valley,2297,2157,2006, 939 , 873 
243700,Petone Central,Hutt Valley,803,Masked,732, >950 , 912 
243800,Tirohanga,Hutt Valley,1102,1013,939, 919 , 852 
243900,Manor Park,Hutt Valley,433,Masked,390, >950 , 901 
244000,Alicetown-Melling,Hutt Valley,2303,Masked,2078, >950 , 902 
244100,Taita North,Hutt Valley,2605,2301,2083, 883 , 800 
244200,Boulcott,Hutt Valley,2339,Masked,2118, >950 , 906 
244300,Hutt Central North,Hutt Valley,943,895,813, 949 , 862 
244400,Avalon West,Hutt Valley,2411,2263,2127, 939 , 882 
244500,Stokes Valley Central,Hutt Valley,1797,1593,1415, 886 , 787 
244600,Taita South,Hutt Valley,2567,2161,1902, 842 , 741 
244700,Petone East,Hutt Valley,3464,Masked,3153, >950 , 910 
244800,Hutt Central South,Hutt Valley,2937,Masked,2698, >950 , 919 
244900,Stokes Valley North,Hutt Valley,2992,2707,2456, 905 , 821 
245000,Petone Esplanade,Hutt Valley,2214,Masked,2008, >950 , 907 
245100,Epuni West,Hutt Valley,2783,2615,2460, 940 , 884 
245200,Avalon East,Hutt Valley,2099,1903,1721, 907 , 820 
245300,Woburn,Hutt Valley,1561,Masked,1408, >950 , 902 
245400,Naenae Central,Hutt Valley,2873,2532,2233, 881 , 777 
245500,Waterloo West,Hutt Valley,2063,Masked,1899, >950 , 921 
245600,Epuni East,Hutt Valley,2538,2367,2209, 933 , 870 
245700,Gracefield,Hutt Valley,142,132,123, 930 , 866 
245800,Moera,Hutt Valley,1400,1284,1155, 917 , 825 
245900,Delaney,Hutt Valley,2121,1779,1535, 839 , 724 
246000,Waiwhetu,Hutt Valley,3734,3483,3227, 933 , 864 
246100,Waterloo East,Hutt Valley,2674,2475,2326, 926 , 870 
246200,Naenae North,Hutt Valley,2128,1827,1597, 859 , 750 
246300,Manuka,Hutt Valley,1575,1440,1327, 914 , 843 
246400,Naenae South,Hutt Valley,2156,1861,1592, 863 , 738 
246600,Arakura,Hutt Valley,2284,2000,1783, 876 , 781 
246700,Eastern Bays ,Hutt Valley,1863,Masked,1714, >950 , 920 
246800,Pencarrow,Hutt Valley,574,496,438, 864 , 763 
246900,Wainuiomata West,Hutt Valley,3109,2795,2516, 899 , 809 
247000,Glendale,Hutt Valley,3397,2957,2632, 870 , 775 
247100,Wainuiomata Central,Hutt Valley,1540,1371,1244, 890 , 808 
247200,Eastbourne,Hutt Valley,2417,Masked,2277, >950 , 942 
247300,Homedale East,Hutt Valley,2552,2249,2020, 881 , 792 
247400,Homedale West,Hutt Valley,2228,1903,1693, 854 , 760 
247500,Makara-Ohariu,Capital and Coast,903,843,782, 934 , 866 
247600,Tawa North,Capital and Coast,2630,Masked,2385, >950 , 907 
247700,Linden,Capital and Coast,2688,2508,2303, 933 , 857 
247800,Tawa South,Capital and Coast,2951,Masked,2704, >950 , 916 
247900,Tawa Central,Capital and Coast,2368,Masked,2132, >950 , 900 
248000,Grenada North,Capital and Coast,2111,2000,1891, 947 , 896 
248100,Churton Park North,Capital and Coast,3886,Masked,3584, >950 , 922 
248200,Takapu-Horokiwi,Capital and Coast,246,Masked,216, >950 , 878 
248300,Churton Park South,Capital and Coast,2912,Masked,Masked, >950 , >950 
248400,Johnsonville West,Capital and Coast,2981,Masked,2748, >950 , 922 
248500,Grenada Village,Capital and Coast,1472,Masked,1348, >950 , 916 
248600,Johnsonville North,Capital and Coast,2719,Masked,2542, >950 , 935 
248700,Paparangi,Capital and Coast,2510,Masked,2306, >950 , 919 
248800,Ngaio North,Capital and Coast,2144,Masked,Masked, >950 , >950 
248900,Johnsonville Central,Capital and Coast,2487,2345,2216, 943 , 891 
249000,Broadmeadows,Capital and Coast,1480,Masked,1390, >950 , 939 
249100,Crofton Downs,Capital and Coast,1380,Masked,Masked, >950 , >950 
249200,Johnsonville South,Capital and Coast,1637,1525,1455, 932 , 889 
249300,Khandallah Reserve,Capital and Coast,1880,Masked,Masked, >950 , >950 
249400,Karori Park,Capital and Coast,3795,Masked,3443, >950 , 907 
249500,Newlands North,Capital and Coast,3153,Masked,2881, >950 , 914 
249600,Ngaio South,Capital and Coast,2703,Masked,Masked, >950 , >950 
249700,Newlands South,Capital and Coast,3500,Masked,3148, >950 , 899 
249800,Woodridge,Capital and Coast,1508,Masked,1426, >950 , 946 
249900,Karori North,Capital and Coast,2247,Masked,Masked, >950 , >950 
250000,Khandallah North,Capital and Coast,2366,Masked,Masked, >950 , >950 
250100,Wilton,Capital and Coast,1891,Masked,1731, >950 , 915 
250200,Khandallah South,Capital and Coast,1760,Masked,Masked, >950 , >950 
250300,Wadestown,Capital and Coast,3410,Masked,Masked, >950 , >950 
250400,Karori South,Capital and Coast,3756,Masked,Masked, >950 , >950 
250500,Onslow,Capital and Coast,1598,Masked,Masked, >950 , >950 
250600,Karori East,Capital and Coast,3220,Masked,3053, >950 , 948 
250700,Pipitea-Kaiwharawhara,Capital and Coast,827,Masked,759, >950 , 918 
250800,Northland (Wellington City),Capital and Coast,2994,Masked,Masked, >950 , >950 
250900,Thorndon,Capital and Coast,3558,Masked,Masked, >950 , >950 
251000,Wellington Botanic Gardens,Capital and Coast,904,Masked,Masked, >950 , >950 
251100,Kelburn,Capital and Coast,1853,Masked,Masked, >950 , >950 
251200,Aro Valley,Capital and Coast,3145,Masked,2921, >950 , 929 
251300,Wellington University,Capital and Coast,1334,Masked,1215, >950 , 911 
251400,Wellington Central,Capital and Coast,2870,Masked,2652, >950 , 924 
251500,Brooklyn North,Capital and Coast,1898,Masked,Masked, >950 , >950 
251600,Dixon Street,Capital and Coast,4006,Masked,3727, >950 , 930 
251700,Vivian West,Capital and Coast,2937,Masked,2722, >950 , 927 
251800,Courtenay,Capital and Coast,1538,Masked,1412, >950 , 918 
251900,Brooklyn East,Capital and Coast,2396,Masked,2236, >950 , 933 
252000,Mount Cook West,Capital and Coast,3660,Masked,3272, >950 , 894 
252100,Vivian East,Capital and Coast,2044,Masked,1924, >950 , 941 
252200,Brooklyn South,Capital and Coast,1574,Masked,1459, >950 , 927 
252300,Oriental Bay,Capital and Coast,1324,Masked,1227, >950 , 927 
252400,Mount Cook East,Capital and Coast,2303,Masked,2087, >950 , 906 
252500,Mount Victoria,Capital and Coast,4011,Masked,3694, >950 , 921 
252600,Roseneath ,Capital and Coast,1635,1536,1456, 939 , 891 
252700,Owhiro Bay,Capital and Coast,1788,Masked,1605, >950 , 898 
252800,Kingston-Mornington-Vogeltown,Capital and Coast,2748,Masked,2517, >950 , 916 
252900,Newtown North,Capital and Coast,1873,1758,1644, 939 , 878 
253000,Newtown West,Capital and Coast,3029,Masked,2756, >950 , 910 
253100,Hataitai North,Capital and Coast,3465,Masked,3233, >950 , 933 
253200,Evans Bay,Capital and Coast,998,Masked,918, >950 , 920 
253300,Berhampore,Capital and Coast,3377,3135,2887, 928 , 855 
253400,Hataitai South,Capital and Coast,1294,Masked,1194, >950 , 923 
253500,Maupuia,Capital and Coast,1408,Masked,1268, >950 , 901 
253600,Newtown South,Capital and Coast,3150,2971,2767, 943 , 878 
253700,Kilbirnie Central,Capital and Coast,2444,2294,2125, 939 , 869 
253800,Island Bay West,Capital and Coast,2853,Masked,2633, >950 , 923 
253900,Melrose,Capital and Coast,1130,Masked,1023, >950 , 905 
254000,Island Bay East,Capital and Coast,3200,Masked,2950, >950 , 922 
254100,Miramar North,Capital and Coast,1172,1098,1011, 937 , 863 
254200,Kilbirnie East,Capital and Coast,1797,1688,1562, 939 , 869 
254300,Lyall Bay,Capital and Coast,2243,Masked,2027, >950 , 904 
254400,Miramar Central,Capital and Coast,1712,1619,1523, 946 , 890 
254500,Southgate,Capital and Coast,1007,Masked,904, >950 , 898 
254600,Karaka Bay-Worser Bay,Capital and Coast,1359,Masked,1282, >950 , 943 
254700,Houghton Bay,Capital and Coast,1425,Masked,1301, >950 , 913 
254800,Miramar East,Capital and Coast,2519,Masked,2301, >950 , 913 
254900,Miramar South,Capital and Coast,3021,Masked,2706, >950 , 896 
255100,Strathmore (Wellington City),Capital and Coast,3300,3047,2793, 923 , 846 
255200,Seatoun,Capital and Coast,1999,Masked,Masked, >950 , >950 
255300,Kopuaranga,Wairarapa,814,732,666, 899 , 818 
255400,Upper Plain,Wairarapa,1108,1033,940, 932 , 848 
255500,Opaki,Wairarapa,1039,Masked,957, >950 , 921 
255600,Ngaumutawa,Wairarapa,1417,1285,1143, 907 , 807 
255700,Solway North,Wairarapa,2001,1779,1572, 889 , 786 
255800,Lansdowne West,Wairarapa,1467,1343,1206, 915 , 822 
255900,Masterton Central,Wairarapa,637,538,462, 845 , 725 
256000,Kuripuni,Wairarapa,1444,1310,1209, 907 , 837 
256100,Douglas Park,Wairarapa,1761,1605,1401, 911 , 796 
256200,Solway South,Wairarapa,3258,2916,2506, 895 , 769 
256300,Lansdowne East,Wairarapa,2527,2281,2044, 903 , 809 
256400,Cameron and Soldiers Park,Wairarapa,1901,1692,1445, 890 , 760 
256500,Whareama,Wairarapa,1154,1011,894, 876 , 775 
256600,Homebush-Te Ore Ore,Wairarapa,985,883,805, 896 , 817 
256700,McJorrow Park,Wairarapa,1355,1111,848, 820 , 626 
256800,Mount Holdsworth,Wairarapa,1645,1446,1313, 879 , 798 
256900,Carterton North,Wairarapa,2329,2151,1964, 924 , 843 
257000,Kokotau,Wairarapa,1060,939,830, 886 , 783 
257100,Carterton South,Wairarapa,2630,2371,2109, 902 , 802 
257200,Gladstone (Carterton District),Wairarapa,744,692,619, 930 , 832 
257300,Tauherenikau,Wairarapa,1278,1162,1073, 909 , 840 
257400,Kahutara,Wairarapa,912,847,736, 929 , 807 
257500,Featherston,Wairarapa,2257,1985,1739, 879 , 770 
257700,Greytown,Wairarapa,2350,2162,2014, 920 , 857 
257800,Aorangi Forest,Wairarapa,1357,1272,1174, 937 , 865 
257900,Martinborough,Wairarapa,1612,1517,1422, 941 , 882 
300300,Golden Bay/Mohua,Nelson Marlborough,2125,1619,1427, 762 , 672 
300500,Takaka,Nelson Marlborough,1179,913,787, 774 , 668 
300600,Pohara-Abel Tasman,Nelson Marlborough,1390,1040,918, 748 , 660 
300700,Takaka Hills,Nelson Marlborough,1042,777,683, 746 , 655 
300800,Kaiteriteri-Riwaka,Nelson Marlborough,1537,Masked,1375, >950 , 895 
300900,Upper Moutere,Nelson Marlborough,1657,1207,1080, 728 , 652 
301000,Lower Moutere,Nelson Marlborough,1384,1137,1030, 822 , 744 
301100,Motueka North,Nelson Marlborough,2084,1778,1628, 853 , 781 
301200,Motueka West,Nelson Marlborough,2141,1739,1515, 812 , 708 
301300,Motueka East,Nelson Marlborough,2659,2323,2147, 874 , 807 
301500,Golden Downs,Nelson Marlborough,1594,1255,1084, 787 , 680 
301600,Moutere Hills,Nelson Marlborough,3060,2685,2487, 877 , 813 
301700,Ruby Bay-Mapua,Nelson Marlborough,2377,2139,1998, 900 , 841 
301800,Murchison-Nelson Lakes,Nelson Marlborough,1149,931,860, 810 , 748 
302000,Islands Tasman District,Nelson Marlborough,88,66,62, 750 , 705 
302100,Waimea West,Nelson Marlborough,967,915,853, 946 , 882 
302200,Appleby,Nelson Marlborough,649,605,549, 932 , 846 
302300,Wakefield,Nelson Marlborough,2144,1793,1596, 836 , 744 
302400,Richmond West (Tasman District),Nelson Marlborough,1536,1414,1315, 921 , 856 
302500,Wakefield Rural,Nelson Marlborough,1121,943,833, 841 , 743 
302600,Brightwater,Nelson Marlborough,1744,1514,1352, 868 , 775 
302700,Hope,Nelson Marlborough,783,729,658, 931 , 840 
302800,Richmond Central (Tasman District),Nelson Marlborough,1618,1422,1292, 879 , 799 
302900,Ben Cooper Park,Nelson Marlborough,1936,1747,1597, 902 , 825 
303000,Richmond South (Tasman District),Nelson Marlborough,791,719,658, 909 , 832 
303100,Wilkes Park,Nelson Marlborough,1972,1786,1655, 906 , 839 
303200,Templemore,Nelson Marlborough,1830,Masked,1634, >950 , 893 
303300,Easby Park,Nelson Marlborough,2232,1975,1760, 885 , 789 
303400,Fairose,Nelson Marlborough,1611,1516,1445, 941 , 897 
303500,Aniseed Valley,Nelson Marlborough,397,352,313, 887 , 788 
303600,Nelson Rural,Nelson Marlborough,1695,1444,1309, 852 , 772 
303800,Marybank,Nelson Marlborough,982,865,811, 881 , 826 
303900,Port Nelson,Nelson Marlborough,41,Masked,Masked, >950 , >950 
304000,Nelson Airport,Nelson Marlborough,89,68,52, 764 , 584 
304100,Tahunanui,Nelson Marlborough,2313,1978,1749, 855 , 756 
304200,Britannia,Nelson Marlborough,1561,1413,1296, 905 , 830 
304300,Atawhai,Nelson Marlborough,2503,2315,2178, 925 , 870 
304400,Broadgreen-Monaco,Nelson Marlborough,2140,1882,1708, 879 , 798 
304500,Washington,Nelson Marlborough,2322,2026,1775, 873 , 764 
304600,Tahuna Hills,Nelson Marlborough,2657,2359,2178, 888 , 820 
304700,Nelson Central-Trafalgar,Nelson Marlborough,672,630,567, 938 , 844 
304800,The Wood,Nelson Marlborough,2665,2461,2266, 923 , 850 
304900,Toi Toi,Nelson Marlborough,1326,1187,1082, 895 , 816 
305000,Nayland,Nelson Marlborough,1740,1588,1441, 913 , 828 
305100,Aldinga,Nelson Marlborough,2817,2600,2431, 923 , 863 
305200,Victory,Nelson Marlborough,1309,1137,1028, 869 , 785 
305300,Rutherford,Nelson Marlborough,2277,2154,2001, 946 , 879 
305400,Maitlands,Nelson Marlborough,1865,1651,1500, 885 , 804 
305500,Maitai,Nelson Marlborough,1133,1045,958, 922 , 846 
305600,Grampians,Nelson Marlborough,2161,1909,1722, 883 , 797 
305700,Saxton,Nelson Marlborough,64,Masked,Masked, >950 , >950 
305800,Suffolk,Nelson Marlborough,2486,2209,2055, 889 , 827 
305900,Omaio,Nelson Marlborough,3226,2908,2693, 901 , 835 
306000,Enner Glynn,Nelson Marlborough,2554,2298,2062, 900 , 807 
306100,Daelyn,Nelson Marlborough,982,Masked,890, >950 , 906 
306200,The Brook,Nelson Marlborough,1554,1406,1275, 905 , 820 
306300,Marlborough Sounds West,Nelson Marlborough,1717,1368,1183, 797 , 689 
306500,Marlborough Sounds East,Nelson Marlborough,1616,1407,1288, 871 , 797 
306600,Upper Wairau ,Nelson Marlborough,1654,1476,1343, 892 , 812 
306700,Waikawa (Marlborough District),Nelson Marlborough,1396,1227,1145, 879 , 820 
306800,Waitohi (Marlborough District),Nelson Marlborough,2828,2428,2203, 859 , 779 
306900,Tuamarina,Nelson Marlborough,1121,973,899, 868 , 802 
307000,Awatere,Nelson Marlborough,1319,1207,1076, 915 , 816 
307100,Renwick,Nelson Marlborough,2013,1812,1670, 900 , 830 
307200,Lower Wairau ,Nelson Marlborough,1076,Masked,Masked, >950 , >950 
307300,Woodbourne,Nelson Marlborough,1967,Masked,1800, >950 , 915 
307400,Spring Creek-Grovetown,Nelson Marlborough,914,867,792, 949 , 867 
307500,Springlands,Nelson Marlborough,3126,2929,2749, 937 , 879 
307600,Yelverton,Nelson Marlborough,2243,2043,1884, 911 , 840 
307700,Mayfield,Nelson Marlborough,1385,Masked,1247, >950 , 900 
307800,Whitney West,Nelson Marlborough,2143,1976,1798, 922 , 839 
307900,Blenheim Central,Nelson Marlborough,1099,Masked,1036, >950 , 943 
308000,Riversdale-Islington,Nelson Marlborough,1886,1698,1522, 900 , 807 
308100,Whitney East,Nelson Marlborough,2025,1850,1689, 914 , 834 
308200,Redwoodtown West,Nelson Marlborough,2285,1992,1802, 872 , 789 
308300,Witherlea West,Nelson Marlborough,2491,2323,2194, 933 , 881 
308400,Redwoodtown East,Nelson Marlborough,2355,2142,1980, 910 , 841 
308500,Riverlands,Nelson Marlborough,438,Masked,Masked, >950 , >950 
308600,Witherlea East,Nelson Marlborough,2348,2184,2035, 930 , 867 
308800,Kaikoura Ranges,Canterbury,1422,1228,1107, 864 , 778 
308900,Kaikoura,Canterbury,1996,1719,1584, 861 , 794 
309000,Karamea,West Coast,693,512,426, 739 , 615 
309200,Westport North,West Coast,1675,1438,1281, 859 , 765 
309300,Westport Rural,West Coast,1184,1032,938, 872 , 792 
309400,Westport South,West Coast,2172,1897,1709, 873 , 787 
309500,Buller Coalfields,West Coast,799,632,567, 791 , 710 
309600,Charleston (Buller District),West Coast,456,389,357, 853 , 783 
309700,Inangahua,West Coast,661,495,378, 749 , 572 
309800,Reefton,West Coast,872,694,556, 796 , 638 
309900,Barrytown,West Coast,869,694,618, 799 , 711 
310000,Runanga,West Coast,1028,838,718, 815 , 698 
310100,Cobden,West Coast,1361,1145,992, 841 , 729 
310200,Blaketown,West Coast,749,638,562, 852 , 750 
310300,Greymouth Central,West Coast,957,865,795, 904 , 831 
