SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
136100,Grafton,Auckland,5-11,44,26,21,NA,NA,NA,NA,59%,48%,NA,NA
136200,Eden Park,Auckland,12+,"1,526","1,427","1,422","1,352","1,062",320,116,94%,93%,79%,36%
136200,Eden Park,Auckland,5-11,128,113,86,NA,NA,NA,NA,88%,67%,NA,NA
136300,Sandringham North,Auckland,12+,"3,497","3,259","3,235","3,054","2,393",712,246,93%,93%,78%,35%
136300,Sandringham North,Auckland,5-11,357,275,186,NA,Masked,NA,NA,77%,52%,>95%,NA
136400,Parnell West,Auckland,12+,"4,492","4,145","4,057","3,939","3,023","1,058",444,92%,90%,77%,42%
136400,Parnell West,Auckland,5-11,170,123,78,NA,NA,NA,NA,72%,46%,NA,NA
136500,New Lynn South,Waitemata,12+,"4,036","3,727","3,687","3,475","2,498",874,292,92%,91%,72%,33%
136500,New Lynn South,Waitemata,5-11,476,310,188,NA,NA,NA,NA,65%,39%,NA,NA
136600,New Windsor North,Auckland,12+,"3,170","2,857","2,830","2,713","1,936",692,215,90%,89%,71%,31%
136600,New Windsor North,Auckland,5-11,311,196,116,NA,NA,NA,NA,63%,37%,NA,NA
136700,Titirangi South,Waitemata,12+,"3,552","3,258","3,234","3,047","2,393","1,221",477,92%,91%,79%,39%
136700,Titirangi South,Waitemata,5-11,338,243,171,NA,NA,NA,NA,72%,51%,NA,NA
136800,Owairaka East,Auckland,12+,"1,736","1,597","1,574","1,484","1,083",333,116,92%,91%,73%,35%
136800,Owairaka East,Auckland,5-11,218,139,79,NA,NA,NA,NA,64%,36%,NA,NA
136900,Eden Valley,Auckland,12+,"2,218","2,033","2,010","1,932","1,469",493,168,92%,91%,76%,34%
136900,Eden Valley,Auckland,5-11,142,110,81,NA,NA,NA,NA,77%,57%,NA,NA
137000,Sandringham Central,Auckland,12+,"2,214","2,032","2,020","1,922","1,430",446,179,92%,91%,74%,40%
137000,Sandringham Central,Auckland,5-11,259,180,122,NA,NA,NA,NA,69%,47%,NA,NA
137100,Glenavon,Auckland,12+,"2,770","2,465","2,437","2,288","1,509",472,128,89%,88%,66%,27%
137100,Glenavon,Auckland,5-11,353,167,81,NA,NA,NA,NA,47%,23%,NA,NA
137200,Blockhouse Bay North,Auckland,12+,"3,556","3,264","3,241","3,052","2,235",882,314,92%,91%,73%,36%
137200,Blockhouse Bay North,Auckland,5-11,376,231,130,NA,NA,NA,NA,61%,35%,NA,NA
137300,Green Bay North,Waitemata,12+,"1,679","1,554","1,541","1,456","1,129",538,247,93%,92%,78%,46%
137300,Green Bay North,Waitemata,5-11,181,132,75,NA,NA,NA,NA,73%,41%,NA,NA
137400,Parnell East,Auckland,12+,"3,382","3,091","3,077","2,926","2,441","1,241",483,91%,91%,83%,39%
137400,Parnell East,Auckland,5-11,231,171,130,NA,NA,NA,NA,74%,56%,NA,NA
137500,Laingholm,Waitemata,12+,"2,065","1,876","1,859","1,715","1,262",578,185,91%,90%,74%,32%
137500,Laingholm,Waitemata,5-11,250,167,107,NA,NA,NA,NA,67%,43%,NA,NA
137600,Sandringham West,Auckland,12+,"2,249","2,075","2,059","1,970","1,494",423,145,92%,92%,76%,34%
137600,Sandringham West,Auckland,5-11,239,189,128,NA,NA,NA,NA,79%,54%,NA,NA
137700,Mount Eden North East,Auckland,12+,"1,335","1,206","1,194","1,163",846,159,69,90%,89%,73%,43%
137700,Mount Eden North East,Auckland,5-11,57,40,26,NA,NA,NA,NA,70%,46%,NA,NA
137800,Mount Eden North,Auckland,12+,"3,254","2,975","2,962","2,843","2,221",816,364,91%,91%,78%,45%
137800,Mount Eden North,Auckland,5-11,192,143,101,NA,NA,NA,NA,74%,53%,NA,NA
137900,Wesley West,Auckland,12+,"3,094","2,720","2,666","2,504","1,541",447,112,88%,86%,62%,25%
137900,Wesley West,Auckland,5-11,381,195,109,NA,NA,NA,NA,51%,29%,NA,NA
138000,Green Bay South,Waitemata,12+,"2,754","2,562","2,547","2,424","1,906","1,049",503,93%,92%,79%,48%
138000,Green Bay South,Waitemata,5-11,236,155,96,NA,NA,NA,NA,66%,41%,NA,NA
138100,Balmoral,Auckland,12+,"2,968","2,782","2,757","2,595","2,017",677,227,94%,93%,78%,34%
138100,Balmoral,Auckland,5-11,314,253,166,NA,NA,NA,NA,81%,53%,NA,NA
138200,Sandringham East,Auckland,12+,"3,186","2,945","2,920","2,749","2,087",649,198,92%,92%,76%,31%
138200,Sandringham East,Auckland,5-11,325,264,172,NA,NA,NA,NA,81%,53%,NA,NA
138300,New Windsor South,Auckland,12+,"4,205","3,769","3,728","3,552","2,512",829,239,90%,89%,71%,29%
138300,New Windsor South,Auckland,5-11,448,253,144,NA,NA,NA,NA,56%,32%,NA,NA
138400,Mount Eden West,Auckland,12+,"3,194","2,977","2,966","2,751","2,187",839,301,93%,93%,79%,36%
138400,Mount Eden West,Auckland,5-11,303,241,174,NA,NA,NA,NA,80%,57%,NA,NA
138500,Newmarket,Auckland,12+,"4,137","3,727","3,711","3,551","2,716","1,050",490,90%,90%,76%,47%
138500,Newmarket,Auckland,5-11,189,132,98,NA,NA,NA,NA,70%,52%,NA,NA
138600,Blockhouse Bay North East,Auckland,12+,"2,174","1,976","1,967","1,856","1,359",470,148,91%,90%,73%,31%
138600,Blockhouse Bay North East,Auckland,5-11,196,122,54,NA,NA,NA,NA,62%,28%,NA,NA
138700,Epsom North,Auckland,12+,"3,502","3,166","3,141","2,948","2,224",887,328,90%,90%,75%,37%
138700,Epsom North,Auckland,5-11,188,140,92,NA,NA,NA,NA,74%,49%,NA,NA
138800,Wesley South,Auckland,12+,72,66,65,61,39,8,Masked,92%,90%,64%,38%
138900,Blockhouse Bay South,Auckland,12+,"4,153","3,844","3,816","3,624","2,735","1,139",436,93%,92%,75%,38%
138900,Blockhouse Bay South,Auckland,5-11,384,281,173,NA,NA,NA,NA,73%,45%,NA,NA
139000,Mount Eden East,Auckland,12+,"2,897","2,658","2,642","2,466","1,911",718,311,92%,91%,77%,43%
139000,Mount Eden East,Auckland,5-11,228,175,123,NA,NA,NA,NA,77%,54%,NA,NA
139100,Wesley East,Auckland,12+,"1,906","1,697","1,678","1,579","1,011",372,94,89%,88%,64%,25%
139100,Wesley East,Auckland,5-11,232,122,59,NA,NA,NA,NA,53%,25%,NA,NA
139200,Orakei West,Auckland,12+,"2,779","2,555","2,541","2,442","1,944",987,406,92%,91%,80%,41%
139200,Orakei West,Auckland,5-11,209,152,93,NA,NA,NA,NA,73%,44%,NA,NA
139300,Maungawhau,Auckland,12+,"2,709","2,506","2,498","2,331","1,823",634,250,93%,92%,78%,39%
139300,Maungawhau,Auckland,5-11,299,242,157,NA,NA,NA,NA,81%,53%,NA,NA
139400,Remuera West,Auckland,12+,"2,738","2,519","2,506","2,326","1,872",858,325,92%,92%,80%,38%
139400,Remuera West,Auckland,5-11,226,168,105,NA,NA,NA,NA,74%,46%,NA,NA
139500,Blockhouse Bay East,Auckland,12+,"2,451","2,251","2,240","2,147","1,667",735,264,92%,91%,78%,36%
139500,Blockhouse Bay East,Auckland,5-11,216,146,97,NA,NA,NA,NA,68%,45%,NA,NA
139600,Lynfield North,Auckland,12+,"3,228","2,959","2,943","2,818","2,225",973,361,92%,91%,79%,37%
139600,Lynfield North,Auckland,5-11,252,178,104,NA,NA,NA,NA,71%,41%,NA,NA
139700,Mount Roskill North,Auckland,12+,"3,533","3,214","3,187","3,096","2,363",856,276,91%,90%,76%,32%
139700,Mount Roskill North,Auckland,5-11,288,184,108,NA,NA,NA,NA,64%,38%,NA,NA
139800,Mount Roskill White Swan,Auckland,12+,"4,472","4,073","4,046","3,885","2,796",901,282,91%,90%,72%,31%
139800,Mount Roskill White Swan,Auckland,5-11,386,253,140,NA,NA,NA,NA,66%,36%,NA,NA
139900,Mount Eden South,Auckland,12+,"3,699","3,462","3,447","3,248","2,597",964,356,94%,93%,80%,37%
139900,Mount Eden South,Auckland,5-11,310,261,185,NA,NA,NA,NA,84%,60%,NA,NA
140000,Remuera Waitaramoa,Auckland,12+,"3,956","3,664","3,651","3,356","2,683","1,336",529,93%,92%,80%,40%
140000,Remuera Waitaramoa,Auckland,5-11,383,287,197,NA,NA,NA,NA,75%,51%,NA,NA
140100,Orakei East,Auckland,12+,"2,643","2,408","2,387","2,279","1,660",787,322,91%,90%,73%,41%
140100,Orakei East,Auckland,5-11,230,137,82,NA,NA,NA,NA,60%,36%,NA,NA
140200,Epsom Central-North,Auckland,12+,"3,828","3,483","3,467","3,245","2,457",982,367,91%,91%,76%,37%
140200,Epsom Central-North,Auckland,5-11,312,212,144,NA,NA,NA,NA,68%,46%,NA,NA
140300,Mount St John,Auckland,12+,"3,575","3,204","3,172","3,008","2,280",939,376,90%,89%,76%,40%
140300,Mount St John,Auckland,5-11,212,135,78,NA,NA,NA,NA,64%,37%,NA,NA
140400,Mount Roskill Central North,Auckland,12+,"3,115","2,834","2,803","2,667","1,877",652,169,91%,90%,70%,26%
140400,Mount Roskill Central North,Auckland,5-11,281,154,87,NA,NA,NA,NA,55%,31%,NA,NA
140500,Remuera North,Auckland,12+,"3,375","3,147","3,138","2,906","2,383","1,129",439,93%,93%,82%,39%
140500,Remuera North,Auckland,5-11,326,268,181,NA,NA,NA,NA,82%,56%,NA,NA
140600,Three Kings West,Auckland,12+,"2,052","1,846","1,816","1,695","1,140",382,114,90%,88%,67%,30%
140600,Three Kings West,Auckland,5-11,233,124,76,NA,NA,NA,NA,53%,33%,NA,NA
140700,Mount Roskill Central South,Auckland,12+,"2,002","1,799","1,781","1,679","1,044",288,95,90%,89%,62%,33%
140700,Mount Roskill Central South,Auckland,5-11,278,146,65,NA,NA,NA,NA,53%,23%,NA,NA
140800,Epsom Central-South,Auckland,12+,"3,922","3,606","3,593","3,381","2,611","1,057",380,92%,92%,77%,36%
140800,Epsom Central-South,Auckland,5-11,312,226,137,NA,NA,NA,NA,72%,44%,NA,NA
140900,Lynfield South,Auckland,12+,"4,288","3,983","3,960","3,758","2,897","1,127",358,93%,92%,77%,32%
140900,Lynfield South,Auckland,5-11,373,270,190,NA,NA,NA,NA,72%,51%,NA,NA
141000,Remuera South,Auckland,12+,"3,888","3,600","3,580","3,331","2,606","1,131",403,93%,92%,78%,36%
141000,Remuera South,Auckland,5-11,309,204,142,NA,NA,NA,NA,66%,46%,NA,NA
141100,Mission Bay,Auckland,12+,"4,281","3,889","3,871","3,696","2,934","1,476",630,91%,90%,79%,43%
141100,Mission Bay,Auckland,5-11,345,225,164,NA,NA,NA,NA,65%,48%,NA,NA
141200,Three Kings East,Auckland,12+,"1,445","1,328","1,320","1,279","1,030",366,132,92%,91%,81%,36%
141200,Three Kings East,Auckland,5-11,104,75,52,NA,NA,NA,NA,72%,50%,NA,NA
141300,Mount Roskill South,Auckland,12+,"2,977","2,744","2,725","2,643","2,094",931,413,92%,92%,79%,44%
141300,Mount Roskill South,Auckland,5-11,228,160,94,NA,NA,NA,NA,70%,41%,NA,NA
141500,Epsom East,Auckland,12+,"2,797","2,556","2,546","2,431","1,898",849,388,91%,91%,78%,46%
141500,Epsom East,Auckland,5-11,182,135,87,NA,NA,NA,NA,74%,48%,NA,NA
141600,Remuera Waiata,Auckland,12+,"2,855","2,666","2,653","2,431","2,060","1,114",433,93%,93%,85%,39%
141600,Remuera Waiata,Auckland,5-11,196,152,99,NA,NA,NA,NA,78%,51%,NA,NA
141700,Epsom South,Auckland,12+,"2,296","2,134","2,129","2,043","1,636",673,272,93%,93%,80%,40%
141700,Epsom South,Auckland,5-11,155,140,102,NA,NA,NA,NA,90%,66%,NA,NA
141800,Kohimarama,Auckland,12+,"4,014","3,710","3,691","3,497","2,908","1,527",690,92%,92%,83%,45%
141800,Kohimarama,Auckland,5-11,385,308,214,NA,NA,NA,NA,80%,56%,NA,NA
141900,Meadowbank West,Auckland,12+,"2,599","2,423","2,418","2,250","1,872",885,435,93%,93%,83%,49%
141900,Meadowbank West,Auckland,5-11,337,253,164,NA,NA,NA,NA,75%,49%,NA,NA
142000,Hillsborough North (Auckland),Auckland,12+,"3,682","3,369","3,343","3,218","2,500","1,173",545,91%,91%,78%,46%
142000,Hillsborough North (Auckland),Auckland,5-11,277,169,107,NA,NA,NA,NA,61%,39%,NA,NA
142100,Hillsborough West (Auckland),Auckland,12+,"3,490","3,197","3,182","3,062","2,264",718,218,92%,91%,74%,30%
142100,Hillsborough West (Auckland),Auckland,5-11,262,199,140,NA,NA,NA,NA,76%,53%,NA,NA
142200,Greenlane North,Auckland,12+,"4,226","3,912","3,892","3,713","2,807",997,339,93%,92%,76%,34%
142200,Greenlane North,Auckland,5-11,344,251,161,NA,NA,NA,NA,73%,47%,NA,NA
142300,Waikowhai North,Auckland,12+,"3,158","2,837","2,808","2,631","1,749",534,147,90%,89%,66%,28%
142300,Waikowhai North,Auckland,5-11,401,215,106,NA,NA,NA,NA,54%,26%,NA,NA
142400,Remuera East,Auckland,12+,"2,549","2,407","2,397","2,213","1,814",848,338,94%,94%,82%,40%
142400,Remuera East,Auckland,5-11,301,243,155,NA,NA,NA,NA,81%,51%,NA,NA
142500,Waikowhai South,Auckland,12+,"1,914","1,774","1,768","1,701","1,299",504,150,93%,92%,76%,30%
142500,Waikowhai South,Auckland,5-11,143,89,53,NA,NA,NA,NA,62%,37%,NA,NA
142600,Royal Oak West (Auckland),Auckland,12+,"2,513","2,287","2,277","2,197","1,704",785,370,91%,91%,78%,47%
142600,Royal Oak West (Auckland),Auckland,5-11,191,139,87,NA,NA,NA,NA,73%,46%,NA,NA
142700,Saint Heliers West,Auckland,12+,"3,397","3,172","3,155","2,962","2,423","1,342",590,93%,93%,82%,44%
142700,Saint Heliers West,Auckland,5-11,361,282,192,NA,NA,NA,NA,78%,53%,NA,NA
142800,One Tree Hill,Auckland,12+,"4,048","3,770","3,746","3,594","2,785",974,374,93%,93%,77%,38%
142800,One Tree Hill,Auckland,5-11,415,292,194,NA,NA,NA,NA,70%,47%,NA,NA
142900,Hillsborough East (Auckland),Auckland,12+,"2,300","2,144","2,127","2,036","1,532",514,144,93%,92%,75%,28%
142900,Hillsborough East (Auckland),Auckland,5-11,244,168,106,NA,NA,NA,NA,69%,43%,NA,NA
143000,Saint Heliers North,Auckland,12+,"3,854","3,565","3,553","3,339","2,745","1,574",693,93%,92%,82%,44%
143000,Saint Heliers North,Auckland,5-11,344,259,195,NA,NA,NA,NA,75%,57%,NA,NA
143100,Remuera Abbotts Park,Auckland,12+,"3,623","3,331","3,313","3,128","2,442",917,395,92%,91%,78%,43%
143100,Remuera Abbotts Park,Auckland,5-11,313,232,148,NA,NA,NA,NA,74%,47%,NA,NA
143200,Meadowbank East,Auckland,12+,"2,383","2,204","2,198","2,079","1,663",648,267,92%,92%,80%,41%
143200,Meadowbank East,Auckland,5-11,275,235,161,NA,NA,NA,NA,85%,59%,NA,NA
143300,Ellerslie Central,Auckland,12+,"3,054","2,812","2,795","2,681","2,085",773,301,92%,92%,78%,39%
143300,Ellerslie Central,Auckland,5-11,293,224,148,NA,NA,NA,NA,76%,51%,NA,NA
143400,Royal Oak East (Auckland),Auckland,12+,"2,662","2,435","2,422","2,338","1,865",751,302,91%,91%,80%,40%
143400,Royal Oak East (Auckland),Auckland,5-11,188,149,97,NA,NA,NA,NA,79%,52%,NA,NA
143500,Saint Heliers South,Auckland,12+,"3,869","3,598","3,575","3,337","2,693","1,314",558,93%,92%,81%,42%
143500,Saint Heliers South,Auckland,5-11,363,284,196,NA,NA,NA,NA,78%,54%,NA,NA
143600,Hillsborough South (Auckland),Auckland,12+,"2,624","2,417","2,399","2,308","1,748",743,271,92%,91%,76%,36%
143600,Hillsborough South (Auckland),Auckland,5-11,216,174,111,NA,NA,NA,NA,81%,51%,NA,NA
143700,Saint Johns West,Auckland,12+,"2,970","2,734","2,714","2,563","2,063","1,007",399,92%,91%,80%,40%
143700,Saint Johns West,Auckland,5-11,276,212,148,NA,NA,NA,NA,77%,54%,NA,NA
143800,Greenlane South,Auckland,12+,"3,619","3,328","3,312","3,171","2,499","1,002",469,92%,92%,79%,47%
143800,Greenlane South,Auckland,5-11,312,224,139,NA,NA,NA,NA,72%,45%,NA,NA
143900,Remuera Waiatarua,Auckland,12+,"2,219","2,066","2,051","1,946","1,520",548,234,93%,92%,78%,43%
143900,Remuera Waiatarua,Auckland,5-11,257,199,141,NA,NA,NA,NA,77%,55%,NA,NA
144000,Glendowie North,Auckland,12+,"3,945","3,735","3,720","3,381","2,827","1,401",489,95%,94%,84%,35%
144000,Glendowie North,Auckland,5-11,507,397,307,NA,NA,NA,NA,78%,61%,NA,NA
144100,Onehunga West,Auckland,12+,"3,473","3,238","3,217","3,056","2,348",928,321,93%,93%,77%,35%
144100,Onehunga West,Auckland,5-11,305,227,146,NA,NA,NA,NA,74%,48%,NA,NA
144200,Ellerslie West,Auckland,12+,202,181,180,170,124,36,16,90%,89%,73%,44%
144300,Onehunga North,Auckland,12+,"3,326","3,089","3,063","2,914","2,243",799,322,93%,92%,77%,40%
144300,Onehunga North,Auckland,5-11,383,270,182,NA,NA,NA,NA,70%,48%,NA,NA
144400,Ellerslie East,Auckland,12+,"2,707","2,488","2,476","2,350","1,830",628,229,92%,91%,78%,36%
144400,Ellerslie East,Auckland,5-11,327,246,182,NA,NA,NA,NA,75%,56%,NA,NA
144500,Saint Johns East,Auckland,12+,"2,585","2,368","2,355","2,228","1,656",487,215,92%,91%,74%,44%
144500,Saint Johns East,Auckland,5-11,293,193,138,NA,NA,NA,NA,66%,47%,NA,NA
144600,Oneroa West,Auckland,12+,"1,349","1,204","1,189","1,151",837,524,178,89%,88%,73%,34%
144600,Oneroa West,Auckland,5-11,95,53,34,NA,NA,NA,NA,56%,36%,NA,NA
144700,Glen Innes West,Auckland,12+,"3,785","3,403","3,344","3,118","1,969",655,205,90%,88%,63%,31%
144700,Glen Innes West,Auckland,5-11,535,284,144,NA,NA,NA,NA,53%,27%,NA,NA
144800,Ellerslie South,Auckland,12+,"2,263","2,091","2,084","1,992","1,591",526,199,92%,92%,80%,38%
144800,Ellerslie South,Auckland,5-11,264,199,137,NA,NA,NA,NA,75%,52%,NA,NA
144900,Stonefields West,Auckland,12+,"1,922","1,810","1,806","1,699","1,368",567,215,94%,94%,81%,38%
144900,Stonefields West,Auckland,5-11,240,193,150,NA,NA,NA,NA,80%,62%,NA,NA
145000,Onehunga Central,Auckland,12+,"3,005","2,777","2,761","2,646","2,007",675,237,92%,92%,76%,35%
145000,Onehunga Central,Auckland,5-11,263,174,100,NA,NA,NA,NA,66%,38%,NA,NA
145100,Glendowie South,Auckland,12+,"4,088","3,770","3,751","3,473","2,762","1,418",679,92%,92%,80%,48%
145100,Glendowie South,Auckland,5-11,418,316,212,NA,NA,NA,NA,76%,51%,NA,NA
145200,Oranga,Auckland,12+,"2,472","2,232","2,202","2,055","1,301",408,126,90%,89%,63%,31%
145200,Oranga,Auckland,5-11,322,176,83,NA,NA,NA,NA,55%,26%,NA,NA
145300,Mount Wellington North West,Auckland,12+,"2,914","2,679","2,667","2,606","2,142","1,032",498,92%,92%,82%,48%
145300,Mount Wellington North West,Auckland,5-11,185,137,85,NA,NA,NA,NA,74%,46%,NA,NA
145400,Panmure Glen Innes Industrial,Auckland,12+,372,310,306,293,200,61,16,83%,82%,68%,26%
145500,Onehunga-Te Papapa Industrial,Auckland,12+,"1,179","1,065","1,051","1,022",757,266,95,90%,89%,74%,36%
145500,Onehunga-Te Papapa Industrial,Auckland,5-11,91,43,20,NA,NA,NA,NA,47%,22%,NA,NA
145600,Te Papapa,Auckland,12+,"2,917","2,700","2,677","2,535","1,865",574,197,93%,92%,74%,34%
145600,Te Papapa,Auckland,5-11,308,212,122,NA,NA,NA,NA,69%,40%,NA,NA
145700,Stonefields East,Auckland,12+,"1,671","1,538","1,530","1,465","1,203",481,237,92%,92%,82%,49%
145700,Stonefields East,Auckland,5-11,199,150,107,NA,NA,NA,NA,75%,54%,NA,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,12+,"4,063","3,732","3,668","3,376","2,222",711,228,92%,90%,66%,32%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,5-11,556,309,155,NA,NA,NA,NA,56%,28%,NA,NA
145900,Penrose,Auckland,12+,"1,149","1,041","1,034","1,012",821,472,286,91%,90%,81%,61%
145900,Penrose,Auckland,5-11,62,37,19,NA,NA,NA,NA,60%,31%,NA,NA
146000,Mount Wellington North East,Auckland,12+,"1,898","1,765","1,754","1,681","1,308",410,150,93%,92%,78%,37%
146000,Mount Wellington North East,Auckland,5-11,185,146,85,NA,NA,NA,NA,79%,46%,NA,NA
146100,Mangere Bridge Ambury,Counties Manukau,12+,"3,085","2,838","2,816","2,652","1,962",942,343,92%,91%,74%,36%
146100,Mangere Bridge Ambury,Counties Manukau,5-11,399,279,163,NA,NA,NA,NA,70%,41%,NA,NA
146200,Mount Wellington Ferndale,Auckland,12+,"3,735","3,448","3,427","3,277","2,347",670,217,92%,92%,72%,32%
146200,Mount Wellington Ferndale,Auckland,5-11,362,220,122,NA,NA,NA,NA,61%,34%,NA,NA
146300,Point England,Auckland,12+,"4,174","3,708","3,631","3,359","1,931",721,212,89%,87%,57%,29%
146300,Point England,Auckland,5-11,614,273,123,NA,NA,NA,NA,44%,20%,NA,NA
146400,Bucklands Beach North,Counties Manukau,12+,"2,853","2,626","2,614","2,448","1,897",979,417,92%,92%,77%,43%
146400,Bucklands Beach North,Counties Manukau,5-11,277,218,164,NA,NA,NA,NA,79%,59%,NA,NA
146500,Mount Wellington East,Auckland,12+,"2,388","2,153","2,129","2,033","1,500",415,158,90%,89%,74%,38%
146500,Mount Wellington East,Auckland,5-11,228,124,64,NA,NA,NA,NA,54%,28%,NA,NA
146600,Mount Wellington West,Auckland,12+,"2,803","2,580","2,560","2,422","1,737",516,171,92%,91%,72%,33%
146600,Mount Wellington West,Auckland,5-11,288,202,109,NA,NA,NA,NA,70%,38%,NA,NA
146700,Panmure West,Auckland,12+,286,257,255,248,172,68,18,90%,89%,69%,26%
146800,Mangere Bridge,Counties Manukau,12+,"2,609","2,380","2,351","2,219","1,630",742,312,91%,90%,73%,42%
146800,Mangere Bridge,Counties Manukau,5-11,325,209,118,NA,NA,NA,NA,64%,36%,NA,NA
146900,Oneroa East-Palm Beach,Auckland,12+,"1,211","1,065","1,051","1,013",737,447,200,88%,87%,73%,45%
146900,Oneroa East-Palm Beach,Auckland,5-11,85,47,28,NA,NA,NA,NA,55%,33%,NA,NA
147000,Tamaki,Auckland,12+,"3,761","3,320","3,259","3,071","1,953",724,223,88%,87%,64%,31%
147000,Tamaki,Auckland,5-11,462,219,106,NA,NA,NA,NA,47%,23%,NA,NA
147100,Panmure East,Auckland,12+,"3,116","2,869","2,837","2,717","1,929",743,282,92%,91%,71%,38%
147100,Panmure East,Auckland,5-11,230,127,67,NA,NA,NA,NA,55%,29%,NA,NA
147200,Mount Wellington Central,Auckland,12+,"4,524","4,133","4,108","3,949","2,928",973,285,91%,91%,74%,29%
147200,Mount Wellington Central,Auckland,5-11,393,287,170,NA,NA,NA,NA,73%,43%,NA,NA
147400,Sylvia Park,Auckland,12+,117,107,106,103,80,20,11,91%,91%,78%,55%
147500,Mangere Mountain View,Counties Manukau,12+,"3,680","3,283","3,235","3,001","1,981",765,257,89%,88%,66%,34%
147500,Mangere Mountain View,Counties Manukau,5-11,501,271,123,NA,NA,NA,NA,54%,25%,NA,NA
147600,Surfdale,Auckland,12+,"1,959","1,727","1,705","1,633","1,112",587,215,88%,87%,68%,37%
147600,Surfdale,Auckland,5-11,138,80,45,NA,NA,NA,NA,58%,33%,NA,NA
147800,Half Moon Bay West,Counties Manukau,12+,"2,639","2,446","2,431","2,291","1,790",931,399,93%,92%,78%,43%
147800,Half Moon Bay West,Counties Manukau,5-11,267,196,125,NA,NA,NA,NA,73%,47%,NA,NA
147900,Auckland Airport,Counties Manukau,12+,571,483,473,447,254,95,28,85%,83%,57%,29%
147900,Auckland Airport,Counties Manukau,5-11,80,28,16,NA,NA,NA,NA,35%,20%,NA,NA
148000,Eastern Beach,Counties Manukau,12+,"2,137","1,940","1,933","1,787","1,363",702,279,91%,90%,76%,40%
148000,Eastern Beach,Counties Manukau,5-11,166,122,77,NA,NA,NA,NA,73%,46%,NA,NA
148100,Sunnyhills West-Pakuranga North,Counties Manukau,12+,"3,000","2,747","2,732","2,565","1,956",916,369,92%,91%,76%,40%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,5-11,294,228,152,NA,NA,NA,NA,78%,52%,NA,NA
148200,Favona North,Counties Manukau,12+,"2,605","2,269","2,238","2,078","1,295",494,116,87%,86%,62%,23%
148200,Favona North,Counties Manukau,5-11,349,158,60,NA,NA,NA,NA,45%,17%,NA,NA
148300,Bucklands Beach Central,Counties Manukau,12+,"1,943","1,777","1,763","1,599","1,171",535,203,91%,91%,73%,38%
148300,Bucklands Beach Central,Counties Manukau,5-11,194,145,100,NA,NA,NA,NA,75%,52%,NA,NA
148400,Farm Cove,Counties Manukau,12+,"2,257","2,105","2,090","1,942","1,502",717,301,93%,93%,77%,42%
148400,Farm Cove,Counties Manukau,5-11,249,193,142,NA,NA,NA,NA,78%,57%,NA,NA
148500,Mangere North,Counties Manukau,12+,"1,934","1,692","1,657","1,522",833,269,56,87%,86%,55%,21%
148500,Mangere North,Counties Manukau,5-11,285,128,58,NA,NA,NA,NA,45%,20%,NA,NA
148600,Favona West,Counties Manukau,12+,"2,966","2,669","2,615","2,393","1,402",412,99,90%,88%,59%,24%
148600,Favona West,Counties Manukau,5-11,511,253,111,NA,NA,NA,NA,50%,22%,NA,NA
148700,Ostend,Auckland,12+,"1,912","1,676","1,652","1,585","1,116",630,248,88%,86%,70%,39%
148700,Ostend,Auckland,5-11,138,77,48,NA,NA,NA,NA,56%,35%,NA,NA
148800,Half Moon Bay North East,Counties Manukau,12+,"2,042","1,859","1,850","1,689","1,258",547,181,91%,91%,74%,33%
148800,Half Moon Bay North East,Counties Manukau,5-11,270,184,111,NA,NA,NA,NA,68%,41%,NA,NA
148900,Mangere West,Counties Manukau,12+,"3,692","3,173","3,102","2,861","1,547",527,121,86%,84%,54%,23%
148900,Mangere West,Counties Manukau,5-11,623,279,105,NA,NA,NA,NA,45%,17%,NA,NA
149000,Pakuranga West,Counties Manukau,12+,"3,797","3,470","3,432","3,295","2,371","1,005",418,91%,90%,72%,42%
149000,Pakuranga West,Counties Manukau,5-11,377,233,140,NA,NA,NA,NA,62%,37%,NA,NA
149100,Mount Wellington South West,Auckland,12+,"2,671","2,438","2,413","2,301","1,584",404,100,91%,90%,69%,25%
149100,Mount Wellington South West,Auckland,5-11,250,143,84,NA,NA,NA,NA,57%,34%,NA,NA
149200,Sunnyhills East,Counties Manukau,12+,"3,086","2,875","2,854","2,695","2,068","1,002",501,93%,92%,77%,50%
149200,Sunnyhills East,Counties Manukau,5-11,343,238,160,NA,NA,NA,NA,69%,47%,NA,NA
149300,Half Moon Bay South East,Counties Manukau,12+,"2,795","2,566","2,553","2,380","1,712",629,219,92%,91%,72%,35%
149300,Half Moon Bay South East,Counties Manukau,5-11,363,223,119,NA,NA,NA,NA,61%,33%,NA,NA
149400,Favona East,Counties Manukau,12+,"3,404","3,050","3,002","2,748","1,664",618,146,90%,88%,61%,24%
149400,Favona East,Counties Manukau,5-11,444,232,118,NA,NA,NA,NA,52%,27%,NA,NA
149500,Mount Wellington South East,Auckland,12+,"2,749","2,442","2,395","2,236","1,361",423,118,89%,87%,61%,28%
