SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
131600,Grey Lynn North,Auckland,5-11,251,201,35,NA,NA,80%,14%,NA
131700,Avondale West (Auckland),Auckland,12+,"3,414",Masked,Masked,"2,935","1,939",>95%,>95%,66%
131700,Avondale West (Auckland),Auckland,5-11,409,207,16,NA,NA,51%,<5%,NA
131800,Freemans Bay,Auckland,12+,"4,007",Masked,Masked,"3,578","2,821",>95%,>95%,79%
131800,Freemans Bay,Auckland,5-11,210,140,20,NA,NA,67%,10%,NA
131900,Mount Albert West,Auckland,12+,"2,324",Masked,Masked,"2,021","1,520",>95%,>95%,75%
131900,Mount Albert West,Auckland,5-11,279,188,16,NA,NA,67%,6%,NA
132000,Avondale North (Auckland),Auckland,12+,"3,883",Masked,Masked,"3,405","2,483",>95%,>95%,73%
132000,Avondale North (Auckland),Auckland,5-11,392,238,24,NA,NA,61%,6%,NA
132100,Grey Lynn West,Auckland,12+,"2,616",Masked,Masked,"2,259","1,725",>95%,>95%,76%
132100,Grey Lynn West,Auckland,5-11,267,189,25,NA,NA,71%,9%,NA
132200,Mount Albert North,Auckland,12+,"3,337",Masked,Masked,"2,894","2,187",>95%,>95%,76%
132200,Mount Albert North,Auckland,5-11,480,342,27,NA,NA,71%,6%,NA
132300,New Lynn North,Waitemata,12+,"2,743",Masked,Masked,"2,347","1,539",>95%,>95%,66%
132300,New Lynn North,Waitemata,5-11,328,176,7,NA,NA,54%,<5%,NA
132400,Victoria Park ,Auckland,12+,"2,338",Masked,Masked,"2,646","1,620",>95%,>95%,61%
132400,Victoria Park ,Auckland,5-11,107,81,Masked,NA,NA,76%,<5%,NA
132500,Konini,Waitemata,12+,"3,013",Masked,Masked,"2,502","1,853",>95%,>95%,74%
132500,Konini,Waitemata,5-11,426,257,21,NA,NA,60%,<5%,NA
132600,New Lynn North West,Waitemata,12+,"2,677",Masked,Masked,"2,338","1,610",>95%,>95%,69%
132600,New Lynn North West,Waitemata,5-11,283,181,17,NA,NA,64%,6%,NA
132700,Hobson Ridge North,Auckland,12+,"2,028",Masked,Masked,"2,237","1,423",>95%,>95%,64%
132700,Hobson Ridge North,Auckland,5-11,41,26,0,NA,NA,63%,<5%,NA
132800,Grey Lynn Central,Auckland,12+,"3,127",Masked,Masked,"2,828","2,217",>95%,>95%,78%
132800,Grey Lynn Central,Auckland,5-11,236,171,38,NA,NA,72%,16%,NA
132900,Fruitvale,Waitemata,12+,"2,498",Masked,Masked,"2,198","1,549",>95%,>95%,70%
132900,Fruitvale,Waitemata,5-11,281,181,13,NA,NA,64%,<5%,NA
133000,Devonport,Waitemata,12+,"3,178",Masked,Masked,"2,722","2,214",>95%,>95%,81%
133000,Devonport,Waitemata,5-11,296,203,6,NA,NA,69%,<5%,NA
133100,Avondale Central (Auckland),Auckland,12+,"2,588",Masked,Masked,"2,276","1,641",>95%,>95%,72%
133100,Avondale Central (Auckland),Auckland,5-11,217,137,Masked,NA,NA,63%,<5%,NA
133200,Queen Street,Auckland,12+,"1,667",Masked,Masked,"1,728","1,080",>95%,>95%,62%
133300,Quay Street-Customs Street,Auckland,12+,"1,889",Masked,Masked,"1,997","1,228",>95%,>95%,61%
133300,Quay Street-Customs Street,Auckland,5-11,101,Masked,21,NA,NA,>95%,21%,NA
133400,Hobson Ridge Central,Auckland,12+,"2,154",Masked,Masked,"2,417","1,437",>95%,>95%,59%
133400,Hobson Ridge Central,Auckland,5-11,77,54,Masked,NA,NA,70%,<5%,NA
133500,Grey Lynn East,Auckland,12+,"1,742",Masked,Masked,"1,629","1,225",>95%,>95%,75%
133500,Grey Lynn East,Auckland,5-11,90,57,7,NA,NA,63%,8%,NA
133600,Morningside (Auckland),Auckland,12+,"3,390",Masked,Masked,"3,044","2,286",>95%,>95%,75%
133600,Morningside (Auckland),Auckland,5-11,214,171,10,NA,NA,80%,<5%,NA
133700,Shortland Street,Auckland,12+,"1,745",Masked,Masked,"1,723","1,156",>95%,>95%,67%
133800,Hobson Ridge South,Auckland,12+,"1,305",Masked,Masked,"1,525",920,>95%,>95%,60%
133800,Hobson Ridge South,Auckland,5-11,45,23,Masked,NA,NA,51%,<5%,NA
133900,New Lynn Central,Waitemata,12+,515,Masked,Masked,488,319,>95%,>95%,65%
134000,Cheltenham,Waitemata,12+,"1,867",Masked,Masked,"1,603","1,360",>95%,>95%,85%
134000,Cheltenham,Waitemata,5-11,182,126,9,NA,NA,69%,<5%,NA
134100,Queen Street South West,Auckland,12+,"1,431",Masked,Masked,"1,562",976,>95%,>95%,62%
134100,Queen Street South West,Auckland,5-11,40,22,0,NA,NA,55%,<5%,NA
134200,Mount Albert Central,Auckland,12+,"3,140",Masked,Masked,"2,729","2,203",>95%,>95%,81%
134200,Mount Albert Central,Auckland,5-11,344,244,28,NA,NA,71%,8%,NA
134300,Karangahape,Auckland,12+,"2,129",Masked,Masked,"2,092","1,533",>95%,>95%,73%
134300,Karangahape,Auckland,5-11,63,36,Masked,NA,NA,57%,6%,NA
134400,Kingsland,Auckland,12+,"2,943",Masked,Masked,"2,682","2,041",>95%,>95%,76%
134400,Kingsland,Auckland,5-11,194,155,13,NA,NA,80%,7%,NA
134500,Anzac Avenue,Auckland,12+,"2,662",Masked,Masked,"2,853","1,925",>95%,>95%,67%
134600,Waima-Woodlands Park,Waitemata,12+,"2,150",Masked,Masked,"1,742","1,325",>95%,>95%,76%
134600,Waima-Woodlands Park,Waitemata,5-11,375,264,24,NA,NA,70%,6%,NA
134700,Kaurilands,Waitemata,12+,"2,703",Masked,Masked,"2,263","1,732",>95%,>95%,77%
134700,Kaurilands,Waitemata,5-11,376,259,12,NA,NA,69%,<5%,NA
134800,Auckland-University,Auckland,12+,87,Masked,Masked,98,58,>95%,>95%,59%
134900,New Lynn Seabrook,Waitemata,12+,"2,495",Masked,Masked,"2,105","1,487",>95%,>95%,71%
134900,New Lynn Seabrook,Waitemata,5-11,289,180,16,NA,NA,62%,6%,NA
135000,Avondale South (Auckland),Auckland,12+,"3,578",Masked,Masked,"3,163","2,238",>95%,>95%,71%
135000,Avondale South (Auckland),Auckland,5-11,360,233,18,NA,NA,65%,5%,NA
135100,Symonds Street North West,Auckland,12+,"1,893",Masked,Masked,"2,276","1,362",>95%,>95%,60%
135200,Mount Albert South,Auckland,12+,"2,226",Masked,Masked,"1,947","1,536",>95%,>95%,79%
135200,Mount Albert South,Auckland,5-11,189,130,19,NA,NA,69%,10%,NA
135300,Symonds Street West,Auckland,12+,"2,123",Masked,Masked,"2,713","1,571",>95%,>95%,58%
135300,Symonds Street West,Auckland,5-11,63,39,Masked,NA,NA,62%,<5%,NA
135400,West Lynn,Waitemata,12+,"2,655",Masked,Masked,"2,261","1,755",>95%,>95%,78%
135400,West Lynn,Waitemata,5-11,339,226,29,NA,NA,67%,9%,NA
135500,Owairaka West,Auckland,12+,"2,398",Masked,Masked,"2,214","1,560",>95%,>95%,70%
135500,Owairaka West,Auckland,5-11,261,166,Masked,NA,NA,64%,<5%,NA
135600,New Lynn Central South,Waitemata,12+,"2,649",Masked,Masked,"2,258","1,536",>95%,>95%,68%
135600,New Lynn Central South,Waitemata,5-11,253,165,9,NA,NA,65%,<5%,NA
135700,The Strand,Auckland,12+,"1,287",Masked,Masked,"1,352",876,>95%,>95%,65%
135800,St Lukes,Auckland,12+,"1,887",Masked,Masked,"1,661","1,173",>95%,>95%,71%
135800,St Lukes,Auckland,5-11,161,115,18,NA,NA,71%,11%,NA
135900,Symonds Street East,Auckland,12+,"1,923",Masked,Masked,"2,174","1,370",>95%,>95%,63%
136000,Eden Terrace,Auckland,12+,"4,264",Masked,Masked,"4,158","3,007",>95%,>95%,72%
136000,Eden Terrace,Auckland,5-11,85,66,Masked,NA,NA,78%,<5%,NA
136100,Grafton,Auckland,12+,"1,495",Masked,Masked,"1,412","1,081",>95%,>95%,77%
136100,Grafton,Auckland,5-11,46,25,8,NA,NA,54%,17%,NA
136200,Eden Park,Auckland,12+,"1,425",Masked,Masked,"1,266",976,>95%,>95%,77%
136200,Eden Park,Auckland,5-11,140,113,11,NA,NA,81%,8%,NA
136300,Sandringham North,Auckland,12+,"3,239",Masked,Masked,"2,878","2,244",>95%,>95%,78%
136300,Sandringham North,Auckland,5-11,382,276,28,NA,NA,72%,7%,NA
136400,Parnell West,Auckland,12+,"4,115",Masked,Masked,"3,822","2,855",>95%,>95%,75%
136400,Parnell West,Auckland,5-11,168,113,16,NA,NA,67%,10%,NA
136500,New Lynn South,Waitemata,12+,"3,795",Masked,Masked,"3,260","2,285",>95%,>95%,70%
136500,New Lynn South,Waitemata,5-11,467,300,27,NA,NA,64%,6%,NA
136600,New Windsor North,Auckland,12+,"2,941",Masked,Masked,"2,556","1,767",>95%,>95%,69%
136600,New Windsor North,Auckland,5-11,318,196,12,NA,NA,62%,<5%,NA
136700,Titirangi South,Waitemata,12+,"3,445",Masked,"3,262","2,844","2,256",>95%,95%,79%
136700,Titirangi South,Waitemata,5-11,379,229,20,NA,NA,60%,5%,NA
136800,Owairaka East,Auckland,12+,"1,586",Masked,Masked,"1,400","1,010",>95%,>95%,72%
136800,Owairaka East,Auckland,5-11,236,141,11,NA,NA,60%,<5%,NA
136900,Eden Valley,Auckland,12+,"2,042",Masked,Masked,"1,814","1,352",>95%,>95%,75%
136900,Eden Valley,Auckland,5-11,158,107,16,NA,NA,68%,10%,NA
137000,Sandringham Central,Auckland,12+,"2,059",Masked,Masked,"1,822","1,343",>95%,>95%,74%
137000,Sandringham Central,Auckland,5-11,256,184,11,NA,NA,72%,<5%,NA
137100,Glenavon,Auckland,12+,"2,530",Masked,Masked,"2,046","1,348",>95%,>95%,66%
137100,Glenavon,Auckland,5-11,365,153,8,NA,NA,42%,<5%,NA
137200,Blockhouse Bay North,Auckland,12+,"3,387",Masked,Masked,"2,881","2,092",>95%,>95%,73%
137200,Blockhouse Bay North,Auckland,5-11,395,235,23,NA,NA,59%,6%,NA
137300,Green Bay North,Waitemata,12+,"1,603",Masked,Masked,"1,362","1,041",>95%,>95%,76%
137300,Green Bay North,Waitemata,5-11,201,126,12,NA,NA,63%,6%,NA
137400,Parnell East,Auckland,12+,"3,229",Masked,Masked,"2,867","2,333",>95%,>95%,81%
137400,Parnell East,Auckland,5-11,243,178,23,NA,NA,73%,9%,NA
137500,Laingholm,Waitemata,12+,"1,964",Masked,"1,852","1,588","1,185",>95%,94%,75%
137500,Laingholm,Waitemata,5-11,281,165,15,NA,NA,59%,5%,NA
137600,Sandringham West,Auckland,12+,"2,069",Masked,Masked,"1,890","1,396",>95%,>95%,74%
137600,Sandringham West,Auckland,5-11,246,188,14,NA,NA,76%,6%,NA
137700,Mount Eden North East,Auckland,12+,"1,165",Masked,Masked,"1,100",767,>95%,>95%,70%
137700,Mount Eden North East,Auckland,5-11,45,34,Masked,NA,NA,76%,<5%,NA
137800,Mount Eden North,Auckland,12+,"3,124",Masked,Masked,"2,728","2,116",>95%,>95%,78%
137800,Mount Eden North,Auckland,5-11,186,134,Masked,NA,NA,72%,<5%,NA
137900,Wesley West,Auckland,12+,"2,878",Masked,"2,671","2,269","1,360",>95%,93%,60%
137900,Wesley West,Auckland,5-11,402,176,9,NA,NA,44%,<5%,NA
138000,Green Bay South,Waitemata,12+,"2,670",Masked,Masked,"2,279","1,812",>95%,>95%,80%
138000,Green Bay South,Waitemata,5-11,242,156,7,NA,NA,64%,<5%,NA
138100,Balmoral,Auckland,12+,"2,783",Masked,Masked,"2,474","1,905",>95%,>95%,77%
138100,Balmoral,Auckland,5-11,324,251,21,NA,NA,77%,6%,NA
138200,Sandringham East,Auckland,12+,"2,900",Masked,Masked,"2,596","1,934",>95%,>95%,74%
138200,Sandringham East,Auckland,5-11,344,242,24,NA,NA,70%,7%,NA
138300,New Windsor South,Auckland,12+,"3,847",Masked,Masked,"3,300","2,307",>95%,>95%,70%
138300,New Windsor South,Auckland,5-11,477,238,21,NA,NA,50%,<5%,NA
138400,Mount Eden West,Auckland,12+,"2,906",Masked,Masked,"2,522","2,027",>95%,>95%,80%
138400,Mount Eden West,Auckland,5-11,371,249,23,NA,NA,67%,6%,NA
138500,Newmarket,Auckland,12+,"3,601",Masked,Masked,"3,367","2,486",>95%,>95%,74%
138500,Newmarket,Auckland,5-11,204,131,16,NA,NA,64%,8%,NA
138600,Blockhouse Bay North East,Auckland,12+,"2,012",Masked,Masked,"1,763","1,234",>95%,>95%,70%
138600,Blockhouse Bay North East,Auckland,5-11,219,119,Masked,NA,NA,54%,<5%,NA
138700,Epsom North,Auckland,12+,"3,215",Masked,Masked,"2,776","2,053",>95%,>95%,74%
138700,Epsom North,Auckland,5-11,222,144,9,NA,NA,65%,<5%,NA
138800,Wesley South,Auckland,12+,66,Masked,Masked,59,38,>95%,>95%,64%
138900,Blockhouse Bay South,Auckland,12+,"3,928",Masked,Masked,"3,370","2,544",>95%,>95%,75%
138900,Blockhouse Bay South,Auckland,5-11,411,280,31,NA,NA,68%,8%,NA
139000,Mount Eden East,Auckland,12+,"2,667",Masked,Masked,"2,317","1,798",>95%,>95%,78%
139000,Mount Eden East,Auckland,5-11,249,171,19,NA,NA,69%,8%,NA
139100,Wesley East,Auckland,12+,"1,781",Masked,Masked,"1,461",897,>95%,>95%,61%
139100,Wesley East,Auckland,5-11,257,124,9,NA,NA,48%,<5%,NA
139200,Orakei West,Auckland,12+,"2,676",Masked,"2,542","2,329","1,838",>95%,95%,79%
139200,Orakei West,Auckland,5-11,201,151,14,NA,NA,75%,7%,NA
139300,Maungawhau,Auckland,12+,"2,492",Masked,Masked,"2,193","1,700",>95%,>95%,78%
139300,Maungawhau,Auckland,5-11,324,237,24,NA,NA,73%,7%,NA
139400,Remuera West,Auckland,12+,"2,608",Masked,Masked,"2,218","1,721",>95%,>95%,78%
139400,Remuera West,Auckland,5-11,220,163,17,NA,NA,74%,8%,NA
139500,Blockhouse Bay East,Auckland,12+,"2,317",Masked,Masked,"1,984","1,514",>95%,>95%,76%
139500,Blockhouse Bay East,Auckland,5-11,196,136,Masked,NA,NA,69%,<5%,NA
139600,Lynfield North,Auckland,12+,"2,997",Masked,Masked,"2,677","2,067",>95%,>95%,77%
139600,Lynfield North,Auckland,5-11,276,185,9,NA,NA,67%,<5%,NA
139700,Mount Roskill North,Auckland,12+,"3,324",Masked,Masked,"2,960","2,221",>95%,>95%,75%
139700,Mount Roskill North,Auckland,5-11,271,177,13,NA,NA,65%,<5%,NA
139800,Mount Roskill White Swan,Auckland,12+,"4,066",Masked,Masked,"3,633","2,593",>95%,>95%,71%
139800,Mount Roskill White Swan,Auckland,5-11,407,250,15,NA,NA,61%,<5%,NA
139900,Mount Eden South,Auckland,12+,"3,441",Masked,Masked,"3,053","2,421",>95%,>95%,79%
139900,Mount Eden South,Auckland,5-11,334,264,31,NA,NA,79%,9%,NA
140000,Remuera Waitaramoa,Auckland,12+,"3,694",Masked,Masked,"3,151","2,510",>95%,>95%,80%
140000,Remuera Waitaramoa,Auckland,5-11,405,259,31,NA,NA,64%,8%,NA
140100,Orakei East,Auckland,12+,"2,507",Masked,"2,361","2,105","1,561",>95%,94%,74%
140100,Orakei East,Auckland,5-11,233,132,14,NA,NA,57%,6%,NA
140200,Epsom Central-North,Auckland,12+,"3,553",Masked,Masked,"3,047","2,310",>95%,>95%,76%
140200,Epsom Central-North,Auckland,5-11,325,189,18,NA,NA,58%,6%,NA
140300,Mount St John,Auckland,12+,"3,417","3,239","3,202","2,778","2,081",95%,94%,75%
140300,Mount St John,Auckland,5-11,213,131,17,NA,NA,62%,8%,NA
140400,Mount Roskill Central North,Auckland,12+,"2,836",Masked,Masked,"2,521","1,774",>95%,>95%,70%
140400,Mount Roskill Central North,Auckland,5-11,269,147,10,NA,NA,55%,<5%,NA
140500,Remuera North,Auckland,12+,"3,238",Masked,Masked,"2,779","2,263",>95%,>95%,81%
140500,Remuera North,Auckland,5-11,357,262,26,NA,NA,73%,7%,NA
140600,Three Kings West,Auckland,12+,"1,891",Masked,Masked,"1,582","1,062",>95%,>95%,67%
140600,Three Kings West,Auckland,5-11,243,111,Masked,NA,NA,46%,<5%,NA
140700,Mount Roskill Central South,Auckland,12+,"1,812",Masked,Masked,"1,483",904,>95%,>95%,61%
140700,Mount Roskill Central South,Auckland,5-11,259,141,8,NA,NA,54%,<5%,NA
140800,Epsom Central-South,Auckland,12+,"3,692",Masked,Masked,"3,153","2,457",>95%,>95%,78%
140800,Epsom Central-South,Auckland,5-11,330,218,13,NA,NA,66%,<5%,NA
140900,Lynfield South,Auckland,12+,"4,024",Masked,Masked,"3,585","2,704",>95%,>95%,75%
140900,Lynfield South,Auckland,5-11,353,262,21,NA,NA,74%,6%,NA
141000,Remuera South,Auckland,12+,"3,610",Masked,Masked,"3,163","2,449",>95%,>95%,77%
141000,Remuera South,Auckland,5-11,348,199,19,NA,NA,57%,5%,NA
141100,Mission Bay,Auckland,12+,"4,069",Masked,"3,865","3,517","2,761",>95%,95%,79%
141100,Mission Bay,Auckland,5-11,338,224,36,NA,NA,66%,11%,NA
141200,Three Kings East,Auckland,12+,"1,346",Masked,Masked,"1,215",958,>95%,>95%,79%
141200,Three Kings East,Auckland,5-11,108,74,Masked,NA,NA,69%,<5%,NA
141300,Mount Roskill South,Auckland,12+,"2,775",Masked,Masked,"2,519","1,932",>95%,>95%,77%
141300,Mount Roskill South,Auckland,5-11,231,154,8,NA,NA,67%,<5%,NA
141500,Epsom East,Auckland,12+,"2,536",Masked,Masked,"2,249","1,737",>95%,>95%,77%
141500,Epsom East,Auckland,5-11,196,127,9,NA,NA,65%,<5%,NA
141600,Remuera Waiata,Auckland,12+,"2,681",Masked,Masked,"2,321","1,953",>95%,>95%,84%
141600,Remuera Waiata,Auckland,5-11,228,148,15,NA,NA,65%,7%,NA
141700,Epsom South,Auckland,12+,"2,162",Masked,Masked,"1,941","1,529",>95%,>95%,79%
141700,Epsom South,Auckland,5-11,154,129,10,NA,NA,84%,6%,NA
141800,Kohimarama,Auckland,12+,"3,868",Masked,Masked,"3,353","2,780",>95%,>95%,83%
141800,Kohimarama,Auckland,5-11,417,313,36,NA,NA,75%,9%,NA
141900,Meadowbank West,Auckland,12+,"2,457",Masked,Masked,"2,140","1,786",>95%,>95%,83%
141900,Meadowbank West,Auckland,5-11,359,253,31,NA,NA,70%,9%,NA
142000,Hillsborough North (Auckland),Auckland,12+,"3,484",Masked,Masked,"3,073","2,333",>95%,>95%,76%
142000,Hillsborough North (Auckland),Auckland,5-11,281,170,11,NA,NA,60%,<5%,NA
142100,Hillsborough West (Auckland),Auckland,12+,"3,214",Masked,Masked,"2,908","2,119",>95%,>95%,73%
142100,Hillsborough West (Auckland),Auckland,5-11,265,180,12,NA,NA,68%,<5%,NA
142200,Greenlane North,Auckland,12+,"3,936",Masked,Masked,"3,575","2,673",>95%,>95%,75%
142200,Greenlane North,Auckland,5-11,360,244,20,NA,NA,68%,6%,NA
142300,Waikowhai North,Auckland,12+,"2,925",Masked,Masked,"2,449","1,630",>95%,>95%,67%
142300,Waikowhai North,Auckland,5-11,411,210,10,NA,NA,51%,<5%,NA
142400,Remuera East,Auckland,12+,"2,439",Masked,Masked,"2,111","1,737",>95%,>95%,82%
142400,Remuera East,Auckland,5-11,315,245,34,NA,NA,78%,11%,NA
142500,Waikowhai South,Auckland,12+,"1,746",Masked,Masked,"1,612","1,213",>95%,>95%,75%
142500,Waikowhai South,Auckland,5-11,147,92,7,NA,NA,63%,<5%,NA
142600,Royal Oak West (Auckland),Auckland,12+,"2,394",Masked,Masked,"2,099","1,615",>95%,>95%,77%
142600,Royal Oak West (Auckland),Auckland,5-11,192,131,10,NA,NA,68%,5%,NA
142700,Saint Heliers West,Auckland,12+,"3,279",Masked,Masked,"2,835","2,322",>95%,>95%,82%
142700,Saint Heliers West,Auckland,5-11,356,276,30,NA,NA,78%,8%,NA
142800,One Tree Hill,Auckland,12+,"3,785",Masked,Masked,"3,358","2,555",>95%,>95%,76%
142800,One Tree Hill,Auckland,5-11,387,285,37,NA,NA,74%,10%,NA
142900,Hillsborough East (Auckland),Auckland,12+,"2,124",Masked,Masked,"1,902","1,438",>95%,>95%,76%
142900,Hillsborough East (Auckland),Auckland,5-11,244,174,8,NA,NA,71%,<5%,NA
143000,Saint Heliers North,Auckland,12+,"3,709",Masked,Masked,"3,165","2,595",>95%,>95%,82%
143000,Saint Heliers North,Auckland,5-11,380,257,15,NA,NA,68%,<5%,NA
143100,Remuera Abbotts Park,Auckland,12+,"3,367",Masked,Masked,"2,994","2,313",>95%,>95%,77%
143100,Remuera Abbotts Park,Auckland,5-11,338,236,20,NA,NA,70%,6%,NA
143200,Meadowbank East,Auckland,12+,"2,197",Masked,Masked,"1,950","1,540",>95%,>95%,79%
143200,Meadowbank East,Auckland,5-11,285,235,21,NA,NA,82%,7%,NA
143300,Ellerslie Central,Auckland,12+,"2,914",Masked,Masked,"2,576","1,969",>95%,>95%,76%
143300,Ellerslie Central,Auckland,5-11,286,221,32,NA,NA,77%,11%,NA
143400,Royal Oak East (Auckland),Auckland,12+,"2,473",Masked,Masked,"2,252","1,770",>95%,>95%,79%
143400,Royal Oak East (Auckland),Auckland,5-11,194,142,Masked,NA,NA,73%,<5%,NA
143500,Saint Heliers South,Auckland,12+,"3,785",Masked,Masked,"3,158","2,567",>95%,>95%,81%
143500,Saint Heliers South,Auckland,5-11,408,282,26,NA,NA,69%,6%,NA
143600,Hillsborough South (Auckland),Auckland,12+,"2,519",Masked,Masked,"2,204","1,670",>95%,>95%,76%
143600,Hillsborough South (Auckland),Auckland,5-11,216,164,15,NA,NA,76%,7%,NA
143700,Saint Johns West,Auckland,12+,"2,783",Masked,Masked,"2,420","1,939",>95%,>95%,80%
143700,Saint Johns West,Auckland,5-11,280,204,17,NA,NA,73%,6%,NA
143800,Greenlane South,Auckland,12+,"3,413",Masked,Masked,"3,011","2,369",>95%,>95%,79%
143800,Greenlane South,Auckland,5-11,316,226,13,NA,NA,72%,<5%,NA
143900,Remuera Waiatarua,Auckland,12+,"2,071",Masked,Masked,"1,856","1,454",>95%,>95%,78%
143900,Remuera Waiatarua,Auckland,5-11,254,188,16,NA,NA,74%,6%,NA
144000,Glendowie North,Auckland,12+,"3,702",Masked,Masked,"3,125","2,686",>95%,>95%,86%
144000,Glendowie North,Auckland,5-11,537,381,40,NA,NA,71%,7%,NA
144100,Onehunga West,Auckland,12+,"3,302",Masked,Masked,"2,907","2,234",>95%,>95%,77%
144100,Onehunga West,Auckland,5-11,307,235,16,NA,NA,77%,5%,NA
144200,Ellerslie West,Auckland,12+,176,Masked,Masked,159,111,>95%,>95%,70%
144300,Onehunga North,Auckland,12+,"3,138",Masked,Masked,"2,784","2,130",>95%,>95%,77%
144300,Onehunga North,Auckland,5-11,381,270,12,NA,NA,71%,<5%,NA
144400,Ellerslie East,Auckland,12+,"2,552",Masked,Masked,"2,251","1,731",>95%,>95%,77%
144400,Ellerslie East,Auckland,5-11,311,260,25,NA,NA,84%,8%,NA
144500,Saint Johns East,Auckland,12+,"2,326",Masked,Masked,"2,072","1,521",>95%,>95%,73%
144500,Saint Johns East,Auckland,5-11,276,196,22,NA,NA,71%,8%,NA
144600,Oneroa West,Auckland,12+,"1,291","1,226","1,209","1,109",820,95%,94%,74%
144600,Oneroa West,Auckland,5-11,88,55,Masked,NA,NA,62%,<5%,NA
144700,Glen Innes West,Auckland,12+,"3,588",Masked,"3,367","2,805","1,817",>95%,94%,65%
144700,Glen Innes West,Auckland,5-11,538,265,27,NA,NA,49%,5%,NA
144800,Ellerslie South,Auckland,12+,"2,127",Masked,Masked,"1,946","1,510",>95%,>95%,78%
144800,Ellerslie South,Auckland,5-11,245,196,15,NA,NA,80%,6%,NA
144900,Stonefields West,Auckland,12+,"1,856",Masked,Masked,"1,632","1,307",>95%,>95%,80%
144900,Stonefields West,Auckland,5-11,242,180,34,NA,NA,74%,14%,NA
145000,Onehunga Central,Auckland,12+,"2,827",Masked,Masked,"2,523","1,909",>95%,>95%,76%
145000,Onehunga Central,Auckland,5-11,283,180,14,NA,NA,64%,<5%,NA
145100,Glendowie South,Auckland,12+,"3,914",Masked,Masked,"3,216","2,584",>95%,>95%,80%
145100,Glendowie South,Auckland,5-11,469,322,23,NA,NA,69%,<5%,NA
145200,Oranga,Auckland,12+,"2,345",Masked,Masked,"1,872","1,215",>95%,>95%,65%
145200,Oranga,Auckland,5-11,336,169,6,NA,NA,50%,<5%,NA
145300,Mount Wellington North West,Auckland,12+,"2,807",Masked,Masked,"2,496","2,024",>95%,>95%,81%
145300,Mount Wellington North West,Auckland,5-11,180,130,11,NA,NA,72%,6%,NA
145400,Panmure Glen Innes Industrial,Auckland,12+,347,320,314,274,187,92%,90%,68%
145500,Onehunga-Te Papapa Industrial,Auckland,12+,"1,093",Masked,Masked,975,696,>95%,>95%,71%
145500,Onehunga-Te Papapa Industrial,Auckland,5-11,87,47,10,NA,NA,54%,11%,NA
145600,Te Papapa,Auckland,12+,"2,717",Masked,Masked,"2,338","1,755",>95%,>95%,75%
145600,Te Papapa,Auckland,5-11,322,210,26,NA,NA,65%,8%,NA
145700,Stonefields East,Auckland,12+,"1,600",Masked,Masked,"1,415","1,142",>95%,>95%,81%
145700,Stonefields East,Auckland,5-11,194,159,25,NA,NA,82%,13%,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,12+,"3,789",Masked,Masked,"2,932","1,988",>95%,>95%,68%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,5-11,575,294,27,NA,NA,51%,<5%,NA
145900,Penrose,Auckland,12+,"1,101",Masked,"1,034",953,768,>95%,94%,81%
145900,Penrose,Auckland,5-11,67,38,Masked,NA,NA,57%,<5%,NA
146000,Mount Wellington North East,Auckland,12+,"1,716",Masked,Masked,"1,610","1,204",>95%,>95%,75%
146000,Mount Wellington North East,Auckland,5-11,171,136,9,NA,NA,80%,5%,NA
146100,Mangere Bridge Ambury,Counties Manukau,12+,"2,965",Masked,Masked,"2,506","1,890",>95%,>95%,75%
146100,Mangere Bridge Ambury,Counties Manukau,5-11,380,271,31,NA,NA,71%,8%,NA
146200,Mount Wellington Ferndale,Auckland,12+,"3,389",Masked,Masked,"3,091","2,195",>95%,>95%,71%
146200,Mount Wellington Ferndale,Auckland,5-11,364,216,11,NA,NA,59%,<5%,NA
146300,Point England,Auckland,12+,"3,917","3,697","3,601","2,890","1,712",94%,92%,59%
146300,Point England,Auckland,5-11,618,252,12,NA,NA,41%,<5%,NA
146400,Bucklands Beach North,Counties Manukau,12+,"2,691",Masked,Masked,"2,274","1,784",>95%,>95%,78%
146400,Bucklands Beach North,Counties Manukau,5-11,303,212,30,NA,NA,70%,10%,NA
146500,Mount Wellington East,Auckland,12+,"2,199",Masked,Masked,"1,945","1,379",>95%,>95%,71%
146500,Mount Wellington East,Auckland,5-11,232,127,8,NA,NA,55%,<5%,NA
146600,Mount Wellington West,Auckland,12+,"2,572",Masked,Masked,"2,232","1,590",>95%,>95%,71%
146600,Mount Wellington West,Auckland,5-11,274,192,9,NA,NA,70%,<5%,NA
146700,Panmure West,Auckland,12+,252,Masked,Masked,224,160,>95%,>95%,71%
146800,Mangere Bridge,Counties Manukau,12+,"2,494",Masked,"2,346","2,043","1,541",>95%,94%,75%
146800,Mangere Bridge,Counties Manukau,5-11,326,200,16,NA,NA,61%,<5%,NA
146900,Oneroa East-Palm Beach,Auckland,12+,"1,134","1,063","1,046",954,683,94%,92%,72%
146900,Oneroa East-Palm Beach,Auckland,5-11,89,46,Masked,NA,NA,52%,<5%,NA
147000,Tamaki,Auckland,12+,"3,502",Masked,"3,283","2,774","1,775",>95%,94%,64%
