SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
243200,Maungaraki,Hutt Valley,Pacific Peoples,12+,156,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243300,Korokoro,Hutt Valley,Maori,12+,96,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243400,Kelson,Hutt Valley,Maori,12+,184,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243400,Kelson,Hutt Valley,Maori,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243400,Kelson,Hutt Valley,Pacific Peoples,12+,117,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243500,Normandale,Hutt Valley,Maori,12+,133,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243600,Belmont (Lower Hutt City),Hutt Valley,Maori,12+,198,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243600,Belmont (Lower Hutt City),Hutt Valley,Pacific Peoples,12+,78,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243700,Petone Central,Hutt Valley,Maori,12+,155,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243700,Petone Central,Hutt Valley,Pacific Peoples,12+,57,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243800,Tirohanga,Hutt Valley,Maori,12+,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
243900,Manor Park,Hutt Valley,Maori,12+,53,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244000,Alicetown-Melling,Hutt Valley,Maori,12+,300,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244000,Alicetown-Melling,Hutt Valley,Maori,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244000,Alicetown-Melling,Hutt Valley,Pacific Peoples,12+,161,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244100,Taita North,Hutt Valley,Maori,12+,593,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244100,Taita North,Hutt Valley,Maori,5-11,101,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244100,Taita North,Hutt Valley,Pacific Peoples,12+,768,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244100,Taita North,Hutt Valley,Pacific Peoples,5-11,107,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244200,Boulcott,Hutt Valley,Maori,12+,211,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244200,Boulcott,Hutt Valley,Pacific Peoples,12+,113,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244300,Hutt Central North,Hutt Valley,Maori,12+,89,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244300,Hutt Central North,Hutt Valley,Pacific Peoples,12+,72,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244400,Avalon West,Hutt Valley,Maori,12+,238,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244400,Avalon West,Hutt Valley,Maori,5-11,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244400,Avalon West,Hutt Valley,Pacific Peoples,12+,221,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244500,Stokes Valley Central,Hutt Valley,Maori,12+,429,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244500,Stokes Valley Central,Hutt Valley,Maori,5-11,92,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244500,Stokes Valley Central,Hutt Valley,Pacific Peoples,12+,204,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244600,Taita South,Hutt Valley,Maori,12+,673,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244600,Taita South,Hutt Valley,Maori,5-11,119,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244600,Taita South,Hutt Valley,Pacific Peoples,12+,583,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244600,Taita South,Hutt Valley,Pacific Peoples,5-11,82,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244700,Petone East,Hutt Valley,Maori,12+,426,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244700,Petone East,Hutt Valley,Maori,5-11,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244700,Petone East,Hutt Valley,Pacific Peoples,12+,230,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244800,Hutt Central South,Hutt Valley,Maori,12+,199,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244800,Hutt Central South,Hutt Valley,Pacific Peoples,12+,53,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244900,Stokes Valley North,Hutt Valley,Maori,12+,463,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244900,Stokes Valley North,Hutt Valley,Maori,5-11,104,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244900,Stokes Valley North,Hutt Valley,Pacific Peoples,12+,282,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
244900,Stokes Valley North,Hutt Valley,Pacific Peoples,5-11,52,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245000,Petone Esplanade,Hutt Valley,Maori,12+,360,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245000,Petone Esplanade,Hutt Valley,Pacific Peoples,12+,168,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245100,Epuni West,Hutt Valley,Maori,12+,324,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245100,Epuni West,Hutt Valley,Maori,5-11,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245100,Epuni West,Hutt Valley,Pacific Peoples,12+,175,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245200,Avalon East,Hutt Valley,Maori,12+,366,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245200,Avalon East,Hutt Valley,Maori,5-11,70,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245200,Avalon East,Hutt Valley,Pacific Peoples,12+,357,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245300,Woburn,Hutt Valley,Maori,12+,121,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245400,Naenae Central,Hutt Valley,Maori,12+,723,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245400,Naenae Central,Hutt Valley,Maori,5-11,126,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245400,Naenae Central,Hutt Valley,Pacific Peoples,12+,588,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245400,Naenae Central,Hutt Valley,Pacific Peoples,5-11,72,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245500,Waterloo West,Hutt Valley,Maori,12+,202,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245500,Waterloo West,Hutt Valley,Pacific Peoples,12+,97,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245600,Epuni East,Hutt Valley,Maori,12+,383,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245600,Epuni East,Hutt Valley,Maori,5-11,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245600,Epuni East,Hutt Valley,Pacific Peoples,12+,223,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245800,Moera,Hutt Valley,Maori,12+,418,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245800,Moera,Hutt Valley,Maori,5-11,57,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245800,Moera,Hutt Valley,Pacific Peoples,12+,153,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245900,Delaney,Hutt Valley,Maori,12+,662,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245900,Delaney,Hutt Valley,Maori,5-11,104,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245900,Delaney,Hutt Valley,Pacific Peoples,12+,386,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
245900,Delaney,Hutt Valley,Pacific Peoples,5-11,76,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246000,Waiwhetu,Hutt Valley,Maori,12+,717,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246000,Waiwhetu,Hutt Valley,Maori,5-11,127,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246000,Waiwhetu,Hutt Valley,Pacific Peoples,12+,299,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246100,Waterloo East,Hutt Valley,Maori,12+,269,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246100,Waterloo East,Hutt Valley,Pacific Peoples,12+,151,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246200,Naenae North,Hutt Valley,Maori,12+,564,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246200,Naenae North,Hutt Valley,Maori,5-11,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246200,Naenae North,Hutt Valley,Pacific Peoples,12+,473,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246200,Naenae North,Hutt Valley,Pacific Peoples,5-11,67,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246300,Manuka,Hutt Valley,Maori,12+,209,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246300,Manuka,Hutt Valley,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246300,Manuka,Hutt Valley,Pacific Peoples,12+,104,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246400,Naenae South,Hutt Valley,Maori,12+,631,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246400,Naenae South,Hutt Valley,Maori,5-11,128,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246400,Naenae South,Hutt Valley,Pacific Peoples,12+,401,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246400,Naenae South,Hutt Valley,Pacific Peoples,5-11,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246600,Arakura,Hutt Valley,Maori,12+,655,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246600,Arakura,Hutt Valley,Maori,5-11,137,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246600,Arakura,Hutt Valley,Pacific Peoples,12+,277,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246600,Arakura,Hutt Valley,Pacific Peoples,5-11,47,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246700,Eastern Bays ,Hutt Valley,Maori,12+,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246800,Pencarrow,Hutt Valley,Maori,12+,79,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246900,Wainuiomata West,Hutt Valley,Maori,12+,628,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246900,Wainuiomata West,Hutt Valley,Maori,5-11,129,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246900,Wainuiomata West,Hutt Valley,Pacific Peoples,12+,499,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
246900,Wainuiomata West,Hutt Valley,Pacific Peoples,5-11,69,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247000,Glendale,Hutt Valley,Maori,12+,"1,147",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247000,Glendale,Hutt Valley,Maori,5-11,244,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247000,Glendale,Hutt Valley,Pacific Peoples,12+,428,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247000,Glendale,Hutt Valley,Pacific Peoples,5-11,53,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247100,Wainuiomata Central,Hutt Valley,Maori,12+,392,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247100,Wainuiomata Central,Hutt Valley,Maori,5-11,86,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247100,Wainuiomata Central,Hutt Valley,Pacific Peoples,12+,204,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247200,Eastbourne,Hutt Valley,Maori,12+,92,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247300,Homedale East,Hutt Valley,Maori,12+,726,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247300,Homedale East,Hutt Valley,Maori,5-11,132,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247300,Homedale East,Hutt Valley,Pacific Peoples,12+,242,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247400,Homedale West,Hutt Valley,Maori,12+,620,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247400,Homedale West,Hutt Valley,Maori,5-11,99,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247400,Homedale West,Hutt Valley,Pacific Peoples,12+,275,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247400,Homedale West,Hutt Valley,Pacific Peoples,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247500,Makara-Ohariu,Capital and Coast,Maori,12+,58,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247600,Tawa North,Capital and Coast,Maori,12+,291,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247600,Tawa North,Capital and Coast,Maori,5-11,78,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247600,Tawa North,Capital and Coast,Pacific Peoples,12+,265,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247600,Tawa North,Capital and Coast,Pacific Peoples,5-11,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247700,Linden,Capital and Coast,Maori,12+,409,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247700,Linden,Capital and Coast,Maori,5-11,85,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247700,Linden,Capital and Coast,Pacific Peoples,12+,353,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247700,Linden,Capital and Coast,Pacific Peoples,5-11,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247800,Tawa South,Capital and Coast,Maori,12+,221,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247800,Tawa South,Capital and Coast,Pacific Peoples,12+,147,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247900,Tawa Central,Capital and Coast,Maori,12+,196,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
247900,Tawa Central,Capital and Coast,Pacific Peoples,12+,194,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248000,Grenada North,Capital and Coast,Maori,12+,207,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248000,Grenada North,Capital and Coast,Pacific Peoples,12+,147,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248100,Churton Park North,Capital and Coast,Maori,12+,144,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248100,Churton Park North,Capital and Coast,Pacific Peoples,12+,152,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248300,Churton Park South,Capital and Coast,Maori,12+,177,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248300,Churton Park South,Capital and Coast,Pacific Peoples,12+,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248400,Johnsonville West,Capital and Coast,Maori,12+,247,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248400,Johnsonville West,Capital and Coast,Maori,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248400,Johnsonville West,Capital and Coast,Pacific Peoples,12+,150,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248500,Grenada Village,Capital and Coast,Maori,12+,112,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248500,Grenada Village,Capital and Coast,Pacific Peoples,12+,58,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248600,Johnsonville North,Capital and Coast,Maori,12+,259,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248600,Johnsonville North,Capital and Coast,Maori,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248600,Johnsonville North,Capital and Coast,Pacific Peoples,12+,118,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248700,Paparangi,Capital and Coast,Maori,12+,232,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248700,Paparangi,Capital and Coast,Pacific Peoples,12+,145,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248800,Ngaio North,Capital and Coast,Maori,12+,130,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248900,Johnsonville Central,Capital and Coast,Maori,12+,297,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
248900,Johnsonville Central,Capital and Coast,Pacific Peoples,12+,163,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249000,Broadmeadows,Capital and Coast,Maori,12+,102,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249000,Broadmeadows,Capital and Coast,Pacific Peoples,12+,74,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249100,Crofton Downs,Capital and Coast,Maori,12+,94,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249200,Johnsonville South,Capital and Coast,Maori,12+,144,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249200,Johnsonville South,Capital and Coast,Pacific Peoples,12+,111,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249300,Khandallah Reserve,Capital and Coast,Maori,12+,70,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249400,Karori Park,Capital and Coast,Maori,12+,223,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249400,Karori Park,Capital and Coast,Pacific Peoples,12+,209,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249500,Newlands North,Capital and Coast,Maori,12+,350,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249500,Newlands North,Capital and Coast,Maori,5-11,62,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249500,Newlands North,Capital and Coast,Pacific Peoples,12+,254,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249600,Ngaio South,Capital and Coast,Maori,12+,128,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249700,Newlands South,Capital and Coast,Maori,12+,355,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249700,Newlands South,Capital and Coast,Maori,5-11,66,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249700,Newlands South,Capital and Coast,Pacific Peoples,12+,243,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249800,Woodridge,Capital and Coast,Maori,12+,64,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249800,Woodridge,Capital and Coast,Pacific Peoples,12+,57,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
249900,Karori North,Capital and Coast,Maori,12+,76,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250000,Khandallah North,Capital and Coast,Maori,12+,107,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250100,Wilton,Capital and Coast,Maori,12+,162,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250100,Wilton,Capital and Coast,Pacific Peoples,12+,66,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250200,Khandallah South,Capital and Coast,Maori,12+,67,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250300,Wadestown,Capital and Coast,Maori,12+,179,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250400,Karori South,Capital and Coast,Maori,12+,228,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250400,Karori South,Capital and Coast,Pacific Peoples,12+,115,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250500,Onslow,Capital and Coast,Maori,12+,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250600,Karori East,Capital and Coast,Maori,12+,129,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250700,Pipitea-Kaiwharawhara,Capital and Coast,Maori,12+,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250800,Northland (Wellington City),Capital and Coast,Maori,12+,177,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250800,Northland (Wellington City),Capital and Coast,Pacific Peoples,12+,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250900,Thorndon,Capital and Coast,Maori,12+,268,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
250900,Thorndon,Capital and Coast,Pacific Peoples,12+,94,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251000,Wellington Botanic Gardens,Capital and Coast,Maori,12+,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251100,Kelburn,Capital and Coast,Maori,12+,102,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251200,Aro Valley,Capital and Coast,Maori,12+,285,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251200,Aro Valley,Capital and Coast,Pacific Peoples,12+,75,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251300,Wellington University,Capital and Coast,Maori,12+,104,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251400,Wellington Central,Capital and Coast,Maori,12+,228,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251400,Wellington Central,Capital and Coast,Pacific Peoples,12+,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251500,Brooklyn North,Capital and Coast,Maori,12+,108,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251600,Dixon Street,Capital and Coast,Maori,12+,466,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251600,Dixon Street,Capital and Coast,Pacific Peoples,12+,159,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251700,Vivian West,Capital and Coast,Maori,12+,258,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251700,Vivian West,Capital and Coast,Pacific Peoples,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251800,Courtenay,Capital and Coast,Maori,12+,143,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251800,Courtenay,Capital and Coast,Pacific Peoples,12+,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251900,Brooklyn East,Capital and Coast,Maori,12+,168,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
251900,Brooklyn East,Capital and Coast,Pacific Peoples,12+,53,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252000,Mount Cook West,Capital and Coast,Maori,12+,322,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252000,Mount Cook West,Capital and Coast,Pacific Peoples,12+,133,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252100,Vivian East,Capital and Coast,Maori,12+,190,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252100,Vivian East,Capital and Coast,Pacific Peoples,12+,61,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252200,Brooklyn South,Capital and Coast,Maori,12+,128,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252200,Brooklyn South,Capital and Coast,Pacific Peoples,12+,83,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252300,Oriental Bay,Capital and Coast,Maori,12+,70,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252400,Mount Cook East,Capital and Coast,Maori,12+,277,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252400,Mount Cook East,Capital and Coast,Pacific Peoples,12+,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252500,Mount Victoria,Capital and Coast,Maori,12+,254,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252500,Mount Victoria,Capital and Coast,Pacific Peoples,12+,74,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252600,Roseneath ,Capital and Coast,Maori,12+,76,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252700,Owhiro Bay,Capital and Coast,Maori,12+,207,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252700,Owhiro Bay,Capital and Coast,Pacific Peoples,12+,141,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252800,Kingston-Mornington-Vogeltown,Capital and Coast,Maori,12+,195,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252800,Kingston-Mornington-Vogeltown,Capital and Coast,Pacific Peoples,12+,97,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252900,Newtown North,Capital and Coast,Maori,12+,186,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
252900,Newtown North,Capital and Coast,Pacific Peoples,12+,141,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253000,Newtown West,Capital and Coast,Maori,12+,286,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253000,Newtown West,Capital and Coast,Pacific Peoples,12+,163,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253100,Hataitai North,Capital and Coast,Maori,12+,225,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253100,Hataitai North,Capital and Coast,Pacific Peoples,12+,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253200,Evans Bay,Capital and Coast,Maori,12+,89,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253300,Berhampore,Capital and Coast,Maori,12+,304,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253300,Berhampore,Capital and Coast,Pacific Peoples,12+,273,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253400,Hataitai South,Capital and Coast,Maori,12+,96,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253500,Maupuia,Capital and Coast,Maori,12+,103,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253500,Maupuia,Capital and Coast,Pacific Peoples,12+,135,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253600,Newtown South,Capital and Coast,Maori,12+,325,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253600,Newtown South,Capital and Coast,Pacific Peoples,12+,277,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253600,Newtown South,Capital and Coast,Pacific Peoples,5-11,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253700,Kilbirnie Central,Capital and Coast,Maori,12+,269,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253700,Kilbirnie Central,Capital and Coast,Pacific Peoples,12+,154,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253800,Island Bay West,Capital and Coast,Maori,12+,265,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253800,Island Bay West,Capital and Coast,Pacific Peoples,12+,119,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253900,Melrose,Capital and Coast,Maori,12+,92,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
253900,Melrose,Capital and Coast,Pacific Peoples,12+,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254000,Island Bay East,Capital and Coast,Maori,12+,280,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254000,Island Bay East,Capital and Coast,Maori,5-11,52,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254000,Island Bay East,Capital and Coast,Pacific Peoples,12+,120,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254100,Miramar North,Capital and Coast,Maori,12+,121,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254100,Miramar North,Capital and Coast,Pacific Peoples,12+,126,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254200,Kilbirnie East,Capital and Coast,Maori,12+,221,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254200,Kilbirnie East,Capital and Coast,Pacific Peoples,12+,183,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254300,Lyall Bay,Capital and Coast,Maori,12+,263,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254300,Lyall Bay,Capital and Coast,Maori,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
