SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
199200,Pukehangi South,Lakes,Maori,485,429,379,885,781
199200,Pukehangi South,Lakes,Pacific Peoples,47,41,37,872,787
199400,Koutu,Lakes,Maori,"1,163",994,842,855,724
199400,Koutu,Lakes,Pacific Peoples,63,48,45,762,714
199500,Mangakakahi West,Lakes,Maori,788,682,574,865,728
199500,Mangakakahi West,Lakes,Pacific Peoples,82,Masked,71,>950,866
199600,Sunnybrook,Lakes,Maori,454,400,364,881,802
199700,Fordlands,Lakes,Maori,"1,261","1,038",808,823,641
199700,Fordlands,Lakes,Pacific Peoples,154,Masked,130,>950,844
199800,Kuirau,Lakes,Maori,493,414,356,840,722
199900,Utuhina,Lakes,Maori,408,379,344,929,843
199900,Utuhina,Lakes,Pacific Peoples,75,60,57,800,760
2e+05,Pomare,Lakes,Maori,309,280,228,906,738
2e+05,Pomare,Lakes,Pacific Peoples,40,Masked,Masked,>950,>950
200100,Rotorua Central,Lakes,Maori,170,127,101,747,594
200200,Hillcrest (Rotorua District),Lakes,Maori,530,448,371,845,700
200200,Hillcrest (Rotorua District),Lakes,Pacific Peoples,40,Masked,36,>950,900
200300,Victoria,Lakes,Maori,591,491,413,831,699
200300,Victoria,Lakes,Pacific Peoples,78,63,53,808,679
200400,Waiohewa,Lakes,Maori,254,229,211,902,831
200500,Glenholme North,Lakes,Maori,888,702,579,791,652
200500,Glenholme North,Lakes,Pacific Peoples,98,88,82,898,837
200600,Springfield South,Lakes,Maori,289,252,235,872,813
200700,Springfield North,Lakes,Maori,280,258,245,921,875
200800,Glenholme South,Lakes,Maori,347,310,275,893,793
200800,Glenholme South,Lakes,Pacific Peoples,44,41,36,932,818
200900,Owhata West,Lakes,Maori,"1,081",882,766,816,709
200900,Owhata West,Lakes,Pacific Peoples,49,Masked,45,>950,918
201000,Holdens Bay-Rotokawa,Lakes,Maori,401,344,289,858,721
201100,Ngapuna,Lakes,Maori,260,236,205,908,788
201200,Fenton Park,Lakes,Maori,496,425,375,857,756
201200,Fenton Park,Lakes,Pacific Peoples,44,Masked,Masked,>950,>950
201300,Tihiotonga-Whakarewarewa,Lakes,Maori,255,216,194,847,761
201400,Owhata East,Lakes,Maori,958,835,736,872,768
201400,Owhata East,Lakes,Pacific Peoples,61,57,54,934,885
201500,Lynmore,Lakes,Maori,351,Masked,320,>950,912
201600,Ngakuru,Lakes,Maori,214,184,160,860,748
201700,Kaingaroa-Whakarewarewa,Lakes,Maori,437,311,267,712,611
201800,Golden Springs,Lakes,Maori,314,266,228,847,726
201900,Manawahe,Bay of Plenty,Maori,203,160,133,788,655
202000,Matata-Otakiri,Bay of Plenty,Maori,467,383,339,820,726
202100,Onepu Spring,Bay of Plenty,Maori,389,325,278,835,715
202200,Edgecumbe,Bay of Plenty,Maori,635,541,454,852,715
202300,Thornton-Awakeri,Bay of Plenty,Maori,623,522,444,838,713
202400,Te Teko Lakes,Bay of Plenty,Maori,"1,130",922,748,816,662
202500,Coastlands,Bay of Plenty,Maori,628,529,455,842,725
202600,Whakatane West,Bay of Plenty,Maori,"1,315","1,041",853,792,649
202600,Whakatane West,Bay of Plenty,Pacific Peoples,51,46,40,902,784
202700,Whakatane Central,Bay of Plenty,Maori,"1,096",905,763,826,696
202700,Whakatane Central,Bay of Plenty,Pacific Peoples,55,47,46,855,836
202800,Trident,Bay of Plenty,Maori,"1,174",880,684,750,583
202800,Trident,Bay of Plenty,Pacific Peoples,44,Masked,37,>950,841
202900,Allandale,Bay of Plenty,Maori,771,607,520,787,674
203000,Mokorua Bush,Bay of Plenty,Maori,144,133,123,924,854
203100,Wainui ,Bay of Plenty,Maori,733,542,450,739,614
203200,Ohope,Bay of Plenty,Maori,339,293,271,864,799
203400,Galatea,Bay of Plenty,Maori,536,403,315,752,588
203500,Waingarara-Waimana,Bay of Plenty,Maori,"1,471","1,109",900,754,612
203600,Murupara,Bay of Plenty,Maori,"1,236",810,604,655,489
203700,Monika Reserve,Bay of Plenty,Maori,"1,441","1,229","1,033",853,717
203900,Tarawera Park,Bay of Plenty,Maori,"2,004","1,607","1,284",802,641
203900,Tarawera Park,Bay of Plenty,Pacific Peoples,57,46,36,807,632
204100,Waiotahi,Bay of Plenty,Maori,486,407,350,837,720
204200,Cape Runaway,Bay of Plenty,Maori,889,Masked,780,>950,877
204300,Woodlands,Bay of Plenty,Maori,324,280,252,864,778
204400,Opotiki,Bay of Plenty,Maori,"2,138","1,629","1,282",762,600
204400,Opotiki,Bay of Plenty,Pacific Peoples,76,Masked,Masked,>950,>950
204500,Otara-Tirohanga ,Bay of Plenty,Maori,509,375,310,737,609
204600,Oponae,Bay of Plenty,Maori,130,97,85,746,654
204700,East Cape,Tairawhiti,Maori,996,842,752,845,755
204800,Waipaoa,Tairawhiti,Maori,872,693,613,795,703
204900,Ruatoria-Raukumara,Tairawhiti,Maori,926,765,658,826,711
205000,Tokomaru,Tairawhiti,Maori,668,574,529,859,792
205100,Hangaroa,Tairawhiti,Maori,434,367,319,846,735
205200,Wharekaka,Tairawhiti,Maori,930,834,727,897,782
205300,Te Arai,Tairawhiti,Maori,549,485,433,883,789
205400,Hexton,Tairawhiti,Maori,498,446,402,896,807
205400,Hexton,Tairawhiti,Pacific Peoples,65,Masked,Masked,>950,>950
205500,Lytton,Tairawhiti,Maori,225,197,177,876,787
205600,Makaraka-Awapuni,Tairawhiti,Maori,336,275,238,818,708
205600,Makaraka-Awapuni,Tairawhiti,Pacific Peoples,41,36,33,878,805
205700,Riverdale,Tairawhiti,Maori,395,347,323,878,818
205800,Te Hapara North,Tairawhiti,Maori,646,559,495,865,766
205800,Te Hapara North,Tairawhiti,Pacific Peoples,53,Masked,Masked,>950,>950
205900,Mangapapa North,Tairawhiti,Maori,525,463,391,882,745
206000,Elgin,Tairawhiti,Maori,"1,427","1,170",969,820,679
206000,Elgin,Tairawhiti,Pacific Peoples,86,Masked,80,>950,930
206100,Te Hapara South,Tairawhiti,Maori,958,804,668,839,697
206100,Te Hapara South,Tairawhiti,Pacific Peoples,75,Masked,66,>950,880
206200,Mangapapa East,Tairawhiti,Maori,349,300,261,860,748
206300,Mangapapa South,Tairawhiti,Maori,744,638,543,858,730
206300,Mangapapa South,Tairawhiti,Pacific Peoples,46,Masked,39,>950,848
206400,Te Hapara East,Tairawhiti,Maori,709,639,558,901,787
206400,Te Hapara East,Tairawhiti,Pacific Peoples,50,47,42,940,840
206500,Centennial Crescent,Tairawhiti,Maori,727,635,550,873,757
206500,Centennial Crescent,Tairawhiti,Pacific Peoples,48,Masked,Masked,>950,>950
206600,Whataupoko East,Tairawhiti,Maori,294,279,255,949,867
206700,Whataupoko West,Tairawhiti,Maori,434,404,366,931,843
206800,Gisborne Central,Tairawhiti,Maori,111,90,71,811,640
206900,Kaiti North,Tairawhiti,Maori,711,633,580,890,816
207000,Kaiti South,Tairawhiti,Maori,"1,668","1,411","1,183",846,709
207000,Kaiti South,Tairawhiti,Pacific Peoples,168,Masked,Masked,>950,>950
207100,Outer Kaiti,Tairawhiti,Maori,"1,625","1,339","1,091",824,671
207100,Outer Kaiti,Tairawhiti,Pacific Peoples,82,Masked,71,>950,866
207200,Tamarau,Tairawhiti,Maori,"1,478","1,257","1,082",850,732
207200,Tamarau,Tairawhiti,Pacific Peoples,51,48,45,941,882
207300,Wainui-Okitu,Tairawhiti,Maori,233,204,189,876,811
207400,Maungataniwha-Raupunga,Hawke's Bay,Maori,485,363,306,748,631
207600,Frasertown-Ruakituri,Hawke's Bay,Maori,255,218,192,855,753
207700,Whakaki,Hawke's Bay,Maori,398,367,331,922,832
207800,Wairoa,Hawke's Bay,Maori,"2,492","2,041","1,780",819,714
207800,Wairoa,Hawke's Bay,Pacific Peoples,51,Masked,46,>950,902
207900,Mahia,Hawke's Bay,Maori,533,462,419,867,786
208000,Puketitiri-Tutira,Hawke's Bay,Maori,300,256,212,853,707
208100,Sherenden-Crownthorpe,Hawke's Bay,Maori,85,Masked,71,>950,835
208200,Maraekakaho,Hawke's Bay,Maori,114,105,96,921,842
208300,Puketapu-Eskdale,Hawke's Bay,Maori,277,242,220,874,794
208400,Omahu-Pakowhai,Hawke's Bay,Maori,478,396,326,828,682
208400,Omahu-Pakowhai,Hawke's Bay,Pacific Peoples,55,Masked,Masked,>950,>950
208500,Bridge Pa,Hawke's Bay,Maori,528,455,380,862,720
208600,Twyford,Hawke's Bay,Maori,112,Masked,95,>950,848
208700,Poukawa,Hawke's Bay,Maori,256,224,203,875,793
208800,Flaxmere West,Hawke's Bay,Maori,"1,228","1,021",811,831,660
208800,Flaxmere West,Hawke's Bay,Pacific Peoples,486,Masked,387,>950,796
209000,Lochain Park,Hawke's Bay,Maori,"1,340","1,047",850,781,634
209000,Lochain Park,Hawke's Bay,Pacific Peoples,417,Masked,340,>950,815
209100,Flaxmere Park,Hawke's Bay,Maori,"1,183","1,007",868,851,734
209100,Flaxmere Park,Hawke's Bay,Pacific Peoples,302,Masked,Masked,>950,>950
209200,Flaxmere South,Hawke's Bay,Maori,"1,246","1,009",814,810,653
209200,Flaxmere South,Hawke's Bay,Pacific Peoples,382,355,310,929,812
209400,Frimley,Hawke's Bay,Maori,301,261,229,867,761
209400,Frimley,Hawke's Bay,Pacific Peoples,72,Masked,Masked,>950,>950
209500,Camberley,Hawke's Bay,Maori,938,764,623,814,664
209500,Camberley,Hawke's Bay,Pacific Peoples,293,271,241,925,823
209600,Clive,Hawke's Bay,Maori,352,302,268,858,761
209600,Clive,Hawke's Bay,Pacific Peoples,43,Masked,Masked,>950,>950
209700,St Leonards,Hawke's Bay,Maori,478,401,341,839,713
209700,St Leonards,Hawke's Bay,Pacific Peoples,110,99,86,900,782
209800,Mahora,Hawke's Bay,Maori,425,360,308,847,725
209800,Mahora,Hawke's Bay,Pacific Peoples,126,116,106,921,841
209900,Raureka,Hawke's Bay,Maori,712,604,486,848,683
209900,Raureka,Hawke's Bay,Pacific Peoples,206,Masked,178,>950,864
210000,Cornwall Park,Hawke's Bay,Maori,591,498,414,843,701
210000,Cornwall Park,Hawke's Bay,Pacific Peoples,110,101,92,918,836
210100,Tomoana,Hawke's Bay,Maori,124,103,86,831,694
210200,Longlands-Pukahu,Hawke's Bay,Maori,267,235,207,880,775
210300,Raceway Park,Hawke's Bay,Maori,360,328,264,911,733
210300,Raceway Park,Hawke's Bay,Pacific Peoples,83,Masked,Masked,>950,>950
210400,Karamu,Hawke's Bay,Maori,407,360,298,885,732
210500,Hastings Central,Hawke's Bay,Maori,100,85,75,850,750
210600,Tomoana Crossing,Hawke's Bay,Maori,500,424,362,848,724
210600,Tomoana Crossing,Hawke's Bay,Pacific Peoples,74,Masked,70,>950,946
210700,Akina Park,Hawke's Bay,Maori,485,407,345,839,711
210700,Akina Park,Hawke's Bay,Pacific Peoples,54,Masked,Masked,>950,>950
210800,Queens Square,Hawke's Bay,Maori,326,297,268,911,822
210800,Queens Square,Hawke's Bay,Pacific Peoples,48,Masked,42,>950,875
210900,Mayfair,Hawke's Bay,Maori,870,707,589,813,677
210900,Mayfair,Hawke's Bay,Pacific Peoples,127,Masked,117,>950,921
211000,Parkhaven,Hawke's Bay,Maori,537,482,404,898,752
211000,Parkhaven,Hawke's Bay,Pacific Peoples,73,Masked,Masked,>950,>950
211100,Parkvale,Hawke's Bay,Maori,277,247,217,892,783
211200,Mangateretere,Hawke's Bay,Maori,96,82,74,854,771
211300,Haumoana-Te Awanga,Hawke's Bay,Maori,254,222,187,874,736
211400,Lucknow,Hawke's Bay,Maori,333,270,230,811,691
211500,Karanema-St Hill,Hawke's Bay,Maori,101,93,87,921,861
211700,Brookvale,Hawke's Bay,Maori,87,78,73,897,839
211800,Iona,Hawke's Bay,Maori,145,134,126,924,869
211900,Hereworth,Hawke's Bay,Maori,105,99,89,943,848
212100,Havelock Hills,Hawke's Bay,Maori,63,Masked,Masked,>950,>950
212200,Kahuranaki,Hawke's Bay,Maori,221,196,181,887,819
212300,Bay View,Hawke's Bay,Maori,287,251,222,875,774
212400,Poraiti Hills,Hawke's Bay,Maori,54,Masked,50,>950,926
212500,Poraiti Flat,Hawke's Bay,Maori,88,Masked,Masked,>950,>950
212600,Westshore,Hawke's Bay,Maori,144,124,108,861,750
212900,Ahuriri,Hawke's Bay,Maori,109,86,74,789,679
213000,Taradale West,Hawke's Bay,Maori,103,94,83,913,806
213100,Greenmeadows West,Hawke's Bay,Maori,86,80,74,930,860
213200,Taradale South,Hawke's Bay,Maori,236,198,184,839,780
213300,Bluff Hill,Hawke's Bay,Maori,232,200,187,862,806
213400,Hospital Hill,Hawke's Bay,Maori,254,218,197,858,776
213500,Tamatea West,Hawke's Bay,Maori,354,297,256,839,723
213500,Tamatea West,Hawke's Bay,Pacific Peoples,43,Masked,39,>950,907
213600,Tamatea North,Hawke's Bay,Maori,418,353,295,844,706
213600,Tamatea North,Hawke's Bay,Pacific Peoples,43,37,36,860,837
213700,Taradale Central,Hawke's Bay,Maori,271,242,228,893,841
213800,Tamatea East,Hawke's Bay,Maori,346,301,257,870,743
213900,Marewa West,Hawke's Bay,Maori,201,171,146,851,726
214000,Greenmeadows Central,Hawke's Bay,Maori,114,Masked,102,>950,895
214100,Onekawa Central,Hawke's Bay,Maori,208,193,176,928,846
214200,Pirimai West,Hawke's Bay,Maori,276,257,231,931,837
214300,Napier Central,Hawke's Bay,Maori,141,128,108,908,766
214400,Greenmeadows South,Hawke's Bay,Maori,316,283,244,896,772
214500,Nelson Park,Hawke's Bay,Maori,305,263,234,862,767
214500,Nelson Park,Hawke's Bay,Pacific Peoples,43,40,38,930,884
214600,Bledisloe Park,Hawke's Bay,Maori,242,Masked,221,>950,913
214700,Pirimai East,Hawke's Bay,Maori,443,408,341,921,770
214700,Pirimai East,Hawke's Bay,Pacific Peoples,50,Masked,44,>950,880
214800,Onekawa East,Hawke's Bay,Maori,501,378,306,754,611
214800,Onekawa East,Hawke's Bay,Pacific Peoples,78,Masked,60,>950,769
214900,Tareha Reserve,Hawke's Bay,Maori,356,325,281,913,789
214900,Tareha Reserve,Hawke's Bay,Pacific Peoples,41,35,35,854,854
215000,Marewa East,Hawke's Bay,Maori,"1,017",818,664,804,653
215000,Marewa East,Hawke's Bay,Pacific Peoples,93,81,68,871,731
215100,Onekawa South,Hawke's Bay,Maori,946,763,622,807,658
215100,Onekawa South,Hawke's Bay,Pacific Peoples,119,111,101,933,849
215200,McLean Park,Hawke's Bay,Maori,377,340,303,902,804
215300,Maraenui,Hawke's Bay,Maori,"1,571","1,253",969,798,617
215300,Maraenui,Hawke's Bay,Pacific Peoples,331,306,292,924,882
215400,Meeanee-Awatoto,Hawke's Bay,Maori,348,315,294,905,845
215400,Meeanee-Awatoto,Hawke's Bay,Pacific Peoples,58,Masked,Masked,>950,>950
215500,Mangaonuku,Hawke's Bay,Maori,121,Masked,107,>950,884
215600,Makaretu,Hawke's Bay,Maori,338,302,275,893,814
215700,Waipawa,Hawke's Bay,Maori,347,311,269,896,775
215700,Waipawa,Hawke's Bay,Pacific Peoples,46,41,35,891,761
215800,Waipukurau West,Hawke's Bay,Maori,505,450,385,891,762
215900,Mangarara,Hawke's Bay,Maori,346,320,295,925,853
216000,Waipukurau East,Hawke's Bay,Maori,371,331,281,892,757
216100,Taurekaitai,Hawke's Bay,Maori,295,244,207,827,702
216300,Spotswood,Taranaki,Maori,655,555,457,847,698
216300,Spotswood,Taranaki,Pacific Peoples,72,63,52,875,722
216400,Omata,Taranaki,Maori,51,48,46,941,902
216500,Oakura,Taranaki,Maori,83,77,72,928,867
216600,Moturoa,Taranaki,Maori,239,203,171,849,715
216700,Kaitake,Taranaki,Maori,148,118,99,797,669
216800,Blagdon-Lynmouth,Taranaki,Maori,350,302,260,863,743
216800,Blagdon-Lynmouth,Taranaki,Pacific Peoples,54,Masked,48,>950,889
216900,Kawaroa,Taranaki,Maori,220,197,175,895,795
217000,New Plymouth Central,Taranaki,Maori,141,114,106,809,752
217100,Marfell,Taranaki,Maori,442,349,288,790,652
217200,Whalers Gate,Taranaki,Maori,112,106,96,946,857
217300,Strandon,Taranaki,Maori,180,153,136,850,756
217400,Westown ,Taranaki,Maori,584,460,399,788,683
217400,Westown ,Taranaki,Pacific Peoples,61,Masked,51,>950,836
217500,Bell Block West,Taranaki,Maori,518,430,377,830,728
217500,Bell Block West,Taranaki,Pacific Peoples,74,64,57,865,770
217600,Bell Block East,Taranaki,Maori,304,255,231,839,760
217600,Bell Block East,Taranaki,Pacific Peoples,58,54,48,931,828
217800,Lower Vogeltown,Taranaki,Maori,295,248,224,841,759
217800,Lower Vogeltown,Taranaki,Pacific Peoples,43,40,35,930,814
217900,Hurdon,Taranaki,Maori,195,178,158,913,810
218000,Frankleigh Park,Taranaki,Maori,249,216,193,867,775
218100,Merrilands,Taranaki,Maori,316,259,224,820,709
218100,Merrilands,Taranaki,Pacific Peoples,49,Masked,44,>950,898
218200,Ferndale,Taranaki,Maori,44,37,34,841,773
218300,Welbourn,Taranaki,Maori,316,274,248,867,785
218400,Fitzroy-Glen Avon,Taranaki,Maori,371,327,284,881,765
218400,Fitzroy-Glen Avon,Taranaki,Pacific Peoples,46,Masked,Masked,>950,>950
218500,Waitara West,Taranaki,Maori,"1,250",941,764,753,611
218500,Waitara West,Taranaki,Pacific Peoples,62,Masked,57,>950,919
218600,Upper Vogeltown,Taranaki,Maori,211,177,161,839,763
218700,Highlands Park (New Plymouth District),Taranaki,Maori,149,Masked,134,>950,899
218800,Paraite,Taranaki,Maori,63,Masked,55,>950,873
218900,Waitara East,Taranaki,Maori,904,719,616,795,681
218900,Waitara East,Taranaki,Pacific Peoples,51,Masked,40,>950,784
219000,Lepperton-Brixton,Taranaki,Maori,208,186,164,894,788
219100,Mangorei,Taranaki,Maori,74,51,45,689,608
219200,Mount Messenger,Taranaki,Maori,102,80,67,784,657
219300,Mangaoraka,Taranaki,Maori,87,Masked,79,>950,908
219400,Tikorangi,Taranaki,Maori,257,196,177,763,689
219500,Everett Park,Taranaki,Maori,135,Masked,110,>950,815
219600,Inglewood,Taranaki,Maori,293,263,225,898,768
219700,Tarata,Taranaki,Maori,42,38,34,905,810
219800,Pembroke,Taranaki,Maori,83,63,53,759,639
220000,Toko,Taranaki,Maori,51,36,32,706,627
220100,Stratford North,Taranaki,Maori,157,130,115,828,732
220300,Stratford Central,Taranaki,Maori,213,165,136,775,638
220400,Stratford South,Taranaki,Maori,208,168,147,808,707
220500,Cape Egmont,Taranaki,Maori,371,295,249,795,671
220600,Taungatara,Taranaki,Maori,121,93,73,769,603
220700,Opunake,Taranaki,Maori,351,302,273,860,778
220800,Kaponga-Mangatoki,Taranaki,Maori,120,93,81,775,675
220900,Manaia-Kapuni,Taranaki,Maori,378,320,265,847,701
221000,Eltham,Taranaki,Maori,351,286,252,815,718
221100,Okaiawa,Taranaki,Maori,192,151,135,786,703
221200,Te Roti-Moeroa,Taranaki,Maori,60,48,44,800,733
221300,Egmont Showgrounds,Taranaki,Maori,213,195,183,915,859
221400,Normanby-Tawhiti,Taranaki,Maori,345,297,268,861,777
221500,Ohangai,Taranaki,Maori,64,47,43,734,672
221600,Turuturu,Taranaki,Maori,347,316,280,911,807
221700,King Edward Park,Taranaki,Maori,294,236,208,803,707
221800,Ramanui,Taranaki,Maori,388,330,288,851,742
221900,Hawera Central,Taranaki,Maori,451,392,355,869,787
222000,Mangawhio,Taranaki,Maori,69,56,48,812,696
222100,Manutahi-Waitotora,Taranaki,Maori,373,314,268,842,718
222200,Patea,Taranaki,Maori,467,417,359,893,769
222300,Otangiwai-Ohura,Waikato,Maori,198,133,104,672,525
222400,Ngapuke,Waikato,Maori,349,252,216,722,619
222500,Taumarunui North,Waikato,Maori,570,456,373,800,654
222600,Taumarunui Central,Waikato,Maori,542,464,383,856,707
222700,Taumarunui East,Waikato,Maori,724,538,436,743,602
222800,National Park,Waikato,Maori,137,115,96,839,701
222900,Tangiwai,Whanganui,Maori,328,257,215,784,655
223000,Raetihi,Whanganui,Maori,527,398,315,755,598
223100,Ohakune,Whanganui,Maori,259,216,194,834,749
223200,Waiouru,Whanganui,Maori,176,167,139,949,790
223300,Upper Whanganui,Whanganui,Maori,349,299,258,857,739
223400,Mowhanau,Whanganui,Maori,128,106,100,828,781
223500,Brunswick-Papaiti,Whanganui,Maori,91,81,71,890,780
223600,Castlecliff West,Whanganui,Maori,462,348,294,753,636
223700,Otamatea (Whanganui District),Whanganui,Maori,88,83,77,943,875
223800,Castlecliff East,Whanganui,Maori,666,515,430,773,646
223800,Castlecliff East,Whanganui,Pacific Peoples,66,60,53,909,803
224000,Lower Aramoho,Whanganui,Maori,480,401,335,835,698
224100,St Johns Hill East,Whanganui,Maori,80,73,69,912,862
224200,St Johns Hill West,Whanganui,Maori,207,183,159,884,768
224300,Titoki,Whanganui,Maori,913,754,627,826,687
224300,Titoki,Whanganui,Pacific Peoples,103,89,84,864,816
224400,Springvale West,Whanganui,Maori,195,169,149,867,764
224400,Springvale West,Whanganui,Pacific Peoples,43,Masked,39,>950,907
224500,Springvale East,Whanganui,Maori,152,131,123,862,809
224600,Upper Aramoho,Whanganui,Maori,513,437,374,852,729
224700,Balgownie,Whanganui,Maori,42,35,32,833,762
224800,Laird Park,Whanganui,Maori,563,429,360,762,639
224800,Laird Park,Whanganui,Pacific Peoples,63,55,52,873,825
224900,Wembley Park,Whanganui,Maori,626,480,401,767,641
225000,College Estate,Whanganui,Maori,185,171,153,924,827
225100,Whanganui East-Williams Domain,Whanganui,Maori,425,342,278,805,654
225200,Gonville West,Whanganui,Maori,654,491,399,751,610
225200,Gonville West,Whanganui,Pacific Peoples,58,51,50,879,862
225300,Gonville North,Whanganui,Maori,536,441,367,823,685
225300,Gonville North,Whanganui,Pacific Peoples,89,82,76,921,854
225400,Cornmarket,Whanganui,Maori,240,185,170,771,708
225500,Whanganui East-Riverlands,Whanganui,Maori,368,320,285,870,774
225600,Kaitoke-Fordell,Whanganui,Maori,178,145,122,815,685
225700,Whanganui Central,Whanganui,Maori,138,127,115,920,833
225800,Gonville South,Whanganui,Maori,384,327,292,852,760
225800,Gonville South,Whanganui,Pacific Peoples,52,46,40,885,769
225900,Bastia-Durie Hill,Whanganui,Maori,267,234,192,876,719
226000,Putiki,Whanganui,Maori,189,169,156,894,825
226100,Mokai Patea,Whanganui,Maori,271,241,218,889,804
226300,Turakina,Whanganui,Maori,428,388,356,907,832
226400,Otairi,Whanganui,Maori,153,128,111,837,725
226500,Taihape,Whanganui,Maori,591,502,437,849,739
226600,Marton Rural,Whanganui,Maori,64,53,49,828,766
226700,Marton North,Whanganui,Maori,415,337,300,812,723
226700,Marton North,Whanganui,Pacific Peoples,123,115,106,935,862
226800,Parewanui,Whanganui,Maori,76,65,58,855,763
226900,Marton South,Whanganui,Maori,528,431,368,816,697
226900,Marton South,Whanganui,Pacific Peoples,133,116,107,872,805
227000,Bulls,Whanganui,Maori,354,302,263,853,743
227000,Bulls,Whanganui,Pacific Peoples,88,68,62,773,705
227100,Kiwitea,MidCentral,Maori,119,95,84,798,706
227200,Tokorangi,MidCentral,Maori,208,184,156,885,750
227300,Ohakea-Sanson,MidCentral,Maori,128,120,108,938,844
227400,Oroua Downs,MidCentral,Maori,130,121,112,931,862
227500,Awahuri,MidCentral,Maori,183,169,145,923,792
227600,Pohangina-Apiti,MidCentral,Maori,59,54,49,915,831
227800,Taikorea,MidCentral,Maori,93,Masked,79,>950,849
227900,Makino,MidCentral,Maori,405,341,285,842,704
227900,Makino,MidCentral,Pacific Peoples,41,Masked,34,>950,829
228000,Sandon,MidCentral,Maori,194,175,155,902,799
228100,Kimbolton North,MidCentral,Maori,410,360,315,878,768
228200,Warwick,MidCentral,Maori,144,120,103,833,715
228300,Kimbolton West,MidCentral,Maori,339,283,252,835,743
228300,Kimbolton West,MidCentral,Pacific Peoples,42,Masked,37,>950,881
228400,Feilding Central,MidCentral,Maori,123,108,88,878,715
228500,Kimbolton South,MidCentral,Maori,259,233,199,900,768
228600,Kauwhata,MidCentral,Maori,151,135,124,894,821
228700,Taonui,MidCentral,Maori,111,101,96,910,865
228800,Newbury,MidCentral,Maori,199,183,165,920,829
228800,Newbury,MidCentral,Pacific Peoples,61,Masked,53,>950,869
229000,Milson North,MidCentral,Maori,215,197,175,916,814
229000,Milson North,MidCentral,Pacific Peoples,69,61,56,884,812
229100,Cloverlea (Palmerston North City),MidCentral,Maori,277,Masked,244,>950,881
229100,Cloverlea (Palmerston North City),MidCentral,Pacific Peoples,57,50,45,877,789
229200,Tremaine,MidCentral,Maori,155,117,93,755,600
229300,Milson South,MidCentral,Maori,449,398,358,886,797
229300,Milson South,MidCentral,Pacific Peoples,87,81,74,931,851
229400,Whakarongo,MidCentral,Maori,100,95,88,950,880
229500,Westbrook,MidCentral,Maori,687,579,468,843,681
229500,Westbrook,MidCentral,Pacific Peoples,209,Masked,183,>950,876
229600,Takaro North,MidCentral,Maori,499,438,372,878,745
229600,Takaro North,MidCentral,Pacific Peoples,113,100,93,885,823
229800,Palmerston North Hospital,MidCentral,Maori,240,216,185,900,771
229800,Palmerston North Hospital,MidCentral,Pacific Peoples,56,49,47,875,839
229900,Highbury East,MidCentral,Maori,858,718,566,837,660
229900,Highbury East,MidCentral,Pacific Peoples,212,182,168,858,792
230000,Park West,MidCentral,Maori,271,242,194,893,716
230000,Park West,MidCentral,Pacific Peoples,79,Masked,68,>950,861
230100,Takaro South,MidCentral,Maori,384,346,305,901,794
230100,Takaro South,MidCentral,Pacific Peoples,95,89,80,937,842
230200,Roslyn (Palmerston North City),MidCentral,Maori,352,281,235,798,668
230200,Roslyn (Palmerston North City),MidCentral,Pacific Peoples,118,104,95,881,805
230300,Kelvin Grove West,MidCentral,Maori,338,306,265,905,784
230300,Kelvin Grove West,MidCentral,Pacific Peoples,98,Masked,88,>950,898
230400,Kelvin Grove North,MidCentral,Maori,140,131,118,936,843
230400,Kelvin Grove North,MidCentral,Pacific Peoples,53,Masked,50,>950,943
230500,Papaioea North,MidCentral,Maori,304,258,212,849,697
230500,Papaioea North,MidCentral,Pacific Peoples,47,Masked,Masked,>950,>950
230600,Palmerston North Central,MidCentral,Maori,194,170,131,876,675
230600,Palmerston North Central,MidCentral,Pacific Peoples,57,54,48,947,842
230700,Awapuni North ,MidCentral,Maori,579,512,421,884,727
230700,Awapuni North ,MidCentral,Pacific Peoples,209,Masked,193,>950,923
230800,Terrace End,MidCentral,Maori,550,460,390,836,709
230800,Terrace End,MidCentral,Pacific Peoples,121,Masked,114,>950,942
230900,Maraetarata,MidCentral,Maori,140,127,115,907,821
230900,Maraetarata,MidCentral,Pacific Peoples,50,46,40,920,800
231000,Papaioea South,MidCentral,Maori,234,209,178,893,761
231000,Papaioea South,MidCentral,Pacific Peoples,51,47,42,922,824
231100,Royal Oak (Palmerston North City),MidCentral,Maori,154,Masked,143,>950,929
231100,Royal Oak (Palmerston North City),MidCentral,Pacific Peoples,54,Masked,Masked,>950,>950
231200,West End,MidCentral,Maori,360,312,262,867,728
231200,West End,MidCentral,Pacific Peoples,102,90,80,882,784
231300,Awapuni South ,MidCentral,Maori,347,313,290,902,836
231300,Awapuni South ,MidCentral,Pacific Peoples,53,Masked,Masked,>950,>950
231400,Milverton,MidCentral,Maori,174,150,130,862,747
231400,Milverton,MidCentral,Pacific Peoples,53,45,41,849,774
231500,Ruamahanga,MidCentral,Maori,276,Masked,231,>950,837
231500,Ruamahanga,MidCentral,Pacific Peoples,68,Masked,Masked,>950,>950
231600,Esplanade,MidCentral,Maori,183,163,149,891,814
231600,Esplanade,MidCentral,Pacific Peoples,49,46,40,939,816
