SA2 CODE 2018,SA2 2018,DHB, POPULATION , FIRST DOSE , SECOND DOSE , FIRST DOSE UPTAKE , SECOND DOSE UPTAKE 
183800,Leamington Central,Waikato,2054,1846,1748, 899 , 851 
183900,Leamington East,Waikato,1752,1637,1556, 934 , 888 
184000,Te Awamutu Stadium,Waikato,1519,Masked,1376, >950 , 906 
184100,Te Awamutu Central,Waikato,401,360,342, 898 , 853 
184200,Pekerau,Waikato,2094,Masked,1904, >950 , 909 
184300,Fraser Street,Waikato,1220,Masked,1121, >950 , 919 
184400,Sherwin Park,Waikato,1679,1534,1409, 914 , 839 
184500,St Leger,Waikato,452,414,397, 916 , 878 
184600,Rotoorangi,Waikato,1368,1248,1148, 912 , 839 
184700,Tokanui,Waikato,361,296,255, 820 , 706 
184800,Kihikihi Central,Waikato,2051,1932,1768, 942 , 862 
184900,Maungatautari,Waikato,698,640,599, 917 , 858 
185000,Rotongata,Waikato,627,570,514, 909 , 820 
185200,Pirongia Forest,Waikato,815,704,641, 864 , 787 
185300,Honikiwi,Waikato,1285,1103,987, 858 , 768 
185400,Te Kawa,Waikato,867,774,703, 893 , 811 
185500,Otorohanga,Waikato,2591,2326,2074, 898 , 800 
185600,Maihiihi,Waikato,1465,1259,1113, 859 , 760 
185700,Puniu,Waikato,937,785,692, 838 , 739 
185800,Tirau,Waikato,1904,1659,1505, 871 , 790 
185900,Putararu Rural,Waikato,1888,1644,1483, 871 , 785 
186000,Putararu,Waikato,3597,3202,2874, 890 , 799 
186100,Kinleith,Waikato,1096,Masked,906, >950 , 827 
186200,Paraonui,Waikato,1479,1362,1244, 921 , 841 
186300,Parkdale,Waikato,721,583,505, 809 , 700 
186400,Matarawa,Waikato,1791,1567,1314, 875 , 734 
186500,Stanley Park,Waikato,1866,1554,1331, 833 , 713 
186600,Strathmore (South Waikato District),Waikato,2000,1618,1360, 809 , 680 
186700,Tokoroa Central,Waikato,903,763,650, 845 , 720 
186800,Moananui,Waikato,2389,2034,1757, 851 , 735 
187000,Herangi,Waikato,786,695,643, 884 , 818 
187100,Hangatiki,Waikato,1043,940,842, 901 , 807 
187200,Aria,Waikato,1050,898,800, 855 , 762 
187300,Te Kuiti West,Waikato,2191,1942,1725, 886 , 787 
187400,Te Kuiti East,Waikato,1644,1397,1176, 850 , 715 
187500,Waipa Valley,Waikato,1004,901,822, 897 , 819 
187600,Tiroa,Waikato,44,34,32, 773 , 727 
187700,Marotiri,Lakes,1928,1646,1434, 854 , 744 
187800,Ohakuri,Lakes,1567,1354,1199, 864 , 765 
187900,Lake Taupo Bays,Lakes,1310,1212,1086, 925 , 829 
188000,Mapara,Lakes,1809,1699,1587, 939 , 877 
188200,Wairakei-Broadlands,Lakes,958,807,714, 842 , 745 
188300,Acacia Bay,Lakes,1534,1432,1328, 934 , 866 
188400,Brentwood (Taupo District),Lakes,1748,Masked,1575, >950 , 901 
188500,Nukuhau-Rangatira Park,Lakes,2215,2059,1895, 930 , 856 
188600,Taupo Central West,Lakes,442,354,315, 801 , 713 
188700,Tauhara,Lakes,1415,1183,986, 836 , 697 
188800,Taupo Central East,Lakes,2049,1848,1625, 902 , 793 
188900,Mountview,Lakes,2264,2028,1783, 896 , 788 
189000,Bird Area,Lakes,1952,1773,1629, 908 , 835 
189100,Hilltop (Taupo District),Lakes,2359,2124,1909, 900 , 809 
189200,Waipahihi,Lakes,1949,1818,1706, 933 , 875 
189300,Richmond Heights,Lakes,1956,1744,1553, 892 , 794 
189400,Wharewaka,Lakes,994,Masked,Masked, >950 , >950 
189600,Waitahanui,Lakes,666,536,479, 805 , 719 
189700,Turangi,Lakes,2939,2500,2132, 851 , 725 
189800,Rangataiki,Lakes,94,Masked,Masked, >950 , >950 
189900,Taharua,Lakes,44,Masked,37, >950 , 841 
190100,Waiau,Bay of Plenty,289,255,229, 882 , 792 
190200,Waihi Beach-Bowentown,Bay of Plenty,2320,2110,1975, 909 , 851 
190300,Tahawai,Bay of Plenty,1717,1417,1315, 825 , 766 
190400,Athenree,Bay of Plenty,766,640,589, 836 , 769 
190500,Aongatete,Bay of Plenty,3081,Masked,2765, >950 , 897 
190600,Katikati,Bay of Plenty,4662,4304,3960, 923 , 849 
190800,Matakana Island,Bay of Plenty,116,108,90, 931 , 776 
190900,Pahoia,Bay of Plenty,2786,2462,2249, 884 , 807 
191000,Omokoroa,Bay of Plenty,3290,Masked,3081, >950 , 936 
191100,Omokoroa Rural,Bay of Plenty,861,Masked,Masked, >950 , >950 
191200,Te Puna,Bay of Plenty,1952,1717,1535, 880 , 786 
191300,Minden,Bay of Plenty,1927,1708,1563, 886 , 811 
191400,Kaimai,Bay of Plenty,1756,1504,1341, 856 , 764 
191500,Kopurererua,Bay of Plenty,1023,905,821, 885 , 803 
191600,Kaitemako (Western Bay of Plenty District),Bay of Plenty,1562,1301,1161, 833 , 743 
191700,Waiorohi,Bay of Plenty,2238,1960,1748, 876 , 781 
191800,Otawa,Bay of Plenty,1710,Masked,1501, >950 , 878 
191900,Te Puke West,Bay of Plenty,2853,Masked,2435, >950 , 853 
192000,Rangiuru,Bay of Plenty,2238,Masked,2001, >950 , 894 
192100,Te Puke East,Bay of Plenty,4318,4085,3675, 946 , 851 
192300,Maketu,Bay of Plenty,987,842,732, 853 , 742 
192400,Pukehina Beach,Bay of Plenty,699,626,560, 896 , 801 
192500,Pongakawa,Bay of Plenty,2551,2208,1941, 866 , 761 
192600,Matua North,Bay of Plenty,2597,2448,2339, 943 , 901 
192800,Mount Maunganui North,Bay of Plenty,2993,2831,2634, 946 , 880 
192900,Matua South,Bay of Plenty,2226,2113,1963, 949 , 882 
193000,Bethlehem North,Bay of Plenty,3159,2931,2754, 928 , 872 
193100,Bellevue,Bay of Plenty,3126,2843,2533, 909 , 810 
193200,Otumoetai North,Bay of Plenty,3674,Masked,3265, >950 , 889 
193300,Otumoetai South,Bay of Plenty,3239,3058,2818, 944 , 870 
193400,Brookfield West,Bay of Plenty,2409,2169,1933, 900 , 802 
193500,Bethlehem Central,Bay of Plenty,3812,3574,3370, 938 , 884 
193600,Brookfield East,Bay of Plenty,2305,2018,1842, 875 , 799 
193700,Mount Maunganui South,Bay of Plenty,2525,Masked,2230, >950 , 883 
193800,Tauranga Central,Bay of Plenty,2391,Masked,2194, >950 , 918 
193900,Mount Maunganui Central,Bay of Plenty,289,262,226, 907 , 782 
194000,Judea,Bay of Plenty,2231,2023,1808, 907 , 810 
194100,Te Reti,Bay of Plenty,1593,1391,1211, 873 , 760 
194200,Bethlehem South,Bay of Plenty,975,890,827, 913 , 848 
194300,Omanu Beach,Bay of Plenty,2513,2270,2098, 903 , 835 
194400,Tauranga Hospital,Bay of Plenty,1749,1616,1480, 924 , 846 
194500,Tauriko,Bay of Plenty,143,128,106, 895 , 741 
194600,Gate Pa,Bay of Plenty,3274,2907,2516, 888 , 768 
194700,Greerton South,Bay of Plenty,623,565,506, 907 , 812 
194800,Tauranga South,Bay of Plenty,4349,Masked,3819, >950 , 878 
194900,Arataki North,Bay of Plenty,2636,Masked,2308, >950 , 876 
195000,Matapihi,Bay of Plenty,621,540,451, 870 , 726 
195100,Pyes Pa West,Bay of Plenty,4033,Masked,Masked, >950 , >950 
195200,Greerton North,Bay of Plenty,2910,2687,2361, 923 , 811 
195300,Yatton Park,Bay of Plenty,2055,1744,1441, 849 , 701 
195400,Pyes Pa North,Bay of Plenty,4236,Masked,3783, >950 , 893 
195500,Arataki South,Bay of Plenty,2379,2242,1990, 942 , 836 
195600,Pyes Pa South,Bay of Plenty,1429,1351,1264, 945 , 885 
195700,Poike,Bay of Plenty,575,Masked,472, >950 , 821 
195800,Te Maunga North,Bay of Plenty,2883,2603,2349, 903 , 815 
195900,Maungatapu,Bay of Plenty,2469,2308,2076, 935 , 841 
196000,Hairini,Bay of Plenty,2707,2424,2168, 895 , 801 
196100,Pyes Pa East,Bay of Plenty,573,496,452, 866 , 789 
196200,Te Maunga South,Bay of Plenty,4084,Masked,3851, >950 , 943 
196300,Kaitemako (Tauranga City),Bay of Plenty,1289,1134,1008, 880 , 782 
196400,Ohauiti,Bay of Plenty,2947,Masked,2683, >950 , 910 
196500,Baypark-Kairua,Bay of Plenty,569,504,436, 886 , 766 
196600,Welcome Bay West,Bay of Plenty,2281,1890,1615, 829 , 708 
196700,Welcome Bay East,Bay of Plenty,2130,1853,1623, 870 , 762 
196800,Pacific View,Bay of Plenty,2520,Masked,2205, >950 , 875 
196900,Welcome Bay South,Bay of Plenty,3064,2715,2447, 886 , 799 
197000,Palm Beach North,Bay of Plenty,2605,2333,2049, 896 , 787 
197100,Palm Beach South-Gravatt,Bay of Plenty,3473,3276,3077, 943 , 886 
197200,Papamoa Beach North,Bay of Plenty,2287,2046,1816, 895 , 794 
197300,Doncaster,Bay of Plenty,2715,2483,2258, 915 , 832 
197400,Papamoa Beach South,Bay of Plenty,2395,2135,1927, 891 , 805 
197500,Motiti,Bay of Plenty,2794,2519,2305, 902 , 825 
197600,Wairakei ,Bay of Plenty,4784,Masked,Masked, >950 , >950 
197700,Tui Ridge,Lakes,1363,1290,1194, 946 , 876 
197800,Arahiwi,Lakes,111,88,76, 793 , 685 
197900,Ngongotaha Valley,Lakes,1294,1109,989, 857 , 764 
198000,Hamurana,Lakes,922,Masked,841, >950 , 912 
198100,Ngongotaha East,Lakes,1657,1448,1295, 874 , 782 
198200,Ngongotaha West,Lakes,1330,1183,1055, 889 , 793 
198400,Ngongotaha South,Lakes,1240,1100,1003, 887 , 809 
198500,Selwyn Heights,Lakes,961,809,688, 842 , 716 
198600,Pleasant Heights,Lakes,1675,1385,1170, 827 , 699 
198700,Rotoiti-Rotoehu,Lakes,1618,1364,1190, 843 , 735 
198800,Kawaha,Lakes,1566,1402,1277, 895 , 815 
198900,Fairy Springs,Lakes,1391,1246,1075, 896 , 773 
199000,Western Heights (Rotorua District),Lakes,1893,1473,1203, 778 , 635 
199100,Pukehangi North,Lakes,2107,1718,1433, 815 , 680 
199200,Pukehangi South,Lakes,2176,1981,1842, 910 , 847 
199300,Mangakakahi Central,Lakes,93,79,74, 849 , 796 
199400,Koutu,Lakes,1729,1437,1219, 831 , 705 
199500,Mangakakahi West,Lakes,1673,1464,1243, 875 , 743 
199600,Sunnybrook,Lakes,1607,1516,1381, 943 , 859 
199700,Fordlands,Lakes,1858,1539,1178, 828 , 634 
199800,Kuirau,Lakes,773,710,612, 918 , 792 
199900,Utuhina,Lakes,1245,1176,1070, 945 , 859 
200000,Pomare,Lakes,1312,Masked,1201, >950 , 915 
200100,Rotorua Central,Lakes,427,390,338, 913 , 792 
200200,Hillcrest (Rotorua District),Lakes,1459,1288,1133, 883 , 777 
200300,Victoria,Lakes,1621,Masked,1497, >950 , 924 
200400,Waiohewa,Lakes,855,798,744, 933 , 870 
200500,Glenholme North,Lakes,2145,1990,1757, 928 , 819 
200600,Springfield South,Lakes,1663,1539,1442, 925 , 867 
200700,Springfield North,Lakes,1478,Masked,1371, >950 , 928 
200800,Glenholme South,Lakes,1815,1722,1627, 949 , 896 
200900,Owhata West,Lakes,2361,2108,1869, 893 , 792 
201000,Holdens Bay-Rotokawa,Lakes,1048,933,832, 890 , 794 
201100,Ngapuna,Lakes,304,251,183, 826 , 602 
201200,Fenton Park,Lakes,1313,Masked,1200, >950 , 914 
201300,Tihiotonga-Whakarewarewa,Lakes,681,638,582, 937 , 855 
201400,Owhata East,Lakes,2491,2255,2039, 905 , 819 
201500,Lynmore,Lakes,2817,2650,2516, 941 , 893 
201600,Ngakuru,Lakes,1322,1203,1064, 910 , 805 
201700,Kaingaroa-Whakarewarewa,Lakes,1476,1283,1159, 869 , 785 
201800,Golden Springs,Lakes,1250,1119,960, 895 , 768 
201900,Manawahe,Bay of Plenty,918,796,707, 867 , 770 
202000,Matata-Otakiri,Bay of Plenty,1438,1226,1082, 853 , 752 
202100,Onepu Spring,Bay of Plenty,1076,919,831, 854 , 772 
202200,Edgecumbe,Bay of Plenty,1454,1268,1082, 872 , 744 
202300,Thornton-Awakeri,Bay of Plenty,2001,1714,1530, 857 , 765 
202400,Te Teko Lakes,Bay of Plenty,1444,1153,905, 798 , 627 
202500,Coastlands,Bay of Plenty,1628,1492,1345, 916 , 826 
202600,Whakatane West,Bay of Plenty,2743,2248,1902, 820 , 693 
202700,Whakatane Central,Bay of Plenty,3021,2596,2342, 859 , 775 
202800,Trident,Bay of Plenty,2909,2372,2040, 815 , 701 
202900,Allandale,Bay of Plenty,2232,1938,1740, 868 , 780 
203000,Mokorua Bush,Bay of Plenty,1263,1160,1095, 918 , 867 
203100,Wainui ,Bay of Plenty,1198,937,800, 782 , 668 
203200,Ohope,Bay of Plenty,2893,2589,2465, 895 , 852 
203400,Galatea,Bay of Plenty,896,690,554, 770 , 618 
203500,Waingarara-Waimana,Bay of Plenty,1940,1442,1130, 743 , 582 
203600,Murupara,Bay of Plenty,1378,842,625, 611 , 454 
203700,Monika Reserve,Bay of Plenty,2797,2363,2002, 845 , 716 
203900,Tarawera Park,Bay of Plenty,3297,2633,2143, 799 , 650 
204100,Waiotahi,Bay of Plenty,1268,1095,978, 864 , 771 
204200,Cape Runaway,Bay of Plenty,995,Masked,890, >950 , 894 
204300,Woodlands,Bay of Plenty,888,783,715, 882 , 805 
204400,Opotiki,Bay of Plenty,2970,2307,1880, 777 , 633 
204500,Otara-Tirohanga ,Bay of Plenty,966,825,743, 854 , 769 
204600,Oponae,Bay of Plenty,202,139,122, 688 , 604 
204700,East Cape,Tairawhiti,1081,916,813, 847 , 752 
204800,Waipaoa,Tairawhiti,1565,1329,1145, 849 , 732 
204900,Ruatoria-Raukumara,Tairawhiti,976,799,664, 819 , 680 
205000,Tokomaru,Tairawhiti,765,700,630, 915 , 824 
205100,Hangaroa,Tairawhiti,1208,1090,958, 902 , 793 
205200,Wharekaka,Tairawhiti,1533,1399,1199, 913 , 782 
205300,Te Arai,Tairawhiti,960,828,734, 863 , 765 
205400,Hexton,Tairawhiti,2691,2551,2369, 948 , 880 
205500,Lytton,Tairawhiti,1311,1234,1186, 941 , 905 
205600,Makaraka-Awapuni,Tairawhiti,906,790,707, 872 , 780 
205700,Riverdale,Tairawhiti,1149,1049,974, 913 , 848 
205800,Te Hapara North,Tairawhiti,1811,1643,1485, 907 , 820 
205900,Mangapapa North,Tairawhiti,1151,1005,893, 873 , 776 
206000,Elgin,Tairawhiti,2154,1788,1435, 830 , 666 
206100,Te Hapara South,Tairawhiti,1906,1631,1385, 856 , 727 
206200,Mangapapa East,Tairawhiti,1115,1011,917, 907 , 822 
206300,Mangapapa South,Tairawhiti,1627,1359,1181, 835 , 726 
206400,Te Hapara East,Tairawhiti,1734,1512,1361, 872 , 785 
206500,Centennial Crescent,Tairawhiti,1298,1138,971, 877 , 748 
206600,Whataupoko East,Tairawhiti,1585,1503,1386, 948 , 874 
206700,Whataupoko West,Tairawhiti,1790,1672,1526, 934 , 853 
206800,Gisborne Central,Tairawhiti,321,298,263, 928 , 819 
206900,Kaiti North,Tairawhiti,1843,1668,1529, 905 , 830 
207000,Kaiti South,Tairawhiti,2538,2112,1764, 832 , 695 
207100,Outer Kaiti,Tairawhiti,2011,1625,1260, 808 , 627 
207200,Tamarau,Tairawhiti,1993,1652,1373, 829 , 689 
207300,Wainui-Okitu,Tairawhiti,1616,1463,1358, 905 , 840 
207400,Maungataniwha-Raupunga,Hawke's Bay,758,635,546, 838 , 720 
207600,Frasertown-Ruakituri,Hawke's Bay,598,528,481, 883 , 804 
207700,Whakaki,Hawke's Bay,548,519,453, 947 , 827 
207800,Wairoa,Hawke's Bay,3572,3006,2674, 842 , 749 
207900,Mahia,Hawke's Bay,828,775,692, 936 , 836 
208000,Puketitiri-Tutira,Hawke's Bay,1458,1298,1124, 890 , 771 
208100,Sherenden-Crownthorpe,Hawke's Bay,1112,1016,930, 914 , 836 
208200,Maraekakaho,Hawke's Bay,1226,1149,1076, 937 , 878 
208300,Puketapu-Eskdale,Hawke's Bay,2383,2224,2094, 933 , 879 
208400,Omahu-Pakowhai,Hawke's Bay,1210,Masked,1047, >950 , 865 
208500,Bridge Pa,Hawke's Bay,920,851,732, 925 , 796 
208600,Twyford,Hawke's Bay,748,Masked,Masked, >950 , >950 
208700,Poukawa,Hawke's Bay,1271,1138,1049, 895 , 825 
208800,Flaxmere West,Hawke's Bay,2118,1712,1315, 808 , 621 
208900,Omahu Strip,Hawke's Bay,140,Masked,Masked, >950 , >950 
209000,Lochain Park,Hawke's Bay,2367,1915,1543, 809 , 652 
209100,Flaxmere Park,Hawke's Bay,2148,1880,1595, 875 , 743 
209200,Flaxmere South,Hawke's Bay,2160,1781,1450, 825 , 671 
209300,Irongate,Hawke's Bay,281,Masked,Masked, >950 , >950 
209400,Frimley,Hawke's Bay,2746,Masked,Masked, >950 , >950 
209500,Camberley,Hawke's Bay,1832,1557,1276, 850 , 697 
209600,Clive,Hawke's Bay,1872,Masked,1668, >950 , 891 
209700,St Leonards,Hawke's Bay,2110,1886,1714, 894 , 812 
209800,Mahora,Hawke's Bay,2131,1988,1827, 933 , 857 
209900,Raureka,Hawke's Bay,2475,2337,2037, 944 , 823 
210000,Cornwall Park,Hawke's Bay,2625,2321,2078, 884 , 792 
210100,Tomoana,Hawke's Bay,230,Masked,209, >950 , 909 
210200,Longlands-Pukahu,Hawke's Bay,1735,Masked,1522, >950 , 877 
210300,Raceway Park,Hawke's Bay,1638,Masked,1475, >950 , 900 
210400,Karamu,Hawke's Bay,1090,Masked,987, >950 , 906 
210500,Hastings Central,Hawke's Bay,423,400,348, 946 , 823 
210600,Tomoana Crossing,Hawke's Bay,2101,1930,1745, 919 , 831 
210700,Akina Park,Hawke's Bay,1960,1792,1617, 914 , 825 
210800,Queens Square,Hawke's Bay,1624,1520,1377, 936 , 848 
210900,Mayfair,Hawke's Bay,2422,2149,1871, 887 , 773 
211000,Parkhaven,Hawke's Bay,2344,2167,1917, 924 , 818 
211100,Parkvale,Hawke's Bay,1963,Masked,1747, >950 , 890 
211200,Mangateretere,Hawke's Bay,997,Masked,905, >950 , 908 
211300,Haumoana-Te Awanga,Hawke's Bay,1657,1455,1324, 878 , 799 
211400,Lucknow,Hawke's Bay,1160,1004,891, 866 , 768 
211500,Karanema-St Hill,Hawke's Bay,1772,Masked,1656, >950 , 935 
211600,Havelock North-Central,Hawke's Bay,399,Masked,360, >950 , 902 
211700,Brookvale,Hawke's Bay,2214,Masked,Masked, >950 , >950 
211800,Iona,Hawke's Bay,2184,Masked,1976, >950 , 905 
211900,Hereworth,Hawke's Bay,2541,Masked,2325, >950 , 915 
212000,Te Mata Hills,Hawke's Bay,955,Masked,Masked, >950 , >950 
212100,Havelock Hills,Hawke's Bay,1368,Masked,Masked, >950 , >950 
212200,Kahuranaki,Hawke's Bay,1276,1116,1010, 875 , 792 
212300,Bay View,Hawke's Bay,1930,1796,1662, 931 , 861 
212400,Poraiti Hills,Hawke's Bay,739,679,632, 919 , 855 
212500,Poraiti Flat,Hawke's Bay,1257,Masked,Masked, >950 , >950 
212600,Westshore,Hawke's Bay,1087,1021,962, 939 , 885 
212800,Onekawa West,Hawke's Bay,292,257,238, 880 , 815 
212900,Ahuriri,Hawke's Bay,1080,Masked,984, >950 , 911 
213000,Taradale West,Hawke's Bay,1637,1536,1457, 938 , 890 
213100,Greenmeadows West,Hawke's Bay,1882,Masked,1733, >950 , 921 
213200,Taradale South,Hawke's Bay,2378,Masked,2210, >950 , 929 
213300,Bluff Hill,Hawke's Bay,2425,2244,2110, 925 , 870 
213400,Hospital Hill,Hawke's Bay,2594,2326,2167, 897 , 835 
213500,Tamatea West,Hawke's Bay,1674,1495,1341, 893 , 801 
213600,Tamatea North,Hawke's Bay,1412,1267,1093, 897 , 774 
213700,Taradale Central,Hawke's Bay,2433,Masked,2208, >950 , 908 
213800,Tamatea East,Hawke's Bay,1489,1289,1156, 866 , 776 
213900,Marewa West,Hawke's Bay,1517,1376,1275, 907 , 840 
214000,Greenmeadows Central,Hawke's Bay,1293,1226,1160, 948 , 897 
214100,Onekawa Central,Hawke's Bay,1243,1164,1077, 936 , 866 
214200,Pirimai West,Hawke's Bay,1355,1221,1113, 901 , 821 
214300,Napier Central,Hawke's Bay,441,393,337, 891 , 764 
214400,Greenmeadows South,Hawke's Bay,1821,1653,1503, 908 , 825 
214500,Nelson Park,Hawke's Bay,1883,1692,1520, 899 , 807 
214600,Bledisloe Park,Hawke's Bay,1923,1826,1708, 950 , 888 
214700,Pirimai East,Hawke's Bay,1828,1682,1480, 920 , 810 
214800,Onekawa East,Hawke's Bay,1361,1169,981, 859 , 721 
214900,Tareha Reserve,Hawke's Bay,2672,Masked,2398, >950 , 897 
215000,Marewa East,Hawke's Bay,2727,2294,1949, 841 , 715 
215100,Onekawa South,Hawke's Bay,2558,2206,1868, 862 , 730 
215200,McLean Park,Hawke's Bay,2144,1933,1750, 902 , 816 
215300,Maraenui,Hawke's Bay,2866,2307,1817, 805 , 634 
215400,Meeanee-Awatoto,Hawke's Bay,2451,Masked,Masked, >950 , >950 
215500,Mangaonuku,Hawke's Bay,753,Masked,696, >950 , 924 
215600,Makaretu,Hawke's Bay,1969,1827,1668, 928 , 847 
215700,Waipawa,Hawke's Bay,1760,1613,1446, 916 , 822 
215800,Waipukurau West,Hawke's Bay,2156,1981,1807, 919 , 838 
215900,Mangarara,Hawke's Bay,2038,1929,1779, 947 , 873 
216000,Waipukurau East,Hawke's Bay,1594,1498,1369, 940 , 859 
216100,Taurekaitai,Hawke's Bay,1568,1429,1326, 911 , 846 
216300,Spotswood,Taranaki,3134,2738,2398, 874 , 765 
216400,Omata,Taranaki,839,791,742, 943 , 884 
216500,Oakura,Taranaki,1283,Masked,1167, >950 , 910 
216600,Moturoa,Taranaki,1604,1463,1329, 912 , 829 
216700,Kaitake,Taranaki,1513,1320,1186, 872 , 784 
216800,Blagdon-Lynmouth,Taranaki,2100,1891,1708, 900 , 813 
216900,Kawaroa,Taranaki,1896,Masked,1659, >950 , 875 
217000,New Plymouth Central,Taranaki,1013,Masked,917, >950 , 905 
217100,Marfell,Taranaki,1296,1129,973, 871 , 751 
217200,Whalers Gate,Taranaki,2015,Masked,1885, >950 , 935 
217300,Strandon,Taranaki,2260,2091,1962, 925 , 868 
217400,Westown ,Taranaki,3733,3397,3113, 910 , 834 
217500,Bell Block West,Taranaki,3424,3234,2948, 945 , 861 
217600,Bell Block East,Taranaki,2429,Masked,2234, >950 , 920 
217700,Waiwhakaiho-Bell Block South,Taranaki,101,Masked,77, >950 , 762 
217800,Lower Vogeltown,Taranaki,2465,2298,2114, 932 , 858 
217900,Hurdon,Taranaki,1980,1877,1733, 948 , 875 
218000,Frankleigh Park,Taranaki,2490,2277,2084, 914 , 837 
218100,Merrilands,Taranaki,2473,2306,2150, 932 , 869 
218200,Ferndale,Taranaki,638,Masked,597, >950 , 936 
218300,Welbourn,Taranaki,2700,2516,2313, 932 , 857 
218400,Fitzroy-Glen Avon,Taranaki,3047,2835,2603, 930 , 854 
218500,Waitara West,Taranaki,3312,2711,2315, 819 , 699 
218600,Upper Vogeltown,Taranaki,2334,2149,2023, 921 , 867 
218700,Highlands Park (New Plymouth District),Taranaki,2946,Masked,2672, >950 , 907 
218800,Paraite,Taranaki,670,623,569, 930 , 849 
218900,Waitara East,Taranaki,2369,2066,1807, 872 , 763 
219000,Lepperton-Brixton,Taranaki,1466,1304,1188, 889 , 810 
219100,Mangorei,Taranaki,1737,1536,1428, 884 , 822 
219200,Mount Messenger,Taranaki,677,581,510, 858 , 753 
219300,Mangaoraka,Taranaki,1453,1282,1174, 882 , 808 
219400,Tikorangi,Taranaki,1704,1539,1384, 903 , 812 
219500,Everett Park,Taranaki,1759,1596,1442, 907 , 820 
219600,Inglewood,Taranaki,2893,2657,2406, 918 , 832 
219700,Tarata,Taranaki,448,393,357, 877 , 797 
219800,Pembroke,Taranaki,1220,1078,976, 884 , 800 
219900,Douglas,Taranaki,500,412,348, 824 , 696 
220000,Toko,Taranaki,1079,970,874, 899 , 810 
220100,Stratford North,Taranaki,1550,1420,1303, 916 , 841 
220200,Whangamomona,Taranaki,97,74,71, 763 , 732 
220300,Stratford Central,Taranaki,1671,1498,1358, 896 , 813 
220400,Stratford South,Taranaki,1406,1271,1132, 904 , 805 
220500,Cape Egmont,Taranaki,1462,1255,1096, 858 , 750 
220600,Taungatara,Taranaki,875,781,697, 893 , 797 
220700,Opunake,Taranaki,1136,1012,928, 891 , 817 
220800,Kaponga-Mangatoki,Taranaki,844,763,688, 904 , 815 
220900,Manaia-Kapuni,Taranaki,1134,1038,905, 915 , 798 
221000,Eltham,Taranaki,1537,1341,1201, 872 , 781 
221100,Okaiawa,Taranaki,831,780,703, 939 , 846 
221200,Te Roti-Moeroa,Taranaki,601,567,493, 943 , 820 
221300,Egmont Showgrounds,Taranaki,1330,Masked,Masked, >950 , >950 
221400,Normanby-Tawhiti,Taranaki,1214,1121,1016, 923 , 837 
221500,Ohangai,Taranaki,402,Masked,362, >950 , 900 
221600,Turuturu,Taranaki,1406,Masked,1221, >950 , 868 
221700,King Edward Park,Taranaki,1107,Masked,1017, >950 , 919 
221800,Ramanui,Taranaki,1487,Masked,1375, >950 , 925 
221900,Hawera Central,Taranaki,1955,1852,1686, 947 , 862 
222000,Mangawhio,Taranaki,535,479,420, 895 , 785 
222100,Manutahi-Waitotora,Taranaki,1580,1469,1340, 930 , 848 
222200,Patea,Taranaki,953,892,781, 936 , 820 
222300,Otangiwai-Ohura,Waikato,840,615,526, 732 , 626 
222400,Ngapuke,Waikato,1035,831,731, 803 , 706 
222500,Taumarunui North,Waikato,1402,1187,1033, 847 , 737 
222600,Taumarunui Central,Waikato,1258,1080,951, 859 , 756 
222700,Taumarunui East,Waikato,1314,988,835, 752 , 635 
222800,National Park,Waikato,773,733,672, 948 , 869 
222900,Tangiwai,Whanganui,1011,893,784, 883 , 775 
223000,Raetihi,Whanganui,860,644,501, 749 , 583 
223100,Ohakune,Whanganui,997,887,810, 890 , 812 
223200,Waiouru,Whanganui,448,408,363, 911 , 810 
223300,Upper Whanganui,Whanganui,952,797,711, 837 , 747 
223400,Mowhanau,Whanganui,1146,1052,952, 918 , 831 
223500,Brunswick-Papaiti,Whanganui,1333,Masked,1200, >950 , 900 
223600,Castlecliff West,Whanganui,1402,1169,1020, 834 , 728 
223700,Otamatea (Whanganui District),Whanganui,1578,Masked,1472, >950 , 933 
223800,Castlecliff East,Whanganui,1619,1280,1089, 791 , 673 
223900,Springvale North,Whanganui,334,295,276, 883 , 826 
224000,Lower Aramoho,Whanganui,1580,1404,1222, 889 , 773 
224100,St Johns Hill East,Whanganui,1029,Masked,Masked, >950 , >950 
224200,St Johns Hill West,Whanganui,1977,1832,1740, 927 , 880 
224300,Titoki,Whanganui,2585,2303,2008, 891 , 777 
224400,Springvale West,Whanganui,1382,1305,1218, 944 , 881 
224500,Springvale East,Whanganui,1347,1265,1184, 939 , 879 
224600,Upper Aramoho,Whanganui,1884,1609,1455, 854 , 772 
224700,Balgownie,Whanganui,116,98,84, 845 , 724 
224800,Laird Park,Whanganui,1916,1604,1431, 837 , 747 
224900,Wembley Park,Whanganui,1484,1211,1056, 816 , 712 
225000,College Estate,Whanganui,1119,1016,942, 908 , 842 
225100,Whanganui East-Williams Domain,Whanganui,1952,1717,1556, 880 , 797 
225200,Gonville West,Whanganui,1461,1123,949, 769 , 650 
225300,Gonville North,Whanganui,2209,1845,1628, 835 , 737 
225400,Cornmarket,Whanganui,1251,1082,985, 865 , 787 
225500,Whanganui East-Riverlands,Whanganui,1856,1702,1532, 917 , 825 
225600,Kaitoke-Fordell,Whanganui,1581,1268,1138, 802 , 720 
225700,Whanganui Central,Whanganui,551,503,457, 913 , 829 
