DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Counties Manukau,Maori,40-44,Female,2172,2116,"2,113","1,180",<5,38,2467
Counties Manukau,Maori,40-44,Male,1761,1717,"1,716",868,<5,21,2013
Counties Manukau,Maori,45-49,Female,2145,2115,"2,110","1,381",<5,67,2468
Counties Manukau,Maori,45-49,Male,1784,1743,"1,741","1,065",<5,32,2053
Counties Manukau,Maori,5-11,Female,2130,848,NA,NA,NA,NA,6555
Counties Manukau,Maori,5-11,Male,2089,836,NA,NA,NA,NA,6936
Counties Manukau,Maori,50-54,Female,2344,2299,"2,297","1,631","1,455",304,2564
Counties Manukau,Maori,50-54,Male,1901,1864,"1,860","1,257","1,093",188,2165
Counties Manukau,Maori,55-59,Female,1983,1960,"1,959","1,512","1,365",334,2162
Counties Manukau,Maori,55-59,Male,1690,1661,"1,657","1,238","1,111",248,1858
Counties Manukau,Maori,60-64,Female,1572,1565,"1,565","1,315","1,223",415,1703
Counties Manukau,Maori,60-64,Male,1340,1329,"1,329","1,101","1,032",323,1399
Counties Manukau,Maori,65-69,Female,1145,1138,"1,138",993,935,382,1174
Counties Manukau,Maori,65-69,Male,856,852,852,750,705,281,890
Counties Manukau,Maori,70-74,Female,730,725,725,651,617,264,778
Counties Manukau,Maori,70-74,Male,544,539,538,484,466,229,560
Counties Manukau,Maori,75-79,Female,385,380,379,343,329,173,410
Counties Manukau,Maori,75-79,Male,318,316,315,294,280,154,317
Counties Manukau,Maori,80-84,Female,228,228,228,204,192,92,257
Counties Manukau,Maori,80-84,Male,138,137,137,129,122,68,146
Counties Manukau,Maori,85-89,Female,93,93,93,82,75,38,87
Counties Manukau,Maori,85-89,Male,59,59,59,55,54,24,51
Counties Manukau,Maori,90+,Female,32,32,32,28,27,13,35
Counties Manukau,Maori,90+,Male,7,7,7,7,6,<5,12
Counties Manukau,Pacific Peoples,12-17,Female,7248,6754,"2,351",291,<5,<5,8457
Counties Manukau,Pacific Peoples,12-17,Male,7265,6768,"2,373",242,<5,<5,8611
Counties Manukau,Pacific Peoples,12-17,Unknown/Other,10,9,5,<5,<5,<5,10
Counties Manukau,Pacific Peoples,18-24,Female,9241,9117,"9,098","3,712",<5,25,10266
Counties Manukau,Pacific Peoples,18-24,Male,8987,8712,"8,693","2,690",<5,6,10067
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,22,21,21,7,<5,<5,27
Counties Manukau,Pacific Peoples,25-29,Female,6157,6038,"6,021","2,735",<5,26,7025
Counties Manukau,Pacific Peoples,25-29,Male,5831,5659,"5,645","1,955",<5,8,6681
Counties Manukau,Pacific Peoples,25-29,Unknown/Other,20,19,19,<5,<5,<5,18
Counties Manukau,Pacific Peoples,30-34,Female,5488,5403,"5,388","2,828",<5,54,6164
Counties Manukau,Pacific Peoples,30-34,Male,5184,5065,"5,052","2,113",<5,14,5851
Counties Manukau,Pacific Peoples,30-34,Unknown/Other,9,9,9,<5,<5,<5,8
Counties Manukau,Pacific Peoples,35-39,Female,4642,4585,"4,576","2,769",<5,64,5112
Counties Manukau,Pacific Peoples,35-39,Male,4412,4324,"4,316","2,258",<5,25,4848
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,7,<5,<5,<5,8
Counties Manukau,Pacific Peoples,40-44,Female,4273,4231,"4,227","2,885",<5,108,4660
Counties Manukau,Pacific Peoples,40-44,Male,4115,4051,"4,045","2,505",<5,48,4503
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,10,10,10,<5,<5,<5,12
Counties Manukau,Pacific Peoples,45-49,Female,4094,4069,"4,063","3,007",<5,128,4485
Counties Manukau,Pacific Peoples,45-49,Male,3678,3639,"3,634","2,457",<5,52,4030
Counties Manukau,Pacific Peoples,5-11,Female,4562,1938,NA,NA,NA,NA,9563
Counties Manukau,Pacific Peoples,5-11,Male,4598,1847,NA,NA,NA,NA,10205
Counties Manukau,Pacific Peoples,50-54,Female,4111,4085,"4,079","3,073","2,752",417,4463
Counties Manukau,Pacific Peoples,50-54,Male,3711,3674,"3,669","2,691","2,377",348,4060
Counties Manukau,Pacific Peoples,50-54,Unknown/Other,7,6,6,<5,<5,<5,6
Counties Manukau,Pacific Peoples,55-59,Female,3731,3698,"3,692","2,895","2,608",473,4016
Counties Manukau,Pacific Peoples,55-59,Male,3306,3278,"3,276","2,618","2,339",420,3647
Counties Manukau,Pacific Peoples,60-64,Female,2945,2929,"2,921","2,402","2,206",504,3080
Counties Manukau,Pacific Peoples,60-64,Male,2594,2578,"2,568","2,196","2,019",458,2740
Counties Manukau,Pacific Peoples,65-69,Female,2143,2133,"2,126","1,817","1,671",472,2291
Counties Manukau,Pacific Peoples,65-69,Male,1903,1895,"1,886","1,660","1,527",464,2033
Counties Manukau,Pacific Peoples,70-74,Female,1591,1578,"1,576","1,357","1,264",364,1662
Counties Manukau,Pacific Peoples,70-74,Male,1355,1348,"1,347","1,179","1,117",391,1440
Counties Manukau,Pacific Peoples,75-79,Female,1046,1038,"1,035",869,793,234,1117
Counties Manukau,Pacific Peoples,75-79,Male,809,799,797,709,665,218,875
Counties Manukau,Pacific Peoples,80-84,Female,552,543,542,431,398,117,640
Counties Manukau,Pacific Peoples,80-84,Male,403,401,399,349,316,97,443
Counties Manukau,Pacific Peoples,85-89,Female,246,242,242,196,174,44,278
Counties Manukau,Pacific Peoples,85-89,Male,143,140,140,112,96,24,161
Counties Manukau,Pacific Peoples,90+,Female,100,97,97,76,57,14,135
Counties Manukau,Pacific Peoples,90+,Male,28,28,28,24,22,6,44
Counties Manukau,Unknown,12-17,Female,60,58,31,6,<5,<5,59
Counties Manukau,Unknown,12-17,Male,68,62,25,5,<5,<5,66
Counties Manukau,Unknown,12-17,Unknown/Other,7,5,<5,<5,<5,<5,7
Counties Manukau,Unknown,18-24,Female,128,126,125,68,<5,<5,90
Counties Manukau,Unknown,18-24,Male,145,138,138,61,<5,<5,126
Counties Manukau,Unknown,18-24,Unknown/Other,19,18,18,8,<5,<5,20
Counties Manukau,Unknown,25-29,Female,175,171,171,85,<5,<5,121
Counties Manukau,Unknown,25-29,Male,173,154,154,59,<5,<5,147
Counties Manukau,Unknown,25-29,Unknown/Other,20,20,20,10,<5,<5,23
Counties Manukau,Unknown,30-34,Female,146,141,141,87,<5,<5,102
Counties Manukau,Unknown,30-34,Male,203,194,194,102,<5,<5,158
Counties Manukau,Unknown,30-34,Unknown/Other,14,14,14,9,<5,<5,11
Counties Manukau,Unknown,35-39,Female,120,118,118,77,<5,<5,80
Counties Manukau,Unknown,35-39,Male,216,204,204,114,<5,<5,162
Counties Manukau,Unknown,35-39,Unknown/Other,14,13,13,6,<5,<5,14
Counties Manukau,Unknown,40-44,Female,96,95,95,69,<5,<5,91
Counties Manukau,Unknown,40-44,Male,213,208,208,121,<5,<5,188
Counties Manukau,Unknown,40-44,Unknown/Other,14,14,14,11,<5,<5,9
Counties Manukau,Unknown,45-49,Female,97,97,97,63,<5,<5,77
Counties Manukau,Unknown,45-49,Male,224,216,216,143,<5,<5,193
Counties Manukau,Unknown,45-49,Unknown/Other,6,5,5,<5,<5,<5,7
Counties Manukau,Unknown,5-11,Female,41,26,NA,NA,NA,NA,50
Counties Manukau,Unknown,5-11,Male,49,22,NA,NA,NA,NA,44
Counties Manukau,Unknown,50-54,Female,84,84,83,61,54,<5,60
Counties Manukau,Unknown,50-54,Male,234,230,230,154,135,13,207
Counties Manukau,Unknown,50-54,Unknown/Other,5,5,5,<5,<5,<5,6
Counties Manukau,Unknown,55-59,Female,70,69,69,49,48,7,64
Counties Manukau,Unknown,55-59,Male,264,257,257,184,177,27,243
Counties Manukau,Unknown,60-64,Female,73,70,70,49,46,10,69
Counties Manukau,Unknown,60-64,Male,226,222,221,179,170,26,223
Counties Manukau,Unknown,65-69,Female,73,70,70,50,47,16,79
Counties Manukau,Unknown,65-69,Male,170,168,168,140,136,58,188
Counties Manukau,Unknown,70-74,Female,67,66,66,46,43,24,57
Counties Manukau,Unknown,70-74,Male,153,152,152,131,126,53,159
Counties Manukau,Unknown,75-79,Female,40,38,38,37,36,23,48
Counties Manukau,Unknown,75-79,Male,99,98,98,92,90,47,93
Counties Manukau,Unknown,80-84,Female,31,31,31,26,25,12,27
Counties Manukau,Unknown,80-84,Male,41,41,41,38,35,22,39
Counties Manukau,Unknown,85-89,Female,28,28,28,26,25,15,29
Counties Manukau,Unknown,85-89,Male,14,14,14,12,12,<5,18
Counties Manukau,Unknown,90+,Female,13,12,12,10,10,<5,9
Hawkes Bay,Asian,12-17,Female,308,298,103,18,<5,<5,330
Hawkes Bay,Asian,12-17,Male,344,322,99,7,<5,<5,344
Hawkes Bay,Asian,18-24,Female,268,266,266,176,<5,<5,293
Hawkes Bay,Asian,18-24,Male,304,301,301,142,<5,<5,337
Hawkes Bay,Asian,18-24,Unknown/Other,7,7,7,5,<5,<5,8
Hawkes Bay,Asian,25-29,Female,433,431,430,300,<5,<5,491
Hawkes Bay,Asian,25-29,Male,618,612,612,326,<5,<5,671
Hawkes Bay,Asian,25-29,Unknown/Other,24,24,24,17,<5,<5,29
Hawkes Bay,Asian,30-34,Female,720,718,716,531,<5,11,740
Hawkes Bay,Asian,30-34,Male,802,794,794,508,<5,7,772
Hawkes Bay,Asian,30-34,Unknown/Other,29,29,29,24,<5,<5,27
Hawkes Bay,Asian,35-39,Female,492,492,491,383,<5,12,510
Hawkes Bay,Asian,35-39,Male,638,634,634,482,<5,<5,628
Hawkes Bay,Asian,35-39,Unknown/Other,23,23,23,20,<5,<5,18
Hawkes Bay,Asian,40-44,Female,411,409,408,322,<5,8,401
Hawkes Bay,Asian,40-44,Male,489,485,485,380,<5,<5,444
Hawkes Bay,Asian,40-44,Unknown/Other,20,20,20,17,<5,<5,23
Hawkes Bay,Asian,45-49,Female,289,285,285,224,<5,12,314
Hawkes Bay,Asian,45-49,Male,347,346,346,287,<5,9,296
Hawkes Bay,Asian,45-49,Unknown/Other,10,10,10,7,<5,<5,10
Hawkes Bay,Asian,5-11,Female,320,171,NA,NA,NA,NA,487
Hawkes Bay,Asian,5-11,Male,311,153,NA,NA,NA,NA,514
Hawkes Bay,Asian,50-54,Female,233,232,232,197,168,21,226
Hawkes Bay,Asian,50-54,Male,205,203,203,155,132,8,192
Hawkes Bay,Asian,55-59,Female,205,202,202,171,158,24,206
Hawkes Bay,Asian,55-59,Male,160,159,159,135,126,18,165
Hawkes Bay,Asian,60-64,Female,157,157,155,138,124,28,171
Hawkes Bay,Asian,60-64,Male,118,117,117,100,88,8,114
Hawkes Bay,Asian,65-69,Female,141,140,140,119,109,36,149
Hawkes Bay,Asian,65-69,Male,73,73,73,63,59,19,78
Hawkes Bay,Asian,70-74,Female,81,81,81,73,71,23,102
Hawkes Bay,Asian,70-74,Male,55,55,55,46,43,9,63
Hawkes Bay,Asian,75-79,Female,49,49,49,47,42,19,48
Hawkes Bay,Asian,75-79,Male,46,46,46,37,34,11,49
Hawkes Bay,Asian,80-84,Female,37,37,37,28,27,16,44
Hawkes Bay,Asian,80-84,Male,25,25,25,24,23,10,30
Hawkes Bay,Asian,85-89,Female,19,19,18,17,15,7,18
Hawkes Bay,Asian,85-89,Male,23,23,23,23,22,10,22
Hawkes Bay,Asian,90+,Female,10,10,10,10,10,5,9
Hawkes Bay,Asian,90+,Male,5,5,5,<5,<5,<5,5
Hawkes Bay,European or Other,12-17,Female,3489,3297,"1,159",145,<5,<5,3928
Hawkes Bay,European or Other,12-17,Male,3488,3294,"1,159",112,<5,<5,4085
Hawkes Bay,European or Other,18-24,Female,3056,3025,"3,024","1,629",<5,12,3469
Hawkes Bay,European or Other,18-24,Male,3446,3389,"3,387","1,319",<5,16,3863
Hawkes Bay,European or Other,25-29,Female,2428,2400,"2,397","1,375",<5,9,2826
Hawkes Bay,European or Other,25-29,Male,2446,2403,"2,402","1,003",<5,12,2762
Hawkes Bay,European or Other,30-34,Female,2801,2758,"2,753","1,644",<5,40,3262
Hawkes Bay,European or Other,30-34,Male,2725,2665,"2,660","1,321",<5,18,3076
Hawkes Bay,European or Other,30-34,Unknown/Other,8,8,8,<5,<5,<5,7
Hawkes Bay,European or Other,35-39,Female,2731,2697,"2,695","1,796",<5,48,3027
Hawkes Bay,European or Other,35-39,Male,2543,2492,"2,486","1,369",<5,26,2873
Hawkes Bay,European or Other,35-39,Unknown/Other,5,5,5,<5,<5,<5,7
Hawkes Bay,European or Other,40-44,Female,2917,2881,"2,877","2,089",<5,68,3230
Hawkes Bay,European or Other,40-44,Male,2700,2669,"2,666","1,726",<5,26,2979
Hawkes Bay,European or Other,45-49,Female,3445,3414,"3,406","2,649",<5,112,3867
Hawkes Bay,European or Other,45-49,Male,3096,3051,"3,050","2,130",<5,47,3598
Hawkes Bay,European or Other,5-11,Female,2109,1045,NA,NA,NA,NA,4057
Hawkes Bay,European or Other,5-11,Male,2172,1116,NA,NA,NA,NA,4053
Hawkes Bay,European or Other,50-54,Female,4038,4016,"4,004","3,246","3,026",371,4328
Hawkes Bay,European or Other,50-54,Male,3727,3697,"3,693","2,752","2,531",229,4026
Hawkes Bay,European or Other,55-59,Female,4049,4020,"4,005","3,443","3,270",575,4449
Hawkes Bay,European or Other,55-59,Male,3796,3774,"3,771","3,041","2,873",386,4190
Hawkes Bay,European or Other,60-64,Female,4336,4306,"4,292","3,808","3,629",899,4544
Hawkes Bay,European or Other,60-64,Male,4147,4128,"4,122","3,549","3,371",676,4319
Hawkes Bay,European or Other,65-69,Female,3947,3931,"3,920","3,607","3,469","1,414",4186
Hawkes Bay,European or Other,65-69,Male,3668,3650,"3,647","3,323","3,203","1,194",3890
Hawkes Bay,European or Other,70-74,Female,3828,3817,"3,809","3,576","3,459","1,780",4031
Hawkes Bay,European or Other,70-74,Male,3546,3535,"3,530","3,328","3,231","1,569",3753
Hawkes Bay,European or Other,75-79,Female,2971,2961,"2,958","2,812","2,717","1,501",3022
Hawkes Bay,European or Other,75-79,Male,2783,2782,"2,779","2,647","2,583","1,428",2762
Hawkes Bay,European or Other,80-84,Female,2200,2193,"2,188","2,093","2,010","1,128",2154
Hawkes Bay,European or Other,80-84,Male,1772,1768,"1,768","1,700","1,654",961,1783
Hawkes Bay,European or Other,85-89,Female,1203,1201,"1,201","1,151","1,114",599,1252
Hawkes Bay,European or Other,85-89,Male,885,880,878,850,819,477,898
Hawkes Bay,European or Other,90+,Female,750,750,749,705,674,285,790
Hawkes Bay,European or Other,90+,Male,433,432,432,419,407,202,453
Hawkes Bay,Maori,12-17,Female,2369,2171,788,40,<5,<5,2929
Hawkes Bay,Maori,12-17,Male,2252,2011,690,38,<5,<5,2864
Hawkes Bay,Maori,18-24,Female,2270,2156,"2,152",666,<5,5,2708
Hawkes Bay,Maori,18-24,Male,2345,2222,"2,216",527,<5,<5,2665
Hawkes Bay,Maori,25-29,Female,1487,1413,"1,407",536,<5,5,1865
Hawkes Bay,Maori,25-29,Male,1397,1315,"1,310",364,<5,<5,1791
Hawkes Bay,Maori,30-34,Female,1543,1493,"1,490",599,<5,6,1790
Hawkes Bay,Maori,30-34,Male,1269,1204,"1,202",375,<5,<5,1491
Hawkes Bay,Maori,35-39,Female,1235,1191,"1,188",593,<5,9,1388
Hawkes Bay,Maori,35-39,Male,1066,1014,"1,013",379,<5,<5,1224
Hawkes Bay,Maori,40-44,Female,1097,1064,"1,063",612,<5,20,1344
Hawkes Bay,Maori,40-44,Male,958,916,913,438,<5,7,1137
Hawkes Bay,Maori,45-49,Female,1222,1196,"1,193",754,<5,33,1382
Hawkes Bay,Maori,45-49,Male,1015,988,985,552,<5,14,1165
Hawkes Bay,Maori,5-11,Female,1067,370,NA,NA,NA,NA,3471
Hawkes Bay,Maori,5-11,Male,1022,333,NA,NA,NA,NA,3606
Hawkes Bay,Maori,50-54,Female,1255,1235,"1,230",841,749,123,1363
Hawkes Bay,Maori,50-54,Male,998,974,973,632,565,78,1104
Hawkes Bay,Maori,55-59,Female,1161,1151,"1,145",876,784,151,1265
Hawkes Bay,Maori,55-59,Male,931,913,912,643,581,93,1058
Hawkes Bay,Maori,60-64,Female,1059,1053,"1,049",851,787,199,1139
Hawkes Bay,Maori,60-64,Male,843,834,833,689,634,158,930
Hawkes Bay,Maori,65-69,Female,764,758,756,662,622,207,809
Hawkes Bay,Maori,65-69,Male,658,654,653,565,524,165,666
Hawkes Bay,Maori,70-74,Female,603,600,599,550,517,221,565
Hawkes Bay,Maori,70-74,Male,492,490,490,447,420,173,482
Hawkes Bay,Maori,75-79,Female,317,316,316,278,258,115,321
Hawkes Bay,Maori,75-79,Male,216,216,216,204,195,98,205
Hawkes Bay,Maori,80-84,Female,177,175,175,161,149,55,168
Hawkes Bay,Maori,80-84,Male,132,132,131,120,113,58,137
Hawkes Bay,Maori,85-89,Female,81,81,81,73,68,34,93
Hawkes Bay,Maori,85-89,Male,37,36,36,31,29,12,44
Hawkes Bay,Maori,90+,Female,43,42,42,36,35,11,25
Hawkes Bay,Maori,90+,Male,19,19,19,15,15,8,12
Hawkes Bay,Pacific Peoples,12-17,Female,343,311,110,11,<5,<5,383
Hawkes Bay,Pacific Peoples,12-17,Male,335,302,118,13,<5,<5,390
Hawkes Bay,Pacific Peoples,18-24,Female,381,371,371,165,<5,<5,391
Hawkes Bay,Pacific Peoples,18-24,Male,976,957,957,557,<5,<5,637
Hawkes Bay,Pacific Peoples,25-29,Female,282,272,271,144,<5,<5,296
Hawkes Bay,Pacific Peoples,25-29,Male,1119,1102,"1,099",709,<5,<5,635
Hawkes Bay,Pacific Peoples,25-29,Unknown/Other,26,26,26,17,<5,<5,5
Hawkes Bay,Pacific Peoples,30-34,Female,259,256,255,140,<5,<5,244
Hawkes Bay,Pacific Peoples,30-34,Male,1061,1044,"1,042",703,<5,<5,581
Hawkes Bay,Pacific Peoples,30-34,Unknown/Other,18,17,17,11,<5,<5,12
Hawkes Bay,Pacific Peoples,35-39,Female,238,233,233,135,<5,<5,221
Hawkes Bay,Pacific Peoples,35-39,Male,760,754,754,499,<5,<5,473
Hawkes Bay,Pacific Peoples,40-44,Female,209,203,203,139,<5,<5,194
Hawkes Bay,Pacific Peoples,40-44,Male,540,536,536,349,<5,<5,361
Hawkes Bay,Pacific Peoples,40-44,Unknown/Other,16,16,16,9,<5,<5,8
Hawkes Bay,Pacific Peoples,45-49,Female,187,185,185,138,<5,<5,184
Hawkes Bay,Pacific Peoples,45-49,Male,402,398,398,278,<5,<5,290
Hawkes Bay,Pacific Peoples,5-11,Female,201,73,NA,NA,NA,NA,492
Hawkes Bay,Pacific Peoples,5-11,Male,232,91,NA,NA,NA,NA,513
Hawkes Bay,Pacific Peoples,50-54,Female,151,151,151,106,85,14,165
Hawkes Bay,Pacific Peoples,50-54,Male,215,214,214,147,125,11,203
Hawkes Bay,Pacific Peoples,55-59,Female,141,139,138,99,86,17,149
Hawkes Bay,Pacific Peoples,55-59,Male,155,153,153,107,93,12,144
Hawkes Bay,Pacific Peoples,60-64,Female,105,105,105,90,77,15,104
Hawkes Bay,Pacific Peoples,60-64,Male,116,116,116,89,84,19,124
Hawkes Bay,Pacific Peoples,65-69,Female,73,72,72,68,63,21,87
Hawkes Bay,Pacific Peoples,65-69,Male,87,87,87,78,71,14,83
Hawkes Bay,Pacific Peoples,70-74,Female,59,58,58,47,41,13,50
Hawkes Bay,Pacific Peoples,70-74,Male,53,53,53,45,42,19,64
Hawkes Bay,Pacific Peoples,75-79,Female,32,32,32,28,26,12,34
Hawkes Bay,Pacific Peoples,75-79,Male,22,22,22,20,17,12,24
Hawkes Bay,Pacific Peoples,80-84,Female,16,16,16,15,14,7,18
Hawkes Bay,Pacific Peoples,80-84,Male,10,10,10,10,8,<5,13
Hawkes Bay,Pacific Peoples,85-89,Female,12,12,12,12,10,<5,12
Hawkes Bay,Pacific Peoples,85-89,Male,8,8,8,6,6,<5,8
Hawkes Bay,Unknown,12-17,Female,21,20,5,<5,<5,<5,17
Hawkes Bay,Unknown,12-17,Male,15,15,5,<5,<5,<5,20
Hawkes Bay,Unknown,18-24,Female,11,11,11,<5,<5,<5,9
Hawkes Bay,Unknown,18-24,Male,56,54,54,31,<5,<5,33
Hawkes Bay,Unknown,25-29,Female,56,54,54,39,<5,<5,40
Hawkes Bay,Unknown,25-29,Male,112,106,105,73,<5,<5,50
Hawkes Bay,Unknown,25-29,Unknown/Other,9,8,8,6,<5,<5,12
Hawkes Bay,Unknown,30-34,Female,51,49,49,37,<5,<5,47
Hawkes Bay,Unknown,30-34,Male,136,130,130,81,<5,<5,75
Hawkes Bay,Unknown,30-34,Unknown/Other,7,6,6,<5,<5,<5,6
Hawkes Bay,Unknown,35-39,Female,42,40,40,28,<5,<5,27
Hawkes Bay,Unknown,35-39,Male,121,113,113,73,<5,<5,58
Hawkes Bay,Unknown,35-39,Unknown/Other,6,6,6,<5,<5,<5,7
Hawkes Bay,Unknown,40-44,Female,37,37,37,21,<5,<5,30
Hawkes Bay,Unknown,40-44,Male,94,92,92,55,<5,<5,68
Hawkes Bay,Unknown,45-49,Female,19,19,19,11,<5,<5,12
Hawkes Bay,Unknown,45-49,Male,87,86,86,63,<5,<5,59
Hawkes Bay,Unknown,5-11,Female,23,15,NA,NA,NA,NA,27
Hawkes Bay,Unknown,5-11,Male,17,7,NA,NA,NA,NA,24
Hawkes Bay,Unknown,50-54,Female,18,17,17,11,10,<5,14
Hawkes Bay,Unknown,50-54,Male,75,70,70,41,38,<5,58
Hawkes Bay,Unknown,55-59,Female,14,14,14,6,5,<5,15
Hawkes Bay,Unknown,55-59,Male,59,58,58,40,33,<5,56
Hawkes Bay,Unknown,60-64,Female,13,13,13,9,9,<5,13
Hawkes Bay,Unknown,60-64,Male,50,49,49,35,32,5,44
Hawkes Bay,Unknown,65-69,Female,17,17,17,15,14,6,20
Hawkes Bay,Unknown,65-69,Male,36,36,36,25,24,8,38
Hawkes Bay,Unknown,70-74,Female,13,13,13,9,9,<5,15
Hawkes Bay,Unknown,70-74,Male,29,28,28,24,24,9,32
Hawkes Bay,Unknown,75-79,Female,6,6,6,6,6,<5,5
Hawkes Bay,Unknown,75-79,Male,12,11,11,10,10,<5,9
Hawkes Bay,Unknown,80-84,Male,6,6,6,6,5,<5,6
Hutt Valley,Asian,12-17,Female,698,663,211,39,<5,<5,735
Hutt Valley,Asian,12-17,Male,689,652,204,43,<5,<5,698
Hutt Valley,Asian,18-24,Female,646,642,642,472,<5,5,682
Hutt Valley,Asian,18-24,Male,724,722,721,450,<5,7,772
Hutt Valley,Asian,25-29,Female,827,827,825,629,<5,7,940
Hutt Valley,Asian,25-29,Male,1063,1059,"1,059",627,<5,<5,1167
Hutt Valley,Asian,25-29,Unknown/Other,5,5,5,5,<5,<5,5
Hutt Valley,Asian,30-34,Female,1523,1520,"1,518","1,183",<5,43,1607
Hutt Valley,Asian,30-34,Male,1386,1383,"1,382",928,<5,19,1450
Hutt Valley,Asian,35-39,Female,1392,1385,"1,384","1,122",<5,45,1386
Hutt Valley,Asian,35-39,Male,1421,1419,"1,419","1,084",<5,27,1432
Hutt Valley,Asian,40-44,Female,919,915,915,785,<5,31,944
Hutt Valley,Asian,40-44,Male,1059,1056,"1,056",839,<5,20,999
Hutt Valley,Asian,45-49,Female,724,721,720,622,<5,39,727
Hutt Valley,Asian,45-49,Male,660,657,657,562,<5,10,667
Hutt Valley,Asian,5-11,Female,939,640,NA,NA,NA,NA,1228
Hutt Valley,Asian,5-11,Male,972,647,NA,NA,NA,NA,1270
Hutt Valley,Asian,50-54,Female,596,589,589,510,485,90,615
Hutt Valley,Asian,50-54,Male,563,560,560,485,436,64,565
Hutt Valley,Asian,55-59,Female,535,534,533,479,452,91,563
Hutt Valley,Asian,55-59,Male,413,412,411,371,350,60,410
Hutt Valley,Asian,60-64,Female,480,476,476,417,392,112,518
Hutt Valley,Asian,60-64,Male,334,334,334,313,293,62,355
Hutt Valley,Asian,65-69,Female,465,463,461,401,382,147,470
Hutt Valley,Asian,65-69,Male,358,353,353,307,293,109,374
Hutt Valley,Asian,70-74,Female,300,299,297,270,249,89,314
Hutt Valley,Asian,70-74,Male,238,238,238,222,208,88,258
Hutt Valley,Asian,75-79,Female,150,149,149,133,125,62,162
Hutt Valley,Asian,75-79,Male,144,144,144,134,124,57,144
Hutt Valley,Asian,80-84,Female,118,118,117,108,100,48,128
Hutt Valley,Asian,80-84,Male,92,90,90,82,77,32,97
Hutt Valley,Asian,85-89,Female,69,69,69,65,61,26,74
Hutt Valley,Asian,85-89,Male,42,42,42,40,34,15,50
Hutt Valley,Asian,90+,Female,29,29,29,25,24,12,30
Hutt Valley,Asian,90+,Male,21,21,21,21,19,10,17
Hutt Valley,European or Other,12-17,Female,2885,2770,932,196,<5,<5,3107
Hutt Valley,European or Other,12-17,Male,3047,2930,"1,004",170,<5,<5,3304
Hutt Valley,European or Other,12-17,Unknown/Other,16,14,6,<5,<5,<5,12
Hutt Valley,European or Other,18-24,Female,2901,2887,"2,886","1,800",<5,15,3222
Hutt Valley,European or Other,18-24,Male,3310,3273,"3,272","1,715",<5,12,3596
Hutt Valley,European or Other,18-24,Unknown/Other,13,13,13,9,<5,<5,14
Hutt Valley,European or Other,25-29,Female,2522,2504,"2,504","1,744",<5,18,2853
Hutt Valley,European or Other,25-29,Male,2520,2485,"2,485","1,448",<5,14,2779
Hutt Valley,European or Other,25-29,Unknown/Other,7,7,7,7,<5,<5,7
Hutt Valley,European or Other,30-34,Female,3188,3170,"3,170","2,321",<5,68,3410
Hutt Valley,European or Other,30-34,Male,2964,2927,"2,926","1,861",<5,23,3158
Hutt Valley,European or Other,35-39,Female,3023,3001,"2,996","2,381",<5,76,3254
Hutt Valley,European or Other,35-39,Male,2893,2858,"2,855","1,975",<5,48,3140
Hutt Valley,European or Other,40-44,Female,3020,3010,"3,007","2,493",<5,86,3238
Hutt Valley,European or Other,40-44,Male,2893,2863,"2,862","2,128",<5,42,3080
Hutt Valley,European or Other,45-49,Female,3071,3052,"3,052","2,607",<5,143,3337
Hutt Valley,European or Other,45-49,Male,3113,3093,"3,092","2,421",<5,91,3328
Hutt Valley,European or Other,5-11,Female,2287,1489,NA,NA,NA,NA,3458
Hutt Valley,European or Other,5-11,Male,2303,1472,NA,NA,NA,NA,3551
Hutt Valley,European or Other,50-54,Female,3375,3353,"3,351","2,905","2,736",530,3637
Hutt Valley,European or Other,50-54,Male,3400,3379,"3,376","2,805","2,652",389,3688
Hutt Valley,European or Other,55-59,Female,3250,3240,"3,238","2,892","2,750",682,3450
Hutt Valley,European or Other,55-59,Male,3213,3197,"3,194","2,720","2,563",530,3412
Hutt Valley,European or Other,60-64,Female,3244,3239,"3,236","2,987","2,849",946,3386
Hutt Valley,European or Other,60-64,Male,3299,3280,"3,277","2,909","2,771",789,3427
Hutt Valley,European or Other,65-69,Female,2579,2572,"2,568","2,384","2,294","1,216",2622
Hutt Valley,European or Other,65-69,Male,2569,2561,"2,559","2,368","2,275","1,153",2664
Hutt Valley,European or Other,70-74,Female,2238,2234,"2,233","2,099","2,031","1,208",2408
Hutt Valley,European or Other,70-74,Male,2119,2117,"2,111","2,017","1,946","1,135",2259
Hutt Valley,European or Other,75-79,Female,1909,1901,"1,898","1,820","1,739","1,086",1935
Hutt Valley,European or Other,75-79,Male,1609,1608,"1,606","1,548","1,496",972,1572
Hutt Valley,European or Other,80-84,Female,1480,1477,"1,475","1,420","1,375",869,1500
Hutt Valley,European or Other,80-84,Male,1174,1173,"1,170","1,135","1,105",716,1168
Hutt Valley,European or Other,85-89,Female,871,868,867,838,800,505,888
Hutt Valley,European or Other,85-89,Male,557,556,554,541,522,332,575
Hutt Valley,European or Other,90+,Female,574,572,572,549,516,325,617
