DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Counties Manukau,European or Other,90+,Male,599,598,598,580,580,474,619
Counties Manukau,Maori,12-17,Female,4123,3668,"1,476",96,<5,<5,5235
Counties Manukau,Maori,12-17,Male,4251,3737,"1,432",86,<5,<5,5557
Counties Manukau,Maori,18-24,Female,4951,4774,"4,768","1,412",<5,21,5520
Counties Manukau,Maori,18-24,Male,4931,4700,"4,695","1,107",<5,28,5488
Counties Manukau,Maori,18-24,Unknown/Other,12,12,12,6,<5,<5,9
Counties Manukau,Maori,25-29,Female,3281,3171,"3,167","1,182",<5,24,3992
Counties Manukau,Maori,25-29,Male,2945,2815,"2,812",807,<5,24,3454
Counties Manukau,Maori,25-29,Unknown/Other,7,7,7,<5,<5,<5,9
Counties Manukau,Maori,30-34,Female,3178,3062,"3,056","1,257","1,232",59,3738
Counties Manukau,Maori,30-34,Male,2671,2550,"2,546",869,854,41,3090
Counties Manukau,Maori,30-34,Unknown/Other,12,12,12,8,7,<5,11
Counties Manukau,Maori,35-39,Female,2517,2444,"2,440","1,248","1,220",67,2716
Counties Manukau,Maori,35-39,Male,2016,1933,"1,933",804,789,41,2226
Counties Manukau,Maori,35-39,Unknown/Other,6,6,6,<5,<5,<5,10
Counties Manukau,Maori,40-44,Female,2155,2098,"2,098","1,179","1,170",146,2467
Counties Manukau,Maori,40-44,Male,1685,1630,"1,630",834,819,81,1996
Counties Manukau,Maori,40-44,Unknown/Other,5,5,5,<5,<5,<5,6
Counties Manukau,Maori,45-49,Female,2075,2044,"2,044","1,332","1,323",227,2413
Counties Manukau,Maori,45-49,Male,1760,1716,"1,716","1,042","1,032",149,2022
Counties Manukau,Maori,45-49,Unknown/Other,10,10,10,7,7,<5,8
Counties Manukau,Maori,5-11,Female,1911,799,NA,NA,NA,NA,6491
Counties Manukau,Maori,5-11,Male,1834,771,NA,NA,NA,NA,6847
Counties Manukau,Maori,50-54,Female,2368,2325,"2,323","1,647","1,635",496,2558
Counties Manukau,Maori,50-54,Male,1911,1877,"1,877","1,263","1,258",326,2137
Counties Manukau,Maori,55-59,Female,2000,1976,"1,976","1,518","1,505",552,2173
Counties Manukau,Maori,55-59,Male,1683,1653,"1,652","1,253","1,242",418,1848
Counties Manukau,Maori,55-59,Unknown/Other,5,5,5,5,5,<5,7
Counties Manukau,Maori,60-64,Female,1655,1644,"1,644","1,412","1,406",620,1744
Counties Manukau,Maori,60-64,Male,1442,1432,"1,431","1,192","1,185",528,1470
Counties Manukau,Maori,65-69,Female,1192,1186,"1,185","1,037","1,030",572,1211
Counties Manukau,Maori,65-69,Male,925,921,921,823,815,454,969
Counties Manukau,Maori,70-74,Female,766,761,761,692,687,409,812
Counties Manukau,Maori,70-74,Male,582,579,579,513,511,323,612
Counties Manukau,Maori,75-79,Female,391,389,389,353,350,222,414
Counties Manukau,Maori,75-79,Male,329,326,326,303,302,206,330
Counties Manukau,Maori,80-84,Female,235,234,234,212,209,132,240
Counties Manukau,Maori,80-84,Male,152,151,151,143,143,104,138
Counties Manukau,Maori,85-89,Female,95,95,95,87,86,58,100
Counties Manukau,Maori,85-89,Male,50,50,50,47,47,31,60
Counties Manukau,Maori,90+,Female,36,36,36,31,30,21,38
Counties Manukau,Maori,90+,Male,7,7,7,6,6,<5,13
Counties Manukau,Pacific Peoples,12-17,Female,7065,6317,"2,428",248,<5,<5,8446
Counties Manukau,Pacific Peoples,12-17,Male,7105,6290,"2,429",191,<5,<5,8617
Counties Manukau,Pacific Peoples,12-17,Unknown/Other,12,9,5,<5,<5,<5,17
Counties Manukau,Pacific Peoples,18-24,Female,9198,9082,"9,075","3,650",<5,41,10242
Counties Manukau,Pacific Peoples,18-24,Male,9070,8818,"8,811","2,708",<5,21,10125
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,26,25,25,8,<5,<5,31
Counties Manukau,Pacific Peoples,25-29,Female,6277,6150,"6,144","2,887",<5,48,7091
Counties Manukau,Pacific Peoples,25-29,Male,5895,5712,"5,708","1,959",<5,19,6714
Counties Manukau,Pacific Peoples,25-29,Unknown/Other,20,19,19,<5,<5,<5,22
Counties Manukau,Pacific Peoples,30-34,Female,5622,5532,"5,526","2,905","2,860",128,6227
Counties Manukau,Pacific Peoples,30-34,Male,5354,5233,"5,232","2,217","2,189",61,5956
Counties Manukau,Pacific Peoples,30-34,Unknown/Other,16,15,15,<5,<5,<5,12
Counties Manukau,Pacific Peoples,35-39,Female,4733,4669,"4,668","2,846","2,810",158,5145
Counties Manukau,Pacific Peoples,35-39,Male,4488,4403,"4,400","2,277","2,253",75,4920
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,7,<5,<5,<5,11
Counties Manukau,Pacific Peoples,40-44,Female,4337,4297,"4,296","2,921","2,900",310,4707
Counties Manukau,Pacific Peoples,40-44,Male,4205,4137,"4,133","2,544","2,526",181,4542
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,11,11,11,<5,<5,<5,19
Counties Manukau,Pacific Peoples,45-49,Female,4086,4058,"4,057","3,032","3,011",388,4481
Counties Manukau,Pacific Peoples,45-49,Male,3675,3638,"3,636","2,459","2,446",257,4050
Counties Manukau,Pacific Peoples,45-49,Unknown/Other,5,5,5,<5,<5,<5,6
Counties Manukau,Pacific Peoples,5-11,Female,4033,1784,NA,NA,NA,NA,9453
Counties Manukau,Pacific Peoples,5-11,Male,4088,1773,NA,NA,NA,NA,10057
Counties Manukau,Pacific Peoples,50-54,Female,4130,4104,"4,101","3,110","3,087",717,4533
Counties Manukau,Pacific Peoples,50-54,Male,3717,3678,"3,676","2,717","2,701",651,4094
Counties Manukau,Pacific Peoples,50-54,Unknown/Other,7,6,6,<5,<5,<5,13
Counties Manukau,Pacific Peoples,55-59,Female,3832,3797,"3,795","2,991","2,980",802,4068
Counties Manukau,Pacific Peoples,55-59,Male,3397,3366,"3,365","2,695","2,678",778,3682
Counties Manukau,Pacific Peoples,60-64,Female,3024,3009,"3,008","2,487","2,477",829,3275
Counties Manukau,Pacific Peoples,60-64,Male,2686,2671,"2,671","2,268","2,260",764,2876
Counties Manukau,Pacific Peoples,65-69,Female,2255,2245,"2,244","1,924","1,917",765,2387
Counties Manukau,Pacific Peoples,65-69,Male,2038,2028,"2,027","1,799","1,791",792,2106
Counties Manukau,Pacific Peoples,70-74,Female,1653,1644,"1,643","1,443","1,434",634,1740
Counties Manukau,Pacific Peoples,70-74,Male,1405,1400,"1,400","1,235","1,231",641,1509
Counties Manukau,Pacific Peoples,75-79,Female,1106,1098,"1,095",938,933,384,1157
Counties Manukau,Pacific Peoples,75-79,Male,874,864,864,782,778,396,903
Counties Manukau,Pacific Peoples,80-84,Female,584,574,574,469,467,195,636
Counties Manukau,Pacific Peoples,80-84,Male,421,419,419,367,366,169,456
Counties Manukau,Pacific Peoples,85-89,Female,273,270,270,216,215,79,294
Counties Manukau,Pacific Peoples,85-89,Male,153,150,149,120,120,48,169
Counties Manukau,Pacific Peoples,90+,Female,110,106,106,83,83,27,131
Counties Manukau,Pacific Peoples,90+,Male,34,34,34,29,29,14,35
Counties Manukau,Unknown,12-17,Female,58,56,33,7,<5,<5,72
Counties Manukau,Unknown,12-17,Male,64,51,24,<5,<5,<5,81
Counties Manukau,Unknown,18-24,Female,114,113,113,52,<5,<5,121
Counties Manukau,Unknown,18-24,Male,127,123,123,51,<5,<5,149
Counties Manukau,Unknown,18-24,Unknown/Other,18,17,17,9,<5,<5,19
Counties Manukau,Unknown,25-29,Female,152,148,148,93,<5,<5,173
Counties Manukau,Unknown,25-29,Male,159,144,144,54,<5,<5,199
Counties Manukau,Unknown,25-29,Unknown/Other,17,17,17,9,<5,<5,21
Counties Manukau,Unknown,30-34,Female,126,122,122,70,70,7,139
Counties Manukau,Unknown,30-34,Male,186,173,173,90,88,5,247
Counties Manukau,Unknown,30-34,Unknown/Other,10,10,10,6,6,<5,12
Counties Manukau,Unknown,35-39,Female,105,104,104,66,66,6,114
Counties Manukau,Unknown,35-39,Male,205,194,194,115,114,13,234
Counties Manukau,Unknown,35-39,Unknown/Other,12,11,11,5,5,<5,12
Counties Manukau,Unknown,40-44,Female,80,80,80,59,58,6,102
Counties Manukau,Unknown,40-44,Male,208,204,204,121,120,8,236
Counties Manukau,Unknown,40-44,Unknown/Other,11,11,11,9,9,<5,14
Counties Manukau,Unknown,45-49,Female,91,91,91,57,56,5,101
Counties Manukau,Unknown,45-49,Male,234,225,225,147,147,5,256
Counties Manukau,Unknown,45-49,Unknown/Other,6,5,5,<5,<5,<5,8
Counties Manukau,Unknown,5-11,Female,31,19,NA,NA,NA,NA,76
Counties Manukau,Unknown,5-11,Male,37,19,NA,NA,NA,NA,79
Counties Manukau,Unknown,50-54,Female,79,79,79,59,59,14,93
Counties Manukau,Unknown,50-54,Male,245,241,241,172,170,31,259
Counties Manukau,Unknown,55-59,Female,71,69,69,49,48,11,83
Counties Manukau,Unknown,55-59,Male,245,237,237,173,173,41,278
Counties Manukau,Unknown,60-64,Female,77,74,74,48,48,17,76
Counties Manukau,Unknown,60-64,Male,198,195,195,154,154,39,218
Counties Manukau,Unknown,65-69,Female,65,63,63,46,46,23,80
Counties Manukau,Unknown,65-69,Male,152,149,149,122,121,60,171
Counties Manukau,Unknown,70-74,Female,66,66,66,46,46,30,61
Counties Manukau,Unknown,70-74,Male,135,134,134,115,115,78,153
Counties Manukau,Unknown,75-79,Female,42,40,40,37,37,24,42
Counties Manukau,Unknown,75-79,Male,114,113,113,105,105,69,98
Counties Manukau,Unknown,80-84,Female,27,27,27,24,24,16,28
Counties Manukau,Unknown,80-84,Male,46,46,46,45,45,30,44
Counties Manukau,Unknown,85-89,Female,34,34,34,31,31,19,34
Counties Manukau,Unknown,85-89,Male,17,17,17,14,14,12,16
Counties Manukau,Unknown,90+,Female,20,19,19,16,16,11,12
Counties Manukau,Unknown,90+,Male,7,7,7,7,7,6,5
Hawkes Bay,Asian,12-17,Female,301,280,100,10,<5,<5,328
Hawkes Bay,Asian,12-17,Male,334,298,108,5,<5,<5,356
Hawkes Bay,Asian,18-24,Female,245,243,242,156,<5,5,289
Hawkes Bay,Asian,18-24,Male,296,293,292,137,<5,<5,322
Hawkes Bay,Asian,18-24,Unknown/Other,7,7,7,5,<5,<5,10
Hawkes Bay,Asian,25-29,Female,378,374,374,269,<5,11,475
Hawkes Bay,Asian,25-29,Male,540,537,535,288,<5,<5,670
Hawkes Bay,Asian,25-29,Unknown/Other,24,24,24,17,<5,<5,26
Hawkes Bay,Asian,30-34,Female,696,693,692,521,516,46,787
Hawkes Bay,Asian,30-34,Male,759,753,753,503,489,23,818
Hawkes Bay,Asian,30-34,Unknown/Other,23,23,23,20,19,<5,27
Hawkes Bay,Asian,35-39,Female,532,532,532,414,408,38,529
Hawkes Bay,Asian,35-39,Male,669,664,664,507,497,32,663
Hawkes Bay,Asian,35-39,Unknown/Other,29,29,29,26,26,<5,22
Hawkes Bay,Asian,40-44,Female,407,404,404,325,323,35,430
Hawkes Bay,Asian,40-44,Male,520,515,515,417,416,21,496
Hawkes Bay,Asian,40-44,Unknown/Other,21,21,21,19,19,<5,22
Hawkes Bay,Asian,45-49,Female,292,288,288,227,226,24,301
Hawkes Bay,Asian,45-49,Male,352,351,351,297,296,23,339
Hawkes Bay,Asian,45-49,Unknown/Other,13,13,13,8,8,<5,11
Hawkes Bay,Asian,5-11,Female,286,176,NA,NA,NA,NA,504
Hawkes Bay,Asian,5-11,Male,277,165,NA,NA,NA,NA,533
Hawkes Bay,Asian,50-54,Female,244,244,244,215,213,51,248
Hawkes Bay,Asian,50-54,Male,214,212,212,169,167,17,212
Hawkes Bay,Asian,55-59,Female,199,196,196,172,171,45,215
Hawkes Bay,Asian,55-59,Male,170,169,169,151,148,37,168
Hawkes Bay,Asian,60-64,Female,158,158,158,133,132,49,173
Hawkes Bay,Asian,60-64,Male,126,125,125,104,104,28,117
Hawkes Bay,Asian,65-69,Female,149,148,148,130,129,65,150
Hawkes Bay,Asian,65-69,Male,78,78,78,68,66,28,84
Hawkes Bay,Asian,70-74,Female,94,94,94,83,83,28,93
Hawkes Bay,Asian,70-74,Male,53,53,53,45,45,19,60
Hawkes Bay,Asian,75-79,Female,50,50,50,47,47,27,57
Hawkes Bay,Asian,75-79,Male,48,48,48,39,38,17,50
Hawkes Bay,Asian,80-84,Female,34,33,33,25,25,18,43
Hawkes Bay,Asian,80-84,Male,26,26,26,24,24,13,32
Hawkes Bay,Asian,85-89,Female,27,27,27,24,23,10,17
Hawkes Bay,Asian,85-89,Male,22,22,22,22,22,19,23
Hawkes Bay,Asian,90+,Female,10,10,10,10,10,8,11
Hawkes Bay,Asian,90+,Male,7,7,7,6,6,<5,5
Hawkes Bay,European or Other,12-17,Female,3374,3050,"1,171",107,<5,<5,3999
Hawkes Bay,European or Other,12-17,Male,3335,3032,"1,153",105,<5,<5,4034
Hawkes Bay,European or Other,18-24,Female,3015,2985,"2,983","1,545",<5,35,3342
Hawkes Bay,European or Other,18-24,Male,3435,3378,"3,378","1,228",<5,35,3769
Hawkes Bay,European or Other,18-24,Unknown/Other,9,8,8,6,<5,<5,10
Hawkes Bay,European or Other,25-29,Female,2368,2338,"2,336","1,344",<5,32,2776
Hawkes Bay,European or Other,25-29,Male,2447,2398,"2,396","1,010",<5,14,2795
Hawkes Bay,European or Other,25-29,Unknown/Other,5,5,5,<5,<5,<5,5
Hawkes Bay,European or Other,30-34,Female,2828,2790,"2,789","1,656","1,644",134,3227
Hawkes Bay,European or Other,30-34,Male,2690,2641,"2,640","1,293","1,283",77,3101
Hawkes Bay,European or Other,30-34,Unknown/Other,10,10,10,<5,<5,<5,14
Hawkes Bay,European or Other,35-39,Female,2770,2733,"2,731","1,819","1,811",167,3085
Hawkes Bay,European or Other,35-39,Male,2580,2525,"2,524","1,376","1,368",88,2915
Hawkes Bay,European or Other,35-39,Unknown/Other,7,7,7,<5,<5,<5,9
Hawkes Bay,European or Other,40-44,Female,2879,2846,"2,844","2,059","2,047",211,3273
Hawkes Bay,European or Other,40-44,Male,2682,2651,"2,650","1,706","1,697",131,3016
Hawkes Bay,European or Other,45-49,Female,3323,3298,"3,297","2,561","2,553",344,3781
Hawkes Bay,European or Other,45-49,Male,3015,2978,"2,977","2,065","2,053",189,3536
Hawkes Bay,European or Other,5-11,Female,1829,939,NA,NA,NA,NA,4013
Hawkes Bay,European or Other,5-11,Male,1919,1032,NA,NA,NA,NA,4099
Hawkes Bay,European or Other,50-54,Female,4002,3973,"3,973","3,218","3,204",828,4353
Hawkes Bay,European or Other,50-54,Male,3692,3656,"3,655","2,738","2,722",580,4080
Hawkes Bay,European or Other,55-59,Female,3956,3932,"3,932","3,367","3,353","1,116",4385
Hawkes Bay,European or Other,55-59,Male,3739,3720,"3,720","2,965","2,954",887,4118
Hawkes Bay,European or Other,60-64,Female,4348,4320,"4,320","3,813","3,806","1,606",4594
Hawkes Bay,European or Other,60-64,Male,4126,4105,"4,105","3,522","3,513","1,273",4386
Hawkes Bay,European or Other,65-69,Female,3976,3959,"3,957","3,630","3,625","2,168",4162
Hawkes Bay,European or Other,65-69,Male,3674,3658,"3,656","3,326","3,319","1,847",3866
Hawkes Bay,European or Other,70-74,Female,3795,3787,"3,787","3,552","3,545","2,456",3977
Hawkes Bay,European or Other,70-74,Male,3473,3464,"3,464","3,261","3,251","2,223",3699
Hawkes Bay,European or Other,75-79,Female,3167,3155,"3,155","3,000","2,991","2,247",3086
Hawkes Bay,European or Other,75-79,Male,2906,2903,"2,903","2,768","2,762","2,067",2844
Hawkes Bay,European or Other,80-84,Female,2150,2146,"2,144","2,056","2,052","1,523",2244
Hawkes Bay,European or Other,80-84,Male,1847,1843,"1,843","1,777","1,773","1,385",1812
Hawkes Bay,European or Other,85-89,Female,1216,1213,"1,213","1,168","1,167",864,1233
Hawkes Bay,European or Other,85-89,Male,900,896,895,871,870,675,896
Hawkes Bay,European or Other,90+,Female,763,763,763,732,728,528,785
Hawkes Bay,European or Other,90+,Male,424,424,424,414,414,330,442
Hawkes Bay,Maori,12-17,Female,2246,1967,813,41,<5,<5,2931
Hawkes Bay,Maori,12-17,Male,2158,1848,723,34,<5,<5,2928
Hawkes Bay,Maori,18-24,Female,2297,2186,"2,183",641,<5,11,2679
Hawkes Bay,Maori,18-24,Male,2366,2238,"2,234",522,<5,7,2724
Hawkes Bay,Maori,25-29,Female,1493,1417,"1,416",555,<5,14,1861
Hawkes Bay,Maori,25-29,Male,1420,1332,"1,330",365,<5,5,1748
Hawkes Bay,Maori,30-34,Female,1523,1462,"1,461",611,602,34,1853
Hawkes Bay,Maori,30-34,Male,1280,1221,"1,220",391,380,14,1533
Hawkes Bay,Maori,35-39,Female,1278,1241,"1,241",595,588,39,1435
Hawkes Bay,Maori,35-39,Male,1089,1031,"1,030",389,383,19,1273
Hawkes Bay,Maori,40-44,Female,1113,1078,"1,077",649,646,95,1319
Hawkes Bay,Maori,40-44,Male,960,919,919,432,427,47,1128
Hawkes Bay,Maori,45-49,Female,1175,1149,"1,149",706,704,137,1387
Hawkes Bay,Maori,45-49,Male,967,939,939,526,517,86,1187
Hawkes Bay,Maori,5-11,Female,936,342,NA,NA,NA,NA,3530
Hawkes Bay,Maori,5-11,Male,895,311,NA,NA,NA,NA,3620
Hawkes Bay,Maori,50-54,Female,1268,1249,"1,249",871,865,251,1405
Hawkes Bay,Maori,50-54,Male,1065,1038,"1,038",699,688,188,1127
Hawkes Bay,Maori,55-59,Female,1154,1143,"1,143",863,853,303,1268
Hawkes Bay,Maori,55-59,Male,868,853,852,583,577,162,1068
Hawkes Bay,Maori,60-64,Female,1124,1119,"1,118",912,908,381,1181
Hawkes Bay,Maori,60-64,Male,911,902,901,736,729,296,943
Hawkes Bay,Maori,65-69,Female,801,795,795,700,698,344,824
Hawkes Bay,Maori,65-69,Male,714,709,709,617,615,309,726
Hawkes Bay,Maori,70-74,Female,637,632,632,583,581,356,643
Hawkes Bay,Maori,70-74,Male,489,488,488,447,445,265,536
Hawkes Bay,Maori,75-79,Female,335,334,334,301,300,178,320
Hawkes Bay,Maori,75-79,Male,235,235,235,227,226,144,228
Hawkes Bay,Maori,80-84,Female,178,176,175,161,161,97,188
Hawkes Bay,Maori,80-84,Male,129,129,129,121,121,83,137
Hawkes Bay,Maori,85-89,Female,83,83,83,75,75,54,86
Hawkes Bay,Maori,85-89,Male,44,43,43,36,36,21,40
Hawkes Bay,Maori,90+,Female,39,38,38,34,34,23,44
Hawkes Bay,Maori,90+,Male,20,20,20,17,16,10,20
Hawkes Bay,Pacific Peoples,12-17,Female,315,277,98,7,<5,<5,397
Hawkes Bay,Pacific Peoples,12-17,Male,312,274,112,11,<5,<5,402
Hawkes Bay,Pacific Peoples,18-24,Female,387,377,376,163,<5,<5,409
Hawkes Bay,Pacific Peoples,18-24,Male,920,905,903,516,<5,<5,898
Hawkes Bay,Pacific Peoples,18-24,Unknown/Other,15,15,15,12,<5,<5,15
Hawkes Bay,Pacific Peoples,25-29,Female,282,272,272,153,<5,<5,305
Hawkes Bay,Pacific Peoples,25-29,Male,1147,1127,"1,126",740,<5,<5,1010
Hawkes Bay,Pacific Peoples,25-29,Unknown/Other,28,28,28,17,<5,<5,23
Hawkes Bay,Pacific Peoples,30-34,Female,266,261,261,142,141,6,274
Hawkes Bay,Pacific Peoples,30-34,Male,1116,1101,"1,101",735,722,7,951
Hawkes Bay,Pacific Peoples,30-34,Unknown/Other,18,17,17,10,10,<5,16
Hawkes Bay,Pacific Peoples,35-39,Female,253,248,248,156,151,12,235
Hawkes Bay,Pacific Peoples,35-39,Male,828,821,821,562,556,9,703
Hawkes Bay,Pacific Peoples,35-39,Unknown/Other,5,5,5,<5,<5,<5,7
Hawkes Bay,Pacific Peoples,40-44,Female,200,196,195,130,130,15,220
Hawkes Bay,Pacific Peoples,40-44,Male,574,570,570,369,365,10,492
Hawkes Bay,Pacific Peoples,40-44,Unknown/Other,12,12,12,8,8,<5,14
Hawkes Bay,Pacific Peoples,45-49,Female,195,192,192,145,144,23,183
Hawkes Bay,Pacific Peoples,45-49,Male,436,431,431,303,300,19,378
Hawkes Bay,Pacific Peoples,5-11,Female,188,81,NA,NA,NA,NA,478
Hawkes Bay,Pacific Peoples,5-11,Male,208,83,NA,NA,NA,NA,508
Hawkes Bay,Pacific Peoples,50-54,Female,153,153,153,105,105,25,168
Hawkes Bay,Pacific Peoples,50-54,Male,237,236,236,167,166,23,233
Hawkes Bay,Pacific Peoples,55-59,Female,140,139,139,108,106,33,151
Hawkes Bay,Pacific Peoples,55-59,Male,161,159,159,112,112,29,164
Hawkes Bay,Pacific Peoples,60-64,Female,116,116,116,97,97,24,107
Hawkes Bay,Pacific Peoples,60-64,Male,121,121,121,94,94,32,129
Hawkes Bay,Pacific Peoples,65-69,Female,72,71,71,68,67,30,84
Hawkes Bay,Pacific Peoples,65-69,Male,91,91,91,81,81,28,90
Hawkes Bay,Pacific Peoples,70-74,Female,64,62,62,51,51,24,63
Hawkes Bay,Pacific Peoples,70-74,Male,58,58,58,53,52,31,67
Hawkes Bay,Pacific Peoples,75-79,Female,35,35,35,32,32,19,38
Hawkes Bay,Pacific Peoples,75-79,Male,26,26,26,24,24,16,25
Hawkes Bay,Pacific Peoples,80-84,Female,18,18,18,15,15,7,19
Hawkes Bay,Pacific Peoples,80-84,Male,11,11,11,11,11,6,11
Hawkes Bay,Pacific Peoples,85-89,Female,14,14,14,14,14,7,14
Hawkes Bay,Pacific Peoples,85-89,Male,7,7,7,6,6,<5,7
Hawkes Bay,Unknown,12-17,Female,19,18,<5,<5,<5,<5,23
Hawkes Bay,Unknown,12-17,Male,17,16,8,<5,<5,<5,21
Hawkes Bay,Unknown,18-24,Male,38,38,38,22,<5,<5,53
Hawkes Bay,Unknown,25-29,Female,40,38,38,24,<5,<5,43
Hawkes Bay,Unknown,25-29,Male,112,105,105,77,<5,<5,97
Hawkes Bay,Unknown,25-29,Unknown/Other,6,6,6,5,<5,<5,10
Hawkes Bay,Unknown,30-34,Female,42,41,41,32,32,<5,48
Hawkes Bay,Unknown,30-34,Male,130,124,124,75,75,<5,117
Hawkes Bay,Unknown,35-39,Female,38,36,36,25,25,<5,35
Hawkes Bay,Unknown,35-39,Male,126,118,118,76,76,7,103
Hawkes Bay,Unknown,35-39,Unknown/Other,6,6,6,<5,<5,<5,7
Hawkes Bay,Unknown,40-44,Female,35,35,35,20,20,<5,34
Hawkes Bay,Unknown,40-44,Male,101,98,98,57,56,<5,91
Hawkes Bay,Unknown,45-49,Female,23,23,23,15,15,<5,16
Hawkes Bay,Unknown,45-49,Male,81,80,80,58,58,<5,83
Hawkes Bay,Unknown,5-11,Female,20,13,NA,NA,NA,NA,44
Hawkes Bay,Unknown,5-11,Male,15,6,NA,NA,NA,NA,36
Hawkes Bay,Unknown,50-54,Female,18,17,17,10,10,<5,20
Hawkes Bay,Unknown,50-54,Male,73,69,69,39,39,5,68
Hawkes Bay,Unknown,55-59,Female,15,15,15,7,6,<5,13
Hawkes Bay,Unknown,55-59,Male,50,48,48,33,32,5,58
Hawkes Bay,Unknown,60-64,Female,6,6,6,<5,<5,<5,16
Hawkes Bay,Unknown,60-64,Male,44,43,43,31,31,7,46
Hawkes Bay,Unknown,65-69,Female,13,13,13,11,11,6,17
Hawkes Bay,Unknown,65-69,Male,25,25,25,17,17,6,32
Hawkes Bay,Unknown,70-74,Female,13,13,13,10,10,9,14
Hawkes Bay,Unknown,70-74,Male,30,29,29,22,22,11,25
Hawkes Bay,Unknown,75-79,Female,5,5,5,5,5,<5,6
Hawkes Bay,Unknown,75-79,Male,10,9,9,9,9,5,12
Hawkes Bay,Unknown,80-84,Male,5,5,5,5,5,5,5
Hutt Valley,Asian,12-17,Female,704,651,206,39,<5,<5,734
Hutt Valley,Asian,12-17,Male,707,650,212,36,<5,<5,733
Hutt Valley,Asian,18-24,Female,652,647,647,468,<5,8,662
Hutt Valley,Asian,18-24,Male,698,697,695,430,<5,9,746
Hutt Valley,Asian,25-29,Female,786,786,786,608,<5,19,916
Hutt Valley,Asian,25-29,Male,1015,1010,"1,010",635,<5,10,1127
Hutt Valley,Asian,25-29,Unknown/Other,5,5,5,5,<5,<5,7
Hutt Valley,Asian,30-34,Female,1558,1555,"1,554","1,219","1,206",135,1588
Hutt Valley,Asian,30-34,Male,1385,1381,"1,381",926,915,63,1450
Hutt Valley,Asian,30-34,Unknown/Other,8,8,8,6,6,<5,5
Hutt Valley,Asian,35-39,Female,1450,1444,"1,442","1,167","1,151",153,1444
Hutt Valley,Asian,35-39,Male,1426,1423,"1,421","1,102","1,086",113,1458
Hutt Valley,Asian,40-44,Female,996,990,990,855,850,116,967
Hutt Valley,Asian,40-44,Male,1141,1139,"1,139",926,922,91,1061
Hutt Valley,Asian,45-49,Female,725,722,722,630,625,120,752
Hutt Valley,Asian,45-49,Male,688,685,685,581,580,64,684
Hutt Valley,Asian,5-11,Female,892,653,NA,NA,NA,NA,1266
Hutt Valley,Asian,5-11,Male,919,630,NA,NA,NA,NA,1308
Hutt Valley,Asian,50-54,Female,609,603,601,529,527,196,615
Hutt Valley,Asian,50-54,Male,584,581,580,515,511,139,593
Hutt Valley,Asian,55-59,Female,526,523,523,466,463,197,562
Hutt Valley,Asian,55-59,Male,419,418,418,379,377,139,412
Hutt Valley,Asian,60-64,Female,505,500,499,438,437,209,505
Hutt Valley,Asian,60-64,Male,355,355,354,327,326,131,355
Hutt Valley,Asian,65-69,Female,458,455,453,394,392,227,492
Hutt Valley,Asian,65-69,Male,360,354,353,311,308,179,383
Hutt Valley,Asian,70-74,Female,324,322,321,289,288,175,324
Hutt Valley,Asian,70-74,Male,253,251,250,235,234,158,263
Hutt Valley,Asian,75-79,Female,171,170,170,152,150,109,166
Hutt Valley,Asian,75-79,Male,159,159,158,148,146,77,149
Hutt Valley,Asian,80-84,Female,116,116,116,106,106,66,131
Hutt Valley,Asian,80-84,Male,95,93,93,87,86,60,101
Hutt Valley,Asian,85-89,Female,83,82,82,78,78,52,78
Hutt Valley,Asian,85-89,Male,45,45,45,42,42,30,43
Hutt Valley,Asian,90+,Female,30,30,30,26,26,22,31
Hutt Valley,Asian,90+,Male,23,23,22,22,22,16,23
Hutt Valley,European or Other,12-17,Female,2820,2637,923,157,<5,<5,3113
Hutt Valley,European or Other,12-17,Male,2990,2804,"1,025",165,<5,<5,3306
Hutt Valley,European or Other,12-17,Unknown/Other,22,19,12,<5,<5,<5,20
Hutt Valley,European or Other,18-24,Female,2893,2882,"2,880","1,745",<5,48,3091
Hutt Valley,European or Other,18-24,Male,3242,3206,"3,206","1,619",<5,38,3522
Hutt Valley,European or Other,18-24,Unknown/Other,18,18,18,12,<5,<5,19
Hutt Valley,European or Other,25-29,Female,2440,2421,"2,421","1,693",<5,69,2788
Hutt Valley,European or Other,25-29,Male,2483,2450,"2,449","1,443",<5,37,2748
Hutt Valley,European or Other,25-29,Unknown/Other,12,12,12,12,<5,<5,10
Hutt Valley,European or Other,30-34,Female,3147,3127,"3,126","2,308","2,291",331,3422
Hutt Valley,European or Other,30-34,Male,2922,2887,"2,885","1,869","1,854",218,3233
Hutt Valley,European or Other,35-39,Female,3090,3073,"3,069","2,442","2,433",446,3238
Hutt Valley,European or Other,35-39,Male,2941,2908,"2,907","1,986","1,978",287,3131
Hutt Valley,European or Other,35-39,Unknown/Other,7,7,7,7,6,<5,7
Hutt Valley,European or Other,40-44,Female,3008,2995,"2,995","2,457","2,446",482,3223
Hutt Valley,European or Other,40-44,Male,2878,2850,"2,849","2,104","2,097",311,3038
Hutt Valley,European or Other,45-49,Female,2982,2966,"2,966","2,546","2,537",582,3270
