DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Capital and Coast,Unknown,55-59,Male,217,216,216,160,138,35,197
Capital and Coast,Unknown,60-64,Female,63,61,61,45,40,15,54
Capital and Coast,Unknown,60-64,Male,192,188,188,161,145,36,195
Capital and Coast,Unknown,65-69,Female,58,58,58,47,42,13,62
Capital and Coast,Unknown,65-69,Male,128,126,126,105,100,41,123
Capital and Coast,Unknown,70-74,Female,57,55,55,50,50,26,67
Capital and Coast,Unknown,70-74,Male,101,101,100,96,89,43,101
Capital and Coast,Unknown,75-79,Female,57,56,56,53,50,30,52
Capital and Coast,Unknown,75-79,Male,74,73,73,71,69,43,78
Capital and Coast,Unknown,80-84,Female,24,23,23,23,22,14,25
Capital and Coast,Unknown,80-84,Male,32,32,31,30,29,14,35
Capital and Coast,Unknown,85-89,Female,15,15,15,15,14,11,14
Capital and Coast,Unknown,85-89,Male,13,13,13,13,13,7,12
Capital and Coast,Unknown,90+,Female,6,5,5,5,5,<5,6
Counties Manukau,Asian,12-17,Female,5206,5026,"1,588",300,<5,<5,5459
Counties Manukau,Asian,12-17,Male,5726,5508,"1,840",341,<5,<5,6027
Counties Manukau,Asian,18-24,Female,5538,5519,"5,518","3,909",<5,21,5837
Counties Manukau,Asian,18-24,Male,6837,6800,"6,797","3,898",<5,14,7247
Counties Manukau,Asian,18-24,Unknown/Other,53,52,52,26,<5,<5,55
Counties Manukau,Asian,25-29,Female,6311,6290,"6,288","4,299",<5,29,7187
Counties Manukau,Asian,25-29,Male,8066,8014,"8,011","4,139",<5,15,8938
Counties Manukau,Asian,25-29,Unknown/Other,46,44,44,19,<5,<5,56
Counties Manukau,Asian,30-34,Female,9133,9100,"9,092","6,296",<5,94,9652
Counties Manukau,Asian,30-34,Male,9721,9655,"9,654","5,832",<5,77,10174
Counties Manukau,Asian,30-34,Unknown/Other,53,53,53,34,<5,<5,56
Counties Manukau,Asian,35-39,Female,8389,8356,"8,349","6,233",<5,141,8967
Counties Manukau,Asian,35-39,Male,8671,8636,"8,634","6,114",<5,70,8925
Counties Manukau,Asian,35-39,Unknown/Other,40,40,40,25,<5,<5,36
Counties Manukau,Asian,40-44,Female,6784,6750,"6,741","5,330",<5,115,6729
Counties Manukau,Asian,40-44,Male,7124,7102,"7,098","5,359",<5,105,7050
Counties Manukau,Asian,40-44,Unknown/Other,44,44,44,38,<5,<5,41
Counties Manukau,Asian,45-49,Female,4844,4825,"4,819","3,906",<5,143,5003
Counties Manukau,Asian,45-49,Male,5023,5000,"4,997","3,950",<5,91,5169
Counties Manukau,Asian,45-49,Unknown/Other,35,34,34,25,<5,<5,39
Counties Manukau,Asian,5-11,Female,6135,3906,NA,NA,NA,NA,8186
Counties Manukau,Asian,5-11,Male,6554,4029,NA,NA,NA,NA,8748
Counties Manukau,Asian,50-54,Female,4389,4364,"4,360","3,537","2,965",321,4583
Counties Manukau,Asian,50-54,Male,4246,4231,"4,227","3,416","2,775",247,4360
Counties Manukau,Asian,50-54,Unknown/Other,14,13,13,9,7,<5,15
Counties Manukau,Asian,55-59,Female,3916,3894,"3,891","3,237","2,764",368,4273
Counties Manukau,Asian,55-59,Male,3773,3753,"3,753","3,149","2,660",307,4092
Counties Manukau,Asian,55-59,Unknown/Other,8,8,8,6,<5,<5,8
Counties Manukau,Asian,60-64,Female,3595,3573,"3,569","2,988","2,579",462,3910
Counties Manukau,Asian,60-64,Male,3235,3218,"3,215","2,797","2,411",378,3459
Counties Manukau,Asian,65-69,Female,3314,3303,"3,302","2,837","2,505",695,3660
Counties Manukau,Asian,65-69,Male,2859,2848,"2,845","2,457","2,199",660,3170
Counties Manukau,Asian,65-69,Unknown/Other,5,5,5,<5,<5,<5,5
Counties Manukau,Asian,70-74,Female,2215,2197,"2,193","1,903","1,649",537,2393
Counties Manukau,Asian,70-74,Male,2107,2097,"2,094","1,868","1,684",622,2261
Counties Manukau,Asian,75-79,Female,1264,1258,"1,256","1,092",963,304,1374
Counties Manukau,Asian,75-79,Male,1136,1132,"1,131","1,021",894,348,1241
Counties Manukau,Asian,80-84,Female,764,755,754,655,565,178,856
Counties Manukau,Asian,80-84,Male,675,672,669,599,531,174,781
Counties Manukau,Asian,85-89,Female,397,396,396,351,301,113,425
Counties Manukau,Asian,85-89,Male,334,330,330,293,239,90,345
Counties Manukau,Asian,90+,Female,150,148,148,140,107,45,173
Counties Manukau,Asian,90+,Male,106,106,106,93,79,31,122
Counties Manukau,European or Other,12-17,Female,6024,5781,"2,098",344,<5,<5,6748
Counties Manukau,European or Other,12-17,Male,6361,6112,"2,144",336,<5,<5,7194
Counties Manukau,European or Other,18-24,Female,6330,6298,"6,290","3,809",<5,25,7012
Counties Manukau,European or Other,18-24,Male,7280,7220,"7,208","3,363",<5,13,7876
Counties Manukau,European or Other,18-24,Unknown/Other,9,9,9,<5,<5,<5,13
Counties Manukau,European or Other,25-29,Female,4988,4957,"4,953","3,126",<5,32,5675
Counties Manukau,European or Other,25-29,Male,4890,4838,"4,834","2,362",<5,24,5598
Counties Manukau,European or Other,25-29,Unknown/Other,10,10,10,7,<5,<5,9
Counties Manukau,European or Other,30-34,Female,5364,5316,"5,313","3,465",<5,70,6127
Counties Manukau,European or Other,30-34,Male,5371,5292,"5,286","2,864",<5,29,6099
Counties Manukau,European or Other,30-34,Unknown/Other,6,6,6,5,<5,<5,6
Counties Manukau,European or Other,35-39,Female,5345,5290,"5,287","3,651",<5,83,5932
Counties Manukau,European or Other,35-39,Male,5348,5282,"5,275","3,178",<5,47,5856
Counties Manukau,European or Other,35-39,Unknown/Other,13,13,13,10,<5,<5,13
Counties Manukau,European or Other,40-44,Female,5312,5269,"5,268","3,971",<5,120,5948
Counties Manukau,European or Other,40-44,Male,5337,5300,"5,293","3,569",<5,52,5955
Counties Manukau,European or Other,40-44,Unknown/Other,7,6,6,<5,<5,<5,7
Counties Manukau,European or Other,45-49,Female,6051,6018,"6,010","4,738",<5,217,6717
Counties Manukau,European or Other,45-49,Male,5967,5923,"5,916","4,315",<5,99,6762
Counties Manukau,European or Other,45-49,Unknown/Other,5,5,5,<5,<5,<5,6
Counties Manukau,European or Other,5-11,Female,3854,2284,NA,NA,NA,NA,6977
Counties Manukau,European or Other,5-11,Male,4101,2403,NA,NA,NA,NA,7487
Counties Manukau,European or Other,50-54,Female,6881,6836,"6,833","5,619","4,998",748,7447
Counties Manukau,European or Other,50-54,Male,7122,7074,"7,067","5,429","4,757",602,7779
Counties Manukau,European or Other,55-59,Female,6521,6475,"6,468","5,486","4,930","1,028",7086
Counties Manukau,European or Other,55-59,Male,7069,7019,"7,010","5,679","5,067",810,7725
Counties Manukau,European or Other,60-64,Female,6305,6259,"6,254","5,519","5,092","1,403",6557
Counties Manukau,European or Other,60-64,Male,6574,6545,"6,539","5,578","5,045","1,240",6943
Counties Manukau,European or Other,65-69,Female,5157,5134,"5,134","4,663","4,389","2,072",5491
Counties Manukau,European or Other,65-69,Male,5277,5255,"5,250","4,719","4,450","1,972",5531
Counties Manukau,European or Other,70-74,Female,4781,4772,"4,764","4,447","4,238","2,409",5106
Counties Manukau,European or Other,70-74,Male,4626,4617,"4,610","4,306","4,081","2,214",4951
Counties Manukau,European or Other,75-79,Female,3989,3986,"3,979","3,764","3,605","2,182",4028
Counties Manukau,European or Other,75-79,Male,3639,3632,"3,622","3,442","3,315","2,020",3727
Counties Manukau,European or Other,80-84,Female,3076,3065,"3,062","2,936","2,813","1,727",3109
Counties Manukau,European or Other,80-84,Male,2528,2527,"2,525","2,434","2,340","1,460",2470
Counties Manukau,European or Other,85-89,Female,1720,1711,"1,710","1,627","1,549",940,1749
Counties Manukau,European or Other,85-89,Male,1230,1230,"1,230","1,175","1,123",725,1246
Counties Manukau,European or Other,90+,Female,1124,1121,"1,120","1,064","1,001",607,1179
Counties Manukau,European or Other,90+,Male,626,624,624,608,574,357,652
Counties Manukau,Maori,12-17,Female,4301,3974,"1,346",94,<5,<5,5154
Counties Manukau,Maori,12-17,Male,4439,4051,"1,376",90,<5,<5,5452
Counties Manukau,Maori,18-24,Female,4797,4611,"4,594","1,382",<5,12,5557
Counties Manukau,Maori,18-24,Male,4807,4577,"4,565","1,130",<5,8,5464
Counties Manukau,Maori,25-29,Female,3292,3175,"3,164","1,138",<5,5,4031
Counties Manukau,Maori,25-29,Male,2879,2755,"2,743",761,<5,5,3444
Counties Manukau,Maori,30-34,Female,3167,3061,"3,057","1,253",<5,16,3691
Counties Manukau,Maori,30-34,Male,2605,2483,"2,475",830,<5,9,3060
Counties Manukau,Maori,35-39,Female,2348,2278,"2,274","1,151",<5,14,2672
Counties Manukau,Maori,35-39,Male,1891,1820,"1,815",736,<5,11,2166
Counties Manukau,Maori,40-44,Female,2163,2107,"2,104","1,167",<5,33,2467
Counties Manukau,Maori,40-44,Male,1764,1718,"1,718",869,<5,16,2013
Counties Manukau,Maori,45-49,Female,2161,2129,"2,126","1,389",<5,56,2468
Counties Manukau,Maori,45-49,Male,1780,1739,"1,736","1,054",<5,28,2053
Counties Manukau,Maori,5-11,Female,2134,840,NA,NA,NA,NA,6555
Counties Manukau,Maori,5-11,Male,2089,825,NA,NA,NA,NA,6936
Counties Manukau,Maori,50-54,Female,2340,2296,"2,294","1,625","1,293",253,2564
Counties Manukau,Maori,50-54,Male,1903,1866,"1,862","1,265",956,150,2165
Counties Manukau,Maori,55-59,Female,1993,1970,"1,968","1,511","1,247",291,2162
Counties Manukau,Maori,55-59,Male,1689,1660,"1,656","1,234",991,211,1858
Counties Manukau,Maori,60-64,Female,1566,1559,"1,559","1,311","1,132",373,1703
Counties Manukau,Maori,60-64,Male,1334,1323,"1,322","1,095",968,283,1399
Counties Manukau,Maori,65-69,Female,1138,1131,"1,131",984,885,338,1174
Counties Manukau,Maori,65-69,Male,855,851,850,747,664,259,890
Counties Manukau,Maori,70-74,Female,734,729,729,651,587,237,778
Counties Manukau,Maori,70-74,Male,543,538,537,485,447,203,560
Counties Manukau,Maori,75-79,Female,381,376,376,339,305,154,410
Counties Manukau,Maori,75-79,Male,316,314,313,291,267,136,317
Counties Manukau,Maori,80-84,Female,227,227,227,202,187,81,257
Counties Manukau,Maori,80-84,Male,135,134,134,125,114,59,146
Counties Manukau,Maori,85-89,Female,93,93,93,82,73,38,87
Counties Manukau,Maori,85-89,Male,58,58,58,54,51,23,51
Counties Manukau,Maori,90+,Female,33,33,33,29,28,12,35
Counties Manukau,Maori,90+,Male,8,8,8,8,7,<5,12
Counties Manukau,Pacific Peoples,12-17,Female,7267,6784,"2,362",292,<5,<5,8457
Counties Manukau,Pacific Peoples,12-17,Male,7284,6803,"2,375",230,<5,<5,8611
Counties Manukau,Pacific Peoples,12-17,Unknown/Other,10,9,5,<5,<5,<5,10
Counties Manukau,Pacific Peoples,18-24,Female,9222,9098,"9,079","3,687",<5,18,10266
Counties Manukau,Pacific Peoples,18-24,Male,8987,8711,"8,690","2,683",<5,5,10067
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,22,21,21,7,<5,<5,27
Counties Manukau,Pacific Peoples,25-29,Female,6169,6049,"6,027","2,728",<5,20,7025
Counties Manukau,Pacific Peoples,25-29,Male,5811,5641,"5,626","1,940",<5,8,6681
Counties Manukau,Pacific Peoples,25-29,Unknown/Other,21,19,19,<5,<5,<5,18
Counties Manukau,Pacific Peoples,30-34,Female,5471,5385,"5,371","2,810",<5,50,6164
Counties Manukau,Pacific Peoples,30-34,Male,5176,5057,"5,043","2,103",<5,11,5851
Counties Manukau,Pacific Peoples,30-34,Unknown/Other,10,10,10,<5,<5,<5,8
Counties Manukau,Pacific Peoples,35-39,Female,4617,4561,"4,551","2,747",<5,56,5112
Counties Manukau,Pacific Peoples,35-39,Male,4407,4320,"4,310","2,246",<5,19,4848
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,7,<5,<5,<5,8
Counties Manukau,Pacific Peoples,40-44,Female,4273,4231,"4,226","2,879",<5,94,4660
Counties Manukau,Pacific Peoples,40-44,Male,4115,4052,"4,044","2,490",<5,35,4503
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,10,10,10,<5,<5,<5,12
Counties Manukau,Pacific Peoples,45-49,Female,4084,4058,"4,052","2,981",<5,108,4485
Counties Manukau,Pacific Peoples,45-49,Male,3660,3622,"3,618","2,441",<5,39,4030
Counties Manukau,Pacific Peoples,5-11,Female,4587,1935,NA,NA,NA,NA,9563
Counties Manukau,Pacific Peoples,5-11,Male,4615,1823,NA,NA,NA,NA,10205
Counties Manukau,Pacific Peoples,50-54,Female,4114,4087,"4,083","3,064","2,486",348,4463
Counties Manukau,Pacific Peoples,50-54,Male,3704,3666,"3,660","2,683","2,079",272,4060
Counties Manukau,Pacific Peoples,50-54,Unknown/Other,7,6,6,<5,<5,<5,6
Counties Manukau,Pacific Peoples,55-59,Female,3720,3688,"3,680","2,887","2,390",393,4016
Counties Manukau,Pacific Peoples,55-59,Male,3299,3272,"3,270","2,611","2,124",336,3647
Counties Manukau,Pacific Peoples,60-64,Female,2928,2911,"2,901","2,388","2,036",444,3080
Counties Manukau,Pacific Peoples,60-64,Male,2595,2578,"2,569","2,197","1,859",390,2740
Counties Manukau,Pacific Peoples,65-69,Female,2146,2135,"2,129","1,817","1,592",414,2291
Counties Manukau,Pacific Peoples,65-69,Male,1899,1890,"1,883","1,653","1,440",396,2033
Counties Manukau,Pacific Peoples,70-74,Female,1579,1567,"1,565","1,344","1,198",305,1662
Counties Manukau,Pacific Peoples,70-74,Male,1342,1335,"1,333","1,165","1,055",332,1440
Counties Manukau,Pacific Peoples,75-79,Female,1045,1036,"1,035",868,756,197,1117
Counties Manukau,Pacific Peoples,75-79,Male,809,799,797,708,633,185,875
Counties Manukau,Pacific Peoples,80-84,Female,550,541,540,430,369,108,640
Counties Manukau,Pacific Peoples,80-84,Male,407,404,403,350,299,83,443
Counties Manukau,Pacific Peoples,85-89,Female,244,240,240,193,155,39,278
Counties Manukau,Pacific Peoples,85-89,Male,138,136,136,108,85,20,161
Counties Manukau,Pacific Peoples,90+,Female,103,100,99,79,54,15,135
Counties Manukau,Pacific Peoples,90+,Male,28,28,28,24,22,5,44
Counties Manukau,Unknown,12-17,Female,60,58,30,6,<5,<5,59
Counties Manukau,Unknown,12-17,Male,72,66,28,<5,<5,<5,66
Counties Manukau,Unknown,12-17,Unknown/Other,8,6,<5,<5,<5,<5,7
Counties Manukau,Unknown,18-24,Female,125,123,122,66,<5,<5,90
Counties Manukau,Unknown,18-24,Male,139,133,133,58,<5,<5,126
Counties Manukau,Unknown,18-24,Unknown/Other,20,19,19,9,<5,<5,20
Counties Manukau,Unknown,25-29,Female,179,175,175,90,<5,<5,121
Counties Manukau,Unknown,25-29,Male,169,150,150,55,<5,<5,147
Counties Manukau,Unknown,25-29,Unknown/Other,20,20,20,10,<5,<5,23
Counties Manukau,Unknown,30-34,Female,140,135,135,81,<5,<5,102
Counties Manukau,Unknown,30-34,Male,208,198,198,102,<5,<5,158
Counties Manukau,Unknown,30-34,Unknown/Other,13,13,13,8,<5,<5,11
Counties Manukau,Unknown,35-39,Female,120,118,118,77,<5,<5,80
Counties Manukau,Unknown,35-39,Male,208,197,197,108,<5,<5,162
Counties Manukau,Unknown,35-39,Unknown/Other,13,12,12,5,<5,<5,14
Counties Manukau,Unknown,40-44,Female,94,93,93,67,<5,<5,91
Counties Manukau,Unknown,40-44,Male,212,207,207,119,<5,<5,188
Counties Manukau,Unknown,40-44,Unknown/Other,14,14,14,11,<5,<5,9
Counties Manukau,Unknown,45-49,Female,95,95,95,59,<5,<5,77
Counties Manukau,Unknown,45-49,Male,221,213,213,142,<5,<5,193
Counties Manukau,Unknown,45-49,Unknown/Other,6,5,5,<5,<5,<5,7
Counties Manukau,Unknown,5-11,Female,41,25,NA,NA,NA,NA,50
Counties Manukau,Unknown,5-11,Male,48,20,NA,NA,NA,NA,44
Counties Manukau,Unknown,50-54,Female,80,80,79,58,47,<5,60
Counties Manukau,Unknown,50-54,Male,232,228,228,151,123,12,207
Counties Manukau,Unknown,50-54,Unknown/Other,5,5,5,<5,<5,<5,6
Counties Manukau,Unknown,55-59,Female,69,68,68,47,44,5,64
Counties Manukau,Unknown,55-59,Male,262,255,255,182,156,26,243
Counties Manukau,Unknown,60-64,Female,73,70,70,49,43,8,69
Counties Manukau,Unknown,60-64,Male,220,216,215,174,149,25,223
Counties Manukau,Unknown,65-69,Female,70,67,67,48,43,15,79
Counties Manukau,Unknown,65-69,Male,173,171,171,145,133,57,188
Counties Manukau,Unknown,70-74,Female,66,65,65,46,42,21,57
Counties Manukau,Unknown,70-74,Male,154,153,153,132,121,54,159
Counties Manukau,Unknown,75-79,Female,44,42,42,41,39,23,48
Counties Manukau,Unknown,75-79,Male,96,95,95,89,83,45,93
Counties Manukau,Unknown,80-84,Female,30,30,30,25,24,10,27
Counties Manukau,Unknown,80-84,Male,40,40,40,37,34,21,39
Counties Manukau,Unknown,85-89,Female,28,28,28,26,25,14,29
Counties Manukau,Unknown,85-89,Male,15,15,15,13,13,5,18
Counties Manukau,Unknown,90+,Female,12,11,11,9,8,<5,9
Hawkes Bay,Asian,12-17,Female,308,297,105,16,<5,<5,330
Hawkes Bay,Asian,12-17,Male,344,323,99,7,<5,<5,344
Hawkes Bay,Asian,18-24,Female,267,265,265,174,<5,<5,293
Hawkes Bay,Asian,18-24,Male,306,303,303,143,<5,<5,337
Hawkes Bay,Asian,18-24,Unknown/Other,8,8,8,6,<5,<5,8
Hawkes Bay,Asian,25-29,Female,434,431,430,300,<5,<5,491
Hawkes Bay,Asian,25-29,Male,625,619,619,329,<5,<5,671
Hawkes Bay,Asian,25-29,Unknown/Other,24,24,24,17,<5,<5,29
Hawkes Bay,Asian,30-34,Female,720,719,717,531,<5,12,740
Hawkes Bay,Asian,30-34,Male,802,794,794,506,<5,6,772
Hawkes Bay,Asian,30-34,Unknown/Other,29,29,29,24,<5,<5,27
Hawkes Bay,Asian,35-39,Female,490,489,488,379,<5,10,510
Hawkes Bay,Asian,35-39,Male,631,628,628,474,<5,<5,628
Hawkes Bay,Asian,35-39,Unknown/Other,23,23,23,20,<5,<5,18
Hawkes Bay,Asian,40-44,Female,413,410,409,319,<5,8,401
Hawkes Bay,Asian,40-44,Male,487,483,483,378,<5,<5,444
Hawkes Bay,Asian,40-44,Unknown/Other,20,20,20,17,<5,<5,23
Hawkes Bay,Asian,45-49,Female,287,283,283,223,<5,11,314
Hawkes Bay,Asian,45-49,Male,343,342,342,281,<5,9,296
Hawkes Bay,Asian,45-49,Unknown/Other,10,10,10,7,<5,<5,10
Hawkes Bay,Asian,5-11,Female,321,170,NA,NA,NA,NA,487
Hawkes Bay,Asian,5-11,Male,309,146,NA,NA,NA,NA,514
Hawkes Bay,Asian,50-54,Female,230,229,229,194,144,19,226
Hawkes Bay,Asian,50-54,Male,207,205,205,157,114,6,192
Hawkes Bay,Asian,55-59,Female,204,201,201,169,135,22,206
Hawkes Bay,Asian,55-59,Male,161,160,160,136,108,17,165
Hawkes Bay,Asian,60-64,Female,157,157,155,138,115,25,171
Hawkes Bay,Asian,60-64,Male,117,116,116,99,81,6,114
Hawkes Bay,Asian,65-69,Female,142,141,141,118,101,32,149
Hawkes Bay,Asian,65-69,Male,75,75,75,64,56,18,78
Hawkes Bay,Asian,70-74,Female,80,80,80,72,65,22,102
Hawkes Bay,Asian,70-74,Male,54,54,54,46,41,8,63
Hawkes Bay,Asian,75-79,Female,50,50,50,48,39,18,48
Hawkes Bay,Asian,75-79,Male,46,46,46,37,34,9,49
Hawkes Bay,Asian,80-84,Female,36,36,36,27,23,15,44
Hawkes Bay,Asian,80-84,Male,24,24,24,23,21,9,30
Hawkes Bay,Asian,85-89,Female,19,19,18,17,14,7,18
Hawkes Bay,Asian,85-89,Male,23,23,23,23,19,10,22
Hawkes Bay,Asian,90+,Female,10,10,10,10,10,5,9
Hawkes Bay,Asian,90+,Male,5,5,5,<5,<5,<5,5
Hawkes Bay,European or Other,12-17,Female,3510,3318,"1,165",148,<5,<5,3928
Hawkes Bay,European or Other,12-17,Male,3484,3294,"1,146",111,<5,<5,4085
Hawkes Bay,European or Other,18-24,Female,3050,3019,"3,016","1,636",<5,11,3469
Hawkes Bay,European or Other,18-24,Male,3447,3390,"3,387","1,316",<5,14,3863
Hawkes Bay,European or Other,25-29,Female,2427,2399,"2,394","1,364",<5,11,2826
Hawkes Bay,European or Other,25-29,Male,2455,2412,"2,411","1,010",<5,12,2762
Hawkes Bay,European or Other,30-34,Female,2809,2766,"2,761","1,649",<5,31,3262
Hawkes Bay,European or Other,30-34,Male,2712,2650,"2,646","1,317",<5,16,3076
Hawkes Bay,European or Other,30-34,Unknown/Other,8,8,8,<5,<5,<5,7
Hawkes Bay,European or Other,35-39,Female,2736,2700,"2,698","1,800",<5,43,3027
Hawkes Bay,European or Other,35-39,Male,2558,2506,"2,501","1,379",<5,20,2873
Hawkes Bay,European or Other,35-39,Unknown/Other,5,5,5,<5,<5,<5,7
Hawkes Bay,European or Other,40-44,Female,2912,2878,"2,873","2,082",<5,56,3230
Hawkes Bay,European or Other,40-44,Male,2688,2658,"2,655","1,719",<5,19,2979
Hawkes Bay,European or Other,45-49,Female,3444,3414,"3,406","2,646",<5,101,3867
Hawkes Bay,European or Other,45-49,Male,3110,3064,"3,063","2,139",<5,36,3598
Hawkes Bay,European or Other,5-11,Female,2121,1053,NA,NA,NA,NA,4057
Hawkes Bay,European or Other,5-11,Male,2190,1122,NA,NA,NA,NA,4053
Hawkes Bay,European or Other,50-54,Female,4046,4022,"4,010","3,248","2,772",326,4328
Hawkes Bay,European or Other,50-54,Male,3710,3680,"3,675","2,740","2,249",197,4026
Hawkes Bay,European or Other,55-59,Female,4058,4028,"4,012","3,451","3,078",503,4449
Hawkes Bay,European or Other,55-59,Male,3814,3792,"3,787","3,057","2,639",342,4190
Hawkes Bay,European or Other,60-64,Female,4331,4302,"4,287","3,801","3,450",816,4544
Hawkes Bay,European or Other,60-64,Male,4134,4116,"4,110","3,542","3,202",601,4319
Hawkes Bay,European or Other,65-69,Female,3939,3923,"3,912","3,606","3,372","1,285",4186
Hawkes Bay,European or Other,65-69,Male,3663,3645,"3,641","3,316","3,093","1,056",3890
Hawkes Bay,European or Other,70-74,Female,3816,3805,"3,796","3,559","3,357","1,620",4031
Hawkes Bay,European or Other,70-74,Male,3541,3531,"3,526","3,323","3,151","1,420",3753
Hawkes Bay,European or Other,75-79,Female,2968,2958,"2,955","2,809","2,656","1,395",3022
Hawkes Bay,European or Other,75-79,Male,2773,2771,"2,766","2,638","2,524","1,310",2762
Hawkes Bay,European or Other,80-84,Female,2193,2186,"2,181","2,087","1,951","1,039",2154
Hawkes Bay,European or Other,80-84,Male,1777,1773,"1,773","1,704","1,624",901,1783
Hawkes Bay,European or Other,85-89,Female,1205,1203,"1,203","1,152","1,076",554,1252
Hawkes Bay,European or Other,85-89,Male,879,874,872,843,796,434,898
Hawkes Bay,European or Other,90+,Female,748,748,747,704,649,258,790
Hawkes Bay,European or Other,90+,Male,432,431,431,419,394,185,453
Hawkes Bay,Maori,12-17,Female,2360,2172,772,39,<5,<5,2929
Hawkes Bay,Maori,12-17,Male,2260,2019,690,37,<5,<5,2864
Hawkes Bay,Maori,18-24,Female,2274,2159,"2,155",669,<5,<5,2708
Hawkes Bay,Maori,18-24,Male,2348,2225,"2,220",523,<5,<5,2665
Hawkes Bay,Maori,25-29,Female,1493,1415,"1,408",533,<5,<5,1865
Hawkes Bay,Maori,25-29,Male,1393,1310,"1,305",365,<5,<5,1791
Hawkes Bay,Maori,30-34,Female,1541,1492,"1,490",596,<5,5,1790
Hawkes Bay,Maori,30-34,Male,1263,1198,"1,195",371,<5,<5,1491
Hawkes Bay,Maori,35-39,Female,1235,1190,"1,187",590,<5,9,1388
Hawkes Bay,Maori,35-39,Male,1067,1013,"1,012",379,<5,<5,1224
Hawkes Bay,Maori,40-44,Female,1100,1067,"1,065",611,<5,16,1344
Hawkes Bay,Maori,40-44,Male,957,915,913,437,<5,6,1137
Hawkes Bay,Maori,45-49,Female,1218,1192,"1,189",755,<5,30,1382
Hawkes Bay,Maori,45-49,Male,1023,995,992,556,<5,12,1165
Hawkes Bay,Maori,5-11,Female,1087,368,NA,NA,NA,NA,3471
Hawkes Bay,Maori,5-11,Male,1025,331,NA,NA,NA,NA,3606
Hawkes Bay,Maori,50-54,Female,1257,1237,"1,232",841,647,94,1363
Hawkes Bay,Maori,50-54,Male,997,973,971,628,487,54,1104
Hawkes Bay,Maori,55-59,Female,1149,1139,"1,131",861,689,122,1265
Hawkes Bay,Maori,55-59,Male,927,910,909,644,509,79,1058
Hawkes Bay,Maori,60-64,Female,1064,1058,"1,053",855,724,173,1139
Hawkes Bay,Maori,60-64,Male,839,830,829,683,567,135,930
Hawkes Bay,Maori,65-69,Female,762,756,754,660,582,188,809
Hawkes Bay,Maori,65-69,Male,662,658,657,569,504,147,666
Hawkes Bay,Maori,70-74,Female,603,600,599,547,495,200,565
Hawkes Bay,Maori,70-74,Male,491,489,489,446,399,153,482
Hawkes Bay,Maori,75-79,Female,312,311,311,273,243,100,321
Hawkes Bay,Maori,75-79,Male,217,217,217,204,191,88,205
Hawkes Bay,Maori,80-84,Female,178,176,176,162,143,44,168
Hawkes Bay,Maori,80-84,Male,131,131,130,119,107,48,137
Hawkes Bay,Maori,85-89,Female,80,80,80,72,65,31,93
Hawkes Bay,Maori,85-89,Male,37,36,36,31,28,11,44
Hawkes Bay,Maori,90+,Female,43,42,42,36,34,10,25
Hawkes Bay,Maori,90+,Male,19,19,19,15,15,8,12
Hawkes Bay,Pacific Peoples,12-17,Female,342,311,108,11,<5,<5,383
Hawkes Bay,Pacific Peoples,12-17,Male,339,306,121,12,<5,<5,390
Hawkes Bay,Pacific Peoples,18-24,Female,383,373,372,161,<5,<5,391
Hawkes Bay,Pacific Peoples,18-24,Male,963,944,944,539,<5,<5,637
Hawkes Bay,Pacific Peoples,25-29,Female,280,270,270,141,<5,<5,296
Hawkes Bay,Pacific Peoples,25-29,Male,1112,1095,"1,092",694,<5,<5,635
Hawkes Bay,Pacific Peoples,25-29,Unknown/Other,24,24,24,15,<5,<5,5
Hawkes Bay,Pacific Peoples,30-34,Female,256,254,253,138,<5,<5,244
Hawkes Bay,Pacific Peoples,30-34,Male,1044,1027,"1,025",679,<5,<5,581
Hawkes Bay,Pacific Peoples,30-34,Unknown/Other,18,17,17,11,<5,<5,12
Hawkes Bay,Pacific Peoples,35-39,Female,238,234,234,133,<5,<5,221
Hawkes Bay,Pacific Peoples,35-39,Male,755,749,749,491,<5,<5,473
Hawkes Bay,Pacific Peoples,40-44,Female,205,199,199,135,<5,<5,194
Hawkes Bay,Pacific Peoples,40-44,Male,533,529,529,340,<5,<5,361
Hawkes Bay,Pacific Peoples,40-44,Unknown/Other,14,14,14,8,<5,<5,8
Hawkes Bay,Pacific Peoples,45-49,Female,188,186,186,138,<5,<5,184
Hawkes Bay,Pacific Peoples,45-49,Male,397,393,393,273,<5,<5,290
Hawkes Bay,Pacific Peoples,5-11,Female,199,74,NA,NA,NA,NA,492
Hawkes Bay,Pacific Peoples,5-11,Male,232,90,NA,NA,NA,NA,513
Hawkes Bay,Pacific Peoples,50-54,Female,151,151,151,102,76,13,165
Hawkes Bay,Pacific Peoples,50-54,Male,217,216,215,147,108,10,203
Hawkes Bay,Pacific Peoples,55-59,Female,142,140,139,99,80,14,149
Hawkes Bay,Pacific Peoples,55-59,Male,155,153,153,108,80,8,144
Hawkes Bay,Pacific Peoples,60-64,Female,104,104,104,88,66,10,104
