SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,"1,460","1,293","1,255",886,860
147600,Surfdale,Auckland,Maori,175,159,151,909,863
147800,Half Moon Bay West,Counties Manukau,Maori,87,77,75,885,862
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,64,Masked,Masked,>950,>950
147900,Auckland Airport,Counties Manukau,Maori,246,224,217,911,882
147900,Auckland Airport,Counties Manukau,Pacific Peoples,117,81,74,692,632
148000,Eastern Beach,Counties Manukau,Maori,51,48,48,941,941
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,131,123,122,939,931
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,95,Masked,87,>950,916
148200,Favona North,Counties Manukau,Maori,325,273,257,840,791
148200,Favona North,Counties Manukau,Pacific Peoples,"1,585","1,433","1,389",904,876
148400,Farm Cove,Counties Manukau,Maori,63,Masked,Masked,>950,>950
148400,Farm Cove,Counties Manukau,Pacific Peoples,40,35,35,875,875
148500,Mangere North,Counties Manukau,Maori,294,239,221,813,752
148500,Mangere North,Counties Manukau,Pacific Peoples,"1,247","1,113","1,081",893,867
148600,Favona West,Counties Manukau,Maori,348,318,284,914,816
148600,Favona West,Counties Manukau,Pacific Peoples,"1,935","1,771","1,702",915,880
148700,Ostend,Auckland,Maori,159,149,138,937,868
148700,Ostend,Auckland,Pacific Peoples,43,40,39,930,907
148900,Mangere West,Counties Manukau,Maori,611,508,463,831,758
148900,Mangere West,Counties Manukau,Pacific Peoples,"2,560","2,293","2,191",896,856
149000,Pakuranga West,Counties Manukau,Maori,391,350,334,895,854
149000,Pakuranga West,Counties Manukau,Pacific Peoples,468,443,429,947,917
149100,Mount Wellington South West,Auckland,Maori,313,280,262,895,837
149100,Mount Wellington South West,Auckland,Pacific Peoples,647,614,593,949,917
149200,Sunnyhills East,Counties Manukau,Maori,123,Masked,Masked,>950,>950
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,71,Masked,Masked,>950,>950
149300,Half Moon Bay South East,Counties Manukau,Maori,152.0,136.0,133.0,895,875
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,151.0,131.0,127.0,868,841
149400,Favona East,Counties Manukau,Maori,367,319,308,869,839
149400,Favona East,Counties Manukau,Pacific Peoples,"2,080","1,897","1,820",912,875
149500,Mount Wellington South East,Auckland,Maori,450,412,374,916,831
149500,Mount Wellington South East,Auckland,Pacific Peoples,"1,229","1,116","1,076",908,876
149700,Bucklands Beach South,Counties Manukau,Maori,99.0,89,84.0,899,848
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,104.0,89,88.0,856,846
149800,Pakuranga Central,Counties Manukau,Maori,256,241,230,941,898
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,349,324,313,928,897
149900,Awhitu,Counties Manukau,Maori,266,218,212,820,797
149900,Awhitu,Counties Manukau,Pacific Peoples,52,44,43,846,827
150000,Harania North,Counties Manukau,Maori,414,356,322,860,778
150000,Harania North,Counties Manukau,Pacific Peoples,"2,698","2,483","2,364",920,876
150100,Otahuhu Central,Auckland,Maori,286,252,232,881,811
150100,Otahuhu Central,Auckland,Pacific Peoples,592,Masked,555,>950,938
150200,Mangere Central,Counties Manukau,Maori,466,410,376,880,807
150200,Mangere Central,Counties Manukau,Pacific Peoples,"2,177","1,956","1,882",898,864
150300,Otahuhu North,Auckland,Maori,394,320,288,812,731
150300,Otahuhu North,Auckland,Pacific Peoples,"1,627",Masked,"1,500",>950,922
150400,Howick West,Counties Manukau,Maori,152,Masked,140,>950,921
150400,Howick West,Counties Manukau,Pacific Peoples,134,Masked,127,>950,948
150500,Pakuranga Heights North West,Counties Manukau,Maori,221.0,185.0,174,837,787
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,217.0,191.0,184,880,848
150600,Mellons Bay,Counties Manukau,Maori,100,94,93,940,930
150600,Mellons Bay,Counties Manukau,Pacific Peoples,45,36,36,800,800
150700,Pakuranga Heights East,Counties Manukau,Maori,239,211.0,202.0,883,845
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,212,Masked,Masked,>950,>950
150800,Sutton Park,Counties Manukau,Maori,425,367,351,864,826
150800,Sutton Park,Counties Manukau,Pacific Peoples,"2,450","2,254","2,175",920,888
150900,Otahuhu East,Auckland,Maori,266,236,220,887,827
150900,Otahuhu East,Auckland,Pacific Peoples,918,852,830,928,904
151000,Mangere South,Counties Manukau,Maori,340,304,284,894,835
151000,Mangere South,Counties Manukau,Pacific Peoples,"1,910","1,692","1,632",886,854
151100,Onetangi,Auckland,Maori,99,91,86,919,869
151200,Harania South,Counties Manukau,Maori,446,374,351,839,787
151200,Harania South,Counties Manukau,Pacific Peoples,"1,872","1,742","1,667",931,890
151300,Highland Park (Auckland),Counties Manukau,Maori,140,130,127,929,907
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,167,158,148,946,886
151400,Otahuhu South West,Auckland,Maori,515,442,424,858,823
151400,Otahuhu South West,Auckland,Pacific Peoples,"1,522","1,421","1,375",934,903
151500,Pakuranga Heights South West,Counties Manukau,Maori,249,231,218,928,876
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,342,Masked,319,>950,933
151600,Mangere Mascot,Counties Manukau,Maori,444,392,357,883,804
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,"2,303","2,082","2,013",904,874
151700,Waiheke East,Auckland,Maori,66,52,49,788,742
151800,Massey Road West,Counties Manukau,Maori,443,400,367,903,828
151800,Massey Road West,Counties Manukau,Pacific Peoples,"2,094","1,899","1,812",907,865
151900,Otahuhu South,Auckland,Maori,426,383,360,899,845
151900,Otahuhu South,Auckland,Pacific Peoples,"1,437","1,356","1,312",944,913
152000,Howick Central,Counties Manukau,Maori,149,134,131,899,879
152000,Howick Central,Counties Manukau,Pacific Peoples,121,109,105,901,868
152100,Massey Road North,Counties Manukau,Maori,422,364,341,863,808
152100,Massey Road North,Counties Manukau,Pacific Peoples,"1,526","1,421","1,379",931,904
152200,Botany Downs West,Counties Manukau,Maori,91,83,80,912,879
152200,Botany Downs West,Counties Manukau,Pacific Peoples,112,Masked,103,>950,920
152400,Howick East,Counties Manukau,Maori,166,142,138,855,831
152400,Howick East,Counties Manukau,Pacific Peoples,87,81,77,931,885
152500,Burswood,Counties Manukau,Maori,61,56,55,918,902
152500,Burswood,Counties Manukau,Pacific Peoples,86,77,77,895,895
152600,Massey Road South,Counties Manukau,Maori,223,182,175,816,785
152600,Massey Road South,Counties Manukau,Pacific Peoples,"1,047",971,942,927,900
152800,Mangere South East,Counties Manukau,Maori,380,338,319,889,839
152800,Mangere South East,Counties Manukau,Pacific Peoples,"1,903","1,738","1,695",913,891
152900,Botany Downs East,Counties Manukau,Maori,67.0,63.0,62.0,940,925
152900,Botany Downs East,Counties Manukau,Pacific Peoples,71.0,67.0,65.0,944,915
153000,Grange,Counties Manukau,Maori,243,216,200,889,823
153000,Grange,Counties Manukau,Pacific Peoples,"1,155","1,062","1,014",919,878
153100,Golflands,Counties Manukau,Maori,77,Masked,69.0,>950,896
153100,Golflands,Counties Manukau,Pacific Peoples,65,Masked,Masked,>950,>950
153200,Aorere North,Counties Manukau,Maori,183,161,148,880,809
153200,Aorere North,Counties Manukau,Pacific Peoples,836,776,740,928,885
153300,Mangere East,Counties Manukau,Maori,365,346,316,948,866
153300,Mangere East,Counties Manukau,Pacific Peoples,"1,553","1,467","1,426",945,918
153400,Cockle Bay,Counties Manukau,Maori,147,Masked,Masked,>950,>950
153400,Cockle Bay,Counties Manukau,Pacific Peoples,71,Masked,Masked,>950,>950
153500,Otara West,Counties Manukau,Maori,621,506,449,815,723
153500,Otara West,Counties Manukau,Pacific Peoples,"1,963","1,731","1,660",882,846
153600,Aorere Central,Counties Manukau,Maori,246,228,221,927,898
153600,Aorere Central,Counties Manukau,Pacific Peoples,"1,029",953,918,926,892
153700,Northpark North,Counties Manukau,Maori,65,59.0,58.0,908,892
153700,Northpark North,Counties Manukau,Pacific Peoples,75,67.0,66.0,893,880
153800,Somerville,Counties Manukau,Maori,98.0,93.0,90.0,949,918
153800,Somerville,Counties Manukau,Pacific Peoples,92.0,85.0,85.0,924,924
153900,Northpark South,Counties Manukau,Pacific Peoples,66,Masked,Masked,>950,>950
154000,Papatoetoe North,Counties Manukau,Maori,431,367,349,852,810
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,"1,371","1,298","1,247",947,910
154100,Dingwall,Counties Manukau,Maori,277,249,236,899,852
154100,Dingwall,Counties Manukau,Pacific Peoples,740,702,684,949,924
154200,Aorere South,Counties Manukau,Maori,553,487,461,881,834
154200,Aorere South,Counties Manukau,Pacific Peoples,"1,879","1,747","1,701",930,905
154300,Shelly Park,Counties Manukau,Maori,89,84,82,944,921
154300,Shelly Park,Counties Manukau,Pacific Peoples,54,51,51,944,944
154400,Otara Central,Counties Manukau,Maori,455,377,345,829,758
154400,Otara Central,Counties Manukau,Pacific Peoples,"1,680","1,474","1,402",877,835
154500,Huntington Park,Counties Manukau,Maori,72.0,68.0,67.0,944,931
154500,Huntington Park,Counties Manukau,Pacific Peoples,79.0,74.0,74.0,937,937
154700,Botany North,Counties Manukau,Maori,68.0,Masked,Masked,>950,>950
154700,Botany North,Counties Manukau,Pacific Peoples,73.0,Masked,Masked,>950,>950
154800,Papatoetoe West,Counties Manukau,Maori,468,433,407,925,870
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,"1,567","1,457","1,418",930,905
154900,Papatoetoe Central,Counties Manukau,Maori,435,398,379,915,871
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,"1,093",Masked,"1,031",>950,943
155000,Sunkist Bay,Counties Manukau,Maori,186,Masked,Masked,>950,>950
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,55,Masked,Masked,>950,>950
155100,Otara East,Counties Manukau,Maori,596,525,471,881,790
155100,Otara East,Counties Manukau,Pacific Peoples,"2,358","2,140","2,037",908,864
155200,Redcastle,Counties Manukau,Maori,118,105,97,890,822
155200,Redcastle,Counties Manukau,Pacific Peoples,196,178,171,908,872
155300,Botany East,Counties Manukau,Maori,52,Masked,Masked,>950,>950
155300,Botany East,Counties Manukau,Pacific Peoples,66,62.0,62,939,939
155400,Botany South,Counties Manukau,Maori,99.0,89.0,87.0,899,879
155400,Botany South,Counties Manukau,Pacific Peoples,94.0,Masked,Masked,>950,>950
155500,Manukau Central,Counties Manukau,Maori,212,186,169,877,797
155500,Manukau Central,Counties Manukau,Pacific Peoples,278,245,236,881,849
155600,Papatoetoe East,Counties Manukau,Maori,437,390,367,892,840
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,"1,283","1,178","1,147",918,894
155700,Otara South,Counties Manukau,Maori,532,439,393,825,739
155700,Otara South,Counties Manukau,Pacific Peoples,"2,417","2,127","2,030",880,840
155800,Ferguson,Counties Manukau,Maori,747,601,551,805,738
155800,Ferguson,Counties Manukau,Pacific Peoples,"2,745","2,478","2,357",903,859
155900,Papatoetoe South West,Counties Manukau,Maori,415,370,345,892,831
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,"1,335","1,262","1,221",945,915
156100,Dannemora North,Counties Manukau,Maori,67,57,57,851,851
156100,Dannemora North,Counties Manukau,Pacific Peoples,117,104,101,889,863
156200,Papatoetoe South,Counties Manukau,Maori,374,319,298,853,797
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,903,Masked,836,>950,926
156300,East Tamaki Heights,Counties Manukau,Maori,55,44,44,800,800
156300,East Tamaki Heights,Counties Manukau,Pacific Peoples,98,92,91,939,929
156400,Te Puru,Counties Manukau,Maori,173,Masked,Masked,>950,>950
156400,Te Puru,Counties Manukau,Pacific Peoples,77,72,71,935,922
156500,Puhinui North,Counties Manukau,Maori,280,252,241,900,861
156500,Puhinui North,Counties Manukau,Pacific Peoples,901,Masked,850,>950,943
156600,Dannemora South,Counties Manukau,Maori,59,Masked,Masked,>950,>950
156600,Dannemora South,Counties Manukau,Pacific Peoples,204,Masked,192,>950,941
156700,Puhinui South,Counties Manukau,Maori,239,211,195,883,816
156700,Puhinui South,Counties Manukau,Pacific Peoples,680,Masked,634,>950,932
156800,Rongomai West,Counties Manukau,Maori,413,349,316,845,765
156800,Rongomai West,Counties Manukau,Pacific Peoples,"1,533","1,356","1,290",885,841
156900,Baverstock,Counties Manukau,Maori,162,133,130,821,802
156900,Baverstock,Counties Manukau,Pacific Peoples,371,Masked,Masked,>950,>950
157000,Puhinui East,Counties Manukau,Maori,199,170,165,854,829
157000,Puhinui East,Counties Manukau,Pacific Peoples,676,639,624,945,923
157100,Turanga,Counties Manukau,Maori,166,Masked,Masked,>950,>950
157100,Turanga,Counties Manukau,Pacific Peoples,60,54,53,900,883
157200,Rongomai East,Counties Manukau,Maori,225,189,167,840,742
157200,Rongomai East,Counties Manukau,Pacific Peoples,"1,183","1,035",998,875,844
157300,Ormiston North,Counties Manukau,Maori,66,62,60,939,909
157300,Ormiston North,Counties Manukau,Pacific Peoples,197,Masked,Masked,>950,>950
157400,Maraetai,Counties Manukau,Maori,113,Masked,Masked,>950,>950
157500,Chapel Downs,Counties Manukau,Maori,261,203,185,778,709
157500,Chapel Downs,Counties Manukau,Pacific Peoples,824,762,736,925,893
157600,Wiri West,Counties Manukau,Maori,350,297,263,849,751
157600,Wiri West,Counties Manukau,Pacific Peoples,178,166,153,933,860
157700,Clover Park North,Counties Manukau,Maori,663,568,530,857,799
157700,Clover Park North,Counties Manukau,Pacific Peoples,"2,550","2,289","2,216",898,869
157800,Mission Heights North,Counties Manukau,Maori,111,100,96,901,865
157800,Mission Heights North,Counties Manukau,Pacific Peoples,233,Masked,Masked,>950,>950
157900,Clover Park South,Counties Manukau,Maori,446,377,368,845,825
157900,Clover Park South,Counties Manukau,Pacific Peoples,"1,345","1,239","1,198",921,891
158000,Donegal Park,Counties Manukau,Maori,134,118,111,881,828
158000,Donegal Park,Counties Manukau,Pacific Peoples,633,593,570,937,900
158100,Ormiston South,Counties Manukau,Maori,180,156,150,867,833
158100,Ormiston South,Counties Manukau,Pacific Peoples,623,Masked,Masked,>950,>950
158200,Mission Heights South,Counties Manukau,Maori,90,84,83,933,922
158200,Mission Heights South,Counties Manukau,Pacific Peoples,306,Masked,284,>950,928
158300,Hilltop (Auckland),Counties Manukau,Maori,254,223,211,878,831
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,746,683,665,916,891
158400,Wiri East,Counties Manukau,Maori,846,695,617,822,729
158400,Wiri East,Counties Manukau,Pacific Peoples,"1,713","1,485","1,398",867,816
158500,Goodwood Heights,Counties Manukau,Maori,385,334,313,868,813
158500,Goodwood Heights,Counties Manukau,Pacific Peoples,937,874,857,933,915
158600,Ormiston East,Counties Manukau,Maori,100,87,83,870,830
158600,Ormiston East,Counties Manukau,Pacific Peoples,314,Masked,Masked,>950,>950
158700,Clendon Park North,Counties Manukau,Maori,769,671,606,873,788
158700,Clendon Park North,Counties Manukau,Pacific Peoples,"1,380","1,242","1,198",900,868
158800,Burbank,Counties Manukau,Maori,941,791,715,841,760
158800,Burbank,Counties Manukau,Pacific Peoples,"1,661","1,516","1,457",913,877
158900,Tuscany Heights,Counties Manukau,Maori,64,Masked,Masked,>950,>950
158900,Tuscany Heights,Counties Manukau,Pacific Peoples,98,89,89,908,908
159000,Totara Heights,Counties Manukau,Maori,297,255,246,859,828
159000,Totara Heights,Counties Manukau,Pacific Peoples,585,545,534,932,913
159100,Homai East,Counties Manukau,Maori,484,397,373,820,771
159100,Homai East,Counties Manukau,Pacific Peoples,996,886,862,890,865
159200,Homai West,Counties Manukau,Maori,"1,069",890,813,833,761
159200,Homai West,Counties Manukau,Pacific Peoples,"1,768","1,588","1,516",898,857
159300,The Gardens (Auckland),Counties Manukau,Maori,257,Masked,237,>950,922
159300,The Gardens (Auckland),Counties Manukau,Pacific Peoples,438,397,390,906,890
159400,Clarks Beach,Counties Manukau,Maori,146,Masked,134,>950,918
159400,Clarks Beach,Counties Manukau,Pacific Peoples,49,Masked,Masked,>950,>950
159500,Clendon Park West,Counties Manukau,Maori,622,536,504,862,810
159500,Clendon Park West,Counties Manukau,Pacific Peoples,"1,314","1,225","1,179",932,897
159600,Hillpark North,Counties Manukau,Maori,250,222,216,888,864
159600,Hillpark North,Counties Manukau,Pacific Peoples,433,405,392,935,905
159700,Clendon Park East,Counties Manukau,Maori,369,319,281,864,762
159700,Clendon Park East,Counties Manukau,Pacific Peoples,"1,022",968,932,947,912
159800,Karaka Creek,Counties Manukau,Maori,64,Masked,Masked,>950,>950
159900,Rowandale West,Counties Manukau,Maori,794,689,635,868,800
159900,Rowandale West,Counties Manukau,Pacific Peoples,"1,490","1,364","1,314",915,882
160000,Rowandale East,Counties Manukau,Maori,845,731,681,865,806
160000,Rowandale East,Counties Manukau,Pacific Peoples,"1,399","1,302","1,255",931,897
160100,Manurewa Central,Counties Manukau,Maori,527,458,439,869,833
160100,Manurewa Central,Counties Manukau,Pacific Peoples,930,862,820,927,882
160200,Weymouth North,Counties Manukau,Maori,"1,017",911,839,896,825
160200,Weymouth North,Counties Manukau,Pacific Peoples,"1,696","1,585","1,530",935,902
160300,Hillpark South,Counties Manukau,Maori,382,343,333,898,872
160300,Hillpark South,Counties Manukau,Pacific Peoples,524,474,460,905,878
160400,Alfriston,Counties Manukau,Maori,317,253,244,798,770
160400,Alfriston,Counties Manukau,Pacific Peoples,568,520,506,915,891
160500,Weymouth East,Counties Manukau,Maori,706,602,559,853,792
160500,Weymouth East,Counties Manukau,Pacific Peoples,"1,354","1,229","1,184",908,874
160600,Leabank,Counties Manukau,Maori,939,811,742,864,790
160600,Leabank,Counties Manukau,Pacific Peoples,"1,449","1,315","1,260",908,870
160700,Weymouth South,Counties Manukau,Maori,787,679,620,863,788
160700,Weymouth South,Counties Manukau,Pacific Peoples,"1,103",984,958,892,869
160800,Manurewa East,Counties Manukau,Maori,621,529,466,852,750
160800,Manurewa East,Counties Manukau,Pacific Peoples,890,841,817,945,918
160900,Manurewa South,Counties Manukau,Maori,844,736,684,872,810
160900,Manurewa South,Counties Manukau,Pacific Peoples,"1,194","1,101","1,051",922,880
161000,Randwick Park East,Counties Manukau,Maori,322,289,270,898,839
161000,Randwick Park East,Counties Manukau,Pacific Peoples,528,492,476,932,902
161100,Wattle Downs West,Counties Manukau,Maori,419,384.0,367.0,916,876
161100,Wattle Downs West,Counties Manukau,Pacific Peoples,392,Masked,368.0,>950,939
161200,Wattle Downs North,Counties Manukau,Maori,682,572,524,839,768
161200,Wattle Downs North,Counties Manukau,Pacific Peoples,827,747,703,903,850
161300,Randwick Park West,Counties Manukau,Maori,850,723,645,851,759
161300,Randwick Park West,Counties Manukau,Pacific Peoples,"1,226","1,108","1,076",904,878
161400,Kingseat-Karaka,Counties Manukau,Maori,303,268,257,884,848
161400,Kingseat-Karaka,Counties Manukau,Pacific Peoples,74,Masked,Masked,>950,>950
161500,Wattle Downs East,Counties Manukau,Maori,333,313,303,940,910
161500,Wattle Downs East,Counties Manukau,Pacific Peoples,291,273,268,938,921
161600,Takanini North,Counties Manukau,Maori,467,401,360,859,771
161600,Takanini North,Counties Manukau,Pacific Peoples,363,326,308,898,848
161800,Conifer Grove West,Counties Manukau,Maori,253,Masked,Masked,>950,>950
161800,Conifer Grove West,Counties Manukau,Pacific Peoples,185,169,165,914,892
161900,Conifer Grove East,Counties Manukau,Maori,444,381,360,858,811
161900,Conifer Grove East,Counties Manukau,Pacific Peoples,360,299,283,831,786
162000,Takanini West,Counties Manukau,Maori,518,464,428.0,896,826
162000,Takanini West,Counties Manukau,Pacific Peoples,476,446,420.0,937,882
162100,Takanini South,Counties Manukau,Maori,452,429,410,949,907
162100,Takanini South,Counties Manukau,Pacific Peoples,644,Masked,Masked,>950,>950
162200,Takanini Central,Counties Manukau,Maori,93,Masked,85,>950,914
162200,Takanini Central,Counties Manukau,Pacific Peoples,116,Masked,Masked,>950,>950
162300,Ardmore,Counties Manukau,Maori,178,156,148,876,831
162300,Ardmore,Counties Manukau,Pacific Peoples,46,Masked,42,>950,913
162400,Glenbrook,Counties Manukau,Maori,182,159,157,874,863
162400,Glenbrook,Counties Manukau,Pacific Peoples,99,93,89,939,899
162500,Hingaia,Counties Manukau,Maori,133,Masked,125,>950,940
162500,Hingaia,Counties Manukau,Pacific Peoples,101,Masked,96,>950,950
162600,Takanini South East,Counties Manukau,Maori,438,377.0,342,861,781
162600,Takanini South East,Counties Manukau,Pacific Peoples,385,Masked,356,>950,925
162700,Kawakawa Bay-Orere,Counties Manukau,Maori,203,192,180,946,887
162800,Papakura West,Counties Manukau,Maori,319,280,268,878,840
162800,Papakura West,Counties Manukau,Pacific Peoples,188,174,167,926,888
162900,Clevedon,Counties Manukau,Maori,68,Masked,Masked,>950,>950
163000,Papakura North,Counties Manukau,Maori,933,817,749,876,803
163000,Papakura North,Counties Manukau,Pacific Peoples,515,483,460,938,893
163100,Pahurehure,Counties Manukau,Maori,398,368,357,925,897
163100,Pahurehure,Counties Manukau,Pacific Peoples,213,Masked,Masked,>950,>950
163200,Papakura Central,Counties Manukau,Maori,698,624,582,894,834
163200,Papakura Central,Counties Manukau,Pacific Peoples,375,337,323,899,861
163300,Papakura North East,Counties Manukau,Maori,614,582,552,948,899
163300,Papakura North East,Counties Manukau,Pacific Peoples,532,Masked,505,>950,949
163400,Karaka Lakes,Counties Manukau,Maori,124.0,Masked,Masked,>950,>950
163400,Karaka Lakes,Counties Manukau,Pacific Peoples,126.0,118.0,116.0,937,921
163500,Papakura Kelvin,Counties Manukau,Maori,"1,492","1,304","1,186",874,795
163500,Papakura Kelvin,Counties Manukau,Pacific Peoples,845,Masked,767,>950,908
163600,Papakura Massey Park,Counties Manukau,Maori,694,621,570,895,821
163600,Papakura Massey Park,Counties Manukau,Pacific Peoples,516,477,450,924,872
163700,Rosehill,Counties Manukau,Maori,909,807,745,888,820
163700,Rosehill,Counties Manukau,Pacific Peoples,540,506,495,937,917
163800,Patumahoe,Counties Manukau,Maori,140,Masked,Masked,>950,>950
163800,Patumahoe,Counties Manukau,Pacific Peoples,41,Masked,Masked,>950,>950
163900,Papakura East,Counties Manukau,Maori,585,525,472,897,807
163900,Papakura East,Counties Manukau,Pacific Peoples,654,604,584,924,893
164000,Opaheke,Counties Manukau,Maori,444,413,400,930,901
164000,Opaheke,Counties Manukau,Pacific Peoples,247,226,219,915,887
164100,Papakura Industrial,Counties Manukau,Maori,53,45.0,42.0,849,792
164100,Papakura Industrial,Counties Manukau,Pacific Peoples,41,Masked,Masked,>950,>950
164200,Red Hill,Counties Manukau,Maori,695,617,550,888,791
164200,Red Hill,Counties Manukau,Pacific Peoples,413,386,371,935,898
164300,Drury,Counties Manukau,Maori,214,191,183,893,855
164300,Drury,Counties Manukau,Pacific Peoples,91,79,72,868,791
164400,Tamakae,Counties Manukau,Maori,302,282,270,934,894
164400,Tamakae,Counties Manukau,Pacific Peoples,59,Masked,56,>950,949
164500,Hamilton Estate,Counties Manukau,Maori,401,381,362,950,903
164500,Hamilton Estate,Counties Manukau,Pacific Peoples,72,Masked,67,>950,931
164600,Drury Rural,Counties Manukau,Maori,311,284,273,913,878
164600,Drury Rural,Counties Manukau,Pacific Peoples,81,70,68,864,840
164700,Waiuku Central,Counties Manukau,Maori,160,149,138,931,862
164800,Waiuku East,Counties Manukau,Maori,236,222,211,941,894
164800,Waiuku East,Counties Manukau,Pacific Peoples,58,52,51,897,879
164900,Kendallvale,Counties Manukau,Maori,79,Masked,73,>950,924
165000,Puni,Counties Manukau,Maori,149,137,133,919,893
165000,Puni,Counties Manukau,Pacific Peoples,95,Masked,Masked,>950,>950
165100,Ramarama,Counties Manukau,Maori,146,Masked,135,>950,925
165100,Ramarama,Counties Manukau,Pacific Peoples,61,Masked,Masked,>950,>950
165200,Hunua,Counties Manukau,Maori,104,93,93,894,894
165300,Pukekohe North West,Counties Manukau,Maori,940,848,782,902,832
165300,Pukekohe North West,Counties Manukau,Pacific Peoples,477,Masked,449,>950,941
165400,Anselmi Ridge,Counties Manukau,Maori,112,Masked,Masked,>950,>950
165400,Anselmi Ridge,Counties Manukau,Pacific Peoples,61,Masked,Masked,>950,>950
165500,Pukekohe West,Counties Manukau,Maori,"1,123","1,040",980,926,873
165500,Pukekohe West,Counties Manukau,Pacific Peoples,496,Masked,465,>950,938
165600,Cape Hill,Counties Manukau,Maori,98,Masked,Masked,>950,>950
165600,Cape Hill,Counties Manukau,Pacific Peoples,46,Masked,Masked,>950,>950
165700,Rosa Birch Park,Counties Manukau,Maori,205,Masked,193,>950,941
165700,Rosa Birch Park,Counties Manukau,Pacific Peoples,53,Masked,46,>950,868
165800,Rooseville Park,Counties Manukau,Maori,308,285,276,925,896
165800,Rooseville Park,Counties Manukau,Pacific Peoples,78,Masked,74,>950,949
165900,Cloverlea (Auckland),Counties Manukau,Maori,158,145,139,918,880
165900,Cloverlea (Auckland),Counties Manukau,Pacific Peoples,60,57,57,950,950
166000,Pukekohe Central,Counties Manukau,Maori,58,Masked,Masked,>950,>950
166100,Pukekohe Hospital,Counties Manukau,Maori,134,125,121,933,903
166100,Pukekohe Hospital,Counties Manukau,Pacific Peoples,50,45,44,900,880
166200,Buckland,Counties Manukau,Maori,108,Masked,102,>950,944
166200,Buckland,Counties Manukau,Pacific Peoples,41,Masked,Masked,>950,>950
166300,Bombay Hills,Counties Manukau,Maori,126,115,110,913,873
166300,Bombay Hills,Counties Manukau,Pacific Peoples,53,48,46,906,868
166400,Ararimu,Counties Manukau,Maori,127,118,115,929,906
166500,Colville,Waikato,Maori,466,376,346,807,742
166700,Coromandel,Waikato,Maori,329,271,251,824,763
166900,Mercury Bay North,Waikato,Maori,114,82,74,719,649
167000,Whitianga North,Waikato,Maori,121,94,87,777,719
167100,Whitianga South,Waikato,Maori,371,296,276,798,744
167100,Whitianga South,Waikato,Pacific Peoples,49,37,35,755,714
167200,Thames Coast,Waikato,Maori,260,231,218,888,838
167400,Mercury Bay South,Waikato,Maori,79,59,53,747,671
167500,Kauaeranga,Waikato,Maori,59,46,44,780,746
167600,Thames North,Waikato,Maori,251,219,207,873,825
167700,Thames Central,Waikato,Maori,176,153,135,869,767
167800,Thames South,Waikato,Maori,572,432,393,755,687
167800,Thames South,Waikato,Pacific Peoples,49,43,40,878,816
168000,Totora-Kopu,Waikato,Maori,115,102,98,887,852
168100,Tairua,Waikato,Maori,101,81,74,802,733
168300,Matatoki-Puriri,Waikato,Maori,126,104,98,825,778
168400,Whangamata Rural,Waikato,Maori,67,60,57,896,851
168500,Whangamata,Waikato,Maori,393,353,335,898,852
168600,Miranda-Pukorokoro,Counties Manukau,Maori,189,166,162,878,857
168700,Hauraki Plains North,Waikato,Maori,128,112,104,875,812
168800,Hauraki Plains East,Waikato,Maori,151,137,130,907,861
168900,Ngatea,Waikato,Maori,146,Masked,137,>950,938
169000,Hauraki Plains South,Waikato,Maori,245,198,185,808,755
169100,Paeroa Rural,Waikato,Maori,296,240,215,811,726
169200,Paeroa,Waikato,Maori,"1,034",903,834,873,807
169200,Paeroa,Waikato,Pacific Peoples,75,69,64,920,853
169300,Waihi Rural,Waikato,Maori,218,173,170,794,780
169400,Waihi North,Waikato,Maori,307,247,216,805,704
169500,Waihi East,Waikato,Maori,206,164,145,796,704
169600,Waihi South,Waikato,Maori,367,288,266,785,725
169700,Aka Aka,Counties Manukau,Maori,238,223,215,937,903
169700,Aka Aka,Counties Manukau,Pacific Peoples,40,33,33,825,825
169800,Mangatangi,Counties Manukau,Maori,157,135,128,860,815
169900,Tuakau Rural,Counties Manukau,Maori,114,105,101,921,886
