SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
130500,Kelston North,Waitemata,5-11,284,166,77,NA,NA,NA,NA,58%,27%,NA,NA
130600,Avondale Rosebank ,Auckland,12+,"4,085","3,743","3,705","3,498","2,460","1,065",380,92%,91%,70%,36%
130600,Avondale Rosebank ,Auckland,5-11,430,220,129,NA,Masked,NA,NA,51%,30%,>95%,NA
130700,Narrow Neck,Waitemata,12+,"4,093","3,774","3,755","3,507","2,880","1,615",790,92%,92%,82%,49%
130700,Narrow Neck,Waitemata,5-11,464,358,249,NA,NA,NA,NA,77%,54%,NA,NA
130800,Glen Eden North,Waitemata,12+,"2,322","2,135","2,118","2,020","1,310",544,180,92%,91%,65%,33%
130800,Glen Eden North,Waitemata,5-11,259,144,87,NA,NA,NA,NA,56%,34%,NA,NA
130900,Glen Eden Woodglen,Waitemata,12+,"3,810","3,455","3,409","3,194","2,247",860,261,91%,89%,70%,30%
130900,Glen Eden Woodglen,Waitemata,5-11,505,308,169,NA,NA,NA,NA,61%,33%,NA,NA
131000,Kelston South,Waitemata,12+,"2,369","2,144","2,115","1,992","1,248",452,135,91%,89%,63%,30%
131000,Kelston South,Waitemata,5-11,292,160,72,NA,NA,NA,NA,55%,25%,NA,NA
131100,Waterview,Auckland,12+,"3,461","3,170","3,128","3,001","2,128",763,306,92%,90%,71%,40%
131100,Waterview,Auckland,5-11,384,221,99,NA,NA,NA,NA,58%,26%,NA,NA
131200,Ponsonby East,Auckland,12+,"3,129","2,873","2,861","2,747","2,221",920,406,92%,91%,81%,44%
131200,Ponsonby East,Auckland,5-11,224,182,131,NA,NA,NA,NA,81%,58%,NA,NA
131300,Wynyard-Viaduct,Auckland,12+,"1,482","1,328","1,314","1,303",977,568,248,90%,89%,75%,44%
131400,Stanley Point,Waitemata,12+,"1,636","1,553","1,549","1,447","1,205",643,277,95%,95%,83%,43%
131400,Stanley Point,Waitemata,5-11,207,164,95,NA,NA,NA,NA,79%,46%,NA,NA
131500,Glen Eden Central,Waitemata,12+,"3,084","2,816","2,784","2,641","1,900",767,264,91%,90%,72%,34%
131500,Glen Eden Central,Waitemata,5-11,373,258,151,NA,NA,NA,NA,69%,40%,NA,NA
131600,Grey Lynn North,Auckland,12+,"2,835","2,639","2,630","2,500","2,032",752,355,93%,93%,81%,47%
131600,Grey Lynn North,Auckland,5-11,255,210,145,NA,NA,NA,NA,82%,57%,NA,NA
131700,Avondale West (Auckland),Auckland,12+,"3,700","3,346","3,290","3,132","2,173",821,238,90%,89%,69%,29%
131700,Avondale West (Auckland),Auckland,5-11,425,221,137,NA,NA,NA,NA,52%,32%,NA,NA
131800,Freemans Bay,Auckland,12+,"4,285","3,896","3,869","3,763","3,008","1,325",618,91%,90%,80%,47%
131800,Freemans Bay,Auckland,5-11,200,128,73,NA,NA,NA,NA,64%,36%,NA,NA
131900,Mount Albert West,Auckland,12+,"2,468","2,265","2,247","2,136","1,615",597,250,92%,91%,76%,42%
131900,Mount Albert West,Auckland,5-11,261,188,130,NA,NA,NA,NA,72%,50%,NA,NA
132000,Avondale North (Auckland),Auckland,12+,"4,220","3,893","3,871","3,699","2,737",985,376,92%,92%,74%,38%
132000,Avondale North (Auckland),Auckland,5-11,386,236,152,NA,NA,NA,NA,61%,39%,NA,NA
132100,Grey Lynn West,Auckland,12+,"2,784","2,551","2,534","2,402","1,837",677,287,92%,91%,76%,42%
132100,Grey Lynn West,Auckland,5-11,241,189,115,NA,NA,NA,NA,78%,48%,NA,NA
132200,Mount Albert North,Auckland,12+,"3,561","3,319","3,308","3,099","2,348",882,342,93%,93%,76%,39%
132200,Mount Albert North,Auckland,5-11,459,343,228,NA,NA,NA,NA,75%,50%,NA,NA
132300,New Lynn North,Waitemata,12+,"2,938","2,677","2,637","2,510","1,715",708,232,91%,90%,68%,33%
132300,New Lynn North,Waitemata,5-11,309,166,95,NA,NA,NA,NA,54%,31%,NA,NA
132400,Victoria Park ,Auckland,12+,"3,084","2,837","2,816","2,785","1,853",276,128,92%,91%,67%,46%
132400,Victoria Park ,Auckland,5-11,116,86,64,NA,NA,NA,NA,74%,55%,NA,NA
132500,Konini,Waitemata,12+,"3,134","2,896","2,887","2,673","1,957",923,385,92%,92%,73%,42%
132500,Konini,Waitemata,5-11,419,264,183,NA,NA,NA,NA,63%,44%,NA,NA
132600,New Lynn North West,Waitemata,12+,"2,932","2,631","2,612","2,510","1,794",682,214,90%,89%,71%,31%
132600,New Lynn North West,Waitemata,5-11,312,192,108,NA,NA,NA,NA,62%,35%,NA,NA
132700,Hobson Ridge North,Auckland,12+,"2,674","2,369","2,348","2,334","1,583",339,135,89%,88%,68%,40%
132700,Hobson Ridge North,Auckland,5-11,54,23,17,NA,NA,NA,NA,43%,31%,NA,NA
132800,Grey Lynn Central,Auckland,12+,"3,316","3,100","3,087","2,990","2,370",815,364,93%,93%,79%,45%
132800,Grey Lynn Central,Auckland,5-11,239,171,121,NA,NA,NA,NA,72%,51%,NA,NA
132900,Fruitvale,Waitemata,12+,"2,638","2,433","2,413","2,298","1,675",674,238,92%,91%,73%,35%
132900,Fruitvale,Waitemata,5-11,265,186,103,NA,NA,NA,NA,70%,39%,NA,NA
133000,Devonport,Waitemata,12+,"3,309","3,083","3,068","2,894","2,342","1,378",651,93%,93%,81%,47%
133000,Devonport,Waitemata,5-11,281,196,133,NA,NA,NA,NA,70%,47%,NA,NA
133100,Avondale Central (Auckland),Auckland,12+,"2,719","2,482","2,455","2,349","1,737",703,279,91%,90%,74%,40%
133100,Avondale Central (Auckland),Auckland,5-11,217,147,70,NA,NA,NA,NA,68%,32%,NA,NA
133200,Queen Street,Auckland,12+,"2,056",Masked,"1,849","1,834","1,210",334,146,>95%,90%,66%,44%
133300,Quay Street-Customs Street,Auckland,12+,"2,310","2,113","2,054","1,994","1,356",386,156,91%,89%,68%,40%
133300,Quay Street-Customs Street,Auckland,5-11,115,101,47,NA,NA,NA,NA,88%,41%,NA,NA
133400,Hobson Ridge Central,Auckland,12+,"2,874","2,560","2,533","2,504","1,594",224,83,89%,88%,64%,37%
133400,Hobson Ridge Central,Auckland,5-11,86,47,30,NA,NA,NA,NA,55%,35%,NA,NA
133500,Grey Lynn East,Auckland,12+,"1,857","1,738","1,729","1,691","1,301",348,157,94%,93%,77%,45%
133500,Grey Lynn East,Auckland,5-11,79,56,24,NA,NA,NA,NA,71%,30%,NA,NA
133600,Morningside (Auckland),Auckland,12+,"3,631","3,340","3,314","3,218","2,441",746,324,92%,91%,76%,43%
133600,Morningside (Auckland),Auckland,5-11,233,176,114,NA,NA,NA,NA,76%,49%,NA,NA
133700,Shortland Street,Auckland,12+,"2,124","1,873","1,861","1,848","1,297",402,186,88%,88%,70%,46%
133800,Hobson Ridge South,Auckland,12+,"1,773","1,587","1,574","1,559","1,006",167,59,90%,89%,65%,35%
133800,Hobson Ridge South,Auckland,5-11,53,28,21,NA,NA,NA,NA,53%,40%,NA,NA
133900,New Lynn Central,Waitemata,12+,578,503,501,491,327,127,44,87%,87%,67%,35%
134000,Cheltenham,Waitemata,12+,"1,973","1,823","1,819","1,705","1,430",889,422,92%,92%,84%,47%
134000,Cheltenham,Waitemata,5-11,169,128,88,NA,NA,NA,NA,76%,52%,NA,NA
134100,Queen Street South West,Auckland,12+,"1,871","1,710","1,688","1,662","1,116",231,119,91%,90%,67%,52%
134100,Queen Street South West,Auckland,5-11,42,22,15,NA,NA,NA,NA,52%,36%,NA,NA
134200,Mount Albert Central,Auckland,12+,"3,381","3,160","3,142","2,938","2,354","1,026",430,93%,93%,80%,42%
134200,Mount Albert Central,Auckland,5-11,300,249,166,NA,NA,NA,NA,83%,55%,NA,NA
134300,Karangahape,Auckland,12+,"2,391","2,190","2,178","2,151","1,628",552,305,92%,91%,76%,55%
134300,Karangahape,Auckland,5-11,52,39,28,NA,NA,NA,NA,75%,54%,NA,NA
134400,Kingsland,Auckland,12+,"3,161","2,958","2,944","2,860","2,198",626,236,94%,93%,77%,38%
134400,Kingsland,Auckland,5-11,204,159,104,NA,NA,NA,NA,78%,51%,NA,NA
134500,Anzac Avenue,Auckland,12+,"3,323","2,993","2,963","2,948","2,071",450,212,90%,89%,70%,47%
134500,Anzac Avenue,Auckland,5-11,46,16,11,NA,NA,NA,NA,35%,24%,NA,NA
134600,Waima-Woodlands Park,Waitemata,12+,"2,256","2,073","2,053","1,874","1,442",639,238,92%,91%,77%,37%
134600,Waima-Woodlands Park,Waitemata,5-11,361,261,184,NA,NA,NA,NA,72%,51%,NA,NA
134700,Kaurilands,Waitemata,12+,"2,803","2,603","2,588","2,417","1,860",872,327,93%,92%,77%,38%
134700,Kaurilands,Waitemata,5-11,348,265,187,NA,NA,NA,NA,76%,54%,NA,NA
134800,Auckland-University,Auckland,12+,105,Masked,Masked,99,68,10,Masked,>95%,>95%,69%,40%
134900,New Lynn Seabrook,Waitemata,12+,"2,627","2,379","2,357","2,236","1,565",657,275,91%,90%,70%,42%
134900,New Lynn Seabrook,Waitemata,5-11,294,196,119,NA,NA,NA,NA,67%,40%,NA,NA
135000,Avondale South (Auckland),Auckland,12+,"3,952","3,658","3,613","3,430","2,504",931,323,93%,91%,73%,35%
135000,Avondale South (Auckland),Auckland,5-11,369,265,167,NA,NA,NA,NA,72%,45%,NA,NA
135100,Symonds Street North West,Auckland,12+,"2,774","2,550","2,529","2,517","1,622",142,59,92%,91%,64%,42%
135200,Mount Albert South,Auckland,12+,"2,356","2,202","2,188","2,062","1,608",794,352,93%,93%,78%,44%
135200,Mount Albert South,Auckland,5-11,176,131,94,NA,NA,NA,NA,74%,53%,NA,NA
135300,Symonds Street West,Auckland,12+,"3,164","2,920","2,889","2,860","1,829",199,77,92%,91%,64%,39%
135300,Symonds Street West,Auckland,5-11,61,40,29,NA,NA,NA,NA,66%,48%,NA,NA
135400,West Lynn,Waitemata,12+,"2,776","2,578","2,565","2,403","1,841",865,329,93%,92%,77%,38%
135400,West Lynn,Waitemata,5-11,339,230,143,NA,NA,NA,NA,68%,42%,NA,NA
135500,Owairaka West,Auckland,12+,"2,717","2,466","2,447","2,347","1,707",504,191,91%,90%,73%,38%
135500,Owairaka West,Auckland,5-11,265,175,116,NA,NA,NA,NA,66%,44%,NA,NA
135600,New Lynn Central South,Waitemata,12+,"2,869","2,604","2,572","2,456","1,758",655,268,91%,90%,72%,41%
135600,New Lynn Central South,Waitemata,5-11,278,179,103,NA,NA,NA,NA,64%,37%,NA,NA
135700,The Strand,Auckland,12+,"1,571","1,429","1,418","1,399",949,132,53,91%,90%,68%,40%
135800,St Lukes,Auckland,12+,"2,024","1,795","1,779","1,706","1,247",380,137,89%,88%,73%,36%
135800,St Lukes,Auckland,5-11,163,114,90,NA,NA,NA,NA,70%,55%,NA,NA
135900,Symonds Street East,Auckland,12+,"2,677","2,512","2,482","2,460","1,655",109,53,94%,93%,67%,49%
136000,Eden Terrace,Auckland,12+,"4,830","4,404","4,368","4,327","3,226",691,316,91%,90%,75%,46%
136000,Eden Terrace,Auckland,5-11,101,70,51,NA,NA,NA,NA,69%,50%,NA,NA
136100,Grafton,Auckland,12+,"1,648","1,502","1,491","1,457","1,147",305,173,91%,90%,79%,57%
136100,Grafton,Auckland,5-11,44,26,21,NA,NA,NA,NA,59%,48%,NA,NA
136200,Eden Park,Auckland,12+,"1,540","1,441","1,437","1,367","1,077",349,146,94%,93%,79%,42%
136200,Eden Park,Auckland,5-11,131,115,88,NA,NA,NA,NA,88%,67%,NA,NA
136300,Sandringham North,Auckland,12+,"3,505","3,265","3,241","3,065","2,403",823,305,93%,92%,78%,37%
136300,Sandringham North,Auckland,5-11,358,281,189,NA,Masked,NA,NA,78%,53%,>95%,NA
136400,Parnell West,Auckland,12+,"4,499","4,160","4,069","3,954","3,036","1,168",524,92%,90%,77%,45%
136400,Parnell West,Auckland,5-11,170,124,79,NA,NA,NA,NA,73%,46%,NA,NA
136500,New Lynn South,Waitemata,12+,"4,041","3,728","3,690","3,481","2,512","1,009",368,92%,91%,72%,36%
136500,New Lynn South,Waitemata,5-11,471,303,186,NA,NA,NA,NA,64%,39%,NA,NA
136600,New Windsor North,Auckland,12+,"3,168","2,860","2,833","2,719","1,962",823,277,90%,89%,72%,34%
136600,New Windsor North,Auckland,5-11,312,197,120,NA,NA,NA,NA,63%,38%,NA,NA
136700,Titirangi South,Waitemata,12+,"3,564","3,269","3,246","3,062","2,408","1,353",575,92%,91%,79%,42%
136700,Titirangi South,Waitemata,5-11,339,245,175,NA,NA,NA,NA,72%,52%,NA,NA
136800,Owairaka East,Auckland,12+,"1,737","1,600","1,577","1,489","1,085",386,155,92%,91%,73%,40%
136800,Owairaka East,Auckland,5-11,214,138,81,NA,NA,NA,NA,64%,38%,NA,NA
136900,Eden Valley,Auckland,12+,"2,210","2,022","1,999","1,924","1,458",527,207,91%,90%,76%,39%
136900,Eden Valley,Auckland,5-11,141,109,81,NA,NA,NA,NA,77%,57%,NA,NA
137000,Sandringham Central,Auckland,12+,"2,196","2,018","2,006","1,910","1,423",499,219,92%,91%,75%,44%
137000,Sandringham Central,Auckland,5-11,255,176,125,NA,NA,NA,NA,69%,49%,NA,NA
137100,Glenavon,Auckland,12+,"2,752","2,450","2,424","2,283","1,512",561,167,89%,88%,66%,30%
137100,Glenavon,Auckland,5-11,358,168,87,NA,NA,NA,NA,47%,24%,NA,NA
137200,Blockhouse Bay North,Auckland,12+,"3,565","3,271","3,250","3,062","2,263","1,029",390,92%,91%,74%,38%
137200,Blockhouse Bay North,Auckland,5-11,378,235,133,NA,NA,NA,NA,62%,35%,NA,NA
137300,Green Bay North,Waitemata,12+,"1,685","1,562","1,549","1,468","1,138",589,297,93%,92%,78%,50%
137300,Green Bay North,Waitemata,5-11,183,133,75,NA,NA,NA,NA,73%,41%,NA,NA
137400,Parnell East,Auckland,12+,"3,399","3,109","3,095","2,962","2,456","1,322",591,91%,91%,83%,45%
137400,Parnell East,Auckland,5-11,234,175,131,NA,NA,NA,NA,75%,56%,NA,NA
137500,Laingholm,Waitemata,12+,"2,063","1,875","1,859","1,723","1,263",655,244,91%,90%,73%,37%
137500,Laingholm,Waitemata,5-11,246,165,105,NA,NA,NA,NA,67%,43%,NA,NA
137600,Sandringham West,Auckland,12+,"2,246","2,071","2,055","1,967","1,500",493,177,92%,91%,76%,36%
137600,Sandringham West,Auckland,5-11,238,189,130,NA,NA,NA,NA,79%,55%,NA,NA
137700,Mount Eden North East,Auckland,12+,"1,326","1,202","1,189","1,162",850,188,79,91%,90%,73%,42%
137700,Mount Eden North East,Auckland,5-11,57,40,25,NA,NA,NA,NA,70%,44%,NA,NA
137800,Mount Eden North,Auckland,12+,"3,260","2,981","2,968","2,846","2,223",904,444,91%,91%,78%,49%
137800,Mount Eden North,Auckland,5-11,189,141,100,NA,NA,NA,NA,75%,53%,NA,NA
137900,Wesley West,Auckland,12+,"3,086","2,714","2,657","2,499","1,548",574,160,88%,86%,62%,28%
137900,Wesley West,Auckland,5-11,391,200,112,NA,NA,NA,NA,51%,29%,NA,NA
138000,Green Bay South,Waitemata,12+,"2,760","2,565","2,549","2,428","1,914","1,152",597,93%,92%,79%,52%
138000,Green Bay South,Waitemata,5-11,234,153,96,NA,NA,NA,NA,65%,41%,NA,NA
138100,Balmoral,Auckland,12+,"2,974","2,792","2,767","2,610","2,038",786,291,94%,93%,78%,37%
138100,Balmoral,Auckland,5-11,315,256,169,NA,NA,NA,NA,81%,54%,NA,NA
138200,Sandringham East,Auckland,12+,"3,185","2,947","2,922","2,759","2,095",751,260,93%,92%,76%,35%
138200,Sandringham East,Auckland,5-11,323,259,174,NA,NA,NA,NA,80%,54%,NA,NA
138300,New Windsor South,Auckland,12+,"4,215","3,782","3,740","3,563","2,531",982,308,90%,89%,71%,31%
138300,New Windsor South,Auckland,5-11,452,256,146,NA,NA,NA,NA,57%,32%,NA,NA
138400,Mount Eden West,Auckland,12+,"3,202","2,984","2,972","2,760","2,190",923,377,93%,93%,79%,41%
138400,Mount Eden West,Auckland,5-11,305,241,177,NA,NA,NA,NA,79%,58%,NA,NA
138500,Newmarket,Auckland,12+,"4,145","3,739","3,722","3,570","2,719","1,167",578,90%,90%,76%,50%
138500,Newmarket,Auckland,5-11,194,135,100,NA,NA,NA,NA,70%,52%,NA,NA
138600,Blockhouse Bay North East,Auckland,12+,"2,176","1,980","1,971","1,864","1,374",556,180,91%,91%,74%,32%
138600,Blockhouse Bay North East,Auckland,5-11,195,120,56,NA,NA,NA,NA,62%,29%,NA,NA
138700,Epsom North,Auckland,12+,"3,504","3,170","3,146","2,956","2,230",982,404,90%,90%,75%,41%
138700,Epsom North,Auckland,5-11,185,139,91,NA,NA,NA,NA,75%,49%,NA,NA
138800,Wesley South,Auckland,12+,74,68,67,63,40,13,Masked,92%,91%,63%,31%
138900,Blockhouse Bay South,Auckland,12+,"4,176","3,852","3,824","3,642","2,762","1,309",541,92%,92%,76%,41%
138900,Blockhouse Bay South,Auckland,5-11,389,280,174,NA,NA,NA,NA,72%,45%,NA,NA
139000,Mount Eden East,Auckland,12+,"2,900","2,664","2,647","2,474","1,927",801,374,92%,91%,78%,47%
139000,Mount Eden East,Auckland,5-11,234,184,127,NA,NA,NA,NA,79%,54%,NA,NA
139100,Wesley East,Auckland,12+,"1,923","1,708","1,689","1,594","1,023",440,134,89%,88%,64%,30%
139100,Wesley East,Auckland,5-11,234,123,61,NA,NA,NA,NA,53%,26%,NA,NA
139200,Orakei West,Auckland,12+,"2,784","2,557","2,542","2,447","1,948","1,065",491,92%,91%,80%,46%
139200,Orakei West,Auckland,5-11,209,151,92,NA,NA,NA,NA,72%,44%,NA,NA
139300,Maungawhau,Auckland,12+,"2,713","2,508","2,499","2,335","1,827",709,294,92%,92%,78%,41%
139300,Maungawhau,Auckland,5-11,296,240,155,NA,NA,NA,NA,81%,52%,NA,NA
139400,Remuera West,Auckland,12+,"2,722","2,502","2,489","2,315","1,868",930,393,92%,91%,81%,42%
139400,Remuera West,Auckland,5-11,224,167,105,NA,NA,NA,NA,75%,47%,NA,NA
139500,Blockhouse Bay East,Auckland,12+,"2,451","2,257","2,242","2,148","1,662",846,311,92%,91%,77%,37%
139500,Blockhouse Bay East,Auckland,5-11,216,149,98,NA,NA,NA,NA,69%,45%,NA,NA
139600,Lynfield North,Auckland,12+,"3,240","2,970","2,952","2,831","2,242","1,088",467,92%,91%,79%,43%
139600,Lynfield North,Auckland,5-11,249,183,108,NA,NA,NA,NA,73%,43%,NA,NA
139700,Mount Roskill North,Auckland,12+,"3,518","3,204","3,174","3,082","2,368",984,338,91%,90%,77%,34%
139700,Mount Roskill North,Auckland,5-11,286,185,108,NA,NA,NA,NA,65%,38%,NA,NA
139800,Mount Roskill White Swan,Auckland,12+,"4,468","4,073","4,045","3,888","2,801","1,089",364,91%,91%,72%,33%
139800,Mount Roskill White Swan,Auckland,5-11,382,251,145,NA,NA,NA,NA,66%,38%,NA,NA
139900,Mount Eden South,Auckland,12+,"3,696","3,464","3,451","3,256","2,611","1,079",438,94%,93%,80%,41%
139900,Mount Eden South,Auckland,5-11,314,263,190,NA,NA,NA,NA,84%,61%,NA,NA
140000,Remuera Waitaramoa,Auckland,12+,"3,979","3,688","3,674","3,389","2,711","1,456",652,93%,92%,80%,45%
140000,Remuera Waitaramoa,Auckland,5-11,383,286,198,NA,NA,NA,NA,75%,52%,NA,NA
140100,Orakei East,Auckland,12+,"2,655","2,419","2,397","2,291","1,669",858,380,91%,90%,73%,44%
140100,Orakei East,Auckland,5-11,232,136,82,NA,NA,NA,NA,59%,35%,NA,NA
140200,Epsom Central-North,Auckland,12+,"3,817","3,474","3,461","3,242","2,467","1,123",473,91%,91%,76%,42%
140200,Epsom Central-North,Auckland,5-11,310,210,145,NA,NA,NA,NA,68%,47%,NA,NA
140300,Mount St John,Auckland,12+,"3,599","3,217","3,183","3,030","2,292","1,054",454,89%,88%,76%,43%
140300,Mount St John,Auckland,5-11,218,141,82,NA,NA,NA,NA,65%,38%,NA,NA
140400,Mount Roskill Central North,Auckland,12+,"3,129","2,845","2,816","2,688","1,900",788,231,91%,90%,71%,29%
140400,Mount Roskill Central North,Auckland,5-11,284,157,88,NA,NA,NA,NA,55%,31%,NA,NA
140500,Remuera North,Auckland,12+,"3,370","3,140","3,129","2,901","2,377","1,218",521,93%,93%,82%,43%
140500,Remuera North,Auckland,5-11,325,268,184,NA,NA,NA,NA,82%,57%,NA,NA
140600,Three Kings West,Auckland,12+,"2,036","1,832","1,801","1,685","1,142",453,153,90%,88%,68%,34%
140600,Three Kings West,Auckland,5-11,232,123,77,NA,NA,NA,NA,53%,33%,NA,NA
140700,Mount Roskill Central South,Auckland,12+,"2,013","1,812","1,792","1,689","1,057",382,123,90%,89%,63%,32%
140700,Mount Roskill Central South,Auckland,5-11,279,144,65,NA,NA,NA,NA,52%,23%,NA,NA
140800,Epsom Central-South,Auckland,12+,"3,912","3,598","3,584","3,377","2,612","1,185",454,92%,92%,77%,38%
140800,Epsom Central-South,Auckland,5-11,311,223,137,NA,NA,NA,NA,72%,44%,NA,NA
140900,Lynfield South,Auckland,12+,"4,273","3,967","3,945","3,754","2,898","1,279",436,93%,92%,77%,34%
140900,Lynfield South,Auckland,5-11,375,271,193,NA,NA,NA,NA,72%,51%,NA,NA
141000,Remuera South,Auckland,12+,"3,886","3,601","3,580","3,343","2,615","1,252",488,93%,92%,78%,39%
141000,Remuera South,Auckland,5-11,306,208,144,NA,NA,NA,NA,68%,47%,NA,NA
141100,Mission Bay,Auckland,12+,"4,286","3,897","3,878","3,706","2,946","1,589",747,91%,90%,79%,47%
141100,Mission Bay,Auckland,5-11,344,227,164,NA,NA,NA,NA,66%,48%,NA,NA
141200,Three Kings East,Auckland,12+,"1,442","1,326","1,318","1,276","1,028",406,168,92%,91%,81%,41%
141200,Three Kings East,Auckland,5-11,102,74,52,NA,NA,NA,NA,73%,51%,NA,NA
141300,Mount Roskill South,Auckland,12+,"2,957","2,729","2,710","2,632","2,091","1,044",485,92%,92%,79%,46%
141300,Mount Roskill South,Auckland,5-11,226,159,95,NA,NA,NA,NA,70%,42%,NA,NA
141500,Epsom East,Auckland,12+,"2,811","2,573","2,563","2,450","1,912",930,434,92%,91%,78%,47%
141500,Epsom East,Auckland,5-11,183,139,90,NA,NA,NA,NA,76%,49%,NA,NA
141600,Remuera Waiata,Auckland,12+,"2,859","2,668","2,656","2,439","2,069","1,190",504,93%,93%,85%,42%
141600,Remuera Waiata,Auckland,5-11,200,155,100,NA,NA,NA,NA,78%,50%,NA,NA
141700,Epsom South,Auckland,12+,"2,299","2,136","2,131","2,045","1,644",748,319,93%,93%,80%,43%
141700,Epsom South,Auckland,5-11,156,139,102,NA,NA,NA,NA,89%,65%,NA,NA
141800,Kohimarama,Auckland,12+,"4,016","3,715","3,697","3,510","2,915","1,634",805,93%,92%,83%,49%
141800,Kohimarama,Auckland,5-11,383,305,214,NA,NA,NA,NA,80%,56%,NA,NA
141900,Meadowbank West,Auckland,12+,"2,598","2,421","2,416","2,244","1,870",952,488,93%,93%,83%,51%
141900,Meadowbank West,Auckland,5-11,334,254,166,NA,NA,NA,NA,76%,50%,NA,NA
142000,Hillsborough North (Auckland),Auckland,12+,"3,695","3,377","3,351","3,226","2,516","1,297",703,91%,91%,78%,54%
142000,Hillsborough North (Auckland),Auckland,5-11,276,172,108,NA,NA,NA,NA,62%,39%,NA,NA
142100,Hillsborough West (Auckland),Auckland,12+,"3,490","3,196","3,182","3,068","2,274",850,289,92%,91%,74%,34%
142100,Hillsborough West (Auckland),Auckland,5-11,265,203,142,NA,NA,NA,NA,77%,54%,NA,NA
142200,Greenlane North,Auckland,12+,"4,246","3,934","3,914","3,737","2,825","1,137",405,93%,92%,76%,36%
142200,Greenlane North,Auckland,5-11,347,251,164,NA,NA,NA,NA,72%,47%,NA,NA
142300,Waikowhai North,Auckland,12+,"3,154","2,842","2,812","2,635","1,760",644,193,90%,89%,67%,30%
142300,Waikowhai North,Auckland,5-11,399,214,110,NA,NA,NA,NA,54%,28%,NA,NA
142400,Remuera East,Auckland,12+,"2,564","2,421","2,411","2,231","1,822",937,392,94%,94%,82%,42%
142400,Remuera East,Auckland,5-11,301,241,157,NA,NA,NA,NA,80%,52%,NA,NA
142500,Waikowhai South,Auckland,12+,"1,912","1,774","1,766","1,703","1,301",556,202,93%,92%,76%,36%
142500,Waikowhai South,Auckland,5-11,143,90,53,NA,NA,NA,NA,63%,37%,NA,NA
142600,Royal Oak West (Auckland),Auckland,12+,"2,509","2,287","2,277","2,202","1,714",856,426,91%,91%,78%,50%
142600,Royal Oak West (Auckland),Auckland,5-11,194,141,89,NA,NA,NA,NA,73%,46%,NA,NA
142700,Saint Heliers West,Auckland,12+,"3,401","3,174","3,158","2,968","2,433","1,431",687,93%,93%,82%,48%
142700,Saint Heliers West,Auckland,5-11,368,288,198,NA,NA,NA,NA,78%,54%,NA,NA
142800,One Tree Hill,Auckland,12+,"4,051","3,771","3,748","3,603","2,794","1,092",459,93%,93%,78%,42%
142800,One Tree Hill,Auckland,5-11,412,291,193,NA,NA,NA,NA,71%,47%,NA,NA
142900,Hillsborough East (Auckland),Auckland,12+,"2,302","2,147","2,131","2,044","1,541",582,202,93%,93%,75%,35%
142900,Hillsborough East (Auckland),Auckland,5-11,244,169,107,NA,NA,NA,NA,69%,44%,NA,NA
143000,Saint Heliers North,Auckland,12+,"3,855","3,570","3,558","3,347","2,755","1,687",804,93%,92%,82%,48%
143000,Saint Heliers North,Auckland,5-11,341,257,195,NA,NA,NA,NA,75%,57%,NA,NA
143100,Remuera Abbotts Park,Auckland,12+,"3,626","3,336","3,318","3,132","2,452","1,005",487,92%,92%,78%,48%
143100,Remuera Abbotts Park,Auckland,5-11,316,234,152,NA,NA,NA,NA,74%,48%,NA,NA
143200,Meadowbank East,Auckland,12+,"2,386","2,209","2,203","2,086","1,675",706,299,93%,92%,80%,42%
143200,Meadowbank East,Auckland,5-11,279,237,166,NA,NA,NA,NA,85%,59%,NA,NA
143300,Ellerslie Central,Auckland,12+,"3,042","2,796","2,781","2,669","2,086",847,369,92%,91%,78%,44%
143300,Ellerslie Central,Auckland,5-11,288,223,148,NA,NA,NA,NA,77%,51%,NA,NA
143400,Royal Oak East (Auckland),Auckland,12+,"2,657","2,429","2,416","2,337","1,867",820,391,91%,91%,80%,48%
143400,Royal Oak East (Auckland),Auckland,5-11,186,148,99,NA,NA,NA,NA,80%,53%,NA,NA
143500,Saint Heliers South,Auckland,12+,"3,900","3,623","3,600","3,376","2,710","1,446",648,93%,92%,80%,45%
143500,Saint Heliers South,Auckland,5-11,362,284,197,NA,NA,NA,NA,78%,54%,NA,NA
143600,Hillsborough South (Auckland),Auckland,12+,"2,624","2,421","2,403","2,315","1,759",836,329,92%,92%,76%,39%
143600,Hillsborough South (Auckland),Auckland,5-11,217,173,112,NA,NA,NA,NA,80%,52%,NA,NA
143700,Saint Johns West,Auckland,12+,"2,995","2,761","2,742","2,585","2,081","1,076",461,92%,92%,81%,43%
143700,Saint Johns West,Auckland,5-11,281,215,150,NA,NA,NA,NA,77%,53%,NA,NA
143800,Greenlane South,Auckland,12+,"3,619","3,326","3,311","3,171","2,499","1,096",537,92%,91%,79%,49%
143800,Greenlane South,Auckland,5-11,312,222,141,NA,NA,NA,NA,71%,45%,NA,NA
143900,Remuera Waiatarua,Auckland,12+,"2,218","2,064","2,049","1,946","1,519",605,271,93%,92%,78%,45%
143900,Remuera Waiatarua,Auckland,5-11,257,201,141,NA,NA,NA,NA,78%,55%,NA,NA
