SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
220300,Stratford Central,Taranaki,5-11,205,102,54,NA,NA,50%,26%,NA
220400,Stratford South,Taranaki,12+,"1,473","1,328","1,300","1,211",816,90%,88%,67%
220400,Stratford South,Taranaki,5-11,209,74,33,NA,NA,35%,16%,NA
220500,Cape Egmont,Taranaki,12+,"1,635","1,438","1,398","1,272",695,88%,86%,55%
220500,Cape Egmont,Taranaki,5-11,270,81,39,NA,NA,30%,14%,NA
220600,Taungatara,Taranaki,12+,950,868,857,793,413,91%,90%,52%
220600,Taungatara,Taranaki,5-11,152,66,26,NA,NA,43%,17%,NA
220700,Opunake,Taranaki,12+,"1,221","1,090","1,069","1,005",682,89%,88%,68%
220700,Opunake,Taranaki,5-11,120,36,15,NA,NA,30%,12%,NA
220800,Kaponga-Mangatoki,Taranaki,12+,993,871,848,780,456,88%,85%,58%
220800,Kaponga-Mangatoki,Taranaki,5-11,152,62,27,NA,NA,41%,18%,NA
220900,Manaia-Kapuni,Taranaki,12+,"1,259","1,123","1,097","1,019",599,89%,87%,59%
220900,Manaia-Kapuni,Taranaki,5-11,179,61,22,NA,NA,34%,12%,NA
221000,Eltham,Taranaki,12+,"1,664","1,473","1,445","1,354",832,89%,87%,61%
221000,Eltham,Taranaki,5-11,197,60,37,NA,NA,30%,19%,NA
221100,Okaiawa,Taranaki,12+,941,863,849,795,495,92%,90%,62%
221100,Okaiawa,Taranaki,5-11,116,43,19,NA,NA,37%,16%,NA
221200,Te Roti-Moeroa,Taranaki,12+,647,595,585,549,336,92%,90%,61%
221200,Te Roti-Moeroa,Taranaki,5-11,106,50,26,NA,NA,47%,25%,NA
221300,Egmont Showgrounds,Taranaki,12+,"1,467",Masked,Masked,"1,360","1,014",>95%,>95%,75%
221300,Egmont Showgrounds,Taranaki,5-11,149,101,50,NA,NA,68%,34%,NA
221400,Normanby-Tawhiti,Taranaki,12+,"1,295","1,223","1,204","1,097",672,94%,93%,61%
221400,Normanby-Tawhiti,Taranaki,5-11,198,70,26,NA,NA,35%,13%,NA
221500,Ohangai,Taranaki,12+,440,410,405,378,229,93%,92%,61%
221500,Ohangai,Taranaki,5-11,56,30,15,NA,NA,54%,27%,NA
221600,Turuturu,Taranaki,12+,"1,502","1,406","1,383","1,299",872,94%,92%,67%
221600,Turuturu,Taranaki,5-11,177,80,37,NA,NA,45%,21%,NA
221700,King Edward Park,Taranaki,12+,"1,286","1,214","1,203","1,113",772,94%,94%,69%
221700,King Edward Park,Taranaki,5-11,146,78,36,NA,NA,53%,25%,NA
221800,Ramanui,Taranaki,12+,"1,716","1,602","1,570","1,456",984,93%,91%,68%
221800,Ramanui,Taranaki,5-11,242,106,48,NA,NA,44%,20%,NA
221900,Hawera Central,Taranaki,12+,"2,114","2,004","1,980","1,878","1,300",95%,94%,69%
221900,Hawera Central,Taranaki,5-11,218,94,39,NA,NA,43%,18%,NA
222000,Mangawhio,Taranaki,12+,574,508,496,455,284,89%,86%,62%
222000,Mangawhio,Taranaki,5-11,83,43,17,NA,NA,52%,20%,NA
222100,Manutahi-Waitotora,Taranaki,12+,"1,706","1,555","1,537","1,429","1,011",91%,90%,71%
222100,Manutahi-Waitotora,Taranaki,5-11,194,84,40,NA,NA,43%,21%,NA
222200,Patea,Taranaki,12+,"1,057",960,940,890,560,91%,89%,63%
222200,Patea,Taranaki,5-11,144,47,14,NA,NA,33%,10%,NA
222300,Otangiwai-Ohura,Waikato,12+,834,659,627,600,345,79%,75%,57%
222300,Otangiwai-Ohura,Waikato,5-11,96,19,8,NA,NA,20%,8%,NA
222400,Ngapuke,Waikato,12+,"1,056",896,872,823,516,85%,83%,63%
222400,Ngapuke,Waikato,5-11,136,42,11,NA,NA,31%,8%,NA
222500,Taumarunui North,Waikato,12+,"1,433","1,267","1,223","1,142",763,88%,85%,67%
222500,Taumarunui North,Waikato,5-11,176,55,28,NA,NA,31%,16%,NA
222600,Taumarunui Central,Waikato,12+,"1,276","1,147","1,115","1,051",713,90%,87%,68%
222600,Taumarunui Central,Waikato,5-11,139,33,10,NA,NA,24%,7%,NA
222700,Taumarunui East,Waikato,12+,"1,328","1,094","1,034",955,554,82%,78%,58%
222700,Taumarunui East,Waikato,5-11,189,58,14,NA,NA,31%,7%,NA
222800,National Park,Waikato,12+,835,770,755,714,476,92%,90%,67%
222800,National Park,Waikato,5-11,109,39,20,NA,NA,36%,18%,NA
222900,Tangiwai,Whanganui,12+,"1,058",942,923,865,556,89%,87%,64%
222900,Tangiwai,Whanganui,5-11,157,49,13,NA,NA,31%,8%,NA
223000,Raetihi,Whanganui,12+,864,721,699,631,340,83%,81%,54%
223000,Raetihi,Whanganui,5-11,162,22,11,NA,NA,14%,7%,NA
223100,Ohakune,Whanganui,12+,993,921,908,872,593,93%,91%,68%
223100,Ohakune,Whanganui,5-11,123,53,25,NA,NA,43%,20%,NA
223200,Waiouru,Whanganui,12+,437,Masked,Masked,386,246,>95%,>95%,64%
223200,Waiouru,Whanganui,5-11,96,44,16,NA,NA,46%,17%,NA
223300,Upper Whanganui,Whanganui,12+,956,862,844,785,499,90%,88%,64%
223300,Upper Whanganui,Whanganui,5-11,109,28,8,NA,NA,26%,7%,NA
223400,Mowhanau,Whanganui,12+,"1,209","1,101","1,093","1,018",742,91%,90%,73%
223400,Mowhanau,Whanganui,5-11,135,58,29,NA,NA,43%,21%,NA
223500,Brunswick-Papaiti,Whanganui,12+,"1,395",Masked,"1,324","1,232",939,>95%,95%,76%
223500,Brunswick-Papaiti,Whanganui,5-11,155,81,52,NA,NA,52%,34%,NA
223600,Castlecliff West,Whanganui,12+,"1,493","1,303","1,265","1,188",778,87%,85%,65%
223600,Castlecliff West,Whanganui,5-11,160,61,31,NA,NA,38%,19%,NA
223700,Otamatea (Whanganui District),Whanganui,12+,"1,655","1,540","1,535","1,469","1,249",93%,93%,85%
223700,Otamatea (Whanganui District),Whanganui,5-11,132,89,60,NA,NA,67%,45%,NA
223800,Castlecliff East,Whanganui,12+,"1,643","1,434","1,396","1,300",762,87%,85%,59%
223800,Castlecliff East,Whanganui,5-11,217,51,15,NA,NA,24%,7%,NA
223900,Springvale North,Whanganui,12+,322,290,289,277,218,90%,90%,79%
224000,Lower Aramoho,Whanganui,12+,"1,651","1,508","1,480","1,351",864,91%,90%,64%
224000,Lower Aramoho,Whanganui,5-11,257,89,32,NA,NA,35%,12%,NA
224100,St Johns Hill East,Whanganui,12+,"1,126","1,032","1,026",993,821,92%,91%,83%
224100,St Johns Hill East,Whanganui,5-11,69,44,26,NA,NA,64%,38%,NA
224200,St Johns Hill West,Whanganui,12+,"1,995","1,876","1,864","1,759","1,420",94%,93%,81%
224200,St Johns Hill West,Whanganui,5-11,193,117,78,NA,NA,61%,40%,NA
224300,Titoki,Whanganui,12+,"2,704","2,423","2,365","2,213","1,491",90%,87%,67%
224300,Titoki,Whanganui,5-11,345,91,32,NA,NA,26%,9%,NA
224400,Springvale West,Whanganui,12+,"1,425",Masked,"1,350","1,279",995,>95%,95%,78%
224400,Springvale West,Whanganui,5-11,136,71,35,NA,NA,52%,26%,NA
224500,Springvale East,Whanganui,12+,"1,363",Masked,Masked,"1,229",973,>95%,>95%,79%
224500,Springvale East,Whanganui,5-11,149,93,43,NA,NA,62%,29%,NA
224600,Upper Aramoho,Whanganui,12+,"1,890","1,674","1,646","1,555","1,103",89%,87%,71%
224600,Upper Aramoho,Whanganui,5-11,206,86,33,NA,NA,42%,16%,NA
224700,Balgownie,Whanganui,12+,121,104,102,96,58,86%,84%,60%
224800,Laird Park,Whanganui,12+,"1,923","1,707","1,672","1,565","1,061",89%,87%,68%
224800,Laird Park,Whanganui,5-11,211,74,33,NA,NA,35%,16%,NA
224900,Wembley Park,Whanganui,12+,"1,479","1,309","1,279","1,184",764,89%,86%,65%
224900,Wembley Park,Whanganui,5-11,208,60,27,NA,NA,29%,13%,NA
225000,College Estate,Whanganui,12+,"1,110",Masked,"1,048",981,679,>95%,94%,69%
225000,College Estate,Whanganui,5-11,98,48,27,NA,NA,49%,28%,NA
225100,Whanganui East-Williams Domain,Whanganui,12+,"2,061","1,803","1,760","1,667","1,233",87%,85%,74%
225100,Whanganui East-Williams Domain,Whanganui,5-11,238,87,41,NA,NA,37%,17%,NA
225200,Gonville West,Whanganui,12+,"1,514","1,268","1,226","1,140",714,84%,81%,63%
225200,Gonville West,Whanganui,5-11,214,69,19,NA,NA,32%,9%,NA
225300,Gonville North,Whanganui,12+,"2,177","1,976","1,948","1,810","1,147",91%,89%,63%
225300,Gonville North,Whanganui,5-11,293,91,42,NA,NA,31%,14%,NA
225400,Cornmarket,Whanganui,12+,"1,267","1,166","1,152","1,098",800,92%,91%,73%
225400,Cornmarket,Whanganui,5-11,92,39,19,NA,NA,42%,21%,NA
225500,Whanganui East-Riverlands,Whanganui,12+,"1,913","1,786","1,757","1,654","1,171",93%,92%,71%
225500,Whanganui East-Riverlands,Whanganui,5-11,213,80,33,NA,NA,38%,15%,NA
225600,Kaitoke-Fordell,Whanganui,12+,"1,477","1,348","1,325","1,254",870,91%,90%,69%
225600,Kaitoke-Fordell,Whanganui,5-11,194,94,51,NA,NA,48%,26%,NA
225700,Whanganui Central,Whanganui,12+,577,Masked,Masked,539,373,>95%,>95%,69%
225700,Whanganui Central,Whanganui,5-11,40,22,13,NA,NA,55%,32%,NA
225800,Gonville South,Whanganui,12+,"1,760","1,559","1,540","1,450","1,033",89%,88%,71%
225800,Gonville South,Whanganui,5-11,215,78,32,NA,NA,36%,15%,NA
225900,Bastia-Durie Hill,Whanganui,12+,"1,927",Masked,"1,815","1,723","1,302",>95%,94%,76%
225900,Bastia-Durie Hill,Whanganui,5-11,191,94,46,NA,NA,49%,24%,NA
226000,Putiki,Whanganui,12+,642,601,593,548,412,94%,92%,75%
226000,Putiki,Whanganui,5-11,60,36,12,NA,NA,60%,20%,NA
226100,Mokai Patea,Whanganui,12+,"1,315","1,229","1,204","1,126",754,93%,92%,67%
226100,Mokai Patea,Whanganui,5-11,161,87,26,NA,NA,54%,16%,NA
226300,Turakina,Whanganui,12+,"1,116","1,013","1,000",943,637,91%,90%,68%
226300,Turakina,Whanganui,5-11,131,47,22,NA,NA,36%,17%,NA
226400,Otairi,Whanganui,12+,"1,060",971,958,905,591,92%,90%,65%
226400,Otairi,Whanganui,5-11,109,47,23,NA,NA,43%,21%,NA
226500,Taihape,Whanganui,12+,"1,428","1,268","1,240","1,167",781,89%,87%,67%
226500,Taihape,Whanganui,5-11,175,60,21,NA,NA,34%,12%,NA
226600,Marton Rural,Whanganui,12+,856,807,802,758,549,94%,94%,72%
226600,Marton Rural,Whanganui,5-11,95,50,17,NA,NA,53%,18%,NA
226700,Marton North,Whanganui,12+,"2,745","2,531","2,506","2,391","1,845",92%,91%,77%
226700,Marton North,Whanganui,5-11,236,120,43,NA,NA,51%,18%,NA
226800,Parewanui,Whanganui,12+,747,670,658,627,423,90%,88%,67%
226800,Parewanui,Whanganui,5-11,76,38,18,NA,NA,50%,24%,NA
226900,Marton South,Whanganui,12+,"1,939","1,773","1,728","1,609","1,077",91%,89%,67%
226900,Marton South,Whanganui,5-11,255,105,46,NA,NA,41%,18%,NA
227000,Bulls,Whanganui,12+,"1,617",Masked,"1,522","1,421","1,007",>95%,94%,71%
227000,Bulls,Whanganui,5-11,265,130,49,NA,NA,49%,18%,NA
227100,Kiwitea,MidCentral,12+,"1,255","1,175","1,159","1,069",696,94%,92%,65%
227100,Kiwitea,MidCentral,5-11,160,84,34,NA,NA,52%,21%,NA
227200,Tokorangi,MidCentral,12+,"1,949","1,851","1,831","1,683","1,171",95%,94%,70%
227200,Tokorangi,MidCentral,5-11,249,139,63,NA,NA,56%,25%,NA
227300,Ohakea-Sanson,MidCentral,12+,"1,059",Masked,Masked,940,651,>95%,>95%,69%
227300,Ohakea-Sanson,MidCentral,5-11,124,56,29,NA,NA,45%,23%,NA
227400,Oroua Downs,MidCentral,12+,"1,094",Masked,"1,031",975,690,>95%,94%,71%
227400,Oroua Downs,MidCentral,5-11,114,48,19,NA,NA,42%,17%,NA
227500,Awahuri,MidCentral,12+,"1,766","1,677","1,665","1,554","1,069",95%,94%,69%
227500,Awahuri,MidCentral,5-11,212,106,53,NA,NA,50%,25%,NA
227600,Pohangina-Apiti,MidCentral,12+,"1,017",928,917,841,604,91%,90%,72%
227600,Pohangina-Apiti,MidCentral,5-11,126,64,36,NA,NA,51%,29%,NA
227700,Mount Taylor,MidCentral,12+,452,Masked,Masked,415,320,>95%,>95%,77%
227700,Mount Taylor,MidCentral,5-11,84,51,27,NA,NA,61%,32%,NA
227800,Taikorea,MidCentral,12+,"1,069",Masked,"1,001",914,595,>95%,94%,65%
227800,Taikorea,MidCentral,5-11,169,97,61,NA,NA,57%,36%,NA
227900,Makino,MidCentral,12+,"2,503",Masked,"2,367","2,188","1,447",>95%,95%,66%
227900,Makino,MidCentral,5-11,374,166,61,NA,NA,44%,16%,NA
228000,Sandon,MidCentral,12+,"1,959",Masked,Masked,"1,747","1,309",>95%,>95%,75%
228000,Sandon,MidCentral,5-11,204,108,54,NA,NA,53%,26%,NA
228100,Kimbolton North,MidCentral,12+,"3,050",Masked,"2,872","2,699","1,981",>95%,94%,73%
228100,Kimbolton North,MidCentral,5-11,331,173,76,NA,NA,52%,23%,NA
228200,Warwick,MidCentral,12+,"1,352","1,233","1,228","1,168",881,91%,91%,75%
228200,Warwick,MidCentral,5-11,132,59,27,NA,NA,45%,20%,NA
228300,Kimbolton West,MidCentral,12+,"2,238","2,076","2,049","1,918","1,359",93%,92%,71%
228300,Kimbolton West,MidCentral,5-11,274,110,54,NA,NA,40%,20%,NA
228400,Feilding Central,MidCentral,12+,831,774,761,712,474,93%,92%,67%
228400,Feilding Central,MidCentral,5-11,76,28,8,NA,NA,37%,11%,NA
228500,Kimbolton South,MidCentral,12+,"1,797","1,703","1,678","1,558","1,100",95%,93%,71%
228500,Kimbolton South,MidCentral,5-11,232,123,40,NA,NA,53%,17%,NA
228600,Kauwhata,MidCentral,12+,"1,686","1,598","1,578","1,452",982,95%,94%,68%
228600,Kauwhata,MidCentral,5-11,242,124,53,NA,NA,51%,22%,NA
228700,Taonui,MidCentral,12+,"1,492",Masked,Masked,"1,325",940,>95%,>95%,71%
228700,Taonui,MidCentral,5-11,246,154,87,NA,NA,63%,35%,NA
228800,Newbury,MidCentral,12+,"1,641","1,558","1,542","1,417",949,95%,94%,67%
228800,Newbury,MidCentral,5-11,177,86,31,NA,NA,49%,18%,NA
228900,Palmerston North Airport,MidCentral,12+,276,Masked,Masked,263,193,>95%,>95%,73%
229000,Milson North,MidCentral,12+,"2,155",Masked,Masked,"1,938","1,511",>95%,>95%,78%
229000,Milson North,MidCentral,5-11,218,145,61,NA,NA,67%,28%,NA
229100,Cloverlea (Palmerston North City),MidCentral,12+,"1,612",Masked,Masked,"1,444","1,005",>95%,>95%,70%
229100,Cloverlea (Palmerston North City),MidCentral,5-11,162,87,36,NA,NA,54%,22%,NA
229200,Tremaine,MidCentral,12+,617,585,572,505,345,95%,93%,68%
229200,Tremaine,MidCentral,5-11,54,26,9,NA,NA,48%,17%,NA
229300,Milson South,MidCentral,12+,"2,551",Masked,Masked,"2,330","1,653",>95%,>95%,71%
229300,Milson South,MidCentral,5-11,318,187,84,NA,NA,59%,26%,NA
229400,Whakarongo,MidCentral,12+,"1,485",Masked,Masked,"1,321",986,>95%,>95%,75%
229400,Whakarongo,MidCentral,5-11,188,97,42,NA,NA,52%,22%,NA
229500,Westbrook,MidCentral,12+,"2,462",Masked,"2,309","2,118","1,339",>95%,94%,63%
229500,Westbrook,MidCentral,5-11,395,184,82,NA,NA,47%,21%,NA
229600,Takaro North,MidCentral,12+,"2,702",Masked,"2,563","2,415","1,665",>95%,95%,69%
229600,Takaro North,MidCentral,5-11,298,153,58,NA,NA,51%,19%,NA
229700,Pioneer West,MidCentral,12+,233,218,216,201,152,94%,93%,76%
229800,Palmerston North Hospital,MidCentral,12+,"2,116",Masked,Masked,"1,999","1,519",>95%,>95%,76%
229800,Palmerston North Hospital,MidCentral,5-11,209,146,77,NA,NA,70%,37%,NA
229900,Highbury East,MidCentral,12+,"2,333","2,181","2,120","1,930","1,101",93%,91%,57%
229900,Highbury East,MidCentral,5-11,376,134,53,NA,NA,36%,14%,NA
230000,Park West,MidCentral,12+,"1,723",Masked,"1,629","1,545","1,199",>95%,95%,78%
230000,Park West,MidCentral,5-11,149,73,42,NA,NA,49%,28%,NA
230100,Takaro South,MidCentral,12+,"2,082",Masked,Masked,"1,901","1,286",>95%,>95%,68%
230100,Takaro South,MidCentral,5-11,187,125,57,NA,NA,67%,30%,NA
230200,Roslyn (Palmerston North City),MidCentral,12+,"2,027",Masked,Masked,"1,833","1,264",>95%,>95%,69%
230200,Roslyn (Palmerston North City),MidCentral,5-11,243,125,50,NA,NA,51%,21%,NA
230300,Kelvin Grove West,MidCentral,12+,"2,060",Masked,Masked,"1,845","1,230",>95%,>95%,67%
230300,Kelvin Grove West,MidCentral,5-11,254,138,74,NA,NA,54%,29%,NA
230400,Kelvin Grove North,MidCentral,12+,"1,848",Masked,Masked,"1,680","1,322",>95%,>95%,79%
230400,Kelvin Grove North,MidCentral,5-11,274,178,90,NA,NA,65%,33%,NA
230500,Papaioea North,MidCentral,12+,"2,090",Masked,Masked,"1,976","1,474",>95%,>95%,75%
230500,Papaioea North,MidCentral,5-11,172,108,63,NA,NA,63%,37%,NA
230600,Palmerston North Central,MidCentral,12+,985,Masked,Masked,926,573,>95%,>95%,62%
230600,Palmerston North Central,MidCentral,5-11,81,34,11,NA,NA,42%,14%,NA
230700,Awapuni North ,MidCentral,12+,"2,870",Masked,Masked,"2,590","1,681",>95%,>95%,65%
230700,Awapuni North ,MidCentral,5-11,368,179,69,NA,NA,49%,19%,NA
230800,Terrace End,MidCentral,12+,"2,888",Masked,Masked,"2,537","1,723",>95%,>95%,68%
230800,Terrace End,MidCentral,5-11,366,162,77,NA,NA,44%,21%,NA
230900,Maraetarata,MidCentral,12+,"1,224",Masked,Masked,"1,150",863,>95%,>95%,75%
230900,Maraetarata,MidCentral,5-11,127,91,42,NA,NA,72%,33%,NA
231000,Papaioea South,MidCentral,12+,"1,645",Masked,Masked,"1,592","1,173",>95%,>95%,74%
231000,Papaioea South,MidCentral,5-11,134,66,29,NA,NA,49%,22%,NA
231100,Royal Oak (Palmerston North City),MidCentral,12+,"2,059",Masked,Masked,"1,935","1,545",>95%,>95%,80%
231100,Royal Oak (Palmerston North City),MidCentral,5-11,313,210,117,NA,NA,67%,37%,NA
231200,West End,MidCentral,12+,"2,393",Masked,Masked,"2,223","1,582",>95%,>95%,71%
231200,West End,MidCentral,5-11,235,118,56,NA,NA,50%,24%,NA
231300,Awapuni South ,MidCentral,12+,"2,785",Masked,Masked,"2,563","1,910",>95%,>95%,75%
231300,Awapuni South ,MidCentral,5-11,386,277,134,NA,NA,72%,35%,NA
231400,Milverton,MidCentral,12+,"1,608",Masked,Masked,"1,597","1,125",>95%,>95%,70%
231400,Milverton,MidCentral,5-11,156,93,47,NA,NA,60%,30%,NA
231500,Ruamahanga,MidCentral,12+,"2,236",Masked,Masked,"2,016","1,502",>95%,>95%,75%
231500,Ruamahanga,MidCentral,5-11,272,173,93,NA,NA,64%,34%,NA
231600,Esplanade,MidCentral,12+,"1,747",Masked,Masked,"1,649","1,214",>95%,>95%,74%
231600,Esplanade,MidCentral,5-11,169,93,54,NA,NA,55%,32%,NA
231700,Hokowhitu Central,MidCentral,12+,"2,052",Masked,Masked,"1,938","1,576",>95%,>95%,81%
231700,Hokowhitu Central,MidCentral,5-11,203,132,86,NA,NA,65%,42%,NA
231800,Hokowhitu East,MidCentral,12+,"2,632",Masked,Masked,"2,447","1,894",>95%,>95%,77%
231800,Hokowhitu East,MidCentral,5-11,338,240,155,NA,NA,71%,46%,NA
231900,Turitea,MidCentral,12+,357,Masked,Masked,387,265,>95%,>95%,68%
232000,Ruahine,MidCentral,12+,"1,457",Masked,Masked,"1,364","1,119",>95%,>95%,82%
232000,Ruahine,MidCentral,5-11,110,83,49,NA,NA,75%,45%,NA
232100,Linton Camp,MidCentral,12+,540,Masked,Masked,602,484,>95%,>95%,80%
232100,Linton Camp,MidCentral,5-11,70,37,26,NA,NA,53%,37%,NA
232200,Ashhurst,MidCentral,12+,"2,498",Masked,Masked,"2,226","1,596",>95%,>95%,72%
232200,Ashhurst,MidCentral,5-11,377,218,118,NA,NA,58%,31%,NA
232300,Hokowhitu South,MidCentral,12+,"1,592",Masked,Masked,"1,456","1,076",>95%,>95%,74%
232300,Hokowhitu South,MidCentral,5-11,220,138,72,NA,NA,63%,33%,NA
232400,Aokautere,MidCentral,12+,691,Masked,Masked,592,458,>95%,>95%,77%
232400,Aokautere,MidCentral,5-11,89,64,31,NA,NA,72%,35%,NA
232500,Pihauatua,MidCentral,12+,"1,046",Masked,Masked,964,741,>95%,>95%,77%
232500,Pihauatua,MidCentral,5-11,166,103,59,NA,NA,62%,36%,NA
232600,Aokautere Rural,MidCentral,12+,640,Masked,Masked,565,431,>95%,>95%,76%
232600,Aokautere Rural,MidCentral,5-11,84,44,31,NA,NA,52%,37%,NA
232700,Poutoa,MidCentral,12+,"3,317",Masked,Masked,"3,208","2,553",>95%,>95%,80%
232700,Poutoa,MidCentral,5-11,394,303,166,NA,NA,77%,42%,NA
232800,Norsewood,MidCentral,12+,"1,373","1,218","1,199","1,112",783,89%,87%,70%
232800,Norsewood,MidCentral,5-11,152,50,22,NA,NA,33%,14%,NA
232900,Papatawa,MidCentral,12+,"1,187","1,097","1,086","1,017",673,92%,91%,66%
232900,Papatawa,MidCentral,5-11,152,73,31,NA,NA,48%,20%,NA
233000,Mangatainoka,MidCentral,12+,"1,498","1,414","1,393","1,296",877,94%,93%,68%
233000,Mangatainoka,MidCentral,5-11,166,89,37,NA,NA,54%,22%,NA
233100,Woodville,MidCentral,12+,"1,397","1,265","1,235","1,169",767,91%,88%,66%
233100,Woodville,MidCentral,5-11,159,54,24,NA,NA,34%,15%,NA
233200,Dannevirke West,MidCentral,12+,"1,848",Masked,"1,724","1,630","1,121",>95%,93%,69%
233200,Dannevirke West,MidCentral,5-11,233,95,28,NA,NA,41%,12%,NA
233300,Dannevirke East,MidCentral,12+,"2,908","2,671","2,620","2,478","1,671",92%,90%,67%
233300,Dannevirke East,MidCentral,5-11,327,104,33,NA,NA,32%,10%,NA
233400,Waitahora,MidCentral,12+,484,434,430,389,220,90%,89%,57%
233400,Waitahora,MidCentral,5-11,90,39,10,NA,NA,43%,11%,NA
233500,Kaitawa,MidCentral,12+,503,442,432,400,233,88%,86%,58%
233500,Kaitawa,MidCentral,5-11,84,35,17,NA,NA,42%,20%,NA
233600,Pahiatua,MidCentral,12+,"2,285","2,084","2,035","1,915","1,316",91%,89%,69%
233600,Pahiatua,MidCentral,5-11,298,135,63,NA,NA,45%,21%,NA
233700,Nireaha-Eketahuna,MidCentral,12+,"1,269","1,150","1,125","1,021",651,91%,89%,64%
233700,Nireaha-Eketahuna,MidCentral,5-11,179,78,39,NA,NA,44%,22%,NA
233800,Owhanga,MidCentral,12+,543,450,445,420,273,83%,82%,65%
233800,Owhanga,MidCentral,5-11,81,23,9,NA,NA,28%,11%,NA
234000,Kere Kere,MidCentral,12+,768,Masked,728,685,469,>95%,95%,68%
234000,Kere Kere,MidCentral,5-11,97,48,12,NA,NA,49%,12%,NA
234100,Foxton Beach,MidCentral,12+,"1,907","1,746","1,724","1,642","1,257",92%,90%,77%
234100,Foxton Beach,MidCentral,5-11,140,74,27,NA,NA,53%,19%,NA
234200,Foxton North,MidCentral,12+,"1,236","1,105","1,076",995,638,89%,87%,64%
234200,Foxton North,MidCentral,5-11,149,44,9,NA,NA,30%,6%,NA
234300,Foxton South,MidCentral,12+,"1,602","1,431","1,404","1,307",860,89%,88%,66%
234300,Foxton South,MidCentral,5-11,202,55,20,NA,NA,27%,10%,NA
234400,Waitarere,MidCentral,12+,"2,041","1,904","1,874","1,779","1,330",93%,92%,75%
234400,Waitarere,MidCentral,5-11,181,80,25,NA,NA,44%,14%,NA
234500,Waikawa (Horowhenua District),MidCentral,12+,731,661,649,622,445,90%,89%,72%
234500,Waikawa (Horowhenua District),MidCentral,5-11,52,30,13,NA,NA,58%,25%,NA
234600,Miranui,MidCentral,12+,"1,368",Masked,Masked,"1,228",823,>95%,>95%,67%
234600,Miranui,MidCentral,5-11,210,120,55,NA,NA,57%,26%,NA
234700,Donnelly Park,MidCentral,12+,"1,111","1,014",998,933,651,91%,90%,70%
234700,Donnelly Park,MidCentral,5-11,129,60,13,NA,NA,47%,10%,NA
234800,Ohau-Manakau,MidCentral,12+,"2,325","2,185","2,172","2,081","1,644",94%,93%,79%
234800,Ohau-Manakau,MidCentral,5-11,165,84,35,NA,NA,51%,21%,NA
234900,Kawiu South,MidCentral,12+,"2,025",Masked,"1,893","1,783","1,262",>95%,93%,71%
234900,Kawiu South,MidCentral,5-11,250,108,42,NA,NA,43%,17%,NA
235000,Makomako,MidCentral,12+,"1,194","1,118","1,091","1,013",647,94%,91%,64%
235000,Makomako,MidCentral,5-11,127,36,14,NA,NA,28%,11%,NA
235100,Kawiu North,MidCentral,12+,"1,592",Masked,"1,512","1,428","1,054",>95%,95%,74%
235100,Kawiu North,MidCentral,5-11,177,95,33,NA,NA,54%,19%,NA
235200,Levin Central,MidCentral,12+,972,890,880,841,609,92%,91%,72%
235200,Levin Central,MidCentral,5-11,82,40,12,NA,NA,49%,15%,NA
235300,Tararua,MidCentral,12+,"1,121","1,032","1,014",959,663,92%,90%,69%
235300,Tararua,MidCentral,5-11,101,45,20,NA,NA,45%,20%,NA
235400,Shannon,MidCentral,12+,"1,198","1,043","1,020",959,588,87%,85%,61%
235400,Shannon,MidCentral,5-11,157,61,23,NA,NA,39%,15%,NA
235500,Queenwood (Horowhenua District),MidCentral,12+,"1,811","1,643","1,621","1,526","1,083",91%,90%,71%
235500,Queenwood (Horowhenua District),MidCentral,5-11,170,61,24,NA,NA,36%,14%,NA
235600,Playford Park,MidCentral,12+,"1,531","1,417","1,393","1,308",878,93%,91%,67%
235600,Playford Park,MidCentral,5-11,176,80,33,NA,NA,45%,19%,NA
235700,Fairfield (Horowhenua District),MidCentral,12+,"1,352","1,260","1,240","1,153",858,93%,92%,74%
235700,Fairfield (Horowhenua District),MidCentral,5-11,160,77,39,NA,NA,48%,24%,NA
235800,Taitoko,MidCentral,12+,"1,515","1,361","1,324","1,229",759,90%,87%,62%
235800,Taitoko,MidCentral,5-11,245,87,28,NA,NA,36%,11%,NA
235900,Waiopehu,MidCentral,12+,"1,240","1,157","1,135","1,063",746,93%,92%,70%
235900,Waiopehu,MidCentral,5-11,153,73,18,NA,NA,48%,12%,NA
236000,Makahika,MidCentral,12+,951,866,853,793,579,91%,90%,73%
236000,Makahika,MidCentral,5-11,88,35,18,NA,NA,40%,20%,NA
236100,Kimberley,MidCentral,12+,395,357,353,329,240,90%,89%,73%
236100,Kimberley,MidCentral,5-11,54,21,10,NA,NA,39%,19%,NA
236300,Otaki Beach,MidCentral,12+,"1,678","1,533","1,496","1,426","1,022",91%,89%,72%
236300,Otaki Beach,MidCentral,5-11,163,77,27,NA,NA,47%,17%,NA
236400,Forest Lakes (Kapiti Coast District),MidCentral,12+,601,534,528,493,357,89%,88%,72%
236400,Forest Lakes (Kapiti Coast District),MidCentral,5-11,53,21,12,NA,NA,40%,23%,NA
236500,Otaki,MidCentral,12+,"3,088","2,881","2,825","2,635","1,801",93%,91%,68%
