DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Wairarapa,Maori,75-79,Male,41,33,51,804,647
Wairarapa,Maori,80-84,Female,25,26,27,926,963
Wairarapa,Maori,80-84,Male,23,22,22,1045,1000
Wairarapa,Maori,85-89,Female,16,15,17,941,882
Wairarapa,Maori,85-89,Male,12,11,10,1200,1100
Wairarapa,Maori,90+,Female,6,6,10,600,600
Wairarapa,Pacific Peoples,12-15,Female,21,10,43,488,233
Wairarapa,Pacific Peoples,12-15,Male,26,10,38,684,263
Wairarapa,Pacific Peoples,16-19,Female,22,12,39,564,308
Wairarapa,Pacific Peoples,16-19,Male,31,20,48,646,417
Wairarapa,Pacific Peoples,20-24,Female,21,10,41,512,244
Wairarapa,Pacific Peoples,20-24,Male,26,13,51,510,255
Wairarapa,Pacific Peoples,25-29,Female,25,15,32,781,469
Wairarapa,Pacific Peoples,25-29,Male,37,21,50,740,420
Wairarapa,Pacific Peoples,30-34,Female,25,16,25,1000,640
Wairarapa,Pacific Peoples,30-34,Male,25,15,40,625,375
Wairarapa,Pacific Peoples,35-39,Female,23,18,30,767,600
Wairarapa,Pacific Peoples,35-39,Male,32,24,42,762,571
Wairarapa,Pacific Peoples,40-44,Female,25,22,38,658,579
Wairarapa,Pacific Peoples,40-44,Male,21,16,30,700,533
Wairarapa,Pacific Peoples,45-49,Female,21,16,31,677,516
Wairarapa,Pacific Peoples,45-49,Male,33,26,34,971,765
Wairarapa,Pacific Peoples,50-54,Female,34,27,31,1097,871
Wairarapa,Pacific Peoples,50-54,Male,25,24,25,1000,960
Wairarapa,Pacific Peoples,55-59,Female,23,22,27,852,815
Wairarapa,Pacific Peoples,55-59,Male,27,24,32,844,750
Wairarapa,Pacific Peoples,60-64,Female,15,14,18,833,778
Wairarapa,Pacific Peoples,60-64,Male,17,13,17,1000,765
Wairarapa,Pacific Peoples,65-69,Female,19,16,15,1267,1067
Wairarapa,Pacific Peoples,65-69,Male,14,17,17,824,1000
Wairarapa,Pacific Peoples,70-74,Female,6,7,9,667,778
Wairarapa,Pacific Peoples,70-74,Male,14,14,16,875,875
Wairarapa,Pacific Peoples,80-84,Female,5,5,5,1000,1000
Wairarapa,Unknown,30-34,Male,7,0,5,1400,800
Wairarapa,Unknown,35-39,Female,9,6,5,1800,1200
Wairarapa,Unknown,40-44,Male,9,5,5,1800,1000
Wairarapa,Unknown,45-49,Female,5,0,6,833,667
Wairarapa,Unknown,45-49,Male,21,11,16,1312,688
Wairarapa,Unknown,50-54,Male,16,13,12,1333,1083
Wairarapa,Unknown,55-59,Male,22,15,14,1571,1071
Wairarapa,Unknown,60-64,Male,18,15,14,1286,1071
Wairarapa,Unknown,65-69,Male,15,14,14,1071,1000
Wairarapa,Unknown,70-74,Female,8,7,7,1143,1000
Wairarapa,Unknown,70-74,Male,17,17,14,1214,1214
West Coast,Asian,12-15,Female,21,5,38,553,132
West Coast,Asian,12-15,Male,24,9,28,857,321
West Coast,Asian,16-19,Female,13,7,10,1300,700
West Coast,Asian,16-19,Male,8,6,15,533,400
West Coast,Asian,20-24,Female,14,12,20,700,600
West Coast,Asian,20-24,Male,12,9,22,545,409
West Coast,Asian,25-29,Female,69,44,83,831,530
West Coast,Asian,25-29,Male,58,34,57,1018,596
West Coast,Asian,30-34,Female,81,58,90,900,644
West Coast,Asian,30-34,Male,82,54,75,1093,720
West Coast,Asian,35-39,Female,69,52,62,1113,839
West Coast,Asian,35-39,Male,74,49,66,1121,742
West Coast,Asian,40-44,Female,37,29,53,698,547
West Coast,Asian,40-44,Male,53,39,41,1293,951
West Coast,Asian,45-49,Female,46,32,46,1000,696
West Coast,Asian,45-49,Male,28,21,30,933,700
West Coast,Asian,50-54,Female,24,20,28,857,714
West Coast,Asian,50-54,Male,14,12,15,933,800
West Coast,Asian,55-59,Female,27,22,29,931,759
West Coast,Asian,55-59,Male,13,13,15,867,867
West Coast,Asian,60-64,Female,22,19,27,815,704
West Coast,Asian,60-64,Male,8,8,8,1000,1000
West Coast,Asian,65-69,Female,11,10,9,1222,1111
West Coast,European or Other,12-15,Female,331,108,532,622,203
West Coast,European or Other,12-15,Male,366,106,591,619,179
West Coast,European or Other,16-19,Female,270,115,469,576,245
West Coast,European or Other,16-19,Male,299,115,520,575,221
West Coast,European or Other,20-24,Female,258,121,469,550,258
West Coast,European or Other,20-24,Male,296,108,577,513,187
West Coast,European or Other,25-29,Female,348,198,702,496,282
West Coast,European or Other,25-29,Male,328,150,682,481,220
West Coast,European or Other,30-34,Female,416,214,696,598,307
West Coast,European or Other,30-34,Male,381,189,677,563,279
West Coast,European or Other,35-39,Female,423,255,678,624,376
West Coast,European or Other,35-39,Male,393,215,691,569,311
West Coast,European or Other,40-44,Female,522,315,701,745,449
West Coast,European or Other,40-44,Male,456,248,644,708,385
West Coast,European or Other,45-49,Female,622,429,897,693,478
West Coast,European or Other,45-49,Male,600,345,906,662,381
West Coast,European or Other,50-54,Female,802,595,1039,772,573
West Coast,European or Other,50-54,Male,745,486,1087,685,447
West Coast,European or Other,55-59,Female,997,773,1264,789,612
West Coast,European or Other,55-59,Male,966,719,1272,759,565
West Coast,European or Other,60-64,Female,992,870,1099,903,792
West Coast,European or Other,60-64,Male,1123,926,1281,877,723
West Coast,European or Other,65-69,Female,857,766,948,904,808
West Coast,European or Other,65-69,Male,1058,923,1199,882,770
West Coast,European or Other,70-74,Female,736,700,822,895,852
West Coast,European or Other,70-74,Male,895,848,1005,891,844
West Coast,European or Other,75-79,Female,541,505,569,951,888
West Coast,European or Other,75-79,Male,536,499,588,912,849
West Coast,European or Other,80-84,Female,348,325,376,926,864
West Coast,European or Other,80-84,Male,334,309,339,985,912
West Coast,European or Other,85-89,Female,170,161,199,854,809
West Coast,European or Other,85-89,Male,165,155,184,897,842
West Coast,European or Other,90+,Female,104,97,115,904,843
West Coast,European or Other,90+,Male,73,68,75,973,907
West Coast,Maori,12-15,Female,55,12,107,514,112
West Coast,Maori,12-15,Male,84,20,157,535,127
West Coast,Maori,16-19,Female,49,17,108,454,157
West Coast,Maori,16-19,Male,76,23,126,603,183
West Coast,Maori,20-24,Female,53,24,119,445,202
West Coast,Maori,20-24,Male,58,22,131,443,168
West Coast,Maori,25-29,Female,71,42,147,483,286
West Coast,Maori,25-29,Male,51,17,138,370,123
West Coast,Maori,30-34,Female,50,29,127,394,228
West Coast,Maori,30-34,Male,47,18,101,465,178
West Coast,Maori,35-39,Female,54,25,80,675,312
West Coast,Maori,35-39,Male,37,17,93,398,183
West Coast,Maori,40-44,Female,70,44,91,769,484
West Coast,Maori,40-44,Male,52,26,88,591,295
West Coast,Maori,45-49,Female,90,57,125,720,456
West Coast,Maori,45-49,Male,51,26,83,614,313
West Coast,Maori,50-54,Female,89,64,118,754,542
West Coast,Maori,50-54,Male,70,36,101,693,356
West Coast,Maori,55-59,Female,109,84,139,784,604
West Coast,Maori,55-59,Male,83,61,115,722,530
West Coast,Maori,60-64,Female,87,72,94,926,766
West Coast,Maori,60-64,Male,79,66,95,832,695
West Coast,Maori,65-69,Female,49,39,62,790,629
West Coast,Maori,65-69,Male,48,35,50,960,700
West Coast,Maori,70-74,Female,41,32,42,976,762
West Coast,Maori,70-74,Male,35,31,33,1061,939
West Coast,Maori,75-79,Female,25,24,30,833,800
West Coast,Maori,75-79,Male,17,17,19,895,895
West Coast,Maori,80-84,Female,11,11,11,1000,1000
West Coast,Maori,80-84,Male,14,13,18,778,722
West Coast,Maori,85-89,Male,6,5,11,545,455
West Coast,Pacific Peoples,12-15,Female,11,0,21,524,95
West Coast,Pacific Peoples,16-19,Female,7,0,15,467,67
West Coast,Pacific Peoples,16-19,Male,6,0,9,667,333
West Coast,Pacific Peoples,20-24,Female,8,8,11,727,727
West Coast,Pacific Peoples,20-24,Male,6,0,11,545,182
West Coast,Pacific Peoples,25-29,Female,7,5,14,500,357
West Coast,Pacific Peoples,30-34,Female,21,16,20,1050,800
West Coast,Pacific Peoples,30-34,Male,11,9,13,846,692
West Coast,Pacific Peoples,35-39,Female,7,6,8,875,750
West Coast,Pacific Peoples,35-39,Male,18,8,19,947,421
West Coast,Pacific Peoples,40-44,Female,9,5,16,562,312
West Coast,Pacific Peoples,40-44,Male,11,7,13,846,538
West Coast,Pacific Peoples,45-49,Female,10,8,17,588,471
West Coast,Pacific Peoples,45-49,Male,9,6,15,600,400
West Coast,Pacific Peoples,50-54,Female,12,9,15,800,600
West Coast,Pacific Peoples,50-54,Male,10,7,10,1000,700
West Coast,Pacific Peoples,55-59,Female,7,7,7,1000,1000
West Coast,Pacific Peoples,65-69,Male,7,6,5,1400,1200
West Coast,Unknown,40-44,Female,5,0,14,357,214
West Coast,Unknown,45-49,Female,5,0,12,417,333
West Coast,Unknown,60-64,Female,5,0,5,1000,600
Whanganui,Asian,12-15,Female,42,14,63,667,222
Whanganui,Asian,12-15,Male,57,30,73,781,411
Whanganui,Asian,16-19,Female,42,22,56,750,393
Whanganui,Asian,16-19,Male,68,36,51,1333,706
Whanganui,Asian,20-24,Female,43,24,55,782,436
Whanganui,Asian,20-24,Male,74,54,62,1194,871
Whanganui,Asian,25-29,Female,102,79,115,887,687
Whanganui,Asian,25-29,Male,127,98,114,1114,860
Whanganui,Asian,30-34,Female,144,110,147,980,748
Whanganui,Asian,30-34,Male,138,99,122,1131,811
Whanganui,Asian,35-39,Female,117,90,126,929,714
Whanganui,Asian,35-39,Male,132,103,131,1008,786
Whanganui,Asian,40-44,Female,73,63,90,811,700
Whanganui,Asian,40-44,Male,93,69,81,1148,852
Whanganui,Asian,45-49,Female,86,65,99,869,657
Whanganui,Asian,45-49,Male,50,39,50,1000,780
Whanganui,Asian,50-54,Female,61,53,63,968,841
Whanganui,Asian,50-54,Male,51,45,52,981,865
Whanganui,Asian,55-59,Female,65,58,75,867,773
Whanganui,Asian,55-59,Male,45,41,46,978,891
Whanganui,Asian,60-64,Female,47,40,49,959,816
Whanganui,Asian,60-64,Male,25,24,33,758,727
Whanganui,Asian,65-69,Female,24,23,29,828,793
Whanganui,Asian,65-69,Male,20,19,24,833,792
Whanganui,Asian,70-74,Female,20,20,23,870,870
Whanganui,Asian,70-74,Male,17,16,14,1214,1143
Whanganui,Asian,75-79,Female,12,10,13,923,769
Whanganui,Asian,75-79,Male,9,9,14,643,643
Whanganui,Asian,80-84,Female,6,5,9,667,556
Whanganui,Asian,80-84,Male,7,7,8,875,875
Whanganui,European or Other,12-15,Female,582,286,951,612,301
Whanganui,European or Other,12-15,Male,629,313,982,641,319
Whanganui,European or Other,16-19,Female,625,373,924,676,404
Whanganui,European or Other,16-19,Male,636,351,946,672,371
Whanganui,European or Other,20-24,Female,571,318,970,589,328
Whanganui,European or Other,20-24,Male,672,357,1096,613,326
Whanganui,European or Other,25-29,Female,714,408,1169,611,349
Whanganui,European or Other,25-29,Male,726,375,1192,609,315
Whanganui,European or Other,30-34,Female,826,477,1253,659,381
Whanganui,European or Other,30-34,Male,796,452,1178,676,384
Whanganui,European or Other,35-39,Female,811,515,1104,735,466
Whanganui,European or Other,35-39,Male,757,452,1106,684,409
Whanganui,European or Other,40-44,Female,871,602,1184,736,508
Whanganui,European or Other,40-44,Male,749,502,1082,692,464
Whanganui,European or Other,45-49,Female,1112,829,1450,767,572
Whanganui,European or Other,45-49,Male,1007,663,1364,738,486
Whanganui,European or Other,50-54,Female,1324,1065,1634,810,652
Whanganui,European or Other,50-54,Male,1225,921,1538,796,599
Whanganui,European or Other,55-59,Female,1580,1333,1867,846,714
Whanganui,European or Other,55-59,Male,1455,1172,1808,805,648
Whanganui,European or Other,60-64,Female,1661,1484,1864,891,796
Whanganui,European or Other,60-64,Male,1620,1376,1821,890,756
Whanganui,European or Other,65-69,Female,1565,1430,1692,925,845
Whanganui,European or Other,65-69,Male,1585,1460,1734,914,842
Whanganui,European or Other,70-74,Female,1490,1399,1606,928,871
Whanganui,European or Other,70-74,Male,1478,1373,1574,939,872
Whanganui,European or Other,75-79,Female,1079,1017,1152,937,883
Whanganui,European or Other,75-79,Male,1000,924,1044,958,885
Whanganui,European or Other,80-84,Female,858,802,879,976,912
Whanganui,European or Other,80-84,Male,663,627,698,950,898
Whanganui,European or Other,85-89,Female,482,462,525,918,880
Whanganui,European or Other,85-89,Male,345,334,355,972,941
Whanganui,European or Other,90+,Female,314,297,363,865,818
Whanganui,European or Other,90+,Male,173,166,172,1006,965
Whanganui,Maori,12-15,Female,294,127,689,427,184
Whanganui,Maori,12-15,Male,305,138,694,439,199
Whanganui,Maori,16-19,Female,275,154,619,444,249
Whanganui,Maori,16-19,Male,271,152,601,451,253
Whanganui,Maori,20-24,Female,246,111,702,350,158
Whanganui,Maori,20-24,Male,242,100,678,357,147
Whanganui,Maori,25-29,Female,279,132,689,405,192
Whanganui,Maori,25-29,Male,225,110,615,366,179
Whanganui,Maori,30-34,Female,290,167,634,457,263
Whanganui,Maori,30-34,Male,252,125,568,444,220
Whanganui,Maori,35-39,Female,260,155,503,517,308
Whanganui,Maori,35-39,Male,210,111,449,468,247
Whanganui,Maori,40-44,Female,274,157,479,572,328
Whanganui,Maori,40-44,Male,242,149,449,539,332
Whanganui,Maori,45-49,Female,360,235,538,669,437
Whanganui,Maori,45-49,Male,258,167,441,585,379
Whanganui,Maori,50-54,Female,408,336,535,763,628
Whanganui,Maori,50-54,Male,330,243,455,725,534
Whanganui,Maori,55-59,Female,404,320,538,751,595
Whanganui,Maori,55-59,Male,318,256,444,716,577
Whanganui,Maori,60-64,Female,364,307,414,879,742
Whanganui,Maori,60-64,Male,274,227,329,833,690
Whanganui,Maori,65-69,Female,284,253,338,840,749
Whanganui,Maori,65-69,Male,245,216,275,891,785
Whanganui,Maori,70-74,Female,200,192,226,885,850
Whanganui,Maori,70-74,Male,169,151,188,899,803
Whanganui,Maori,75-79,Female,112,108,126,889,857
Whanganui,Maori,75-79,Male,104,99,89,1169,1112
Whanganui,Maori,80-84,Female,66,58,80,825,725
Whanganui,Maori,80-84,Male,50,49,54,926,907
Whanganui,Maori,85-89,Female,34,32,34,1000,941
Whanganui,Maori,85-89,Male,21,19,22,955,864
Whanganui,Maori,90+,Female,12,11,7,1714,1571
Whanganui,Maori,90+,Male,8,6,10,800,600
Whanganui,Pacific Peoples,12-15,Female,39,17,64,609,266
Whanganui,Pacific Peoples,12-15,Male,39,24,67,582,358
Whanganui,Pacific Peoples,16-19,Female,42,26,70,600,371
Whanganui,Pacific Peoples,16-19,Male,32,15,46,696,326
Whanganui,Pacific Peoples,20-24,Female,45,22,69,652,319
Whanganui,Pacific Peoples,20-24,Male,36,23,75,480,307
Whanganui,Pacific Peoples,25-29,Female,42,27,78,538,346
Whanganui,Pacific Peoples,25-29,Male,51,27,81,630,333
Whanganui,Pacific Peoples,30-34,Female,41,22,78,526,282
Whanganui,Pacific Peoples,30-34,Male,38,21,73,521,288
Whanganui,Pacific Peoples,35-39,Female,33,18,45,733,400
Whanganui,Pacific Peoples,35-39,Male,60,37,77,779,481
Whanganui,Pacific Peoples,40-44,Female,39,34,57,684,596
Whanganui,Pacific Peoples,40-44,Male,37,24,59,627,407
Whanganui,Pacific Peoples,45-49,Female,31,24,34,912,706
Whanganui,Pacific Peoples,45-49,Male,46,36,60,767,600
Whanganui,Pacific Peoples,50-54,Female,31,21,48,646,438
Whanganui,Pacific Peoples,50-54,Male,31,23,46,674,500
Whanganui,Pacific Peoples,55-59,Female,29,24,38,763,632
Whanganui,Pacific Peoples,55-59,Male,38,32,47,809,681
Whanganui,Pacific Peoples,60-64,Female,33,30,35,943,857
Whanganui,Pacific Peoples,60-64,Male,25,20,28,893,714
Whanganui,Pacific Peoples,65-69,Female,17,16,27,630,593
Whanganui,Pacific Peoples,65-69,Male,18,18,21,857,857
Whanganui,Pacific Peoples,70-74,Female,17,16,19,895,842
Whanganui,Pacific Peoples,70-74,Male,14,12,11,1273,1091
Whanganui,Pacific Peoples,75-79,Female,9,8,11,818,727
Whanganui,Unknown,25-29,Female,15,12,7,2143,1714
Whanganui,Unknown,25-29,Male,14,10,7,2000,1429
Whanganui,Unknown,30-34,Male,11,10,5,2200,2000
Whanganui,Unknown,35-39,Male,20,16,13,1538,1231
Whanganui,Unknown,40-44,Male,16,13,9,1778,1444
Whanganui,Unknown,45-49,Male,13,11,12,1083,917
Whanganui,Unknown,50-54,Female,5,0,8,625,500
Whanganui,Unknown,50-54,Male,16,11,12,1333,917
Whanganui,Unknown,55-59,Female,6,0,6,1000,667
Whanganui,Unknown,55-59,Male,13,8,9,1444,889
Whanganui,Unknown,60-64,Female,7,0,8,875,375
Whanganui,Unknown,60-64,Male,15,15,14,1071,1071
Whanganui,Unknown,65-69,Male,12,11,11,1091,1000
Whanganui,Unknown,70-74,Male,6,0,5,1200,800
Whanganui,Unknown,80-84,Female,8,8,6,1333,1333
Various,Various,Various,Various,3515,2585,4101,857,630
