SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
150200,Mangere Central,Counties Manukau,5-11,530,261,135,NA,NA,NA,NA,49%,25%,NA,NA
150300,Otahuhu North,Auckland,12+,"3,443","3,081","3,027","2,829","1,735",641,173,89%,88%,61%,27%
150300,Otahuhu North,Auckland,5-11,505,277,118,NA,NA,NA,NA,55%,23%,NA,NA
150400,Howick West,Counties Manukau,12+,"3,632","3,316","3,289","3,073","2,238","1,032",366,91%,91%,73%,35%
150400,Howick West,Counties Manukau,5-11,417,258,167,NA,NA,NA,NA,62%,40%,NA,NA
150500,Pakuranga Heights North West,Counties Manukau,12+,"2,459","2,190","2,158","2,049","1,404",574,204,89%,88%,69%,36%
150500,Pakuranga Heights North West,Counties Manukau,5-11,302,160,86,NA,NA,NA,NA,53%,28%,NA,NA
150600,Mellons Bay,Counties Manukau,12+,"3,874","3,569","3,547","3,322","2,534","1,392",530,92%,92%,76%,38%
150600,Mellons Bay,Counties Manukau,5-11,415,289,203,NA,NA,NA,NA,70%,49%,NA,NA
150700,Pakuranga Heights East,Counties Manukau,12+,"2,721","2,482","2,462","2,311","1,579",632,205,91%,90%,68%,32%
150700,Pakuranga Heights East,Counties Manukau,5-11,315,200,118,NA,NA,NA,NA,63%,37%,NA,NA
150800,Sutton Park,Counties Manukau,12+,"3,402","2,973","2,928","2,687","1,535",617,160,87%,86%,57%,26%
150800,Sutton Park,Counties Manukau,5-11,547,314,134,NA,NA,NA,NA,57%,24%,NA,NA
150900,Otahuhu East,Auckland,12+,"2,082","1,878","1,859","1,752","1,088",386,128,90%,89%,62%,33%
150900,Otahuhu East,Auckland,5-11,265,124,71,NA,NA,NA,NA,47%,27%,NA,NA
151000,Mangere South,Counties Manukau,12+,"3,304","2,914","2,866","2,634","1,554",597,143,88%,87%,59%,24%
151000,Mangere South,Counties Manukau,5-11,447,233,101,NA,NA,NA,NA,52%,23%,NA,NA
151100,Onetangi,Auckland,12+,"1,271","1,116","1,098","1,045",726,453,194,88%,86%,69%,43%
151100,Onetangi,Auckland,5-11,98,52,30,NA,NA,NA,NA,53%,31%,NA,NA
151200,Harania South,Counties Manukau,12+,"2,980","2,660","2,624","2,410","1,424",600,166,89%,88%,59%,28%
151200,Harania South,Counties Manukau,5-11,456,222,94,NA,NA,NA,NA,49%,21%,NA,NA
151300,Highland Park (Auckland),Counties Manukau,12+,"4,251","3,907","3,872","3,698","2,778","1,433",604,92%,91%,75%,42%
151300,Highland Park (Auckland),Counties Manukau,5-11,374,244,148,NA,NA,NA,NA,65%,40%,NA,NA
151400,Otahuhu South West,Auckland,12+,"3,242","2,921","2,868","2,691","1,702",678,193,90%,88%,63%,28%
151400,Otahuhu South West,Auckland,5-11,407,214,122,NA,NA,NA,NA,53%,30%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,12+,"2,992","2,747","2,718","2,589","1,754",692,214,92%,91%,68%,31%
151500,Pakuranga Heights South West,Counties Manukau,5-11,372,233,137,NA,NA,NA,NA,63%,37%,NA,NA
151600,Mangere Mascot,Counties Manukau,12+,"3,332","2,948","2,891","2,649","1,558",693,170,88%,87%,59%,25%
151600,Mangere Mascot,Counties Manukau,5-11,483,242,99,NA,NA,NA,NA,50%,20%,NA,NA
151700,Waiheke East,Auckland,12+,999,850,841,818,601,384,143,85%,84%,73%,37%
151700,Waiheke East,Auckland,5-11,66,33,21,NA,NA,NA,NA,50%,32%,NA,NA
151800,Massey Road West,Counties Manukau,12+,"3,284","2,922","2,870","2,682","1,584",633,177,89%,87%,59%,28%
151800,Massey Road West,Counties Manukau,5-11,498,245,109,NA,NA,NA,NA,49%,22%,NA,NA
151900,Otahuhu South,Auckland,12+,"3,252","2,956","2,919","2,759","1,785",724,221,91%,90%,65%,31%
151900,Otahuhu South,Auckland,5-11,414,226,100,NA,NA,NA,NA,55%,24%,NA,NA
152000,Howick Central,Counties Manukau,12+,"3,216","2,974","2,957","2,791","2,104",966,375,92%,92%,75%,39%
152000,Howick Central,Counties Manukau,5-11,362,236,142,NA,NA,NA,NA,65%,39%,NA,NA
152100,Massey Road North,Counties Manukau,12+,"3,041","2,718","2,679","2,504","1,593",589,141,89%,88%,64%,24%
152100,Massey Road North,Counties Manukau,5-11,434,231,100,NA,NA,NA,NA,53%,23%,NA,NA
152200,Botany Downs West,Counties Manukau,12+,"2,664","2,441","2,430","2,298","1,693",819,275,92%,91%,74%,34%
152200,Botany Downs West,Counties Manukau,5-11,299,200,131,NA,NA,NA,NA,67%,44%,NA,NA
152300,East Tamaki,Counties Manukau,12+,434,382,377,368,261,94,28,88%,87%,71%,30%
152400,Howick East,Counties Manukau,12+,"3,163","2,944","2,910","2,768","2,050","1,016",399,93%,92%,74%,39%
152400,Howick East,Counties Manukau,5-11,394,279,174,NA,NA,NA,NA,71%,44%,NA,NA
152500,Burswood,Counties Manukau,12+,"1,474","1,361","1,350","1,298",982,411,141,92%,92%,76%,34%
152500,Burswood,Counties Manukau,5-11,127,85,59,NA,NA,NA,NA,67%,46%,NA,NA
152600,Massey Road South,Counties Manukau,12+,"1,595","1,440","1,423","1,324",778,295,95,90%,89%,59%,32%
152600,Massey Road South,Counties Manukau,5-11,247,129,47,NA,NA,NA,NA,52%,19%,NA,NA
152800,Mangere South East,Counties Manukau,12+,"3,449","3,131","3,092","2,873","1,852",715,180,91%,90%,64%,25%
152800,Mangere South East,Counties Manukau,5-11,413,241,112,NA,NA,NA,NA,58%,27%,NA,NA
152900,Botany Downs East,Counties Manukau,12+,"1,976","1,874","1,863","1,761","1,358",650,278,95%,94%,77%,43%
152900,Botany Downs East,Counties Manukau,5-11,253,180,127,NA,NA,NA,NA,71%,50%,NA,NA
153000,Grange,Counties Manukau,12+,"1,988","1,801","1,771","1,653",956,366,79,91%,89%,58%,22%
153000,Grange,Counties Manukau,5-11,300,144,56,NA,NA,NA,NA,48%,19%,NA,NA
153100,Golflands,Counties Manukau,12+,"2,289","2,122","2,107","2,008","1,551",848,307,93%,92%,77%,36%
153100,Golflands,Counties Manukau,5-11,189,132,81,NA,NA,NA,NA,70%,43%,NA,NA
153200,Aorere North,Counties Manukau,12+,"1,304","1,177","1,157","1,079",647,235,88,90%,89%,60%,37%
153200,Aorere North,Counties Manukau,5-11,168,82,39,NA,NA,NA,NA,49%,23%,NA,NA
153300,Mangere East,Counties Manukau,12+,"3,609","3,317","3,275","3,084","2,021",779,225,92%,91%,66%,29%
153300,Mangere East,Counties Manukau,5-11,441,250,127,NA,NA,NA,NA,57%,29%,NA,NA
153400,Cockle Bay,Counties Manukau,12+,"3,921","3,675","3,657","3,446","2,670","1,482",576,94%,93%,77%,39%
153400,Cockle Bay,Counties Manukau,5-11,411,301,201,NA,NA,NA,NA,73%,49%,NA,NA
153500,Otara West,Counties Manukau,12+,"2,827","2,425","2,348","2,145","1,055",445,105,86%,83%,49%,24%
153500,Otara West,Counties Manukau,5-11,528,232,89,NA,NA,NA,NA,44%,17%,NA,NA
153600,Aorere Central,Counties Manukau,12+,"1,944","1,746","1,719","1,591",987,436,143,90%,88%,62%,33%
153600,Aorere Central,Counties Manukau,5-11,255,143,59,NA,NA,NA,NA,56%,23%,NA,NA
153700,Northpark North,Counties Manukau,12+,"2,687","2,419","2,402","2,285","1,731",841,278,90%,89%,76%,33%
153700,Northpark North,Counties Manukau,5-11,313,230,145,NA,NA,NA,NA,73%,46%,NA,NA
153800,Somerville,Counties Manukau,12+,"4,141","3,797","3,778","3,595","2,754","1,430",504,92%,91%,77%,35%
153800,Somerville,Counties Manukau,5-11,434,333,222,NA,NA,NA,NA,77%,51%,NA,NA
153900,Northpark South,Counties Manukau,12+,"2,090","1,900","1,891","1,781","1,320",719,263,91%,90%,74%,37%
153900,Northpark South,Counties Manukau,5-11,222,153,107,NA,NA,NA,NA,69%,48%,NA,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,503","4,130","4,091","3,874","2,554",916,274,92%,91%,66%,30%
154000,Papatoetoe North,Counties Manukau,5-11,479,281,134,NA,NA,NA,NA,59%,28%,NA,NA
154100,Dingwall,Counties Manukau,12+,"3,306","3,053","3,034","2,885","1,954",762,218,92%,92%,68%,29%
154100,Dingwall,Counties Manukau,5-11,363,240,137,NA,NA,NA,NA,66%,38%,NA,NA
154200,Aorere South,Counties Manukau,12+,"4,174","3,819","3,775","3,513","2,239",815,232,91%,90%,64%,28%
154200,Aorere South,Counties Manukau,5-11,561,335,168,NA,NA,NA,NA,60%,30%,NA,NA
154300,Shelly Park,Counties Manukau,12+,"2,610","2,433","2,415","2,258","1,725",875,332,93%,93%,76%,38%
154300,Shelly Park,Counties Manukau,5-11,309,213,161,NA,NA,NA,NA,69%,52%,NA,NA
154400,Otara Central,Counties Manukau,12+,"2,427","2,093","2,041","1,874","1,001",431,106,86%,84%,53%,25%
154400,Otara Central,Counties Manukau,5-11,362,159,58,NA,NA,NA,NA,44%,16%,NA,NA
154500,Huntington Park,Counties Manukau,12+,"1,848","1,720","1,711","1,628","1,238",643,315,93%,93%,76%,49%
154500,Huntington Park,Counties Manukau,5-11,152,109,68,NA,NA,NA,NA,72%,45%,NA,NA
154700,Botany North,Counties Manukau,12+,"2,521","2,264","2,254","2,130","1,677","1,050",507,90%,89%,79%,48%
154700,Botany North,Counties Manukau,5-11,195,126,70,NA,NA,NA,NA,65%,36%,NA,NA
154800,Papatoetoe West,Counties Manukau,12+,"4,332","3,909","3,871","3,655","2,379",833,247,90%,89%,65%,30%
154800,Papatoetoe West,Counties Manukau,5-11,551,347,185,NA,NA,NA,NA,63%,34%,NA,NA
154900,Papatoetoe Central,Counties Manukau,12+,"5,013","4,583","4,546","4,364","3,017","1,225",469,91%,91%,69%,38%
154900,Papatoetoe Central,Counties Manukau,5-11,501,348,213,NA,NA,NA,NA,69%,43%,NA,NA
155000,Sunkist Bay,Counties Manukau,12+,"2,811","2,636","2,623","2,437","1,833",880,316,94%,93%,75%,36%
155000,Sunkist Bay,Counties Manukau,5-11,376,264,152,NA,Masked,NA,NA,70%,40%,>95%,NA
155100,Otara East,Counties Manukau,12+,"3,328","2,897","2,819","2,555","1,369",514,99,87%,85%,54%,19%
155100,Otara East,Counties Manukau,5-11,583,243,91,NA,NA,NA,NA,42%,16%,NA,NA
155200,Redcastle,Counties Manukau,12+,"2,315","2,085","2,072","1,959","1,454",607,180,90%,90%,74%,30%
155200,Redcastle,Counties Manukau,5-11,263,191,126,NA,NA,NA,NA,73%,48%,NA,NA
155300,Botany East,Counties Manukau,12+,"1,839","1,723","1,709","1,606","1,227",618,215,94%,93%,76%,35%
155300,Botany East,Counties Manukau,5-11,169,142,88,NA,NA,NA,NA,84%,52%,NA,NA
155400,Botany South,Counties Manukau,12+,"2,688","2,450","2,433","2,290","1,725",773,273,91%,91%,75%,35%
155400,Botany South,Counties Manukau,5-11,256,179,104,NA,NA,NA,NA,70%,41%,NA,NA
155500,Manukau Central,Counties Manukau,12+,"1,147","1,040","1,025","1,001",585,206,67,91%,89%,58%,33%
155500,Manukau Central,Counties Manukau,5-11,69,36,12,NA,NA,NA,NA,52%,17%,NA,NA
155600,Papatoetoe East,Counties Manukau,12+,"4,140","3,780","3,743","3,532","2,254",781,237,91%,90%,64%,30%
155600,Papatoetoe East,Counties Manukau,5-11,472,256,136,NA,NA,NA,NA,54%,29%,NA,NA
155700,Otara South,Counties Manukau,12+,"3,282","2,834","2,766","2,554","1,345",557,131,86%,84%,53%,24%
155700,Otara South,Counties Manukau,5-11,570,261,106,NA,NA,NA,NA,46%,19%,NA,NA
155800,Ferguson,Counties Manukau,12+,"3,802","3,265","3,170","2,926","1,419",568,139,86%,83%,48%,24%
155800,Ferguson,Counties Manukau,5-11,683,283,96,NA,NA,NA,NA,41%,14%,NA,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,284","2,997","2,955","2,773","1,784",630,183,91%,90%,64%,29%
155900,Papatoetoe South West,Counties Manukau,5-11,419,248,125,NA,NA,NA,NA,59%,30%,NA,NA
156000,Botany Junction,Counties Manukau,12+,150,129,128,126,76,32,6,86%,85%,60%,19%
156100,Dannemora North,Counties Manukau,12+,"2,374","2,171","2,159","2,023","1,490",621,163,91%,91%,74%,26%
156100,Dannemora North,Counties Manukau,5-11,236,179,116,NA,NA,NA,NA,76%,49%,NA,NA
156200,Papatoetoe South,Counties Manukau,12+,"3,890","3,590","3,560","3,406","2,312",859,266,92%,92%,68%,31%
156200,Papatoetoe South,Counties Manukau,5-11,378,248,142,NA,NA,NA,NA,66%,38%,NA,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,758","2,508","2,488","2,356","1,784",867,277,91%,90%,76%,32%
156300,East Tamaki Heights,Counties Manukau,5-11,266,191,129,NA,NA,NA,NA,72%,48%,NA,NA
156400,Te Puru,Counties Manukau,12+,"3,779",Masked,Masked,"3,360","2,680","1,318",517,>95%,>95%,80%,39%
156400,Te Puru,Counties Manukau,5-11,497,379,260,NA,NA,NA,NA,76%,52%,NA,NA
156500,Puhinui North,Counties Manukau,12+,"3,532","3,311","3,283","3,126","2,155",809,261,94%,93%,69%,32%
156500,Puhinui North,Counties Manukau,5-11,380,261,141,NA,NA,NA,NA,69%,37%,NA,NA
156600,Dannemora South,Counties Manukau,12+,"2,643","2,426","2,415","2,258","1,661",665,138,92%,91%,74%,21%
156600,Dannemora South,Counties Manukau,5-11,306,223,142,NA,NA,NA,NA,73%,46%,NA,NA
156700,Puhinui South,Counties Manukau,12+,"2,326","2,160","2,142","2,033","1,361",485,146,93%,92%,67%,30%
156700,Puhinui South,Counties Manukau,5-11,286,185,96,NA,NA,NA,NA,65%,34%,NA,NA
156800,Rongomai West,Counties Manukau,12+,"2,112","1,823","1,768","1,609",847,350,86,86%,84%,53%,25%
156800,Rongomai West,Counties Manukau,5-11,342,128,54,NA,NA,NA,NA,37%,16%,NA,NA
156900,Baverstock,Counties Manukau,12+,"3,805","3,455","3,442","3,236","2,372",940,214,91%,90%,73%,23%
156900,Baverstock,Counties Manukau,5-11,444,310,202,NA,NA,NA,NA,70%,45%,NA,NA
157000,Puhinui East,Counties Manukau,12+,"2,495","2,292","2,279","2,166","1,449",572,190,92%,91%,67%,33%
157000,Puhinui East,Counties Manukau,5-11,261,151,74,NA,NA,NA,NA,58%,28%,NA,NA
157100,Turanga,Counties Manukau,12+,"3,068","2,853","2,832","2,658","1,972","1,152",379,93%,92%,74%,33%
157100,Turanga,Counties Manukau,5-11,243,148,87,NA,NA,NA,NA,61%,36%,NA,NA
157200,Rongomai East,Counties Manukau,12+,"1,889","1,650","1,613","1,506",813,280,64,87%,85%,54%,23%
157200,Rongomai East,Counties Manukau,5-11,294,147,46,NA,NA,NA,NA,50%,16%,NA,NA
157300,Ormiston North,Counties Manukau,12+,"2,412","2,230","2,222","2,069","1,558",526,150,92%,92%,75%,29%
157300,Ormiston North,Counties Manukau,5-11,290,242,161,NA,NA,NA,NA,83%,56%,NA,NA
157400,Maraetai,Counties Manukau,12+,"2,251","2,116","2,106","1,977","1,528",877,355,94%,94%,77%,40%
157400,Maraetai,Counties Manukau,5-11,249,161,117,NA,NA,NA,NA,65%,47%,NA,NA
157500,Chapel Downs,Counties Manukau,12+,"3,118","2,833","2,804","2,665","1,761",629,150,91%,90%,66%,24%
157500,Chapel Downs,Counties Manukau,5-11,360,202,102,NA,NA,NA,NA,56%,28%,NA,NA
157600,Wiri West,Counties Manukau,12+,843,738,702,664,409,118,16,88%,83%,62%,14%
157600,Wiri West,Counties Manukau,5-11,55,25,10,NA,NA,NA,NA,45%,18%,NA,NA
157700,Clover Park North,Counties Manukau,12+,"4,102","3,570","3,514","3,232","1,854",731,171,87%,86%,57%,23%
157700,Clover Park North,Counties Manukau,5-11,638,292,101,NA,NA,NA,NA,46%,16%,NA,NA
157800,Mission Heights North,Counties Manukau,12+,"3,173","2,939","2,921","2,721","1,987",784,196,93%,92%,73%,25%
157800,Mission Heights North,Counties Manukau,5-11,373,288,198,NA,NA,NA,NA,77%,53%,NA,NA
157900,Clover Park South,Counties Manukau,12+,"3,619","3,286","3,244","3,036","2,013",766,187,91%,90%,66%,24%
157900,Clover Park South,Counties Manukau,5-11,527,311,167,NA,NA,NA,NA,59%,32%,NA,NA
158000,Donegal Park,Counties Manukau,12+,"4,147","3,866","3,837","3,680","2,621",985,386,93%,93%,71%,39%
158000,Donegal Park,Counties Manukau,5-11,410,318,196,NA,NA,NA,NA,78%,48%,NA,NA
158100,Ormiston South,Counties Manukau,12+,"6,366","5,925","5,900","5,571","4,073","1,169",254,93%,93%,73%,22%
158100,Ormiston South,Counties Manukau,5-11,844,687,439,NA,NA,NA,NA,81%,52%,NA,NA
158200,Mission Heights South,Counties Manukau,12+,"3,177","2,918","2,900","2,682","1,925",577,138,92%,91%,72%,24%
158200,Mission Heights South,Counties Manukau,5-11,437,353,211,NA,NA,NA,NA,81%,48%,NA,NA
158300,Hilltop (Auckland),Counties Manukau,12+,"3,551","3,272","3,251","3,074","2,044",710,185,92%,92%,66%,26%
158300,Hilltop (Auckland),Counties Manukau,5-11,380,240,142,NA,NA,NA,NA,63%,37%,NA,NA
158400,Wiri East,Counties Manukau,12+,"4,035","3,484","3,401","3,179","1,870",712,256,86%,84%,59%,36%
158400,Wiri East,Counties Manukau,5-11,636,285,116,NA,NA,NA,NA,45%,18%,NA,NA
158500,Goodwood Heights,Counties Manukau,12+,"4,114","3,798","3,769","3,595","2,503","1,090",321,92%,92%,70%,29%
158500,Goodwood Heights,Counties Manukau,5-11,420,275,142,NA,NA,NA,NA,65%,34%,NA,NA
158600,Ormiston East,Counties Manukau,12+,"3,967",Masked,Masked,"3,587","2,647",671,141,>95%,>95%,74%,21%
158600,Ormiston East,Counties Manukau,5-11,457,377,245,NA,NA,NA,NA,82%,54%,NA,NA
158700,Clendon Park North,Counties Manukau,12+,"2,701","2,373","2,311","2,125","1,155",454,103,88%,86%,54%,23%
158700,Clendon Park North,Counties Manukau,5-11,469,207,97,NA,NA,NA,NA,44%,21%,NA,NA
158800,Burbank,Counties Manukau,12+,"3,294","2,890","2,823","2,588","1,377",511,124,88%,86%,53%,24%
158800,Burbank,Counties Manukau,5-11,581,239,91,NA,NA,NA,NA,41%,16%,NA,NA
158900,Tuscany Heights,Counties Manukau,12+,"1,474","1,363","1,358","1,294",965,468,154,92%,92%,75%,33%
158900,Tuscany Heights,Counties Manukau,5-11,121,81,52,NA,NA,NA,NA,67%,43%,NA,NA
159000,Totara Heights,Counties Manukau,12+,"2,692","2,487","2,470","2,348","1,673",701,221,92%,92%,71%,32%
159000,Totara Heights,Counties Manukau,5-11,279,162,90,NA,NA,NA,NA,58%,32%,NA,NA
159100,Homai East,Counties Manukau,12+,"3,124","2,776","2,735","2,580","1,567",560,174,89%,88%,61%,31%
159100,Homai East,Counties Manukau,5-11,408,217,104,NA,NA,NA,NA,53%,25%,NA,NA
159200,Homai West,Counties Manukau,12+,"4,193","3,722","3,652","3,360","1,886",683,172,89%,87%,56%,25%
159200,Homai West,Counties Manukau,5-11,731,332,157,NA,NA,NA,NA,45%,21%,NA,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,575","3,312","3,299","3,112","2,294","1,155",428,93%,92%,74%,37%
159300,The Gardens (Auckland),Counties Manukau,5-11,413,277,166,NA,NA,NA,NA,67%,40%,NA,NA
159400,Clarks Beach,Counties Manukau,12+,"1,301","1,234","1,222","1,161",849,507,198,95%,94%,73%,39%
159400,Clarks Beach,Counties Manukau,5-11,138,77,49,NA,NA,NA,NA,56%,36%,NA,NA
159500,Clendon Park West,Counties Manukau,12+,"2,692","2,393","2,357","2,182","1,217",460,149,89%,88%,56%,32%
159500,Clendon Park West,Counties Manukau,5-11,447,197,102,NA,NA,NA,NA,44%,23%,NA,NA
159600,Hillpark North,Counties Manukau,12+,"2,113","1,953","1,926","1,830","1,255",487,167,92%,91%,69%,34%
159600,Hillpark North,Counties Manukau,5-11,248,152,87,NA,NA,NA,NA,61%,35%,NA,NA
159700,Clendon Park East,Counties Manukau,12+,"1,892","1,692","1,650","1,515",857,287,73,89%,87%,57%,25%
159700,Clendon Park East,Counties Manukau,5-11,307,165,71,NA,NA,NA,NA,54%,23%,NA,NA
159800,Karaka Creek,Counties Manukau,12+,"1,408","1,304","1,288","1,200",851,554,167,93%,91%,71%,30%
159800,Karaka Creek,Counties Manukau,5-11,132,82,36,NA,NA,NA,NA,62%,27%,NA,NA
159900,Rowandale West,Counties Manukau,12+,"2,871","2,550","2,480","2,259","1,268",455,139,89%,86%,56%,31%
159900,Rowandale West,Counties Manukau,5-11,574,232,102,NA,NA,NA,NA,40%,18%,NA,NA
160000,Rowandale East,Counties Manukau,12+,"3,339","2,954","2,899","2,638","1,520",597,183,88%,87%,58%,31%
160000,Rowandale East,Counties Manukau,5-11,588,281,116,NA,NA,NA,NA,48%,20%,NA,NA
160100,Manurewa Central,Counties Manukau,12+,"3,334","3,006","2,966","2,801","1,782",686,253,90%,89%,64%,37%
160100,Manurewa Central,Counties Manukau,5-11,435,214,104,NA,NA,NA,NA,49%,24%,NA,NA
160200,Weymouth North,Counties Manukau,12+,"4,123","3,706","3,630","3,339","2,024",719,242,90%,88%,61%,34%
160200,Weymouth North,Counties Manukau,5-11,725,346,151,NA,NA,NA,NA,48%,21%,NA,NA
160300,Hillpark South,Counties Manukau,12+,"2,738","2,514","2,483","2,364","1,559",695,243,92%,91%,66%,35%
160300,Hillpark South,Counties Manukau,5-11,317,195,100,NA,NA,NA,NA,62%,32%,NA,NA
160400,Alfriston,Counties Manukau,12+,"3,627","3,305","3,286","3,113","2,220","1,111",467,91%,91%,71%,42%
160400,Alfriston,Counties Manukau,5-11,388,226,119,NA,NA,NA,NA,58%,31%,NA,NA
160500,Weymouth East,Counties Manukau,12+,"3,175","2,814","2,771","2,546","1,520",600,179,89%,87%,60%,30%
160500,Weymouth East,Counties Manukau,5-11,549,244,131,NA,NA,NA,NA,44%,24%,NA,NA
160600,Leabank,Counties Manukau,12+,"3,739","3,331","3,256","3,040","1,702",727,201,89%,87%,56%,28%
160600,Leabank,Counties Manukau,5-11,624,238,85,NA,NA,NA,NA,38%,14%,NA,NA
160700,Weymouth South,Counties Manukau,12+,"3,198","2,826","2,778","2,595","1,641",730,274,88%,87%,63%,38%
160700,Weymouth South,Counties Manukau,5-11,452,215,115,NA,NA,NA,NA,48%,25%,NA,NA
160800,Manurewa East,Counties Manukau,12+,"2,631","2,364","2,319","2,157","1,277",536,174,90%,88%,59%,32%
160800,Manurewa East,Counties Manukau,5-11,337,130,57,NA,NA,NA,NA,39%,17%,NA,NA
160900,Manurewa South,Counties Manukau,12+,"3,466","3,102","3,038","2,849","1,720",606,206,89%,88%,60%,34%
160900,Manurewa South,Counties Manukau,5-11,503,249,113,NA,NA,NA,NA,50%,22%,NA,NA
161000,Randwick Park East,Counties Manukau,12+,"2,291","2,063","2,034","1,911","1,234",456,117,90%,89%,65%,26%
161000,Randwick Park East,Counties Manukau,5-11,299,175,83,NA,NA,NA,NA,59%,28%,NA,NA
161100,Wattle Downs West,Counties Manukau,12+,"3,355","3,138","3,113","2,962","2,247","1,131",500,94%,93%,76%,44%
161100,Wattle Downs West,Counties Manukau,5-11,413,290,182,NA,NA,NA,NA,70%,44%,NA,NA
161200,Wattle Downs North,Counties Manukau,12+,"2,058","1,762","1,722","1,587",844,329,92,86%,84%,53%,28%
161200,Wattle Downs North,Counties Manukau,5-11,396,161,65,NA,NA,NA,NA,41%,16%,NA,NA
161300,Randwick Park West,Counties Manukau,12+,"2,838","2,469","2,397","2,220","1,221",403,101,87%,84%,55%,25%
161300,Randwick Park West,Counties Manukau,5-11,553,263,102,NA,NA,NA,NA,48%,18%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,12+,"2,629","2,394","2,360","2,228","1,574",896,293,91%,90%,71%,33%
161400,Kingseat-Karaka,Counties Manukau,5-11,312,189,105,NA,NA,NA,NA,61%,34%,NA,NA
161500,Wattle Downs East,Counties Manukau,12+,"2,079","1,892","1,880","1,799","1,325",765,349,91%,90%,74%,46%
161500,Wattle Downs East,Counties Manukau,5-11,167,96,57,NA,NA,NA,NA,57%,34%,NA,NA
161600,Takanini North,Counties Manukau,12+,"2,238","1,982","1,944","1,835","1,117",386,115,89%,87%,61%,30%
161600,Takanini North,Counties Manukau,5-11,279,126,56,NA,NA,NA,NA,45%,20%,NA,NA
161700,Takanini Industrial,Counties Manukau,12+,44,38,38,38,20,7,Masked,86%,86%,53%,14%
161800,Conifer Grove West,Counties Manukau,12+,"2,959","2,799","2,783","2,666","2,038",996,398,95%,94%,76%,40%
161800,Conifer Grove West,Counties Manukau,5-11,233,177,116,NA,NA,NA,NA,76%,50%,NA,NA
161900,Conifer Grove East,Counties Manukau,12+,"1,871","1,661","1,636","1,546","1,000",422,159,89%,87%,65%,38%
161900,Conifer Grove East,Counties Manukau,5-11,272,133,66,NA,NA,NA,NA,49%,24%,NA,NA
162000,Takanini West,Counties Manukau,12+,"2,486","2,241","2,207","2,096","1,226",450,183,90%,89%,58%,41%
162000,Takanini West,Counties Manukau,5-11,351,163,83,NA,NA,NA,NA,46%,24%,NA,NA
162100,Takanini South,Counties Manukau,12+,"6,098","5,728","5,696","5,487","3,650",809,227,94%,93%,67%,28%
162100,Takanini South,Counties Manukau,5-11,720,496,262,NA,NA,NA,NA,69%,36%,NA,NA
162200,Takanini Central,Counties Manukau,12+,"1,086","1,031","1,028",993,803,503,283,95%,95%,81%,56%
162200,Takanini Central,Counties Manukau,5-11,74,48,24,NA,NA,NA,NA,65%,32%,NA,NA
162300,Ardmore,Counties Manukau,12+,"1,180","1,069","1,058",987,657,389,110,91%,90%,67%,28%
162300,Ardmore,Counties Manukau,5-11,118,55,27,NA,NA,NA,NA,47%,23%,NA,NA
162400,Glenbrook,Counties Manukau,12+,"2,280","2,047","2,023","1,913","1,321",756,223,90%,89%,69%,29%
162400,Glenbrook,Counties Manukau,5-11,229,117,66,NA,NA,NA,NA,51%,29%,NA,NA
162500,Hingaia,Counties Manukau,12+,"2,286","2,122","2,112","2,017","1,575",971,429,93%,92%,78%,44%
162500,Hingaia,Counties Manukau,5-11,230,164,108,NA,NA,NA,NA,71%,47%,NA,NA
162600,Takanini South East,Counties Manukau,12+,"2,917","2,727","2,696","2,599","1,710",296,99,93%,92%,66%,33%
162600,Takanini South East,Counties Manukau,5-11,449,249,133,NA,NA,NA,NA,55%,30%,NA,NA
162700,Kawakawa Bay-Orere,Counties Manukau,12+,"1,784","1,620","1,606","1,524","1,096",734,284,91%,90%,72%,39%
162700,Kawakawa Bay-Orere,Counties Manukau,5-11,153,85,38,NA,NA,NA,NA,56%,25%,NA,NA
162800,Papakura West,Counties Manukau,12+,"1,646","1,483","1,459","1,402",996,538,275,90%,89%,71%,51%
162800,Papakura West,Counties Manukau,5-11,161,85,50,NA,NA,NA,NA,53%,31%,NA,NA
162900,Clevedon,Counties Manukau,12+,"1,418","1,332","1,322","1,241",943,554,199,94%,93%,76%,36%
162900,Clevedon,Counties Manukau,5-11,151,95,68,NA,NA,NA,NA,63%,45%,NA,NA
163000,Papakura North,Counties Manukau,12+,"3,599","3,240","3,181","2,998","1,939",741,234,90%,88%,65%,32%
163000,Papakura North,Counties Manukau,5-11,521,281,125,NA,NA,NA,NA,54%,24%,NA,NA
163100,Pahurehure,Counties Manukau,12+,"2,863","2,675","2,652","2,497","1,788",910,293,93%,93%,72%,32%
163100,Pahurehure,Counties Manukau,5-11,330,205,123,NA,NA,NA,NA,62%,37%,NA,NA
