SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
195300,Yatton Park,Bay of Plenty,Pacific Peoples,151,140,123,927,815
195400,Pyes Pa North,Bay of Plenty,Maori,395,345,304,873,770
195400,Pyes Pa North,Bay of Plenty,Pacific Peoples,76,Masked,72,>950,947
195500,Arataki South,Bay of Plenty,Maori,484,419,374,866,773
195500,Arataki South,Bay of Plenty,Pacific Peoples,50,46,41,920,820
195600,Pyes Pa South,Bay of Plenty,Maori,97,Masked,84,>950,866
195700,Poike,Bay of Plenty,Maori,211,167,143,791,678
195800,Te Maunga North,Bay of Plenty,Maori,552,439,369,795,668
195800,Te Maunga North,Bay of Plenty,Pacific Peoples,48,44,39,917,812
195900,Maungatapu,Bay of Plenty,Maori,520,464,425,892,817
195900,Maungatapu,Bay of Plenty,Pacific Peoples,46,40,40,870,870
196000,Hairini,Bay of Plenty,Maori,650,555,478,854,735
196000,Hairini,Bay of Plenty,Pacific Peoples,40,38,37,950,925
196100,Pyes Pa East,Bay of Plenty,Maori,141,110,93,780,660
196200,Te Maunga South,Bay of Plenty,Maori,407,368,336,904,826
196200,Te Maunga South,Bay of Plenty,Pacific Peoples,52,Masked,Masked,>950,>950
196300,Kaitemako (Tauranga City),Bay of Plenty,Maori,250,211,182,844,728
196400,Ohauiti,Bay of Plenty,Maori,246,212,192,862,780
196500,Baypark-Kairua,Bay of Plenty,Maori,297,234,205,788,690
196600,Welcome Bay West,Bay of Plenty,Maori,516,398,340,771,659
196600,Welcome Bay West,Bay of Plenty,Pacific Peoples,49,40,37,816,755
196700,Welcome Bay East,Bay of Plenty,Maori,492,397,337,807,685
196700,Welcome Bay East,Bay of Plenty,Pacific Peoples,47,Masked,Masked,>950,>950
196800,Pacific View,Bay of Plenty,Maori,254,229,210,902,827
196900,Welcome Bay South,Bay of Plenty,Maori,405,342,302,844,746
196900,Welcome Bay South,Bay of Plenty,Pacific Peoples,64,Masked,52,>950,812
197000,Palm Beach North,Bay of Plenty,Maori,581,498,434,857,747
197000,Palm Beach North,Bay of Plenty,Pacific Peoples,60,48,40,800,667
197100,Palm Beach South-Gravatt,Bay of Plenty,Maori,316,276,258,873,816
197200,Papamoa Beach North,Bay of Plenty,Maori,431,346,301,803,698
197200,Papamoa Beach North,Bay of Plenty,Pacific Peoples,45,42,38,933,844
197300,Doncaster,Bay of Plenty,Maori,410,359,308,876,751
197300,Doncaster,Bay of Plenty,Pacific Peoples,40,Masked,38,>950,950
197400,Papamoa Beach South,Bay of Plenty,Maori,344,282,253,820,735
197400,Papamoa Beach South,Bay of Plenty,Pacific Peoples,47,38,34,809,723
197500,Motiti,Bay of Plenty,Maori,347,307,283,885,816
197600,Wairakei ,Bay of Plenty,Maori,743,662,581,891,782
197600,Wairakei ,Bay of Plenty,Pacific Peoples,146,133,115,911,788
197700,Tui Ridge,Lakes,Maori,196,183,169,934,862
197900,Ngongotaha Valley,Lakes,Maori,334,290,266,868,796
198000,Hamurana,Lakes,Maori,135,125,113,926,837
198100,Ngongotaha East,Lakes,Maori,748,643,568,860,759
198200,Ngongotaha West,Lakes,Maori,387,316,281,817,726
198400,Ngongotaha South,Lakes,Maori,429,367,340,855,793
198500,Selwyn Heights,Lakes,Maori,485,408,367,841,757
198500,Selwyn Heights,Lakes,Pacific Peoples,50,46,42,920,840
198600,Pleasant Heights,Lakes,Maori,945,800,677,847,716
198600,Pleasant Heights,Lakes,Pacific Peoples,88,75,66,852,750
198700,Rotoiti-Rotoehu,Lakes,Maori,873,720,634,825,726
198800,Kawaha,Lakes,Maori,470,412,380,877,809
198800,Kawaha,Lakes,Pacific Peoples,53,Masked,49,>950,925
198900,Fairy Springs,Lakes,Maori,648,570,515,880,795
198900,Fairy Springs,Lakes,Pacific Peoples,67,57,52,851,776
199000,Western Heights (Rotorua District),Lakes,Maori,"1,149",910,765,792,666
199000,Western Heights (Rotorua District),Lakes,Pacific Peoples,89,83,69,933,775
199100,Pukehangi North,Lakes,Maori,"1,165",937,799,804,686
199100,Pukehangi North,Lakes,Pacific Peoples,78,71,68,910,872
199200,Pukehangi South,Lakes,Maori,479,426,385,889,804
199200,Pukehangi South,Lakes,Pacific Peoples,47,41,38,872,809
199400,Koutu,Lakes,Maori,"1,163",996,884,856,760
199400,Koutu,Lakes,Pacific Peoples,63,49,45,778,714
199500,Mangakakahi West,Lakes,Maori,791,691,602,874,761
199500,Mangakakahi West,Lakes,Pacific Peoples,82,Masked,73,>950,890
199600,Sunnybrook,Lakes,Maori,454,405,377,892,830
199700,Fordlands,Lakes,Maori,"1,264","1,062",859,840,680
199700,Fordlands,Lakes,Pacific Peoples,153,Masked,131,>950,856
199800,Kuirau,Lakes,Maori,502,426,368,849,733
199900,Utuhina,Lakes,Maori,412,386,355,937,862
199900,Utuhina,Lakes,Pacific Peoples,76,61,60,803,789
2e+05,Pomare,Lakes,Maori,311,286,246,920,791
2e+05,Pomare,Lakes,Pacific Peoples,40,Masked,Masked,>950,>950
200100,Rotorua Central,Lakes,Maori,172,132,107,767,622
200200,Hillcrest (Rotorua District),Lakes,Maori,533,457,395,857,741
200200,Hillcrest (Rotorua District),Lakes,Pacific Peoples,40,Masked,38,>950,950
200300,Victoria,Lakes,Maori,589,493,430,837,730
200300,Victoria,Lakes,Pacific Peoples,79,65,56,823,709
200400,Waiohewa,Lakes,Maori,254,232,215,913,846
200500,Glenholme North,Lakes,Maori,889,709,614,798,691
200500,Glenholme North,Lakes,Pacific Peoples,100,90,86,900,860
200600,Springfield South,Lakes,Maori,290,259,245,893,845
200700,Springfield North,Lakes,Maori,279,258,245,925,878
200800,Glenholme South,Lakes,Maori,345,314,279,910,809
200800,Glenholme South,Lakes,Pacific Peoples,44,41,38,932,864
200900,Owhata West,Lakes,Maori,"1,076",892,787,829,731
200900,Owhata West,Lakes,Pacific Peoples,48,Masked,45,>950,938
201000,Holdens Bay-Rotokawa,Lakes,Maori,403,346,302,859,749
201100,Ngapuna,Lakes,Maori,262,238,213,908,813
201200,Fenton Park,Lakes,Maori,498,428,387,859,777
201200,Fenton Park,Lakes,Pacific Peoples,44,Masked,Masked,>950,>950
201300,Tihiotonga-Whakarewarewa,Lakes,Maori,254,217,200,854,787
201400,Owhata East,Lakes,Maori,958,844,765,881,799
201400,Owhata East,Lakes,Pacific Peoples,60,57,53,950,883
201500,Lynmore,Lakes,Maori,352,Masked,328,>950,932
201600,Ngakuru,Lakes,Maori,216,185,170,856,787
201700,Kaingaroa-Whakarewarewa,Lakes,Maori,435,315,272,724,625
201800,Golden Springs,Lakes,Maori,314,271,241,863,768
201900,Manawahe,Bay of Plenty,Maori,203,165,141,813,695
202000,Matata-Otakiri,Bay of Plenty,Maori,467,386,354,827,758
202100,Onepu Spring,Bay of Plenty,Maori,389,326,290,838,746
202200,Edgecumbe,Bay of Plenty,Maori,634,547,474,863,748
202300,Thornton-Awakeri,Bay of Plenty,Maori,622,522,464,839,746
202400,Te Teko Lakes,Bay of Plenty,Maori,"1,129",933,806,826,714
202500,Coastlands,Bay of Plenty,Maori,626,531,474,848,757
202600,Whakatane West,Bay of Plenty,Maori,"1,314","1,052",898,801,683
202600,Whakatane West,Bay of Plenty,Pacific Peoples,52,47,42,904,808
202700,Whakatane Central,Bay of Plenty,Maori,"1,097",912,803,831,732
202700,Whakatane Central,Bay of Plenty,Pacific Peoples,55,47,46,855,836
202800,Trident,Bay of Plenty,Maori,"1,175",891,734,758,625
202800,Trident,Bay of Plenty,Pacific Peoples,44,Masked,40,>950,909
202900,Allandale,Bay of Plenty,Maori,770,614,543,797,705
203000,Mokorua Bush,Bay of Plenty,Maori,145,135,124,931,855
203100,Wainui ,Bay of Plenty,Maori,731,545,471,746,644
203200,Ohope,Bay of Plenty,Maori,340,296,281,871,826
203400,Galatea,Bay of Plenty,Maori,536,411,343,767,640
203500,Waingarara-Waimana,Bay of Plenty,Maori,"1,473","1,122",948,762,644
203600,Murupara,Bay of Plenty,Maori,"1,234",826,645,669,523
203700,Monika Reserve,Bay of Plenty,Maori,"1,445","1,239","1,096",857,758
203900,Tarawera Park,Bay of Plenty,Maori,"2,006","1,629","1,373",812,684
203900,Tarawera Park,Bay of Plenty,Pacific Peoples,57,48,37,842,649
204100,Waiotahi,Bay of Plenty,Maori,484,409,364,845,752
204200,Cape Runaway,Bay of Plenty,Maori,889,Masked,792,>950,891
204300,Woodlands,Bay of Plenty,Maori,327,283,259,865,792
204400,Opotiki,Bay of Plenty,Maori,"2,135","1,641","1,353",769,634
204400,Opotiki,Bay of Plenty,Pacific Peoples,75,Masked,Masked,>950,>950
204500,Otara-Tirohanga ,Bay of Plenty,Maori,505,376,322,745,638
204600,Oponae,Bay of Plenty,Maori,130,98,85,754,654
204700,East Cape,Tairawhiti,Maori,997,856,778,859,780
204800,Waipaoa,Tairawhiti,Maori,876,703,635,803,725
204900,Ruatoria-Raukumara,Tairawhiti,Maori,927,778,689,839,743
205000,Tokomaru,Tairawhiti,Maori,669,580,546,867,816
205100,Hangaroa,Tairawhiti,Maori,435,368,329,846,756
205200,Wharekaka,Tairawhiti,Maori,927,841,763,907,823
205300,Te Arai,Tairawhiti,Maori,550,487,445,885,809
205400,Hexton,Tairawhiti,Maori,502,451,411,898,819
205400,Hexton,Tairawhiti,Pacific Peoples,65,Masked,Masked,>950,>950
205500,Lytton,Tairawhiti,Maori,225,201,181,893,804
205600,Makaraka-Awapuni,Tairawhiti,Maori,340,281,253,826,744
205600,Makaraka-Awapuni,Tairawhiti,Pacific Peoples,41,36,35,878,854
205700,Riverdale,Tairawhiti,Maori,397,352,329,887,829
205800,Te Hapara North,Tairawhiti,Maori,646,565,506,875,783
205800,Te Hapara North,Tairawhiti,Pacific Peoples,52,Masked,Masked,>950,>950
205900,Mangapapa North,Tairawhiti,Maori,523,471,418,901,799
206000,Elgin,Tairawhiti,Maori,"1,422","1,196","1,016",841,714
206000,Elgin,Tairawhiti,Pacific Peoples,86,Masked,Masked,>950,>950
206100,Te Hapara South,Tairawhiti,Maori,953,807,705,847,740
206100,Te Hapara South,Tairawhiti,Pacific Peoples,76,Masked,69,>950,908
206200,Mangapapa East,Tairawhiti,Maori,348,301,270,865,776
206300,Mangapapa South,Tairawhiti,Maori,749,651,570,869,761
206300,Mangapapa South,Tairawhiti,Pacific Peoples,46,Masked,42,>950,913
206400,Te Hapara East,Tairawhiti,Maori,711,644,576,906,810
206400,Te Hapara East,Tairawhiti,Pacific Peoples,50,47,42,940,840
206500,Centennial Crescent,Tairawhiti,Maori,723,640,563,885,779
206500,Centennial Crescent,Tairawhiti,Pacific Peoples,48,Masked,Masked,>950,>950
206600,Whataupoko East,Tairawhiti,Maori,294,279,266,949,905
206700,Whataupoko West,Tairawhiti,Maori,430,403,378,937,879
206800,Gisborne Central,Tairawhiti,Maori,110,91,75,827,682
206900,Kaiti North,Tairawhiti,Maori,710,636,597,896,841
207000,Kaiti South,Tairawhiti,Maori,"1,672","1,435","1,236",858,739
207000,Kaiti South,Tairawhiti,Pacific Peoples,169,Masked,Masked,>950,>950
207100,Outer Kaiti,Tairawhiti,Maori,"1,623","1,358","1,162",837,716
207100,Outer Kaiti,Tairawhiti,Pacific Peoples,82,Masked,72,>950,878
207200,Tamarau,Tairawhiti,Maori,"1,477","1,272","1,124",861,761
207200,Tamarau,Tairawhiti,Pacific Peoples,51,48,45,941,882
207300,Wainui-Okitu,Tairawhiti,Maori,231,205,194,887,840
207400,Maungataniwha-Raupunga,Hawke's Bay,Maori,485,367,320,757,660
207600,Frasertown-Ruakituri,Hawke's Bay,Maori,256,226,200,883,781
207700,Whakaki,Hawke's Bay,Maori,399,371,349,930,875
207800,Wairoa,Hawke's Bay,Maori,"2,488","2,067","1,845",831,742
207800,Wairoa,Hawke's Bay,Pacific Peoples,51,Masked,47,>950,922
207900,Mahia,Hawke's Bay,Maori,537,469,432,873,804
208000,Puketitiri-Tutira,Hawke's Bay,Maori,300,262,224,873,747
208100,Sherenden-Crownthorpe,Hawke's Bay,Maori,85,Masked,74,>950,871
208200,Maraekakaho,Hawke's Bay,Maori,115,105,99,913,861
208300,Puketapu-Eskdale,Hawke's Bay,Maori,278,244,226,878,813
208400,Omahu-Pakowhai,Hawke's Bay,Maori,479,404,340,843,710
208400,Omahu-Pakowhai,Hawke's Bay,Pacific Peoples,55,Masked,Masked,>950,>950
208500,Bridge Pa,Hawke's Bay,Maori,527,459,394,871,748
208600,Twyford,Hawke's Bay,Maori,111,Masked,100,>950,901
208700,Poukawa,Hawke's Bay,Maori,256,228,205,891,801
208800,Flaxmere West,Hawke's Bay,Maori,"1,230","1,043",873,848,710
208800,Flaxmere West,Hawke's Bay,Pacific Peoples,482,Masked,402,>950,834
209000,Lochain Park,Hawke's Bay,Maori,"1,343","1,073",900,799,670
209000,Lochain Park,Hawke's Bay,Pacific Peoples,418,Masked,356,>950,852
209100,Flaxmere Park,Hawke's Bay,Maori,"1,181","1,019",891,863,754
209100,Flaxmere Park,Hawke's Bay,Pacific Peoples,304,Masked,Masked,>950,>950
209200,Flaxmere South,Hawke's Bay,Maori,"1,245","1,024",863,822,693
209200,Flaxmere South,Hawke's Bay,Pacific Peoples,387,364,324,941,837
209400,Frimley,Hawke's Bay,Maori,302,264,240,874,795
209400,Frimley,Hawke's Bay,Pacific Peoples,73,Masked,Masked,>950,>950
209500,Camberley,Hawke's Bay,Maori,938,778,658,829,701
209500,Camberley,Hawke's Bay,Pacific Peoples,294,274,249,932,847
209600,Clive,Hawke's Bay,Maori,353,301,275,853,779
209600,Clive,Hawke's Bay,Pacific Peoples,43,Masked,Masked,>950,>950
209700,St Leonards,Hawke's Bay,Maori,477,406,360,851,755
209700,St Leonards,Hawke's Bay,Pacific Peoples,110,100,90,909,818
209800,Mahora,Hawke's Bay,Maori,426,365,322,857,756
209800,Mahora,Hawke's Bay,Pacific Peoples,124,114,108,919,871
209900,Raureka,Hawke's Bay,Maori,712,614,521,862,732
209900,Raureka,Hawke's Bay,Pacific Peoples,203,Masked,Masked,>950,>950
210000,Cornwall Park,Hawke's Bay,Maori,592,503,430,850,726
210000,Cornwall Park,Hawke's Bay,Pacific Peoples,110,102,93,927,845
210100,Tomoana,Hawke's Bay,Maori,124,104,88,839,710
210200,Longlands-Pukahu,Hawke's Bay,Maori,265,239,212,902,800
210300,Raceway Park,Hawke's Bay,Maori,363,332,275,915,758
210300,Raceway Park,Hawke's Bay,Pacific Peoples,82,Masked,Masked,>950,>950
210400,Karamu,Hawke's Bay,Maori,406,361,318,889,783
210500,Hastings Central,Hawke's Bay,Maori,102,88,79,863,775
210600,Tomoana Crossing,Hawke's Bay,Maori,497,426,373,857,751
210600,Tomoana Crossing,Hawke's Bay,Pacific Peoples,74,Masked,Masked,>950,>950
210700,Akina Park,Hawke's Bay,Maori,485,412,359,849,740
210700,Akina Park,Hawke's Bay,Pacific Peoples,54,Masked,Masked,>950,>950
210800,Queens Square,Hawke's Bay,Maori,323,298,272,923,842
210800,Queens Square,Hawke's Bay,Pacific Peoples,47,Masked,42,>950,894
210900,Mayfair,Hawke's Bay,Maori,874,725,623,830,713
210900,Mayfair,Hawke's Bay,Pacific Peoples,125,Masked,Masked,>950,>950
211000,Parkhaven,Hawke's Bay,Maori,537,487,417,907,777
211000,Parkhaven,Hawke's Bay,Pacific Peoples,73,Masked,Masked,>950,>950
211100,Parkvale,Hawke's Bay,Maori,275,249,226,905,822
211200,Mangateretere,Hawke's Bay,Maori,95,83,76,874,800
211300,Haumoana-Te Awanga,Hawke's Bay,Maori,254,223,198,878,780
211400,Lucknow,Hawke's Bay,Maori,334,273,241,817,722
211500,Karanema-St Hill,Hawke's Bay,Maori,99,91,86,919,869
211700,Brookvale,Hawke's Bay,Maori,87,79,75,908,862
211800,Iona,Hawke's Bay,Maori,146,136,128,932,877
211900,Hereworth,Hawke's Bay,Maori,105,99,90,943,857
212100,Havelock Hills,Hawke's Bay,Maori,63,Masked,Masked,>950,>950
212200,Kahuranaki,Hawke's Bay,Maori,220,196,184,891,836
212300,Bay View,Hawke's Bay,Maori,286,254,223,888,780
212400,Poraiti Hills,Hawke's Bay,Maori,53,Masked,50,>950,943
212500,Poraiti Flat,Hawke's Bay,Maori,88,Masked,Masked,>950,>950
212600,Westshore,Hawke's Bay,Maori,149,131,119,879,799
212900,Ahuriri,Hawke's Bay,Maori,110,88,75,800,682
213000,Taradale West,Hawke's Bay,Maori,103,94,85,913,825
213100,Greenmeadows West,Hawke's Bay,Maori,87,81,77,931,885
213200,Taradale South,Hawke's Bay,Maori,234,197,184,842,786
213300,Bluff Hill,Hawke's Bay,Maori,230,199,189,865,822
213400,Hospital Hill,Hawke's Bay,Maori,253,221,202,874,798
213500,Tamatea West,Hawke's Bay,Maori,353,298,263,844,745
213500,Tamatea West,Hawke's Bay,Pacific Peoples,43,Masked,Masked,>950,>950
213600,Tamatea North,Hawke's Bay,Maori,420,355,314,845,748
213600,Tamatea North,Hawke's Bay,Pacific Peoples,42,36,35,857,833
213700,Taradale Central,Hawke's Bay,Maori,272,248,236,912,868
213800,Tamatea East,Hawke's Bay,Maori,346,306,268,884,775
213900,Marewa West,Hawke's Bay,Maori,200,172,150,860,750
214000,Greenmeadows Central,Hawke's Bay,Maori,115,Masked,103,>950,896
214100,Onekawa Central,Hawke's Bay,Maori,208,195,179,938,861
214200,Pirimai West,Hawke's Bay,Maori,275,259,238,942,865
214300,Napier Central,Hawke's Bay,Maori,140,131,113,936,807
214400,Greenmeadows South,Hawke's Bay,Maori,318,288,256,906,805
214500,Nelson Park,Hawke's Bay,Maori,304,267,238,878,783
214500,Nelson Park,Hawke's Bay,Pacific Peoples,43,40,39,930,907
214600,Bledisloe Park,Hawke's Bay,Maori,244,Masked,227,>950,930
214700,Pirimai East,Hawke's Bay,Maori,442,412,362,932,819
214700,Pirimai East,Hawke's Bay,Pacific Peoples,50,Masked,47,>950,940
214800,Onekawa East,Hawke's Bay,Maori,497,381,327,767,658
214800,Onekawa East,Hawke's Bay,Pacific Peoples,79,Masked,68,>950,861
214900,Tareha Reserve,Hawke's Bay,Maori,354,324,291,915,822
214900,Tareha Reserve,Hawke's Bay,Pacific Peoples,41,35,35,854,854
215000,Marewa East,Hawke's Bay,Maori,"1,018",836,701,821,689
215000,Marewa East,Hawke's Bay,Pacific Peoples,93,81,69,871,742
215100,Onekawa South,Hawke's Bay,Maori,954,784,654,822,686
215100,Onekawa South,Hawke's Bay,Pacific Peoples,119,112,105,941,882
215200,McLean Park,Hawke's Bay,Maori,379,347,310,916,818
215300,Maraenui,Hawke's Bay,Maori,"1,566","1,269","1,043",810,666
215300,Maraenui,Hawke's Bay,Pacific Peoples,328,304,292,927,890
215400,Meeanee-Awatoto,Hawke's Bay,Maori,347,316,298,911,859
215400,Meeanee-Awatoto,Hawke's Bay,Pacific Peoples,58,Masked,Masked,>950,>950
215500,Mangaonuku,Hawke's Bay,Maori,121,Masked,108,>950,893
215600,Makaretu,Hawke's Bay,Maori,338,306,280,905,828
215700,Waipawa,Hawke's Bay,Maori,349,314,281,900,805
215700,Waipawa,Hawke's Bay,Pacific Peoples,46,41,35,891,761
215800,Waipukurau West,Hawke's Bay,Maori,507,457,398,901,785
215900,Mangarara,Hawke's Bay,Maori,346,321,301,928,870
216000,Waipukurau East,Hawke's Bay,Maori,368,333,297,905,807
216100,Taurekaitai,Hawke's Bay,Maori,295,248,218,841,739
216300,Spotswood,Taranaki,Maori,655,568,479,867,731
216300,Spotswood,Taranaki,Pacific Peoples,72,63,58,875,806
216400,Omata,Taranaki,Maori,51,Masked,46,>950,902
216500,Oakura,Taranaki,Maori,83,77,74,928,892
216600,Moturoa,Taranaki,Maori,236,205,174,869,737
216700,Kaitake,Taranaki,Maori,148,121,105,818,709
216800,Blagdon-Lynmouth,Taranaki,Maori,348,305,272,876,782
216800,Blagdon-Lynmouth,Taranaki,Pacific Peoples,54,Masked,51,>950,944
216900,Kawaroa,Taranaki,Maori,221,203,182,919,824
217000,New Plymouth Central,Taranaki,Maori,143,116,106,811,741
217100,Marfell,Taranaki,Maori,442,354,302,801,683
217200,Whalers Gate,Taranaki,Maori,111,105,99,946,892
217300,Strandon,Taranaki,Maori,181,155,144,856,796
217400,Westown ,Taranaki,Maori,585,474,412,810,704
217400,Westown ,Taranaki,Pacific Peoples,62,Masked,54,>950,871
217500,Bell Block West,Taranaki,Maori,520,437,394,840,758
217500,Bell Block West,Taranaki,Pacific Peoples,75,65,60,867,800
217600,Bell Block East,Taranaki,Maori,304,258,235,849,773
217600,Bell Block East,Taranaki,Pacific Peoples,58,54,50,931,862
217800,Lower Vogeltown,Taranaki,Maori,298,252,233,846,782
217800,Lower Vogeltown,Taranaki,Pacific Peoples,43,40,36,930,837
217900,Hurdon,Taranaki,Maori,195,179,162,918,831
218000,Frankleigh Park,Taranaki,Maori,247,218,196,883,794
218100,Merrilands,Taranaki,Maori,316,257,235,813,744
218100,Merrilands,Taranaki,Pacific Peoples,49,Masked,46,>950,939
218200,Ferndale,Taranaki,Maori,45,38,35,844,778
218300,Welbourn,Taranaki,Maori,315,277,253,879,803
218400,Fitzroy-Glen Avon,Taranaki,Maori,373,335,299,898,802
218400,Fitzroy-Glen Avon,Taranaki,Pacific Peoples,46,Masked,Masked,>950,>950
218500,Waitara West,Taranaki,Maori,"1,248",957,809,767,648
218500,Waitara West,Taranaki,Pacific Peoples,62,Masked,58,>950,935
218600,Upper Vogeltown,Taranaki,Maori,210,177,166,843,790
218700,Highlands Park (New Plymouth District),Taranaki,Maori,148,Masked,135,>950,912
218800,Paraite,Taranaki,Maori,63,Masked,56,>950,889
218900,Waitara East,Taranaki,Maori,905,727,641,803,708
218900,Waitara East,Taranaki,Pacific Peoples,51,Masked,42,>950,824
219000,Lepperton-Brixton,Taranaki,Maori,208,186,169,894,812
219100,Mangorei,Taranaki,Maori,74,52,46,703,622
219200,Mount Messenger,Taranaki,Maori,103,82,70,796,680
219300,Mangaoraka,Taranaki,Maori,87,Masked,81,>950,931
219400,Tikorangi,Taranaki,Maori,257,199,181,774,704
219500,Everett Park,Taranaki,Maori,135,Masked,120,>950,889
219600,Inglewood,Taranaki,Maori,294,267,236,908,803
219700,Tarata,Taranaki,Maori,42,39,36,929,857
219800,Pembroke,Taranaki,Maori,83,63,55,759,663
220000,Toko,Taranaki,Maori,51,36,32,706,627
220100,Stratford North,Taranaki,Maori,159,132,121,830,761
220300,Stratford Central,Taranaki,Maori,214,171,146,799,682
220400,Stratford South,Taranaki,Maori,207,168,151,812,729
220500,Cape Egmont,Taranaki,Maori,374,302,259,807,693
220600,Taungatara,Taranaki,Maori,120,92,81,767,675
220700,Opunake,Taranaki,Maori,351,308,276,877,786
220800,Kaponga-Mangatoki,Taranaki,Maori,121,94,83,777,686
220900,Manaia-Kapuni,Taranaki,Maori,380,325,277,855,729
221000,Eltham,Taranaki,Maori,352,293,260,832,739
221100,Okaiawa,Taranaki,Maori,194,157,143,809,737
221200,Te Roti-Moeroa,Taranaki,Maori,60,48,45,800,750
221300,Egmont Showgrounds,Taranaki,Maori,212,194,185,915,873
221400,Normanby-Tawhiti,Taranaki,Maori,344,300,276,872,802
221500,Ohangai,Taranaki,Maori,63,47,42,746,667
221600,Turuturu,Taranaki,Maori,348,318,291,914,836
221700,King Edward Park,Taranaki,Maori,295,240,217,814,736
221800,Ramanui,Taranaki,Maori,386,334,295,865,764
221900,Hawera Central,Taranaki,Maori,451,396,364,878,807
222000,Mangawhio,Taranaki,Maori,69,58,51,841,739
222100,Manutahi-Waitotora,Taranaki,Maori,382,328,291,859,762
222200,Patea,Taranaki,Maori,467,420,371,899,794
222300,Otangiwai-Ohura,Waikato,Maori,199,134,110,673,553
222400,Ngapuke,Waikato,Maori,347,256,221,738,637
222500,Taumarunui North,Waikato,Maori,571,464,385,813,674
222600,Taumarunui Central,Waikato,Maori,541,474,402,876,743
222700,Taumarunui East,Waikato,Maori,727,546,458,751,630
222800,National Park,Waikato,Maori,136,117,97,860,713
222900,Tangiwai,Whanganui,Maori,327,257,234,786,716
223000,Raetihi,Whanganui,Maori,526,405,347,770,660
223100,Ohakune,Whanganui,Maori,258,221,200,857,775
223200,Waiouru,Whanganui,Maori,176,167,144,949,818
223300,Upper Whanganui,Whanganui,Maori,346,300,264,867,763
223400,Mowhanau,Whanganui,Maori,127,106,103,835,811
223500,Brunswick-Papaiti,Whanganui,Maori,92,83,75,902,815
223600,Castlecliff West,Whanganui,Maori,463,353,305,762,659
223700,Otamatea (Whanganui District),Whanganui,Maori,87,Masked,79,>950,908
223800,Castlecliff East,Whanganui,Maori,664,515,441,776,664
223800,Castlecliff East,Whanganui,Pacific Peoples,67,61,55,910,821
224000,Lower Aramoho,Whanganui,Maori,480,402,343,838,715
224100,St Johns Hill East,Whanganui,Maori,80,73,70,912,875
224200,St Johns Hill West,Whanganui,Maori,211,187,170,886,806
224300,Titoki,Whanganui,Maori,914,766,651,838,712
224300,Titoki,Whanganui,Pacific Peoples,103,89,86,864,835
224400,Springvale West,Whanganui,Maori,195,174,155,892,795
224400,Springvale West,Whanganui,Pacific Peoples,43,Masked,39,>950,907
224500,Springvale East,Whanganui,Maori,152,133,126,875,829
224600,Upper Aramoho,Whanganui,Maori,511,440,390,861,763
224700,Balgownie,Whanganui,Maori,42,35,34,833,810
224800,Laird Park,Whanganui,Maori,563,440,378,782,671
224800,Laird Park,Whanganui,Pacific Peoples,62,54,51,871,823
224900,Wembley Park,Whanganui,Maori,626,485,421,775,673
225000,College Estate,Whanganui,Maori,189,175,162,926,857
225100,Whanganui East-Williams Domain,Whanganui,Maori,424,345,291,814,686
225200,Gonville West,Whanganui,Maori,649,496,410,764,632
225200,Gonville West,Whanganui,Pacific Peoples,60,54,52,900,867
225300,Gonville North,Whanganui,Maori,537,447,391,832,728
225300,Gonville North,Whanganui,Pacific Peoples,87,81,75,931,862
225400,Cornmarket,Whanganui,Maori,240,191,173,796,721
225500,Whanganui East-Riverlands,Whanganui,Maori,367,321,294,875,801
225600,Kaitoke-Fordell,Whanganui,Maori,176,144,127,818,722
225700,Whanganui Central,Whanganui,Maori,136,126,116,926,853
225800,Gonville South,Whanganui,Maori,385,333,310,865,805
225800,Gonville South,Whanganui,Pacific Peoples,52,46,41,885,788
225900,Bastia-Durie Hill,Whanganui,Maori,267,235,201,880,753
226000,Putiki,Whanganui,Maori,190,172,158,905,832
226100,Mokai Patea,Whanganui,Maori,271,241,222,889,819
226300,Turakina,Whanganui,Maori,432,394,370,912,856
226400,Otairi,Whanganui,Maori,155,133,119,858,768
226500,Taihape,Whanganui,Maori,588,503,445,855,757
226600,Marton Rural,Whanganui,Maori,64,54,48,844,750
226700,Marton North,Whanganui,Maori,415,340,315,819,759
226700,Marton North,Whanganui,Pacific Peoples,123,116,111,943,902
226800,Parewanui,Whanganui,Maori,75,65,58,867,773
226900,Marton South,Whanganui,Maori,528,437,383,828,725
226900,Marton South,Whanganui,Pacific Peoples,133,118,111,887,835
227000,Bulls,Whanganui,Maori,353,304,276,861,782
227000,Bulls,Whanganui,Pacific Peoples,88,68,63,773,716
227100,Kiwitea,MidCentral,Maori,118,95,85,805,720
227200,Tokorangi,MidCentral,Maori,208,184,159,885,764
227300,Ohakea-Sanson,MidCentral,Maori,127,Masked,109,>950,858
227400,Oroua Downs,MidCentral,Maori,130,122,116,938,892
227500,Awahuri,MidCentral,Maori,183,172,151,940,825
227600,Pohangina-Apiti,MidCentral,Maori,59,55,51,932,864
227800,Taikorea,MidCentral,Maori,94,Masked,84,>950,894
227900,Makino,MidCentral,Maori,407,349,305,857,749
227900,Makino,MidCentral,Pacific Peoples,41,Masked,35,>950,854
