sa2_code,sa2_name,dhb,ethnicity_priority,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
169800,Mangatangi,Counties Manukau,Pacific Peoples,masked,masked,masked,222,<50
169900,Tuakau Rural,Counties Manukau,Pacific Peoples,masked,masked,masked,500,<50
170000,Tuakau North,Counties Manukau,Pacific Peoples,masked,masked,masked,286,<50
170100,Onewhero,Counties Manukau,Pacific Peoples,masked,masked,masked,91,<50
170200,P?keno Rural,Counties Manukau,Pacific Peoples,masked,masked,masked,154,<50
170300,Tuakau South,Counties Manukau,Pacific Peoples,masked,masked,masked,310,<50
170400,Port Waikato-Waikaretu,Counties Manukau,Pacific Peoples,masked,masked,masked,<50,<50
170500,P?keno,Counties Manukau,Pacific Peoples,masked,masked,masked,604,<50
170600,Pukekawa,Counties Manukau,Pacific Peoples,masked,masked,masked,500,<50
170700,Maramarua,Waikato,Pacific Peoples,masked,masked,masked,333,<50
170800,Rangiriri,Waikato,Pacific Peoples,masked,masked,masked,400,<50
170900,Te ?kau,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
170900,Te ?kau,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
170900,Te ?kau,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
170900,Te ?kau,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
170900,Te ?kau,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
170900,Te ?kau,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
170900,Te ?kau,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
170900,Te ?kau,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
171100,Te Kauwhata,Waikato,Pacific Peoples,masked,masked,masked,273,<50
171200,Huntly Rural,Waikato,Pacific Peoples,masked,masked,masked,400,<50
171300,Waerenga,Waikato,Pacific Peoples,masked,masked,masked,500,<50
171400,Huntly West,Waikato,Pacific Peoples,masked,masked,masked,188,<50
171500,Huntly East,Waikato,Pacific Peoples,masked,masked,masked,448,<50
171600,Raglan,Waikato,Pacific Peoples,masked,masked,masked,500,<50
171700,Whitikahu,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
171800,Te Uku,Waikato,Pacific Peoples,masked,masked,masked,400,<50
171900,Taupiri-Lake Kainui,Waikato,Pacific Peoples,masked,masked,masked,333,<50
172000,Ng?ruaw?hia North,Waikato,Pacific Peoples,masked,masked,masked,273,<50
172100,Ng?ruaw?hia Central,Waikato,Pacific Peoples,masked,masked,masked,250,<50
172200,Ng?ruaw?hia South,Waikato,Pacific Peoples,masked,masked,masked,167,<50
172300,Kainui-Gordonton,Waikato,Pacific Peoples,masked,masked,masked,250,<50
172400,Te Kowhai,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
172500,Whatawhata West,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
172600,Horotiu,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
172700,Horsham Downs,Waikato,Pacific Peoples,masked,masked,masked,600,<50
172800,Whatawhata East,Waikato,Pacific Peoples,masked,masked,masked,222,111
172900,Rotokauri,Waikato,Pacific Peoples,masked,masked,masked,500,<50
173000,Hamilton Park,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
173100,Eureka-Tauwhare,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
173200,Tamahere North,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
173300,Pukemoremore,Waikato,Pacific Peoples,masked,masked,masked,667,<50
173400,Tamahere South,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
173500,Tahuna-Mangateparu,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
173600,Mangaiti,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
173700,Tatuanui,Waikato,Pacific Peoples,masked,masked,masked,667,<50
173800,Tahuroa,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
173900,Morrinsville East,Waikato,Pacific Peoples,masked,masked,masked,667,<50
174000,Morrinsville West,Waikato,Pacific Peoples,masked,masked,masked,400,<50
174100,Te Aroha East,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
174200,Te Aroha West,Waikato,Pacific Peoples,masked,masked,masked,500,<50
174300,Waihou-Manawaru,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
174400,Waitoa-Ngarua,Waikato,Pacific Peoples,masked,masked,masked,500,<50
174500,Richmond Downs-Wardville,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
174600,Waharoa-Peria,Waikato,Pacific Peoples,masked,masked,masked,167,<50
174700,Okauia,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
174800,Hinuera,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
174900,Matamata North,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
175000,Matamata South,Waikato,Pacific Peoples,masked,masked,masked,316,<50
175100,Te Poi,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
175200,Te Rapa North,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
175300,Flagstaff North,Waikato,Pacific Peoples,masked,masked,masked,778,<50
175400,Rotokauri-Waiwhakareke,Waikato,Pacific Peoples,masked,masked,masked,500,<50
175500,Flagstaff South,Waikato,Pacific Peoples,masked,masked,masked,444,<50
175600,Rototuna North,Waikato,Pacific Peoples,masked,masked,masked,353,<50
175700,Pukete West,Waikato,Pacific Peoples,masked,masked,masked,643,<50
175800,Flagstaff East,Waikato,Pacific Peoples,masked,masked,masked,462,<50
175900,Rototuna Central,Waikato,Pacific Peoples,masked,masked,masked,500,<50
176000,Pukete East,Waikato,Pacific Peoples,masked,masked,masked,769,<50
176100,Te Manatu,Waikato,Pacific Peoples,masked,masked,masked,333,<50
176200,Rototuna South,Waikato,Pacific Peoples,masked,masked,masked,667,<50
176300,Te Rapa South,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
176400,Saint Andrews West,Waikato,Pacific Peoples,masked,masked,masked,217,<50
176500,Saint Andrews East,Waikato,Pacific Peoples,masked,masked,masked,333,<50
176600,Queenwood (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,400,<50
176700,St James,Waikato,Pacific Peoples,masked,masked,masked,250,<50
176800,Crawshaw,Waikato,Pacific Peoples,masked,masked,masked,312,<50
176900,Huntington,Waikato,Pacific Peoples,masked,masked,masked,500,<50
177000,Western Heights (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,565,<50
177100,Nawton West,Waikato,Pacific Peoples,masked,masked,masked,552,<50
177200,Nawton East,Waikato,Pacific Peoples,masked,masked,masked,541,<50
177300,Chartwell,Waikato,Pacific Peoples,masked,masked,masked,519,<50
177400,Forest Lake (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,500,<50
177500,Chedworth,Waikato,Pacific Peoples,masked,masked,masked,538,<50
177600,Beerescourt,Waikato,Pacific Peoples,masked,masked,masked,150,<50
177700,Miropiko,Waikato,Pacific Peoples,masked,masked,masked,500,<50
177800,Porritt,Waikato,Pacific Peoples,masked,masked,masked,282,<50
177900,Dinsdale North,Waikato,Pacific Peoples,masked,masked,masked,826,<50
178000,Maeroa,Waikato,Pacific Peoples,masked,masked,masked,548,<50
178100,Dinsdale South,Waikato,Pacific Peoples,masked,masked,masked,609,<50
178200,Fairfield (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,443,<50
178300,Whitiora,Waikato,Pacific Peoples,masked,masked,masked,250,<50
178400,Enderley North,Waikato,Pacific Peoples,masked,masked,masked,283,<50
178500,Fairview Downs,Waikato,Pacific Peoples,masked,masked,masked,212,<50
178600,Temple View,Waikato,Pacific Peoples,masked,masked,masked,364,<50
178700,Swarbrick,Waikato,Pacific Peoples,masked,masked,masked,438,<50
178800,Kahikatea,Waikato,Pacific Peoples,masked,masked,masked,333,<50
178900,Frankton Junction,Waikato,Pacific Peoples,masked,masked,masked,71,<50
179000,Kirikiriroa,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
179100,Enderley South,Waikato,Pacific Peoples,masked,masked,masked,476,<50
179200,Ruakura,Waikato,Pacific Peoples,masked,masked,masked,571,<50
179300,Claudelands,Waikato,Pacific Peoples,masked,masked,masked,357,<50
179400,Hamilton Central,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
179500,Hamilton Lake,Waikato,Pacific Peoples,masked,masked,masked,294,<50
179600,Peachgrove,Waikato,Pacific Peoples,masked,masked,masked,538,<50
179700,Hamilton East Village,Waikato,Pacific Peoples,masked,masked,masked,533,<50
179800,Hamilton West,Waikato,Pacific Peoples,masked,masked,masked,200,<50
179900,Greensboro,Waikato,Pacific Peoples,masked,masked,masked,241,<50
180000,Hamilton East Cook,Waikato,Pacific Peoples,masked,masked,masked,562,<50
180100,Melville North,Waikato,Pacific Peoples,masked,masked,masked,533,<50
180200,Hamilton East,Waikato,Pacific Peoples,masked,masked,masked,789,<50
180300,Melville South,Waikato,Pacific Peoples,masked,masked,masked,314,<50
180400,Deanwell,Waikato,Pacific Peoples,masked,masked,masked,412,<50
180500,Bader,Waikato,Pacific Peoples,masked,masked,masked,500,<50
180600,Hillcrest West (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,455,182
180700,Hillcrest East (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,500,<50
180800,Silverdale (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,250,<50
180900,Glenview,Waikato,Pacific Peoples,masked,masked,masked,375,<50
181000,Resthill,Waikato,Pacific Peoples,masked,masked,masked,429,<50
181100,Fitzroy,Waikato,Pacific Peoples,masked,masked,masked,316,<50
181200,Riverlea,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
181300,Peacockes,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
181400,Te Pahu,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
181500,Ngahinapouri,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
181600,Lake Cameron,Waikato,Pacific Peoples,masked,masked,masked,714,<50
181700,Lake Ngaroto,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
181800,Kaipaki,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
181900,Pirongia,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
182000,Hautapu Rural,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
182100,Pokuru,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
182200,Te Rahu,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
182300,Fencourt,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
182400,Hautapu,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
182500,Karapiro,Waikato,Pacific Peoples,masked,masked,masked,333,<50
182600,Cambridge North,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
182700,Cambridge West,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
182800,Cambridge East,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
182900,Cambridge Park-River Garden,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
183000,Oaklands-St Kilda,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
183100,Pukerimu,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
183200,Cambridge Central,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
183300,Te Awamutu North,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
183400,Te Awamutu West,Waikato,Pacific Peoples,masked,masked,masked,>950,masked
183500,Leamington West,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
183600,Goodfellow Park,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
183700,Leamington South,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
183800,Leamington Central,Waikato,Pacific Peoples,masked,masked,masked,250,<50
183900,Leamington East,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
184000,Te Awamutu Stadium,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
184100,Te Awamutu Central,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
184200,Pekerau,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
184300,Fraser Street,Waikato,Pacific Peoples,masked,masked,masked,500,<50
184400,Sherwin Park,Waikato,Pacific Peoples,masked,masked,masked,714,<50
184500,St Leger,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
184600,Rotoorangi,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
184700,Tokanui,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
184800,Kihikihi Central,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
184900,Maungatautari,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
185000,Rotongata,Waikato,Pacific Peoples,masked,masked,masked,500,<50
185200,Pirongia Forest,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
185300,Honikiwi,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
185400,Te Kawa,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
185500,Otorohanga,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
185600,Maihiihi,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
185700,Puniu,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
185800,T?rau,Waikato,Pacific Peoples,masked,masked,masked,400,<50
185900,Put?ruru Rural,Waikato,Pacific Peoples,masked,masked,masked,333,<50
186000,Put?ruru,Waikato,Pacific Peoples,masked,masked,masked,444,<50
186100,Kinleith,Waikato,Pacific Peoples,masked,masked,masked,167,<50
186200,Paraonui,Waikato,Pacific Peoples,masked,masked,masked,300,<50
186300,Parkdale,Waikato,Pacific Peoples,masked,masked,masked,375,<50
186400,Matarawa,Waikato,Pacific Peoples,masked,masked,masked,211,<50
186500,Stanley Park,Waikato,Pacific Peoples,masked,masked,masked,195,<50
186600,Strathmore (South Waikato District),Waikato,Pacific Peoples,masked,masked,masked,333,<50
186700,Tokoroa Central,Waikato,Pacific Peoples,masked,masked,masked,250,<50
186800,Moananui,Waikato,Pacific Peoples,masked,masked,masked,207,<50
187000,Herangi,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
187100,Hangatiki,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
187200,Aria,Waikato,Pacific Peoples,masked,masked,masked,167,<50
187300,Te Kuiti West,Waikato,Pacific Peoples,masked,masked,masked,250,<50
187400,Te Kuiti East,Waikato,Pacific Peoples,masked,masked,masked,667,<50
187500,Waipa Valley,Waikato,Pacific Peoples,masked,masked,masked,833,<50
187600,Tiroa,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
187700,Marotiri,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
187800,Ohakuri,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
187900,Lake Taupo Bays,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
188000,Mapara,Lakes,Pacific Peoples,masked,masked,masked,>950,<50
188200,Wairakei-Broadlands,Lakes,Pacific Peoples,masked,masked,masked,500,<50
188300,Acacia Bay,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
188400,Brentwood (Taupo District),Lakes,Pacific Peoples,masked,masked,masked,333,<50
188500,Nukuhau-Rangatira Park,Lakes,Pacific Peoples,masked,masked,masked,167,<50
188600,Taup? Central West,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
188700,Tauhara,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
188800,Taup? Central East,Lakes,Pacific Peoples,masked,masked,masked,643,<50
188900,Mountview,Lakes,Pacific Peoples,masked,masked,masked,625,<50
189000,Bird Area,Lakes,Pacific Peoples,masked,masked,masked,333,<50
189100,Hilltop (Taupo District),Lakes,Pacific Peoples,masked,masked,masked,333,<50
189200,Waipahihi,Lakes,Pacific Peoples,masked,masked,masked,400,<50
189300,Richmond Heights,Lakes,Pacific Peoples,masked,masked,masked,833,<50
189400,Wharewaka,Lakes,Pacific Peoples,masked,masked,masked,>950,<50
189500,Kaimanawa,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
189600,Waitahanui,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
189700,T?rangi,Lakes,Pacific Peoples,masked,masked,masked,600,<50
189800,Rangataiki,Lakes,Pacific Peoples,masked,masked,masked,>950,<50
189900,Taharua,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
190000,Te More,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
190100,Waiau,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
190200,Waihi Beach-Bowentown,Bay of Plenty,Pacific Peoples,masked,masked,masked,333,<50
190300,Tahawai,Bay of Plenty,Pacific Peoples,masked,masked,masked,400,<50
190400,Athenree,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
190500,Aongatete,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
190600,Katikati,Bay of Plenty,Pacific Peoples,masked,masked,masked,216,<50
190700,Inlet Tauranga Harbour North,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
190800,Matakana Island,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
190900,Pahoia,Bay of Plenty,Pacific Peoples,masked,masked,masked,286,<50
191000,Omokoroa,Bay of Plenty,Pacific Peoples,masked,masked,masked,667,<50
191100,Omokoroa Rural,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
191200,Te Puna,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
191300,Minden,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,<50
191400,Kaimai,Bay of Plenty,Pacific Peoples,masked,masked,masked,600,<50
191500,Kopurererua,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
191600,Kaitemako (Western Bay of Plenty District),Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
191700,Waiorohi,Bay of Plenty,Pacific Peoples,masked,masked,masked,333,<50
191800,Otawa,Bay of Plenty,Pacific Peoples,masked,masked,masked,200,<50
191900,Te Puke West,Bay of Plenty,Pacific Peoples,masked,masked,masked,71,<50
192000,Rangiuru,Bay of Plenty,Pacific Peoples,masked,masked,masked,571,143
192100,Te Puke East,Bay of Plenty,Pacific Peoples,masked,masked,masked,526,<50
192300,Maketu,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
192400,Pukehina Beach,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
192500,Pongakawa,Bay of Plenty,Pacific Peoples,masked,masked,masked,125,<50
192600,Matua North,Bay of Plenty,Pacific Peoples,masked,masked,masked,500,<50
192800,Mount Maunganui North,Bay of Plenty,Pacific Peoples,masked,masked,masked,500,<50
192900,Matua South,Bay of Plenty,Pacific Peoples,masked,masked,masked,444,<50
193000,Bethlehem North,Bay of Plenty,Pacific Peoples,masked,masked,masked,500,<50
193100,Bellevue,Bay of Plenty,Pacific Peoples,masked,masked,masked,462,<50
193200,Ot?moetai North,Bay of Plenty,Pacific Peoples,masked,masked,masked,667,<50
193300,Ot?moetai South,Bay of Plenty,Pacific Peoples,masked,masked,masked,750,<50
193400,Brookfield West,Bay of Plenty,Pacific Peoples,masked,masked,masked,333,<50
193500,Bethlehem Central,Bay of Plenty,Pacific Peoples,masked,masked,masked,250,<50
193600,Brookfield East,Bay of Plenty,Pacific Peoples,masked,masked,masked,467,<50
193700,Mount Maunganui South,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
193800,Tauranga Central,Bay of Plenty,Pacific Peoples,masked,masked,masked,429,<50
193900,Mount Maunganui Central,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
194000,Judea,Bay of Plenty,Pacific Peoples,masked,masked,masked,300,<50
194100,Te Reti,Bay of Plenty,Pacific Peoples,masked,masked,masked,200,<50
194200,Bethlehem South,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
194300,Omanu Beach,Bay of Plenty,Pacific Peoples,masked,masked,masked,111,<50
194400,Tauranga Hospital,Bay of Plenty,Pacific Peoples,masked,masked,masked,583,<50
194500,Tauriko,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
194600,Gate Pa,Bay of Plenty,Pacific Peoples,masked,masked,masked,176,<50
194700,Greerton South,Bay of Plenty,Pacific Peoples,masked,masked,masked,500,<50
194800,Tauranga South,Bay of Plenty,Pacific Peoples,masked,masked,masked,500,<50
194900,Arataki North,Bay of Plenty,Pacific Peoples,masked,masked,masked,125,<50
195000,Matapihi,Bay of Plenty,Pacific Peoples,masked,masked,masked,333,<50
195100,Pyes Pa West,Bay of Plenty,Pacific Peoples,masked,masked,masked,467,<50
195200,Greerton North,Bay of Plenty,Pacific Peoples,masked,masked,masked,385,<50
195300,Yatton Park,Bay of Plenty,Pacific Peoples,masked,masked,masked,317,<50
195400,Pyes Pa North,Bay of Plenty,Pacific Peoples,masked,masked,masked,167,<50
195500,Arataki South,Bay of Plenty,Pacific Peoples,masked,masked,masked,250,<50
195600,Pyes Pa South,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,<50
195700,Poike,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,<50
195800,Te Maunga North,Bay of Plenty,Pacific Peoples,masked,masked,masked,133,<50
195900,Maungatapu,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
196000,Hairini,Bay of Plenty,Pacific Peoples,masked,masked,masked,800,<50
196100,Pyes Pa East,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
196200,Te Maunga South,Bay of Plenty,Pacific Peoples,masked,masked,masked,333,<50
196300,Kaitemako (Tauranga City),Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,<50
196400,Ohauiti,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
196500,Baypark-Kairua,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
196600,Welcome Bay West,Bay of Plenty,Pacific Peoples,masked,masked,masked,375,<50
196700,Welcome Bay East,Bay of Plenty,Pacific Peoples,masked,masked,masked,636,<50
196800,Pacific View,Bay of Plenty,Pacific Peoples,masked,masked,masked,200,<50
196900,Welcome Bay South,Bay of Plenty,Pacific Peoples,masked,masked,masked,368,<50
197000,Palm Beach North,Bay of Plenty,Pacific Peoples,masked,masked,masked,143,<50
197100,Palm Beach South-Gravatt,Bay of Plenty,Pacific Peoples,masked,masked,masked,111,<50
197200,Papamoa Beach North,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
197300,Doncaster,Bay of Plenty,Pacific Peoples,masked,masked,masked,444,<50
197400,Papamoa Beach South,Bay of Plenty,Pacific Peoples,masked,masked,masked,364,<50
197500,Motiti,Bay of Plenty,Pacific Peoples,masked,masked,masked,231,<50
197600,Wairakei,Bay of Plenty,Pacific Peoples,masked,masked,masked,222,<50
197700,Tui Ridge,Lakes,Pacific Peoples,masked,masked,masked,500,<50
197800,Arahiwi,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
197900,Ngongotah? Valley,Lakes,Pacific Peoples,masked,masked,masked,250,<50
198000,Hamurana,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
198100,Ngongotah? East,Lakes,Pacific Peoples,masked,masked,masked,667,<50
198200,Ngongotah? West,Lakes,Pacific Peoples,masked,masked,masked,667,<50
198400,Ngongotah? South,Lakes,Pacific Peoples,masked,masked,masked,500,<50
198500,Selwyn Heights,Lakes,Pacific Peoples,masked,masked,masked,200,<50
198600,Pleasant Heights,Lakes,Pacific Peoples,masked,masked,masked,67,<50
198700,Rotoiti-Rotoehu,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
198800,Kawaha,Lakes,Pacific Peoples,masked,masked,masked,267,<50
198900,Fairy Springs,Lakes,Pacific Peoples,masked,masked,masked,400,<50
199000,Western Heights (Rotorua District),Lakes,Pacific Peoples,masked,masked,masked,276,<50
199100,Pukehangi North,Lakes,Pacific Peoples,masked,masked,masked,250,<50
199200,Pukehangi South,Lakes,Pacific Peoples,masked,masked,masked,100,<50
199300,Mangakakahi Central,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
199400,Koutu,Lakes,Pacific Peoples,masked,masked,masked,375,<50
199500,Mangakakahi West,Lakes,Pacific Peoples,masked,masked,masked,417,<50
199600,Sunnybrook,Lakes,Pacific Peoples,masked,masked,masked,667,<50
199700,Fordlands,Lakes,Pacific Peoples,masked,masked,masked,212,<50
199800,Kuirau,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
199900,Utuhina,Lakes,Pacific Peoples,masked,masked,masked,308,<50
200000,Pomare,Lakes,Pacific Peoples,masked,masked,masked,800,<50
200100,Rotorua Central,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
200200,Hillcrest (Rotorua District),Lakes,Pacific Peoples,masked,masked,masked,308,<50
200300,Victoria,Lakes,Pacific Peoples,masked,masked,masked,333,<50
200400,Waiohewa,Lakes,Pacific Peoples,masked,masked,masked,>950,<50
200500,Glenholme North,Lakes,Pacific Peoples,masked,masked,masked,538,<50
200600,Springfield South,Lakes,Pacific Peoples,masked,masked,masked,800,<50
200700,Springfield North,Lakes,Pacific Peoples,masked,masked,masked,667,<50
200800,Glenholme South,Lakes,Pacific Peoples,masked,masked,masked,400,<50
200900,?whata West,Lakes,Pacific Peoples,masked,masked,masked,273,<50
201000,Holdens Bay-Rotokawa,Lakes,Pacific Peoples,masked,masked,masked,333,<50
201100,Ngapuna,Lakes,Pacific Peoples,masked,masked,masked,333,<50
201200,Fenton Park,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
201300,Tihiotonga-Whakarewarewa,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
201400,?whata East,Lakes,Pacific Peoples,masked,masked,masked,364,<50
201500,Lynmore,Lakes,Pacific Peoples,masked,masked,masked,>950,<50
201600,Ngakuru,Lakes,Pacific Peoples,masked,masked,masked,>950,<50
201700,Kaingaroa-Whakarewarewa,Lakes,Pacific Peoples,masked,masked,masked,>950,<50
201800,Golden Springs,Lakes,Pacific Peoples,masked,masked,masked,<50,<50
201900,Manawahe,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
202000,Matat?-Otakiri,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
202100,Onepu Spring,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
202200,Edgecumbe,Bay of Plenty,Pacific Peoples,masked,masked,masked,833,<50
202300,Thornton-Awakeri,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
202400,Te Teko Lakes,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,masked
202500,Coastlands,Bay of Plenty,Pacific Peoples,masked,masked,masked,333,<50
202600,Whakat?ne West,Bay of Plenty,Pacific Peoples,masked,masked,masked,400,<50
202700,Whakat?ne Central,Bay of Plenty,Pacific Peoples,masked,masked,masked,500,<50
202800,Trident,Bay of Plenty,Pacific Peoples,masked,masked,masked,200,<50
202900,Allandale,Bay of Plenty,Pacific Peoples,masked,masked,masked,286,<50
203000,Mokorua Bush,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
203100,Wainui,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
203200,?hope,Bay of Plenty,Pacific Peoples,masked,masked,masked,333,<50
203400,Galatea,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
203500,Waingarara-Waimana,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
203600,Murupara,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
203700,Monika Reserve,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
203800,Kawerau Industrial,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
203900,Tarawera Park,Bay of Plenty,Pacific Peoples,masked,masked,masked,91,<50
204100,Waiotahi,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
204200,Cape Runaway,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
204300,Woodlands,Bay of Plenty,Pacific Peoples,masked,masked,masked,500,<50
204400,?p?tiki,Bay of Plenty,Pacific Peoples,masked,masked,masked,250,<50
