sa2_code,sa2_name,dhb,ethnicity_priority,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
247200,Eastbourne,Hutt Valley,Pacific Peoples,21,21,20,>950,>950
247300,Homedale East,Hutt Valley,Pacific Peoples,215,208,226,>950,920
247400,Homedale West,Hutt Valley,Pacific Peoples,271,268,270,>950,>950
247500,Mākara-Ohariu,Capital and Coast,Pacific Peoples,15,15,15,>950,>950
247600,Tawa North,Capital and Coast,Pacific Peoples,242,237,237,>950,>950
247700,Linden,Capital and Coast,Pacific Peoples,314,308,319,>950,>950
247800,Tawa South,Capital and Coast,Pacific Peoples,136,135,141,>950,>950
247900,Tawa Central,Capital and Coast,Pacific Peoples,165,164,172,>950,>950
248000,Grenada North,Capital and Coast,Pacific Peoples,124,122,127,>950,>950
248100,Churton Park North,Capital and Coast,Pacific Peoples,126,124,132,>950,939
248200,Takapu-Horokiwi,Capital and Coast,Pacific Peoples,masked,masked,masked,>950,>950
248300,Churton Park South,Capital and Coast,Pacific Peoples,92,92,94,>950,>950
248400,Johnsonville West,Capital and Coast,Pacific Peoples,153,152,155,>950,>950
248500,Grenada Village,Capital and Coast,Pacific Peoples,56,54,58,>950,931
248600,Johnsonville North,Capital and Coast,Pacific Peoples,115,114,111,>950,>950
248700,Paparangi,Capital and Coast,Pacific Peoples,140,139,146,>950,>950
248800,Ngaio North,Capital and Coast,Pacific Peoples,28,27,29,>950,931
248900,Johnsonville Central,Capital and Coast,Pacific Peoples,148,147,166,892,886
249000,Broadmeadows,Capital and Coast,Pacific Peoples,58,58,69,841,841
249100,Crofton Downs,Capital and Coast,Pacific Peoples,26,25,29,897,862
249200,Johnsonville South,Capital and Coast,Pacific Peoples,97,94,98,>950,>950
249300,Khandallah Reserve,Capital and Coast,Pacific Peoples,21,21,24,875,875
249400,Karori Park,Capital and Coast,Pacific Peoples,192,190,201,>950,945
249500,Newlands North,Capital and Coast,Pacific Peoples,227,224,224,>950,>950
249600,Ngaio South,Capital and Coast,Pacific Peoples,29,29,28,>950,>950
249700,Newlands South,Capital and Coast,Pacific Peoples,234,234,231,>950,>950
249800,Woodridge,Capital and Coast,Pacific Peoples,59,58,56,>950,>950
249900,Karori North,Capital and Coast,Pacific Peoples,26,26,27,>950,>950
250000,Khandallah North,Capital and Coast,Pacific Peoples,36,36,37,>950,>950
250100,Wilton,Capital and Coast,Pacific Peoples,80,78,75,>950,>950
250200,Khandallah South,Capital and Coast,Pacific Peoples,24,24,23,>950,>950
250300,Wadestown,Capital and Coast,Pacific Peoples,31,29,31,>950,935
250400,Karori South,Capital and Coast,Pacific Peoples,111,109,110,>950,>950
250500,Onslow,Capital and Coast,Pacific Peoples,30,29,31,>950,935
250600,Karori East,Capital and Coast,Pacific Peoples,34,34,38,895,895
250700,Pipitea-Kaiwharawhara,Capital and Coast,Pacific Peoples,18,18,19,947,947
250800,Northland (Wellington City),Capital and Coast,Pacific Peoples,37,36,37,>950,>950
250900,Thorndon,Capital and Coast,Pacific Peoples,88,88,89,>950,>950
251000,Wellington Botanic Gardens,Capital and Coast,Pacific Peoples,31,30,31,>950,>950
251100,Kelburn,Capital and Coast,Pacific Peoples,28,28,26,>950,>950
251200,Aro Valley,Capital and Coast,Pacific Peoples,69,69,73,945,945
251300,Wellington University,Capital and Coast,Pacific Peoples,24,24,31,774,774
251400,Wellington Central,Capital and Coast,Pacific Peoples,83,82,97,856,845
251500,Brooklyn North,Capital and Coast,Pacific Peoples,30,30,28,>950,>950
251600,Dixon Street,Capital and Coast,Pacific Peoples,139,139,139,>950,>950
251700,Vivian West,Capital and Coast,Pacific Peoples,66,65,61,>950,>950
251800,Courtenay,Capital and Coast,Pacific Peoples,43,42,44,>950,>950
251900,Brooklyn East,Capital and Coast,Pacific Peoples,52,52,51,>950,>950
252000,Mount Cook West,Capital and Coast,Pacific Peoples,103,101,106,>950,>950
252100,Vivian East,Capital and Coast,Pacific Peoples,43,43,42,>950,>950
252200,Brooklyn South,Capital and Coast,Pacific Peoples,73,73,71,>950,>950
252300,Oriental Bay,Capital and Coast,Pacific Peoples,11,10,11,>950,909
252400,Mount Cook East,Capital and Coast,Pacific Peoples,87,87,91,>950,>950
252500,Mount Victoria,Capital and Coast,Pacific Peoples,76,76,75,>950,>950
252600,Roseneath,Capital and Coast,Pacific Peoples,20,20,23,870,870
252700,Ōwhiro Bay,Capital and Coast,Pacific Peoples,126,126,132,>950,>950
252800,Kingston-Mornington-Vogeltown,Capital and Coast,Pacific Peoples,100,99,105,>950,943
252900,Newtown North,Capital and Coast,Pacific Peoples,134,131,130,>950,>950
253000,Newtown West,Capital and Coast,Pacific Peoples,144,144,154,935,935
253100,Hataitai North,Capital and Coast,Pacific Peoples,75,74,82,915,902
253200,Evans Bay,Capital and Coast,Pacific Peoples,29,29,33,879,879
253300,Berhampore,Capital and Coast,Pacific Peoples,252,251,262,>950,>950
253400,Hataitai South,Capital and Coast,Pacific Peoples,35,35,36,>950,>950
253500,Maupuia,Capital and Coast,Pacific Peoples,124,123,121,>950,>950
253600,Newtown South,Capital and Coast,Pacific Peoples,249,246,257,>950,>950
253700,Kilbirnie Central,Capital and Coast,Pacific Peoples,147,146,142,>950,>950
253800,Island Bay West,Capital and Coast,Pacific Peoples,117,116,130,900,892
253900,Melrose,Capital and Coast,Pacific Peoples,43,41,45,>950,911
254000,Island Bay East,Capital and Coast,Pacific Peoples,113,113,113,>950,>950
254100,Miramar North,Capital and Coast,Pacific Peoples,118,115,120,>950,>950
254200,Kilbirnie East,Capital and Coast,Pacific Peoples,173,170,184,940,924
254300,Lyall Bay,Capital and Coast,Pacific Peoples,152,152,162,938,938
254400,Miramar Central,Capital and Coast,Pacific Peoples,149,145,143,>950,>950
254500,Southgate,Capital and Coast,Pacific Peoples,71,71,77,922,922
254600,Karaka Bay-Worser Bay,Capital and Coast,Pacific Peoples,32,32,30,>950,>950
254700,Houghton Bay,Capital and Coast,Pacific Peoples,57,56,58,>950,>950
254800,Miramar East,Capital and Coast,Pacific Peoples,85,84,88,>950,>950
254900,Miramar South,Capital and Coast,Pacific Peoples,337,332,339,>950,>950
255000,Rongotai,Capital and Coast,Pacific Peoples,masked,masked,masked,500,500
255100,Strathmore (Wellington City),Capital and Coast,Pacific Peoples,484,478,484,>950,>950
255200,Seatoun,Capital and Coast,Pacific Peoples,16,16,19,842,842
255300,Kopuaranga,Wairarapa,Pacific Peoples,7,7,7,>950,>950
255400,Upper Plain,Wairarapa,Pacific Peoples,15,15,16,938,938
255500,Opaki,Wairarapa,Pacific Peoples,8,7,7,>950,>950
255600,Ngaumutawa,Wairarapa,Pacific Peoples,27,26,27,>950,>950
255700,Solway North,Wairarapa,Pacific Peoples,58,57,58,>950,>950
255800,Lansdowne West,Wairarapa,Pacific Peoples,38,37,32,>950,>950
255900,Masterton Central,Wairarapa,Pacific Peoples,16,16,15,>950,>950
256000,Kuripuni,Wairarapa,Pacific Peoples,31,30,29,>950,>950
256100,Douglas Park,Wairarapa,Pacific Peoples,58,52,61,>950,852
256200,Solway South,Wairarapa,Pacific Peoples,97,95,96,>950,>950
256300,Lansdowne East,Wairarapa,Pacific Peoples,68,67,68,>950,>950
256400,Cameron and Soldiers Park,Wairarapa,Pacific Peoples,50,48,59,847,814
256500,Whareama,Wairarapa,Pacific Peoples,7,masked,10,700,600
256600,Homebush-Te Ore Ore,Wairarapa,Pacific Peoples,masked,masked,masked,750,750
256700,McJorrow Park,Wairarapa,Pacific Peoples,116,111,115,>950,>950
256800,Mount Holdsworth,Wairarapa,Pacific Peoples,19,18,20,950,900
256900,Carterton North,Wairarapa,Pacific Peoples,42,42,29,>950,>950
257000,Kokotau,Wairarapa,Pacific Peoples,masked,masked,8,625,625
257100,Carterton South,Wairarapa,Pacific Peoples,34,34,35,>950,>950
257200,Gladstone (Carterton District),Wairarapa,Pacific Peoples,masked,masked,masked,>950,750
257300,Tauherenikau,Wairarapa,Pacific Peoples,43,43,11,>950,>950
257400,Kahutara,Wairarapa,Pacific Peoples,9,9,10,900,900
257500,Featherston,Wairarapa,Pacific Peoples,52,52,53,>950,>950
257700,Greytown,Wairarapa,Pacific Peoples,23,23,29,793,793
257800,Aorangi Forest,Wairarapa,Pacific Peoples,21,21,7,>950,>950
257900,Martinborough,Wairarapa,Pacific Peoples,29,29,26,>950,>950
258100,Three Kings Islands,Area outside District Health Board,Pacific Peoples,masked,masked,masked,masked,masked
258900,Islands Bay of Plenty Region,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
259800,Bare Island,Area outside District Health Board,Pacific Peoples,masked,masked,masked,masked,masked
300300,Golden Bay/Mohua,Nelson Marlborough,Pacific Peoples,8,8,9,889,889
300500,Takaka,Nelson Marlborough,Pacific Peoples,10,10,10,>950,>950
300600,Pōhara-Abel Tasman,Nelson Marlborough,Pacific Peoples,masked,masked,masked,>950,>950
300700,Takaka Hills,Nelson Marlborough,Pacific Peoples,79,78,19,>950,>950
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Pacific Peoples,415,408,52,>950,>950
300900,Upper Moutere,Nelson Marlborough,Pacific Peoples,11,10,13,846,769
301000,Lower Moutere,Nelson Marlborough,Pacific Peoples,153,150,23,>950,>950
301100,Motueka North,Nelson Marlborough,Pacific Peoples,31,30,28,>950,>950
301200,Motueka West,Nelson Marlborough,Pacific Peoples,108,105,51,>950,>950
301300,Motueka East,Nelson Marlborough,Pacific Peoples,58,53,35,>950,>950
301500,Golden Downs,Nelson Marlborough,Pacific Peoples,12,12,7,>950,>950
301600,Moutere Hills,Nelson Marlborough,Pacific Peoples,21,21,12,>950,>950
301700,Ruby Bay-Māpua,Nelson Marlborough,Pacific Peoples,13,13,13,>950,>950
301800,Murchison-Nelson Lakes,Nelson Marlborough,Pacific Peoples,masked,masked,masked,>950,>950
301900,Inlet Waimea West,Nelson Marlborough,Pacific Peoples,masked,masked,masked,masked,masked
302000,Islands Tasman District,Nelson Marlborough,Pacific Peoples,masked,masked,masked,masked,masked
302100,Waimea West,Nelson Marlborough,Pacific Peoples,89,89,12,>950,>950
302200,Appleby,Nelson Marlborough,Pacific Peoples,81,81,19,>950,>950
302300,Wakefield,Nelson Marlborough,Pacific Peoples,16,16,18,889,889
302400,Richmond West (Tasman District),Nelson Marlborough,Pacific Peoples,39,39,23,>950,>950
302500,Wakefield Rural,Nelson Marlborough,Pacific Peoples,masked,masked,masked,833,833
302600,Brightwater,Nelson Marlborough,Pacific Peoples,22,22,20,>950,>950
302700,Hope,Nelson Marlborough,Pacific Peoples,117,116,15,>950,>950
302800,Richmond Central (Tasman District),Nelson Marlborough,Pacific Peoples,41,40,32,>950,>950
302900,Ben Cooper Park,Nelson Marlborough,Pacific Peoples,18,17,9,>950,>950
303000,Richmond South (Tasman District),Nelson Marlborough,Pacific Peoples,masked,masked,masked,>950,>950
303100,Wilkes Park,Nelson Marlborough,Pacific Peoples,17,17,17,>950,>950
303200,Templemore,Nelson Marlborough,Pacific Peoples,13,13,14,929,929
303300,Easby Park,Nelson Marlborough,Pacific Peoples,32,32,33,>950,>950
303400,Fairose,Nelson Marlborough,Pacific Peoples,8,8,7,>950,>950
303500,Aniseed Valley,Nelson Marlborough,Pacific Peoples,masked,masked,masked,masked,masked
303600,Nelson Rural,Nelson Marlborough,Pacific Peoples,12,11,13,923,846
303700,Inlets Nelson City,Nelson Marlborough,Pacific Peoples,masked,masked,masked,masked,masked
303800,Marybank,Nelson Marlborough,Pacific Peoples,masked,masked,masked,>950,>950
303900,Port Nelson,Nelson Marlborough,Pacific Peoples,masked,masked,masked,>950,>950
304000,Nelson Airport,Nelson Marlborough,Pacific Peoples,12,12,13,923,923
304100,Tāhunanui,Nelson Marlborough,Pacific Peoples,59,59,52,>950,>950
304200,Britannia,Nelson Marlborough,Pacific Peoples,50,49,45,>950,>950
304300,Atawhai,Nelson Marlborough,Pacific Peoples,18,17,18,>950,944
304400,Broadgreen-Monaco,Nelson Marlborough,Pacific Peoples,50,48,50,>950,>950
304500,Washington,Nelson Marlborough,Pacific Peoples,53,52,54,>950,>950
304600,Tahuna Hills,Nelson Marlborough,Pacific Peoples,33,31,31,>950,>950
304700,Nelson Central-Trafalgar,Nelson Marlborough,Pacific Peoples,masked,masked,masked,>950,>950
304800,The Wood,Nelson Marlborough,Pacific Peoples,46,44,40,>950,>950
304900,Toi Toi,Nelson Marlborough,Pacific Peoples,19,18,16,>950,>950
305000,Nayland,Nelson Marlborough,Pacific Peoples,56,56,55,>950,>950
305100,Aldinga,Nelson Marlborough,Pacific Peoples,21,21,21,>950,>950
305200,Victory,Nelson Marlborough,Pacific Peoples,21,21,23,913,913
305300,Rutherford,Nelson Marlborough,Pacific Peoples,41,41,41,>950,>950
305400,Maitlands,Nelson Marlborough,Pacific Peoples,23,23,23,>950,>950
305500,Maitai,Nelson Marlborough,Pacific Peoples,11,10,11,>950,909
305600,Grampians,Nelson Marlborough,Pacific Peoples,55,53,48,>950,>950
305700,Saxton,Nelson Marlborough,Pacific Peoples,37,36,8,>950,>950
305800,Suffolk,Nelson Marlborough,Pacific Peoples,19,19,18,>950,>950
305900,Omaio,Nelson Marlborough,Pacific Peoples,63,63,58,>950,>950
306000,Enner Glynn,Nelson Marlborough,Pacific Peoples,26,26,25,>950,>950
306100,Daelyn,Nelson Marlborough,Pacific Peoples,masked,masked,masked,>950,>950
306200,The Brook,Nelson Marlborough,Pacific Peoples,21,20,20,>950,>950
306300,Marlborough Sounds West,Nelson Marlborough,Pacific Peoples,13,13,15,867,867
306400,Marlborough Sounds Coastal Marine,Nelson Marlborough,Pacific Peoples,masked,masked,masked,masked,masked
306500,Marlborough Sounds East,Nelson Marlborough,Pacific Peoples,masked,masked,masked,>950,>950
306600,Upper Wairau,Nelson Marlborough,Pacific Peoples,21,20,11,>950,>950
306700,Waikawa (Marlborough District),Nelson Marlborough,Pacific Peoples,masked,masked,masked,>950,>950
306800,Waitohi (Marlborough District),Nelson Marlborough,Pacific Peoples,29,28,32,906,875
306900,Tuamarina,Nelson Marlborough,Pacific Peoples,14,14,14,>950,>950
307000,Awatere,Nelson Marlborough,Pacific Peoples,59,59,16,>950,>950
307100,Renwick,Nelson Marlborough,Pacific Peoples,21,21,23,913,913
307200,Lower Wairau,Nelson Marlborough,Pacific Peoples,95,94,9,>950,>950
307300,Woodbourne,Nelson Marlborough,Pacific Peoples,23,23,23,>950,>950
307400,Spring Creek-Grovetown,Nelson Marlborough,Pacific Peoples,15,14,9,>950,>950
307500,Springlands,Nelson Marlborough,Pacific Peoples,82,79,68,>950,>950
307600,Yelverton,Nelson Marlborough,Pacific Peoples,96,94,83,>950,>950
307700,Mayfield,Nelson Marlborough,Pacific Peoples,256,251,76,>950,>950
307800,Whitney West,Nelson Marlborough,Pacific Peoples,95,95,64,>950,>950
307900,Blenheim Central,Nelson Marlborough,Pacific Peoples,170,170,46,>950,>950
308000,Riversdale-Islington,Nelson Marlborough,Pacific Peoples,187,181,84,>950,>950
308100,Whitney East,Nelson Marlborough,Pacific Peoples,111,108,103,>950,>950
308200,Redwoodtown West,Nelson Marlborough,Pacific Peoples,81,79,81,>950,>950
308300,Witherlea West,Nelson Marlborough,Pacific Peoples,40,40,40,>950,>950
308400,Redwoodtown East,Nelson Marlborough,Pacific Peoples,67,67,71,944,944
308500,Riverlands,Nelson Marlborough,Pacific Peoples,540,539,52,>950,>950
308600,Witherlea East,Nelson Marlborough,Pacific Peoples,38,37,36,>950,>950
308800,Kaikōura Ranges,Canterbury,Pacific Peoples,7,7,9,778,778
308900,Kaikōura,Canterbury,Pacific Peoples,11,11,10,>950,>950
309000,Karamea,West Coast,Pacific Peoples,9,9,12,750,750
309100,Inlets Buller District,West Coast,Pacific Peoples,masked,masked,masked,masked,masked
309200,Westport North,West Coast,Pacific Peoples,26,25,25,>950,>950
309300,Westport Rural,West Coast,Pacific Peoples,masked,masked,masked,>950,>950
309400,Westport South,West Coast,Pacific Peoples,14,14,18,778,778
309500,Buller Coalfields,West Coast,Pacific Peoples,masked,masked,masked,>950,>950
309600,Charleston (Buller District),West Coast,Pacific Peoples,masked,masked,masked,masked,masked
309700,Inangahua,West Coast,Pacific Peoples,masked,masked,8,750,750
309800,Reefton,West Coast,Pacific Peoples,8,8,7,>950,>950
309900,Barrytown,West Coast,Pacific Peoples,8,8,10,800,800
310000,Runanga,West Coast,Pacific Peoples,masked,masked,masked,>950,>950
310100,Cobden,West Coast,Pacific Peoples,23,20,23,>950,870
310200,Blaketown,West Coast,Pacific Peoples,masked,masked,masked,>950,833
310300,Greymouth Central,West Coast,Pacific Peoples,12,12,11,>950,>950
310400,King Park,West Coast,Pacific Peoples,21,21,22,>950,>950
310500,Marsden,West Coast,Pacific Peoples,7,7,8,875,875
310600,Karoro,West Coast,Pacific Peoples,7,masked,7,>950,857
310700,Rutherglen-Camerons,West Coast,Pacific Peoples,9,9,8,>950,>950
310800,Greymouth Rural,West Coast,Pacific Peoples,masked,masked,masked,667,667
310900,Dobson,West Coast,Pacific Peoples,masked,masked,masked,500,500
311000,Nelson Creek,West Coast,Pacific Peoples,9,9,8,>950,>950
311100,Lake Brunner,West Coast,Pacific Peoples,19,19,18,>950,>950
311200,Haast,West Coast,Pacific Peoples,masked,masked,masked,>950,>950
311300,Westland Glaciers-Bruce Bay,West Coast,Pacific Peoples,17,17,14,>950,>950
311400,Arahura-Kumara,West Coast,Pacific Peoples,7,7,13,538,538
311500,Hokitika,West Coast,Pacific Peoples,21,21,17,>950,>950
311700,Hokitika Rural,West Coast,Pacific Peoples,masked,masked,masked,>950,>950
311800,Waitaha,West Coast,Pacific Peoples,masked,masked,masked,masked,masked
311900,Whataroa-Harihari,West Coast,Pacific Peoples,10,10,10,>950,>950
312000,Hokitika Valley-Otira,West Coast,Pacific Peoples,masked,masked,masked,>950,>950
312100,Hanmer Range,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
312200,Amuri,Canterbury,Pacific Peoples,10,9,8,>950,>950
312300,Hanmer Springs,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
312400,Upper Hurunui,Canterbury,Pacific Peoples,15,15,13,>950,>950
312500,Parnassus,Canterbury,Pacific Peoples,15,14,13,>950,>950
312600,Ashley Forest,Canterbury,Pacific Peoples,masked,masked,masked,500,500
312700,Omihi,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
312800,Balcairn,Canterbury,Pacific Peoples,34,34,30,>950,>950
312900,Amberley,Canterbury,Pacific Peoples,14,14,13,>950,>950
313000,Okuku,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
313100,Ashley Gorge,Canterbury,Pacific Peoples,7,7,11,636,636
313200,Oxford,Canterbury,Pacific Peoples,7,7,9,778,778
313300,Starvation Hill-Cust,Canterbury,Pacific Peoples,masked,masked,8,625,625
313400,Loburn,Canterbury,Pacific Peoples,18,17,22,818,773
313500,Eyrewell,Canterbury,Pacific Peoples,18,18,21,857,857
313600,West Eyreton,Canterbury,Pacific Peoples,10,10,13,769,769
313700,Ashley-Sefton,Canterbury,Pacific Peoples,10,10,10,>950,>950
313800,Fernside,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
313900,Rangiora North West,Canterbury,Pacific Peoples,14,14,14,>950,>950
314000,Kingsbury,Canterbury,Pacific Peoples,17,17,21,810,810
314100,Ashgrove,Canterbury,Pacific Peoples,17,17,15,>950,>950
314200,Rangiora North East,Canterbury,Pacific Peoples,8,7,8,>950,875
314300,Oxford Estate,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
314400,Rangiora Central,Canterbury,Pacific Peoples,masked,masked,masked,masked,masked
314500,Rangiora South West,Canterbury,Pacific Peoples,25,25,24,>950,>950
314600,Lilybrook,Canterbury,Pacific Peoples,33,31,39,846,795
314700,Waikuku,Canterbury,Pacific Peoples,12,11,11,>950,>950
314800,Mandeville-Ohoka,Canterbury,Pacific Peoples,18,18,18,>950,>950
314900,Rangiora South East,Canterbury,Pacific Peoples,25,23,25,>950,920
315000,Southbrook,Canterbury,Pacific Peoples,8,7,8,>950,875
315100,Swannanoa-Eyreton,Canterbury,Pacific Peoples,8,8,7,>950,>950
315200,Tuahiwi,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
315300,Woodend,Canterbury,Pacific Peoples,28,28,34,824,824
315400,Pegasus,Canterbury,Pacific Peoples,24,24,26,923,923
315500,Clarkville,Canterbury,Pacific Peoples,11,11,11,>950,>950
315600,Pegasus Bay,Canterbury,Pacific Peoples,7,7,7,>950,>950
315700,Kaiapoi North West,Canterbury,Pacific Peoples,48,44,50,>950,880
315800,Silverstream (Waimakariri District),Canterbury,Pacific Peoples,15,15,16,938,938
315900,Sovereign Palms,Canterbury,Pacific Peoples,43,42,47,915,894
316000,Kaiapoi West,Canterbury,Pacific Peoples,10,10,11,909,909
316100,Kaiapoi Central,Canterbury,Pacific Peoples,29,27,28,>950,>950
316200,Kaiapoi South,Canterbury,Pacific Peoples,22,21,18,>950,>950
316300,Kaiapoi East,Canterbury,Pacific Peoples,9,9,11,818,818
316400,McLeans Island,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
316500,Paparua,Canterbury,Pacific Peoples,17,17,17,>950,>950
316600,Yaldhurst,Canterbury,Pacific Peoples,49,48,45,>950,>950
316700,Christchurch Airport,Canterbury,Pacific Peoples,masked,masked,masked,masked,masked
316800,Clearwater,Canterbury,Pacific Peoples,7,7,8,875,875
316900,Belfast West,Canterbury,Pacific Peoples,23,22,27,852,815
317000,Harewood,Canterbury,Pacific Peoples,9,9,11,818,818
317100,Brooklands-Spencerville,Canterbury,Pacific Peoples,11,11,10,>950,>950
317200,Styx,Canterbury,Pacific Peoples,masked,masked,7,857,857
317300,Belfast East,Canterbury,Pacific Peoples,60,60,60,>950,>950
317400,Northwood,Canterbury,Pacific Peoples,20,19,19,>950,>950
317500,Russley,Canterbury,Pacific Peoples,30,26,30,>950,867
317600,Regents Park,Canterbury,Pacific Peoples,21,21,15,>950,>950
317700,Hawthornden,Canterbury,Pacific Peoples,83,82,81,>950,>950
317800,Bishopdale North,Canterbury,Pacific Peoples,79,77,87,908,885
317900,Casebrook,Canterbury,Pacific Peoples,91,90,87,>950,>950
318000,Bishopdale West,Canterbury,Pacific Peoples,95,91,97,>950,938
318100,Templeton,Canterbury,Pacific Peoples,39,39,36,>950,>950
318200,Islington,Canterbury,Pacific Peoples,54,52,55,>950,945
318300,Burnside Park,Canterbury,Pacific Peoples,48,48,52,923,923
318400,Marshland,Canterbury,Pacific Peoples,8,8,8,>950,>950
318500,Avonhead North,Canterbury,Pacific Peoples,13,13,16,813,813
318600,Redwood North,Canterbury,Pacific Peoples,41,41,38,>950,>950
318700,Broomfield,Canterbury,Pacific Peoples,119,115,133,895,865
318800,Redwood West,Canterbury,Pacific Peoples,85,85,85,>950,>950
318900,Avonhead West,Canterbury,Pacific Peoples,26,26,26,>950,>950
319000,Bishopdale South,Canterbury,Pacific Peoples,73,72,64,>950,>950
319100,Islington-Hornby Industrial,Canterbury,Pacific Peoples,18,18,20,900,900
319200,Burnside,Canterbury,Pacific Peoples,73,72,76,>950,947
319300,Hei Hei,Canterbury,Pacific Peoples,222,222,238,933,933
319400,Papanui North,Canterbury,Pacific Peoples,87,85,83,>950,>950
319500,Avonhead East,Canterbury,Pacific Peoples,58,56,58,>950,>950
319600,Redwood East,Canterbury,Pacific Peoples,72,69,71,>950,>950
319700,Avonhead South,Canterbury,Pacific Peoples,74,74,70,>950,>950
319800,Riccarton Racecourse,Canterbury,Pacific Peoples,71,70,62,>950,>950
319900,Bryndwr North,Canterbury,Pacific Peoples,106,105,102,>950,>950
320000,Northlands (Christchurch City),Canterbury,Pacific Peoples,masked,masked,masked,667,667
320100,Papanui West,Canterbury,Pacific Peoples,54,53,60,900,883
320200,Ilam North,Canterbury,Pacific Peoples,63,63,61,>950,>950
320300,Hornby West,Canterbury,Pacific Peoples,136,135,135,>950,>950
320400,Hornby Central,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
320500,Northcote (Christchurch City),Canterbury,Pacific Peoples,73,71,68,>950,>950
320600,Jellie Park,Canterbury,Pacific Peoples,28,28,35,800,800
320700,Ilam South,Canterbury,Pacific Peoples,76,75,81,938,926
320800,Bryndwr South,Canterbury,Pacific Peoples,64,64,63,>950,>950
320900,Papanui East,Canterbury,Pacific Peoples,44,42,42,>950,>950
321000,Sockburn North,Canterbury,Pacific Peoples,121,120,130,931,923
321100,Hornby South,Canterbury,Pacific Peoples,163,156,156,>950,>950
321200,Ilam University,Canterbury,Pacific Peoples,64,62,69,928,899
321300,Prestons,Canterbury,Pacific Peoples,46,45,45,>950,>950
321400,Strowan,Canterbury,Pacific Peoples,37,37,39,949,949
321500,Fendalton,Canterbury,Pacific Peoples,9,9,8,>950,>950
321600,Waitikiri,Canterbury,Pacific Peoples,29,29,27,>950,>950
321700,Mairehau North,Canterbury,Pacific Peoples,70,69,65,>950,>950
321800,Bush Inn,Canterbury,Pacific Peoples,73,70,74,>950,946
321900,Awatea North,Canterbury,Pacific Peoples,112,112,105,>950,>950
322000,Upper Riccarton,Canterbury,Pacific Peoples,74,73,79,937,924
322100,Malvern,Canterbury,Pacific Peoples,42,42,40,>950,>950
322200,Rutland,Canterbury,Pacific Peoples,27,26,31,871,839
322300,Sockburn South,Canterbury,Pacific Peoples,8,8,8,>950,>950
322400,Deans Bush,Canterbury,Pacific Peoples,27,27,25,>950,>950
322500,Wigram North,Canterbury,Pacific Peoples,16,16,11,>950,>950
322600,Holmwood,Canterbury,Pacific Peoples,13,13,11,>950,>950
322700,Wharenui,Canterbury,Pacific Peoples,109,108,104,>950,>950
322800,Wigram West,Canterbury,Pacific Peoples,masked,masked,masked,833,833
322900,Awatea South,Canterbury,Pacific Peoples,38,38,34,>950,>950
323000,Merivale,Canterbury,Pacific Peoples,32,32,34,941,941
323100,Mairehau South,Canterbury,Pacific Peoples,101,101,101,>950,>950
323200,Mona Vale,Canterbury,Pacific Peoples,31,30,29,>950,>950
323300,Riccarton West,Canterbury,Pacific Peoples,124,122,118,>950,>950
323400,Shirley West,Canterbury,Pacific Peoples,178,169,194,918,871
323500,Middleton,Canterbury,Pacific Peoples,13,12,11,>950,>950
323600,Wigram South,Canterbury,Pacific Peoples,masked,masked,7,857,857
323700,Queenspark,Canterbury,Pacific Peoples,86,85,89,>950,>950
323800,St Albans North,Canterbury,Pacific Peoples,40,39,46,870,848
323900,St Albans West,Canterbury,Pacific Peoples,42,42,40,>950,>950
324000,Travis Wetlands,Canterbury,Pacific Peoples,48,47,57,842,825
324100,Wigram East,Canterbury,Pacific Peoples,9,9,9,>950,>950
324200,Riccarton Central,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
324300,Oaklands West,Canterbury,Pacific Peoples,56,54,51,>950,>950
324400,Riccarton South,Canterbury,Pacific Peoples,70,68,69,>950,>950
324500,Halswell West,Canterbury,Pacific Peoples,48,48,52,923,923
324600,Shirley East,Canterbury,Pacific Peoples,47,47,46,>950,>950
324700,Broken Run,Canterbury,Pacific Peoples,14,14,13,>950,>950
324800,St Albans East,Canterbury,Pacific Peoples,73,71,71,>950,>950
324900,Hagley Park,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
325000,Hillmorton,Canterbury,Pacific Peoples,83,83,77,>950,>950
325100,Parklands,Canterbury,Pacific Peoples,100,99,106,943,934
325200,Riccarton East,Canterbury,Pacific Peoples,17,17,19,895,895
325300,Edgeware,Canterbury,Pacific Peoples,66,64,78,846,821
325400,Aidanfield,Canterbury,Pacific Peoples,50,50,52,>950,>950
325500,Tower Junction,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
325600,Burwood,Canterbury,Pacific Peoples,83,81,83,>950,>950
