sa2_code,sa2_name,dhb,ta,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
254000,Island Bay East,Capital and Coast,Wellington City,masked,2887,3204,>950,901
254100,Miramar North,Capital and Coast,Wellington City,1092,991,1172,932,846
254200,Kilbirnie East,Capital and Coast,Wellington City,1682,1518,1802,933,842
254300,Lyall Bay,Capital and Coast,Wellington City,masked,1969,2243,>950,878
254400,Miramar Central,Capital and Coast,Wellington City,1602,1488,1710,937,870
254500,Southgate,Capital and Coast,Wellington City,masked,884,1007,>950,878
254600,Karaka Bay-Worser Bay,Capital and Coast,Wellington City,masked,1266,1362,>950,930
254700,Houghton Bay,Capital and Coast,Wellington City,masked,1264,1428,>950,885
254800,Miramar East,Capital and Coast,Wellington City,masked,2254,2520,>950,894
254900,Miramar South,Capital and Coast,Wellington City,2875,2644,3031,949,872
255000,Rongotai,Capital and Coast,Wellington City,34,29,39,872,744
255100,Strathmore (Wellington City),Capital and Coast,Wellington City,3014,2699,3294,915,819
255200,Seatoun,Capital and Coast,Wellington City,masked,1888,2001,>950,944
255300,Kopuaranga,Wairarapa,Masterton District,720,642,811,888,792
255400,Upper Plain,Wairarapa,Masterton District,1019,925,1106,921,836
255500,Opaki,Wairarapa,Masterton District,masked,946,1046,>950,904
255600,Ngaumutawa,Wairarapa,Masterton District,1249,1099,1411,885,779
255700,Solway North,Wairarapa,Masterton District,1749,1506,2011,870,749
255800,Lansdowne West,Wairarapa,Masterton District,1310,1159,1457,899,795
255900,Masterton Central,Wairarapa,Masterton District,524,444,636,824,698
256000,Kuripuni,Wairarapa,Masterton District,1287,1178,1438,895,819
256100,Douglas Park,Wairarapa,Masterton District,1571,1355,1768,889,766
256200,Solway South,Wairarapa,Masterton District,2861,2416,3262,877,741
256300,Lansdowne East,Wairarapa,Masterton District,2251,1991,2521,893,790
256400,Cameron and Soldiers Park,Wairarapa,Masterton District,1661,1403,1909,870,735
256500,Whareama,Wairarapa,Masterton District,993,870,1152,862,755
256600,Homebush-Te Ore Ore,Wairarapa,Masterton District,865,784,985,878,796
256700,McJorrow Park,Wairarapa,Masterton District,1059,812,1350,784,601
256800,Mount Holdsworth,Wairarapa,Carterton District,1425,1276,1644,867,776
256900,Carterton North,Wairarapa,Carterton District,2132,1918,2328,916,824
257000,Kokotau,Wairarapa,Carterton District,917,810,1060,865,764
257100,Carterton South,Wairarapa,Carterton District,2339,2048,2627,890,780
257200,Gladstone (Carterton District),Wairarapa,Carterton District,683,590,741,922,796
257300,Tauherenikau,Wairarapa,South Wairarapa District,1138,1051,1274,893,825
257400,Kahutara,Wairarapa,South Wairarapa District,831,709,910,913,779
257500,Featherston,Wairarapa,South Wairarapa District,1956,1691,2264,864,747
257700,Greytown,Wairarapa,South Wairarapa District,2137,1982,2349,910,844
257800,Aorangi Forest,Wairarapa,South Wairarapa District,1262,1147,1357,930,845
257900,Martinborough,Wairarapa,South Wairarapa District,1505,1398,1614,932,866
300300,Golden Bay/Mohua,Nelson Marlborough,Tasman District,1612,1386,2132,756,650
300500,Takaka,Nelson Marlborough,Tasman District,895,765,1177,760,650
300600,Pohara-Abel Tasman,Nelson Marlborough,Tasman District,1030,903,1388,742,651
300700,Takaka Hills,Nelson Marlborough,Tasman District,768,662,1042,737,635
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Tasman District,masked,1347,1538,>950,876
300900,Upper Moutere,Nelson Marlborough,Tasman District,1188,1053,1658,717,635
301000,Lower Moutere,Nelson Marlborough,Tasman District,1115,1005,1380,808,728
301100,Motueka North,Nelson Marlborough,Tasman District,1762,1590,2085,845,763
301200,Motueka West,Nelson Marlborough,Tasman District,1704,1478,2146,794,689
301300,Motueka East,Nelson Marlborough,Tasman District,2302,2108,2656,867,794
301500,Golden Downs,Nelson Marlborough,Tasman District,1220,1034,1588,768,651
301600,Moutere Hills,Nelson Marlborough,Tasman District,2662,2444,3061,870,798
301700,Ruby Bay-Mapua,Nelson Marlborough,Tasman District,2124,1965,2372,895,828
301800,Murchison-Nelson Lakes,Nelson Marlborough,Tasman District,925,840,1145,808,734
301900,Inlet Waimea West,Nelson Marlborough,Tasman District,5 or less,5 or less,masked,>950,>950
302000,Islands Tasman District,Nelson Marlborough,Tasman District,66,62,89,742,697
302100,Waimea West,Nelson Marlborough,Tasman District,912,836,970,940,862
302200,Appleby,Nelson Marlborough,Tasman District,591,528,644,918,820
302300,Wakefield,Nelson Marlborough,Tasman District,1761,1546,2140,823,722
302400,Richmond West (Tasman District),Nelson Marlborough,Tasman District,1391,1278,1526,912,837
302500,Wakefield Rural,Nelson Marlborough,Tasman District,922,800,1119,824,715
302600,Brightwater,Nelson Marlborough,Tasman District,1491,1309,1743,855,751
302700,Hope,Nelson Marlborough,Tasman District,717,639,781,918,818
302800,Richmond Central (Tasman District),Nelson Marlborough,Tasman District,1407,1265,1618,870,782
302900,Ben Cooper Park,Nelson Marlborough,Tasman District,1725,1547,1933,892,800
303000,Richmond South (Tasman District),Nelson Marlborough,Tasman District,703,636,788,892,807
303100,Wilkes Park,Nelson Marlborough,Tasman District,1769,1611,1977,895,815
303200,Templemore,Nelson Marlborough,Tasman District,1735,1614,1832,947,881
303300,Easby Park,Nelson Marlborough,Tasman District,1937,1714,2239,865,766
303400,Fairose,Nelson Marlborough,Tasman District,1506,1433,1613,934,888
303500,Aniseed Valley,Nelson Marlborough,Tasman District,347,308,397,874,776
303600,Nelson Rural,Nelson Marlborough,Nelson City,1432,1282,1696,844,756
303700,Inlets Nelson City,Nelson Marlborough,Nelson City,5 or less,5 or less,masked,500,500
303800,Marybank,Nelson Marlborough,Nelson City,856,794,980,873,810
303900,Port Nelson,Nelson Marlborough,Nelson City,masked,masked,40,>950,>950
304000,Nelson Airport,Nelson Marlborough,Nelson City,61,42,89,685,472
304100,Tahunanui,Nelson Marlborough,Nelson City,1951,1696,2318,842,732
304200,Britannia,Nelson Marlborough,Nelson City,1401,1275,1560,898,817
304300,Atawhai,Nelson Marlborough,Nelson City,2296,2143,2504,917,856
304400,Broadgreen-Monaco,Nelson Marlborough,Nelson City,1853,1651,2142,865,771
304500,Washington,Nelson Marlborough,Nelson City,1995,1708,2316,861,737
304600,Tahuna Hills,Nelson Marlborough,Nelson City,2335,2141,2662,877,804
304700,Nelson Central-Trafalgar,Nelson Marlborough,Nelson City,619,554,672,921,824
304800,The Wood,Nelson Marlborough,Nelson City,2425,2218,2662,911,833
304900,Toi Toi,Nelson Marlborough,Nelson City,1169,1053,1326,882,794
305000,Nayland,Nelson Marlborough,Nelson City,1562,1383,1735,900,797
305100,Aldinga,Nelson Marlborough,Nelson City,2576,2369,2804,919,845
305200,Victory,Nelson Marlborough,Nelson City,1128,998,1310,861,762
305300,Rutherford,Nelson Marlborough,Nelson City,2133,1966,2277,937,863
305400,Maitlands,Nelson Marlborough,Nelson City,1638,1465,1871,875,783
305500,Maitai,Nelson Marlborough,Nelson City,1042,949,1133,920,838
305600,Grampians,Nelson Marlborough,Nelson City,1880,1675,2154,873,778
305700,Saxton,Nelson Marlborough,Nelson City,masked,masked,64,>950,>950
305800,Suffolk,Nelson Marlborough,Nelson City,2191,2013,2484,882,810
305900,Omaio,Nelson Marlborough,Nelson City,2872,2630,3220,892,817
306000,Enner Glynn,Nelson Marlborough,Nelson City,2262,1996,2554,886,782
306100,Daelyn,Nelson Marlborough,Nelson City,923,879,981,941,896
306200,The Brook,Nelson Marlborough,Nelson City,1385,1243,1554,891,800
306300,Marlborough Sounds West,Nelson Marlborough,Marlborough District,1336,1145,1714,779,668
306500,Marlborough Sounds East,Nelson Marlborough,Marlborough District,1389,1248,1613,861,774
306600,Upper Wairau ,Nelson Marlborough,Marlborough District,1469,1316,1656,887,795
306700,Waikawa (Marlborough District),Nelson Marlborough,Marlborough District,1217,1124,1397,871,805
306800,Waitohi (Marlborough District),Nelson Marlborough,Marlborough District,2401,2146,2821,851,761
306900,Tuamarina,Nelson Marlborough,Marlborough District,969,874,1123,863,778
307000,Awatere,Nelson Marlborough,Marlborough District,1195,1052,1327,901,793
307100,Renwick,Nelson Marlborough,Marlborough District,1793,1636,2008,893,815
307200,Lower Wairau ,Nelson Marlborough,Marlborough District,masked,1015,1071,>950,948
307300,Woodbourne,Nelson Marlborough,Marlborough District,masked,1757,1961,>950,896
307400,Spring Creek-Grovetown,Nelson Marlborough,Marlborough District,861,778,918,938,847
307500,Springlands,Nelson Marlborough,Marlborough District,2916,2708,3128,932,866
307600,Yelverton,Nelson Marlborough,Marlborough District,2020,1860,2247,899,828
307700,Mayfield,Nelson Marlborough,Marlborough District,masked,1216,1385,>950,878
307800,Whitney West,Nelson Marlborough,Marlborough District,1939,1755,2145,904,818
307900,Blenheim Central,Nelson Marlborough,Marlborough District,masked,1001,1098,>950,912
308000,Riversdale-Islington,Nelson Marlborough,Marlborough District,1652,1466,1883,877,779
308100,Whitney East,Nelson Marlborough,Marlborough District,1832,1657,2021,906,820
308200,Redwoodtown West,Nelson Marlborough,Marlborough District,1956,1753,2281,858,769
308300,Witherlea West,Nelson Marlborough,Marlborough District,2312,2169,2500,925,868
308400,Redwoodtown East,Nelson Marlborough,Marlborough District,2123,1938,2360,900,821
308500,Riverlands,Nelson Marlborough,Marlborough District,masked,masked,435,>950,>950
308600,Witherlea East,Nelson Marlborough,Marlborough District,2167,1987,2345,924,847
308800,Kaikoura Ranges,Canterbury,Kaikoura District,1224,1071,1427,858,751
308900,Kaikoura,Canterbury,Kaikoura District,1707,1546,1993,856,776
309000,Karamea,West Coast,Buller District,505,417,690,732,604
309100,Inlets Buller District,West Coast,Buller District,5 or less,5 or less,masked,667,667
309200,Westport North,West Coast,Buller District,1426,1236,1672,853,739
309300,Westport Rural,West Coast,Buller District,1025,917,1180,869,777
309400,Westport South,West Coast,Buller District,1867,1643,2174,859,756
309500,Buller Coalfields,West Coast,Buller District,622,550,798,779,689
309600,Charleston (Buller District),West Coast,Buller District,386,346,453,852,764
309700,Inangahua,West Coast,Buller District,479,364,660,726,552
309800,Reefton,West Coast,Buller District,685,534,872,786,612
309900,Barrytown,West Coast,Grey District,681,607,871,782,697
310000,Runanga,West Coast,Grey District,824,668,1031,799,648
310100,Cobden,West Coast,Grey District,1121,948,1359,825,698
310200,Blaketown,West Coast,Grey District,630,554,750,840,739
310300,Greymouth Central,West Coast,Grey District,859,772,957,898,807
310400,King Park,West Coast,Grey District,772,694,884,873,785
310500,Marsden,West Coast,Grey District,949,862,1039,913,830
310600,Karoro,West Coast,Grey District,854,790,925,923,854
310700,Rutherglen-Camerons,West Coast,Grey District,1102,1003,1187,928,845
310800,Greymouth Rural,West Coast,Grey District,520,449,643,809,698
310900,Dobson,West Coast,Grey District,619,515,733,844,703
311000,Nelson Creek,West Coast,Grey District,484,413,549,882,752
311100,Lake Brunner,West Coast,Grey District,452,303,593,762,511
311200,Haast,West Coast,Westland District,130,110,144,903,764
311300,Westland Glaciers-Bruce Bay,West Coast,Westland District,507,429,560,905,766
311400,Arahura-Kumara,West Coast,Westland District,971,861,1147,847,751
311500,Hokitika,West Coast,Westland District,2284,2025,2499,914,810
311700,Hokitika Rural,West Coast,Westland District,1164,1017,1331,875,764
311800,Waitaha,West Coast,Westland District,326,277,394,827,703
311900,Whataroa-Harihari,West Coast,Westland District,399,309,489,816,632
312000,Hokitika Valley-Otira,West Coast,Westland District,427,360,483,884,745
312100,Hanmer Range,Canterbury,Hurunui District,189,181,199,950,910
312200,Amuri,Canterbury,Hurunui District,1639,1402,1780,921,788
312300,Hanmer Springs,Canterbury,Hurunui District,754,708,810,931,874
312400,Upper Hurunui,Canterbury,Hurunui District,1111,998,1282,867,778
312500,Parnassus,Canterbury,Hurunui District,1011,924,1180,857,783
312600,Ashley Forest,Canterbury,Hurunui District,498,442,609,818,726
312700,Omihi,Canterbury,Hurunui District,883,768,1066,828,720
312800,Balcairn,Canterbury,Hurunui District,1718,1479,2055,836,720
312900,Amberley,Canterbury,Hurunui District,1757,1589,2027,867,784
313000,Okuku,Canterbury,Waimakariri District,502,425,604,831,704
313100,Ashley Gorge,Canterbury,Waimakariri District,818,693,1032,793,672
313200,Oxford,Canterbury,Waimakariri District,1637,1448,1931,848,750
313300,Starvation Hill-Cust,Canterbury,Waimakariri District,1671,1484,1946,859,763
313400,Loburn,Canterbury,Waimakariri District,1595,1403,1917,832,732
313500,Eyrewell,Canterbury,Waimakariri District,1330,1129,1570,847,719
313600,West Eyreton,Canterbury,Waimakariri District,1094,950,1235,886,769
313700,Ashley-Sefton,Canterbury,Waimakariri District,1604,1366,1880,853,727
313800,Fernside,Canterbury,Waimakariri District,1060,942,1195,887,788
313900,Rangiora North West,Canterbury,Waimakariri District,2147,1989,2314,928,860
314000,Kingsbury,Canterbury,Waimakariri District,2262,2034,2446,925,832
314100,Ashgrove,Canterbury,Waimakariri District,1087,936,1239,877,755
314200,Rangiora North East,Canterbury,Waimakariri District,1293,1093,1523,849,718
314300,Oxford Estate,Canterbury,Waimakariri District,964,874,1068,903,818
314400,Rangiora Central,Canterbury,Waimakariri District,34,32,47,723,681
314500,Rangiora South West,Canterbury,Waimakariri District,1732,1478,1972,878,749
314600,Lilybrook,Canterbury,Waimakariri District,2169,1862,2577,842,723
314700,Waikuku,Canterbury,Waimakariri District,1546,1314,1787,865,735
314800,Mandeville-Ohoka,Canterbury,Waimakariri District,2668,2399,2894,922,829
314900,Rangiora South East,Canterbury,Waimakariri District,1918,1692,2152,891,786
315000,Southbrook,Canterbury,Waimakariri District,545,455,642,849,709
315100,Swannanoa-Eyreton,Canterbury,Waimakariri District,734,647,831,883,779
315200,Tuahiwi,Canterbury,Waimakariri District,708,604,834,849,724
315300,Woodend,Canterbury,Waimakariri District,2254,1915,2577,875,743
315400,Pegasus,Canterbury,Waimakariri District,masked,2482,2908,>950,854
315500,Clarkville,Canterbury,Waimakariri District,1183,1026,1318,898,778
315600,Pegasus Bay,Canterbury,Waimakariri District,777,654,961,809,681
315700,Kaiapoi North West,Canterbury,Waimakariri District,1576,1330,1802,875,738
315800,Silverstream (Waimakariri District),Canterbury,Waimakariri District,890,810,962,925,842
315900,Sovereign Palms,Canterbury,Waimakariri District,2916,2582,3120,935,828
316000,Kaiapoi West,Canterbury,Waimakariri District,901,744,1058,852,703
316100,Kaiapoi Central,Canterbury,Waimakariri District,1635,1395,1846,886,756
316200,Kaiapoi South,Canterbury,Waimakariri District,1523,1317,1626,937,810
316300,Kaiapoi East,Canterbury,Waimakariri District,210,194,242,868,802
316400,McLeans Island,Canterbury,Christchurch City,150,132,182,824,725
316500,Paparua,Canterbury,Christchurch City,374,312,430,870,726
316600,Yaldhurst,Canterbury,Christchurch City,masked,1354,1607,>950,843
316700,Christchurch Airport,Canterbury,Christchurch City,133,123,142,937,866
316800,Clearwater,Canterbury,Christchurch City,masked,621,702,>950,885
316900,Belfast West,Canterbury,Christchurch City,1507,1376,1612,935,854
317000,Harewood,Canterbury,Christchurch City,masked,1111,1239,>950,897
317100,Brooklands-Spencerville,Canterbury,Christchurch City,578,497,656,881,758
317200,Styx,Canterbury,Christchurch City,805,662,937,859,707
317300,Belfast East,Canterbury,Christchurch City,2015,1765,2190,920,806
317400,Northwood,Canterbury,Christchurch City,masked,2908,3224,>950,902
317500,Russley,Canterbury,Christchurch City,882,818,948,930,863
317600,Regents Park,Canterbury,Christchurch City,masked,1382,1543,>950,896
317700,Hawthornden,Canterbury,Christchurch City,masked,1966,2245,>950,876
317800,Bishopdale North,Canterbury,Christchurch City,3416,3048,3604,948,846
317900,Casebrook,Canterbury,Christchurch City,3370,2995,3620,931,827
318000,Bishopdale West,Canterbury,Christchurch City,2158,1926,2324,929,829
318100,Templeton,Canterbury,Christchurch City,1461,1311,1555,940,843
318200,Islington,Canterbury,Christchurch City,750,657,819,916,802
318300,Burnside Park,Canterbury,Christchurch City,2562,2292,2730,938,840
318400,Marshland,Canterbury,Christchurch City,774,682,867,893,787
318500,Avonhead North,Canterbury,Christchurch City,masked,1101,1275,>950,864
318600,Redwood North,Canterbury,Christchurch City,2235,1981,2358,948,840
318700,Broomfield,Canterbury,Christchurch City,2083,1816,2287,911,794
318800,Redwood West,Canterbury,Christchurch City,1626,1399,1835,886,762
318900,Avonhead West,Canterbury,Christchurch City,1533,1431,1646,931,869
319000,Bishopdale South,Canterbury,Christchurch City,masked,1616,1879,>950,860
319100,Islington-Hornby Industrial,Canterbury,Christchurch City,279,243,306,912,794
319200,Burnside,Canterbury,Christchurch City,masked,2539,2973,>950,854
319300,Hei Hei,Canterbury,Christchurch City,2646,2299,2852,928,806
319400,Papanui North,Canterbury,Christchurch City,1529,1346,1713,893,786
319500,Avonhead East,Canterbury,Christchurch City,masked,2026,2330,>950,870
319600,Redwood East,Canterbury,Christchurch City,2583,2307,2811,919,821
319700,Avonhead South,Canterbury,Christchurch City,masked,2330,2703,>950,862
319800,Riccarton Racecourse,Canterbury,Christchurch City,masked,1116,1263,>950,884
319900,Bryndwr North,Canterbury,Christchurch City,2563,2185,2769,926,789
320000,Northlands (Christchurch City),Canterbury,Christchurch City,89,83,107,832,776
320100,Papanui West,Canterbury,Christchurch City,2436,2181,2587,942,843
320200,Ilam North,Canterbury,Christchurch City,masked,2905,3165,>950,918
320300,Hornby West,Canterbury,Christchurch City,1983,1694,2102,943,806
320400,Hornby Central,Canterbury,Christchurch City,134,115,149,899,772
320500,Northcote (Christchurch City),Canterbury,Christchurch City,2046,1776,2203,929,806
320600,Jellie Park,Canterbury,Christchurch City,masked,2382,2715,>950,877
320700,Ilam South,Canterbury,Christchurch City,masked,2320,2660,>950,872
320800,Bryndwr South,Canterbury,Christchurch City,2352,2110,2589,908,815
320900,Papanui East,Canterbury,Christchurch City,masked,1864,2104,>950,886
321000,Sockburn North,Canterbury,Christchurch City,masked,2978,3455,>950,862
321100,Hornby South,Canterbury,Christchurch City,3410,2960,3663,931,808
321200,Ilam University,Canterbury,Christchurch City,masked,2683,2940,>950,913
321300,Prestons,Canterbury,Christchurch City,masked,3129,3496,>950,895
321400,Strowan,Canterbury,Christchurch City,masked,2771,3125,>950,887
321500,Fendalton,Canterbury,Christchurch City,masked,1656,1808,>950,916
321600,Waitikiri,Canterbury,Christchurch City,masked,2001,2319,>950,863
321700,Mairehau North,Canterbury,Christchurch City,2367,2116,2595,912,815
321800,Bush Inn,Canterbury,Christchurch City,masked,2298,2598,>950,885
321900,Awatea North,Canterbury,Christchurch City,masked,1782,2111,>950,844
322000,Upper Riccarton,Canterbury,Christchurch City,1307,1086,1384,944,785
322100,Malvern,Canterbury,Christchurch City,masked,1804,2113,>950,854
322200,Rutland,Canterbury,Christchurch City,2551,2358,2732,934,863
322300,Sockburn South,Canterbury,Christchurch City,311,267,332,937,804
322400,Deans Bush,Canterbury,Christchurch City,masked,2085,2336,>950,893
322500,Wigram North,Canterbury,Christchurch City,masked,879,972,>950,904
322600,Holmwood,Canterbury,Christchurch City,masked,1896,2094,>950,905
322700,Wharenui,Canterbury,Christchurch City,masked,1945,2284,>950,852
322800,Wigram West,Canterbury,Christchurch City,1133,1022,1203,942,850
322900,Awatea South,Canterbury,Christchurch City,masked,1484,1667,>950,890
323000,Merivale,Canterbury,Christchurch City,masked,2484,2815,>950,882
323100,Mairehau South,Canterbury,Christchurch City,2768,2411,3008,920,802
323200,Mona Vale,Canterbury,Christchurch City,masked,1205,1337,>950,901
323300,Riccarton West,Canterbury,Christchurch City,masked,2270,2677,>950,848
323400,Shirley West,Canterbury,Christchurch City,3099,2627,3506,884,749
323500,Middleton,Canterbury,Christchurch City,masked,masked,174,>950,>950
323600,Wigram South,Canterbury,Christchurch City,1018,919,1078,944,853
323700,Queenspark,Canterbury,Christchurch City,2669,2333,2900,920,804
323800,St Albans North,Canterbury,Christchurch City,1772,1574,1887,939,834
323900,St Albans West,Canterbury,Christchurch City,masked,1888,2197,>950,859
324000,Travis Wetlands,Canterbury,Christchurch City,1938,1659,2055,943,807
324100,Wigram East,Canterbury,Christchurch City,masked,642,724,>950,887
324200,Riccarton Central,Canterbury,Christchurch City,masked,65,69,>950,942
324300,Oaklands West,Canterbury,Christchurch City,masked,2171,2441,>950,889
324400,Riccarton South,Canterbury,Christchurch City,masked,2504,2770,>950,904
324500,Halswell West,Canterbury,Christchurch City,masked,2943,3407,>950,864
324600,Shirley East,Canterbury,Christchurch City,2183,1940,2379,918,815
324700,Broken Run,Canterbury,Christchurch City,masked,454,498,>950,912
324800,St Albans East,Canterbury,Christchurch City,2520,2239,2687,938,833
324900,Hagley Park,Canterbury,Christchurch City,masked,70,85,>950,824
325000,Hillmorton,Canterbury,Christchurch City,masked,2015,2359,>950,854
325100,Parklands,Canterbury,Christchurch City,3079,2655,3375,912,787
325200,Riccarton East,Canterbury,Christchurch City,masked,777,913,>950,851
325300,Edgeware,Canterbury,Christchurch City,masked,2921,3513,>950,831
325400,Aidanfield,Canterbury,Christchurch City,3192,2950,3369,947,876
325500,Tower Junction,Canterbury,Christchurch City,158,159,173,913,919
325600,Burwood,Canterbury,Christchurch City,2634,2248,2870,918,783
325700,Christchurch Central-West,Canterbury,Christchurch City,1040,922,1124,925,820
325800,Christchurch Central-North,Canterbury,Christchurch City,2276,2009,2426,938,828
325900,Richmond North (Christchurch City),Canterbury,Christchurch City,1800,1523,1965,916,775
326000,Waimairi Beach,Canterbury,Christchurch City,masked,990,1162,>950,852
326100,Addington West,Canterbury,Christchurch City,masked,1693,2040,>950,830
326200,Otakaro-Avon River Corridor,Canterbury,Christchurch City,masked,81,86,>950,942
326300,Oaklands East,Canterbury,Christchurch City,2609,2259,2789,935,810
326400,Addington North,Canterbury,Christchurch City,8,6,11,727,545
326500,Dallington,Canterbury,Christchurch City,1733,1482,1943,892,763
326600,Christchurch Central,Canterbury,Christchurch City,93,80,116,802,690
326700,Hoon Hay West,Canterbury,Christchurch City,2327,1954,2603,894,751
326800,Richmond South (Christchurch City),Canterbury,Christchurch City,1695,1422,1824,929,780
326900,Spreydon West,Canterbury,Christchurch City,2387,2085,2593,921,804
327000,Christchurch Central-East,Canterbury,Christchurch City,masked,1781,2059,>950,865
327100,Christchurch Central-South,Canterbury,Christchurch City,618,548,658,939,833
327200,North Beach,Canterbury,Christchurch City,2987,2487,3423,873,727
327300,Halswell North,Canterbury,Christchurch City,masked,1734,1959,>950,885
327400,Addington East,Canterbury,Christchurch City,2307,1949,2463,937,791
327500,Avondale (Christchurch City),Canterbury,Christchurch City,1807,1542,2030,890,760
327600,Spreydon North,Canterbury,Christchurch City,2930,2548,3149,930,809
327700,Hoon Hay East,Canterbury,Christchurch City,2460,2167,2612,942,830
327800,Avonside,Canterbury,Christchurch City,1159,950,1401,827,678
327900,Linwood West,Canterbury,Christchurch City,3893,3327,4236,919,785
328000,Halswell South,Canterbury,Christchurch City,2286,2074,2413,947,860
328100,Sydenham Central,Canterbury,Christchurch City,masked,185,218,>950,849
328200,Spreydon South,Canterbury,Christchurch City,1847,1614,2005,921,805
328300,Rawhiti ,Canterbury,Christchurch City,2077,1719,2453,847,701
328400,Wainoni,Canterbury,Christchurch City,2032,1639,2372,857,691
328500,Linwood North,Canterbury,Christchurch City,2043,1677,2300,888,729
328600,Aranui,Canterbury,Christchurch City,2758,2090,3465,796,603
328700,Sydenham West,Canterbury,Christchurch City,1063,928,1194,890,777
328800,Lancaster Park,Canterbury,Christchurch City,215,172,227,947,758
328900,Phillipstown,Canterbury,Christchurch City,3007,2406,3277,918,734
329000,Kennedys Bush,Canterbury,Christchurch City,1019,925,1116,913,829
329100,Somerfield East,Canterbury,Christchurch City,2935,2623,3110,944,843
329200,Somerfield West,Canterbury,Christchurch City,2481,2254,2640,940,854
329300,Linwood East,Canterbury,Christchurch City,1538,1280,1742,883,735
329400,Sydenham North,Canterbury,Christchurch City,1569,1304,1675,937,779
329500,Hoon Hay South,Canterbury,Christchurch City,1726,1542,1830,943,843
329600,Charleston (Christchurch City),Canterbury,Christchurch City,1126,921,1252,899,736
329700,Sydenham South,Canterbury,Christchurch City,2176,1921,2301,946,835
329800,Bexley,Canterbury,Christchurch City,1844,1485,2136,863,695
329900,Waltham,Canterbury,Christchurch City,1483,1254,1675,885,749
330000,Westmorland,Canterbury,Christchurch City,masked,1920,2143,>950,896
330100,Woolston North,Canterbury,Christchurch City,2464,1993,2784,885,716
330200,New Brighton,Canterbury,Christchurch City,2380,1990,2753,865,723
330300,Cashmere West,Canterbury,Christchurch City,masked,2497,2775,>950,900
330400,Bromley South,Canterbury,Christchurch City,2154,1807,2423,889,746
330500,Ensors,Canterbury,Christchurch City,1713,1413,1966,871,719
330600,Beckenham,Canterbury,Christchurch City,masked,1791,2001,>950,895
330700,Bromley North,Canterbury,Christchurch City,45,38,53,849,717
330800,St Martins,Canterbury,Christchurch City,2128,1883,2334,912,807
330900,Opawa,Canterbury,Christchurch City,1149,1030,1252,918,823
331000,Woolston West,Canterbury,Christchurch City,838,691,988,848,699
331100,Woolston East,Canterbury,Christchurch City,2476,2106,2750,900,766
331200,Huntsbury,Canterbury,Christchurch City,masked,1961,2228,>950,880
331300,Cashmere East,Canterbury,Christchurch City,masked,2680,3047,>950,880
331400,Hillsborough (Christchurch City),Canterbury,Christchurch City,1955,1757,2129,918,825
331500,Woolston South,Canterbury,Christchurch City,386,343,443,871,774
331600,Port Hills,Canterbury,Christchurch City,69,61,78,885,782
331700,South New Brighton,Canterbury,Christchurch City,2426,2078,2759,879,753
331800,Brookhaven-Ferrymead,Canterbury,Christchurch City,862,759,938,919,809
331900,Heathcote Valley,Canterbury,Christchurch City,1954,1734,2090,935,830
332000,Mount Pleasant,Canterbury,Christchurch City,3215,2953,3481,924,848
332100,Redcliffs,Canterbury,Christchurch City,1832,1705,1949,940,875
332200,Governors Bay,Canterbury,Christchurch City,719,656,779,923,842
332400,Clifton Hill,Canterbury,Christchurch City,1498,1370,1632,918,839
332500,Lyttelton,Canterbury,Christchurch City,2546,2294,2727,934,841
332700,Sumner,Canterbury,Christchurch City,2974,2713,3195,931,849
332800,Teddington,Canterbury,Christchurch City,163,151,196,832,770
332900,Diamond Harbour,Canterbury,Christchurch City,1192,1088,1297,919,839
333100,Banks Peninsula South,Canterbury,Christchurch City,941,808,1063,885,760
333200,Eastern Bays-Banks Peninsula,Canterbury,Christchurch City,466,433,500,932,866
333300,Akaroa Harbour,Canterbury,Christchurch City,584,546,654,893,835
333500,Akaroa,Canterbury,Christchurch City,538,505,601,895,840
333600,Craigieburn,Canterbury,Selwyn District,100,82,112,893,732
333700,Torlesse,Canterbury,Selwyn District,866,719,981,883,733
333800,Glenroy-Hororata,Canterbury,Selwyn District,805,675,885,910,763
333900,Glentunnel,Canterbury,Selwyn District,923,790,1031,895,766
334000,Darfield,Canterbury,Selwyn District,2214,1967,2417,916,814
334100,Kirwee,Canterbury,Selwyn District,996,880,1083,920,813
334200,Bankside,Canterbury,Selwyn District,masked,1004,1262,>950,796
334300,Charing Cross,Canterbury,Selwyn District,681,594,744,915,798
334400,Halkett,Canterbury,Selwyn District,1382,1261,1486,930,849
334500,Newtons Road,Canterbury,Selwyn District,2563,2284,2813,911,812
334600,West Melton,Canterbury,Selwyn District,masked,1760,1914,>950,920
334700,Burnham Camp,Canterbury,Selwyn District,masked,masked,481,>950,>950
334800,Rolleston Izone,Canterbury,Selwyn District,31,24,38,816,632
334900,Rolleston North West,Canterbury,Selwyn District,2949,2602,3103,950,839
335000,Springston,Canterbury,Selwyn District,1757,1549,1904,923,814
335100,Rolleston Central,Canterbury,Selwyn District,2577,2267,2761,933,821
335200,Rolleston North East,Canterbury,Selwyn District,masked,3255,3863,>950,843
335300,Rolleston South West,Canterbury,Selwyn District,masked,2490,2944,>950,846
335400,Southbridge,Canterbury,Selwyn District,1801,1529,1997,902,766
