sa2_code,sa2_name,dhb,ethnicity_priority,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
170900,Te Ākau,Waikato,Pacific Peoples,masked,masked,masked,750,500
170900,Te Ākau,Waikato,Pacific Peoples,masked,masked,masked,889,889
170900,Te Ākau,Waikato,Pacific Peoples,masked,masked,masked,750,500
170900,Te Ākau,Waikato,Pacific Peoples,masked,masked,masked,889,889
171100,Te Kauwhata,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
171200,Huntly Rural,Waikato,Pacific Peoples,masked,masked,masked,885,885
171300,Waerenga,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
171400,Huntly West,Waikato,Pacific Peoples,111,105,117,949,897
171500,Huntly East,Waikato,Pacific Peoples,278,272,293,949,928
171600,Raglan,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
171700,Whitikahu,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
171800,Te Uku,Waikato,Pacific Peoples,masked,masked,masked,947,947
171900,Taupiri-Lake Kainui,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
172000,Ngāruawāhia North,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
172100,Ngāruawāhia Central,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
172200,Ngāruawāhia South,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
172300,Kainui-Gordonton,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
172400,Te Kowhai,Waikato,Pacific Peoples,masked,masked,masked,938,938
172500,Whatawhata West,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
172600,Horotiu,Waikato,Pacific Peoples,masked,masked,masked,929,929
172700,Horsham Downs,Waikato,Pacific Peoples,masked,masked,masked,750,750
172800,Whatawhata East,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
172900,Rotokauri,Waikato,Pacific Peoples,masked,masked,masked,667,667
173000,Hamilton Park,Waikato,Pacific Peoples,masked,masked,masked,900,900
173100,Eureka-Tauwhare,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
173200,Tamahere North,Waikato,Pacific Peoples,masked,masked,masked,935,903
173300,Pukemoremore,Waikato,Pacific Peoples,masked,masked,masked,864,864
173400,Tamahere South,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
173500,Tahuna-Mangateparu,Waikato,Pacific Peoples,masked,masked,masked,909,818
173600,Mangaiti,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
173700,Tatuanui,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
173800,Tahuroa,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
173900,Morrinsville East,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
174000,Morrinsville West,Waikato,Pacific Peoples,masked,masked,masked,>950,929
174100,Te Aroha East,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
174200,Te Aroha West,Waikato,Pacific Peoples,masked,masked,masked,821,821
174300,Waihou-Manawaru,Waikato,Pacific Peoples,masked,masked,masked,857,810
174400,Waitoa-Ngarua,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
174500,Richmond Downs-Wardville,Waikato,Pacific Peoples,masked,masked,masked,400,200
174600,Waharoa-Peria,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
174700,Okauia,Waikato,Pacific Peoples,masked,masked,masked,875,750
174800,Hinuera,Waikato,Pacific Peoples,masked,masked,masked,600,600
174900,Matamata North,Waikato,Pacific Peoples,masked,masked,masked,880,840
175000,Matamata South,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
175100,Te Poi,Waikato,Pacific Peoples,masked,masked,masked,833,833
175200,Te Rapa North,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
175300,Flagstaff North,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
175400,Rotokauri-Waiwhakareke,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
175500,Flagstaff South,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
175600,Rototuna North,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
175700,Pukete West,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
175800,Flagstaff East,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
175900,Rototuna Central,Waikato,Pacific Peoples,100,99,108,926,917
176000,Pukete East,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
176100,Te Manatu,Waikato,Pacific Peoples,67,65,81,827,802
176200,Rototuna South,Waikato,Pacific Peoples,masked,masked,masked,>950,937
176300,Te Rapa South,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
176400,Saint Andrews West,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
176500,Saint Andrews East,Waikato,Pacific Peoples,masked,masked,masked,894,894
176600,Queenwood (Hamilton City),Waikato,Pacific Peoples,37,35,50,740,700
176700,St James,Waikato,Pacific Peoples,masked,masked,masked,861,861
176800,Crawshaw,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
176900,Huntington,Waikato,Pacific Peoples,masked,masked,masked,882,853
177000,Western Heights (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,>950,>950
177100,Nawton West,Waikato,Pacific Peoples,172,172,182,945,945
177200,Nawton East,Waikato,Pacific Peoples,212,203,233,910,871
177300,Chartwell,Waikato,Pacific Peoples,masked,masked,masked,>950,940
177400,Forest Lake (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,>950,>950
177500,Chedworth,Waikato,Pacific Peoples,masked,masked,masked,>950,907
177600,Beerescourt,Waikato,Pacific Peoples,masked,masked,masked,>950,937
177700,Miropiko,Waikato,Pacific Peoples,69,69,75,920,920
177800,Porritt,Waikato,Pacific Peoples,145,141,155,935,910
177900,Dinsdale North,Waikato,Pacific Peoples,159,157,169,941,929
178000,Maeroa,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
178100,Dinsdale South,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
178200,Fairfield (Hamilton City),Waikato,Pacific Peoples,295,284,311,949,913
178300,Whitiora,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
178400,Enderley North,Waikato,Pacific Peoples,205,199,224,915,888
178500,Fairview Downs,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
178600,Temple View,Waikato,Pacific Peoples,87,87,100,870,870
178700,Swarbrick,Waikato,Pacific Peoples,111,110,121,917,909
178800,Kahikatea,Waikato,Pacific Peoples,masked,masked,masked,>950,909
178900,Frankton Junction,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
179000,Kirikiriroa,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
179100,Enderley South,Waikato,Pacific Peoples,193,184,204,946,902
179200,Ruakura,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
179300,Claudelands,Waikato,Pacific Peoples,80,78,97,825,804
179400,Hamilton Central,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
179500,Hamilton Lake,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
179600,Peachgrove,Waikato,Pacific Peoples,135,131,146,925,897
179700,Hamilton East Village,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
179800,Hamilton West,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
179900,Greensboro,Waikato,Pacific Peoples,258,255,278,928,917
180000,Hamilton East Cook,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
180100,Melville North,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
180200,Hamilton East,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
180300,Melville South,Waikato,Pacific Peoples,masked,masked,masked,>950,937
180400,Deanwell,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
180500,Bader,Waikato,Pacific Peoples,186,181,199,935,910
180600,Hillcrest West (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,>950,>950
180700,Hillcrest East (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,>950,938
180800,Silverdale (Hamilton City),Waikato,Pacific Peoples,masked,masked,masked,>950,929
180900,Glenview,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
181000,Resthill,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
181100,Fitzroy,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
181200,Riverlea,Waikato,Pacific Peoples,masked,masked,masked,875,875
181300,Peacockes,Waikato,Pacific Peoples,masked,masked,masked,>950,800
181400,Te Pahu,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
181500,Ngahinapouri,Waikato,Pacific Peoples,masked,masked,masked,714,714
181600,Lake Cameron,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
181700,Lake Ngaroto,Waikato,Pacific Peoples,masked,masked,masked,889,889
181800,Kaipaki,Waikato,Pacific Peoples,masked,masked,masked,867,867
181900,Pirongia,Waikato,Pacific Peoples,masked,masked,masked,800,800
182000,Hautapu Rural,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
182100,Pokuru,Waikato,Pacific Peoples,masked,masked,masked,800,800
182200,Te Rahu,Waikato,Pacific Peoples,masked,masked,masked,857,714
182300,Fencourt,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
182400,Hautapu,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
182500,Karapiro,Waikato,Pacific Peoples,masked,masked,masked,882,882
182600,Cambridge North,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
182700,Cambridge West,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
182800,Cambridge East,Waikato,Pacific Peoples,masked,masked,masked,762,762
182900,Cambridge Park-River Garden,Waikato,Pacific Peoples,masked,masked,masked,875,875
183000,Oaklands-St Kilda,Waikato,Pacific Peoples,masked,masked,masked,714,714
183100,Pukerimu,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
183200,Cambridge Central,Waikato,Pacific Peoples,masked,masked,masked,800,800
183300,Te Awamutu North,Waikato,Pacific Peoples,masked,masked,masked,786,786
183400,Te Awamutu West,Waikato,Pacific Peoples,masked,masked,masked,720,720
183500,Leamington West,Waikato,Pacific Peoples,masked,masked,masked,750,750
183600,Goodfellow Park,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
183700,Leamington South,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
183800,Leamington Central,Waikato,Pacific Peoples,masked,masked,masked,935,871
183900,Leamington East,Waikato,Pacific Peoples,masked,masked,masked,800,800
184000,Te Awamutu Stadium,Waikato,Pacific Peoples,masked,masked,masked,944,944
184100,Te Awamutu Central,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
184200,Pekerau,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
184300,Fraser Street,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
184400,Sherwin Park,Waikato,Pacific Peoples,masked,masked,masked,917,889
184500,St Leger,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
184600,Rotoorangi,Waikato,Pacific Peoples,masked,masked,masked,833,833
184700,Tokanui,Waikato,Pacific Peoples,masked,masked,masked,875,875
184800,Kihikihi Central,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
184900,Maungatautari,Waikato,Pacific Peoples,masked,masked,masked,800,800
185000,Rotongata,Waikato,Pacific Peoples,masked,masked,masked,875,875
185200,Pirongia Forest,Waikato,Pacific Peoples,masked,masked,masked,>950,750
185300,Honikiwi,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
185400,Te Kawa,Waikato,Pacific Peoples,masked,masked,masked,923,923
185500,Otorohanga,Waikato,Pacific Peoples,masked,masked,masked,930,912
185600,Maihiihi,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
185700,Puniu,Waikato,Pacific Peoples,masked,masked,masked,900,800
185800,Tīrau,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
185900,Putāruru Rural,Waikato,Pacific Peoples,masked,masked,masked,667,667
186000,Putāruru,Waikato,Pacific Peoples,masked,masked,masked,911,839
186100,Kinleith,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
186200,Paraonui,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
186300,Parkdale,Waikato,Pacific Peoples,41,39,53,774,736
186400,Matarawa,Waikato,Pacific Peoples,207,205,218,>950,940
186500,Stanley Park,Waikato,Pacific Peoples,233,226,251,928,900
186600,Strathmore (South Waikato District),Waikato,Pacific Peoples,317,308,343,924,898
186700,Tokoroa Central,Waikato,Pacific Peoples,111,107,120,925,892
186800,Moananui,Waikato,Pacific Peoples,315,303,346,910,876
187000,Herangi,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
187100,Hangatiki,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
187200,Aria,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
187300,Te Kuiti West,Waikato,Pacific Peoples,63,59,75,840,787
187400,Te Kuiti East,Waikato,Pacific Peoples,67,63,74,905,851
187500,Waipa Valley,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
187600,Tiroa,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
187700,Marotiri,Lakes,Pacific Peoples,masked,masked,masked,>950,935
187800,Ohakuri,Lakes,Pacific Peoples,masked,masked,masked,864,818
187900,Lake Taupo Bays,Lakes,Pacific Peoples,masked,masked,masked,>950,917
188000,Mapara,Lakes,Pacific Peoples,masked,masked,masked,667,667
188200,Wairakei-Broadlands,Lakes,Pacific Peoples,masked,masked,masked,923,923
188300,Acacia Bay,Lakes,Pacific Peoples,masked,masked,masked,833,833
188400,Brentwood (Taupo District),Lakes,Pacific Peoples,masked,masked,masked,>950,>950
188500,Nukuhau-Rangatira Park,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
188600,Taupō Central West,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
188700,Tauhara,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
188800,Taupō Central East,Lakes,Pacific Peoples,masked,masked,masked,>950,940
188900,Mountview,Lakes,Pacific Peoples,50,48,56,893,857
189000,Bird Area,Lakes,Pacific Peoples,masked,masked,masked,946,946
189100,Hilltop (Taupo District),Lakes,Pacific Peoples,masked,masked,masked,>950,>950
189200,Waipahihi,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
189300,Richmond Heights,Lakes,Pacific Peoples,41,41,47,872,872
189400,Wharewaka,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
189500,Kaimanawa,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
189600,Waitahanui,Lakes,Pacific Peoples,masked,masked,masked,875,875
189700,Tūrangi,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
189800,Rangataiki,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
189900,Taharua,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
190000,Te More,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
190100,Waiau,Bay of Plenty,Pacific Peoples,masked,masked,masked,833,667
190200,Waihi Beach-Bowentown,Bay of Plenty,Pacific Peoples,masked,masked,masked,750,750
190300,Tahawai,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
190400,Athenree,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
190500,Aongatete,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
190600,Katikati,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
190700,Inlet Tauranga Harbour North,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
190800,Matakana Island,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
190900,Pahoia,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
191000,Omokoroa,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,909
191100,Omokoroa Rural,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
191200,Te Puna,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
191300,Minden,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
191400,Kaimai,Bay of Plenty,Pacific Peoples,masked,masked,masked,800,700
191500,Kopurererua,Bay of Plenty,Pacific Peoples,masked,masked,masked,600,600
191600,Kaitemako (Western Bay of Plenty District),Bay of Plenty,Pacific Peoples,masked,masked,masked,889,889
191700,Waiorohi,Bay of Plenty,Pacific Peoples,masked,masked,masked,750,750
191800,Otawa,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
191900,Te Puke West,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
192000,Rangiuru,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
192100,Te Puke East,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
192300,Maketu,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
192400,Pukehina Beach,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
192500,Pongakawa,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
192600,Matua North,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,885
192800,Mount Maunganui North,Bay of Plenty,Pacific Peoples,masked,masked,masked,917,861
192900,Matua South,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
193000,Bethlehem North,Bay of Plenty,Pacific Peoples,masked,masked,masked,654,615
193100,Bellevue,Bay of Plenty,Pacific Peoples,masked,masked,masked,946,929
193200,Otūmoetai North,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
193300,Otūmoetai South,Bay of Plenty,Pacific Peoples,masked,masked,masked,714,714
193400,Brookfield West,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
193500,Bethlehem Central,Bay of Plenty,Pacific Peoples,masked,masked,masked,821,786
193600,Brookfield East,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,922
193700,Mount Maunganui South,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
193800,Tauranga Central,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
193900,Mount Maunganui Central,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
194000,Judea,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
194100,Te Reti,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
194200,Bethlehem South,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,800
194300,Omanu Beach,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,926
194400,Tauranga Hospital,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
194500,Tauriko,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
194600,Gate Pa,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,930
194700,Greerton South,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
194800,Tauranga South,Bay of Plenty,Pacific Peoples,87,83,101,861,822
194900,Arataki North,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
195000,Matapihi,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
195100,Pyes Pa West,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
195200,Greerton North,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
195300,Yatton Park,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,922
195400,Pyes Pa North,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
195500,Arataki South,Bay of Plenty,Pacific Peoples,masked,masked,masked,940,940
195600,Pyes Pa South,Bay of Plenty,Pacific Peoples,masked,masked,masked,818,818
195700,Poike,Bay of Plenty,Pacific Peoples,masked,masked,masked,750,750
195800,Te Maunga North,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,935
195900,Maungatapu,Bay of Plenty,Pacific Peoples,43,42,49,878,857
196000,Hairini,Bay of Plenty,Pacific Peoples,masked,masked,masked,925,925
196100,Pyes Pa East,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
196200,Te Maunga South,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
196300,Kaitemako (Tauranga City),Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
196400,Ohauiti,Bay of Plenty,Pacific Peoples,masked,masked,masked,762,762
196500,Baypark-Kairua,Bay of Plenty,Pacific Peoples,masked,masked,masked,650,600
196600,Welcome Bay West,Bay of Plenty,Pacific Peoples,41,40,50,820,800
196700,Welcome Bay East,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
196800,Pacific View,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
196900,Welcome Bay South,Bay of Plenty,Pacific Peoples,masked,masked,masked,935,919
197000,Palm Beach North,Bay of Plenty,Pacific Peoples,masked,masked,masked,933,833
197100,Palm Beach South-Gravatt,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
197200,Papamoa Beach North,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
197300,Doncaster,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
197400,Papamoa Beach South,Bay of Plenty,Pacific Peoples,40,38,48,833,792
197500,Motiti,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
197600,Wairakei,Bay of Plenty,Pacific Peoples,145,138,154,942,896
197700,Tui Ridge,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
197800,Arahiwi,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
197900,Ngongotahā Valley,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
198000,Hamurana,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
198100,Ngongotahā East,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
198200,Ngongotahā West,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
198400,Ngongotahā South,Lakes,Pacific Peoples,masked,masked,masked,864,864
198500,Selwyn Heights,Lakes,Pacific Peoples,masked,masked,masked,940,920
198600,Pleasant Heights,Lakes,Pacific Peoples,77,74,86,895,860
198700,Rotoiti-Rotoehu,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
198800,Kawaha,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
198900,Fairy Springs,Lakes,Pacific Peoples,61,58,68,897,853
199000,Western Heights (Rotorua District),Lakes,Pacific Peoples,masked,masked,masked,>950,>950
199100,Pukehangi North,Lakes,Pacific Peoples,masked,masked,masked,>950,920
199200,Pukehangi South,Lakes,Pacific Peoples,masked,masked,masked,936,915
199300,Mangakakahi Central,Lakes,Pacific Peoples,masked,masked,masked,masked,masked
199400,Koutu,Lakes,Pacific Peoples,52,50,63,825,794
199500,Mangakakahi West,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
199600,Sunnybrook,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
199700,Fordlands,Lakes,Pacific Peoples,masked,masked,masked,>950,949
199800,Kuirau,Lakes,Pacific Peoples,masked,masked,masked,818,818
199900,Utuhina,Lakes,Pacific Peoples,62,61,76,816,803
200000,Pomare,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
200100,Rotorua Central,Lakes,Pacific Peoples,masked,masked,masked,857,857
200200,Hillcrest (Rotorua District),Lakes,Pacific Peoples,masked,masked,masked,>950,>950
200300,Victoria,Lakes,Pacific Peoples,68,64,81,840,790
200400,Waiohewa,Lakes,Pacific Peoples,masked,masked,masked,909,909
200500,Glenholme North,Lakes,Pacific Peoples,94,93,100,940,930
200600,Springfield South,Lakes,Pacific Peoples,masked,masked,masked,857,857
200700,Springfield North,Lakes,Pacific Peoples,masked,masked,masked,929,929
200800,Glenholme South,Lakes,Pacific Peoples,masked,masked,masked,909,886
200900,Ōwhata West,Lakes,Pacific Peoples,masked,masked,masked,>950,938
201000,Holdens Bay-Rotokawa,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
201100,Ngapuna,Lakes,Pacific Peoples,masked,masked,masked,667,667
201200,Fenton Park,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
201300,Tihiotonga-Whakarewarewa,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
201400,Ōwhata East,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
201500,Lynmore,Lakes,Pacific Peoples,masked,masked,masked,789,763
201600,Ngakuru,Lakes,Pacific Peoples,masked,masked,masked,>950,>950
201700,Kaingaroa-Whakarewarewa,Lakes,Pacific Peoples,masked,masked,masked,727,727
201800,Golden Springs,Lakes,Pacific Peoples,masked,masked,masked,833,833
201900,Manawahe,Bay of Plenty,Pacific Peoples,masked,masked,masked,923,923
202000,Matatā-Otakiri,Bay of Plenty,Pacific Peoples,masked,masked,masked,909,818
202100,Onepu Spring,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
202200,Edgecumbe,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
202300,Thornton-Awakeri,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
202400,Te Teko Lakes,Bay of Plenty,Pacific Peoples,masked,masked,masked,778,778
202500,Coastlands,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,944
202600,Whakatāne West,Bay of Plenty,Pacific Peoples,masked,masked,masked,923,923
202700,Whakatāne Central,Bay of Plenty,Pacific Peoples,47,47,53,887,887
202800,Trident,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
202900,Allandale,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,939
203000,Mokorua Bush,Bay of Plenty,Pacific Peoples,masked,masked,masked,938,938
203100,Wainui,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,875
203200,Ōhope,Bay of Plenty,Pacific Peoples,masked,masked,masked,889,889
203400,Galatea,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
203500,Waingarara-Waimana,Bay of Plenty,Pacific Peoples,masked,masked,masked,889,815
203600,Murupara,Bay of Plenty,Pacific Peoples,masked,masked,masked,632,632
203700,Monika Reserve,Bay of Plenty,Pacific Peoples,masked,masked,masked,912,882
203800,Kawerau Industrial,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
203900,Tarawera Park,Bay of Plenty,Pacific Peoples,masked,masked,masked,931,845
204100,Waiotahi,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
204200,Cape Runaway,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
204300,Woodlands,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
204400,Ōpōtiki,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
204500,Otara-Tirohanga,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
204600,Oponae,Bay of Plenty,Pacific Peoples,masked,masked,masked,>950,>950
204700,East Cape,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
204800,Waipaoa,Tairawhiti,Pacific Peoples,masked,masked,masked,778,778
204900,Ruatoria-Raukumara,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
205000,Tokomaru,Tairawhiti,Pacific Peoples,masked,masked,masked,778,778
205100,Hangaroa,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
205200,Wharekaka,Tairawhiti,Pacific Peoples,masked,masked,masked,850,850
205300,Te Arai,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
205400,Hexton,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
205500,Lytton,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
205600,Makaraka-Awapuni,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
205700,Riverdale,Tairawhiti,Pacific Peoples,masked,masked,masked,867,800
205800,Te Hapara North,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
205900,Mangapapa North,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
206000,Elgin,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
206100,Te Hapara South,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
206200,Mangapapa East,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,>950
206300,Mangapapa South,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,932
