SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
196000,Hairini,Bay of Plenty,Maori,651,556,494,854,759
196000,Hairini,Bay of Plenty,Pacific Peoples,40,38,37,950,925
196100,Pyes Pa East,Bay of Plenty,Maori,142,111,96,782,676
196200,Te Maunga South,Bay of Plenty,Maori,411,373,344,908,837
196200,Te Maunga South,Bay of Plenty,Pacific Peoples,52,Masked,Masked,>950,>950
196300,Kaitemako (Tauranga City),Bay of Plenty,Maori,251,212,189,845,753
196400,Ohauiti,Bay of Plenty,Maori,244,210,198,861,811
196500,Baypark-Kairua,Bay of Plenty,Maori,295,234,212,793,719
196600,Welcome Bay West,Bay of Plenty,Maori,514,398,351,774,683
196600,Welcome Bay West,Bay of Plenty,Pacific Peoples,49,40,37,816,755
196700,Welcome Bay East,Bay of Plenty,Maori,492,400,359,813,730
196700,Welcome Bay East,Bay of Plenty,Pacific Peoples,47,Masked,Masked,>950,>950
196800,Pacific View,Bay of Plenty,Maori,255,229,214,898,839
196900,Welcome Bay South,Bay of Plenty,Maori,407,346,309,850,759
196900,Welcome Bay South,Bay of Plenty,Pacific Peoples,64,Masked,53,>950,828
197000,Palm Beach North,Bay of Plenty,Maori,582,499,441,857,758
197000,Palm Beach North,Bay of Plenty,Pacific Peoples,60,48,40,800,667
197100,Palm Beach South-Gravatt,Bay of Plenty,Maori,315,276,261,876,829
197200,Papamoa Beach North,Bay of Plenty,Maori,430,347,314,807,730
197200,Papamoa Beach North,Bay of Plenty,Pacific Peoples,45,42,38,933,844
197300,Doncaster,Bay of Plenty,Maori,411,360,316,876,769
197300,Doncaster,Bay of Plenty,Pacific Peoples,40,Masked,38,>950,950
197400,Papamoa Beach South,Bay of Plenty,Maori,342,281,255,822,746
197400,Papamoa Beach South,Bay of Plenty,Pacific Peoples,47,38,34,809,723
197500,Motiti,Bay of Plenty,Maori,348,308,291,885,836
197600,Wairakei ,Bay of Plenty,Maori,747,668,596,894,798
197600,Wairakei ,Bay of Plenty,Pacific Peoples,147,134,118,912,803
197700,Tui Ridge,Lakes,Maori,195,183,171,938,877
197900,Ngongotaha Valley,Lakes,Maori,336,293,272,872,810
198000,Hamurana,Lakes,Maori,135,125,115,926,852
198100,Ngongotaha East,Lakes,Maori,747,642,580,859,776
198200,Ngongotaha West,Lakes,Maori,383,315,285,822,744
198400,Ngongotaha South,Lakes,Maori,430,367,345,853,802
198500,Selwyn Heights,Lakes,Maori,486,409,376,842,774
198500,Selwyn Heights,Lakes,Pacific Peoples,50,46,43,920,860
198600,Pleasant Heights,Lakes,Maori,948,808,700,852,738
198600,Pleasant Heights,Lakes,Pacific Peoples,88,75,67,852,761
198700,Rotoiti-Rotoehu,Lakes,Maori,873,724,648,829,742
198800,Kawaha,Lakes,Maori,469,411,380,876,810
198800,Kawaha,Lakes,Pacific Peoples,53,Masked,49,>950,925
198900,Fairy Springs,Lakes,Maori,647,569,523,879,808
198900,Fairy Springs,Lakes,Pacific Peoples,67,57,52,851,776
199000,Western Heights (Rotorua District),Lakes,Maori,"1,150",913,785,794,683
199000,Western Heights (Rotorua District),Lakes,Pacific Peoples,89,84,69,944,775
199100,Pukehangi North,Lakes,Maori,"1,163",938,824,807,709
199100,Pukehangi North,Lakes,Pacific Peoples,77,71,68,922,883
199200,Pukehangi South,Lakes,Maori,478,426,398,891,833
199200,Pukehangi South,Lakes,Pacific Peoples,47,41,41,872,872
199400,Koutu,Lakes,Maori,"1,163",995,898,856,772
199400,Koutu,Lakes,Pacific Peoples,64,51,47,797,734
199500,Mangakakahi West,Lakes,Maori,792,692,617,874,779
199500,Mangakakahi West,Lakes,Pacific Peoples,82,Masked,73,>950,890
199600,Sunnybrook,Lakes,Maori,456,408,384,895,842
199700,Fordlands,Lakes,Maori,"1,258","1,060",887,843,705
199700,Fordlands,Lakes,Pacific Peoples,153,Masked,131,>950,856
199800,Kuirau,Lakes,Maori,500,425,373,850,746
199900,Utuhina,Lakes,Maori,413,388,363,939,879
199900,Utuhina,Lakes,Pacific Peoples,76,61,60,803,789
2e+05,Pomare,Lakes,Maori,312,288,254,923,814
2e+05,Pomare,Lakes,Pacific Peoples,40,Masked,Masked,>950,>950
200100,Rotorua Central,Lakes,Maori,173,133,108,769,624
200200,Hillcrest (Rotorua District),Lakes,Maori,533,457,411,857,771
200200,Hillcrest (Rotorua District),Lakes,Pacific Peoples,40,Masked,38,>950,950
200300,Victoria,Lakes,Maori,588,493,441,838,750
200300,Victoria,Lakes,Pacific Peoples,79,66,58,835,734
200400,Waiohewa,Lakes,Maori,255,232,216,910,847
200500,Glenholme North,Lakes,Maori,890,712,626,800,703
200500,Glenholme North,Lakes,Pacific Peoples,100,90,88,900,880
200600,Springfield South,Lakes,Maori,288,258,246,896,854
200700,Springfield North,Lakes,Maori,277,257,247,928,892
200800,Glenholme South,Lakes,Maori,348,319,287,917,825
200800,Glenholme South,Lakes,Pacific Peoples,44,Masked,40,>950,909
200900,Owhata West,Lakes,Maori,"1,080",898,804,831,744
200900,Owhata West,Lakes,Pacific Peoples,48,Masked,45,>950,938
201000,Holdens Bay-Rotokawa,Lakes,Maori,405,350,307,864,758
201100,Ngapuna,Lakes,Maori,261,237,214,908,820
201200,Fenton Park,Lakes,Maori,502,434,396,865,789
201200,Fenton Park,Lakes,Pacific Peoples,43,Masked,Masked,>950,>950
201300,Tihiotonga-Whakarewarewa,Lakes,Maori,256,218,204,852,797
201400,Owhata East,Lakes,Maori,955,844,785,884,822
201400,Owhata East,Lakes,Pacific Peoples,60,57,55,950,917
201500,Lynmore,Lakes,Maori,350,Masked,327,>950,934
201600,Ngakuru,Lakes,Maori,216,185,175,856,810
201700,Kaingaroa-Whakarewarewa,Lakes,Maori,437,319,280,730,641
201800,Golden Springs,Lakes,Maori,316,274,252,867,797
201900,Manawahe,Bay of Plenty,Maori,203,165,145,813,714
202000,Matata-Otakiri,Bay of Plenty,Maori,468,387,363,827,776
202100,Onepu Spring,Bay of Plenty,Maori,392,329,296,839,755
202200,Edgecumbe,Bay of Plenty,Maori,632,546,490,864,775
202300,Thornton-Awakeri,Bay of Plenty,Maori,621,522,481,841,775
202400,Te Teko Lakes,Bay of Plenty,Maori,"1,126",936,836,831,742
202500,Coastlands,Bay of Plenty,Maori,628,533,491,849,782
202600,Whakatane West,Bay of Plenty,Maori,"1,319","1,060",920,804,697
202600,Whakatane West,Bay of Plenty,Pacific Peoples,52,47,43,904,827
202700,Whakatane Central,Bay of Plenty,Maori,"1,099",914,820,832,746
202700,Whakatane Central,Bay of Plenty,Pacific Peoples,56,48,47,857,839
202800,Trident,Bay of Plenty,Maori,"1,179",904,772,767,655
202800,Trident,Bay of Plenty,Pacific Peoples,44,Masked,Masked,>950,>950
202900,Allandale,Bay of Plenty,Maori,768,613,548,798,714
203000,Mokorua Bush,Bay of Plenty,Maori,145,135,124,931,855
203100,Wainui ,Bay of Plenty,Maori,731,548,485,750,663
203200,Ohope,Bay of Plenty,Maori,339,296,283,873,835
203400,Galatea,Bay of Plenty,Maori,536,416,354,776,660
203500,Waingarara-Waimana,Bay of Plenty,Maori,"1,472","1,125",974,764,662
203600,Murupara,Bay of Plenty,Maori,"1,236",831,699,672,566
203700,Monika Reserve,Bay of Plenty,Maori,"1,442","1,241","1,118",861,775
203900,Tarawera Park,Bay of Plenty,Maori,"2,004","1,635","1,416",816,707
203900,Tarawera Park,Bay of Plenty,Pacific Peoples,57,48,40,842,702
204100,Waiotahi,Bay of Plenty,Maori,485,410,369,845,761
204200,Cape Runaway,Bay of Plenty,Maori,892,Masked,801,>950,898
204300,Woodlands,Bay of Plenty,Maori,328,285,268,869,817
204400,Opotiki,Bay of Plenty,Maori,"2,140","1,654","1,395",773,652
204400,Opotiki,Bay of Plenty,Pacific Peoples,75,Masked,Masked,>950,>950
204500,Otara-Tirohanga ,Bay of Plenty,Maori,507,378,330,746,651
204600,Oponae,Bay of Plenty,Maori,130,98,86,754,662
204700,East Cape,Tairawhiti,Maori,994,860,788,865,793
204800,Waipaoa,Tairawhiti,Maori,878,710,646,809,736
204900,Ruatoria-Raukumara,Tairawhiti,Maori,926,782,705,844,761
205000,Tokomaru,Tairawhiti,Maori,669,580,548,867,819
205100,Hangaroa,Tairawhiti,Maori,435,370,335,851,770
205200,Wharekaka,Tairawhiti,Maori,926,842,772,909,834
205300,Te Arai,Tairawhiti,Maori,549,488,451,889,821
205400,Hexton,Tairawhiti,Maori,506,456,420,901,830
205400,Hexton,Tairawhiti,Pacific Peoples,65,Masked,Masked,>950,>950
205500,Lytton,Tairawhiti,Maori,225,203,182,902,809
205600,Makaraka-Awapuni,Tairawhiti,Maori,341,283,260,830,762
205600,Makaraka-Awapuni,Tairawhiti,Pacific Peoples,41,36,35,878,854
205700,Riverdale,Tairawhiti,Maori,399,358,332,897,832
205800,Te Hapara North,Tairawhiti,Maori,649,569,513,877,790
205800,Te Hapara North,Tairawhiti,Pacific Peoples,53,Masked,Masked,>950,>950
205900,Mangapapa North,Tairawhiti,Maori,521,471,425,904,816
206000,Elgin,Tairawhiti,Maori,"1,422","1,200","1,042",844,733
206000,Elgin,Tairawhiti,Pacific Peoples,86,Masked,Masked,>950,>950
206100,Te Hapara South,Tairawhiti,Maori,955,812,718,850,752
206100,Te Hapara South,Tairawhiti,Pacific Peoples,76,Masked,71,>950,934
206200,Mangapapa East,Tairawhiti,Maori,351,305,280,869,798
206300,Mangapapa South,Tairawhiti,Maori,749,655,586,874,782
206300,Mangapapa South,Tairawhiti,Pacific Peoples,46,Masked,42,>950,913
206400,Te Hapara East,Tairawhiti,Maori,708,645,588,911,831
206400,Te Hapara East,Tairawhiti,Pacific Peoples,51,Masked,44,>950,863
206500,Centennial Crescent,Tairawhiti,Maori,726,644,573,887,789
206500,Centennial Crescent,Tairawhiti,Pacific Peoples,48,Masked,Masked,>950,>950
206600,Whataupoko East,Tairawhiti,Maori,293,Masked,266,>950,908
206700,Whataupoko West,Tairawhiti,Maori,431,402,381,933,884
206800,Gisborne Central,Tairawhiti,Maori,109,90,80,826,734
206900,Kaiti North,Tairawhiti,Maori,707,635,604,898,854
207000,Kaiti South,Tairawhiti,Maori,"1,677","1,446","1,271",862,758
207000,Kaiti South,Tairawhiti,Pacific Peoples,168,Masked,Masked,>950,>950
207100,Outer Kaiti,Tairawhiti,Maori,"1,624","1,360","1,187",837,731
207100,Outer Kaiti,Tairawhiti,Pacific Peoples,82,Masked,74,>950,902
207200,Tamarau,Tairawhiti,Maori,"1,477","1,276","1,144",864,775
207200,Tamarau,Tairawhiti,Pacific Peoples,51,48,46,941,902
207300,Wainui-Okitu,Tairawhiti,Maori,232,205,197,884,849
207400,Maungataniwha-Raupunga,Hawke's Bay,Maori,490,371,329,757,671
207600,Frasertown-Ruakituri,Hawke's Bay,Maori,255,230,203,902,796
207700,Whakaki,Hawke's Bay,Maori,400,373,352,932,880
207800,Wairoa,Hawke's Bay,Maori,"2,489","2,078","1,879",835,755
207800,Wairoa,Hawke's Bay,Pacific Peoples,51,Masked,Masked,>950,>950
207900,Mahia,Hawke's Bay,Maori,538,472,443,877,823
208000,Puketitiri-Tutira,Hawke's Bay,Maori,302,265,229,877,758
208100,Sherenden-Crownthorpe,Hawke's Bay,Maori,85,Masked,77,>950,906
208200,Maraekakaho,Hawke's Bay,Maori,115,105,100,913,870
208300,Puketapu-Eskdale,Hawke's Bay,Maori,279,245,230,878,824
208400,Omahu-Pakowhai,Hawke's Bay,Maori,479,406,355,848,741
208400,Omahu-Pakowhai,Hawke's Bay,Pacific Peoples,55,Masked,Masked,>950,>950
208500,Bridge Pa,Hawke's Bay,Maori,523,457,398,874,761
208600,Twyford,Hawke's Bay,Maori,112,Masked,Masked,>950,>950
208700,Poukawa,Hawke's Bay,Maori,256,228,207,891,809
208800,Flaxmere West,Hawke's Bay,Maori,"1,231","1,047",887,851,721
208800,Flaxmere West,Hawke's Bay,Pacific Peoples,481,Masked,404,>950,840
209000,Lochain Park,Hawke's Bay,Maori,"1,339","1,070",913,799,682
209000,Lochain Park,Hawke's Bay,Pacific Peoples,417,Masked,365,>950,875
209100,Flaxmere Park,Hawke's Bay,Maori,"1,183","1,022",913,864,772
209100,Flaxmere Park,Hawke's Bay,Pacific Peoples,303,Masked,Masked,>950,>950
209200,Flaxmere South,Hawke's Bay,Maori,"1,240","1,023",877,825,707
209200,Flaxmere South,Hawke's Bay,Pacific Peoples,386,364,327,943,847
209400,Frimley,Hawke's Bay,Maori,302,266,244,881,808
209400,Frimley,Hawke's Bay,Pacific Peoples,73,Masked,Masked,>950,>950
209500,Camberley,Hawke's Bay,Maori,941,781,672,830,714
209500,Camberley,Hawke's Bay,Pacific Peoples,294,274,253,932,861
209600,Clive,Hawke's Bay,Maori,354,304,286,859,808
209600,Clive,Hawke's Bay,Pacific Peoples,42,Masked,Masked,>950,>950
209700,St Leonards,Hawke's Bay,Maori,477,409,368,857,771
209700,St Leonards,Hawke's Bay,Pacific Peoples,111,101,93,910,838
209800,Mahora,Hawke's Bay,Maori,430,369,330,858,767
209800,Mahora,Hawke's Bay,Pacific Peoples,124,113,108,911,871
209900,Raureka,Hawke's Bay,Maori,709,614,531,866,749
209900,Raureka,Hawke's Bay,Pacific Peoples,202,Masked,Masked,>950,>950
210000,Cornwall Park,Hawke's Bay,Maori,595,506,441,850,741
210000,Cornwall Park,Hawke's Bay,Pacific Peoples,111,103,95,928,856
210100,Tomoana,Hawke's Bay,Maori,123,103,91,837,740
210200,Longlands-Pukahu,Hawke's Bay,Maori,267,241,218,903,816
210300,Raceway Park,Hawke's Bay,Maori,364,333,284,915,780
210300,Raceway Park,Hawke's Bay,Pacific Peoples,82,Masked,Masked,>950,>950
210400,Karamu,Hawke's Bay,Maori,407,362,333,889,818
210500,Hastings Central,Hawke's Bay,Maori,103,88,80,854,777
210600,Tomoana Crossing,Hawke's Bay,Maori,498,426,382,855,767
210600,Tomoana Crossing,Hawke's Bay,Pacific Peoples,74,Masked,Masked,>950,>950
210700,Akina Park,Hawke's Bay,Maori,483,413,367,855,760
210700,Akina Park,Hawke's Bay,Pacific Peoples,54,Masked,Masked,>950,>950
210800,Queens Square,Hawke's Bay,Maori,323,299,275,926,851
210800,Queens Square,Hawke's Bay,Pacific Peoples,47,Masked,42,>950,894
210900,Mayfair,Hawke's Bay,Maori,878,734,640,836,729
210900,Mayfair,Hawke's Bay,Pacific Peoples,128,Masked,Masked,>950,>950
211000,Parkhaven,Hawke's Bay,Maori,537,489,428,911,797
211000,Parkhaven,Hawke's Bay,Pacific Peoples,73,Masked,Masked,>950,>950
211100,Parkvale,Hawke's Bay,Maori,275,250,229,909,833
211200,Mangateretere,Hawke's Bay,Maori,95,83,77,874,811
211300,Haumoana-Te Awanga,Hawke's Bay,Maori,253,223,203,881,802
211400,Lucknow,Hawke's Bay,Maori,334,275,245,823,734
211500,Karanema-St Hill,Hawke's Bay,Maori,99,91,87,919,879
211700,Brookvale,Hawke's Bay,Maori,88,80,78,909,886
211800,Iona,Hawke's Bay,Maori,146,138,129,945,884
211900,Hereworth,Hawke's Bay,Maori,104,Masked,92,>950,885
212100,Havelock Hills,Hawke's Bay,Maori,63,Masked,Masked,>950,>950
212200,Kahuranaki,Hawke's Bay,Maori,220,197,186,895,845
212300,Bay View,Hawke's Bay,Maori,285,258,231,905,811
212400,Poraiti Hills,Hawke's Bay,Maori,53,Masked,50,>950,943
212500,Poraiti Flat,Hawke's Bay,Maori,88,Masked,Masked,>950,>950
212600,Westshore,Hawke's Bay,Maori,150,132,120,880,800
212900,Ahuriri,Hawke's Bay,Maori,109,87,74,798,679
213000,Taradale West,Hawke's Bay,Maori,102,93,87,912,853
213100,Greenmeadows West,Hawke's Bay,Maori,86,80,76,930,884
213200,Taradale South,Hawke's Bay,Maori,232,196,185,845,797
213300,Bluff Hill,Hawke's Bay,Maori,231,203,192,879,831
213400,Hospital Hill,Hawke's Bay,Maori,253,220,205,870,810
213500,Tamatea West,Hawke's Bay,Maori,355,301,269,848,758
213500,Tamatea West,Hawke's Bay,Pacific Peoples,43,Masked,Masked,>950,>950
213600,Tamatea North,Hawke's Bay,Maori,420,355,319,845,760
213600,Tamatea North,Hawke's Bay,Pacific Peoples,42,36,35,857,833
213700,Taradale Central,Hawke's Bay,Maori,270,247,236,915,874
213800,Tamatea East,Hawke's Bay,Maori,350,310,277,886,791
213900,Marewa West,Hawke's Bay,Maori,199,171,150,859,754
214000,Greenmeadows Central,Hawke's Bay,Maori,116,Masked,107,>950,922
214100,Onekawa Central,Hawke's Bay,Maori,208,196,181,942,870
214200,Pirimai West,Hawke's Bay,Maori,273,256,240,938,879
214300,Napier Central,Hawke's Bay,Maori,139,130,115,935,827
214400,Greenmeadows South,Hawke's Bay,Maori,319,288,263,903,824
214500,Nelson Park,Hawke's Bay,Maori,304,268,242,882,796
214500,Nelson Park,Hawke's Bay,Pacific Peoples,43,40,40,930,930
214600,Bledisloe Park,Hawke's Bay,Maori,241,Masked,226,>950,938
214700,Pirimai East,Hawke's Bay,Maori,443,415,376,937,849
214700,Pirimai East,Hawke's Bay,Pacific Peoples,50,Masked,47,>950,940
214800,Onekawa East,Hawke's Bay,Maori,499,385,340,772,681
214800,Onekawa East,Hawke's Bay,Pacific Peoples,79,Masked,69,>950,873
214900,Tareha Reserve,Hawke's Bay,Maori,354,326,300,921,847
214900,Tareha Reserve,Hawke's Bay,Pacific Peoples,41,35,35,854,854
215000,Marewa East,Hawke's Bay,Maori,"1,019",840,720,824,707
215000,Marewa East,Hawke's Bay,Pacific Peoples,92,80,70,870,761
215100,Onekawa South,Hawke's Bay,Maori,956,796,676,833,707
215100,Onekawa South,Hawke's Bay,Pacific Peoples,119,112,106,941,891
215200,McLean Park,Hawke's Bay,Maori,377,349,320,926,849
215300,Maraenui,Hawke's Bay,Maori,"1,567","1,273","1,082",812,690
215300,Maraenui,Hawke's Bay,Pacific Peoples,328,304,294,927,896
215400,Meeanee-Awatoto,Hawke's Bay,Maori,347,316,300,911,865
215400,Meeanee-Awatoto,Hawke's Bay,Pacific Peoples,58,Masked,Masked,>950,>950
215500,Mangaonuku,Hawke's Bay,Maori,121,Masked,110,>950,909
215600,Makaretu,Hawke's Bay,Maori,336,304,281,905,836
215700,Waipawa,Hawke's Bay,Maori,348,314,285,902,819
215700,Waipawa,Hawke's Bay,Pacific Peoples,46,42,36,913,783
215800,Waipukurau West,Hawke's Bay,Maori,509,460,401,904,788
215900,Mangarara,Hawke's Bay,Maori,347,322,308,928,888
216000,Waipukurau East,Hawke's Bay,Maori,370,334,301,903,814
216100,Taurekaitai,Hawke's Bay,Maori,294,247,226,840,769
216300,Spotswood,Taranaki,Maori,652,574,485,880,744
216300,Spotswood,Taranaki,Pacific Peoples,72,63,58,875,806
216400,Omata,Taranaki,Maori,51,Masked,46,>950,902
216500,Oakura,Taranaki,Maori,83,77,74,928,892
216600,Moturoa,Taranaki,Maori,234,204,179,872,765
216700,Kaitake,Taranaki,Maori,149,121,107,812,718
216800,Blagdon-Lynmouth,Taranaki,Maori,346,305,276,882,798
216800,Blagdon-Lynmouth,Taranaki,Pacific Peoples,54,Masked,Masked,>950,>950
216900,Kawaroa,Taranaki,Maori,221,203,186,919,842
217000,New Plymouth Central,Taranaki,Maori,143,118,106,825,741
217100,Marfell,Taranaki,Maori,441,357,313,810,710
217200,Whalers Gate,Taranaki,Maori,113,107,101,947,894
217300,Strandon,Taranaki,Maori,182,157,149,863,819
217400,Westown ,Taranaki,Maori,586,484,421,826,718
217400,Westown ,Taranaki,Pacific Peoples,61,Masked,56,>950,918
217500,Bell Block West,Taranaki,Maori,520,441,401,848,771
217500,Bell Block West,Taranaki,Pacific Peoples,75,66,60,880,800
217600,Bell Block East,Taranaki,Maori,303,260,239,858,789
217600,Bell Block East,Taranaki,Pacific Peoples,58,55,52,948,897
217800,Lower Vogeltown,Taranaki,Maori,296,251,235,848,794
217800,Lower Vogeltown,Taranaki,Pacific Peoples,43,40,37,930,860
217900,Hurdon,Taranaki,Maori,195,181,167,928,856
218000,Frankleigh Park,Taranaki,Maori,249,221,200,888,803
218100,Merrilands,Taranaki,Maori,317,260,239,820,754
218100,Merrilands,Taranaki,Pacific Peoples,50,Masked,46,>950,920
218200,Ferndale,Taranaki,Maori,46,39,36,848,783
218300,Welbourn,Taranaki,Maori,313,276,259,882,827
218400,Fitzroy-Glen Avon,Taranaki,Maori,373,337,315,903,845
218400,Fitzroy-Glen Avon,Taranaki,Pacific Peoples,46,Masked,Masked,>950,>950
218500,Waitara West,Taranaki,Maori,"1,251",962,825,769,659
218500,Waitara West,Taranaki,Pacific Peoples,63,59,58,937,921
218600,Upper Vogeltown,Taranaki,Maori,208,177,166,851,798
218700,Highlands Park (New Plymouth District),Taranaki,Maori,149,Masked,138,>950,926
218800,Paraite,Taranaki,Maori,63,Masked,59,>950,937
218900,Waitara East,Taranaki,Maori,908,732,656,806,722
218900,Waitara East,Taranaki,Pacific Peoples,50,Masked,42,>950,840
219000,Lepperton-Brixton,Taranaki,Maori,206,185,169,898,820
219100,Mangorei,Taranaki,Maori,74,53,47,716,635
219200,Mount Messenger,Taranaki,Maori,102,83,69,814,676
219300,Mangaoraka,Taranaki,Maori,88,Masked,82,>950,932
219400,Tikorangi,Taranaki,Maori,259,202,185,780,714
219500,Everett Park,Taranaki,Maori,135,Masked,122,>950,904
219600,Inglewood,Taranaki,Maori,294,268,236,912,803
219700,Tarata,Taranaki,Maori,42,39,37,929,881
219800,Pembroke,Taranaki,Maori,84,64,57,762,679
220000,Toko,Taranaki,Maori,53,38,33,717,623
220100,Stratford North,Taranaki,Maori,160,133,127,831,794
220300,Stratford Central,Taranaki,Maori,215,172,152,800,707
220400,Stratford South,Taranaki,Maori,206,168,151,816,733
220500,Cape Egmont,Taranaki,Maori,374,304,266,813,711
220600,Taungatara,Taranaki,Maori,121,94,84,777,694
220700,Opunake,Taranaki,Maori,350,308,283,880,809
220800,Kaponga-Mangatoki,Taranaki,Maori,122,94,84,770,689
220900,Manaia-Kapuni,Taranaki,Maori,380,325,285,855,750
221000,Eltham,Taranaki,Maori,353,295,264,836,748
221100,Okaiawa,Taranaki,Maori,194,159,145,820,747
221200,Te Roti-Moeroa,Taranaki,Maori,59,49,46,831,780
221300,Egmont Showgrounds,Taranaki,Maori,212,194,187,915,882
221400,Normanby-Tawhiti,Taranaki,Maori,342,300,278,877,813
221500,Ohangai,Taranaki,Maori,63,48,42,762,667
221600,Turuturu,Taranaki,Maori,349,320,294,917,842
221700,King Edward Park,Taranaki,Maori,295,243,220,824,746
221800,Ramanui,Taranaki,Maori,387,336,299,868,773
221900,Hawera Central,Taranaki,Maori,451,396,365,878,809
222000,Mangawhio,Taranaki,Maori,69,58,52,841,754
222100,Manutahi-Waitotora,Taranaki,Maori,382,328,297,859,777
222200,Patea,Taranaki,Maori,467,421,381,901,816
222300,Otangiwai-Ohura,Waikato,Maori,199,134,110,673,553
222400,Ngapuke,Waikato,Maori,346,257,223,743,645
222500,Taumarunui North,Waikato,Maori,571,468,390,820,683
222600,Taumarunui Central,Waikato,Maori,541,477,415,882,767
222700,Taumarunui East,Waikato,Maori,728,549,463,754,636
222800,National Park,Waikato,Maori,134,117,101,873,754
222900,Tangiwai,Whanganui,Maori,325,257,237,791,729
223000,Raetihi,Whanganui,Maori,528,412,361,780,684
223100,Ohakune,Whanganui,Maori,259,222,206,857,795
223200,Waiouru,Whanganui,Maori,177,168,148,949,836
223300,Upper Whanganui,Whanganui,Maori,348,304,270,874,776
223400,Mowhanau,Whanganui,Maori,127,106,105,835,827
223500,Brunswick-Papaiti,Whanganui,Maori,92,84,77,913,837
223600,Castlecliff West,Whanganui,Maori,463,355,314,767,678
223700,Otamatea (Whanganui District),Whanganui,Maori,87,Masked,79,>950,908
223800,Castlecliff East,Whanganui,Maori,663,515,459,777,692
223800,Castlecliff East,Whanganui,Pacific Peoples,67,62,55,925,821
224000,Lower Aramoho,Whanganui,Maori,478,402,349,841,730
224100,St Johns Hill East,Whanganui,Maori,81,74,72,914,889
224200,St Johns Hill West,Whanganui,Maori,211,188,172,891,815
224300,Titoki,Whanganui,Maori,915,767,666,838,728
224300,Titoki,Whanganui,Pacific Peoples,103,89,86,864,835
224400,Springvale West,Whanganui,Maori,193,172,156,891,808
224400,Springvale West,Whanganui,Pacific Peoples,42,Masked,Masked,>950,>950
224500,Springvale East,Whanganui,Maori,152,133,126,875,829
224600,Upper Aramoho,Whanganui,Maori,508,437,394,860,776
224700,Balgownie,Whanganui,Maori,41,35,35,854,854
224800,Laird Park,Whanganui,Maori,559,442,386,791,691
224800,Laird Park,Whanganui,Pacific Peoples,62,54,51,871,823
224900,Wembley Park,Whanganui,Maori,625,487,431,779,690
225000,College Estate,Whanganui,Maori,188,174,163,926,867
225100,Whanganui East-Williams Domain,Whanganui,Maori,428,351,307,820,717
225200,Gonville West,Whanganui,Maori,648,498,422,769,651
225200,Gonville West,Whanganui,Pacific Peoples,60,54,53,900,883
225300,Gonville North,Whanganui,Maori,538,449,401,835,745
225300,Gonville North,Whanganui,Pacific Peoples,87,82,75,943,862
225400,Cornmarket,Whanganui,Maori,241,191,176,793,730
225500,Whanganui East-Riverlands,Whanganui,Maori,365,319,301,874,825
225600,Kaitoke-Fordell,Whanganui,Maori,176,147,133,835,756
225700,Whanganui Central,Whanganui,Maori,136,126,120,926,882
225800,Gonville South,Whanganui,Maori,388,339,319,874,822
225800,Gonville South,Whanganui,Pacific Peoples,52,47,41,904,788
225900,Bastia-Durie Hill,Whanganui,Maori,266,237,209,891,786
226000,Putiki,Whanganui,Maori,191,175,162,916,848
226100,Mokai Patea,Whanganui,Maori,272,242,224,890,824
226300,Turakina,Whanganui,Maori,432,394,381,912,882
226400,Otairi,Whanganui,Maori,154,132,119,857,773
226500,Taihape,Whanganui,Maori,592,508,452,858,764
226600,Marton Rural,Whanganui,Maori,64,54,50,844,781
226700,Marton North,Whanganui,Maori,415,340,321,819,773
226700,Marton North,Whanganui,Pacific Peoples,123,116,111,943,902
226800,Parewanui,Whanganui,Maori,75,65,59,867,787
226900,Marton South,Whanganui,Maori,527,437,389,829,738
226900,Marton South,Whanganui,Pacific Peoples,132,117,111,886,841
227000,Bulls,Whanganui,Maori,355,307,282,865,794
227000,Bulls,Whanganui,Pacific Peoples,89,69,65,775,730
227100,Kiwitea,MidCentral,Maori,117,94,85,803,726
227200,Tokorangi,MidCentral,Maori,209,185,164,885,785
227300,Ohakea-Sanson,MidCentral,Maori,129,Masked,117,>950,907
227400,Oroua Downs,MidCentral,Maori,131,123,118,939,901
227500,Awahuri,MidCentral,Maori,183,171,155,934,847
227600,Pohangina-Apiti,MidCentral,Maori,59,55,52,932,881
227800,Taikorea,MidCentral,Maori,96,Masked,85,>950,885
227900,Makino,MidCentral,Maori,406,355,312,874,768
227900,Makino,MidCentral,Pacific Peoples,41,Masked,35,>950,854
228000,Sandon,MidCentral,Maori,194,175,166,902,856
228100,Kimbolton North,MidCentral,Maori,409,368,337,900,824
228200,Warwick,MidCentral,Maori,145,120,113,828,779
228300,Kimbolton West,MidCentral,Maori,342,293,269,857,787
228300,Kimbolton West,MidCentral,Pacific Peoples,42,Masked,38,>950,905
228400,Feilding Central,MidCentral,Maori,122,109,94,893,770
228500,Kimbolton South,MidCentral,Maori,260,236,211,908,812
228600,Kauwhata,MidCentral,Maori,151,138,130,914,861
228700,Taonui,MidCentral,Maori,110,101,100,918,909
228800,Newbury,MidCentral,Maori,198,184,174,929,879
228800,Newbury,MidCentral,Pacific Peoples,61,Masked,55,>950,902
229000,Milson North,MidCentral,Maori,215,197,183,916,851
