SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
197700,Tui Ridge,Lakes,Maori,197,177,165,898,838
197900,Ngongotaha Valley,Lakes,Maori,336,284,252,845,750
198000,Hamurana,Lakes,Maori,135,122,105,904,778
198100,Ngongotaha East,Lakes,Maori,747,628,531,841,711
198100,Ngongotaha East,Lakes,Pacific Peoples,41,Masked,Masked,>950,>950
198200,Ngongotaha West,Lakes,Maori,388,308,260,794,670
198400,Ngongotaha South,Lakes,Maori,426,359,321,843,754
198500,Selwyn Heights,Lakes,Maori,486,403,344,829,708
198500,Selwyn Heights,Lakes,Pacific Peoples,50,45,42,900,840
198600,Pleasant Heights,Lakes,Maori,944,771,622,817,659
198600,Pleasant Heights,Lakes,Pacific Peoples,89,74,62,831,697
198700,Rotoiti-Rotoehu,Lakes,Maori,874,699,580,800,664
198800,Kawaha,Lakes,Maori,465,402,351,865,755
198800,Kawaha,Lakes,Pacific Peoples,53,Masked,46,>950,868
198900,Fairy Springs,Lakes,Maori,648,558,476,861,735
198900,Fairy Springs,Lakes,Pacific Peoples,69,58,51,841,739
199000,Western Heights (Rotorua District),Lakes,Maori,"1,153",884,684,767,593
199000,Western Heights (Rotorua District),Lakes,Pacific Peoples,90,79,67,878,744
199100,Pukehangi North,Lakes,Maori,"1,167",916,714,785,612
199100,Pukehangi North,Lakes,Pacific Peoples,79,71,63,899,797
199200,Pukehangi South,Lakes,Maori,483,422,366,874,758
199200,Pukehangi South,Lakes,Pacific Peoples,47,41,37,872,787
199400,Koutu,Lakes,Maori,"1,163",978,808,841,695
199400,Koutu,Lakes,Pacific Peoples,63,48,43,762,683
199500,Mangakakahi West,Lakes,Maori,789,671,543,850,688
199500,Mangakakahi West,Lakes,Pacific Peoples,82,77,70,939,854
199600,Sunnybrook,Lakes,Maori,451,395,345,876,765
199700,Fordlands,Lakes,Maori,"1,261","1,014",749,804,594
199700,Fordlands,Lakes,Pacific Peoples,154,145,121,942,786
199800,Kuirau,Lakes,Maori,494,405,334,820,676
199900,Utuhina,Lakes,Maori,406,373,335,919,825
199900,Utuhina,Lakes,Pacific Peoples,76,61,57,803,750
2e+05,Pomare,Lakes,Maori,312,281,223,901,715
2e+05,Pomare,Lakes,Pacific Peoples,40,Masked,Masked,>950,>950
200100,Rotorua Central,Lakes,Maori,166,122,95,735,572
200200,Hillcrest (Rotorua District),Lakes,Maori,532,440,350,827,658
200200,Hillcrest (Rotorua District),Lakes,Pacific Peoples,40,Masked,35,>950,875
200300,Victoria,Lakes,Maori,582,473,399,813,686
200300,Victoria,Lakes,Pacific Peoples,78,62,51,795,654
200400,Waiohewa,Lakes,Maori,253,227,203,897,802
200500,Glenholme North,Lakes,Maori,884,686,549,776,621
200500,Glenholme North,Lakes,Pacific Peoples,98,86,78,878,796
200600,Springfield South,Lakes,Maori,290,252,222,869,766
200700,Springfield North,Lakes,Maori,280,257,240,918,857
200800,Glenholme South,Lakes,Maori,344,298,263,866,765
200800,Glenholme South,Lakes,Pacific Peoples,44,41,35,932,795
200900,Owhata West,Lakes,Maori,"1,082",871,727,805,672
200900,Owhata West,Lakes,Pacific Peoples,49,45,44,918,898
201000,Holdens Bay-Rotokawa,Lakes,Maori,401,340,278,848,693
201100,Ngapuna,Lakes,Maori,261,233,190,893,728
201200,Fenton Park,Lakes,Maori,499,417,362,836,725
201200,Fenton Park,Lakes,Pacific Peoples,44,Masked,Masked,>950,>950
201300,Tihiotonga-Whakarewarewa,Lakes,Maori,255,211,185,827,725
201400,Owhata East,Lakes,Maori,957,821,700,858,731
201400,Owhata East,Lakes,Pacific Peoples,61,57,54,934,885
201500,Lynmore,Lakes,Maori,351,Masked,315,>950,897
201600,Ngakuru,Lakes,Maori,213,183,154,859,723
201700,Kaingaroa-Whakarewarewa,Lakes,Maori,440,307,247,698,561
201800,Golden Springs,Lakes,Maori,316,265,217,839,687
201900,Manawahe,Bay of Plenty,Maori,202,159,129,787,639
202000,Matata-Otakiri,Bay of Plenty,Maori,467,378,316,809,677
202100,Onepu Spring,Bay of Plenty,Maori,390,319,265,818,679
202200,Edgecumbe,Bay of Plenty,Maori,635,531,424,836,668
202300,Thornton-Awakeri,Bay of Plenty,Maori,623,514,429,825,689
202400,Te Teko Lakes,Bay of Plenty,Maori,"1,128",895,691,793,613
202500,Coastlands,Bay of Plenty,Maori,628,522,438,831,697
202600,Whakatane West,Bay of Plenty,Maori,"1,311","1,015",798,774,609
202600,Whakatane West,Bay of Plenty,Pacific Peoples,51,46,38,902,745
202700,Whakatane Central,Bay of Plenty,Maori,"1,094",886,727,810,665
202700,Whakatane Central,Bay of Plenty,Pacific Peoples,54,47,45,870,833
202800,Trident,Bay of Plenty,Maori,"1,174",859,639,732,544
202800,Trident,Bay of Plenty,Pacific Peoples,44,Masked,36,>950,818
202900,Allandale,Bay of Plenty,Maori,771,595,493,772,639
203000,Mokorua Bush,Bay of Plenty,Maori,144,133,114,924,792
203100,Wainui ,Bay of Plenty,Maori,732,530,425,724,581
203200,Ohope,Bay of Plenty,Maori,340,291,267,856,785
203400,Galatea,Bay of Plenty,Maori,533,395,306,741,574
203500,Waingarara-Waimana,Bay of Plenty,Maori,"1,470","1,078",829,733,564
203600,Murupara,Bay of Plenty,Maori,"1,237",779,562,630,454
203700,Monika Reserve,Bay of Plenty,Maori,"1,444","1,218",979,843,678
203900,Tarawera Park,Bay of Plenty,Maori,"2,008","1,581","1,202",787,599
203900,Tarawera Park,Bay of Plenty,Pacific Peoples,56,44,34,786,607
204100,Waiotahi,Bay of Plenty,Maori,481,401,336,834,699
204200,Cape Runaway,Bay of Plenty,Maori,888,Masked,747,>950,841
204300,Woodlands,Bay of Plenty,Maori,324,279,241,861,744
204400,Opotiki,Bay of Plenty,Maori,"2,140","1,596","1,212",746,566
204400,Opotiki,Bay of Plenty,Pacific Peoples,75,Masked,Masked,>950,>950
204500,Otara-Tirohanga ,Bay of Plenty,Maori,507,368,296,726,584
204600,Oponae,Bay of Plenty,Maori,130,95,82,731,631
204700,East Cape,Tairawhiti,Maori,993,826,733,832,738
204800,Waipaoa,Tairawhiti,Maori,869,683,591,786,680
204900,Ruatoria-Raukumara,Tairawhiti,Maori,927,752,624,811,673
205000,Tokomaru,Tairawhiti,Maori,670,573,519,855,775
205100,Hangaroa,Tairawhiti,Maori,432,358,305,829,706
205200,Wharekaka,Tairawhiti,Maori,925,818,703,884,760
205300,Te Arai,Tairawhiti,Maori,549,478,421,871,767
205400,Hexton,Tairawhiti,Maori,497,435,396,875,797
205400,Hexton,Tairawhiti,Pacific Peoples,65,Masked,Masked,>950,>950
205500,Lytton,Tairawhiti,Maori,227,196,171,863,753
205600,Makaraka-Awapuni,Tairawhiti,Maori,337,272,231,807,685
205600,Makaraka-Awapuni,Tairawhiti,Pacific Peoples,40,34,32,850,800
205700,Riverdale,Tairawhiti,Maori,396,342,317,864,801
205800,Te Hapara North,Tairawhiti,Maori,644,547,476,849,739
205800,Te Hapara North,Tairawhiti,Pacific Peoples,54,Masked,Masked,>950,>950
205900,Mangapapa North,Tairawhiti,Maori,524,457,372,872,710
206000,Elgin,Tairawhiti,Maori,"1,429","1,149",896,804,627
206000,Elgin,Tairawhiti,Pacific Peoples,86,Masked,71,>950,826
206100,Te Hapara South,Tairawhiti,Maori,963,792,628,822,652
206100,Te Hapara South,Tairawhiti,Pacific Peoples,75,Masked,65,>950,867
206200,Mangapapa East,Tairawhiti,Maori,344,292,244,849,709
206300,Mangapapa South,Tairawhiti,Maori,741,623,516,841,696
206300,Mangapapa South,Tairawhiti,Pacific Peoples,46,Masked,39,>950,848
206400,Te Hapara East,Tairawhiti,Maori,704,621,533,882,757
206400,Te Hapara East,Tairawhiti,Pacific Peoples,51,Masked,43,>950,843
206500,Centennial Crescent,Tairawhiti,Maori,725,618,524,852,723
206500,Centennial Crescent,Tairawhiti,Pacific Peoples,48,Masked,44,>950,917
206600,Whataupoko East,Tairawhiti,Maori,295,274,245,929,831
206700,Whataupoko West,Tairawhiti,Maori,435,402,341,924,784
206800,Gisborne Central,Tairawhiti,Maori,114,90,71,789,623
206900,Kaiti North,Tairawhiti,Maori,709,630,566,889,798
207000,Kaiti South,Tairawhiti,Maori,"1,671","1,385","1,114",829,667
207000,Kaiti South,Tairawhiti,Pacific Peoples,168,Masked,158,>950,940
207100,Outer Kaiti,Tairawhiti,Maori,"1,625","1,312","1,024",807,630
207100,Outer Kaiti,Tairawhiti,Pacific Peoples,84,Masked,72,>950,857
207200,Tamarau,Tairawhiti,Maori,"1,476","1,235","1,034",837,701
207200,Tamarau,Tairawhiti,Pacific Peoples,51,47,43,922,843
207300,Wainui-Okitu,Tairawhiti,Maori,233,203,184,871,790
207400,Maungataniwha-Raupunga,Hawke's Bay,Maori,482,361,295,749,612
207600,Frasertown-Ruakituri,Hawke's Bay,Maori,254,215,188,846,740
207700,Whakaki,Hawke's Bay,Maori,396,363,320,917,808
207800,Wairoa,Hawke's Bay,Maori,"2,492","2,008","1,728",806,693
207800,Wairoa,Hawke's Bay,Pacific Peoples,50,Masked,44,>950,880
207900,Mahia,Hawke's Bay,Maori,530,456,405,860,764
208000,Puketitiri-Tutira,Hawke's Bay,Maori,302,254,201,841,666
208100,Sherenden-Crownthorpe,Hawke's Bay,Maori,85,Masked,68,>950,800
208200,Maraekakaho,Hawke's Bay,Maori,114,104,91,912,798
208300,Puketapu-Eskdale,Hawke's Bay,Maori,277,238,213,859,769
208400,Omahu-Pakowhai,Hawke's Bay,Maori,481,389,313,809,651
208400,Omahu-Pakowhai,Hawke's Bay,Pacific Peoples,55,Masked,Masked,>950,>950
208500,Bridge Pa,Hawke's Bay,Maori,530,448,364,845,687
208600,Twyford,Hawke's Bay,Maori,113,Masked,92,>950,814
208700,Poukawa,Hawke's Bay,Maori,256,220,196,859,766
208800,Flaxmere West,Hawke's Bay,Maori,"1,225",982,758,802,619
208800,Flaxmere West,Hawke's Bay,Pacific Peoples,487,451,379,926,778
209000,Lochain Park,Hawke's Bay,Maori,"1,345","1,022",807,760,600
209000,Lochain Park,Hawke's Bay,Pacific Peoples,416,391,328,940,788
209100,Flaxmere Park,Hawke's Bay,Maori,"1,181",986,829,835,702
209100,Flaxmere Park,Hawke's Bay,Pacific Peoples,303,Masked,274,>950,904
209200,Flaxmere South,Hawke's Bay,Maori,"1,248",982,770,787,617
209200,Flaxmere South,Hawke's Bay,Pacific Peoples,382,345,298,903,780
209400,Frimley,Hawke's Bay,Maori,304,263,226,865,743
209400,Frimley,Hawke's Bay,Pacific Peoples,72,Masked,Masked,>950,>950
209500,Camberley,Hawke's Bay,Maori,933,736,560,789,600
209500,Camberley,Hawke's Bay,Pacific Peoples,293,269,236,918,805
209600,Clive,Hawke's Bay,Maori,349,296,260,848,745
209600,Clive,Hawke's Bay,Pacific Peoples,43,Masked,Masked,>950,>950
209700,St Leonards,Hawke's Bay,Maori,478,396,328,828,686
209700,St Leonards,Hawke's Bay,Pacific Peoples,111,100,86,901,775
209800,Mahora,Hawke's Bay,Maori,427,356,295,834,691
209800,Mahora,Hawke's Bay,Pacific Peoples,126,116,103,921,817
209900,Raureka,Hawke's Bay,Maori,711,589,449,828,632
209900,Raureka,Hawke's Bay,Pacific Peoples,205,Masked,172,>950,839
210000,Cornwall Park,Hawke's Bay,Maori,588,492,397,837,675
210000,Cornwall Park,Hawke's Bay,Pacific Peoples,110,101,86,918,782
210100,Tomoana,Hawke's Bay,Maori,126,102,84,810,667
210200,Longlands-Pukahu,Hawke's Bay,Maori,267,231,199,865,745
210300,Raceway Park,Hawke's Bay,Maori,357,315,251,882,703
210300,Raceway Park,Hawke's Bay,Pacific Peoples,83,Masked,Masked,>950,>950
210400,Karamu,Hawke's Bay,Maori,408,358,292,877,716
210500,Hastings Central,Hawke's Bay,Maori,100,84,70,840,700
210600,Tomoana Crossing,Hawke's Bay,Maori,499,417,353,836,707
210600,Tomoana Crossing,Hawke's Bay,Pacific Peoples,75,Masked,71,>950,947
210700,Akina Park,Hawke's Bay,Maori,486,400,330,823,679
210700,Akina Park,Hawke's Bay,Pacific Peoples,54,Masked,Masked,>950,>950
210800,Queens Square,Hawke's Bay,Maori,324,289,255,892,787
210800,Queens Square,Hawke's Bay,Pacific Peoples,48,Masked,41,>950,854
210900,Mayfair,Hawke's Bay,Maori,866,690,555,797,641
210900,Mayfair,Hawke's Bay,Pacific Peoples,127,Masked,113,>950,890
211000,Parkhaven,Hawke's Bay,Maori,536,468,376,873,701
211000,Parkhaven,Hawke's Bay,Pacific Peoples,73,Masked,66,>950,904
211100,Parkvale,Hawke's Bay,Maori,278,244,211,878,759
211200,Mangateretere,Hawke's Bay,Maori,96,82,71,854,740
211300,Haumoana-Te Awanga,Hawke's Bay,Maori,254,222,179,874,705
211400,Lucknow,Hawke's Bay,Maori,335,270,223,806,666
211500,Karanema-St Hill,Hawke's Bay,Maori,102,91,84,892,824
211700,Brookvale,Hawke's Bay,Maori,87,77,71,885,816
211800,Iona,Hawke's Bay,Maori,147,136,126,925,857
211900,Hereworth,Hawke's Bay,Maori,105,99,88,943,838
212100,Havelock Hills,Hawke's Bay,Maori,63,Masked,59,>950,937
212200,Kahuranaki,Hawke's Bay,Maori,220,195,179,886,814
212300,Bay View,Hawke's Bay,Maori,284,245,213,863,750
212400,Poraiti Hills,Hawke's Bay,Maori,54,Masked,49,>950,907
212500,Poraiti Flat,Hawke's Bay,Maori,87,Masked,82,>950,943
212600,Westshore,Hawke's Bay,Maori,146,122,103,836,705
212900,Ahuriri,Hawke's Bay,Maori,108,84,70,778,648
213000,Taradale West,Hawke's Bay,Maori,102,92,81,902,794
213100,Greenmeadows West,Hawke's Bay,Maori,86,80,74,930,860
213200,Taradale South,Hawke's Bay,Maori,237,197,175,831,738
213300,Bluff Hill,Hawke's Bay,Maori,234,198,184,846,786
213400,Hospital Hill,Hawke's Bay,Maori,256,216,190,844,742
213500,Tamatea West,Hawke's Bay,Maori,353,292,245,827,694
213500,Tamatea West,Hawke's Bay,Pacific Peoples,43,Masked,38,>950,884
213600,Tamatea North,Hawke's Bay,Maori,417,349,286,837,686
213600,Tamatea North,Hawke's Bay,Pacific Peoples,43,37,30,860,698
213700,Taradale Central,Hawke's Bay,Maori,273,241,223,883,817
213800,Tamatea East,Hawke's Bay,Maori,348,298,244,856,701
213900,Marewa West,Hawke's Bay,Maori,200,167,140,835,700
214000,Greenmeadows Central,Hawke's Bay,Maori,114,108,100,947,877
214100,Onekawa Central,Hawke's Bay,Maori,208,191,171,918,822
214200,Pirimai West,Hawke's Bay,Maori,273,254,215,930,788
214300,Napier Central,Hawke's Bay,Maori,140,125,102,893,729
214400,Greenmeadows South,Hawke's Bay,Maori,317,280,230,883,726
214500,Nelson Park,Hawke's Bay,Maori,305,260,226,852,741
214500,Nelson Park,Hawke's Bay,Pacific Peoples,43,40,37,930,860
214600,Bledisloe Park,Hawke's Bay,Maori,243,230,212,947,872
214700,Pirimai East,Hawke's Bay,Maori,443,405,318,914,718
214700,Pirimai East,Hawke's Bay,Pacific Peoples,51,Masked,43,>950,843
214800,Onekawa East,Hawke's Bay,Maori,498,369,281,741,564
214800,Onekawa East,Hawke's Bay,Pacific Peoples,78,74,56,949,718
214900,Tareha Reserve,Hawke's Bay,Maori,357,326,278,913,779
214900,Tareha Reserve,Hawke's Bay,Pacific Peoples,42,36,35,857,833
215000,Marewa East,Hawke's Bay,Maori,"1,013",793,603,783,595
215000,Marewa East,Hawke's Bay,Pacific Peoples,93,79,66,849,710
215100,Onekawa South,Hawke's Bay,Maori,945,753,576,797,610
215100,Onekawa South,Hawke's Bay,Pacific Peoples,121,112,100,926,826
215200,McLean Park,Hawke's Bay,Maori,376,335,284,891,755
215300,Maraenui,Hawke's Bay,Maori,"1,571","1,215",875,773,557
215300,Maraenui,Hawke's Bay,Pacific Peoples,330,303,281,918,852
215400,Meeanee-Awatoto,Hawke's Bay,Maori,349,314,286,900,819
215400,Meeanee-Awatoto,Hawke's Bay,Pacific Peoples,57,Masked,Masked,>950,>950
215500,Mangaonuku,Hawke's Bay,Maori,121,114,106,942,876
215600,Makaretu,Hawke's Bay,Maori,338,298,257,882,760
215700,Waipawa,Hawke's Bay,Maori,346,306,259,884,749
215700,Waipawa,Hawke's Bay,Pacific Peoples,46,41,35,891,761
215800,Waipukurau West,Hawke's Bay,Maori,507,439,372,866,734
215900,Mangarara,Hawke's Bay,Maori,345,317,281,919,814
216000,Waipukurau East,Hawke's Bay,Maori,372,325,266,874,715
216100,Taurekaitai,Hawke's Bay,Maori,291,238,200,818,687
216300,Spotswood,Taranaki,Maori,656,534,431,814,657
216300,Spotswood,Taranaki,Pacific Peoples,72,62,49,861,681
216400,Omata,Taranaki,Maori,51,47,45,922,882
216500,Oakura,Taranaki,Maori,82,76,68,927,829
216600,Moturoa,Taranaki,Maori,239,197,161,824,674
216700,Kaitake,Taranaki,Maori,147,115,95,782,646
216800,Blagdon-Lynmouth,Taranaki,Maori,348,295,251,848,721
216800,Blagdon-Lynmouth,Taranaki,Pacific Peoples,54,Masked,46,>950,852
216900,Kawaroa,Taranaki,Maori,218,194,161,890,739
217000,New Plymouth Central,Taranaki,Maori,141,113,104,801,738
217100,Marfell,Taranaki,Maori,443,337,276,761,623
217200,Whalers Gate,Taranaki,Maori,112,105,91,938,812
217300,Strandon,Taranaki,Maori,180,154,133,856,739
217400,Westown ,Taranaki,Maori,586,452,380,771,648
217400,Westown ,Taranaki,Pacific Peoples,61,Masked,49,>950,803
217500,Bell Block West,Taranaki,Maori,517,422,364,816,704
217500,Bell Block West,Taranaki,Pacific Peoples,75,61,54,813,720
217600,Bell Block East,Taranaki,Maori,304,250,218,822,717
217600,Bell Block East,Taranaki,Pacific Peoples,58,54,46,931,793
217800,Lower Vogeltown,Taranaki,Maori,297,246,215,828,724
217800,Lower Vogeltown,Taranaki,Pacific Peoples,43,39,34,907,791
217900,Hurdon,Taranaki,Maori,196,175,155,893,791
218000,Frankleigh Park,Taranaki,Maori,250,211,184,844,736
218100,Merrilands,Taranaki,Maori,315,256,211,813,670
218100,Merrilands,Taranaki,Pacific Peoples,49,Masked,43,>950,878
218200,Ferndale,Taranaki,Maori,45,38,35,844,778
218300,Welbourn,Taranaki,Maori,318,274,237,862,745
218400,Fitzroy-Glen Avon,Taranaki,Maori,373,323,274,866,735
218400,Fitzroy-Glen Avon,Taranaki,Pacific Peoples,46,Masked,Masked,>950,>950
218500,Waitara West,Taranaki,Maori,"1,248",906,724,726,580
218500,Waitara West,Taranaki,Pacific Peoples,61,Masked,54,>950,885
218600,Upper Vogeltown,Taranaki,Maori,209,171,153,818,732
218700,Highlands Park (New Plymouth District),Taranaki,Maori,151,Masked,133,>950,881
218800,Paraite,Taranaki,Maori,63,Masked,50,>950,794
218900,Waitara East,Taranaki,Maori,904,712,592,788,655
218900,Waitara East,Taranaki,Pacific Peoples,51,48,37,941,725
219000,Lepperton-Brixton,Taranaki,Maori,208,183,154,880,740
219100,Mangorei,Taranaki,Maori,74,48,43,649,581
219200,Mount Messenger,Taranaki,Maori,102,80,65,784,637
219300,Mangaoraka,Taranaki,Maori,87,Masked,75,>950,862
219400,Tikorangi,Taranaki,Maori,257,196,164,763,638
219500,Everett Park,Taranaki,Maori,134,124,101,925,754
219600,Inglewood,Taranaki,Maori,295,256,217,868,736
219700,Tarata,Taranaki,Maori,42,38,31,905,738
219800,Pembroke,Taranaki,Maori,83,60,52,723,627
220000,Toko,Taranaki,Maori,49,33,29,673,592
220100,Stratford North,Taranaki,Maori,156,129,107,827,686
220300,Stratford Central,Taranaki,Maori,211,160,133,758,630
220400,Stratford South,Taranaki,Maori,210,166,139,790,662
220500,Cape Egmont,Taranaki,Maori,372,291,234,782,629
220600,Taungatara,Taranaki,Maori,121,92,71,760,587
220700,Opunake,Taranaki,Maori,352,294,265,835,753
220800,Kaponga-Mangatoki,Taranaki,Maori,120,92,81,767,675
220900,Manaia-Kapuni,Taranaki,Maori,379,311,259,821,683
221000,Eltham,Taranaki,Maori,352,279,238,793,676
221100,Okaiawa,Taranaki,Maori,191,149,130,780,681
221200,Te Roti-Moeroa,Taranaki,Maori,60,49,43,817,717
221300,Egmont Showgrounds,Taranaki,Maori,212,193,179,910,844
221400,Normanby-Tawhiti,Taranaki,Maori,342,293,259,857,757
221500,Ohangai,Taranaki,Maori,64,47,40,734,625
221600,Turuturu,Taranaki,Maori,346,311,267,899,772
221700,King Edward Park,Taranaki,Maori,293,228,190,778,648
221800,Ramanui,Taranaki,Maori,387,323,276,835,713
221900,Hawera Central,Taranaki,Maori,450,386,332,858,738
222000,Mangawhio,Taranaki,Maori,68,56,44,824,647
222100,Manutahi-Waitotora,Taranaki,Maori,376,309,257,822,684
222200,Patea,Taranaki,Maori,462,409,348,885,753
222300,Otangiwai-Ohura,Waikato,Maori,198,131,101,662,510
222400,Ngapuke,Waikato,Maori,351,249,207,709,590
222500,Taumarunui North,Waikato,Maori,571,446,355,781,622
222600,Taumarunui Central,Waikato,Maori,540,454,372,841,689
222700,Taumarunui East,Waikato,Maori,725,522,413,720,570
222800,National Park,Waikato,Maori,137,113,93,825,679
222900,Tangiwai,Whanganui,Maori,326,249,204,764,626
223000,Raetihi,Whanganui,Maori,529,390,302,737,571
223100,Ohakune,Whanganui,Maori,257,210,179,817,696
223200,Waiouru,Whanganui,Maori,178,166,132,933,742
223300,Upper Whanganui,Whanganui,Maori,348,289,242,830,695
223400,Mowhanau,Whanganui,Maori,128,106,95,828,742
223500,Brunswick-Papaiti,Whanganui,Maori,90,78,68,867,756
223600,Castlecliff West,Whanganui,Maori,467,345,275,739,589
223700,Otamatea (Whanganui District),Whanganui,Maori,86,81,75,942,872
223800,Castlecliff East,Whanganui,Maori,668,501,396,750,593
223800,Castlecliff East,Whanganui,Pacific Peoples,65,55,50,846,769
224000,Lower Aramoho,Whanganui,Maori,479,383,310,800,647
224100,St Johns Hill East,Whanganui,Maori,81,74,67,914,827
224200,St Johns Hill West,Whanganui,Maori,208,180,154,865,740
224300,Titoki,Whanganui,Maori,910,723,594,795,653
224300,Titoki,Whanganui,Pacific Peoples,104,89,81,856,779
224400,Springvale West,Whanganui,Maori,192,164,141,854,734
224400,Springvale West,Whanganui,Pacific Peoples,43,Masked,37,>950,860
224500,Springvale East,Whanganui,Maori,150,128,116,853,773
224600,Upper Aramoho,Whanganui,Maori,511,427,359,836,703
224700,Balgownie,Whanganui,Maori,43,36,33,837,767
224800,Laird Park,Whanganui,Maori,564,421,344,746,610
224800,Laird Park,Whanganui,Pacific Peoples,63,55,52,873,825
224900,Wembley Park,Whanganui,Maori,626,470,379,751,605
225000,College Estate,Whanganui,Maori,185,168,149,908,805
225100,Whanganui East-Williams Domain,Whanganui,Maori,426,329,263,772,617
225200,Gonville West,Whanganui,Maori,652,472,369,724,566
225200,Gonville West,Whanganui,Pacific Peoples,58,51,48,879,828
225300,Gonville North,Whanganui,Maori,534,430,345,805,646
225300,Gonville North,Whanganui,Pacific Peoples,89,81,75,910,843
225400,Cornmarket,Whanganui,Maori,241,185,162,768,672
225500,Whanganui East-Riverlands,Whanganui,Maori,370,317,270,857,730
225600,Kaitoke-Fordell,Whanganui,Maori,177,145,115,819,650
225700,Whanganui Central,Whanganui,Maori,139,127,112,914,806
225800,Gonville South,Whanganui,Maori,387,329,279,850,721
225800,Gonville South,Whanganui,Pacific Peoples,55,49,43,891,782
225900,Bastia-Durie Hill,Whanganui,Maori,268,230,185,858,690
226000,Putiki,Whanganui,Maori,189,169,153,894,810
226100,Mokai Patea,Whanganui,Maori,272,239,213,879,783
226300,Turakina,Whanganui,Maori,431,387,352,898,817
226400,Otairi,Whanganui,Maori,155,128,110,826,710
226500,Taihape,Whanganui,Maori,589,484,408,822,693
226600,Marton Rural,Whanganui,Maori,65,52,47,800,723
226700,Marton North,Whanganui,Maori,416,332,285,798,685
226700,Marton North,Whanganui,Pacific Peoples,122,113,104,926,852
226800,Parewanui,Whanganui,Maori,75,64,56,853,747
226900,Marton South,Whanganui,Maori,529,424,354,802,669
226900,Marton South,Whanganui,Pacific Peoples,135,116,108,859,800
227000,Bulls,Whanganui,Maori,355,301,259,848,730
227000,Bulls,Whanganui,Pacific Peoples,89,67,62,753,697
227100,Kiwitea,MidCentral,Maori,119,94,80,790,672
227200,Tokorangi,MidCentral,Maori,211,177,155,839,735
227300,Ohakea-Sanson,MidCentral,Maori,127,118,102,929,803
227400,Oroua Downs,MidCentral,Maori,130,120,108,923,831
227500,Awahuri,MidCentral,Maori,184,167,138,908,750
227600,Pohangina-Apiti,MidCentral,Maori,58,53,48,914,828
227800,Taikorea,MidCentral,Maori,93,Masked,77,>950,828
227900,Makino,MidCentral,Maori,406,335,270,825,665
227900,Makino,MidCentral,Pacific Peoples,41,38,34,927,829
228000,Sandon,MidCentral,Maori,194,170,148,876,763
228100,Kimbolton North,MidCentral,Maori,406,353,298,869,734
228200,Warwick,MidCentral,Maori,143,118,98,825,685
228300,Kimbolton West,MidCentral,Maori,339,278,235,820,693
228300,Kimbolton West,MidCentral,Pacific Peoples,41,Masked,36,>950,878
228400,Feilding Central,MidCentral,Maori,122,105,87,861,713
228500,Kimbolton South,MidCentral,Maori,258,228,190,884,736
228600,Kauwhata,MidCentral,Maori,155,137,123,884,794
228700,Taonui,MidCentral,Maori,111,101,93,910,838
228800,Newbury,MidCentral,Maori,198,176,155,889,783
228800,Newbury,MidCentral,Pacific Peoples,61,Masked,52,>950,852
229000,Milson North,MidCentral,Maori,212,193,170,910,802
229000,Milson North,MidCentral,Pacific Peoples,69,60,56,870,812
229100,Cloverlea (Palmerston North City),MidCentral,Maori,277,Masked,225,>950,812
229100,Cloverlea (Palmerston North City),MidCentral,Pacific Peoples,57,49,44,860,772
229200,Tremaine,MidCentral,Maori,155,112,88,723,568
229300,Milson South,MidCentral,Maori,449,392,337,873,751
229300,Milson South,MidCentral,Pacific Peoples,87,80,73,920,839
229400,Whakarongo,MidCentral,Maori,99,94,84,949,848
229500,Westbrook,MidCentral,Maori,687,565,445,822,648
229500,Westbrook,MidCentral,Pacific Peoples,210,198,179,943,852
229600,Takaro North,MidCentral,Maori,495,426,345,861,697
229600,Takaro North,MidCentral,Pacific Peoples,113,100,87,885,770
229800,Palmerston North Hospital,MidCentral,Maori,237,211,173,890,730
229800,Palmerston North Hospital,MidCentral,Pacific Peoples,57,49,46,860,807
229900,Highbury East,MidCentral,Maori,857,703,509,820,594
229900,Highbury East,MidCentral,Pacific Peoples,213,181,160,850,751
230000,Park West,MidCentral,Maori,270,233,189,863,700
230000,Park West,MidCentral,Pacific Peoples,79,75,62,949,785
230100,Takaro South,MidCentral,Maori,381,339,290,890,761
230100,Takaro South,MidCentral,Pacific Peoples,97,89,81,918,835
230200,Roslyn (Palmerston North City),MidCentral,Maori,355,278,228,783,642
230200,Roslyn (Palmerston North City),MidCentral,Pacific Peoples,118,101,93,856,788
230300,Kelvin Grove West,MidCentral,Maori,339,305,256,900,755
230300,Kelvin Grove West,MidCentral,Pacific Peoples,98,Masked,86,>950,878
230400,Kelvin Grove North,MidCentral,Maori,140,129,116,921,829
230400,Kelvin Grove North,MidCentral,Pacific Peoples,52,Masked,48,>950,923
230500,Papaioea North,MidCentral,Maori,305,256,202,839,662
230500,Papaioea North,MidCentral,Pacific Peoples,47,Masked,Masked,>950,>950
230600,Palmerston North Central,MidCentral,Maori,196,168,123,857,628
230600,Palmerston North Central,MidCentral,Pacific Peoples,57,54,47,947,825
230700,Awapuni North ,MidCentral,Maori,580,502,394,866,679
230700,Awapuni North ,MidCentral,Pacific Peoples,209,Masked,185,>950,885
230800,Terrace End,MidCentral,Maori,550,448,366,815,665
