SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
155600,Papatoetoe East,Counties Manukau,5-11,474,260,139,NA,NA,NA,NA,55%,29%,NA,NA
155700,Otara South,Counties Manukau,12+,"3,278","2,825","2,757","2,553","1,345",586,171,86%,84%,53%,29%
155700,Otara South,Counties Manukau,5-11,567,261,105,NA,NA,NA,NA,46%,19%,NA,NA
155800,Ferguson,Counties Manukau,12+,"3,789","3,249","3,158","2,921","1,431",597,178,86%,83%,49%,30%
155800,Ferguson,Counties Manukau,5-11,688,283,97,NA,NA,NA,NA,41%,14%,NA,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,282","2,998","2,956","2,776","1,792",657,200,91%,90%,65%,30%
155900,Papatoetoe South West,Counties Manukau,5-11,423,249,126,NA,NA,NA,NA,59%,30%,NA,NA
156000,Botany Junction,Counties Manukau,12+,153,132,131,128,78,35,6,86%,86%,61%,17%
156100,Dannemora North,Counties Manukau,12+,"2,364","2,163","2,151","2,020","1,486",646,179,91%,91%,74%,28%
156100,Dannemora North,Counties Manukau,5-11,232,178,115,NA,NA,NA,NA,77%,50%,NA,NA
156200,Papatoetoe South,Counties Manukau,12+,"3,909","3,605","3,575","3,426","2,314",902,295,92%,91%,68%,33%
156200,Papatoetoe South,Counties Manukau,5-11,384,248,145,NA,NA,NA,NA,65%,38%,NA,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,769","2,522","2,503","2,371","1,802",912,300,91%,90%,76%,33%
156300,East Tamaki Heights,Counties Manukau,5-11,263,189,131,NA,NA,NA,NA,72%,50%,NA,NA
156400,Te Puru,Counties Manukau,12+,"3,792",Masked,Masked,"3,373","2,689","1,353",553,>95%,>95%,80%,41%
156400,Te Puru,Counties Manukau,5-11,493,380,258,NA,NA,NA,NA,77%,52%,NA,NA
156500,Puhinui North,Counties Manukau,12+,"3,531","3,312","3,284","3,129","2,163",837,305,94%,93%,69%,36%
156500,Puhinui North,Counties Manukau,5-11,382,265,143,NA,NA,NA,NA,69%,37%,NA,NA
156600,Dannemora South,Counties Manukau,12+,"2,650","2,436","2,425","2,269","1,673",691,154,92%,92%,74%,22%
156600,Dannemora South,Counties Manukau,5-11,308,226,147,NA,NA,NA,NA,73%,48%,NA,NA
156700,Puhinui South,Counties Manukau,12+,"2,313","2,149","2,131","2,027","1,360",515,178,93%,92%,67%,35%
156700,Puhinui South,Counties Manukau,5-11,284,183,95,NA,NA,NA,NA,64%,33%,NA,NA
156800,Rongomai West,Counties Manukau,12+,"2,105","1,820","1,765","1,613",847,364,102,86%,84%,53%,28%
156800,Rongomai West,Counties Manukau,5-11,341,127,54,NA,NA,NA,NA,37%,16%,NA,NA
156900,Baverstock,Counties Manukau,12+,"3,817","3,478","3,465","3,258","2,386",979,237,91%,91%,73%,24%
156900,Baverstock,Counties Manukau,5-11,443,308,203,NA,NA,NA,NA,70%,46%,NA,NA
157000,Puhinui East,Counties Manukau,12+,"2,496","2,290","2,275","2,170","1,457",604,222,92%,91%,67%,37%
157000,Puhinui East,Counties Manukau,5-11,267,153,74,NA,NA,NA,NA,57%,28%,NA,NA
157100,Turanga,Counties Manukau,12+,"3,073","2,856","2,834","2,662","1,966","1,189",410,93%,92%,74%,34%
157100,Turanga,Counties Manukau,5-11,245,149,89,NA,NA,NA,NA,61%,36%,NA,NA
157200,Rongomai East,Counties Manukau,12+,"1,883","1,649","1,614","1,512",817,294,81,88%,86%,54%,28%
157200,Rongomai East,Counties Manukau,5-11,294,148,46,NA,NA,NA,NA,50%,16%,NA,NA
157300,Ormiston North,Counties Manukau,12+,"2,420","2,238","2,230","2,080","1,573",553,170,92%,92%,76%,31%
157300,Ormiston North,Counties Manukau,5-11,288,240,158,NA,NA,NA,NA,83%,55%,NA,NA
157400,Maraetai,Counties Manukau,12+,"2,254","2,118","2,108","1,984","1,531",901,378,94%,94%,77%,42%
157400,Maraetai,Counties Manukau,5-11,253,167,123,NA,NA,NA,NA,66%,49%,NA,NA
157500,Chapel Downs,Counties Manukau,12+,"3,128","2,838","2,811","2,675","1,769",667,205,91%,90%,66%,31%
157500,Chapel Downs,Counties Manukau,5-11,357,201,102,NA,NA,NA,NA,56%,29%,NA,NA
157600,Wiri West,Counties Manukau,12+,853,747,709,676,425,147,19,88%,83%,63%,13%
157600,Wiri West,Counties Manukau,5-11,55,25,10,NA,NA,NA,NA,45%,18%,NA,NA
157700,Clover Park North,Counties Manukau,12+,"4,093","3,562","3,508","3,230","1,854",772,214,87%,86%,57%,28%
157700,Clover Park North,Counties Manukau,5-11,643,294,104,NA,NA,NA,NA,46%,16%,NA,NA
157800,Mission Heights North,Counties Manukau,12+,"3,160","2,929","2,912","2,714","1,979",825,225,93%,92%,73%,27%
157800,Mission Heights North,Counties Manukau,5-11,375,288,200,NA,NA,NA,NA,77%,53%,NA,NA
157900,Clover Park South,Counties Manukau,12+,"3,620","3,285","3,242","3,036","2,016",803,213,91%,90%,66%,27%
157900,Clover Park South,Counties Manukau,5-11,529,308,167,NA,NA,NA,NA,58%,32%,NA,NA
158000,Donegal Park,Counties Manukau,12+,"4,161","3,883","3,851","3,694","2,634","1,025",462,93%,93%,71%,45%
158000,Donegal Park,Counties Manukau,5-11,415,322,201,NA,NA,NA,NA,78%,48%,NA,NA
158100,Ormiston South,Counties Manukau,12+,"6,381","5,949","5,923","5,594","4,099","1,217",299,93%,93%,73%,25%
158100,Ormiston South,Counties Manukau,5-11,851,695,448,NA,NA,NA,NA,82%,53%,NA,NA
158200,Mission Heights South,Counties Manukau,12+,"3,164","2,910","2,892","2,678","1,926",603,156,92%,91%,72%,26%
158200,Mission Heights South,Counties Manukau,5-11,442,357,213,NA,NA,NA,NA,81%,48%,NA,NA
158300,Hilltop (Auckland),Counties Manukau,12+,"3,555","3,279","3,258","3,090","2,053",766,212,92%,92%,66%,28%
158300,Hilltop (Auckland),Counties Manukau,5-11,384,243,146,NA,NA,NA,NA,63%,38%,NA,NA
158400,Wiri East,Counties Manukau,12+,"4,034","3,479","3,395","3,179","1,875",748,285,86%,84%,59%,38%
158400,Wiri East,Counties Manukau,5-11,646,287,117,NA,NA,NA,NA,44%,18%,NA,NA
158500,Goodwood Heights,Counties Manukau,12+,"4,119","3,810","3,777","3,603","2,515","1,139",363,92%,92%,70%,32%
158500,Goodwood Heights,Counties Manukau,5-11,417,279,147,NA,NA,NA,NA,67%,35%,NA,NA
158600,Ormiston East,Counties Manukau,12+,"4,011",Masked,Masked,"3,627","2,676",708,161,>95%,>95%,74%,23%
158600,Ormiston East,Counties Manukau,5-11,463,382,247,NA,NA,NA,NA,83%,53%,NA,NA
158700,Clendon Park North,Counties Manukau,12+,"2,696","2,367","2,306","2,130","1,155",484,129,88%,86%,54%,27%
158700,Clendon Park North,Counties Manukau,5-11,470,207,98,NA,NA,NA,NA,44%,21%,NA,NA
158800,Burbank,Counties Manukau,12+,"3,308","2,902","2,836","2,605","1,389",554,150,88%,86%,53%,27%
158800,Burbank,Counties Manukau,5-11,579,244,94,NA,NA,NA,NA,42%,16%,NA,NA
158900,Tuscany Heights,Counties Manukau,12+,"1,487","1,378","1,371","1,308",979,486,168,93%,92%,75%,35%
158900,Tuscany Heights,Counties Manukau,5-11,121,82,52,NA,NA,NA,NA,68%,43%,NA,NA
159000,Totara Heights,Counties Manukau,12+,"2,691","2,485","2,466","2,349","1,673",722,240,92%,92%,71%,33%
159000,Totara Heights,Counties Manukau,5-11,278,164,92,NA,NA,NA,NA,59%,33%,NA,NA
159100,Homai East,Counties Manukau,12+,"3,112","2,763","2,724","2,574","1,562",579,195,89%,88%,61%,34%
159100,Homai East,Counties Manukau,5-11,410,219,109,NA,NA,NA,NA,53%,27%,NA,NA
159200,Homai West,Counties Manukau,12+,"4,183","3,712","3,643","3,364","1,886",724,208,89%,87%,56%,29%
159200,Homai West,Counties Manukau,5-11,730,334,158,NA,NA,NA,NA,46%,22%,NA,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,582","3,318","3,305","3,116","2,305","1,169",459,93%,92%,74%,39%
159300,The Gardens (Auckland),Counties Manukau,5-11,413,276,168,NA,NA,NA,NA,67%,41%,NA,NA
159400,Clarks Beach,Counties Manukau,12+,"1,316",Masked,"1,243","1,181",866,532,214,>95%,94%,73%,40%
159400,Clarks Beach,Counties Manukau,5-11,142,78,48,NA,NA,NA,NA,55%,34%,NA,NA
159500,Clendon Park West,Counties Manukau,12+,"2,696","2,405","2,368","2,198","1,241",502,184,89%,88%,56%,37%
159500,Clendon Park West,Counties Manukau,5-11,448,203,107,NA,NA,NA,NA,45%,24%,NA,NA
159600,Hillpark North,Counties Manukau,12+,"2,107","1,948","1,923","1,829","1,260",515,188,92%,91%,69%,37%
159600,Hillpark North,Counties Manukau,5-11,242,153,88,NA,NA,NA,NA,63%,36%,NA,NA
159700,Clendon Park East,Counties Manukau,12+,"1,892","1,692","1,651","1,518",857,319,96,89%,87%,56%,30%
159700,Clendon Park East,Counties Manukau,5-11,307,169,76,NA,NA,NA,NA,55%,25%,NA,NA
159800,Karaka Creek,Counties Manukau,12+,"1,414","1,312","1,294","1,210",856,584,191,93%,92%,71%,33%
159800,Karaka Creek,Counties Manukau,5-11,133,81,36,NA,NA,NA,NA,61%,27%,NA,NA
159900,Rowandale West,Counties Manukau,12+,"2,883","2,555","2,487","2,272","1,285",496,163,89%,86%,57%,33%
159900,Rowandale West,Counties Manukau,5-11,578,233,106,NA,NA,NA,NA,40%,18%,NA,NA
160000,Rowandale East,Counties Manukau,12+,"3,322","2,938","2,885","2,634","1,528",625,198,88%,87%,58%,32%
160000,Rowandale East,Counties Manukau,5-11,584,283,116,NA,NA,NA,NA,48%,20%,NA,NA
160100,Manurewa Central,Counties Manukau,12+,"3,336","3,004","2,967","2,807","1,793",730,301,90%,89%,64%,41%
160100,Manurewa Central,Counties Manukau,5-11,432,214,104,NA,NA,NA,NA,50%,24%,NA,NA
160200,Weymouth North,Counties Manukau,12+,"4,140","3,715","3,642","3,351","2,042",772,298,90%,88%,61%,39%
160200,Weymouth North,Counties Manukau,5-11,725,349,151,NA,NA,NA,NA,48%,21%,NA,NA
160300,Hillpark South,Counties Manukau,12+,"2,751","2,524","2,494","2,374","1,560",725,276,92%,91%,66%,38%
160300,Hillpark South,Counties Manukau,5-11,320,195,102,NA,NA,NA,NA,61%,32%,NA,NA
160400,Alfriston,Counties Manukau,12+,"3,632","3,307","3,286","3,114","2,222","1,146",488,91%,90%,71%,43%
160400,Alfriston,Counties Manukau,5-11,391,228,121,NA,NA,NA,NA,58%,31%,NA,NA
160500,Weymouth East,Counties Manukau,12+,"3,183","2,820","2,777","2,562","1,531",628,220,89%,87%,60%,35%
160500,Weymouth East,Counties Manukau,5-11,551,245,134,NA,NA,NA,NA,44%,24%,NA,NA
160600,Leabank,Counties Manukau,12+,"3,722","3,310","3,232","3,023","1,701",758,231,89%,87%,56%,30%
160600,Leabank,Counties Manukau,5-11,625,235,86,NA,NA,NA,NA,38%,14%,NA,NA
160700,Weymouth South,Counties Manukau,12+,"3,207","2,831","2,782","2,602","1,648",763,322,88%,87%,63%,42%
160700,Weymouth South,Counties Manukau,5-11,455,210,115,NA,NA,NA,NA,46%,25%,NA,NA
160800,Manurewa East,Counties Manukau,12+,"2,619","2,354","2,312","2,156","1,278",576,204,90%,88%,59%,35%
160800,Manurewa East,Counties Manukau,5-11,337,128,54,NA,NA,NA,NA,38%,16%,NA,NA
160900,Manurewa South,Counties Manukau,12+,"3,465","3,094","3,031","2,840","1,723",636,226,89%,87%,61%,36%
160900,Manurewa South,Counties Manukau,5-11,501,248,118,NA,NA,NA,NA,50%,24%,NA,NA
161000,Randwick Park East,Counties Manukau,12+,"2,286","2,058","2,027","1,909","1,232",471,142,90%,89%,65%,30%
161000,Randwick Park East,Counties Manukau,5-11,299,178,85,NA,NA,NA,NA,60%,28%,NA,NA
161100,Wattle Downs West,Counties Manukau,12+,"3,350","3,133","3,108","2,960","2,257","1,164",560,94%,93%,76%,48%
161100,Wattle Downs West,Counties Manukau,5-11,411,288,182,NA,NA,NA,NA,70%,44%,NA,NA
161200,Wattle Downs North,Counties Manukau,12+,"2,042","1,751","1,711","1,585",841,351,108,86%,84%,53%,31%
161200,Wattle Downs North,Counties Manukau,5-11,396,161,66,NA,NA,NA,NA,41%,17%,NA,NA
161300,Randwick Park West,Counties Manukau,12+,"2,845","2,476","2,404","2,232","1,233",432,120,87%,84%,55%,28%
161300,Randwick Park West,Counties Manukau,5-11,552,265,105,NA,NA,NA,NA,48%,19%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,12+,"2,634","2,398","2,363","2,232","1,571",933,318,91%,90%,70%,34%
161400,Kingseat-Karaka,Counties Manukau,5-11,318,192,107,NA,NA,NA,NA,60%,34%,NA,NA
161500,Wattle Downs East,Counties Manukau,12+,"2,083","1,890","1,877","1,800","1,322",777,377,91%,90%,73%,49%
161500,Wattle Downs East,Counties Manukau,5-11,164,96,57,NA,NA,NA,NA,59%,35%,NA,NA
161600,Takanini North,Counties Manukau,12+,"2,239","1,981","1,943","1,835","1,115",401,124,88%,87%,61%,31%
161600,Takanini North,Counties Manukau,5-11,276,125,58,NA,NA,NA,NA,45%,21%,NA,NA
161700,Takanini Industrial,Counties Manukau,12+,44,38,38,38,20,8,Masked,86%,86%,53%,12%
161800,Conifer Grove West,Counties Manukau,12+,"2,966","2,806","2,790","2,675","2,046","1,029",433,95%,94%,76%,42%
161800,Conifer Grove West,Counties Manukau,5-11,235,181,117,NA,NA,NA,NA,77%,50%,NA,NA
161900,Conifer Grove East,Counties Manukau,12+,"1,870","1,648","1,622","1,540",991,448,174,88%,87%,64%,39%
161900,Conifer Grove East,Counties Manukau,5-11,272,131,66,NA,NA,NA,NA,48%,24%,NA,NA
162000,Takanini West,Counties Manukau,12+,"2,485","2,243","2,211","2,101","1,236",473,202,90%,89%,59%,43%
162000,Takanini West,Counties Manukau,5-11,354,163,87,NA,NA,NA,NA,46%,25%,NA,NA
162100,Takanini South,Counties Manukau,12+,"6,133","5,763","5,733","5,527","3,678",846,271,94%,93%,67%,32%
162100,Takanini South,Counties Manukau,5-11,720,500,269,NA,NA,NA,NA,69%,37%,NA,NA
162200,Takanini Central,Counties Manukau,12+,"1,078","1,022","1,019",985,799,509,293,95%,95%,81%,58%
162200,Takanini Central,Counties Manukau,5-11,75,49,24,NA,NA,NA,NA,65%,32%,NA,NA
162300,Ardmore,Counties Manukau,12+,"1,180","1,068","1,056",989,660,404,119,91%,89%,67%,29%
162300,Ardmore,Counties Manukau,5-11,118,55,28,NA,NA,NA,NA,47%,24%,NA,NA
162400,Glenbrook,Counties Manukau,12+,"2,285","2,055","2,030","1,922","1,328",777,258,90%,89%,69%,33%
162400,Glenbrook,Counties Manukau,5-11,230,116,66,NA,NA,NA,NA,50%,29%,NA,NA
162500,Hingaia,Counties Manukau,12+,"2,294","2,124","2,114","2,023","1,579","1,005",458,93%,92%,78%,46%
162500,Hingaia,Counties Manukau,5-11,228,163,108,NA,NA,NA,NA,71%,47%,NA,NA
162600,Takanini South East,Counties Manukau,12+,"2,963","2,769","2,738","2,641","1,748",305,114,93%,92%,66%,37%
162600,Takanini South East,Counties Manukau,5-11,449,253,137,NA,NA,NA,NA,56%,31%,NA,NA
162700,Kawakawa Bay-Orere,Counties Manukau,12+,"1,782","1,614","1,600","1,524","1,092",751,303,91%,90%,72%,40%
162700,Kawakawa Bay-Orere,Counties Manukau,5-11,153,85,40,NA,NA,NA,NA,56%,26%,NA,NA
162800,Papakura West,Counties Manukau,12+,"1,665","1,499","1,477","1,419","1,009",565,312,90%,89%,71%,55%
162800,Papakura West,Counties Manukau,5-11,162,86,52,NA,NA,NA,NA,53%,32%,NA,NA
162900,Clevedon,Counties Manukau,12+,"1,416","1,331","1,321","1,243",945,578,214,94%,93%,76%,37%
162900,Clevedon,Counties Manukau,5-11,149,93,67,NA,NA,NA,NA,62%,45%,NA,NA
163000,Papakura North,Counties Manukau,12+,"3,613","3,253","3,198","3,023","1,960",774,266,90%,89%,65%,34%
163000,Papakura North,Counties Manukau,5-11,524,280,126,NA,NA,NA,NA,53%,24%,NA,NA
163100,Pahurehure,Counties Manukau,12+,"2,868","2,678","2,655","2,499","1,802",943,321,93%,93%,72%,34%
163100,Pahurehure,Counties Manukau,5-11,330,206,123,NA,NA,NA,NA,62%,37%,NA,NA
163200,Papakura Central,Counties Manukau,12+,"2,951","2,672","2,637","2,519","1,679",813,309,91%,89%,67%,38%
163200,Papakura Central,Counties Manukau,5-11,280,160,85,NA,NA,NA,NA,57%,30%,NA,NA
163300,Papakura North East,Counties Manukau,12+,"3,579","3,358","3,326","3,158","2,108",711,240,94%,93%,67%,34%
163300,Papakura North East,Counties Manukau,5-11,439,253,110,NA,NA,NA,NA,58%,25%,NA,NA
163400,Karaka Lakes,Counties Manukau,12+,"2,324","2,207","2,196","2,076","1,466",593,185,95%,94%,71%,31%
163400,Karaka Lakes,Counties Manukau,5-11,361,256,156,NA,NA,NA,NA,71%,43%,NA,NA
163500,Papakura Kelvin,Counties Manukau,12+,"3,681","3,261","3,183","2,927","1,562",613,187,89%,86%,53%,31%
163500,Papakura Kelvin,Counties Manukau,5-11,626,268,103,NA,NA,NA,NA,43%,16%,NA,NA
163600,Papakura Massey Park,Counties Manukau,12+,"2,355","2,113","2,070","1,939","1,140",456,169,90%,88%,59%,37%
163600,Papakura Massey Park,Counties Manukau,5-11,384,180,78,NA,NA,NA,NA,47%,20%,NA,NA
163700,Rosehill,Counties Manukau,12+,"3,598","3,274","3,225","3,000","1,807",818,287,91%,90%,60%,35%
163700,Rosehill,Counties Manukau,5-11,520,248,105,NA,NA,NA,NA,48%,20%,NA,NA
163800,Patumahoe,Counties Manukau,12+,"2,058","1,933","1,923","1,811","1,325",751,257,94%,93%,73%,34%
163800,Patumahoe,Counties Manukau,5-11,274,159,71,NA,NA,NA,NA,58%,26%,NA,NA
163900,Papakura East,Counties Manukau,12+,"2,718","2,437","2,400","2,237","1,389",535,172,90%,88%,62%,32%
163900,Papakura East,Counties Manukau,5-11,428,228,97,NA,NA,NA,NA,53%,23%,NA,NA
164000,Opaheke,Counties Manukau,12+,"2,593","2,377","2,354","2,216","1,438",654,259,92%,91%,65%,40%
164000,Opaheke,Counties Manukau,5-11,312,162,74,NA,NA,NA,NA,52%,24%,NA,NA
164100,Papakura Industrial,Counties Manukau,12+,202,178,173,163,85,49,17,88%,86%,52%,35%
164200,Red Hill,Counties Manukau,12+,"2,414","2,183","2,134","1,997","1,148",538,190,90%,88%,57%,35%
164200,Red Hill,Counties Manukau,5-11,337,158,57,NA,NA,NA,NA,47%,17%,NA,NA
164300,Drury,Counties Manukau,12+,"1,435","1,278","1,261","1,217",814,393,164,89%,88%,67%,42%
164300,Drury,Counties Manukau,5-11,176,82,28,NA,NA,NA,NA,47%,16%,NA,NA
164400,Tamakae,Counties Manukau,12+,"2,185","2,012","1,983","1,876","1,343",866,355,92%,91%,72%,41%
164400,Tamakae,Counties Manukau,5-11,256,140,73,NA,NA,NA,NA,55%,29%,NA,NA
164500,Hamilton Estate,Counties Manukau,12+,"2,289","2,065","2,031","1,907","1,272",730,282,90%,89%,67%,39%
164500,Hamilton Estate,Counties Manukau,5-11,282,132,62,NA,NA,NA,NA,47%,22%,NA,NA
164600,Drury Rural,Counties Manukau,12+,"2,559","2,343","2,318","2,199","1,504",881,300,92%,91%,68%,34%
164600,Drury Rural,Counties Manukau,5-11,247,133,90,NA,NA,NA,NA,54%,36%,NA,NA
164700,Waiuku Central,Counties Manukau,12+,"1,133","1,008",995,943,625,356,144,89%,88%,66%,40%
164700,Waiuku Central,Counties Manukau,5-11,170,74,41,NA,NA,NA,NA,44%,24%,NA,NA
164800,Waiuku East,Counties Manukau,12+,"1,528","1,401","1,387","1,288",847,422,178,92%,91%,66%,42%
164800,Waiuku East,Counties Manukau,5-11,228,115,60,NA,NA,NA,NA,50%,26%,NA,NA
164900,Kendallvale,Counties Manukau,12+,966,881,875,822,583,388,127,91%,91%,71%,33%
164900,Kendallvale,Counties Manukau,5-11,100,59,24,NA,NA,NA,NA,59%,24%,NA,NA
165000,Puni,Counties Manukau,12+,"1,572","1,461","1,447","1,371",903,505,152,93%,92%,66%,30%
165000,Puni,Counties Manukau,5-11,189,95,31,NA,NA,NA,NA,50%,16%,NA,NA
165100,Ramarama,Counties Manukau,12+,"2,236","2,088","2,066","1,964","1,439",833,276,93%,92%,73%,33%
165100,Ramarama,Counties Manukau,5-11,217,123,59,NA,NA,NA,NA,57%,27%,NA,NA
165200,Hunua,Counties Manukau,12+,"1,296","1,146","1,135","1,083",780,457,159,88%,88%,72%,35%
165200,Hunua,Counties Manukau,5-11,117,71,40,NA,NA,NA,NA,61%,34%,NA,NA
165300,Pukekohe North West,Counties Manukau,12+,"4,010","3,648","3,590","3,362","2,083","1,087",437,91%,90%,62%,40%
165300,Pukekohe North West,Counties Manukau,5-11,556,225,83,NA,NA,NA,NA,40%,15%,NA,NA
165400,Anselmi Ridge,Counties Manukau,12+,"2,536","2,375","2,364","2,226","1,756","1,098",647,94%,93%,79%,59%
165400,Anselmi Ridge,Counties Manukau,5-11,275,186,100,NA,NA,NA,NA,68%,36%,NA,NA
165500,Pukekohe West,Counties Manukau,12+,"5,346","4,932","4,862","4,566","2,839","1,198",478,92%,91%,62%,40%
165500,Pukekohe West,Counties Manukau,5-11,801,369,180,NA,NA,NA,NA,46%,22%,NA,NA
165600,Cape Hill,Counties Manukau,12+,"1,312","1,215","1,212","1,131",814,354,131,93%,92%,72%,37%
165600,Cape Hill,Counties Manukau,5-11,193,115,69,NA,NA,NA,NA,60%,36%,NA,NA
165700,Rosa Birch Park,Counties Manukau,12+,"1,858","1,729","1,712","1,634","1,231",790,365,93%,92%,75%,46%
165700,Rosa Birch Park,Counties Manukau,5-11,169,96,44,NA,NA,NA,NA,57%,26%,NA,NA
165800,Rooseville Park,Counties Manukau,12+,"2,176","2,025","2,001","1,872","1,311",658,268,93%,92%,70%,41%
165800,Rooseville Park,Counties Manukau,5-11,262,148,83,NA,NA,NA,NA,56%,32%,NA,NA
165900,Cloverlea (Auckland),Counties Manukau,12+,"2,296","2,136","2,124","2,006","1,505",928,374,93%,93%,75%,40%
165900,Cloverlea (Auckland),Counties Manukau,5-11,238,134,58,NA,NA,NA,NA,56%,24%,NA,NA
166000,Pukekohe Central,Counties Manukau,12+,342,305,299,282,186,124,43,89%,87%,66%,35%
166100,Pukekohe Hospital,Counties Manukau,12+,"1,423","1,332","1,318","1,251",913,546,219,94%,93%,73%,40%
166100,Pukekohe Hospital,Counties Manukau,5-11,144,91,53,NA,NA,NA,NA,63%,37%,NA,NA
166200,Buckland,Counties Manukau,12+,"1,052",993,978,915,627,353,126,94%,93%,69%,36%
166200,Buckland,Counties Manukau,5-11,111,71,29,NA,NA,NA,NA,64%,26%,NA,NA
166300,Bombay Hills,Counties Manukau,12+,"1,820","1,643","1,628","1,535","1,058",668,223,90%,89%,69%,33%
166300,Bombay Hills,Counties Manukau,5-11,174,104,48,NA,NA,NA,NA,60%,28%,NA,NA
166400,Ararimu,Counties Manukau,12+,"1,892","1,678","1,656","1,543","1,069",623,187,89%,88%,69%,30%
166400,Ararimu,Counties Manukau,5-11,225,126,76,NA,NA,NA,NA,56%,34%,NA,NA
166500,Colville,Waikato,12+,"1,401","1,132","1,102","1,036",738,565,209,81%,79%,71%,37%
166500,Colville,Waikato,5-11,141,28,10,NA,NA,NA,NA,20%,7%,NA,NA
166700,Coromandel,Waikato,12+,"1,625","1,362","1,344","1,305",935,750,286,84%,83%,72%,38%
166700,Coromandel,Waikato,5-11,103,23,8,NA,NA,NA,NA,22%,8%,NA,NA
166900,Mercury Bay North,Waikato,12+,"1,733","1,453","1,428","1,372",978,750,258,84%,82%,71%,34%
166900,Mercury Bay North,Waikato,5-11,151,72,42,NA,NA,NA,NA,48%,28%,NA,NA
167000,Whitianga North,Waikato,12+,"1,548","1,390","1,373","1,322",984,742,290,90%,89%,74%,39%
167000,Whitianga North,Waikato,5-11,131,63,38,NA,NA,NA,NA,48%,29%,NA,NA
167100,Whitianga South,Waikato,12+,"3,895","3,455","3,407","3,274","2,432","1,899",805,89%,87%,74%,42%
167100,Whitianga South,Waikato,5-11,286,112,45,NA,NA,NA,NA,39%,16%,NA,NA
167200,Thames Coast,Waikato,12+,"1,661","1,447","1,433","1,392","1,072",847,350,87%,86%,77%,41%
167200,Thames Coast,Waikato,5-11,91,42,21,NA,NA,NA,NA,46%,23%,NA,NA
167300,Cooks Beach-Ferry Landing,Waikato,12+,466,403,399,392,296,236,107,86%,86%,76%,45%
167300,Cooks Beach-Ferry Landing,Waikato,5-11,42,11,Masked,NA,NA,NA,NA,26%,<5%,NA,NA
167400,Mercury Bay South,Waikato,12+,"1,250","1,047","1,029",989,682,483,157,84%,82%,69%,33%
167400,Mercury Bay South,Waikato,5-11,102,32,17,NA,NA,NA,NA,31%,17%,NA,NA
167500,Kauaeranga,Waikato,12+,519,435,427,411,316,229,79,84%,82%,77%,34%
167500,Kauaeranga,Waikato,5-11,64,34,15,NA,NA,NA,NA,53%,23%,NA,NA
167600,Thames North,Waikato,12+,"1,812","1,637","1,613","1,568","1,245",969,436,90%,89%,79%,45%
167600,Thames North,Waikato,5-11,126,63,35,NA,NA,NA,NA,50%,28%,NA,NA
167700,Thames Central,Waikato,12+,"1,025",938,927,901,709,511,239,92%,90%,79%,47%
167700,Thames Central,Waikato,5-11,57,30,12,NA,NA,NA,NA,53%,21%,NA,NA
167800,Thames South,Waikato,12+,"2,997","2,640","2,597","2,478","1,870","1,335",565,88%,87%,75%,42%
167800,Thames South,Waikato,5-11,263,118,77,NA,NA,NA,NA,45%,29%,NA,NA
167900,Hikuai,Waikato,12+,220,166,161,153,90,67,29,75%,73%,59%,43%
168000,Totora-Kopu,Waikato,12+,768,706,694,670,525,355,148,92%,90%,78%,42%
168000,Totora-Kopu,Waikato,5-11,67,36,19,NA,NA,NA,NA,54%,28%,NA,NA
168100,Tairua,Waikato,12+,"1,409","1,214","1,190","1,158",845,699,291,86%,84%,73%,42%
168100,Tairua,Waikato,5-11,111,35,14,NA,NA,NA,NA,32%,13%,NA,NA
168200,Pauanui,Waikato,12+,894,787,783,768,612,513,212,88%,88%,80%,41%
168200,Pauanui,Waikato,5-11,49,14,Masked,NA,NA,NA,NA,29%,8%,NA,NA
168300,Matatoki-Puriri,Waikato,12+,976,817,798,759,493,344,95,84%,82%,65%,28%
168300,Matatoki-Puriri,Waikato,5-11,120,53,36,NA,NA,NA,NA,44%,30%,NA,NA
168400,Whangamata Rural,Waikato,12+,418,355,349,335,228,174,70,85%,83%,68%,40%
168500,Whangamata,Waikato,12+,"3,763","3,346","3,306","3,203","2,383","1,939",840,89%,88%,74%,43%
168500,Whangamata,Waikato,5-11,299,82,37,NA,NA,NA,NA,27%,12%,NA,NA
168600,Miranda-Pukorokoro,Counties Manukau,12+,852,752,740,714,489,384,156,88%,87%,68%,41%
168600,Miranda-Pukorokoro,Counties Manukau,5-11,65,24,10,NA,NA,NA,NA,37%,15%,NA,NA
168700,Hauraki Plains North,Waikato,12+,"1,046",903,890,844,538,345,88,86%,85%,64%,26%
168700,Hauraki Plains North,Waikato,5-11,133,61,24,NA,NA,NA,NA,46%,18%,NA,NA
168800,Hauraki Plains East,Waikato,12+,"1,200","1,044","1,027",973,618,383,107,87%,86%,64%,28%
168800,Hauraki Plains East,Waikato,5-11,134,59,34,NA,NA,NA,NA,44%,25%,NA,NA
