SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
145800,Glen Innes East-Wai O Taiki Bay,Auckland,5-11,576,310,97,NA,NA,54%,17%,NA
145900,Penrose,Auckland,12+,"1,099","1,022","1,012",970,779,93%,92%,80%
145900,Penrose,Auckland,5-11,71,40,10,NA,NA,56%,14%,NA
146000,Mount Wellington North East,Auckland,12+,"1,714",Masked,Masked,"1,641","1,238",>95%,>95%,75%
146000,Mount Wellington North East,Auckland,5-11,171,137,50,NA,NA,80%,29%,NA
146100,Mangere Bridge Ambury,Counties Manukau,12+,"2,957",Masked,Masked,"2,588","1,915",>95%,>95%,74%
146100,Mangere Bridge Ambury,Counties Manukau,5-11,378,277,105,NA,NA,73%,28%,NA
146200,Mount Wellington Ferndale,Auckland,12+,"3,399",Masked,Masked,"3,210","2,269",>95%,>95%,71%
146200,Mount Wellington Ferndale,Auckland,5-11,361,213,70,NA,NA,59%,19%,NA
146300,Point England,Auckland,12+,"3,922","3,687","3,607","3,095","1,788",94%,92%,58%
146300,Point England,Auckland,5-11,618,262,61,NA,NA,42%,10%,NA
146400,Bucklands Beach North,Counties Manukau,12+,"2,717",Masked,Masked,"2,373","1,843",>95%,>95%,78%
146400,Bucklands Beach North,Counties Manukau,5-11,302,214,130,NA,NA,71%,43%,NA
146500,Mount Wellington East,Auckland,12+,"2,188",Masked,Masked,"1,987","1,427",>95%,>95%,72%
146500,Mount Wellington East,Auckland,5-11,232,129,43,NA,NA,56%,19%,NA
146600,Mount Wellington West,Auckland,12+,"2,576",Masked,Masked,"2,329","1,642",>95%,>95%,71%
146600,Mount Wellington West,Auckland,5-11,275,196,78,NA,NA,71%,28%,NA
146700,Panmure West,Auckland,12+,252,Masked,Masked,238,166,>95%,>95%,70%
146800,Mangere Bridge,Counties Manukau,12+,"2,506",Masked,"2,355","2,145","1,580",>95%,94%,74%
146800,Mangere Bridge,Counties Manukau,5-11,325,199,76,NA,NA,61%,23%,NA
146900,Oneroa East-Palm Beach,Auckland,12+,"1,136","1,064","1,045",989,694,94%,92%,70%
146900,Oneroa East-Palm Beach,Auckland,5-11,88,44,24,NA,NA,50%,27%,NA
147000,Tamaki,Auckland,12+,"3,467",Masked,"3,246","2,890","1,824",>95%,94%,63%
147000,Tamaki,Auckland,5-11,463,225,64,NA,NA,49%,14%,NA
147100,Panmure East,Auckland,12+,"2,952",Masked,Masked,"2,660","1,870",>95%,>95%,70%
147100,Panmure East,Auckland,5-11,244,133,55,NA,NA,55%,23%,NA
147200,Mount Wellington Central,Auckland,12+,"4,243",Masked,Masked,"3,876","2,862",>95%,>95%,74%
147200,Mount Wellington Central,Auckland,5-11,384,276,107,NA,NA,72%,28%,NA
147400,Sylvia Park,Auckland,12+,98,Masked,Masked,95,67,>95%,>95%,71%
147500,Mangere Mountain View,Counties Manukau,12+,"3,483","3,295","3,239","2,867","1,880",95%,93%,66%
147500,Mangere Mountain View,Counties Manukau,5-11,525,256,79,NA,NA,49%,15%,NA
147600,Surfdale,Auckland,12+,"1,804",Masked,"1,700","1,570","1,083",>95%,94%,69%
147600,Surfdale,Auckland,5-11,153,85,30,NA,NA,56%,20%,NA
147800,Half Moon Bay West,Counties Manukau,12+,"2,543",Masked,Masked,"2,250","1,776",>95%,>95%,79%
147800,Half Moon Bay West,Counties Manukau,5-11,280,189,92,NA,NA,68%,33%,NA
147900,Auckland Airport,Counties Manukau,12+,539,503,496,439,241,93%,92%,55%
147900,Auckland Airport,Counties Manukau,5-11,78,31,16,NA,NA,40%,21%,NA
148000,Eastern Beach,Counties Manukau,12+,"2,029",Masked,Masked,"1,740","1,327",>95%,>95%,76%
148000,Eastern Beach,Counties Manukau,5-11,186,115,61,NA,NA,62%,33%,NA
148100,Sunnyhills West-Pakuranga North,Counties Manukau,12+,"2,810",Masked,Masked,"2,500","1,900",>95%,>95%,76%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,5-11,299,222,109,NA,NA,74%,36%,NA
148200,Favona North,Counties Manukau,12+,"2,437","2,263","2,229","1,977","1,207",93%,91%,61%
148200,Favona North,Counties Manukau,5-11,351,149,35,NA,NA,42%,10%,NA
148300,Bucklands Beach Central,Counties Manukau,12+,"1,758",Masked,Masked,"1,533","1,108",>95%,>95%,72%
148300,Bucklands Beach Central,Counties Manukau,5-11,225,137,75,NA,NA,61%,33%,NA
148400,Farm Cove,Counties Manukau,12+,"2,169",Masked,Masked,"1,916","1,461",>95%,>95%,76%
148400,Farm Cove,Counties Manukau,5-11,268,190,100,NA,NA,71%,37%,NA
148500,Mangere North,Counties Manukau,12+,"1,792","1,651","1,614","1,363",744,92%,90%,55%
148500,Mangere North,Counties Manukau,5-11,306,127,29,NA,NA,42%,9%,NA
148600,Favona West,Counties Manukau,12+,"2,796",Masked,"2,615","2,209","1,276",>95%,94%,58%
148600,Favona West,Counties Manukau,5-11,500,241,67,NA,NA,48%,13%,NA
148700,Ostend,Auckland,12+,"1,808","1,679","1,651","1,543","1,082",93%,91%,70%
148700,Ostend,Auckland,5-11,150,82,26,NA,NA,55%,17%,NA
148800,Half Moon Bay North East,Counties Manukau,12+,"1,865",Masked,Masked,"1,609","1,191",>95%,>95%,74%
148800,Half Moon Bay North East,Counties Manukau,5-11,276,170,76,NA,NA,62%,28%,NA
148900,Mangere West,Counties Manukau,12+,"3,507","3,213","3,129","2,654","1,416",92%,89%,53%
148900,Mangere West,Counties Manukau,5-11,646,273,60,NA,NA,42%,9%,NA
149000,Pakuranga West,Counties Manukau,12+,"3,613",Masked,Masked,"3,198","2,281",>95%,>95%,71%
149000,Pakuranga West,Counties Manukau,5-11,378,238,101,NA,NA,63%,27%,NA
149100,Mount Wellington South West,Auckland,12+,"2,386",Masked,Masked,"2,183","1,485",>95%,>95%,68%
149100,Mount Wellington South West,Auckland,5-11,250,144,56,NA,NA,58%,22%,NA
149200,Sunnyhills East,Counties Manukau,12+,"2,979",Masked,Masked,"2,653","2,003",>95%,>95%,75%
149200,Sunnyhills East,Counties Manukau,5-11,338,235,110,NA,NA,70%,33%,NA
149300,Half Moon Bay South East,Counties Manukau,12+,"2,580",Masked,Masked,"2,279","1,621",>95%,>95%,71%
149300,Half Moon Bay South East,Counties Manukau,5-11,382,217,82,NA,NA,57%,21%,NA
149400,Favona East,Counties Manukau,12+,"3,260","3,083","3,036","2,618","1,572",95%,93%,60%
149400,Favona East,Counties Manukau,5-11,495,226,64,NA,NA,46%,13%,NA
149500,Mount Wellington South East,Auckland,12+,"2,539",Masked,Masked,"2,160","1,290",>95%,>95%,60%
149500,Mount Wellington South East,Auckland,5-11,395,181,41,NA,NA,46%,10%,NA
149600,Otahuhu Industrial,Counties Manukau,12+,42,Masked,Masked,109,71,>95%,>95%,65%
149700,Bucklands Beach South,Counties Manukau,12+,"3,727",Masked,Masked,"3,226","2,263",>95%,>95%,70%
149700,Bucklands Beach South,Counties Manukau,5-11,454,284,141,NA,NA,63%,31%,NA
149800,Pakuranga Central,Counties Manukau,12+,"2,873",Masked,Masked,"2,613","1,807",>95%,>95%,69%
149800,Pakuranga Central,Counties Manukau,5-11,332,191,82,NA,NA,58%,25%,NA
149900,Awhitu,Counties Manukau,12+,"2,655","2,376","2,338","2,148","1,542",89%,88%,72%
149900,Awhitu,Counties Manukau,5-11,261,115,29,NA,NA,44%,11%,NA
150000,Harania North,Counties Manukau,12+,"3,359","3,187","3,092","2,606","1,349",95%,92%,52%
150000,Harania North,Counties Manukau,5-11,621,282,53,NA,NA,45%,9%,NA
150100,Otahuhu Central,Auckland,12+,"1,494",Masked,Masked,"1,313",820,>95%,>95%,62%
150100,Otahuhu Central,Auckland,5-11,108,71,28,NA,NA,66%,26%,NA
150200,Mangere Central,Counties Manukau,12+,"3,093","2,901","2,841","2,412","1,392",94%,92%,58%
150200,Mangere Central,Counties Manukau,5-11,563,251,78,NA,NA,45%,14%,NA
150300,Otahuhu North,Auckland,12+,"3,110",Masked,Masked,"2,697","1,626",>95%,>95%,60%
150300,Otahuhu North,Auckland,5-11,531,280,67,NA,NA,53%,13%,NA
150400,Howick West,Counties Manukau,12+,"3,387",Masked,Masked,"2,956","2,120",>95%,>95%,72%
150400,Howick West,Counties Manukau,5-11,430,252,116,NA,NA,59%,27%,NA
150500,Pakuranga Heights North West,Counties Manukau,12+,"2,258",Masked,"2,143","1,950","1,349",>95%,95%,69%
150500,Pakuranga Heights North West,Counties Manukau,5-11,293,164,65,NA,NA,56%,22%,NA
150600,Mellons Bay,Counties Manukau,12+,"3,715",Masked,Masked,"3,219","2,464",>95%,>95%,77%
150600,Mellons Bay,Counties Manukau,5-11,431,277,160,NA,NA,64%,37%,NA
150700,Pakuranga Heights East,Counties Manukau,12+,"2,564",Masked,Masked,"2,263","1,518",>95%,>95%,67%
150700,Pakuranga Heights East,Counties Manukau,5-11,323,197,89,NA,NA,61%,28%,NA
150800,Sutton Park,Counties Manukau,12+,"3,184","2,984","2,934","2,522","1,407",94%,92%,56%
150800,Sutton Park,Counties Manukau,5-11,592,305,62,NA,NA,52%,10%,NA
150900,Otahuhu East,Auckland,12+,"1,954",Masked,Masked,"1,680","1,021",>95%,>95%,61%
150900,Otahuhu East,Auckland,5-11,259,116,42,NA,NA,45%,16%,NA
151000,Mangere South,Counties Manukau,12+,"3,089","2,908","2,854","2,474","1,437",94%,92%,58%
151000,Mangere South,Counties Manukau,5-11,488,235,56,NA,NA,48%,11%,NA
151100,Onetangi,Auckland,12+,"1,163","1,102","1,090","1,003",697,95%,94%,69%
151100,Onetangi,Auckland,5-11,95,48,19,NA,NA,51%,20%,NA
151200,Harania South,Counties Manukau,12+,"2,824",Masked,"2,651","2,271","1,318",>95%,94%,58%
151200,Harania South,Counties Manukau,5-11,485,221,53,NA,NA,46%,11%,NA
151300,Highland Park (Auckland),Counties Manukau,12+,"4,032",Masked,Masked,"3,558","2,667",>95%,>95%,75%
151300,Highland Park (Auckland),Counties Manukau,5-11,364,243,107,NA,NA,67%,29%,NA
151400,Otahuhu South West,Auckland,12+,"3,099",Masked,Masked,"2,666","1,644",>95%,>95%,62%
151400,Otahuhu South West,Auckland,5-11,425,212,60,NA,NA,50%,14%,NA
151500,Pakuranga Heights South West,Counties Manukau,12+,"2,776",Masked,Masked,"2,514","1,705",>95%,>95%,68%
151500,Pakuranga Heights South West,Counties Manukau,5-11,355,244,99,NA,NA,69%,28%,NA
151600,Mangere Mascot,Counties Manukau,12+,"3,175","2,963","2,902","2,497","1,422",93%,91%,57%
151600,Mangere Mascot,Counties Manukau,5-11,518,232,54,NA,NA,45%,10%,NA
151700,Waiheke East,Auckland,12+,929,847,835,790,580,91%,90%,73%
151700,Waiheke East,Auckland,5-11,73,31,17,NA,NA,42%,23%,NA
151800,Massey Road West,Counties Manukau,12+,"3,114","2,912","2,857","2,473","1,444",94%,92%,58%
151800,Massey Road West,Counties Manukau,5-11,520,227,50,NA,NA,44%,10%,NA
151900,Otahuhu South,Auckland,12+,"3,052",Masked,Masked,"2,649","1,666",>95%,>95%,63%
151900,Otahuhu South,Auckland,5-11,427,223,59,NA,NA,52%,14%,NA
152000,Howick Central,Counties Manukau,12+,"3,099",Masked,"2,928","2,687","2,005",>95%,94%,75%
152000,Howick Central,Counties Manukau,5-11,367,225,98,NA,NA,61%,27%,NA
152100,Massey Road North,Counties Manukau,12+,"2,834",Masked,"2,687","2,385","1,496",>95%,95%,63%
152100,Massey Road North,Counties Manukau,5-11,429,223,54,NA,NA,52%,13%,NA
152200,Botany Downs West,Counties Manukau,12+,"2,541","2,413","2,397","2,186","1,617",95%,94%,74%
152200,Botany Downs West,Counties Manukau,5-11,295,185,94,NA,NA,63%,32%,NA
152300,East Tamaki,Counties Manukau,12+,392,Masked,Masked,370,255,>95%,>95%,69%
152400,Howick East,Counties Manukau,12+,"3,002",Masked,Masked,"2,645","1,983",>95%,>95%,75%
152400,Howick East,Counties Manukau,5-11,358,276,137,NA,NA,77%,38%,NA
152500,Burswood,Counties Manukau,12+,"1,360",Masked,Masked,"1,267",938,>95%,>95%,74%
152500,Burswood,Counties Manukau,5-11,134,89,37,NA,NA,66%,28%,NA
152600,Massey Road South,Counties Manukau,12+,"1,540","1,455","1,436","1,253",704,94%,93%,56%
152600,Massey Road South,Counties Manukau,5-11,261,132,25,NA,NA,51%,10%,NA
152800,Mangere South East,Counties Manukau,12+,"3,310",Masked,"3,138","2,769","1,756",>95%,95%,63%
152800,Mangere South East,Counties Manukau,5-11,445,239,54,NA,NA,54%,12%,NA
152900,Botany Downs East,Counties Manukau,12+,"1,881",Masked,Masked,"1,715","1,328",>95%,>95%,77%
152900,Botany Downs East,Counties Manukau,5-11,236,174,94,NA,NA,74%,40%,NA
153000,Grange,Counties Manukau,12+,"1,839",Masked,"1,742","1,505",865,>95%,95%,57%
153000,Grange,Counties Manukau,5-11,310,139,22,NA,NA,45%,7%,NA
153100,Golflands,Counties Manukau,12+,"2,210",Masked,Masked,"1,992","1,530",>95%,>95%,77%
153100,Golflands,Counties Manukau,5-11,203,142,53,NA,NA,70%,26%,NA
153200,Aorere North,Counties Manukau,12+,"1,269","1,201","1,175","1,025",597,95%,93%,58%
153200,Aorere North,Counties Manukau,5-11,189,83,22,NA,NA,44%,12%,NA
153300,Mangere East,Counties Manukau,12+,"3,305",Masked,Masked,"2,908","1,864",>95%,>95%,64%
153300,Mangere East,Counties Manukau,5-11,458,241,67,NA,NA,53%,15%,NA
153400,Cockle Bay,Counties Manukau,12+,"3,798",Masked,Masked,"3,370","2,603",>95%,>95%,77%
153400,Cockle Bay,Counties Manukau,5-11,411,289,164,NA,NA,70%,40%,NA
153500,Otara West,Counties Manukau,12+,"2,702","2,448","2,365","1,971",958,91%,88%,49%
153500,Otara West,Counties Manukau,5-11,534,227,53,NA,NA,43%,10%,NA
153600,Aorere Central,Counties Manukau,12+,"1,844",Masked,"1,745","1,538",922,>95%,95%,60%
153600,Aorere Central,Counties Manukau,5-11,259,137,31,NA,NA,53%,12%,NA
153700,Northpark North,Counties Manukau,12+,"2,559","2,422","2,406","2,226","1,683",95%,94%,76%
153700,Northpark North,Counties Manukau,5-11,318,230,120,NA,NA,72%,38%,NA
153800,Somerville,Counties Manukau,12+,"4,027",Masked,Masked,"3,525","2,687",>95%,>95%,76%
153800,Somerville,Counties Manukau,5-11,426,326,164,NA,NA,77%,38%,NA
153900,Northpark South,Counties Manukau,12+,"2,014","1,905","1,896","1,757","1,298",95%,94%,74%
153900,Northpark South,Counties Manukau,5-11,226,147,99,NA,NA,65%,44%,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,083",Masked,Masked,"3,764","2,440",>95%,>95%,65%
154000,Papatoetoe North,Counties Manukau,5-11,472,283,76,NA,NA,60%,16%,NA
154100,Dingwall,Counties Manukau,12+,"3,022",Masked,Masked,"2,802","1,830",>95%,>95%,65%
154100,Dingwall,Counties Manukau,5-11,371,226,80,NA,NA,61%,22%,NA
154200,Aorere South,Counties Manukau,12+,"3,949",Masked,Masked,"3,348","2,114",>95%,>95%,63%
154200,Aorere South,Counties Manukau,5-11,597,340,94,NA,NA,57%,16%,NA
154300,Shelly Park,Counties Manukau,12+,"2,476",Masked,Masked,"2,203","1,669",>95%,>95%,76%
154300,Shelly Park,Counties Manukau,5-11,290,195,113,NA,NA,67%,39%,NA
154400,Otara Central,Counties Manukau,12+,"2,308","2,106","2,055","1,737",897,91%,89%,52%
154400,Otara Central,Counties Manukau,5-11,387,153,35,NA,NA,40%,9%,NA
154500,Huntington Park,Counties Manukau,12+,"1,768",Masked,Masked,"1,598","1,216",>95%,>95%,76%
154500,Huntington Park,Counties Manukau,5-11,156,110,51,NA,NA,71%,33%,NA
154700,Botany North,Counties Manukau,12+,"2,445","2,281","2,271","2,092","1,618",93%,93%,77%
154700,Botany North,Counties Manukau,5-11,207,121,49,NA,NA,58%,24%,NA
154800,Papatoetoe West,Counties Manukau,12+,"3,958",Masked,Masked,"3,461","2,229",>95%,>95%,64%
154800,Papatoetoe West,Counties Manukau,5-11,550,347,103,NA,NA,63%,19%,NA
154900,Papatoetoe Central,Counties Manukau,12+,"4,557",Masked,Masked,"4,200","2,851",>95%,>95%,68%
154900,Papatoetoe Central,Counties Manukau,5-11,465,324,109,NA,NA,70%,23%,NA
155000,Sunkist Bay,Counties Manukau,12+,"2,708",Masked,Masked,"2,351","1,763",>95%,>95%,75%
155000,Sunkist Bay,Counties Manukau,5-11,386,249,115,NA,NA,65%,30%,NA
155100,Otara East,Counties Manukau,12+,"3,119","2,951","2,866","2,388","1,232",95%,92%,52%
155100,Otara East,Counties Manukau,5-11,636,233,43,NA,NA,37%,7%,NA
155200,Redcastle,Counties Manukau,12+,"2,210","2,097","2,081","1,928","1,408",95%,94%,73%
155200,Redcastle,Counties Manukau,5-11,268,188,86,NA,NA,70%,32%,NA
155300,Botany East,Counties Manukau,12+,"1,738",Masked,Masked,"1,547","1,176",>95%,>95%,76%
155300,Botany East,Counties Manukau,5-11,170,132,61,NA,NA,78%,36%,NA
155400,Botany South,Counties Manukau,12+,"2,537",Masked,Masked,"2,244","1,668",>95%,>95%,74%
155400,Botany South,Counties Manukau,5-11,275,182,63,NA,NA,66%,23%,NA
155500,Manukau Central,Counties Manukau,12+,"1,053",Masked,Masked,967,549,>95%,>95%,57%
155500,Manukau Central,Counties Manukau,5-11,65,43,Masked,NA,NA,66%,8%,NA
155600,Papatoetoe East,Counties Manukau,12+,"3,771",Masked,Masked,"3,374","2,133",>95%,>95%,63%
155600,Papatoetoe East,Counties Manukau,5-11,485,256,73,NA,NA,53%,15%,NA
155700,Otara South,Counties Manukau,12+,"3,167","2,876","2,800","2,357","1,225",91%,88%,52%
155700,Otara South,Counties Manukau,5-11,579,263,48,NA,NA,45%,8%,NA
155800,Ferguson,Counties Manukau,12+,"3,652","3,320","3,221","2,708","1,291",91%,88%,48%
155800,Ferguson,Counties Manukau,5-11,691,267,51,NA,NA,39%,7%,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,071",Masked,Masked,"2,655","1,677",>95%,>95%,63%
155900,Papatoetoe South West,Counties Manukau,5-11,411,249,63,NA,NA,61%,15%,NA
156000,Botany Junction,Counties Manukau,12+,140,132,132,123,73,94%,94%,59%
156100,Dannemora North,Counties Manukau,12+,"2,211",Masked,Masked,"1,960","1,440",>95%,>95%,73%
156100,Dannemora North,Counties Manukau,5-11,252,173,90,NA,NA,69%,36%,NA
156200,Papatoetoe South,Counties Manukau,12+,"3,547",Masked,Masked,"3,282","2,145",>95%,>95%,65%
156200,Papatoetoe South,Counties Manukau,5-11,370,253,80,NA,NA,68%,22%,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,623",Masked,"2,477","2,273","1,726",>95%,94%,76%
156300,East Tamaki Heights,Counties Manukau,5-11,252,181,84,NA,NA,72%,33%,NA
156400,Te Puru,Counties Manukau,12+,"3,611",Masked,Masked,"3,233","2,574",>95%,>95%,80%
156400,Te Puru,Counties Manukau,5-11,500,368,210,NA,NA,74%,42%,NA
156500,Puhinui North,Counties Manukau,12+,"3,297",Masked,Masked,"3,052","2,056",>95%,>95%,67%
156500,Puhinui North,Counties Manukau,5-11,381,254,78,NA,NA,67%,20%,NA
156600,Dannemora South,Counties Manukau,12+,"2,466",Masked,Masked,"2,192","1,594",>95%,>95%,73%
156600,Dannemora South,Counties Manukau,5-11,314,211,92,NA,NA,67%,29%,NA
156700,Puhinui South,Counties Manukau,12+,"2,112",Masked,Masked,"1,944","1,264",>95%,>95%,65%
156700,Puhinui South,Counties Manukau,5-11,261,172,59,NA,NA,66%,23%,NA
156800,Rongomai West,Counties Manukau,12+,"2,032","1,852","1,782","1,490",777,91%,88%,52%
156800,Rongomai West,Counties Manukau,5-11,355,121,19,NA,NA,34%,5%,NA
156900,Baverstock,Counties Manukau,12+,"3,604",Masked,Masked,"3,186","2,276",>95%,>95%,71%
156900,Baverstock,Counties Manukau,5-11,472,317,139,NA,NA,67%,29%,NA
157000,Puhinui East,Counties Manukau,12+,"2,299",Masked,Masked,"2,098","1,373",>95%,>95%,65%
157000,Puhinui East,Counties Manukau,5-11,254,143,41,NA,NA,56%,16%,NA
157100,Turanga,Counties Manukau,12+,"2,907",Masked,Masked,"2,541","1,856",>95%,>95%,73%
157100,Turanga,Counties Manukau,5-11,251,138,66,NA,NA,55%,26%,NA
157200,Rongomai East,Counties Manukau,12+,"1,804","1,662","1,628","1,418",739,92%,90%,52%
157200,Rongomai East,Counties Manukau,5-11,299,136,23,NA,NA,45%,8%,NA
157300,Ormiston North,Counties Manukau,12+,"2,223",Masked,Masked,"1,975","1,464",>95%,>95%,74%
157300,Ormiston North,Counties Manukau,5-11,302,237,111,NA,NA,78%,37%,NA
157400,Maraetai,Counties Manukau,12+,"2,159",Masked,Masked,"1,916","1,480",>95%,>95%,77%
157400,Maraetai,Counties Manukau,5-11,249,159,90,NA,NA,64%,36%,NA
157500,Chapel Downs,Counties Manukau,12+,"2,851",Masked,Masked,"2,548","1,684",>95%,>95%,66%
157500,Chapel Downs,Counties Manukau,5-11,364,198,69,NA,NA,54%,19%,NA
157600,Wiri West,Counties Manukau,12+,836,750,714,601,378,90%,85%,63%
157600,Wiri West,Counties Manukau,5-11,61,26,8,NA,NA,43%,13%,NA
157700,Clover Park North,Counties Manukau,12+,"3,786","3,551","3,495","3,008","1,679",94%,92%,56%
157700,Clover Park North,Counties Manukau,5-11,672,291,57,NA,NA,43%,8%,NA
157800,Mission Heights North,Counties Manukau,12+,"3,045",Masked,Masked,"2,691","1,949",>95%,>95%,72%
157800,Mission Heights North,Counties Manukau,5-11,409,286,142,NA,NA,70%,35%,NA
157900,Clover Park South,Counties Manukau,12+,"3,416",Masked,Masked,"2,954","1,934",>95%,>95%,65%
157900,Clover Park South,Counties Manukau,5-11,518,307,108,NA,NA,59%,21%,NA
158000,Donegal Park,Counties Manukau,12+,"3,757",Masked,Masked,"3,535","2,456",>95%,>95%,69%
158000,Donegal Park,Counties Manukau,5-11,375,296,118,NA,NA,79%,31%,NA
158100,Ormiston South,Counties Manukau,12+,"5,640",Masked,Masked,"5,368","3,869",>95%,>95%,72%
158100,Ormiston South,Counties Manukau,5-11,797,658,285,NA,NA,83%,36%,NA
158200,Mission Heights South,Counties Manukau,12+,"2,941",Masked,Masked,"2,619","1,852",>95%,>95%,71%
158200,Mission Heights South,Counties Manukau,5-11,434,348,131,NA,NA,80%,30%,NA
158300,Hilltop (Auckland),Counties Manukau,12+,"3,274",Masked,Masked,"2,977","1,950",>95%,>95%,66%
158300,Hilltop (Auckland),Counties Manukau,5-11,360,239,97,NA,NA,66%,27%,NA
158400,Wiri East,Counties Manukau,12+,"3,854","3,464","3,374","2,930","1,715",90%,88%,59%
158400,Wiri East,Counties Manukau,5-11,643,270,54,NA,NA,42%,8%,NA
158500,Goodwood Heights,Counties Manukau,12+,"3,918",Masked,Masked,"3,521","2,394",>95%,>95%,68%
158500,Goodwood Heights,Counties Manukau,5-11,415,260,98,NA,NA,63%,24%,NA
158600,Ormiston East,Counties Manukau,12+,"3,197",Masked,Masked,"3,269","2,358",>95%,>95%,72%
158600,Ormiston East,Counties Manukau,5-11,421,360,150,NA,NA,86%,36%,NA
158700,Clendon Park North,Counties Manukau,12+,"2,595","2,431","2,360","2,008","1,099",94%,91%,55%
158700,Clendon Park North,Counties Manukau,5-11,498,222,56,NA,NA,45%,11%,NA
158800,Burbank,Counties Manukau,12+,"3,130","2,958","2,886","2,386","1,265",95%,92%,53%
158800,Burbank,Counties Manukau,5-11,612,241,56,NA,NA,39%,9%,NA
158900,Tuscany Heights,Counties Manukau,12+,"1,406",Masked,Masked,"1,253",934,>95%,>95%,75%
158900,Tuscany Heights,Counties Manukau,5-11,124,83,38,NA,NA,67%,31%,NA
159000,Totara Heights,Counties Manukau,12+,"2,533",Masked,Masked,"2,262","1,595",>95%,>95%,71%
159000,Totara Heights,Counties Manukau,5-11,286,166,64,NA,NA,58%,22%,NA
159100,Homai East,Counties Manukau,12+,"2,900",Masked,"2,742","2,450","1,457",>95%,95%,59%
159100,Homai East,Counties Manukau,5-11,400,200,53,NA,NA,50%,13%,NA
159200,Homai West,Counties Manukau,12+,"3,929","3,681","3,604","3,068","1,710",94%,92%,56%
159200,Homai West,Counties Manukau,5-11,711,321,81,NA,NA,45%,11%,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,419",Masked,Masked,"3,045","2,223",>95%,>95%,73%
159300,The Gardens (Auckland),Counties Manukau,5-11,419,278,113,NA,NA,66%,27%,NA
159400,Clarks Beach,Counties Manukau,12+,"1,238",Masked,Masked,"1,095",799,>95%,>95%,73%
159400,Clarks Beach,Counties Manukau,5-11,134,78,33,NA,NA,58%,25%,NA
159500,Clendon Park West,Counties Manukau,12+,"2,530",Masked,"2,372","2,042","1,119",>95%,94%,55%
159500,Clendon Park West,Counties Manukau,5-11,474,187,52,NA,NA,39%,11%,NA
159600,Hillpark North,Counties Manukau,12+,"2,071",Masked,Masked,"1,839","1,240",>95%,>95%,67%
159600,Hillpark North,Counties Manukau,5-11,250,149,50,NA,NA,60%,20%,NA
159700,Clendon Park East,Counties Manukau,12+,"1,738",Masked,"1,647","1,383",765,>95%,95%,55%
159700,Clendon Park East,Counties Manukau,5-11,343,162,32,NA,NA,47%,9%,NA
159800,Karaka Creek,Counties Manukau,12+,"1,326",Masked,Masked,"1,145",814,>95%,>95%,71%
159800,Karaka Creek,Counties Manukau,5-11,151,81,30,NA,NA,54%,20%,NA
159900,Rowandale West,Counties Manukau,12+,"2,728","2,572","2,508","2,117","1,162",94%,92%,55%
159900,Rowandale West,Counties Manukau,5-11,560,223,44,NA,NA,40%,8%,NA
160000,Rowandale East,Counties Manukau,12+,"3,151",Masked,"2,949","2,500","1,421",>95%,94%,57%
160000,Rowandale East,Counties Manukau,5-11,593,271,66,NA,NA,46%,11%,NA
160100,Manurewa Central,Counties Manukau,12+,"3,109",Masked,Masked,"2,689","1,699",>95%,>95%,63%
160100,Manurewa Central,Counties Manukau,5-11,424,208,50,NA,NA,49%,12%,NA
160200,Weymouth North,Counties Manukau,12+,"3,886",Masked,"3,647","3,134","1,880",>95%,94%,60%
160200,Weymouth North,Counties Manukau,5-11,791,331,81,NA,NA,42%,10%,NA
160300,Hillpark South,Counties Manukau,12+,"2,698",Masked,Masked,"2,376","1,580",>95%,>95%,66%
160300,Hillpark South,Counties Manukau,5-11,314,195,67,NA,NA,62%,21%,NA
160400,Alfriston,Counties Manukau,12+,"3,512","3,327","3,303","3,022","2,147",95%,94%,71%
160400,Alfriston,Counties Manukau,5-11,414,232,83,NA,NA,56%,20%,NA
160500,Weymouth East,Counties Manukau,12+,"3,003","2,838","2,790","2,377","1,405",95%,93%,59%
160500,Weymouth East,Counties Manukau,5-11,580,236,70,NA,NA,41%,12%,NA
160600,Leabank,Counties Manukau,12+,"3,547",Masked,"3,307","2,881","1,597",>95%,93%,55%
160600,Leabank,Counties Manukau,5-11,614,225,52,NA,NA,37%,8%,NA
160700,Weymouth South,Counties Manukau,12+,"3,094","2,883","2,825","2,490","1,541",93%,91%,62%
160700,Weymouth South,Counties Manukau,5-11,449,204,60,NA,NA,45%,13%,NA
160800,Manurewa East,Counties Manukau,12+,"2,411",Masked,"2,274","1,977","1,148",>95%,94%,58%
160800,Manurewa East,Counties Manukau,5-11,362,129,32,NA,NA,36%,9%,NA
160900,Manurewa South,Counties Manukau,12+,"3,287",Masked,"3,082","2,710","1,610",>95%,94%,59%
160900,Manurewa South,Counties Manukau,5-11,505,232,63,NA,NA,46%,12%,NA
161000,Randwick Park East,Counties Manukau,12+,"2,145",Masked,"2,012","1,806","1,164",>95%,94%,64%
